policy_id,attempt_no,timeframe,mechanic,entry_time,exit_time,direction,entry_price,exit_price,initial_stop,final_stop,initial_risk_price,risk_usd,entry_spread,entry_spread_r,exit_reason,gross_r,extra_cost_r,stress_net_r,holding_minutes,current_account_feasible
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-04-08 20:00:00+00:00,2020-04-17 06:00:00+00:00,LONG,1646.152,1699.9123189746495,1603.9719073083402,1699.9123189746495,42.18009269165996,42.18009269165996,0.43100000000004,0.010218090395170215,STOP,1.2745424569747128,0.07695178284838415,1.1475906741263286,12120.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-04-22 00:00:00+00:00,2020-04-27 12:00:00+00:00,LONG,1688.082,1714.678,1650.1437501338746,1699.344302731454,37.938249866125545,37.938249866125545,0.7120000000002165,0.018767339097419723,SIGNAL_EXIT,0.7010339194309315,0.05864793467941879,0.5923859847515127,7920.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-04-22 00:00:00+00:00,2020-04-28 05:05:00+00:00,LONG,1688.082,1694.1153974889176,1642.5561001606495,1694.1153974889176,45.52589983935066,45.52589983935066,0.7120000000002165,0.015639449247849768,STOP,0.13252670480337067,0.05434559126068957,0.028181113542681088,8945.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2020-04-22 16:00:00+00:00,2020-04-28 01:45:00+00:00,LONG,1710.205,1700.4643407047865,1671.9809786277915,1700.4643407047865,38.22402137220843,38.22402137220843,0.46499999999991815,0.012165125052436426,STOP,-0.254830835310686,0.057351043173962724,-0.3621818784846487,7785.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-04-28 04:00:00+00:00,2020-04-29 20:00:00+00:00,SHORT,1698.178,1716.115,1730.1325427753775,1728.685924430971,31.954542775377384,31.954542775377384,0.4839999999999236,0.015146516205917065,SIGNAL_EXIT,-0.561328638813173,0.027643435224302036,-0.638972074037475,2400.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-04-28 20:00:00+00:00,2020-05-01 05:40:00+00:00,LONG,1709.352,1680.744015027045,1670.1598292604003,1680.744015027045,39.19217073959975,39.19217073959975,0.7140000000001692,0.018217924307998175,STOP,-0.7299413233074544,0.029112248714240882,-0.8090535720216954,3460.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-04-30 12:00:00+00:00,2020-05-01 16:00:00+00:00,SHORT,1716.355,1696.312,1745.536417837825,1707.9052550328704,29.181417837824995,29.181417837824995,0.5899999999999181,0.020218345910360782,SIGNAL_EXIT,0.6868411984430844,0.024273437886735943,0.6125677605563484,1680.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-05-04 16:00:00+00:00,2020-05-06 08:00:00+00:00,LONG,1708.042,1706.338,1678.2444739079951,1678.5202541532378,29.797526092004784,29.797526092004784,0.25699999999983447,0.008624877085644779,SIGNAL_EXIT,-0.05718595546283169,0.029644519165983638,-0.1368304746288153,2400.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-05-04 16:00:00+00:00,2020-05-11 00:00:00+00:00,LONG,1708.042,1706.205,1672.2849686895943,1687.567258626788,35.75703131040574,35.75703131040574,0.25699999999983447,0.007187397571370649,SIGNAL_EXIT,-0.05137451104519963,0.07038242757961521,-0.17175693862481484,9120.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-05-07 00:00:00+00:00,2020-05-07 16:45:00+00:00,SHORT,1689.645,1715.6969198509394,1716.8546939917767,1715.6969198509394,27.2096939917766,27.2096939917766,0.7070000000001073,0.025983386664097698,STOP,-0.957449938937677,0.020002828164764532,-1.0274527671024416,1005.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-05-08 08:00:00+00:00,2020-05-08 12:00:00+00:00,LONG,1720.152,1718.628,1694.2785102457055,1694.2785102457055,25.873489754294532,25.873489754294532,0.7239999999999327,0.027982309571508875,SIGNAL_EXIT,-0.05890198865605897,0.013849439589951582,-0.12275142824601055,240.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-05-11 04:00:00+00:00,2020-05-12 16:00:00+00:00,SHORT,1707.758,1707.062,1733.1807744962541,1721.1613008082513,25.4227744962541,25.4227744962541,0.543999999999869,0.021398136544066988,SIGNAL_EXIT,0.027377027637274273,0.032451218104521166,-0.055074190467246896,2160.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-05-11 16:00:00+00:00,2020-05-14 12:00:00+00:00,SHORT,1696.795,1716.385,1728.449143415471,1725.670749220082,31.654143415470976,31.654143415470976,0.6869999999998981,0.02170331987767916,SIGNAL_EXIT,-0.6188763266430801,0.04080561112373567,-0.7096819377668159,4080.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-05-13 08:00:00+00:00,2020-05-13 20:00:00+00:00,SHORT,1701.545,1717.822,1724.2798208714871,1724.2798208714871,22.73482087148704,22.73482087148704,0.5869999999999891,0.025819424895323337,SIGNAL_EXIT,-0.7159502197975827,0.020893061031139373,-0.7868432808287221,720.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-05-14 12:00:00+00:00,2020-05-18 13:50:00+00:00,LONG,1716.385,1736.8126487696618,1694.0425620115334,1736.8126487696618,22.342437988466564,22.342437988466564,0.59699999999998,0.026720450127607317,STOP,0.9142981074942135,0.077285035411197,0.7870130720830164,5870.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2020-05-14 16:00:00+00:00,2020-05-18 13:50:00+00:00,LONG,1733.872,1736.8126487696618,1709.706183910957,1736.8126487696618,24.165816089043226,24.165816089043226,0.42399999999997817,0.01754544512122724,STOP,0.12168630096440276,0.06903978626793535,0.002646514696467414,5630.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2020-05-14 16:00:00+00:00,2020-05-18 14:00:00+00:00,LONG,1733.872,1732.1117568979387,1704.8730206931482,1732.1117568979387,28.99897930685187,28.99897930685187,0.42399999999997817,0.014621204267689366,STOP,-0.06070017442460415,0.05761697043380245,-0.1683171448584066,5640.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-05-15 04:00:00+00:00,2020-05-18 14:00:00+00:00,LONG,1732.612,1732.1117568979387,1705.205135866788,1732.1117568979387,27.406864133212107,27.406864133212107,0.7440000000001419,0.02714648404808013,STOP,-0.018252474986921282,0.05457878457246252,-0.1228312595593838,4920.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-05-19 08:00:00+00:00,2020-05-21 14:05:00+00:00,LONG,1731.895,1726.3583550683475,1706.1531474618257,1726.3583550683475,25.74185253817437,25.74185253817437,0.3669999999999618,0.014256938169298895,STOP,-0.21508339088812062,0.04229358691893859,-0.3073769778070592,3245.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-05-19 08:00:00+00:00,2020-05-21 14:40:00+00:00,LONG,1731.895,1721.7955809130722,1701.0047769541907,1721.7955809130722,30.890223045809247,30.890223045809247,0.3669999999999618,0.011880781807749078,STOP,-0.32694548925563544,0.03552004854724019,-0.4124655378028756,3280.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2020-05-21 16:00:00+00:00,2020-05-28 05:45:00+00:00,SHORT,1724.445,1719.6100318416795,1749.212927237558,1719.6100318416795,24.767927237558144,24.767927237558144,0.19700000000011642,0.007953834735971978,STOP,0.1952108511926121,0.10499549713590474,0.04021535405670737,9465.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-05-22 04:00:00+00:00,2020-05-26 14:05:00+00:00,LONG,1727.762,1716.4105838981484,1704.6229349471985,1716.4105838981484,23.13906505280141,23.13906505280141,0.3769999999999527,0.01629279312451347,STOP,-0.4905736716651504,0.07982382204710091,-0.6203974937122514,6365.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-05-22 04:00:00+00:00,2020-05-22 08:00:00+00:00,SHORT,1727.385,1736.615,1755.1518780633617,1755.1518780633617,27.766878063361695,27.766878063361695,0.3769999999999527,0.013577327603761223,SIGNAL_EXIT,-0.33241043443695506,0.012905063814363524,-0.39531549825131856,240.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-05-25 00:00:00+00:00,2020-05-27 03:50:00+00:00,LONG,1731.215,1707.6765513204477,1705.0393732327277,1707.6765513204477,26.175626767272234,26.175626767272234,0.6569999999999254,0.025099685514364915,STOP,-0.8992506230636906,0.040339159293713206,-0.9895897823574039,3110.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2020-05-27 04:00:00+00:00,2020-05-28 09:40:00+00:00,SHORT,1708.498,1723.8256420994549,1733.3909188268603,1723.8256420994549,24.892918826860317,24.892918826860317,0.5239999999998872,0.021050163046146004,STOP,-0.6157430635621465,0.029431618444774193,-0.6951746820069207,1780.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-05-27 04:00:00+00:00,2020-05-27 08:00:00+00:00,LONG,1709.022,1708.41,1688.2779009776164,1688.2779009776164,20.744099022383597,20.744099022383597,0.5239999999998872,0.025260195655375208,SIGNAL_EXIT,-0.02950236591810922,0.01727398875924567,-0.09677635467735489,240.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-05-27 16:00:00+00:00,2020-05-28 00:00:00+00:00,SHORT,1701.035,1711.342,1726.5330318416795,1726.5330318416795,25.49803184167937,25.49803184167937,0.43699999999989814,0.0171385777033023,SIGNAL_EXIT,-0.40422727777569395,0.016341130533282126,-0.47056840830897606,480.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-05-28 00:00:00+00:00,2020-05-29 12:40:00+00:00,SHORT,1710.938,1732.6321572809297,1732.6321572809297,1732.6321572809297,21.694157280929687,21.694157280929687,0.40399999999999636,0.018622525630674475,STOP,-0.9999999999999973,0.03847682172729462,-1.088476821727292,2200.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-05-28 16:00:00+00:00,2020-06-03 08:45:00+00:00,LONG,1723.875,1714.928277758502,1698.5162404330647,1714.928277758502,25.35875956693531,25.35875956693531,0.3969999999999345,0.015655339881749324,STOP,-0.3528059887110353,0.0904725180771373,-0.4932785067881726,8205.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2020-06-01 00:00:00+00:00,2020-06-03 08:00:00+00:00,LONG,1740.162,1720.495,1718.563391481412,1719.1563809358588,21.598608518587945,21.598608518587945,0.4470000000001164,0.020695777675465734,SIGNAL_EXIT,-0.9105679184413458,0.05170086145622085,-1.0122687798975667,3360.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-06-01 04:00:00+00:00,2020-06-01 08:00:00+00:00,SHORT,1739.028,1740.452,1760.6227405926586,1760.6227405926586,21.594740592658553,21.594740592658553,0.4169999999999163,0.019310257431000656,SIGNAL_EXIT,-0.06594198221043172,0.01659354655342116,-0.13253552876385288,240.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-06-02 00:00:00+00:00,2020-06-02 08:00:00+00:00,LONG,1742.155,1735.565,1720.0219493228933,1720.0219493228933,22.133050677106652,22.133050677106652,0.47699999999986176,0.021551480044874578,SIGNAL_EXIT,-0.29774476623849655,0.018825541618519237,-0.3665703078570158,480.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-06-03 00:00:00+00:00,2020-06-04 12:55:00+00:00,SHORT,1726.455,1718.2806518068178,1748.6265884021816,1718.2806518068178,22.171588402181687,22.171588402181687,0.5869999999999891,0.026475324606974403,STOP,0.3686857271975058,0.037812719609798456,0.28087300758770734,2215.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-06-04 00:00:00+00:00,2020-06-05 04:00:00+00:00,SHORT,1700.448,1709.145,1729.5446072651723,1729.5446072651723,29.09660726517216,29.09660726517216,0.4539999999999509,0.015603193728479004,SIGNAL_EXIT,-0.29890082787796224,0.02434418992145482,-0.37324501779941704,1680.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-06-05 04:00:00+00:00,2020-06-08 19:15:00+00:00,SHORT,1708.418,1700.5912807255374,1732.7777126408098,1700.5912807255374,24.359712640809903,24.359712640809903,0.7270000000000891,0.02984435862277553,STOP,0.32129768482368387,0.06454903046348312,0.2067486543602008,5235.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2020-06-05 16:00:00+00:00,2020-06-09 08:10:00+00:00,SHORT,1678.068,1705.2743159691643,1705.2743159691643,1705.2743159691643,27.20631596916438,27.20631596916438,0.15200000000004366,0.00558693798058952,STOP,-0.9999999999999963,0.05828660854656664,-1.108286608546563,5290.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2020-06-05 16:00:00+00:00,2020-06-09 10:55:00+00:00,SHORT,1678.068,1710.7155791629973,1710.7155791629973,1710.7155791629973,32.64757916299726,32.64757916299726,0.15200000000004366,0.004655781650491266,STOP,-1.0000000000000018,0.04980057012614011,-1.099800570126142,5455.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-06-05 20:00:00+00:00,2020-06-09 11:25:00+00:00,SHORT,1681.385,1711.5940707889306,1713.4121752048475,1711.5940707889306,32.02717520484739,32.02717520484739,0.5170000000000528,0.016142541347880207,STOP,-0.9432324454377228,0.04917156692141039,-1.0424040123591332,5245.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-06-09 08:00:00+00:00,2020-06-09 16:00:00+00:00,SHORT,1701.718,1716.385,1725.75964206215,1725.75964206215,24.041642062149936,24.041642062149936,0.4069999999999254,0.016928960132914034,SIGNAL_EXIT,-0.6100664822346296,0.017331040267114184,-0.6773975225017438,480.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-06-10 00:00:00+00:00,2020-06-10 04:00:00+00:00,LONG,1713.692,1715.035,1685.2581796423892,1685.2581796423892,28.433820357610777,28.433820357610777,0.5070000000000618,0.017830878637606466,SIGNAL_EXIT,0.04723248522742385,0.012602363271153591,-0.015369878043729746,240.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-06-10 08:00:00+00:00,2020-06-12 04:00:00+00:00,LONG,1717.475,1726.045,1694.7995132310468,1712.4708794192127,22.67548676895315,22.67548676895315,0.4169999999999163,0.018389902904790777,SIGNAL_EXIT,0.377941170009812,0.04152795819827687,0.2864132118115351,2640.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2020-06-10 12:00:00+00:00,2020-06-15 07:30:00+00:00,LONG,1724.065,1716.1196596513755,1701.4689125694945,1716.1196596513755,22.596087430505513,22.596087430505513,0.4600000000000364,0.02035750664422639,STOP,-0.3516246063864159,0.08781940705898597,-0.48944401344540184,6930.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-06-10 20:00:00+00:00,2020-06-11 04:00:00+00:00,LONG,1738.692,1731.445,1707.4912010627625,1707.4912010627625,31.20079893723745,31.20079893723745,0.27700000000004366,0.00887797779016006,SIGNAL_EXIT,-0.2322696933042615,0.013354358890130353,-0.29562405219439186,480.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-06-11 20:00:00+00:00,2020-06-18 00:00:00+00:00,SHORT,1727.795,1727.865,1760.9045742955657,1736.7836465929138,33.109574295565615,33.109574295565615,0.43699999999989814,0.013198599175538957,SIGNAL_EXIT,-0.002114192087613506,0.07424841260077993,-0.12636260468839344,8880.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-06-12 20:00:00+00:00,2020-06-16 20:00:00+00:00,SHORT,1731.155,1726.772,1756.3303071134028,1733.7706876587754,25.1753071134029,25.1753071134029,0.4570000000001073,0.01815270804608411,SIGNAL_EXIT,0.17409916710277604,0.06752648507294472,0.05657268202983132,5760.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-06-17 12:00:00+00:00,2020-06-24 22:05:00+00:00,LONG,1717.892,1754.7950948759367,1694.28454338338,1754.7950948759367,23.607456616620116,23.607456616620116,0.5470000000000255,0.023170645143319957,STOP,1.563196555869391,0.12271752345703905,1.390479032412352,10685.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-06-18 16:00:00+00:00,2020-06-19 12:00:00+00:00,SHORT,1722.455,1734.202,1750.3733243827019,1750.3733243827019,27.918324382701833,27.918324382701833,0.3369999999999891,0.012070925008980623,SIGNAL_EXIT,-0.42076307442285116,0.02119277140548101,-0.49195584582833213,1200.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2020-06-19 16:00:00+00:00,2020-06-24 22:05:00+00:00,LONG,1742.545,1754.7950948759367,1720.9922624542514,1754.7950948759367,21.552737545748567,21.552737545748567,0.4800000000000182,0.022270952772526182,STOP,0.5683776759186228,0.0992317228026402,0.4191459531159826,7565.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2020-06-22 00:00:00+00:00,2020-06-26 13:45:00+00:00,LONG,1749.612,1751.143305373078,1725.1984519760567,1751.143305373078,24.413548023943427,24.413548023943427,0.59699999999998,0.024453635309971175,STOP,0.06272358985167036,0.07784697379788509,-0.06512338394621474,6585.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-06-22 04:00:00+00:00,2020-06-26 13:45:00+00:00,LONG,1752.745,1751.143305373078,1727.7156793772535,1751.143305373078,25.029320622746248,25.029320622746248,0.42699999999990723,0.017059991616866197,STOP,-0.06399273280579304,0.07360117870422136,-0.18759391151001442,6345.0,False
D1_DONCHIAN_20_10_TRAIL,11098,D1,DONCHIAN,2020-06-23 00:00:00+00:00,2020-08-11 11:20:00+00:00,LONG,1755.685,1980.8850813673841,1703.9327408746947,1980.8850813673841,51.75225912530526,51.75225912530526,0.3269999999999982,0.006318564745323461,STOP,4.351502430495219,0.3403769820970859,3.961125448398133,71240.0,False
D1_DONCHIAN_55_20_TRAIL,11099,D1,DONCHIAN,2020-06-24 00:00:00+00:00,2020-08-11 12:45:00+00:00,LONG,1769.112,1965.232928261948,1704.6914422887,1965.232928261948,64.42055771129999,64.42055771129999,0.6670000000001437,0.010353837714185847,STOP,3.04438420326725,0.2683295226574525,2.726054680609798,69885.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-06-25 12:00:00+00:00,2020-07-01 13:55:00+00:00,LONG,1759.802,1766.3612624216082,1737.97782700252,1766.3612624216082,21.824172997480076,21.824172997480076,0.6569999999999254,0.030104233506386968,STOP,0.30055033115645086,0.11125055639768028,0.1392997747587706,8755.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-06-29 04:00:00+00:00,2020-07-01 14:35:00+00:00,LONG,1772.902,1762.586806158543,1748.3470771124482,1762.586806158543,24.554922887551804,24.554922887551804,0.44399999999996,0.01808191383997574,STOP,-0.42008659072948873,0.04701054379457955,-0.5170971345240682,3515.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2020-06-30 16:00:00+00:00,2020-07-01 13:55:00+00:00,LONG,1783.242,1766.3612624216082,1763.0891529112557,1766.3612624216082,20.152847088744128,20.152847088744128,0.41399999999998727,0.02054300308918717,STOP,-0.8376353725136961,0.030745931471966945,-0.9183813039856631,1315.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2020-06-30 16:00:00+00:00,2020-07-01 14:35:00+00:00,LONG,1783.242,1762.586806158543,1759.058583493507,1762.586806158543,24.183416506492954,24.183416506492954,0.41399999999998727,0.01711916924098931,STOP,-0.8541056982544787,0.02602362977161674,-0.9301293280260955,1355.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-07-02 04:00:00+00:00,2020-07-09 15:10:00+00:00,LONG,1769.372,1797.3726587363658,1748.8743847925475,1797.3726587363658,20.497615207452647,20.497615207452647,0.5470000000000255,0.026686031251144958,STOP,1.3660447058341243,0.14210663985745772,1.1739380659766665,10750.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-07-02 04:00:00+00:00,2020-07-10 17:00:00+00:00,LONG,1769.372,1793.9601018590936,1744.774861751057,1793.9601018590936,24.59713824894318,24.59713824894318,0.5470000000000255,0.022238359375954128,STOP,0.999632624341978,0.13373845770349607,0.8158941666384818,12300.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2020-07-07 16:00:00+00:00,2020-07-09 15:10:00+00:00,LONG,1795.575,1797.3726587363658,1777.4782293963187,1797.3726587363658,18.09677060368139,18.09677060368139,0.49700000000007094,0.027463463558463148,STOP,0.09933588570769931,0.054586933981539576,-0.005251048273840264,2830.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2020-07-07 16:00:00+00:00,2020-07-10 17:00:00+00:00,LONG,1795.575,1793.9601018590936,1773.8588752755825,1793.9601018590936,21.716124724417668,21.716124724417668,0.49700000000007094,0.02288621963205262,STOP,-0.07436401113918203,0.06283733173621867,-0.1872013428754007,4380.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-07-10 04:00:00+00:00,2020-07-14 10:20:00+00:00,LONG,1801.572,1792.1709686648437,1783.4816833288949,1792.1709686648437,18.090316671104986,18.090316671104986,0.4069999999999254,0.022498224182554632,STOP,-0.5196720160334234,0.09907848180313976,-0.6687504978365632,6140.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-07-13 08:00:00+00:00,2020-07-28 07:35:00+00:00,LONG,1805.252,1933.1498818020261,1784.4997298007129,1933.1498818020261,20.75227019928716,20.75227019928716,0.29700000000002547,0.01431168721050227,STOP,6.163079054667449,0.2671478136065106,5.8459312410609385,21575.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-07-15 04:00:00+00:00,2020-07-16 20:00:00+00:00,LONG,1809.252,1794.995270890856,1791.7150859722788,1794.995270890856,17.53691402772125,17.53691402772125,0.3869999999999436,0.02206773662619309,STOP,-0.8129554086088192,0.050369941480982096,-0.9133253500898013,2400.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-07-17 08:00:00+00:00,2020-07-28 05:10:00+00:00,LONG,1801.062,1939.9827558303082,1784.9446566211836,1939.9827558303082,16.11734337881631,16.11734337881631,0.35399999999981446,0.021963917481902833,STOP,8.619333383000175,0.2549229397790062,8.314410443221169,15670.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2020-07-20 12:00:00+00:00,2020-07-28 05:10:00+00:00,LONG,1815.475,1939.9827558303082,1801.1071791489576,1939.9827558303082,14.367820851042323,14.367820851042323,0.34699999999998,0.0241511920003378,STOP,8.66573693541535,0.20882409749732925,8.40691283791802,11110.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2020-07-21 08:00:00+00:00,2020-07-28 07:35:00+00:00,LONG,1822.642,1933.1498818020261,1805.8833999314895,1933.1498818020261,16.758600068510624,16.758600068510624,0.4370000000001255,0.026076163773443562,STOP,6.594099826373336,0.16373226879892777,6.3803675575744085,10055.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-07-28 20:00:00+00:00,2020-08-07 14:10:00+00:00,LONG,1955.915,2030.0858571380647,1915.329370664383,2030.0858571380647,40.58562933561681,40.58562933561681,0.5570000000000164,0.01372406955659078,STOP,1.827515264694307,0.0915331514225267,1.6859821132717803,14050.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-07-28 20:00:00+00:00,2020-08-07 17:00:00+00:00,LONG,1955.915,2022.6338333277422,1907.2122447972597,2022.6338333277422,48.702755202740164,48.702755202740164,0.5570000000000164,0.011436724630492319,STOP,1.3699190743933196,0.07712602673839408,1.2427930476549254,14220.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2020-08-04 16:00:00+00:00,2020-08-07 14:10:00+00:00,LONG,1995.392,2030.0858571380647,1962.4125617872562,2030.0858571380647,32.979438212743865,32.979438212743865,0.3269999999999982,0.009915268959118878,STOP,1.0519844793674604,0.04012390630649236,0.961860573060968,4210.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2020-08-04 16:00:00+00:00,2020-08-07 17:00:00+00:00,LONG,1995.392,2022.6338333277422,1955.8166741447073,2022.6338333277422,39.57532585529264,39.57532585529264,0.3269999999999982,0.008262724132599064,STOP,0.6883539867075771,0.03448065944732681,0.6038733272602502,4380.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-08-10 04:00:00+00:00,2020-08-11 05:50:00+00:00,LONG,2029.692,2005.099013798234,1989.9550313515556,2005.099013798234,39.73696864844443,39.73696864844443,0.3040000000000873,0.007650306763195634,STOP,-0.6188943706134661,0.017030390946482097,-0.6859247615599482,1550.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-08-10 08:00:00+00:00,2020-08-11 06:30:00+00:00,LONG,2032.402,1997.6575160979394,1985.9143807407734,1997.6575160979394,46.487619259226655,46.487619259226655,0.28700000000003456,0.006173686770226937,STOP,-0.7473921972281843,0.013511662029785116,-0.8109038592579695,1350.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2020-08-11 08:00:00+00:00,2020-08-12 07:40:00+00:00,SHORT,1995.028,1935.3355819113895,2034.2788640763983,1935.3355819113895,39.25086407639825,39.25086407639825,0.5070000000000618,0.012916913090454066,STOP,1.5207924587959307,0.016436297749603285,1.4543561610463274,1420.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2020-08-11 20:00:00+00:00,2020-08-12 08:20:00+00:00,SHORT,1916.005,1945.7261788966211,1971.8210727550024,1945.7261788966211,55.81607275500235,55.81607275500235,0.45699999999987995,0.008187605781686291,STOP,-0.5324842367014682,0.008597185137288344,-0.5910814218387566,740.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-08-11 20:00:00+00:00,2020-08-12 07:40:00+00:00,SHORT,1916.005,1935.3355819113895,1962.5183939625022,1935.3355819113895,46.513393962501965,46.513393962501965,0.45699999999987995,0.00982512693802355,STOP,-0.41559173099630653,0.010107602323492114,-0.47569933331979863,700.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-08-11 20:00:00+00:00,2020-08-12 04:30:00+00:00,LONG,1916.462,1862.6552985298727,1860.6459272449977,1862.6552985298727,55.81607275500235,55.81607275500235,0.45699999999987995,0.008187605781686291,STOP,-0.9640001314013098,0.007595631731280078,-1.0215957631325898,510.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2020-08-12 20:00:00+00:00,2020-08-17 13:30:00+00:00,SHORT,1907.905,1966.5444046592288,1970.4323459285115,1966.5444046592288,62.52734592851147,62.52734592851147,0.7270000000000891,0.011626912820372705,STOP,-0.9378201455451541,0.031269651770742916,-1.019089797315897,6810.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2020-08-12 20:00:00+00:00,2020-08-19 18:10:00+00:00,LONG,1908.632,1952.1918895082977,1833.5991848857864,1952.1918895082977,75.03281511421376,75.03281511421376,0.7270000000000891,0.009689094016977255,STOP,0.5805445183149723,0.03629430516159602,0.4942502131533763,9970.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2020-08-17 16:00:00+00:00,2020-08-19 15:00:00+00:00,LONG,1985.935,1961.2356195785408,1935.0383879781104,1961.2356195785408,50.89661202188941,50.89661202188941,0.4600000000000364,0.0090379296720615,STOP,-0.48528535476657214,0.019361144632630216,-0.5546464993992024,2820.0,False
