attempt_no,policy_id,mechanic,raw_discovery_signal_count,parameters_json
10879,810b3611518dc0b0,PRIOR_SESSION_REVERSAL,313,"{""decision_hour"":12,""hold_hours"":2,""impulse_hours"":12,""impulse_min_atr"":1.0,""stop_atr"":2.0,""target_r"":3.0,""weekday_set"":""TUTH""}"
10880,edcfe80248ecfde2,PRIOR_SESSION_REVERSAL,658,"{""decision_hour"":6,""hold_hours"":8,""impulse_hours"":24,""impulse_min_atr"":0.25,""stop_atr"":2.0,""target_r"":1.5,""weekday_set"":""MWF""}"
10881,1e41fa40128b7175,PRIOR_SESSION_REVERSAL,520,"{""decision_hour"":6,""hold_hours"":8,""impulse_hours"":12,""impulse_min_atr"":0.5,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""MWF""}"
10882,57049d66b8718439,PRIOR_SESSION_REVERSAL,899,"{""decision_hour"":18,""hold_hours"":2,""impulse_hours"":6,""impulse_min_atr"":0.5,""stop_atr"":2.0,""target_r"":1.5,""weekday_set"":""ALL""}"
10883,321fb0d664c5a0ef,PRIOR_SESSION_REVERSAL,463,"{""decision_hour"":18,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.75,""stop_atr"":1.0,""target_r"":1.0,""weekday_set"":""MWF""}"
10884,b67fe4f522f83c28,PRIOR_SESSION_REVERSAL,828,"{""decision_hour"":18,""hold_hours"":8,""impulse_hours"":24,""impulse_min_atr"":1.0,""stop_atr"":0.75,""target_r"":1.5,""weekday_set"":""ALL""}"
10885,cec8cafa7496ad73,PRIOR_SESSION_REVERSAL,536,"{""decision_hour"":6,""hold_hours"":8,""impulse_hours"":24,""impulse_min_atr"":1.0,""stop_atr"":2.0,""target_r"":3.0,""weekday_set"":""MWF""}"
10886,318e376ef962b80a,PRIOR_SESSION_REVERSAL,301,"{""decision_hour"":6,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":1.0,""stop_atr"":1.5,""target_r"":1.5,""weekday_set"":""MWF""}"
10887,ef9fae834e4fbe2e,PRIOR_SESSION_REVERSAL,405,"{""decision_hour"":18,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":1.0,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""MWF""}"
10888,c8b803adf439399c,PRIOR_SESSION_REVERSAL,285,"{""decision_hour"":18,""hold_hours"":2,""impulse_hours"":6,""impulse_min_atr"":1.0,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""TUTH""}"
10889,d8088546e3546b03,PRIOR_SESSION_REVERSAL,502,"{""decision_hour"":6,""hold_hours"":2,""impulse_hours"":6,""impulse_min_atr"":1.0,""stop_atr"":1.0,""target_r"":1.0,""weekday_set"":""ALL""}"
10890,da6c7d3090bfb7ee,PRIOR_SESSION_REVERSAL,525,"{""decision_hour"":18,""hold_hours"":8,""impulse_hours"":3,""impulse_min_atr"":0.25,""stop_atr"":1.5,""target_r"":1.0,""weekday_set"":""MWF""}"
10891,c105c58fccf80cf2,PRIOR_SESSION_REVERSAL,278,"{""decision_hour"":12,""hold_hours"":12,""impulse_hours"":3,""impulse_min_atr"":0.5,""stop_atr"":0.75,""target_r"":2.0,""weekday_set"":""TUTH""}"
10892,2d10193589e2b666,PRIOR_SESSION_REVERSAL,502,"{""decision_hour"":6,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":1.0,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""ALL""}"
10893,7ef69c65c460befe,PRIOR_SESSION_REVERSAL,257,"{""decision_hour"":6,""hold_hours"":2,""impulse_hours"":6,""impulse_min_atr"":0.75,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""TUTH""}"
10894,a38c5d89722ea968,SESSION_RANGE_EXTREME_REVERSION,198,"{""decision_hour"":0,""edge_fraction"":0.3,""hold_hours"":12,""range_hours"":6,""range_min_atr"":1.5,""stop_atr"":0.75,""target_r"":1.5,""weekday_set"":""TUTH""}"
10895,edca8145cc132b43,SESSION_RANGE_EXTREME_REVERSION,472,"{""decision_hour"":12,""edge_fraction"":0.2,""hold_hours"":12,""range_hours"":12,""range_min_atr"":1.5,""stop_atr"":1.0,""target_r"":3.0,""weekday_set"":""ALL""}"
10896,af13bbb7c416dba9,SESSION_RANGE_EXTREME_REVERSION,426,"{""decision_hour"":6,""edge_fraction"":0.3,""hold_hours"":8,""range_hours"":24,""range_min_atr"":1.5,""stop_atr"":1.0,""target_r"":1.5,""weekday_set"":""MWF""}"
10897,6f54a694a5184783,SESSION_RANGE_EXTREME_REVERSION,313,"{""decision_hour"":6,""edge_fraction"":0.3,""hold_hours"":8,""range_hours"":48,""range_min_atr"":0.5,""stop_atr"":1.0,""target_r"":1.5,""weekday_set"":""TUTH""}"
10898,5b0662008b722b11,SESSION_RANGE_EXTREME_REVERSION,311,"{""decision_hour"":12,""edge_fraction"":0.3,""hold_hours"":12,""range_hours"":48,""range_min_atr"":1.0,""stop_atr"":1.5,""target_r"":1.0,""weekday_set"":""TUTH""}"
10899,cdd241ef207faf7b,SESSION_RANGE_EXTREME_REVERSION,210,"{""decision_hour"":18,""edge_fraction"":0.2,""hold_hours"":4,""range_hours"":24,""range_min_atr"":1.5,""stop_atr"":0.75,""target_r"":3.0,""weekday_set"":""TUTH""}"
10900,d1a06f0dda753710,SESSION_RANGE_EXTREME_REVERSION,190,"{""decision_hour"":18,""edge_fraction"":0.2,""hold_hours"":12,""range_hours"":6,""range_min_atr"":2.0,""stop_atr"":1.0,""target_r"":3.0,""weekday_set"":""TUTH""}"
10901,953d68be4a472ac8,SESSION_RANGE_EXTREME_REVERSION,445,"{""decision_hour"":6,""edge_fraction"":0.3,""hold_hours"":8,""range_hours"":12,""range_min_atr"":0.5,""stop_atr"":0.75,""target_r"":1.5,""weekday_set"":""MWF""}"
10902,991777a285cc499b,SESSION_RANGE_EXTREME_REVERSION,193,"{""decision_hour"":18,""edge_fraction"":0.2,""hold_hours"":2,""range_hours"":12,""range_min_atr"":0.5,""stop_atr"":1.5,""target_r"":3.0,""weekday_set"":""TUTH""}"
10903,6cddaa39973f9287,SESSION_RANGE_EXTREME_REVERSION,282,"{""decision_hour"":6,""edge_fraction"":0.2,""hold_hours"":12,""range_hours"":6,""range_min_atr"":0.5,""stop_atr"":1.0,""target_r"":1.0,""weekday_set"":""MWF""}"
10904,36901a1895e485fb,SESSION_RANGE_EXTREME_REVERSION,263,"{""decision_hour"":6,""edge_fraction"":0.2,""hold_hours"":2,""range_hours"":12,""range_min_atr"":2.0,""stop_atr"":0.75,""target_r"":1.5,""weekday_set"":""MWF""}"
10905,855c9f0ce0580edb,SESSION_RANGE_EXTREME_REVERSION,198,"{""decision_hour"":0,""edge_fraction"":0.3,""hold_hours"":8,""range_hours"":6,""range_min_atr"":1.5,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""TUTH""}"
10906,6ad4529cc6b7b084,SESSION_RANGE_EXTREME_REVERSION,264,"{""decision_hour"":18,""edge_fraction"":0.2,""hold_hours"":12,""range_hours"":24,""range_min_atr"":2.0,""stop_atr"":1.5,""target_r"":1.5,""weekday_set"":""MWF""}"
10907,ab4fe1c6a4c5bc34,SESSION_RANGE_EXTREME_REVERSION,307,"{""decision_hour"":0,""edge_fraction"":0.3,""hold_hours"":2,""range_hours"":48,""range_min_atr"":1.5,""stop_atr"":0.75,""target_r"":1.0,""weekday_set"":""TUTH""}"
10908,64c390b5d5f2486f,SESSION_RANGE_EXTREME_REVERSION,456,"{""decision_hour"":18,""edge_fraction"":0.2,""hold_hours"":2,""range_hours"":12,""range_min_atr"":1.5,""stop_atr"":1.0,""target_r"":1.0,""weekday_set"":""ALL""}"
10909,9483914958e838e4,SESSION_RANGE_EXTREME_REVERSION,288,"{""decision_hour"":18,""edge_fraction"":0.3,""hold_hours"":4,""range_hours"":6,""range_min_atr"":0.5,""stop_atr"":0.75,""target_r"":2.0,""weekday_set"":""TUTH""}"
10910,4f7c6afe05bc045e,SESSION_RANGE_EXTREME_REVERSION,399,"{""decision_hour"":18,""edge_fraction"":0.3,""hold_hours"":8,""range_hours"":12,""range_min_atr"":2.0,""stop_atr"":0.75,""target_r"":1.0,""weekday_set"":""MWF""}"
10911,6394e6d163ab6d67,SESSION_RANGE_EXTREME_REVERSION,187,"{""decision_hour"":18,""edge_fraction"":0.1,""hold_hours"":12,""range_hours"":12,""range_min_atr"":1.5,""stop_atr"":0.75,""target_r"":3.0,""weekday_set"":""ALL""}"
10912,70a53b19fe297fb9,SESSION_RANGE_EXTREME_REVERSION,474,"{""decision_hour"":18,""edge_fraction"":0.2,""hold_hours"":4,""range_hours"":24,""range_min_atr"":1.5,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""ALL""}"
10913,f72498a837d81754,SESSION_RANGE_EXTREME_REVERSION,405,"{""decision_hour"":18,""edge_fraction"":0.3,""hold_hours"":12,""range_hours"":24,""range_min_atr"":0.5,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""MWF""}"
10914,44ee581bcb431cab,SESSION_RANGE_EXTREME_REVERSION,740,"{""decision_hour"":6,""edge_fraction"":0.3,""hold_hours"":12,""range_hours"":12,""range_min_atr"":0.5,""stop_atr"":1.0,""target_r"":3.0,""weekday_set"":""ALL""}"
10915,541300d82d31796f,SESSION_RANGE_EXTREME_REVERSION,282,"{""decision_hour"":6,""edge_fraction"":0.2,""hold_hours"":12,""range_hours"":6,""range_min_atr"":0.5,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""MWF""}"
10916,a2d516f0527e0dc0,SESSION_RANGE_EXTREME_REVERSION,311,"{""decision_hour"":12,""edge_fraction"":0.3,""hold_hours"":4,""range_hours"":48,""range_min_atr"":0.5,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""TUTH""}"
10917,b25e5cf2b109f08e,SESSION_RANGE_EXTREME_REVERSION,472,"{""decision_hour"":12,""edge_fraction"":0.2,""hold_hours"":2,""range_hours"":12,""range_min_atr"":1.5,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""ALL""}"
10918,577fe90648cd9183,SESSION_RANGE_EXTREME_REVERSION,302,"{""decision_hour"":0,""edge_fraction"":0.3,""hold_hours"":2,""range_hours"":24,""range_min_atr"":1.0,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""TUTH""}"
10919,84a9070369d331f6,SESSION_RANGE_EXTREME_REVERSION,446,"{""decision_hour"":0,""edge_fraction"":0.3,""hold_hours"":8,""range_hours"":24,""range_min_atr"":1.0,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""MWF""}"
10920,c04df2619d82b5de,SESSION_RANGE_EXTREME_REVERSION,472,"{""decision_hour"":12,""edge_fraction"":0.2,""hold_hours"":12,""range_hours"":12,""range_min_atr"":1.0,""stop_atr"":0.75,""target_r"":3.0,""weekday_set"":""ALL""}"
10921,97f4ac9f736ce87a,SESSION_RANGE_EXTREME_REVERSION,506,"{""decision_hour"":12,""edge_fraction"":0.2,""hold_hours"":8,""range_hours"":48,""range_min_atr"":1.0,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""ALL""}"
10922,bed40d5eb83435ad,SESSION_RANGE_EXTREME_REVERSION,405,"{""decision_hour"":18,""edge_fraction"":0.3,""hold_hours"":8,""range_hours"":24,""range_min_atr"":1.0,""stop_atr"":2.0,""target_r"":1.5,""weekday_set"":""MWF""}"
10923,4d190286feb299bc,SESSION_RANGE_EXTREME_REVERSION,748,"{""decision_hour"":0,""edge_fraction"":0.3,""hold_hours"":4,""range_hours"":24,""range_min_atr"":1.5,""stop_atr"":1.5,""target_r"":3.0,""weekday_set"":""ALL""}"
10924,5eec326615f30dd7,SESSION_RANGE_EXTREME_REVERSION,479,"{""decision_hour"":0,""edge_fraction"":0.2,""hold_hours"":12,""range_hours"":24,""range_min_atr"":1.5,""stop_atr"":1.5,""target_r"":1.5,""weekday_set"":""ALL""}"
10925,33e8efaa12891de8,SESSION_RANGE_EXTREME_REVERSION,210,"{""decision_hour"":18,""edge_fraction"":0.2,""hold_hours"":8,""range_hours"":24,""range_min_atr"":2.0,""stop_atr"":0.75,""target_r"":1.0,""weekday_set"":""TUTH""}"
10926,9a7ae511e0a76095,SESSION_RANGE_EXTREME_REVERSION,272,"{""decision_hour"":18,""edge_fraction"":0.2,""hold_hours"":4,""range_hours"":48,""range_min_atr"":2.0,""stop_atr"":0.75,""target_r"":3.0,""weekday_set"":""MWF""}"
10927,7e3f551129e698ed,SESSION_RANGE_EXTREME_REVERSION,717,"{""decision_hour"":0,""edge_fraction"":0.3,""hold_hours"":2,""range_hours"":12,""range_min_atr"":1.5,""stop_atr"":2.0,""target_r"":1.5,""weekday_set"":""ALL""}"
10928,43f1d9b785864de6,SESSION_RANGE_EXTREME_REVERSION,503,"{""decision_hour"":0,""edge_fraction"":0.2,""hold_hours"":4,""range_hours"":48,""range_min_atr"":1.0,""stop_atr"":1.5,""target_r"":3.0,""weekday_set"":""ALL""}"
10929,1013c2207d6b78be,SESSION_RANGE_EXTREME_REVERSION,427,"{""decision_hour"":12,""edge_fraction"":0.3,""hold_hours"":8,""range_hours"":6,""range_min_atr"":1.0,""stop_atr"":1.0,""target_r"":1.0,""weekday_set"":""MWF""}"
10930,2a57276ec90224cf,SESSION_RANGE_EXTREME_REVERSION,748,"{""decision_hour"":0,""edge_fraction"":0.3,""hold_hours"":4,""range_hours"":24,""range_min_atr"":1.5,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""ALL""}"
10931,c3eaae4d69e3ef39,SESSION_RANGE_EXTREME_REVERSION,430,"{""decision_hour"":12,""edge_fraction"":0.3,""hold_hours"":8,""range_hours"":24,""range_min_atr"":2.0,""stop_atr"":1.5,""target_r"":1.5,""weekday_set"":""MWF""}"
10932,9605e26927e8d062,SESSION_RANGE_EXTREME_REVERSION,731,"{""decision_hour"":12,""edge_fraction"":0.3,""hold_hours"":2,""range_hours"":48,""range_min_atr"":1.0,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""ALL""}"
10933,e4784619a1125532,SESSION_RANGE_EXTREME_REVERSION,302,"{""decision_hour"":18,""edge_fraction"":0.3,""hold_hours"":2,""range_hours"":12,""range_min_atr"":2.0,""stop_atr"":1.5,""target_r"":1.5,""weekday_set"":""TUTH""}"
10934,3feec7d54115b1cd,SESSION_RANGE_EXTREME_REVERSION,330,"{""decision_hour"":12,""edge_fraction"":0.3,""hold_hours"":4,""range_hours"":24,""range_min_atr"":0.5,""stop_atr"":1.5,""target_r"":3.0,""weekday_set"":""TUTH""}"
10935,a780c7c82432e571,SESSION_RANGE_EXTREME_REVERSION,264,"{""decision_hour"":0,""edge_fraction"":0.2,""hold_hours"":8,""range_hours"":12,""range_min_atr"":1.5,""stop_atr"":0.75,""target_r"":2.0,""weekday_set"":""MWF""}"
10936,564b3155c4b201d5,SESSION_RANGE_EXTREME_REVERSION,214,"{""decision_hour"":6,""edge_fraction"":0.1,""hold_hours"":2,""range_hours"":24,""range_min_atr"":1.5,""stop_atr"":0.75,""target_r"":2.0,""weekday_set"":""ALL""}"
10937,2cdeae96330c1eaf,SESSION_RANGE_EXTREME_REVERSION,244,"{""decision_hour"":12,""edge_fraction"":0.1,""hold_hours"":12,""range_hours"":48,""range_min_atr"":0.5,""stop_atr"":0.75,""target_r"":1.0,""weekday_set"":""ALL""}"
10938,729795119b8a74b5,SESSION_RANGE_EXTREME_REVERSION,292,"{""decision_hour"":0,""edge_fraction"":0.3,""hold_hours"":12,""range_hours"":12,""range_min_atr"":0.5,""stop_atr"":0.75,""target_r"":1.0,""weekday_set"":""TUTH""}"
10939,777c386550a9f045,SESSION_RANGE_EXTREME_REVERSION,717,"{""decision_hour"":0,""edge_fraction"":0.3,""hold_hours"":4,""range_hours"":12,""range_min_atr"":1.5,""stop_atr"":1.0,""target_r"":3.0,""weekday_set"":""ALL""}"
10940,cd3f001eb131a79e,SESSION_RANGE_EXTREME_REVERSION,426,"{""decision_hour"":12,""edge_fraction"":0.3,""hold_hours"":12,""range_hours"":12,""range_min_atr"":0.5,""stop_atr"":1.5,""target_r"":1.5,""weekday_set"":""MWF""}"
10941,6db6a7f7a4d004dd,SESSION_RANGE_EXTREME_REVERSION,472,"{""decision_hour"":12,""edge_fraction"":0.2,""hold_hours"":8,""range_hours"":12,""range_min_atr"":1.5,""stop_atr"":0.75,""target_r"":1.0,""weekday_set"":""ALL""}"
10942,baf7647a17a14566,SESSION_RANGE_EXTREME_REVERSION,464,"{""decision_hour"":6,""edge_fraction"":0.2,""hold_hours"":8,""range_hours"":6,""range_min_atr"":0.5,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""ALL""}"
10943,721631601a1d3d5d,SESSION_RANGE_EXTREME_REVERSION,279,"{""decision_hour"":12,""edge_fraction"":0.2,""hold_hours"":4,""range_hours"":12,""range_min_atr"":1.5,""stop_atr"":1.5,""target_r"":3.0,""weekday_set"":""MWF""}"
10944,431a378d8ef452f1,SESSION_RANGE_EXTREME_REVERSION,436,"{""decision_hour"":0,""edge_fraction"":0.2,""hold_hours"":4,""range_hours"":12,""range_min_atr"":0.5,""stop_atr"":1.5,""target_r"":1.0,""weekday_set"":""ALL""}"
10945,a7e9914f30e5ab85,SESSION_RANGE_EXTREME_REVERSION,430,"{""decision_hour"":12,""edge_fraction"":0.3,""hold_hours"":8,""range_hours"":24,""range_min_atr"":0.5,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""MWF""}"
10946,7603466a6718167c,SESSION_RANGE_EXTREME_REVERSION,205,"{""decision_hour"":12,""edge_fraction"":0.2,""hold_hours"":12,""range_hours"":24,""range_min_atr"":2.0,""stop_atr"":2.0,""target_r"":1.0,""weekday_set"":""TUTH""}"
10947,316f91ebfc8a8b9f,SESSION_RANGE_EXTREME_REVERSION,186,"{""decision_hour"":18,""edge_fraction"":0.1,""hold_hours"":8,""range_hours"":12,""range_min_atr"":2.0,""stop_atr"":1.0,""target_r"":3.0,""weekday_set"":""ALL""}"
10948,f4e63559e2b7102f,SESSION_RANGE_EXTREME_REVERSION,706,"{""decision_hour"":12,""edge_fraction"":0.3,""hold_hours"":12,""range_hours"":6,""range_min_atr"":0.5,""stop_atr"":0.75,""target_r"":3.0,""weekday_set"":""ALL""}"
10949,f4dc6e7b37c74be9,SESSION_RANGE_EXTREME_REVERSION,195,"{""decision_hour"":0,""edge_fraction"":0.2,""hold_hours"":4,""range_hours"":48,""range_min_atr"":2.0,""stop_atr"":1.5,""target_r"":1.0,""weekday_set"":""TUTH""}"
10950,53ff4a7fed08c02c,SESSION_RANGE_EXTREME_REVERSION,308,"{""decision_hour"":18,""edge_fraction"":0.3,""hold_hours"":8,""range_hours"":24,""range_min_atr"":2.0,""stop_atr"":1.5,""target_r"":1.0,""weekday_set"":""TUTH""}"
10951,838ccb413c19f531,SESSION_RANGE_EXTREME_REVERSION,183,"{""decision_hour"":18,""edge_fraction"":0.1,""hold_hours"":8,""range_hours"":24,""range_min_atr"":1.5,""stop_atr"":2.0,""target_r"":1.5,""weekday_set"":""ALL""}"
10952,5997b5799c6a25bd,SESSION_RANGE_EXTREME_REVERSION,436,"{""decision_hour"":0,""edge_fraction"":0.2,""hold_hours"":12,""range_hours"":12,""range_min_atr"":1.0,""stop_atr"":1.5,""target_r"":1.0,""weekday_set"":""ALL""}"
10953,70cb995596b43698,SESSION_RANGE_EXTREME_REVERSION,372,"{""decision_hour"":0,""edge_fraction"":0.3,""hold_hours"":2,""range_hours"":6,""range_min_atr"":0.5,""stop_atr"":2.0,""target_r"":1.0,""weekday_set"":""MWF""}"
10954,2459892541f2228b,SESSION_RANGE_EXTREME_REVERSION,290,"{""decision_hour"":0,""edge_fraction"":0.3,""hold_hours"":2,""range_hours"":12,""range_min_atr"":2.0,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""TUTH""}"
10955,11bd62884b2f426d,SESSION_RANGE_EXTREME_REVERSION,445,"{""decision_hour"":6,""edge_fraction"":0.3,""hold_hours"":8,""range_hours"":12,""range_min_atr"":0.5,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""MWF""}"
10956,e8030d3fc5d9c162,SESSION_RANGE_EXTREME_REVERSION,186,"{""decision_hour"":18,""edge_fraction"":0.1,""hold_hours"":8,""range_hours"":12,""range_min_atr"":2.0,""stop_atr"":0.75,""target_r"":1.0,""weekday_set"":""ALL""}"
10957,3e45d6e6b4dac83c,SESSION_RANGE_EXTREME_REVERSION,287,"{""decision_hour"":12,""edge_fraction"":0.2,""hold_hours"":4,""range_hours"":48,""range_min_atr"":1.0,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""MWF""}"
10958,1102d8f7ab2566ea,SESSION_RANGE_EXTREME_REVERSION,302,"{""decision_hour"":18,""edge_fraction"":0.3,""hold_hours"":8,""range_hours"":12,""range_min_atr"":2.0,""stop_atr"":1.5,""target_r"":1.0,""weekday_set"":""TUTH""}"
10959,447f0824408019c9,SESSION_RANGE_EXTREME_REVERSION,210,"{""decision_hour"":0,""edge_fraction"":0.1,""hold_hours"":12,""range_hours"":48,""range_min_atr"":1.0,""stop_atr"":1.0,""target_r"":1.0,""weekday_set"":""ALL""}"
10960,47675d6e5dfc0bab,SESSION_RANGE_EXTREME_REVERSION,506,"{""decision_hour"":12,""edge_fraction"":0.2,""hold_hours"":12,""range_hours"":48,""range_min_atr"":2.0,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""ALL""}"
10961,ad7974cb9bea9aa1,SESSION_RANGE_EXTREME_REVERSION,758,"{""decision_hour"":6,""edge_fraction"":0.3,""hold_hours"":4,""range_hours"":48,""range_min_atr"":0.5,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""ALL""}"
10962,228105b8b2097729,SESSION_RANGE_EXTREME_REVERSION,298,"{""decision_hour"":18,""edge_fraction"":0.3,""hold_hours"":12,""range_hours"":48,""range_min_atr"":1.5,""stop_atr"":1.5,""target_r"":1.5,""weekday_set"":""TUTH""}"
10963,15773e01ba4629f1,SESSION_RANGE_EXTREME_REVERSION,430,"{""decision_hour"":12,""edge_fraction"":0.3,""hold_hours"":2,""range_hours"":24,""range_min_atr"":1.0,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""MWF""}"
10964,f5056e6c7b2eca31,SESSION_RANGE_EXTREME_REVERSION,182,"{""decision_hour"":6,""edge_fraction"":0.2,""hold_hours"":4,""range_hours"":24,""range_min_atr"":2.0,""stop_atr"":2.0,""target_r"":1.0,""weekday_set"":""TUTH""}"
10965,4f05f8545f548473,SESSION_RANGE_EXTREME_REVERSION,379,"{""decision_hour"":18,""edge_fraction"":0.3,""hold_hours"":8,""range_hours"":6,""range_min_atr"":2.0,""stop_atr"":2.0,""target_r"":1.5,""weekday_set"":""MWF""}"
10966,48d9733c99e5256f,SESSION_RANGE_EXTREME_REVERSION,244,"{""decision_hour"":12,""edge_fraction"":0.1,""hold_hours"":4,""range_hours"":48,""range_min_atr"":2.0,""stop_atr"":1.0,""target_r"":1.5,""weekday_set"":""ALL""}"
10967,001d703f5546fc6c,SESSION_RANGE_EXTREME_REVERSION,264,"{""decision_hour"":18,""edge_fraction"":0.2,""hold_hours"":8,""range_hours"":24,""range_min_atr"":0.5,""stop_atr"":0.75,""target_r"":1.5,""weekday_set"":""MWF""}"
10968,29a89e2b60a7e81d,SESSION_RANGE_EXTREME_REVERSION,445,"{""decision_hour"":6,""edge_fraction"":0.3,""hold_hours"":4,""range_hours"":48,""range_min_atr"":2.0,""stop_atr"":1.0,""target_r"":3.0,""weekday_set"":""MWF""}"
10969,6e8581992ccd787c,SESSION_RANGE_EXTREME_REVERSION,214,"{""decision_hour"":6,""edge_fraction"":0.1,""hold_hours"":12,""range_hours"":24,""range_min_atr"":1.5,""stop_atr"":1.0,""target_r"":3.0,""weekday_set"":""ALL""}"
10970,09b46281d1eaf0b9,SESSION_RANGE_EXTREME_REVERSION,286,"{""decision_hour"":0,""edge_fraction"":0.2,""hold_hours"":12,""range_hours"":24,""range_min_atr"":2.0,""stop_atr"":0.75,""target_r"":1.0,""weekday_set"":""MWF""}"
10971,3e60a9a9d0c9b9b4,SESSION_RANGE_EXTREME_REVERSION,503,"{""decision_hour"":0,""edge_fraction"":0.2,""hold_hours"":12,""range_hours"":48,""range_min_atr"":1.5,""stop_atr"":1.5,""target_r"":1.0,""weekday_set"":""ALL""}"
10972,267ede5998a5c2fb,SESSION_RANGE_EXTREME_REVERSION,279,"{""decision_hour"":12,""edge_fraction"":0.2,""hold_hours"":12,""range_hours"":12,""range_min_atr"":0.5,""stop_atr"":1.5,""target_r"":1.0,""weekday_set"":""MWF""}"
10973,73fb767b4bf60888,SESSION_RANGE_EXTREME_REVERSION,445,"{""decision_hour"":6,""edge_fraction"":0.3,""hold_hours"":8,""range_hours"":48,""range_min_atr"":0.5,""stop_atr"":2.0,""target_r"":1.5,""weekday_set"":""MWF""}"
10974,a232c4db627c3b6f,SESSION_RANGE_EXTREME_REVERSION,455,"{""decision_hour"":18,""edge_fraction"":0.2,""hold_hours"":8,""range_hours"":12,""range_min_atr"":2.0,""stop_atr"":2.0,""target_r"":3.0,""weekday_set"":""ALL""}"
10975,459b152343c042e1,SESSION_RANGE_EXTREME_REVERSION,265,"{""decision_hour"":6,""edge_fraction"":0.3,""hold_hours"":2,""range_hours"":6,""range_min_atr"":1.5,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""TUTH""}"
10976,09032b8e1e37a233,SESSION_RANGE_EXTREME_REVERSION,293,"{""decision_hour"":6,""edge_fraction"":0.3,""hold_hours"":8,""range_hours"":24,""range_min_atr"":1.5,""stop_atr"":1.0,""target_r"":1.5,""weekday_set"":""TUTH""}"
10977,e12d506bfc73d985,SESSION_RANGE_EXTREME_REVERSION,302,"{""decision_hour"":0,""edge_fraction"":0.3,""hold_hours"":12,""range_hours"":24,""range_min_atr"":1.0,""stop_atr"":2.0,""target_r"":3.0,""weekday_set"":""TUTH""}"
10978,175ea0c7dbba407b,SESSION_RANGE_EXTREME_REVERSION,302,"{""decision_hour"":0,""edge_fraction"":0.3,""hold_hours"":12,""range_hours"":24,""range_min_atr"":1.5,""stop_atr"":1.0,""target_r"":1.0,""weekday_set"":""TUTH""}"
10979,e8d7a21d4f07b885,SESSION_RANGE_EXTREME_REVERSION,490,"{""decision_hour"":6,""edge_fraction"":0.2,""hold_hours"":4,""range_hours"":48,""range_min_atr"":2.0,""stop_atr"":0.75,""target_r"":3.0,""weekday_set"":""ALL""}"
10980,f71f6652b34e7c84,SESSION_RANGE_EXTREME_REVERSION,209,"{""decision_hour"":12,""edge_fraction"":0.1,""hold_hours"":8,""range_hours"":12,""range_min_atr"":0.5,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""ALL""}"
10981,131c4b0edcf5a158,SESSION_RANGE_EXTREME_REVERSION,705,"{""decision_hour"":18,""edge_fraction"":0.3,""hold_hours"":8,""range_hours"":12,""range_min_atr"":1.0,""stop_atr"":2.0,""target_r"":3.0,""weekday_set"":""ALL""}"
10982,e1c625b06294b81a,SESSION_RANGE_EXTREME_REVERSION,474,"{""decision_hour"":6,""edge_fraction"":0.2,""hold_hours"":12,""range_hours"":12,""range_min_atr"":0.5,""stop_atr"":1.0,""target_r"":1.5,""weekday_set"":""ALL""}"
10983,2fd3644203bc7670,SESSION_RANGE_EXTREME_REVERSION,215,"{""decision_hour"":6,""edge_fraction"":0.1,""hold_hours"":12,""range_hours"":6,""range_min_atr"":0.5,""stop_atr"":1.5,""target_r"":1.5,""weekday_set"":""ALL""}"
