attempt_no,policy_id,mechanic,parameters_json,trades,calendar_weekdays,trades_per_source_day,stress_net_r,stress_pf,average_stress_r,positive_month_share,closed_drawdown_r,top_winners_removed_stress_net_r,block_pvalue,profitable_segments,worst_segment_pf,current_account_feasible_share,long_trades,short_trades,minimum_fold_auc,minimum_fold_frequency,fdr_qvalue,gate_checks_json,fold_diagnostics_json,gate_pass,segment_metrics_json
128839,7c5cafa7425dd39f,ALL_CAUSAL_STATE,"{""feature_set"":""ALL_CAUSAL_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.7,""target_r"":2.0}",650,521,1.2476007677543186,-238.65062264263616,0.5557302908878755,-0.3671548040655941,0.041666666666666664,240.30244781880378,-248.18721336918952,1.0,0,0.3544817082287088,0.9846153846153847,324,326,0.4105078447563997,1.1923076923076923,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.43247277127874145,""fold_id"":""D1"",""threshold"":0.28298519965825697,""trades"":162,""trades_per_weekday"":1.2366412213740459},{""auc"":0.5601551414246524,""fold_id"":""D2"",""threshold"":0.2593607414553528,""trades"":169,""trades_per_weekday"":1.3},{""auc"":0.4105078447563997,""fold_id"":""D3"",""threshold"":0.2623223830056846,""trades"":155,""trades_per_weekday"":1.1923076923076923},{""auc"":0.4467723453017571,""fold_id"":""D4"",""threshold"":0.27488693544033616,""trades"":164,""trades_per_weekday"":1.2615384615384615}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-94.36264386039774,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.3544817082287088,""trades"":162},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-21.44414880175829,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.8253730746591408,""trades"":169},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-69.82126574017904,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.4813830051734007,""trades"":155},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-53.022564240301065,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.6030186518128443,""trades"":164}]"
128840,6a1f3e0f371cb4b5,ALL_CAUSAL_STATE,"{""feature_set"":""ALL_CAUSAL_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.8,""target_r"":2.0}",661,521,1.2687140115163147,-253.65333720302215,0.5395021551553978,-0.38374181119973094,0.041666666666666664,256.0575109996005,-263.18992792957556,1.0,0,0.34075616689965826,0.9848714069591528,329,332,0.4105078447563997,1.2307692307692308,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.43247277127874145,""fold_id"":""D1"",""threshold"":0.2728231868749914,""trades"":163,""trades_per_weekday"":1.2442748091603053},{""auc"":0.5601551414246524,""fold_id"":""D2"",""threshold"":0.2535463289669513,""trades"":169,""trades_per_weekday"":1.3},{""auc"":0.4105078447563997,""fold_id"":""D3"",""threshold"":0.2469455140362735,""trades"":160,""trades_per_weekday"":1.2307692307692308},{""auc"":0.4467723453017571,""fold_id"":""D4"",""threshold"":0.2658928469724457,""trades"":169,""trades_per_weekday"":1.3}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-97.87672833233037,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.34075616689965826,""trades"":163},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-24.455168447936607,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.8026560948646189,""trades"":169},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-69.60283815021936,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.4958125727028343,""trades"":160},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-61.718602272535776,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5603614436421697,""trades"":169}]"
128841,dd89af2c2e7f2a96,ALL_CAUSAL_STATE,"{""feature_set"":""ALL_CAUSAL_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.2,""target_addon_trades_per_weekday"":0.9,""target_r"":2.0}",454,521,0.8714011516314779,-88.62769224447592,0.7284412069019228,-0.1952151811552333,0.2916666666666667,97.06795571231366,-98.18662945039173,1.0,1,0.49786077510957805,0.9493392070484582,226,228,0.4086267571777466,0.7538461538461538,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.44811676082862517,""fold_id"":""D1"",""threshold"":0.3534416323210554,""trades"":107,""trades_per_weekday"":0.816793893129771},{""auc"":0.5421757164404224,""fold_id"":""D2"",""threshold"":0.3364354532649177,""trades"":126,""trades_per_weekday"":0.9692307692307692},{""auc"":0.4086267571777466,""fold_id"":""D3"",""threshold"":0.3333832728987001,""trades"":123,""trades_per_weekday"":0.9461538461538461},{""auc"":0.4681552718362535,""fold_id"":""D4"",""threshold"":0.3394556301795045,""trades"":98,""trades_per_weekday"":0.7538461538461538}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-42.14137027406752,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.49786077510957805,""trades"":107},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":0.969681456565652,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":1.0124179525512056,""trades"":126},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-46.38412244733198,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.5393559717021109,""trades"":123},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-1.0718809796420912,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.9831628557832875,""trades"":98}]"
128842,619802d80326aa65,ALL_CAUSAL_STATE,"{""feature_set"":""ALL_CAUSAL_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.0,""target_r"":2.0}",479,521,0.9193857965451055,-103.10247734709168,0.7044251465908143,-0.2152452554219033,0.2916666666666667,109.35673177658951,-112.66141455300746,1.0,0,0.5119858970623109,0.9498956158663883,234,245,0.4086267571777466,0.7923076923076923,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.44811676082862517,""fold_id"":""D1"",""threshold"":0.35054002194013284,""trades"":115,""trades_per_weekday"":0.8778625954198473},{""auc"":0.5421757164404224,""fold_id"":""D2"",""threshold"":0.3338556757298566,""trades"":128,""trades_per_weekday"":0.9846153846153847},{""auc"":0.4086267571777466,""fold_id"":""D3"",""threshold"":0.32563012766304267,""trades"":133,""trades_per_weekday"":1.023076923076923},{""auc"":0.4681552718362535,""fold_id"":""D4"",""threshold"":0.337918630482422,""trades"":103,""trades_per_weekday"":0.7923076923076923}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-44.22557043541797,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.5119858970623109,""trades"":115},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-4.246262828349547,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.9478496718943187,""trades"":128},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-47.995353781549454,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.553731009562403,""trades"":133},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-6.635290301774705,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.9041490615510998,""trades"":103}]"
128843,920537eb0ff43f95,ALL_CAUSAL_STATE,"{""feature_set"":""ALL_CAUSAL_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.1,""target_r"":2.0}",501,521,0.9616122840690979,-105.93010744486737,0.7094034961044456,-0.21143734020931612,0.3333333333333333,114.89148554947779,-115.49961878038081,1.0,0,0.535125533289219,0.9500998003992016,239,262,0.4086267571777466,0.8153846153846154,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.44811676082862517,""fold_id"":""D1"",""threshold"":0.34608339806901356,""trades"":126,""trades_per_weekday"":0.9618320610687023},{""auc"":0.5421757164404224,""fold_id"":""D2"",""threshold"":0.33071246532279264,""trades"":133,""trades_per_weekday"":1.023076923076923},{""auc"":0.4086267571777466,""fold_id"":""D3"",""threshold"":0.3220839481657486,""trades"":136,""trades_per_weekday"":1.0461538461538462},{""auc"":0.4681552718362535,""fold_id"":""D4"",""threshold"":0.33556629092168344,""trades"":106,""trades_per_weekday"":0.8153846153846154}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-45.725083858118445,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.535125533289219,""trades"":126},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-5.715148216732424,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.933437678068919,""trades"":133},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-50.56170874335439,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.540210643937745,""trades"":136},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-3.9281666266621142,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.9441527103829122,""trades"":106}]"
128844,f9feaf7f8bdd5e18,ALL_CAUSAL_STATE,"{""feature_set"":""ALL_CAUSAL_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.2,""target_r"":2.0}",539,521,1.034548944337812,-124.96756924715213,0.6855419047625839,-0.2318507778240299,0.2916666666666667,136.2714881318804,-134.53708058266557,1.0,0,0.5231329584828168,0.9517625231910947,266,273,0.4086267571777466,0.8846153846153846,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.44811676082862517,""fold_id"":""D1"",""threshold"":0.3417040930571552,""trades"":139,""trades_per_weekday"":1.0610687022900764},{""auc"":0.5421757164404224,""fold_id"":""D2"",""threshold"":0.32432687392805143,""trades"":142,""trades_per_weekday"":1.0923076923076922},{""auc"":0.4086267571777466,""fold_id"":""D3"",""threshold"":0.315276009253859,""trades"":143,""trades_per_weekday"":1.1},{""auc"":0.4681552718362535,""fold_id"":""D4"",""threshold"":0.33104501376956047,""trades"":115,""trades_per_weekday"":0.8846153846153846}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-52.10175725357827,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.5231329584828168,""trades"":139},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-15.392649624864251,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.8388864080981789,""trades"":142},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-52.53938545541051,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.5456200046849291,""trades"":143},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-4.933776913299099,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.9359081653624485,""trades"":115}]"
128845,177935fbe8a8b9fd,ALL_CAUSAL_STATE,"{""feature_set"":""ALL_CAUSAL_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.3,""target_r"":2.0}",556,521,1.0671785028790788,-140.13762242671407,0.6618867475174726,-0.2520460835012843,0.2916666666666667,149.2310686912749,-149.70713376222753,1.0,0,0.5061802973017787,0.9514388489208633,273,283,0.4086267571777466,0.9230769230769231,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.44811676082862517,""fold_id"":""D1"",""threshold"":0.33948067060029474,""trades"":143,""trades_per_weekday"":1.0916030534351144},{""auc"":0.5421757164404224,""fold_id"":""D2"",""threshold"":0.3187152600521016,""trades"":148,""trades_per_weekday"":1.1384615384615384},{""auc"":0.4086267571777466,""fold_id"":""D3"",""threshold"":0.3133456650690002,""trades"":145,""trades_per_weekday"":1.1153846153846154},{""auc"":0.4681552718362535,""fold_id"":""D4"",""threshold"":0.32873886557882137,""trades"":120,""trades_per_weekday"":0.9230769230769231}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-55.76097041582135,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.5061802973017787,""trades"":143},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-19.08240883726532,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.8112935407775858,""trades"":148},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-54.77486719816252,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.5352714564906307,""trades"":145},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-10.5193759754649,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.8725934169026097,""trades"":120}]"
128846,efbca7a6c7d012a8,ALL_CAUSAL_STATE,"{""feature_set"":""ALL_CAUSAL_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.4,""target_r"":2.0}",585,521,1.1228406909788868,-144.44525238107138,0.6683462066741357,-0.24691496133516477,0.3333333333333333,156.20503471729734,-154.0150840833159,1.0,0,0.5109158881169317,0.9538461538461539,296,289,0.4086267571777466,0.9692307692307692,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.44811676082862517,""fold_id"":""D1"",""threshold"":0.33589408605911475,""trades"":149,""trades_per_weekday"":1.1374045801526718},{""auc"":0.5421757164404224,""fold_id"":""D2"",""threshold"":0.31155120733652464,""trades"":160,""trades_per_weekday"":1.2307692307692308},{""auc"":0.4086267571777466,""fold_id"":""D3"",""threshold"":0.307099706543182,""trades"":150,""trades_per_weekday"":1.1538461538461537},{""auc"":0.4681552718362535,""fold_id"":""D4"",""threshold"":0.3250904574403598,""trades"":126,""trades_per_weekday"":0.9692307692307692}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-57.38227548218655,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.5112972707556249,""trades"":149},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-15.360551196094763,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.857078852688239,""trades"":160},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-60.42574512553962,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.5109158881169317,""trades"":150},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-11.276680577250463,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.870514248292904,""trades"":126}]"
128847,fbf3098fc736ff70,ALL_CAUSAL_STATE,"{""feature_set"":""ALL_CAUSAL_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.5,""target_r"":2.0}",604,521,1.1593090211132437,-142.08452654656094,0.6841169497263182,-0.23523928236185584,0.3333333333333333,157.1329665308161,-151.65435824880544,1.0,0,0.4960375318225598,0.9536423841059603,303,301,0.4086267571777466,1.0384615384615385,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.44811676082862517,""fold_id"":""D1"",""threshold"":0.32943335631122533,""trades"":154,""trades_per_weekday"":1.1755725190839694},{""auc"":0.5421757164404224,""fold_id"":""D2"",""threshold"":0.30591269739703203,""trades"":163,""trades_per_weekday"":1.2538461538461538},{""auc"":0.4086267571777466,""fold_id"":""D3"",""threshold"":0.30178322478540776,""trades"":152,""trades_per_weekday"":1.1692307692307693},{""auc"":0.4681552718362535,""fold_id"":""D4"",""threshold"":0.3214730868549629,""trades"":135,""trades_per_weekday"":1.0384615384615385}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-62.37905732869629,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.4960375318225598,""trades"":154},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-12.330635461667665,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.886437342443657,""trades"":163},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-56.711637779460325,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.5410949529088873,""trades"":152},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-10.663195976736658,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.8863967884468628,""trades"":135}]"
128848,e9a2e7f0a6c2cee7,ALL_CAUSAL_STATE,"{""feature_set"":""ALL_CAUSAL_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.6,""target_r"":2.0}",625,521,1.199616122840691,-154.06733493541748,0.6713973965446199,-0.24650773589666797,0.375,166.84413318958894,-163.63553464591638,1.0,0,0.4870821483921812,0.9552,314,311,0.4086267571777466,1.123076923076923,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.44811676082862517,""fold_id"":""D1"",""threshold"":0.3279699795426171,""trades"":156,""trades_per_weekday"":1.1908396946564885},{""auc"":0.5421757164404224,""fold_id"":""D2"",""threshold"":0.30278582204870563,""trades"":169,""trades_per_weekday"":1.3},{""auc"":0.4086267571777466,""fold_id"":""D3"",""threshold"":0.29779369275420714,""trades"":154,""trades_per_weekday"":1.1846153846153846},{""auc"":0.4681552718362535,""fold_id"":""D4"",""threshold"":0.31628804845394154,""trades"":146,""trades_per_weekday"":1.123076923076923}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-64.62992799626996,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.4870821483921812,""trades"":156},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-16.007767199249127,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.8597532153414794,""trades"":169},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-56.0001889574011,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.5509452230006953,""trades"":154},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-17.42945078249732,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.8324169457057541,""trades"":146}]"
128849,125277c87f0e55dc,ALL_CAUSAL_STATE,"{""feature_set"":""ALL_CAUSAL_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.7,""target_r"":2.0}",644,521,1.2360844529750479,-179.38812249628262,0.6345025290655424,-0.27855298524267486,0.2916666666666667,180.15011670477045,-188.95632220678152,1.0,0,0.4702622628014194,0.9565217391304348,321,323,0.4086267571777466,1.2,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.44811676082862517,""fold_id"":""D1"",""threshold"":0.3221368046985051,""trades"":160,""trades_per_weekday"":1.2213740458015268},{""auc"":0.5421757164404224,""fold_id"":""D2"",""threshold"":0.29451565418599535,""trades"":170,""trades_per_weekday"":1.3076923076923077},{""auc"":0.4086267571777466,""fold_id"":""D3"",""threshold"":0.29214129310159676,""trades"":156,""trades_per_weekday"":1.2},{""auc"":0.4681552718362535,""fold_id"":""D4"",""threshold"":0.3046195159379955,""trades"":158,""trades_per_weekday"":1.2153846153846153}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-69.13673297779853,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.4702622628014194,""trades"":160},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-18.998289623966606,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.8351671331212893,""trades"":170},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-58.28908329975044,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.540834202327178,""trades"":156},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-32.96401659476705,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.7208582886909184,""trades"":158}]"
128850,03e1dd9c523e8af4,ALL_CAUSAL_STATE,"{""feature_set"":""ALL_CAUSAL_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.8,""target_r"":2.0}",661,521,1.2687140115163147,-198.24406255966898,0.6115828523719188,-0.29991537452294853,0.16666666666666666,199.00605676815678,-207.81226227016785,1.0,0,0.4720238517339832,0.9561270801815431,326,335,0.4086267571777466,1.2230769230769232,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.44811676082862517,""fold_id"":""D1"",""threshold"":0.31693332248938033,""trades"":161,""trades_per_weekday"":1.2290076335877862},{""auc"":0.5421757164404224,""fold_id"":""D2"",""threshold"":0.286389050641291,""trades"":170,""trades_per_weekday"":1.3076923076923077},{""auc"":0.4086267571777466,""fold_id"":""D3"",""threshold"":0.2765825159709953,""trades"":159,""trades_per_weekday"":1.2230769230769232},{""auc"":0.4681552718362535,""fold_id"":""D4"",""threshold"":0.2767871221097796,""trades"":171,""trades_per_weekday"":1.3153846153846154}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-69.50892154572128,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.4720238517339832,""trades"":161},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-22.934412221177666,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.8045088119685869,""trades"":170},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-61.74261434832641,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.5264275391618657,""trades"":159},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-44.058114444443596,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.6637935079218783,""trades"":171}]"
