strategy_id,setup_episode_id,UTC_date,direction,chronological_segment,higher_timeframe_regime_time,higher_timeframe_values,setup_start_time,signal_time,signal_bar_OHLC,ATR_values,frozen_levels,raw_trigger_values,signal_accepted_pre_execution,signal_accepted,rejection_reason,entry_time,entry_bid,entry_ask,entry_price,stop,target,initial_risk_price,signal_ms,rr,target_level,max_hold_hours,stop_min_atr,stop_max_atr,m15_atr
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1712107800000,2024-04-03,LONG,DEVELOPMENT,2024-04-03T00:00:00.000Z,"{""ADX14"":47.797215799843144,""EMA200"":2142.3117971453885,""EMA50"":2212.3492202260554,""ER20"":0.5871639908023542,""close"":2280.015}",2024-04-03T01:30:00.000Z,2024-04-03T01:30:00.000Z,"{""close"":2280.165,""high"":2280.175,""low"":2276.7495,""open"":2277.9845}","{""M15_ATR14"":3.8008919475010745}",{},"{""body_ratio"":0.6365494088453533,""close_location"":0.9970807181432733}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,2276.36941081,,,1712107800000,2,,10,0.75,2,3.8008919475
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1712122200000,2024-04-03,LONG,DEVELOPMENT,2024-04-03T04:00:00.000Z,"{""ADX14"":48.5524633414556,""EMA200"":2143.7331722981708,""EMA50"":2215.2045449230727,""ER20"":0.6302010690761993,""close"":2285.16}",2024-04-03T05:30:00.000Z,2024-04-03T05:30:00.000Z,"{""close"":2283.6835,""high"":2283.7435,""low"":2281.88,""open"":2281.88}","{""M15_ATR14"":2.7951897381600848}",{},"{""body_ratio"":0.9678025221357941,""close_location"":0.9678025221357941}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,2280.69048103,,,1712122200000,2,,10,0.75,2,2.79518973816
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1712155500000,2024-04-03,LONG,DEVELOPMENT,2024-04-03T12:00:00.000Z,"{""ADX14"":47.96948266287931,""EMA200"":2146.283483061802,""EMA50"":2219.6137275510564,""ER20"":0.4963599504518639,""close"":2273.7815}",2024-04-03T14:45:00.000Z,2024-04-03T14:45:00.000Z,"{""close"":2283.86,""high"":2283.9335,""low"":2274.2785000000003,""open"":2276.0705}","{""M15_ATR14"":4.442136303182341}",{},"{""body_ratio"":0.8067840497152275,""close_location"":0.9923873640600757}",true,false,STOP_DISTANCE_OUTSIDE_FROZEN_RANGE,,,,,2271.29428637,,,1712155500000,2,,10,0.75,2,4.44213630318
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1712161800000,2024-04-03,LONG,DEVELOPMENT,2024-04-03T17:00:00.000Z,{},2024-04-03T16:30:00.000Z,2024-04-03T17:00:00.000Z,"{""close"":2293.88,""high"":2294.0150000000003,""low"":2291.36,""open"":2291.6845}","{""M15_ATR14"":4.911650462758134}","{""impulse_high"":2293.0215,""impulse_low"":2283.1684999999998}","{""body_ratio"":0.8269303201506969,""close_location"":0.949152542372803}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,2290.72733495,,,1712163600000,2,,6,0.6,1.5,4.91165046276
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1712207700000,2024-04-04,LONG,DEVELOPMENT,2024-04-04T04:00:00.000Z,"{""ADX14"":49.93070220543711,""EMA200"":2152.124286056649,""EMA50"":2230.818300508745,""ER20"":0.4491745835568619,""close"":2299.1949999999997}",2024-04-04T05:15:00.000Z,2024-04-04T05:15:00.000Z,"{""close"":2300.05,""high"":2300.09,""low"":2298.84,""open"":2298.8599999999997}","{""M15_ATR14"":2.152411118918858}",{},"{""body_ratio"":0.9520000000004074,""close_location"":0.9680000000000291}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,2298.15475889,,,1712207700000,2,,10,0.75,2,2.15241111892
XAU_V2_H4_BREAKOUT_RETEST_CONTINUATION,B-1712908800000,2024-04-12,LONG,DEVELOPMENT,2024-04-12T10:30:00.000Z,{},2024-04-12T08:00:00.000Z,2024-04-12T10:30:00.000Z,"{""close"":2399.7035,""high"":2399.76,""low"":2395.995,""open"":2397.67}","{""M15_ATR14"":3.6213663448168476}","{""breakout_level"":2395.4849999999997}","{""body_ratio"":0.5401062416998212,""close_location"":0.9849933598937219}",true,true,,2024-04-12T10:30:01.080Z,2399.545,2399.842,2399.842,2395.63286337,2408.26027327,4.20913663448,1712917800000,2,,12,0.75,2,3.62136634482
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2024-04-15,2024-04-15,LONG,DEVELOPMENT,2024-04-15T09:00:00.000Z,{},2024-04-15T09:00:00.000Z,2024-04-15T09:00:00.000Z,"{""close"":2351.7084999999997,""high"":2351.9534999999996,""low"":2346.2535,""open"":2346.2835}","{""M15_ATR14"":4.797897507726093}","{""range_high"":2366.02,""range_low"":2348.495}","{""body_ratio"":0.9517543859648948,""close_location"":0.9570175438596669}",true,true,,2024-04-15T09:00:00.083Z,2351.535,2351.915,2351.915,2345.77371025,2362.66225706,6.14128975077,1713171600000,1.75,,6,,,4.79789750773
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2024-04-18,2024-04-18,SHORT,DEVELOPMENT,2024-04-18T07:45:00.000Z,{},2024-04-18T07:45:00.000Z,2024-04-18T07:45:00.000Z,"{""close"":2375.67,""high"":2377.7405,""low"":2375.0185,""open"":2377.5645}","{""M15_ATR14"":2.6359608024412453}","{""range_high"":2377.2385000000004,""range_low"":2363.7884999999997}","{""body_ratio"":0.6959955914768744,""close_location"":0.23934606906686298}",true,true,,2024-04-18T07:45:00.102Z,2375.455,2375.845,2375.455,2378.00409608,2370.99408186,2.54909608024,1713426300000,1.75,,6,,,2.63596080244
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1713436200000,2024-04-18,LONG,DEVELOPMENT,2024-04-18T10:50:00.000Z,{},2024-04-18T10:30:00.000Z,2024-04-18T10:50:00.000Z,"{""close"":2383.4300000000003,""high"":2384.0649999999996,""low"":2382.69,""open"":2382.9049999999997}","{""M15_ATR14"":2.4825744042694757}","{""impulse_high"":2382.54,""impulse_low"":2377.36}","{""body_ratio"":0.38181818181870497,""close_location"":0.5381818181821681}",true,true,,2024-04-18T10:50:00.121Z,2383.135,2383.562,2383.562,2381.04674256,2388.59251488,2.51525744043,1713437400000,2,,6,0.6,1.5,2.48257440427
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1713762000000-LONG,2024-04-22,LONG,DEVELOPMENT,2024-04-22T06:00:00.000Z,{},2024-04-22T06:00:00.000Z,2024-04-22T06:00:00.000Z,"{""close"":2365.61,""high"":2365.91,""low"":2361.005,""open"":2361.645}","{""M15_ATR14"":3.8260798421974096}","{""midpoint"":2381.9625,""range_high"":2402.025,""range_low"":2361.9}","{""body_ratio"":0.808358817533201,""close_location"":0.9388379204893491}",true,true,,2024-04-22T06:00:00.053Z,2365.355,2365.815,2365.815,2360.62239202,2381.9625,5.19260798422,1713765600000,,2381.9625,8,,,3.8260798422
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1713784500000,2024-04-22,SHORT,DEVELOPMENT,2024-04-22T11:35:00.000Z,{},2024-04-22T11:15:00.000Z,2024-04-22T11:35:00.000Z,"{""close"":2344.1949999999997,""high"":2344.52,""low"":2341.87,""open"":2342.1585}","{""M15_ATR14"":3.6884271454742903}","{""impulse_high"":2357.6945,""impulse_low"":2347.5299999999997}","{""body_ratio"":0.7684905660375982,""close_location"":0.877358490565939}",true,false,STOP_DISTANCE_OUTSIDE_FROZEN_RANGE,,,,,2349.90384271,,,1713785700000,2,,6,0.6,1.5,3.68842714547
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1713836700000,2024-04-23,SHORT,DEVELOPMENT,2024-04-23T02:05:00.000Z,{},2024-04-23T01:45:00.000Z,2024-04-23T02:05:00.000Z,"{""close"":2301.26,""high"":2303.0600000000004,""low"":2298.425,""open"":2299.0485}","{""M15_ATR14"":4.64901621078077}","{""impulse_high"":2330.13,""impulse_low"":2305.375}","{""body_ratio"":0.4771305285868906,""close_location"":0.6116504854368723}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,2311.69490162,,,1713837900000,2,,6,0.6,1.5,4.64901621078
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1714352400000-LONG,2024-04-29,LONG,DEVELOPMENT,2024-04-29T02:00:00.000Z,{},2024-04-29T02:00:00.000Z,2024-04-29T02:00:00.000Z,"{""close"":2331.0815000000002,""high"":2331.2749999999996,""low"":2325.6499999999996,""open"":2326.8050000000003}","{""M15_ATR14"":3.6137881132716014}","{""midpoint"":2340.71075,""range_high"":2352.6115,""range_low"":2328.81}","{""body_ratio"":0.7602666666666563,""close_location"":0.965600000000106}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,2325.28862119,,,1714356000000,,2340.71075,8,,,3.61378811327
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1714410000000-SHORT,2024-04-29,SHORT,DEVELOPMENT,2024-04-29T17:45:00.000Z,{},2024-04-29T17:45:00.000Z,2024-04-29T17:45:00.000Z,"{""close"":2341.77,""high"":2346.31,""low"":2341.415,""open"":2345.95}","{""M15_ATR14"":3.9658068521883605}","{""midpoint"":2332.18825,""range_high"":2344.46,""range_low"":2319.9165000000003}","{""body_ratio"":0.8539325842696327,""close_location"":0.07252298263534618}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,2346.70658069,,,1714412700000,,2332.18825,8,,,3.96580685219
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1714467600000-LONG,2024-04-30,LONG,DEVELOPMENT,2024-04-30T09:45:00.000Z,{},2024-04-30T09:45:00.000Z,2024-04-30T09:45:00.000Z,"{""close"":2317.01,""high"":2317.38,""low"":2314.455,""open"":2315.01}","{""M15_ATR14"":2.8552269515455317}","{""midpoint"":2331.0975,""range_high"":2346.795,""range_low"":2315.4}","{""body_ratio"":0.6837606837606413,""close_location"":0.8735042735043187}",true,true,,2024-04-30T09:45:00.021Z,2316.805,2317.175,2317.175,2314.1694773,2331.0975,3.00552269515,1714470300000,,2331.0975,8,,,2.85522695155
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1714654800000,2024-05-02,SHORT,DEVELOPMENT,2024-05-02T13:20:00.000Z,{},2024-05-02T13:00:00.000Z,2024-05-02T13:20:00.000Z,"{""close"":2288.06,""high"":2289.695,""low"":2286.1400000000003,""open"":2288.8900000000003}","{""M15_ATR14"":4.127257274164471}","{""impulse_high"":2304.5434999999998,""impulse_low"":2293.6605}","{""body_ratio"":0.23347398030954156,""close_location"":0.5400843881855715}",true,false,STOP_DISTANCE_OUTSIDE_FROZEN_RANGE,,,,,2295.64772573,,,1714656000000,2,,6,0.6,1.5,4.12725727416
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2024-05-03,2024-05-03,LONG,DEVELOPMENT,2024-05-03T07:45:00.000Z,{},2024-05-03T07:45:00.000Z,2024-05-03T07:45:00.000Z,"{""close"":2300.9049999999997,""high"":2301.4485,""low"":2299.34,""open"":2299.5299999999997}","{""M15_ATR14"":2.3110760733550495}","{""range_high"":2308.805,""range_low"":2299.95}","{""body_ratio"":0.6521223618686821,""close_location"":0.7422338155085284}",true,true,,2024-05-03T07:45:00.504Z,2300.695,2301.055,2301.055,2299.10889239,2304.46068831,1.94610760734,1714722300000,1.75,,6,,,2.31107607336
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1714999500000,2024-05-06,LONG,DEVELOPMENT,2024-05-06T13:05:00.000Z,{},2024-05-06T12:45:00.000Z,2024-05-06T13:05:00.000Z,"{""close"":2325.675,""high"":2325.7614999999996,""low"":2321.7,""open"":2323.3995}","{""M15_ATR14"":3.411365094705417}","{""impulse_high"":2325.0715,""impulse_low"":2315.77}","{""body_ratio"":0.5602609873200313,""close_location"":0.9787024498339439}",true,true,,2024-05-06T13:05:00.138Z,2325.475,2325.895,2325.895,2322.87536349,2331.93427302,3.01963650947,1715000700000,2,,6,0.6,1.5,3.41136509471
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2024-05-07,2024-05-07,LONG,DEVELOPMENT,2024-05-07T06:45:00.000Z,{},2024-05-07T06:45:00.000Z,2024-05-07T06:45:00.000Z,"{""close"":2320.9049999999997,""high"":2321.435,""low"":2318.74,""open"":2319.69}","{""M15_ATR14"":2.3025674493374764}","{""range_high"":2329.9515,""range_low"":2319.7365}","{""body_ratio"":0.45083487940616584,""close_location"":0.8033395176251696}",true,true,,2024-05-07T06:45:00.296Z,2320.685,2321.035,2321.035,2318.50974326,2325.4541993,2.52525674493,1715064300000,1.75,,6,,,2.30256744934
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1715068800000-LONG,2024-05-07,LONG,DEVELOPMENT,2024-05-07T08:30:00.000Z,{},2024-05-07T08:30:00.000Z,2024-05-07T08:30:00.000Z,"{""close"":2315.6185,""high"":2315.8485,""low"":2312.8735,""open"":2314.135}","{""M15_ATR14"":2.8784496461895106}","{""midpoint"":2323.40825,""range_high"":2332.1665,""range_low"":2314.65}","{""body_ratio"":0.49865546218482926,""close_location"":0.9226890756302436}",true,true,,2024-05-07T08:30:00.062Z,2315.435,2315.832,2315.832,2312.58565504,2323.40825,3.24634496462,1715070600000,,2323.40825,8,,,2.87844964619
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1715083200000-LONG,2024-05-07,LONG,DEVELOPMENT,2024-05-07T12:30:00.000Z,{},2024-05-07T12:30:00.000Z,2024-05-07T12:30:00.000Z,"{""close"":2313.5699999999997,""high"":2314.1235,""low"":2310.615,""open"":2311.8565}","{""M15_ATR14"":2.5748740052455745}","{""midpoint"":2321.23325,""range_high"":2330.665,""range_low"":2311.8015}","{""body_ratio"":0.48838534986451776,""close_location"":0.8422402736210967}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,2310.3575126,,,1715085000000,,2321.23325,8,,,2.57487400525
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1715133600000-LONG,2024-05-08,LONG,DEVELOPMENT,2024-05-08T02:45:00.000Z,{},2024-05-08T02:45:00.000Z,2024-05-08T02:45:00.000Z,"{""close"":2313.6935000000003,""high"":2313.9085,""low"":2308.965,""open"":2309.0235000000002}","{""M15_ATR14"":2.3576804832972336}","{""midpoint"":2317.58075,""range_high"":2325.125,""range_low"":2310.0365}","{""body_ratio"":0.9446748255285136,""close_location"":0.9565085465763736}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,2308.72923195,,,1715136300000,,2317.58075,8,,,2.3576804833
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1715155200000,2024-05-08,SHORT,DEVELOPMENT,2024-05-08T08:30:00.000Z,{},2024-05-08T08:00:00.000Z,2024-05-08T08:30:00.000Z,"{""close"":2304.3914999999997,""high"":2306.2985,""low"":2304.3065,""open"":2305.74}","{""M15_ATR14"":2.4409252167157494}","{""impulse_high"":2310.8665,""impulse_low"":2305.31}","{""body_ratio"":0.6769578313254206,""close_location"":0.04267068273071936}",true,true,,2024-05-08T08:30:00.012Z,2304.205,2304.575,2304.205,2307.11409252,2298.38681496,2.90909252167,1715157000000,2,,6,0.6,1.5,2.44092521672
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1715155200000-LONG,2024-05-08,LONG,DEVELOPMENT,2024-05-08T08:45:00.000Z,{},2024-05-08T08:45:00.000Z,2024-05-08T08:45:00.000Z,"{""close"":2307.255,""high"":2307.3035,""low"":2304.32,""open"":2304.39}","{""M15_ATR14"":2.536574599535163}","{""midpoint"":2315.40575,""range_high"":2323.7465,""range_low"":2307.065}","{""body_ratio"":0.9602815485169792,""close_location"":0.9837439249204359}",true,true,,2024-05-08T08:45:00.328Z,2307.075,2307.442,2307.442,2304.06634254,2315.40575,3.37565745995,1715157900000,,2315.40575,8,,,2.53657459954
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1715259600000-SHORT,2024-05-09,SHORT,DEVELOPMENT,2024-05-09T13:15:00.000Z,{},2024-05-09T13:15:00.000Z,2024-05-09T13:15:00.000Z,"{""close"":2314.8265,""high"":2326.81,""low"":2312.21,""open"":2326.79}","{""M15_ATR14"":4.059286509560927}","{""midpoint"":2313.98725,""range_high"":2321.15,""range_low"":2306.8244999999997}","{""body_ratio"":0.8194178082191722,""close_location"":0.1792123287671304}",true,false,MIDPOINT_REWARD_BELOW_1_50R,,,,,2327.21592865,,,1715260500000,,2313.98725,8,,,4.05928650956
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1715561100000,2024-05-13,LONG,DEVELOPMENT,2024-05-13T00:00:00.000Z,"{""ADX14"":31.920244264531963,""EMA200"":2298.5910711891675,""EMA50"":2329.34965349645,""ER20"":0.3726076750024398,""close"":2360.4764999999998}",2024-05-13T00:45:00.000Z,2024-05-13T00:45:00.000Z,"{""close"":2363.725,""high"":2364.1549999999997,""low"":2362.1515,""open"":2362.2015}","{""M15_ATR14"":2.1255587267556915}",{},"{""body_ratio"":0.7604192662839704,""close_location"":0.7853755927128133}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,2359.60244413,,,1715561100000,2,,10,0.75,2,2.12555872676
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2024-05-13,2024-05-13,LONG,DEVELOPMENT,2024-05-13T06:30:00.000Z,{},2024-05-13T06:30:00.000Z,2024-05-13T06:30:00.000Z,"{""close"":2352.11,""high"":2352.335,""low"":2349.035,""open"":2349.9849999999997}","{""M15_ATR14"":2.268485823561488}","{""range_high"":2364.545,""range_low"":2351.2815}","{""body_ratio"":0.6439393939394963,""close_location"":0.9318181818182132}",true,true,,2024-05-13T06:30:00.001Z,2351.975,2352.345,2352.345,2348.80815142,2358.53448502,3.53684858236,1715581800000,1.75,,6,,,2.26848582356
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1715757300000,2024-05-15,LONG,DEVELOPMENT,2024-05-15T07:35:00.000Z,{},2024-05-15T07:15:00.000Z,2024-05-15T07:35:00.000Z,"{""close"":2364.1915,""high"":2364.9515,""low"":2363.3199999999997,""open"":2363.335}","{""M15_ATR14"":1.9232790813762968}","{""impulse_high"":2362.7015,""impulse_low"":2358.5535}","{""body_ratio"":0.524977015016642,""close_location"":0.5341710082745785}",true,true,,2024-05-15T07:35:00.089Z,2364.018,2364.395,2364.395,2361.70267209,2369.77965582,2.69232790814,1715758500000,2,,6,0.6,1.5,1.92327908138
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1715761800000,2024-05-15,LONG,DEVELOPMENT,2024-05-15T08:50:00.000Z,{},2024-05-15T08:30:00.000Z,2024-05-15T08:50:00.000Z,"{""close"":2373.44,""high"":2374.3835,""low"":2371.5299999999997,""open"":2372.445}","{""M15_ATR14"":2.2406636268768643}","{""impulse_high"":2369.0114999999996,""impulse_low"":2363.5915}","{""body_ratio"":0.348694585596577,""close_location"":0.6693534256177316}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,2368.38093364,,,1715763000000,2,,6,0.6,1.5,2.24066362688
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2024-05-16,2024-05-16,LONG,DEVELOPMENT,2024-05-16T07:30:00.000Z,{},2024-05-16T07:30:00.000Z,2024-05-16T07:30:00.000Z,"{""close"":2389.5,""high"":2390.2,""low"":2385.8315000000002,""open"":2386.085}","{""M15_ATR14"":2.6655677970501706}","{""range_high"":2397.4985,""range_low"":2386.6099999999997}","{""body_ratio"":0.7817328602495794,""close_location"":0.8397619320133033}",true,true,,2024-05-16T07:30:00.938Z,2389.295,2389.655,2389.655,2385.56494322,2396.81259936,4.0900567797,1715844600000,1.75,,6,,,2.66556779705
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2024-05-17,2024-05-17,SHORT,DEVELOPMENT,2024-05-17T08:45:00.000Z,{},2024-05-17T08:45:00.000Z,2024-05-17T08:45:00.000Z,"{""close"":2382.185,""high"":2384.2565,""low"":2381.375,""open"":2384.0299999999997}","{""M15_ATR14"":2.190204413906149}","{""range_high"":2382.4285,""range_low"":2373.9965}","{""body_ratio"":0.6402915148359624,""close_location"":0.2811035918792145}",true,true,,2024-05-17T08:45:00.040Z,2381.975,2382.365,2381.975,2384.47552044,2377.59908923,2.50052044139,1715935500000,1.75,,6,,,2.19020441391
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1715939100000,2024-05-17,LONG,DEVELOPMENT,2024-05-17T08:00:00.000Z,"{""ADX14"":31.984596932324543,""EMA200"":2313.7468128331348,""EMA50"":2354.5323724324153,""ER20"":0.5399004715132458,""close"":2383.9265}",2024-05-17T09:45:00.000Z,2024-05-17T09:45:00.000Z,"{""close"":2384.3535,""high"":2384.4750000000004,""low"":2381.765,""open"":2382.2015}","{""M15_ATR14"":2.4272952094329385}",{},"{""body_ratio"":0.7940959409592818,""close_location"":0.9551660516604522}",true,true,,2024-05-17T09:45:00.078Z,2384.155,2384.555,2384.555,2381.13227048,2391.40045904,3.42272952094,1715939100000,2,,10,0.75,2,2.42729520943
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1715940900000,2024-05-17,LONG,DEVELOPMENT,2024-05-17T08:00:00.000Z,"{""ADX14"":31.984596932324543,""EMA200"":2313.7468128331348,""EMA50"":2354.5323724324153,""ER20"":0.5399004715132458,""close"":2383.9265}",2024-05-17T10:15:00.000Z,2024-05-17T10:15:00.000Z,"{""close"":2383.825,""high"":2383.9984999999997,""low"":2381.855,""open"":2382.54}","{""M15_ATR14"":2.415593828541653}",{},"{""body_ratio"":0.5994868206205032,""close_location"":0.9190576160485643}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,2381.52344062,,,1715940900000,2,,10,0.75,2,2.41559382854
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1715942700000,2024-05-17,LONG,DEVELOPMENT,2024-05-17T08:00:00.000Z,"{""ADX14"":31.984596932324543,""EMA200"":2313.7468128331348,""EMA50"":2354.5323724324153,""ER20"":0.5399004715132458,""close"":2383.9265}",2024-05-17T10:45:00.000Z,2024-05-17T10:45:00.000Z,"{""close"":2385.59,""high"":2386.16,""low"":2382.5550000000003,""open"":2382.8450000000003}","{""M15_ATR14"":2.4398232501200674}",{},"{""body_ratio"":0.7614424410541535,""close_location"":0.8418862690707967}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,2381.52101767,,,1715942700000,2,,10,0.75,2,2.43982325012
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1716165000000,2024-05-20,LONG,DEVELOPMENT,2024-05-20T00:00:00.000Z,"{""ADX14"":37.90360509478475,""EMA200"":2318.445508117926,""EMA50"":2364.6776674989837,""ER20"":0.6556668347863782,""close"":2420.3685}",2024-05-20T00:30:00.000Z,2024-05-20T00:30:00.000Z,"{""close"":2421.7635,""high"":2421.8885,""low"":2416.7934999999998,""open"":2416.9}","{""M15_ATR14"":3.743717920045662}",{},"{""body_ratio"":0.9545632973502822,""close_location"":0.9754661432777245}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,2416.24912821,,,1716165000000,2,,10,0.75,2,3.74371792005
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1716188400000,2024-05-20,LONG,DEVELOPMENT,2024-05-20T04:00:00.000Z,"{""ADX14"":39.873615482671454,""EMA200"":2319.6325179873993,""EMA50"":2367.5428570088275,""ER20"":0.7195328331113576,""close"":2437.74}",2024-05-20T07:00:00.000Z,2024-05-20T07:00:00.000Z,"{""close"":2438.8385,""high"":2438.9735,""low"":2434.915,""open"":2435.6}","{""M15_ATR14"":5.0038059440763165}",{},"{""body_ratio"":0.7979549094492683,""close_location"":0.9667364789946494}",true,true,,2024-05-20T07:00:00.047Z,2438.695,2438.995,2438.995,2431.55461941,2453.87576119,7.44038059441,1716188400000,2,,10,0.75,2,5.00380594408
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1716192000000,2024-05-20,LONG,DEVELOPMENT,2024-05-20T08:00:00.000Z,"{""ADX14"":41.97232298972948,""EMA200"":2320.8531894502116,""EMA50"":2370.474901832011,""ER20"":0.7196733051275681,""close"":2442.3100000000004}",2024-05-20T08:00:00.000Z,2024-05-20T08:00:00.000Z,"{""close"":2442.3100000000004,""high"":2442.5,""low"":2437.76,""open"":2439.285}","{""M15_ATR14"":5.04982143036136}",{},"{""body_ratio"":0.6381856540085833,""close_location"":0.9599156118144285}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,2434.41001786,,,1716192000000,2,,10,0.75,2,5.04982143036
XAU_V2_H4_BREAKOUT_RETEST_CONTINUATION,B-1716192000000,2024-05-20,LONG,DEVELOPMENT,2024-05-20T08:30:00.000Z,{},2024-05-20T08:00:00.000Z,2024-05-20T08:30:00.000Z,"{""close"":2441.5485,""high"":2441.9135,""low"":2439.385,""open"":2439.6549999999997}","{""M15_ATR14"":4.905555212913624}","{""breakout_level"":2440.675}","{""body_ratio"":0.7488629622306545,""close_location"":0.8556456397072368}",true,false,GLOBAL_XAU_POSITION_ALREADY_OPEN,,,,,2438.89444448,,,1716193800000,2,,12,0.75,2,4.90555521291
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1716195600000,2024-05-20,LONG,DEVELOPMENT,2024-05-20T08:00:00.000Z,"{""ADX14"":41.97232298972948,""EMA200"":2320.8531894502116,""EMA50"":2370.474901832011,""ER20"":0.7196733051275681,""close"":2442.3100000000004}",2024-05-20T09:00:00.000Z,2024-05-20T09:00:00.000Z,"{""close"":2440.1549999999997,""high"":2440.545,""low"":2437.9849999999997,""open"":2438.02}","{""M15_ATR14"":4.738412402971398}",{},"{""body_ratio"":0.8339843749997773,""close_location"":0.847656249999896}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,2436.54115876,,,1716195600000,2,,10,0.75,2,4.73841240297
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1716196500000,2024-05-20,LONG,DEVELOPMENT,2024-05-20T08:00:00.000Z,"{""ADX14"":41.97232298972948,""EMA200"":2320.8531894502116,""EMA50"":2370.474901832011,""ER20"":0.7196733051275681,""close"":2442.3100000000004}",2024-05-20T09:15:00.000Z,2024-05-20T09:15:00.000Z,"{""close"":2446.63,""high"":2447.175,""low"":2438.7749999999996,""open"":2440.2}","{""M15_ATR14"":4.999954374187766}",{},"{""body_ratio"":0.7654761904761754,""close_location"":0.9351190476190432}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,2436.51500456,,,1716196500000,2,,10,0.75,2,4.99995437419
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1716244200000,2024-05-20,LONG,DEVELOPMENT,2024-05-20T20:00:00.000Z,"{""ADX14"":41.477894866890765,""EMA200"":2324.004889561887,""EMA50"":2376.9189797184667,""ER20"":0.42494252277481104,""close"":2426.8365000000003}",2024-05-20T22:30:00.000Z,2024-05-20T22:30:00.000Z,"{""close"":2430.595,""high"":2430.66,""low"":2427.52,""open"":2427.89}","{""M15_ATR14"":3.8370701054991745}",{},"{""body_ratio"":0.861464968152878,""close_location"":0.9792993630573066}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,2423.00129299,,,1716244200000,2,,10,0.75,2,3.8370701055
