bars_to_outcome,candidate,date,direction,entry_price,exit_price,exit_source,exit_time,leverage,margin_aed,notional_aed,outcome,pnl_aed,reason_code,return_on_margin_pct,source_log,spread_points,status,stop_loss,symbol,take_profit,timestamp_broker,timestamp_local,trade_no
6,symbol_normalized_round_retest_v0,2026.06.15,LONG,1.16013,1.15990,stop_loss,2026.06.15 16:45:00,50.00,100.00,5000.00,LOSS_STOP,-0.9913,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,-0.9913,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15990,EURUSD,1.16048,2026.06.15 16:15:01,2026.06.15 20:15:01,3388
3,symbol_normalized_round_retest_v0,2026.06.15,SHORT,1.15990,1.16039,stop_loss,2026.06.15 17:00:00,50.00,100.00,5000.00,LOSS_STOP,-2.1123,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,-2.1123,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.16039,EURUSD,1.15916,2026.06.15 16:45:00,2026.06.15 20:44:59,3389
19,symbol_normalized_round_retest_v0,2026.06.15,LONG,1.16014,1.15981,stop_loss,2026.06.15 18:30:00,50.00,100.00,5000.00,LOSS_STOP,-1.4222,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,-1.4222,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15981,EURUSD,1.16064,2026.06.15 16:55:01,2026.06.15 20:55:00,3390
4,symbol_normalized_round_retest_v0,2026.06.15,LONG,1.16032,1.15992,stop_loss,2026.06.15 17:20:00,50.00,100.00,5000.00,LOSS_STOP,-1.7237,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,-1.7237,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15992,EURUSD,1.16093,2026.06.15 17:00:00,2026.06.15 20:59:59,3391
1,symbol_normalized_round_retest_v0,2026.06.15,LONG,1.16022,1.15996,stop_loss,2026.06.15 17:20:00,50.00,100.00,5000.00,LOSS_STOP,-1.1205,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,-1.1205,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15996,EURUSD,1.16061,2026.06.15 17:15:07,2026.06.15 21:15:06,3392
1,symbol_normalized_round_retest_v0,2026.06.15,SHORT,1.15979,1.16004,stop_loss,2026.06.15 17:50:04,50.00,100.00,5000.00,LOSS_STOP,-1.0778,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,-1.0778,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.16004,EURUSD,1.15942,2026.06.15 17:45:00,2026.06.15 21:44:59,3393
1,symbol_normalized_round_retest_v0,2026.06.15,LONG,1.16007,1.15992,stop_loss,2026.06.15 18:00:00,50.00,100.00,5000.00,LOSS_STOP,-0.6465,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,-0.6465,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15992,EURUSD,1.16030,2026.06.15 17:55:00,2026.06.15 21:54:59,3394
4,symbol_normalized_round_retest_v0,2026.06.15,LONG,1.16011,1.15982,stop_loss,2026.06.15 18:30:00,50.00,100.00,5000.00,LOSS_STOP,-1.2499,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,-1.2499,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15982,EURUSD,1.16055,2026.06.15 18:10:00,2026.06.15 22:09:59,3395
2,symbol_normalized_round_retest_v0,2026.06.15,LONG,1.16029,1.16002,stop_loss,2026.06.15 18:25:01,50.00,100.00,5000.00,LOSS_STOP,-1.1635,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,-1.1635,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.16002,EURUSD,1.16070,2026.06.15 18:15:04,2026.06.15 22:15:03,3396
1,symbol_normalized_round_retest_v0,2026.06.15,SHORT,1.15995,1.15973,take_profit,2026.06.15 18:35:00,50.00,100.00,5000.00,WIN_TP,0.9483,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,0.9483,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.16010,EURUSD,1.15973,2026.06.15 18:30:00,2026.06.15 22:29:59,3397
6,symbol_normalized_round_retest_v0,2026.06.15,SHORT,1.15973,1.15925,take_profit,2026.06.15 19:05:00,50.00,100.00,5000.00,WIN_TP,2.0694,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,2.0694,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.16005,EURUSD,1.15925,2026.06.15 18:35:00,2026.06.15 22:34:59,3398
1,symbol_normalized_round_retest_v0,2026.06.16,SHORT,1.15971,1.16004,stop_loss,2026.06.16 08:30:01,50.00,100.00,5000.00,LOSS_STOP,-1.4228,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,-1.4228,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.16004,EURUSD,1.15922,2026.06.16 08:25:01,2026.06.16 12:24:57,3399
1,symbol_normalized_round_retest_v0,2026.06.16,LONG,1.16013,1.16042,take_profit,2026.06.16 08:55:01,50.00,100.00,5000.00,WIN_TP,1.2499,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,1.2499,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15993,EURUSD,1.16042,2026.06.16 08:50:10,2026.06.16 12:50:06,3400
3,symbol_normalized_round_retest_v0,2026.06.16,LONG,1.16017,1.16058,take_profit,2026.06.16 09:10:03,50.00,100.00,5000.00,WIN_TP,1.7670,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,1.7670,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15989,EURUSD,1.16058,2026.06.16 08:55:01,2026.06.16 12:54:57,3401
1,symbol_normalized_round_retest_v0,2026.06.16,LONG,1.16026,1.16061,take_profit,2026.06.16 10:15:00,50.00,100.00,5000.00,WIN_TP,1.5083,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,1.5083,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.16002,EURUSD,1.16061,2026.06.16 10:10:00,2026.06.16 14:09:56,3402
2,symbol_normalized_round_retest_v0,2026.06.16,LONG,1.16039,1.16095,take_profit,2026.06.16 10:25:01,50.00,100.00,5000.00,WIN_TP,2.4130,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,2.4130,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.16001,EURUSD,1.16095,2026.06.16 10:15:00,2026.06.16 14:14:56,3403
8,symbol_normalized_round_retest_v0,2026.06.16,SHORT,1.15969,1.15999,stop_loss,2026.06.16 12:45:00,50.00,100.00,5000.00,LOSS_STOP,-1.2934,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,-1.2934,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15999,EURUSD,1.15924,2026.06.16 12:05:01,2026.06.16 16:04:56,3404
3,symbol_normalized_round_retest_v0,2026.06.16,LONG,1.16025,1.15987,stop_loss,2026.06.16 13:25:03,50.00,100.00,5000.00,LOSS_STOP,-1.6376,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,-1.6376,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15987,EURUSD,1.16081,2026.06.16 13:10:01,2026.06.16 17:10:01,3405
3,symbol_normalized_round_retest_v0,2026.06.16,SHORT,1.15984,1.16019,stop_loss,2026.06.16 13:35:00,50.00,100.00,5000.00,LOSS_STOP,-1.5088,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,-1.5088,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.16019,EURUSD,1.15932,2026.06.16 13:20:04,2026.06.16 17:20:04,3406
2,symbol_normalized_round_retest_v0,2026.06.16,SHORT,1.15979,1.16006,stop_loss,2026.06.16 13:35:00,50.00,100.00,5000.00,LOSS_STOP,-1.1640,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,-1.1640,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.16006,EURUSD,1.15939,2026.06.16 13:25:03,2026.06.16 17:25:03,3407
2,symbol_normalized_round_retest_v0,2026.06.16,SHORT,1.15987,1.15940,take_profit,2026.06.16 14:00:00,50.00,100.00,5000.00,WIN_TP,2.0261,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,2.0261,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.16019,EURUSD,1.15940,2026.06.16 13:50:00,2026.06.16 17:50:00,3408
11,symbol_normalized_round_retest_v0,2026.06.16,LONG,1.16021,1.16083,take_profit,2026.06.16 15:55:00,50.00,100.00,5000.00,WIN_TP,2.6719,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,2.6719,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15980,EURUSD,1.16083,2026.06.16 15:00:00,2026.06.16 19:00:00,3409
7,symbol_normalized_round_retest_v0,2026.06.16,LONG,1.16032,1.16092,take_profit,2026.06.16 15:55:00,50.00,100.00,5000.00,WIN_TP,2.5855,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,2.5855,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15992,EURUSD,1.16092,2026.06.16 15:20:00,2026.06.16 19:19:59,3410
22,symbol_normalized_round_retest_v0,2026.06.17,LONG,1.16023,1.15975,stop_loss,2026.06.17 10:25:07,50.00,100.00,5000.00,LOSS_STOP,-2.0686,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,-2.0686,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15975,EURUSD,1.16096,2026.06.17 08:35:01,2026.06.17 12:34:57,3411
18,symbol_normalized_round_retest_v0,2026.06.17,LONG,1.16018,1.15995,stop_loss,2026.06.17 10:25:07,50.00,100.00,5000.00,LOSS_STOP,-0.9912,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,-0.9912,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15995,EURUSD,1.16052,2026.06.17 08:55:00,2026.06.17 12:54:56,3412
6,symbol_normalized_round_retest_v0,2026.06.17,SHORT,1.15976,1.15937,take_profit,2026.06.17 11:15:00,50.00,100.00,5000.00,WIN_TP,1.6814,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,1.6814,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.16002,EURUSD,1.15937,2026.06.17 10:45:02,2026.06.17 14:44:57,3413
3,symbol_normalized_round_retest_v0,2026.06.17,SHORT,1.15982,1.15955,take_profit,2026.06.17 11:10:04,50.00,100.00,5000.00,WIN_TP,1.1640,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,1.1640,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.16000,EURUSD,1.15955,2026.06.17 10:55:01,2026.06.17 14:54:56,3414
4,symbol_normalized_round_retest_v0,2026.06.17,LONG,1.16012,1.15974,stop_loss,2026.06.17 13:35:02,50.00,100.00,5000.00,LOSS_STOP,-1.6378,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,-1.6378,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15974,EURUSD,1.16069,2026.06.17 13:15:00,2026.06.17 17:14:56,3415
2,symbol_normalized_round_retest_v0,2026.06.17,LONG,1.16015,1.15995,stop_loss,2026.06.17 13:30:00,50.00,100.00,5000.00,LOSS_STOP,-0.8620,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,-0.8620,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15995,EURUSD,1.16045,2026.06.17 13:20:00,2026.06.17 17:20:01,3416
1,symbol_normalized_round_retest_v0,2026.06.17,LONG,1.16013,1.15990,stop_loss,2026.06.17 13:30:00,50.00,100.00,5000.00,LOSS_STOP,-0.9913,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,-0.9913,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15990,EURUSD,1.16047,2026.06.17 13:25:01,2026.06.17 17:25:01,3417
15,symbol_normalized_round_retest_v0,2026.06.17,SHORT,1.15976,1.15910,take_profit,2026.06.17 14:50:00,50.00,100.00,5000.00,WIN_TP,2.8454,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,2.8454,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.16020,EURUSD,1.15910,2026.06.17 13:35:02,2026.06.17 17:35:02,3418
2,symbol_normalized_round_retest_v0,2026.06.17,LONG,1.15527,1.15436,stop_loss,2026.06.17 18:35:01,50.00,100.00,5000.00,LOSS_STOP,-3.9385,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,-3.9385,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15436,EURUSD,1.15663,2026.06.17 18:25:01,2026.06.17 22:25:00,3419
2,symbol_normalized_round_retest_v0,2026.06.17,SHORT,1.15458,1.15553,stop_loss,2026.06.17 18:45:01,50.00,100.00,5000.00,LOSS_STOP,-4.1141,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,-4.1141,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15553,EURUSD,1.15315,2026.06.17 18:35:01,2026.06.17 22:35:00,3420
4,symbol_normalized_round_retest_v0,2026.06.17,LONG,1.15592,1.15347,stop_loss,2026.06.17 19:05:00,50.00,100.00,5000.00,LOSS_STOP,-10.5976,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,-10.5976,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15347,EURUSD,1.15959,2026.06.17 18:45:01,2026.06.17 22:45:00,3421
3,symbol_normalized_round_retest_v0,2026.06.17,SHORT,1.15366,1.15111,take_profit,2026.06.17 19:20:00,50.00,100.00,5000.00,WIN_TP,11.0518,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,11.0518,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15536,EURUSD,1.15111,2026.06.17 19:05:00,2026.06.17 23:04:59,3422
42,symbol_normalized_round_retest_v0,2026.06.17,LONG,1.15021,1.15085,take_profit,2026.06.18 00:05:01,50.00,100.00,5000.00,WIN_TP,2.7821,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,2.7821,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.14978,EURUSD,1.15085,2026.06.17 20:40:05,2026.06.18 00:40:04,3423
39,symbol_normalized_round_retest_v0,2026.06.17,LONG,1.15033,1.15089,take_profit,2026.06.18 00:05:01,50.00,100.00,5000.00,WIN_TP,2.4341,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,2.4341,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.14996,EURUSD,1.15089,2026.06.17 20:55:00,2026.06.18 00:54:59,3424
27,symbol_normalized_round_retest_v0,2026.06.17,LONG,1.15022,1.15062,take_profit,2026.06.17 23:10:01,50.00,100.00,5000.00,WIN_TP,1.7388,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,1.7388,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,18.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.14995,EURUSD,1.15062,2026.06.17 21:05:00,2026.06.18 01:04:59,3425
20,symbol_normalized_round_retest_v0,2026.06.17,LONG,1.15025,1.15060,take_profit,2026.06.17 23:10:01,50.00,100.00,5000.00,WIN_TP,1.5214,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,1.5214,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,24.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15001,EURUSD,1.15060,2026.06.17 21:40:14,2026.06.18 01:40:13,3426
16,symbol_normalized_round_retest_v0,2026.06.17,LONG,1.15015,1.15050,take_profit,2026.06.17 22:55:12,50.00,100.00,5000.00,WIN_TP,1.5215,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,1.5215,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,24.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.14992,EURUSD,1.15050,2026.06.17 21:45:03,2026.06.18 01:45:02,3427
25,symbol_normalized_round_retest_v0,2026.06.17,LONG,1.15040,1.15118,take_profit,2026.06.18 00:05:01,50.00,100.00,5000.00,WIN_TP,3.3901,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,3.3901,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,24.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.14988,EURUSD,1.15118,2026.06.17 22:10:01,2026.06.18 02:09:59,3428
24,symbol_normalized_round_retest_v0,2026.06.17,LONG,1.15035,1.15087,take_profit,2026.06.18 00:05:01,50.00,100.00,5000.00,WIN_TP,2.2602,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,2.2602,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_eurusd.csv,7.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.15000,EURUSD,1.15087,2026.06.17 22:15:00,2026.06.18 02:14:59,3429
2,symbol_normalized_round_retest_v0,2026.06.08,LONG,1.33543,1.33495,stop_loss,2026.06.08 12:55:00,50.00,100.00,5000.00,LOSS_STOP,-1.7972,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,-1.7972,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_gbpusd.csv,13.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.33495,GBPUSD,1.33615,2026.06.08 12:45:01,2026.06.08 16:44:57,3430
4,symbol_normalized_round_retest_v0,2026.06.08,LONG,1.33509,1.33607,take_profit,2026.06.08 13:25:01,50.00,100.00,5000.00,WIN_TP,3.6702,SYMBOL_NORMALIZED_ROUND_RETEST_LONG_DRY_RUN,3.6702,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_gbpusd.csv,13.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.33444,GBPUSD,1.33607,2026.06.08 13:05:00,2026.06.08 17:04:56,3431
13,symbol_normalized_round_retest_v0,2026.06.08,SHORT,1.33455,1.33505,stop_loss,2026.06.08 15:25:00,50.00,100.00,5000.00,LOSS_STOP,-1.8733,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,-1.8733,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_gbpusd.csv,13.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.33505,GBPUSD,1.33380,2026.06.08 14:20:00,2026.06.08 18:20:00,3432
40,symbol_normalized_round_retest_v0,2026.06.08,SHORT,1.33418,1.33510,stop_loss,2026.06.08 18:30:00,50.00,100.00,5000.00,LOSS_STOP,-3.4478,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,-3.4478,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_gbpusd.csv,13.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.33510,GBPUSD,1.33280,2026.06.08 15:10:00,2026.06.08 19:10:00,3433
36,symbol_normalized_round_retest_v0,2026.06.08,SHORT,1.33449,1.33507,stop_loss,2026.06.08 18:30:00,50.00,100.00,5000.00,LOSS_STOP,-2.1731,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,-2.1731,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_gbpusd.csv,13.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.33507,GBPUSD,1.33362,2026.06.08 15:30:00,2026.06.08 19:30:00,3434
3,symbol_normalized_round_retest_v0,2026.06.08,SHORT,1.33478,1.33502,stop_loss,2026.06.08 18:30:00,50.00,100.00,5000.00,LOSS_STOP,-0.8990,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,-0.8990,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_gbpusd.csv,13.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.33502,GBPUSD,1.33442,2026.06.08 18:15:00,2026.06.08 22:14:59,3435
29,symbol_normalized_round_retest_v0,2026.06.08,SHORT,1.33471,1.33522,stop_loss,2026.06.08 21:15:04,50.00,100.00,5000.00,LOSS_STOP,-1.9105,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,-1.9105,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_gbpusd.csv,13.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.33522,GBPUSD,1.33394,2026.06.08 18:45:00,2026.06.08 22:44:59,3436
2,symbol_normalized_round_retest_v0,2026.06.09,SHORT,1.33479,1.33504,stop_loss,2026.06.09 02:45:00,50.00,100.00,5000.00,LOSS_STOP,-0.9365,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,-0.9365,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_gbpusd.csv,13.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.33504,GBPUSD,1.33442,2026.06.09 02:35:00,2026.06.09 06:34:58,3437
6,symbol_normalized_round_retest_v0,2026.06.09,SHORT,1.33490,1.33510,stop_loss,2026.06.09 03:10:01,50.00,100.00,5000.00,LOSS_STOP,-0.7491,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,-0.7491,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_gbpusd.csv,13.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.33510,GBPUSD,1.33459,2026.06.09 02:40:00,2026.06.09 06:39:58,3438
3,symbol_normalized_round_retest_v0,2026.06.09,SHORT,1.33488,1.33504,stop_loss,2026.06.09 03:10:01,50.00,100.00,5000.00,LOSS_STOP,-0.5993,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,-0.5993,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_gbpusd.csv,13.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.33504,GBPUSD,1.33464,2026.06.09 02:55:00,2026.06.09 06:54:58,3439
2,symbol_normalized_round_retest_v0,2026.06.09,SHORT,1.33477,1.33501,stop_loss,2026.06.09 03:10:01,50.00,100.00,5000.00,LOSS_STOP,-0.8990,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,-0.8990,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_gbpusd.csv,13.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.33501,GBPUSD,1.33441,2026.06.09 03:00:00,2026.06.09 06:59:58,3440
1,symbol_normalized_round_retest_v0,2026.06.09,SHORT,1.33478,1.33498,stop_loss,2026.06.09 03:10:01,50.00,100.00,5000.00,LOSS_STOP,-0.7492,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,-0.7492,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_gbpusd.csv,13.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.33498,GBPUSD,1.33448,2026.06.09 03:05:07,2026.06.09 07:05:05,3441
11,symbol_normalized_round_retest_v0,2026.06.09,SHORT,1.33487,1.33520,stop_loss,2026.06.09 04:20:01,50.00,100.00,5000.00,LOSS_STOP,-1.2361,SYMBOL_NORMALIZED_ROUND_RETEST_SHORT_DRY_RUN,-1.2361,experimental_demo_executor_signal_log_v02_symbol_normalized_round_retest_v0_gbpusd.csv,13.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,1.33520,GBPUSD,1.33437,2026.06.09 03:25:03,2026.06.09 07:25:01,3442
