family,signal_time_utc,signal_complete_utc,entry_time_utc,state_latest_allowed_utc,prior_window_start_utc,prior_window_end_utc,prior_m5_bars,prior_open,prior_high,prior_low,prior_close,prior_range,prior_range_pips,close_location,body_fraction,side,signal_eligible
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-09-30 23:55:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025-09-30 23:00:00+00:00,2025-09-30 00:00:00+00:00,2025-10-01 00:00:00+00:00,288,1.1730749999999999,1.1761599999999999,1.1712150000000001,1.1734550000000001,0.004944999999999755,49.44999999999755,0.45298281092014775,0.07684529828115022,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-10-01 23:55:00+00:00,2025-10-02 00:00:00+00:00,2025-10-02 00:00:00+00:00,2025-10-01 23:00:00+00:00,2025-10-01 00:00:00+00:00,2025-10-02 00:00:00+00:00,288,1.173445,1.17787,1.1715550000000001,1.173295,0.0063149999999998485,63.149999999998485,0.275534441805209,0.023752969121155678,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-10-02 23:55:00+00:00,2025-10-03 00:00:00+00:00,2025-10-03 00:00:00+00:00,2025-10-02 23:00:00+00:00,2025-10-02 00:00:00+00:00,2025-10-03 00:00:00+00:00,288,1.17328,1.17584,1.16832,1.1724700000000001,0.007519999999999971,75.1999999999997,0.5518617021276747,0.10771276595744422,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-10-06 23:55:00+00:00,2025-10-07 00:00:00+00:00,2025-10-07 00:00:00+00:00,2025-10-06 23:00:00+00:00,2025-10-06 00:00:00+00:00,2025-10-07 00:00:00+00:00,288,1.17122,1.1730900000000002,1.165175,1.170935,0.007915000000000116,79.15000000000116,0.7277321541377009,0.03600758054325515,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-10-07 23:55:00+00:00,2025-10-08 00:00:00+00:00,2025-10-08 00:00:00+00:00,2025-10-07 23:00:00+00:00,2025-10-07 00:00:00+00:00,2025-10-08 00:00:00+00:00,288,1.1709399999999999,1.171115,1.164765,1.16528,0.006349999999999856,63.49999999999856,0.08110236220473306,0.8913385826771504,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-10-08 23:55:00+00:00,2025-10-09 00:00:00+00:00,2025-10-09 00:00:00+00:00,2025-10-08 23:00:00+00:00,2025-10-08 00:00:00+00:00,2025-10-09 00:00:00+00:00,288,1.1652900000000002,1.165315,1.1598449999999998,1.162925,0.005470000000000308,54.70000000000308,0.5630712979890348,0.4323583180987275,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-10-09 23:55:00+00:00,2025-10-10 00:00:00+00:00,2025-10-10 00:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-09 00:00:00+00:00,2025-10-10 00:00:00+00:00,288,1.162915,1.16483,1.154215,1.156545,0.010615000000000041,106.1500000000004,0.21950070654733247,0.6000942063118193,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-10-13 23:55:00+00:00,2025-10-14 00:00:00+00:00,2025-10-14 00:00:00+00:00,2025-10-13 23:00:00+00:00,2025-10-13 00:00:00+00:00,2025-10-14 00:00:00+00:00,288,1.1601400000000002,1.163,1.1557499999999998,1.15659,0.007250000000000201,72.500000000002,0.11586206896553802,0.4896551724138022,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-10-14 23:55:00+00:00,2025-10-15 00:00:00+00:00,2025-10-15 00:00:00+00:00,2025-10-14 23:00:00+00:00,2025-10-14 00:00:00+00:00,2025-10-15 00:00:00+00:00,288,1.1565850000000002,1.1615000000000002,1.1542400000000002,1.16033,0.007260000000000044,72.60000000000043,0.8388429752065967,0.5158402203856562,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-10-15 23:55:00+00:00,2025-10-16 00:00:00+00:00,2025-10-16 00:00:00+00:00,2025-10-15 23:00:00+00:00,2025-10-15 00:00:00+00:00,2025-10-16 00:00:00+00:00,288,1.160325,1.16521,1.1601849999999998,1.16459,0.005025000000000279,50.25000000000279,0.8766169154228795,0.8487562189054182,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-10-16 23:55:00+00:00,2025-10-17 00:00:00+00:00,2025-10-17 00:00:00+00:00,2025-10-16 23:00:00+00:00,2025-10-16 00:00:00+00:00,2025-10-17 00:00:00+00:00,288,1.164585,1.16997,1.164285,1.169915,0.00568499999999994,56.8499999999994,0.9903254177660656,0.9375549692172582,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-10-20 23:55:00+00:00,2025-10-21 00:00:00+00:00,2025-10-21 00:00:00+00:00,2025-10-20 23:00:00+00:00,2025-10-20 00:00:00+00:00,2025-10-21 00:00:00+00:00,288,1.1658050000000002,1.1675499999999999,1.1638350000000002,1.164415,0.0037149999999996908,37.14999999999691,0.15612382234181726,0.37415881561247377,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-10-21 23:55:00+00:00,2025-10-22 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-21 23:00:00+00:00,2025-10-21 00:00:00+00:00,2025-10-22 00:00:00+00:00,288,1.16441,1.16552,1.159775,1.159945,0.005744999999999889,57.44999999999889,0.029590948651002046,0.7771975630983512,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-10-22 23:55:00+00:00,2025-10-23 00:00:00+00:00,2025-10-23 00:00:00+00:00,2025-10-22 23:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-23 00:00:00+00:00,288,1.15997,1.162255,1.157695,1.160725,0.0045600000000001195,45.600000000001195,0.6644736842105282,0.16557017543860555,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-10-23 23:55:00+00:00,2025-10-24 00:00:00+00:00,2025-10-24 00:00:00+00:00,2025-10-23 23:00:00+00:00,2025-10-23 00:00:00+00:00,2025-10-24 00:00:00+00:00,288,1.16072,1.16215,1.1585450000000002,1.1617199999999999,0.0036049999999998583,36.04999999999858,0.8807212205269987,0.2773925104021995,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-10-27 23:55:00+00:00,2025-10-28 00:00:00+00:00,2025-10-28 00:00:00+00:00,2025-10-27 23:00:00+00:00,2025-10-27 00:00:00+00:00,2025-10-28 00:00:00+00:00,288,1.1631,1.1654900000000001,1.16177,1.165105,0.0037200000000001676,37.20000000000167,0.8965053763440692,0.5389784946236409,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-10-28 23:55:00+00:00,2025-10-29 00:00:00+00:00,2025-10-29 00:00:00+00:00,2025-10-28 23:00:00+00:00,2025-10-28 00:00:00+00:00,2025-10-29 00:00:00+00:00,288,1.1651099999999999,1.16688,1.16256,1.16571,0.0043199999999998795,43.199999999998795,0.7291666666666838,0.13888888888892886,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-10-29 23:55:00+00:00,2025-10-30 00:00:00+00:00,2025-10-30 00:00:00+00:00,2025-10-29 23:00:00+00:00,2025-10-29 00:00:00+00:00,2025-10-30 00:00:00+00:00,288,1.165695,1.16661,1.157765,1.1603050000000001,0.008844999999999992,88.44999999999992,0.28716789146412786,0.6093838326738031,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-10-30 23:55:00+00:00,2025-10-31 00:00:00+00:00,2025-10-31 00:00:00+00:00,2025-10-30 23:00:00+00:00,2025-10-30 00:00:00+00:00,2025-10-31 00:00:00+00:00,288,1.1602899999999998,1.163745,1.1547100000000001,1.15717,0.009034999999999904,90.34999999999904,0.2722744881018188,0.3453237410071746,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-11-03 23:55:00+00:00,2025-11-04 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-11-03 23:00:00+00:00,2025-11-03 00:00:00+00:00,2025-11-04 00:00:00+00:00,288,1.152745,1.1541450000000002,1.15052,1.1518549999999999,0.0036250000000002114,36.25000000000211,0.36827586206890656,0.24551724137931186,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-11-04 23:55:00+00:00,2025-11-05 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-11-04 23:00:00+00:00,2025-11-04 00:00:00+00:00,2025-11-05 00:00:00+00:00,288,1.151845,1.1533600000000002,1.1473049999999998,1.148525,0.006055000000000366,60.55000000000366,0.20148637489680385,0.5483071841452997,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-11-05 23:55:00+00:00,2025-11-06 00:00:00+00:00,2025-11-06 00:00:00+00:00,2025-11-05 23:00:00+00:00,2025-11-05 00:00:00+00:00,2025-11-06 00:00:00+00:00,288,1.148505,1.149815,1.14688,1.149585,0.002935000000000132,29.35000000000132,0.9216354344122855,0.36797274275976877,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-11-06 23:55:00+00:00,2025-11-07 00:00:00+00:00,2025-11-07 00:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-06 00:00:00+00:00,2025-11-07 00:00:00+00:00,288,1.149575,1.155235,1.1493250000000002,1.154865,0.00590999999999986,59.099999999998595,0.9373942470389187,0.895093062605777,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-11-10 23:55:00+00:00,2025-11-11 00:00:00+00:00,2025-11-11 00:00:00+00:00,2025-11-10 23:00:00+00:00,2025-11-10 00:00:00+00:00,2025-11-11 00:00:00+00:00,288,1.15435,1.1583100000000002,1.15412,1.15568,0.004190000000000138,41.90000000000138,0.3723150357995118,0.317422434367544,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-11-11 23:55:00+00:00,2025-11-12 00:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-11 23:00:00+00:00,2025-11-11 00:00:00+00:00,2025-11-12 00:00:00+00:00,288,1.155685,1.16059,1.1547049999999999,1.15869,0.00588500000000014,58.8500000000014,0.6771452846219257,0.5106202209005697,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-11-12 23:55:00+00:00,2025-11-13 00:00:00+00:00,2025-11-13 00:00:00+00:00,2025-11-12 23:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-13 00:00:00+00:00,288,1.15866,1.159795,1.1562899999999998,1.15917,0.0035050000000000914,35.050000000000914,0.8216833095578148,0.1455064194008551,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-11-13 23:55:00+00:00,2025-11-14 00:00:00+00:00,2025-11-14 00:00:00+00:00,2025-11-13 23:00:00+00:00,2025-11-13 00:00:00+00:00,2025-11-14 00:00:00+00:00,288,1.1591749999999998,1.16561,1.15791,1.16302,0.00770000000000004,77.0000000000004,0.6636363636363534,0.49935064935065954,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-11-17 23:55:00+00:00,2025-11-18 00:00:00+00:00,2025-11-18 00:00:00+00:00,2025-11-17 23:00:00+00:00,2025-11-17 00:00:00+00:00,2025-11-18 00:00:00+00:00,288,1.16148,1.161505,1.1581899999999998,1.1590150000000001,0.003315000000000179,33.15000000000179,0.24886877828061937,0.7435897435896852,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-11-18 23:55:00+00:00,2025-11-19 00:00:00+00:00,2025-11-19 00:00:00+00:00,2025-11-18 23:00:00+00:00,2025-11-18 00:00:00+00:00,2025-11-19 00:00:00+00:00,288,1.159005,1.1607750000000001,1.1571449999999999,1.1580249999999999,0.003630000000000244,36.30000000000244,0.2424242424242239,0.26997245179067136,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-11-19 23:55:00+00:00,2025-11-20 00:00:00+00:00,2025-11-20 00:00:00+00:00,2025-11-19 23:00:00+00:00,2025-11-19 00:00:00+00:00,2025-11-20 00:00:00+00:00,288,1.1580300000000001,1.159735,1.151785,1.153945,0.007949999999999902,79.499999999999,0.27169811320754295,0.5138364779874424,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-11-20 23:55:00+00:00,2025-11-21 00:00:00+00:00,2025-11-21 00:00:00+00:00,2025-11-20 23:00:00+00:00,2025-11-20 00:00:00+00:00,2025-11-21 00:00:00+00:00,288,1.15394,1.155005,1.15021,1.153365,0.004795000000000105,47.95000000000105,0.657977059436903,0.11991657977059011,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-11-24 23:55:00+00:00,2025-11-25 00:00:00+00:00,2025-11-25 00:00:00+00:00,2025-11-24 23:00:00+00:00,2025-11-24 00:00:00+00:00,2025-11-25 00:00:00+00:00,288,1.15075,1.1550449999999999,1.1502,1.152035,0.004844999999999988,48.44999999999988,0.3787409700722468,0.26522187822497084,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-11-25 23:55:00+00:00,2025-11-26 00:00:00+00:00,2025-11-26 00:00:00+00:00,2025-11-25 23:00:00+00:00,2025-11-25 00:00:00+00:00,2025-11-26 00:00:00+00:00,288,1.1520299999999999,1.158605,1.15116,1.15649,0.007445000000000146,74.45000000000145,0.715916722632633,0.5990597716588372,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-11-26 23:55:00+00:00,2025-11-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,2025-11-26 23:00:00+00:00,2025-11-26 00:00:00+00:00,2025-11-27 00:00:00+00:00,288,1.156495,1.1602299999999999,1.154715,1.16019,0.005514999999999937,55.149999999999366,0.9927470534905134,0.6699909338168715,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-11-27 23:55:00+00:00,2025-11-28 00:00:00+00:00,2025-11-28 00:00:00+00:00,2025-11-27 23:00:00+00:00,2025-11-27 00:00:00+00:00,2025-11-28 00:00:00+00:00,288,1.1601949999999999,1.161335,1.157655,1.15998,0.0036799999999999056,36.79999999999905,0.6317934782608614,0.05842391304344014,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-12-02 23:55:00+00:00,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,2025-12-02 23:00:00+00:00,2025-12-02 00:00:00+00:00,2025-12-03 00:00:00+00:00,288,1.160695,1.1629200000000002,1.159125,1.162825,0.003795000000000215,37.95000000000215,0.9749670619235381,0.5612648221343464,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-12-03 23:55:00+00:00,2025-12-04 00:00:00+00:00,2025-12-04 00:00:00+00:00,2025-12-03 23:00:00+00:00,2025-12-03 00:00:00+00:00,2025-12-04 00:00:00+00:00,288,1.16283,1.16777,1.16279,1.1666349999999999,0.0049799999999999844,49.79999999999984,0.7720883534136322,0.7640562248995679,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-12-04 23:55:00+00:00,2025-12-05 00:00:00+00:00,2025-12-05 00:00:00+00:00,2025-12-04 23:00:00+00:00,2025-12-04 00:00:00+00:00,2025-12-05 00:00:00+00:00,288,1.1666400000000001,1.1682100000000002,1.1641050000000002,1.164335,0.004105000000000025,41.05000000000025,0.05602923264305213,0.5615103532278221,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-12-08 23:55:00+00:00,2025-12-09 00:00:00+00:00,2025-12-09 00:00:00+00:00,2025-12-08 23:00:00+00:00,2025-12-08 00:00:00+00:00,2025-12-09 00:00:00+00:00,288,1.16408,1.167205,1.16164,1.164085,0.005565000000000042,55.65000000000042,0.4393530997304604,0.0008984725965916834,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-12-09 23:55:00+00:00,2025-12-10 00:00:00+00:00,2025-12-10 00:00:00+00:00,2025-12-09 23:00:00+00:00,2025-12-09 00:00:00+00:00,2025-12-10 00:00:00+00:00,288,1.164075,1.1657250000000001,1.161505,1.162805,0.0042200000000001125,42.200000000001125,0.30805687203792514,0.3009478672985423,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-12-10 23:55:00+00:00,2025-12-11 00:00:00+00:00,2025-12-11 00:00:00+00:00,2025-12-10 23:00:00+00:00,2025-12-10 00:00:00+00:00,2025-12-11 00:00:00+00:00,288,1.1628150000000002,1.17029,1.16216,1.1701549999999998,0.00812999999999997,81.2999999999997,0.9833948339483126,0.9028290282902468,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-12-11 23:55:00+00:00,2025-12-12 00:00:00+00:00,2025-12-12 00:00:00+00:00,2025-12-11 23:00:00+00:00,2025-12-11 00:00:00+00:00,2025-12-12 00:00:00+00:00,288,1.17016,1.1762899999999998,1.1682350000000001,1.1740949999999999,0.008054999999999701,80.54999999999701,0.7274984481688357,0.4885164494102974,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-12-15 23:55:00+00:00,2025-12-16 00:00:00+00:00,2025-12-16 00:00:00+00:00,2025-12-15 23:00:00+00:00,2025-12-15 00:00:00+00:00,2025-12-16 00:00:00+00:00,288,1.173715,1.176895,1.17265,1.1753550000000001,0.004245000000000054,42.45000000000054,0.6372202591284205,0.3863368669022532,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-12-16 23:55:00+00:00,2025-12-17 00:00:00+00:00,2025-12-17 00:00:00+00:00,2025-12-16 23:00:00+00:00,2025-12-16 00:00:00+00:00,2025-12-17 00:00:00+00:00,288,1.17537,1.180415,1.17352,1.174935,0.0068950000000000955,68.95000000000095,0.20522117476434323,0.06308919506888429,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-12-17 23:55:00+00:00,2025-12-18 00:00:00+00:00,2025-12-18 00:00:00+00:00,2025-12-17 23:00:00+00:00,2025-12-17 00:00:00+00:00,2025-12-18 00:00:00+00:00,288,1.174925,1.1758250000000001,1.170315,1.17416,0.005510000000000126,55.10000000000126,0.6978221415608005,0.13883847549907208,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-12-18 23:55:00+00:00,2025-12-19 00:00:00+00:00,2025-12-19 00:00:00+00:00,2025-12-18 23:00:00+00:00,2025-12-18 00:00:00+00:00,2025-12-19 00:00:00+00:00,288,1.174175,1.176285,1.1712449999999999,1.172485,0.0050400000000001555,50.400000000001555,0.24603174603176423,0.33531746031744386,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-12-22 23:55:00+00:00,2025-12-23 00:00:00+00:00,2025-12-23 00:00:00+00:00,2025-12-22 23:00:00+00:00,2025-12-22 00:00:00+00:00,2025-12-23 00:00:00+00:00,288,1.171005,1.17694,1.17095,1.176365,0.005990000000000162,59.90000000000162,0.9040066777963311,0.8948247078463918,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-12-23 23:55:00+00:00,2025-12-24 00:00:00+00:00,2025-12-24 00:00:00+00:00,2025-12-23 23:00:00+00:00,2025-12-23 00:00:00+00:00,2025-12-24 00:00:00+00:00,288,1.176375,1.180215,1.1763050000000002,1.1794850000000001,0.003909999999999858,39.09999999999858,0.8132992327365923,0.795396419437412,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-12-29 23:55:00+00:00,2025-12-30 00:00:00+00:00,2025-12-30 00:00:00+00:00,2025-12-29 23:00:00+00:00,2025-12-29 00:00:00+00:00,2025-12-30 00:00:00+00:00,288,1.1772749999999998,1.1789100000000001,1.174955,1.177245,0.003955000000000153,39.550000000001525,0.579013906447544,0.007585335018900452,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2025-12-30 23:55:00+00:00,2025-12-31 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-30 23:00:00+00:00,2025-12-30 00:00:00+00:00,2025-12-31 00:00:00+00:00,288,1.17724,1.1779950000000001,1.1743299999999999,1.174575,0.0036650000000002514,36.650000000002514,0.06684856753070503,0.727148703956332,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-01-05 23:55:00+00:00,2026-01-06 00:00:00+00:00,2026-01-06 00:00:00+00:00,2026-01-05 23:00:00+00:00,2026-01-05 00:00:00+00:00,2026-01-06 00:00:00+00:00,288,1.170515,1.172885,1.1659000000000002,1.17145,0.006984999999999797,69.84999999999796,0.7945597709377388,0.13385826771655795,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-01-06 23:55:00+00:00,2026-01-07 00:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 00:00:00+00:00,2026-01-07 00:00:00+00:00,288,1.171455,1.1742949999999999,1.168385,1.16872,0.00590999999999986,59.099999999998595,0.05668358714043691,0.46277495769881505,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-01-07 23:55:00+00:00,2026-01-08 00:00:00+00:00,2026-01-08 00:00:00+00:00,2026-01-07 23:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-08 00:00:00+00:00,288,1.16873,1.170275,1.1673,1.167685,0.00297499999999995,29.7499999999995,0.12941176470591134,0.35126050420167404,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-01-08 23:55:00+00:00,2026-01-09 00:00:00+00:00,2026-01-09 00:00:00+00:00,2026-01-08 23:00:00+00:00,2026-01-08 00:00:00+00:00,2026-01-09 00:00:00+00:00,288,1.1677,1.1683,1.16426,1.165815,0.0040399999999998215,40.399999999998215,0.38490099009902023,0.46658415841584105,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-01-12 23:55:00+00:00,2026-01-13 00:00:00+00:00,2026-01-13 00:00:00+00:00,2026-01-12 23:00:00+00:00,2026-01-12 00:00:00+00:00,2026-01-13 00:00:00+00:00,288,1.1623899999999998,1.169855,1.1621700000000001,1.166755,0.007684999999999942,76.84999999999941,0.5966167859466329,0.5679895901106321,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-01-13 23:55:00+00:00,2026-01-14 00:00:00+00:00,2026-01-14 00:00:00+00:00,2026-01-13 23:00:00+00:00,2026-01-13 00:00:00+00:00,2026-01-14 00:00:00+00:00,288,1.1667450000000001,1.16778,1.163415,1.16421,0.004364999999999952,43.64999999999952,0.18213058419241415,0.5807560137457511,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-01-14 23:55:00+00:00,2026-01-15 00:00:00+00:00,2026-01-15 00:00:00+00:00,2026-01-14 23:00:00+00:00,2026-01-14 00:00:00+00:00,2026-01-15 00:00:00+00:00,288,1.164225,1.166165,1.1635499999999999,1.1644999999999999,0.002615000000000034,26.15000000000034,0.363288718929252,0.10516252390049698,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-01-15 23:55:00+00:00,2026-01-16 00:00:00+00:00,2026-01-16 00:00:00+00:00,2026-01-15 23:00:00+00:00,2026-01-15 00:00:00+00:00,2026-01-16 00:00:00+00:00,288,1.16451,1.1645699999999999,1.15931,1.1608999999999998,0.00525999999999982,52.599999999998204,0.30228136882125717,0.6863117870722882,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-01-19 23:55:00+00:00,2026-01-20 00:00:00+00:00,2026-01-20 00:00:00+00:00,2026-01-19 23:00:00+00:00,2026-01-19 00:00:00+00:00,2026-01-20 00:00:00+00:00,288,1.1624400000000001,1.164885,1.1604700000000001,1.1639499999999998,0.004414999999999836,44.14999999999836,0.7882219705548891,0.34201585503957743,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-01-20 23:55:00+00:00,2026-01-21 00:00:00+00:00,2026-01-21 00:00:00+00:00,2026-01-20 23:00:00+00:00,2026-01-20 00:00:00+00:00,2026-01-21 00:00:00+00:00,288,1.1639599999999999,1.1768999999999998,1.1632600000000002,1.17272,0.013639999999999652,136.3999999999965,0.6935483870967774,0.6422287390029563,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-01-21 23:55:00+00:00,2026-01-22 00:00:00+00:00,2026-01-22 00:00:00+00:00,2026-01-21 23:00:00+00:00,2026-01-21 00:00:00+00:00,2026-01-22 00:00:00+00:00,288,1.172705,1.1743199999999998,1.166985,1.16729,0.007334999999999869,73.34999999999869,0.04158145875937357,0.7382413087934923,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-01-22 23:55:00+00:00,2026-01-23 00:00:00+00:00,2026-01-23 00:00:00+00:00,2026-01-22 23:00:00+00:00,2026-01-22 00:00:00+00:00,2026-01-23 00:00:00+00:00,288,1.1672799999999999,1.17592,1.1672799999999999,1.1753900000000002,0.008640000000000203,86.40000000000202,0.9386574074074182,0.9386574074074182,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-01-26 23:55:00+00:00,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00,2026-01-26 23:00:00+00:00,2026-01-26 00:00:00+00:00,2026-01-27 00:00:00+00:00,288,1.1860300000000001,1.190705,1.183495,1.1873900000000002,0.007209999999999939,72.09999999999938,0.5402219140083546,0.18862690707351448,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-01-27 23:55:00+00:00,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00,2026-01-27 23:00:00+00:00,2026-01-27 00:00:00+00:00,2026-01-28 00:00:00+00:00,288,1.187365,1.2082600000000001,1.185035,1.20229,0.02322500000000005,232.2500000000005,0.7429494079655536,0.642626480086116,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-01-28 23:55:00+00:00,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00,2026-01-28 23:00:00+00:00,2026-01-28 00:00:00+00:00,2026-01-29 00:00:00+00:00,288,1.202275,1.202585,1.1895850000000001,1.19809,0.0129999999999999,129.999999999999,0.6542307692307731,0.32192307692307043,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-01-29 23:55:00+00:00,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00,2026-01-29 23:00:00+00:00,2026-01-29 00:00:00+00:00,2026-01-30 00:00:00+00:00,288,1.1980849999999998,1.199645,1.19061,1.19675,0.009035000000000126,90.35000000000126,0.6795794133923573,0.14775871610402275,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-02-02 23:55:00+00:00,2026-02-03 00:00:00+00:00,2026-02-03 00:00:00+00:00,2026-02-02 23:00:00+00:00,2026-02-02 00:00:00+00:00,2026-02-03 00:00:00+00:00,288,1.184645,1.187495,1.1776,1.1798899999999999,0.009894999999999987,98.94999999999986,0.2314300151591618,0.48054573016675806,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-02-03 23:55:00+00:00,2026-02-04 00:00:00+00:00,2026-02-04 00:00:00+00:00,2026-02-03 23:00:00+00:00,2026-02-03 00:00:00+00:00,2026-02-04 00:00:00+00:00,288,1.1798799999999998,1.1829,1.17801,1.181565,0.004890000000000061,48.90000000000061,0.7269938650306607,0.34458077709614265,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2026-02-04 23:55:00+00:00,2026-02-05 00:00:00+00:00,2026-02-05 00:00:00+00:00,2026-02-04 23:00:00+00:00,2026-02-04 00:00:00+00:00,2026-02-05 00:00:00+00:00,288,1.181555,1.183805,1.179055,1.1801650000000001,0.004750000000000032,47.50000000000032,0.23368421052634925,0.2926315789473202,CASH,False
