candidate_id,attempt,archetype,direction,threshold,stop_atr,target_r,max_hold_bars,sha256
EURHUNT01_0519,519,compression_breakout_short,short,0.55,1.5,1.5,24,e692fd004b0621256b608918b955f8e7ea82652abe53ce0b0821c9ae0faf585b
EURHUNT01_0520,520,compression_breakout_short,short,0.55,1.5,2.0,24,28d4ede54c09f0d4f9741b3c72fe68c09b239a42dc3924d02865ec525951304c
EURHUNT01_0521,521,compression_breakout_short,short,0.65,0.75,0.75,24,86de4ed6fc8d850036209189e3ffb69b31087e401d61746d03621d86ea8f7e7b
EURHUNT01_0522,522,compression_breakout_short,short,0.65,0.75,1.0,24,7fd48a80b0d1e096eee6022259963a271fca6bf56235dc9f03a3a16ff135a38d
EURHUNT01_0523,523,compression_breakout_short,short,0.65,0.75,1.25,24,6d0ff0e2dd0b92bc0b38c01e610980f43185d86613ce161b763dee3c5a63dcb5
EURHUNT01_0524,524,compression_breakout_short,short,0.65,0.75,1.5,24,f035da1bcf79e4874545d4b02b13dd6f85b76834695addbf5793bd05b71b6a2d
EURHUNT01_0525,525,compression_breakout_short,short,0.65,0.75,2.0,24,7addae5fc18cd9429d76b80517975b4b39fba00d70e8e71c896a41366263ea42
EURHUNT01_0526,526,compression_breakout_short,short,0.65,1.0,0.75,24,449d195c0994ba7d4b7f007ca379ae6841b4998d853cefad5ee4d8f67f91b329
EURHUNT01_0527,527,compression_breakout_short,short,0.65,1.0,1.0,24,59dd2a00041fbbef41fa1f26d8ceb6504a780031d415cb739fbbbe2a28811463
EURHUNT01_0528,528,compression_breakout_short,short,0.65,1.0,1.25,24,ca3c166f438c9f6afa63ae6b06a48dff406a57ea552893963de6cff78c3e35db
EURHUNT01_0529,529,compression_breakout_short,short,0.65,1.0,1.5,24,91d3375267b079873152a05db689450f7668e7002621ea31c7f18845f4dd3765
EURHUNT01_0530,530,compression_breakout_short,short,0.65,1.0,2.0,24,f3f82754836225f77676b8b10a9fe0aae8a71407ad399d1b1a745fc54ab30fcd
EURHUNT01_0531,531,compression_breakout_short,short,0.65,1.25,0.75,24,4265b7816e1c6721c692bb325c65a8a4eacb2c2bc93429535e1aa834641a9d58
EURHUNT01_0532,532,compression_breakout_short,short,0.65,1.25,1.0,24,b5c92e9bcb9f507212538bc7cd7aa8b9a365476648af7c4aa851bf2e09fc0140
EURHUNT01_0533,533,compression_breakout_short,short,0.65,1.25,1.25,24,1409c1621acba4e6c1532390984ad1d88248b6f557d6e9718d6580a6e708ee6c
EURHUNT01_0534,534,compression_breakout_short,short,0.65,1.25,1.5,24,794112a6be9f46fa0ad53dfd0c149fb5f33aee2b099a869eb1e02eea3425a5a7
EURHUNT01_0535,535,compression_breakout_short,short,0.65,1.25,2.0,24,f93a4a6059dd5dc92b7bb089e2b556abe9210966e6a0a8861446600dc7df8b74
EURHUNT01_0536,536,compression_breakout_short,short,0.65,1.5,0.75,24,38deba6703ee522ff1826752d637358210265050d5a1b92d009558ff6580e900
EURHUNT01_0537,537,compression_breakout_short,short,0.65,1.5,1.0,24,24fb5bbb46bb649f4d8581d0763dfd2cc2e7d4723630c4550791f515af3c9f20
EURHUNT01_0538,538,compression_breakout_short,short,0.65,1.5,1.25,24,1d7231a3a9c9ec673d4eba27a13a79846a4718a72e7ae214f2e93c5d077ff733
EURHUNT01_0539,539,compression_breakout_short,short,0.65,1.5,1.5,24,c529a4c62b4f9e7fad67942fadaccbdfa1bd46b86b5ba90326c107d19ecfec45
EURHUNT01_0540,540,compression_breakout_short,short,0.65,1.5,2.0,24,daa49e45dad43b2b089fccfd94215762dcf5d85840c96e0cf31bfd7b7e5aff58
EURHUNT01_0541,541,compression_breakout_short,short,0.75,0.75,0.75,24,94ad03f0794dfd333b6980d3112d54fdcc8b0e65c5704e628f55a0fe37108f83
EURHUNT01_0542,542,compression_breakout_short,short,0.75,0.75,1.0,24,d59856d31579b373e5ada568d105b6ebf836724163025ff30247fa69c8875c8e
EURHUNT01_0543,543,compression_breakout_short,short,0.75,0.75,1.25,24,8d79b6cf38230405f7a567787c6af7c521682909e93d970904ef6c428583bdeb
EURHUNT01_0544,544,compression_breakout_short,short,0.75,0.75,1.5,24,0b49c495770edae031624d1ec3dacdcc13fadc92fa5acc85f97ea1c7e05f6fad
EURHUNT01_0545,545,compression_breakout_short,short,0.75,0.75,2.0,24,6aab49ad0ea284bdbfd007ae0b7c57207f9d1f01c929a81f416e3a6b28574eb1
EURHUNT01_0546,546,compression_breakout_short,short,0.75,1.0,0.75,24,709955f98206a73aa80924b57ac2804f64ad330c86ab6e3ade3fa1cb22d31ca2
EURHUNT01_0547,547,compression_breakout_short,short,0.75,1.0,1.0,24,d6d663a6a422e5f3e39631f2e8a88943f73ce1aba66d93fd3d1fb4fe8d1f3992
EURHUNT01_0548,548,compression_breakout_short,short,0.75,1.0,1.25,24,f973fd5c7f8947b28f2d7603b5711c6a64c97c6d7bb505ddf20447939f582a1c
EURHUNT01_0549,549,compression_breakout_short,short,0.75,1.0,1.5,24,c11f209d2504c23286c62e7f94db61d555123033963e868261de84626458801a
EURHUNT01_0550,550,compression_breakout_short,short,0.75,1.0,2.0,24,d604a633a9340e312af4232b830d1ef02c8d6634bbcae3250ab960e379a80b10
EURHUNT01_0551,551,compression_breakout_short,short,0.75,1.25,0.75,24,7d6cb7afaa930f428074213e87aaacd9276b9876f3bff0859c3b408e32b456c2
EURHUNT01_0552,552,compression_breakout_short,short,0.75,1.25,1.0,24,f0be22d9d953da3a2ed79ae1b1f63d005882ea3cea7f5d392dd1f4a31b324fda
EURHUNT01_0553,553,compression_breakout_short,short,0.75,1.25,1.25,24,cc9c45ff96ac1d39364b2fd6ff2feac7b454901354cc0a0de00470797c7debb4
EURHUNT01_0554,554,compression_breakout_short,short,0.75,1.25,1.5,24,605fc8c3d5aa3c80b7409cecd305a99eb4b34733dae8137fc52dac2a7cddf404
EURHUNT01_0555,555,compression_breakout_short,short,0.75,1.25,2.0,24,4c2d3e99d7aacb7747d19d3517d1fe070ede066d8ac3e7674b07f8d131028755
EURHUNT01_0556,556,compression_breakout_short,short,0.75,1.5,0.75,24,97dafbfc3212e460150eb3e77e320170e90def9f1f46f8459e0492aeb15eac28
EURHUNT01_0557,557,compression_breakout_short,short,0.75,1.5,1.0,24,e511584ccab3953b3a99a54da648c0edac9d5c5f730ea6c12fa4241b8efb4ddd
EURHUNT01_0558,558,compression_breakout_short,short,0.75,1.5,1.25,24,01b2c3fbec05b6a93255bf0af888d45713133aab880ca061973d19a6ad6ecafd
EURHUNT01_0559,559,compression_breakout_short,short,0.75,1.5,1.5,24,690a31f96c64f0ac134ffba51294f401fb6812f8df12fa14935ad6818a057b60
EURHUNT01_0560,560,compression_breakout_short,short,0.75,1.5,2.0,24,93224a75ca912600999941c3c41946223029e83ea8692055e1c30240fda65f3f
EURHUNT01_0561,561,compression_breakout_short,short,0.85,0.75,0.75,24,96a6df59ef840dc4a00ced1ed87e4244f8040fdc82346b913b5beb375a62676b
EURHUNT01_0562,562,compression_breakout_short,short,0.85,0.75,1.0,24,02f10f2b479fa2e1a075a54e4702420b99e2a86f49699f730e2594949bb465c3
EURHUNT01_0563,563,compression_breakout_short,short,0.85,0.75,1.25,24,7293486cf12e5dd6ea9af840e54df6a3d02b65159f5d2292e2f53bf0886b86ac
EURHUNT01_0564,564,compression_breakout_short,short,0.85,0.75,1.5,24,5a0556fc3666406ce3cbbc11c649611360fb983cb2aa73beb6ae59ef8be26737
EURHUNT01_0565,565,compression_breakout_short,short,0.85,0.75,2.0,24,18227f9edb55761a2255527c56d63c11ddc1eb74bff12a75a10a86ff350200f2
EURHUNT01_0566,566,compression_breakout_short,short,0.85,1.0,0.75,24,570c021660c616a518dde778430ab96cfb4ce908c961264371fbc7804f77c807
EURHUNT01_0567,567,compression_breakout_short,short,0.85,1.0,1.0,24,2d1ca54d0305d41d666ea54043e7cbd01fa6884c51763cdeeb0f391807d90260
EURHUNT01_0568,568,compression_breakout_short,short,0.85,1.0,1.25,24,e3e9983070258553fdc2128fa5db98b3d150603fd78a7325d4126c0e92ac5930
EURHUNT01_0569,569,compression_breakout_short,short,0.85,1.0,1.5,24,e065228044af59a8b728773d4371d12c09a0360a44935c1c648d23f0bd7df7fb
EURHUNT01_0570,570,compression_breakout_short,short,0.85,1.0,2.0,24,b68a04aab6d3b8d989563a9db18aca7c59ec5d7ae74e0d9cd70c4cd2dd651d67
EURHUNT01_0571,571,compression_breakout_short,short,0.85,1.25,0.75,24,aeae30f7fc3f7890f0b4b4da2ca2b780be7567d6250ab7d76eebc8b2cb2e423a
EURHUNT01_0572,572,compression_breakout_short,short,0.85,1.25,1.0,24,c8244ed1fa194b49f34da86abecd111ed2cc04719a3f7641a05db0782fd646ee
EURHUNT01_0573,573,compression_breakout_short,short,0.85,1.25,1.25,24,051129ae780a27c747c1b2a7b33af90fb2f83e71797d3b7981c57073db343d32
EURHUNT01_0574,574,compression_breakout_short,short,0.85,1.25,1.5,24,2e3c20f300f9e5bdf13af3cb28bae888b13f3351f4c5aedd816fc2632c565f52
EURHUNT01_0575,575,compression_breakout_short,short,0.85,1.25,2.0,24,39153819bb6a5fb91c7eaf25f819363902dedb55621d940300ffbb8d169cf480
EURHUNT01_0576,576,compression_breakout_short,short,0.85,1.5,0.75,24,02e20c3d32d813d708ba4757301c174ec3b7a871991195c5a2734b6b3275d554
EURHUNT01_0577,577,compression_breakout_short,short,0.85,1.5,1.0,24,b8a109ff4ae16bbaccc7cab308cd05cdce61c2a48f1c88305264e7ed571987cd
EURHUNT01_0578,578,compression_breakout_short,short,0.85,1.5,1.25,24,4596fa0e7d02a06cdb053f66746141ff51e49e76fa973c6df071e1a63bcf9060
EURHUNT01_0579,579,compression_breakout_short,short,0.85,1.5,1.5,24,6b6ccec67985210fa49a8a1c316dda2e767785d1be1ca1b5fcabaa17a74afed9
EURHUNT01_0580,580,compression_breakout_short,short,0.85,1.5,2.0,24,04c071b98ae132a2b01fd071540f982a6cd7eed30f8c0b57305984c1dc1e466d
EURHUNT01_0581,581,compression_breakout_short,short,0.95,0.75,0.75,24,066a70e2d07a310a1baf9738426f69cd7120cc175a87378cbc4b8800379cd0d7
EURHUNT01_0582,582,compression_breakout_short,short,0.95,0.75,1.0,24,7819e28a1b5a02a7c34176e3d52483b3b1def466bba7bd8dc957b93f413458a9
EURHUNT01_0583,583,compression_breakout_short,short,0.95,0.75,1.25,24,3208a8a9787aa8ec7c92067b12fc27680098b63721b62cef579b1f7dc8d8cccf
EURHUNT01_0584,584,compression_breakout_short,short,0.95,0.75,1.5,24,00b3d949a8dd72c7161b397e2d007e76d8639ea045d395564578f7e22cdf70bc
EURHUNT01_0585,585,compression_breakout_short,short,0.95,0.75,2.0,24,046ba552f979d9a74c85849b9e73be46e09220e38fe76c558ef7011d94c22e82
EURHUNT01_0586,586,compression_breakout_short,short,0.95,1.0,0.75,24,b2810b093a1b1c7685ec3d4f49ef29a42bac9b8f944b0174b414b09971e0b6f7
EURHUNT01_0587,587,compression_breakout_short,short,0.95,1.0,1.0,24,6b201e7b75d8024e23522e3002ad3767b77618d7df9b636b31eaebf58031066c
EURHUNT01_0588,588,compression_breakout_short,short,0.95,1.0,1.25,24,5c342fee034900f58904365c1c2a1e3f58fbec45ba7ae03ec08fc6fc9b94400d
EURHUNT01_0589,589,compression_breakout_short,short,0.95,1.0,1.5,24,79b81cfce783d036ac2e2842005aeaf0b8639f431668f1e35d242ff155a16cb4
EURHUNT01_0590,590,compression_breakout_short,short,0.95,1.0,2.0,24,3e6e0539c874d25bcbd78a4236663124dd54f86522615b61868f557628a5128a
EURHUNT01_0591,591,compression_breakout_short,short,0.95,1.25,0.75,24,9cd1c9d60221d8cdfacbb2f0db8c37a23f0e80ded17d9945696cc7f46c498a52
EURHUNT01_0592,592,compression_breakout_short,short,0.95,1.25,1.0,24,edfd3227e31c4df561efcc260b1d49a1e59dff45c9d2fb5b13a8701b1a8bf8dc
EURHUNT01_0593,593,compression_breakout_short,short,0.95,1.25,1.25,24,ce1e0aff472df2525128bccd06ff879abb4fdc3866a400d97f9dc3c19e73ce6d
EURHUNT01_0594,594,compression_breakout_short,short,0.95,1.25,1.5,24,f0f112ccbb77decb4b123fdbe0eacc37c3cc15cb2b85ef6e3cce23d804bb7ec9
EURHUNT01_0595,595,compression_breakout_short,short,0.95,1.25,2.0,24,4693ad6e544dffb63aa64f9cfde8f1ee6cc20d115196dabbff72ff8822cf8dbe
EURHUNT01_0596,596,compression_breakout_short,short,0.95,1.5,0.75,24,0691c88ae446fe2a72939cb0575f3f9d4a4657e8991fd4db971682e25b211a57
EURHUNT01_0597,597,compression_breakout_short,short,0.95,1.5,1.0,24,830169f4efb336eb1df216e0e2fdfac6b3f037d119556f4a1e31ce51da7b4c5c
EURHUNT01_0598,598,compression_breakout_short,short,0.95,1.5,1.25,24,2f937e6f7b3c7be8341a43a825236295bade3be641efee9b1dcb7af0a886c1e3
EURHUNT01_0599,599,compression_breakout_short,short,0.95,1.5,1.5,24,8ebbb50b9affdaad74d5293206a2d613b35f9194da7519311f513f115bdbc9e8
EURHUNT01_0600,600,compression_breakout_short,short,0.95,1.5,2.0,24,ed81d294ef013393915cd6f639ac1c05797a3a987fde94b4bdff0793e74ef353
EURHUNT01_0601,601,zscore_reversion_long,long,1.0,0.75,0.75,18,f303b17a0d55813e839f86e63ad156e7b641003ad395195fce6b322a5cdc0b5d
EURHUNT01_0602,602,zscore_reversion_long,long,1.0,0.75,1.0,18,204bc8ad2d4a0c0bb4cb1e3df238c085a49ffe5c418378bfc89edd0fadfbdd02
EURHUNT01_0603,603,zscore_reversion_long,long,1.0,0.75,1.25,18,2a2c1cfc106d524fbe9a1d67baf6d48ea7b30c82aff05e68e9699c974a32691c
EURHUNT01_0604,604,zscore_reversion_long,long,1.0,0.75,1.5,18,9366f02c4e9a5ce34b9588e6c036ef78d5864cc4b9bf3d8b19630911dbcdc748
EURHUNT01_0605,605,zscore_reversion_long,long,1.0,0.75,2.0,18,b78124a85eabc5aa36d065196e210267f189ea1e07025516041c85051f0e6614
EURHUNT01_0606,606,zscore_reversion_long,long,1.0,1.0,0.75,18,7abd2c79b0cd2b676970877e2a4e97fc7c63c0cceb72eeea8bd35f91b2e8956e
EURHUNT01_0607,607,zscore_reversion_long,long,1.0,1.0,1.0,18,4a0496901a32f89498ae3a76bcf0e055353aadc757209bfddff58e55f30d9766
EURHUNT01_0608,608,zscore_reversion_long,long,1.0,1.0,1.25,18,59ae6c3703eee3b428df9155b9983ae41a8b121221471f2b101cc24a48115f50
EURHUNT01_0609,609,zscore_reversion_long,long,1.0,1.0,1.5,18,22022775f2fc76cc00a07a2a21d16ee65622e4370d82f93fcea703d64fc453d5
EURHUNT01_0610,610,zscore_reversion_long,long,1.0,1.0,2.0,18,0473e9ffd0018638f79c35313fb2a48a78d9f75b1a9649da5c27f5beeed24ab0
EURHUNT01_0611,611,zscore_reversion_long,long,1.0,1.25,0.75,18,a5827289697a6b0d78300eaef1aa2db5843e72a61397d1265a740a715cbe9fa9
EURHUNT01_0612,612,zscore_reversion_long,long,1.0,1.25,1.0,18,432f840c7101b6bada0a3f1f3e0d4f483b40be1e4785db39bc716f0eb63ff8c2
EURHUNT01_0613,613,zscore_reversion_long,long,1.0,1.25,1.25,18,a15f10b61cd672167f109de68b145747253ae79b3300bc827dec08fabf21f699
EURHUNT01_0614,614,zscore_reversion_long,long,1.0,1.25,1.5,18,6f21145a646297a388781ff0c1cc3d57e825a44f9d8337067f0c409917b9caf0
EURHUNT01_0615,615,zscore_reversion_long,long,1.0,1.25,2.0,18,722c55c22b7b13520d4611a8490cc1962e3046bff47cf600fbbb39bd0f434436
EURHUNT01_0616,616,zscore_reversion_long,long,1.0,1.5,0.75,18,86bb053dd5d865cea87fc7e706e89849b9b85ec4cf0bda2cb4cadd81d85f6de7
EURHUNT01_0617,617,zscore_reversion_long,long,1.0,1.5,1.0,18,3197abb96a23c59765a229a2c35751a79845863608598a1197079ea5ebbf30a2
EURHUNT01_0618,618,zscore_reversion_long,long,1.0,1.5,1.25,18,4bbdc8e861d62981eebe607ff44492d7463b9acc6d3bbbd6ebf958d33bac94b2
EURHUNT01_0619,619,zscore_reversion_long,long,1.0,1.5,1.5,18,700a4f0b41e986502e762c1380120c4d349b5596825828b464334819d3319521
EURHUNT01_0620,620,zscore_reversion_long,long,1.0,1.5,2.0,18,11c33f7a5b9368ba1a63d3a941bfcc47d9ba13bfff9213c77a223496ff65d1c3
EURHUNT01_0621,621,zscore_reversion_long,long,1.25,0.75,0.75,18,c0cf815a27630c6d2920173e27a069ac792eeb7d7ab4883f211a24232e4d2188
EURHUNT01_0622,622,zscore_reversion_long,long,1.25,0.75,1.0,18,8e61ae0a9f59daa74c61764acd9bf6ca8fc8699d7b4d908275fc1ead722f8bfd
EURHUNT01_0623,623,zscore_reversion_long,long,1.25,0.75,1.25,18,42e2baa9b1784dd87a740acb634cc48906a1cc0872476f7b71ab5e159dea0b4d
EURHUNT01_0624,624,zscore_reversion_long,long,1.25,0.75,1.5,18,c673b2c7b6ea1e572ce0f88fbb72bd405505f4e95b0e8f82889ab69525ee7c94
EURHUNT01_0625,625,zscore_reversion_long,long,1.25,0.75,2.0,18,5a86522d46f94271a9a3fe5dadabd083f3984d0039d913df0e6488aacf52188b
EURHUNT01_0626,626,zscore_reversion_long,long,1.25,1.0,0.75,18,2e83f65dbd80d2518f94eb40afb4851d744fce4aa9d5ea6496a0212bdcf2654d
EURHUNT01_0627,627,zscore_reversion_long,long,1.25,1.0,1.0,18,e9a75519580785bc4185f36d63fb8809876f90c934c0ab54959de04454e61256
EURHUNT01_0628,628,zscore_reversion_long,long,1.25,1.0,1.25,18,120c65458d8916531e1017a4a264813d03a0d7e9c61e41491b69f47229c532aa
EURHUNT01_0629,629,zscore_reversion_long,long,1.25,1.0,1.5,18,5e2aa11400a4af5909912da207b9c00ba7b9be81fda92c68c6e80dab1ac2af12
EURHUNT01_0630,630,zscore_reversion_long,long,1.25,1.0,2.0,18,4e34ed12950973fbde34c5879ccca93941ee6a07f258fc727b85b1f5bedc265f
EURHUNT01_0631,631,zscore_reversion_long,long,1.25,1.25,0.75,18,5dda0afa3381c093ed7cd06c57fb3103b0a53380429fa458b46cfe0e33e2b87a
EURHUNT01_0632,632,zscore_reversion_long,long,1.25,1.25,1.0,18,90daa0b7cdcad21de8d27077433b2beabbe30cb168ffbd1ffe8f589d8f642685
EURHUNT01_0633,633,zscore_reversion_long,long,1.25,1.25,1.25,18,422942ebcdc1338328dbce64d111945630a2604e29476841e1b50248b1bd05d8
EURHUNT01_0634,634,zscore_reversion_long,long,1.25,1.25,1.5,18,b76de855fc48a53116d274ea316eb736ccaeb22230b414313fd87eddf598b5fc
EURHUNT01_0635,635,zscore_reversion_long,long,1.25,1.25,2.0,18,d92955812f39887ced2905b5b18245050a389386051ec9363ab9cb0c15f9a034
EURHUNT01_0636,636,zscore_reversion_long,long,1.25,1.5,0.75,18,d4585f591e4993c614a55d51cab2e9aedf8605b7fd7ae414fa2291ba7802adc7
EURHUNT01_0637,637,zscore_reversion_long,long,1.25,1.5,1.0,18,f704d73b23eda4cb4f5a5cea56c88b10b054b956722321305ffb4382302ea00a
EURHUNT01_0638,638,zscore_reversion_long,long,1.25,1.5,1.25,18,fcd04d4a6402ee64ee2f4405b7c4421b6152c8c49191b2576bcd0b49b3727324
EURHUNT01_0639,639,zscore_reversion_long,long,1.25,1.5,1.5,18,00d67757f9d6bd9c831614916b176a96bd42f808c106ba7eefda524b15cb94d9
EURHUNT01_0640,640,zscore_reversion_long,long,1.25,1.5,2.0,18,41ee007bf1fd8b7b661ba5ceeb26a9c0daed889c40ae9c4d8da1f25f70e4a128
EURHUNT01_0641,641,zscore_reversion_long,long,1.5,0.75,0.75,18,62da991321a5b6bac7d7c61ba4b9eb3b2bee1c999b6a5a5e9f1eadbba39572f9
EURHUNT01_0642,642,zscore_reversion_long,long,1.5,0.75,1.0,18,00e308675df914294c274b858f7b59064199a470d910cfe32d46505e815a6c53
EURHUNT01_0643,643,zscore_reversion_long,long,1.5,0.75,1.25,18,c30d9981294c7e94c756a049f02b7e9bdaf971298fa6a97fab2d2ab6273f27e7
EURHUNT01_0644,644,zscore_reversion_long,long,1.5,0.75,1.5,18,7474c91288f074401d3dd3f0c3885097b9886a9043c5e690be187aa4e66cee6c
EURHUNT01_0645,645,zscore_reversion_long,long,1.5,0.75,2.0,18,1121437b96c350ab37ddc4eb9cb8f35ff2a4ffbf65416b68ad59c9b75041c441
EURHUNT01_0646,646,zscore_reversion_long,long,1.5,1.0,0.75,18,059c1335e158df2d34e42eeeb7d6e212526018dc9177dae76b5f0c866ad573d8
EURHUNT01_0647,647,zscore_reversion_long,long,1.5,1.0,1.0,18,d0ece9173a534d10cb0e185af0ae0188d6c7dde00578927d94c144c98e8bb80d
EURHUNT01_0648,648,zscore_reversion_long,long,1.5,1.0,1.25,18,7f8e17e55b4088f70d471766c845e197462836830bf1593ea8b79a6383633d43
EURHUNT01_0649,649,zscore_reversion_long,long,1.5,1.0,1.5,18,954ee4388c7742a42f14ff042a662bd57d56272de64bb82289b575bbf54ab857
EURHUNT01_0650,650,zscore_reversion_long,long,1.5,1.0,2.0,18,71803c9fc5f08b144820110b82460c001c2d009e36c451ea2a52e05f7d474e27
EURHUNT01_0651,651,zscore_reversion_long,long,1.5,1.25,0.75,18,54812f9793678f7261b56841b71d0c850a8f61c187a00f74e5c3ca0948702387
EURHUNT01_0652,652,zscore_reversion_long,long,1.5,1.25,1.0,18,bfd587ac391f8d0d720085588fe03c43f5e260f0df1d42b3598a11e299f7b606
EURHUNT01_0653,653,zscore_reversion_long,long,1.5,1.25,1.25,18,67629a1b8290c391a3dc2965c12bf5c8946ba2c81feb0c7ed25de6eba4972712
EURHUNT01_0654,654,zscore_reversion_long,long,1.5,1.25,1.5,18,40b01e9b53f61496560b27083bff49ec642c1c1fd766fc2db54049815015ffdf
EURHUNT01_0655,655,zscore_reversion_long,long,1.5,1.25,2.0,18,cec8a261df1265f6e97ef6b1fff0079540f5759d81ee26ddd29203a805351a63
EURHUNT01_0656,656,zscore_reversion_long,long,1.5,1.5,0.75,18,0c90c74d80485094e0ca7cfaa25a5280eacd741aecf0fdf26ede03c4188b0cc3
EURHUNT01_0657,657,zscore_reversion_long,long,1.5,1.5,1.0,18,731390c3c5eb4493635161a2c627dffd4ceb8c51a03bc7d2e9969207979fc40c
EURHUNT01_0658,658,zscore_reversion_long,long,1.5,1.5,1.25,18,524875e4855717ab0fba64e2317159d310de760284f9febddc27ac429a43b532
EURHUNT01_0659,659,zscore_reversion_long,long,1.5,1.5,1.5,18,ae9deaec7bb9e622a989e3abb8c643303ed7138dbf26a9f4da5abb8fb3b62e3b
EURHUNT01_0660,660,zscore_reversion_long,long,1.5,1.5,2.0,18,fd62eceed3cde478ff186987135e42179466a7e98832dba6b2637f5ce44ff53d
EURHUNT01_0661,661,zscore_reversion_long,long,1.75,0.75,0.75,18,88fe9d556a26609568bf4b04da07f8b4e7ded01f1d3ed3000c3fe065c5a760fd
EURHUNT01_0662,662,zscore_reversion_long,long,1.75,0.75,1.0,18,641131e1015756e362a83047018a3d0f8d67a03f399bf36a29fd30f56bcb05fd
EURHUNT01_0663,663,zscore_reversion_long,long,1.75,0.75,1.25,18,209b8c65fda77cea09f1e0cf0b501a0a50a4f94fb0921e83c10ad958a971e448
EURHUNT01_0664,664,zscore_reversion_long,long,1.75,0.75,1.5,18,f73caff0d3c90aedd98d58267596f4a167d18c0023fa85df34a9a3b7de3366ab
EURHUNT01_0665,665,zscore_reversion_long,long,1.75,0.75,2.0,18,dd3f55cae29bd620f0e276c59062e195495d23e7cb5d8ffa11b635c2de32a542
EURHUNT01_0666,666,zscore_reversion_long,long,1.75,1.0,0.75,18,b71a80a2c39a89267e3469985113e2f8583016a878bddd9b42c14038970df13c
EURHUNT01_0667,667,zscore_reversion_long,long,1.75,1.0,1.0,18,0f6b0753b0741868676c6532090ccf7341c94afbcf316a85b3f537153974b157
EURHUNT01_0668,668,zscore_reversion_long,long,1.75,1.0,1.25,18,540690ff6a4a55a53277640362955405f50cb8ea980c9e027cd4eded6bfc347a
EURHUNT01_0669,669,zscore_reversion_long,long,1.75,1.0,1.5,18,318af82ed5fd917c00859efbc0187b3f9cc3c37d7c1b87ea47515380b4f69025
EURHUNT01_0670,670,zscore_reversion_long,long,1.75,1.0,2.0,18,b87ce5009436bba5eca11dbf2a1e291fe1a8fa1a4b4039ac58960faa83d5847b
EURHUNT01_0671,671,zscore_reversion_long,long,1.75,1.25,0.75,18,dd9450b14b9c6db44f89e0f6891c9050645b3d666738625b2ec3fa285392f1a7
EURHUNT01_0672,672,zscore_reversion_long,long,1.75,1.25,1.0,18,9efb129432e0c8d0ab2d4e0e3e8d59eae07a51e59fb5be1194534a69f6ea2516
EURHUNT01_0673,673,zscore_reversion_long,long,1.75,1.25,1.25,18,51778baffc45a39cbf6d2cb403f8bfa40d059c1eb63feedddf2b55d217496e17
EURHUNT01_0674,674,zscore_reversion_long,long,1.75,1.25,1.5,18,4b0ae071ea42718a0beb9396b5214897f97712ced3874650abbc18269250f385
EURHUNT01_0675,675,zscore_reversion_long,long,1.75,1.25,2.0,18,492cbfcada689c15c70ac777d38d4958e5c491e7b5afe8d2033bdbf3049ceeaa
EURHUNT01_0676,676,zscore_reversion_long,long,1.75,1.5,0.75,18,2948ccfba4fca01866d7842464b79ebad8e068c90126d55e702fef054e6bfc2a
EURHUNT01_0677,677,zscore_reversion_long,long,1.75,1.5,1.0,18,99e9015246777ea706259fac7cfc03212d1773dd4794e6a6d3a83ae5f736b1ef
EURHUNT01_0678,678,zscore_reversion_long,long,1.75,1.5,1.25,18,2bbc33279c03ad88f961e24497a1f1279ee71a455073e64fcb43812138fa30e0
EURHUNT01_0679,679,zscore_reversion_long,long,1.75,1.5,1.5,18,f82ac98924191a0edf05e6a59f11aa75ed313d384028d94405f115ac82c25352
EURHUNT01_0680,680,zscore_reversion_long,long,1.75,1.5,2.0,18,98c90014680bffa03a2708e6cc7375e83dd3c80c1b5cf231f46590c949e89956
EURHUNT01_0681,681,zscore_reversion_long,long,2.0,0.75,0.75,18,1948995154891f8dbd687b9e886f6eb7ad6693010e722bb41e5bc93601066966
EURHUNT01_0682,682,zscore_reversion_long,long,2.0,0.75,1.0,18,a305cd4c5cdecd7f429f3e8f7a775ab8a3f2549e8b079219046bfeec6277c00b
EURHUNT01_0683,683,zscore_reversion_long,long,2.0,0.75,1.25,18,d9929a8452f123e58c5cfe6073f2523ad4dc7ff8dc4bb2dc5780e759117993eb
EURHUNT01_0684,684,zscore_reversion_long,long,2.0,0.75,1.5,18,0d29342b16342cf9cd937f179084ffa3a6c2d8901a99d9cad1057833e7326d2c
EURHUNT01_0685,685,zscore_reversion_long,long,2.0,0.75,2.0,18,db45a312139fe9c5b5b8bdfe920d23edf191b9c970412306cb92cc1144875f5f
EURHUNT01_0686,686,zscore_reversion_long,long,2.0,1.0,0.75,18,dab4b3b98de9150d683245d2a45db4ae3427c8526ceb9e23344db8c25931f813
EURHUNT01_0687,687,zscore_reversion_long,long,2.0,1.0,1.0,18,913fd6bb553079fd49c396d3c27d5f3f793a2b50138dace88d78ce331fbd380a
EURHUNT01_0688,688,zscore_reversion_long,long,2.0,1.0,1.25,18,da81a18a47634143da959c7d889a5913b4b3d7719d3619c6a6d23faad4c7380e
EURHUNT01_0689,689,zscore_reversion_long,long,2.0,1.0,1.5,18,0521ba2f6380d88d2af6f62756c2f3110777ceb090c169cdc21339af164dda51
EURHUNT01_0690,690,zscore_reversion_long,long,2.0,1.0,2.0,18,700476b1e98355b95aa9b7c71a8e38de3bcb15f3f461194a28865d0dc090b92a
