simulation_id,month,trades,wins,losses,net_R,expectancy_R,profit_factor,maximum_closed_drawdown_R,top_ten_winners_fraction,top_three_winning_days_fraction,active_months,annualized_trades,median_monthly_trades
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2020-07,42,14,28,-10.928899935206138,-0.26021190321919374,0.6178106018014972,15.49070291034204,0.8490594275332933,0.3235775398097536,1,14.0,42.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2020-08,40,15,25,-4.789076866967015,-0.11972692167417538,0.808057257912495,12.893940380166049,0.7439932763382237,0.4087582604615223,1,13.333333333333334,40.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2020-09,60,27,33,4.199891164487536,0.06999818607479226,1.1283484802585162,12.424285369061279,0.4062568578020679,0.3250054862416489,1,20.0,60.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2020-10,58,15,43,-19.75390987992078,-0.3405846531020824,0.5007784688952228,22.01067119244685,0.7569825197034982,0.22613134321186618,1,19.333333333333332,58.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2020-11,39,11,28,-12.739329843110145,-0.32664948315667036,0.5491612068659578,14.23932984311017,0.9525483949054792,0.30804935350209056,1,13.0,39.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2020-12,56,22,34,-3.8083654085753027,-0.06800652515313041,0.8892327390903836,10.137538461415023,0.49062380904904224,0.40783837786082855,1,18.666666666666668,56.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2021-01,45,13,32,-11.757021379949965,-0.2612671417766659,0.6105488751234716,16.65403546027552,0.8138164763626036,0.3787820574926378,1,15.0,45.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2021-02,60,11,49,-33.83896200887565,-0.5639827001479275,0.3118999834494978,35.33896200887568,0.9468670068557693,0.06545329472522358,1,20.0,60.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2021-03,53,18,35,-7.553923703737899,-0.14252686233467735,0.7774719717111673,13.618630824936847,0.5683536369851372,0.2605433076635948,1,17.666666666666668,53.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2021-04,60,17,43,-20.852340827689634,-0.3475390137948272,0.5194336991233397,20.85234082768963,0.665517738730025,0.3327122356758163,1,20.0,60.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2021-05,53,23,30,2.225234593520871,0.04198555836831832,1.0731512919759247,7.941340528944813,0.459490465712805,0.2872150614657447,1,17.666666666666668,53.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2021-06,53,17,36,-12.30317387307916,-0.23213535609583322,0.651391870998786,15.77198992747818,0.6524831080731389,0.2822450091404831,1,17.666666666666668,53.0
