record_type,instrument,month,logical_path,item_count,bytes,SHA256
BAR,XAUUSD,2020-12,bars/XAUUSD/bid/H1/year=2020/month=12/bars.parquet,502,15064,dcf35551eb2ec05f9028f5f666a62706a2f5fca66e2e49f437893a42f4c9e726
BAR,XAUUSD,2020-12,bars/XAUUSD/ask/M5/year=2020/month=12/bars.parquet,6021,130288,2693a47b92060cd2b425ecee038a988262379a89e30cb003577921d0afe33980
BAR,XAUUSD,2020-12,bars/XAUUSD/ask/H1/year=2020/month=12/bars.parquet,502,15132,887b09fc510444bac04c67e46832307e009dbe85126ecf79ab3dad05a50fa255
BAR,XAUUSD,2020-12,bars/XAUUSD/mid/M5/year=2020/month=12/bars.parquet,6021,140349,dae22178f47e28c9dd7e343f95970f52cb92117648e67a40d15f5dc6917d16ed
BAR,XAUUSD,2020-12,bars/XAUUSD/mid/H1/year=2020/month=12/bars.parquet,502,17385,8d5cfb22d57812f7e5b786a95a1699b41cdc94eb1854c58c037a046c65523e7b
NORMALIZED_TICKS,XAUUSD,2021-01,normalized/XAUUSD/year=2021/month=01/ticks.parquet,4751517,52026869,47975ddf051012feedacaab7c48c48096f3e9c8b8099b7ed34729e9b250e7566
BAR,XAUUSD,2021-01,bars/XAUUSD/bid/M5/year=2021/month=01/bars.parquet,5484,121921,b0bf940c6f9ff84186c940541bbbfaa3fd7637c7ab2c0e076f6e8aea585febef
BAR,XAUUSD,2021-01,bars/XAUUSD/bid/H1/year=2021/month=01/bars.parquet,457,14792,96d5ac96ebff7da086f747033a811386af96fc362673d88cb46f3c0787654be8
BAR,XAUUSD,2021-01,bars/XAUUSD/ask/M5/year=2021/month=01/bars.parquet,5484,122065,e8058cbfd921fd2c77eb03f31028283f4064148ca64ac73ea888ebeda565ba9c
BAR,XAUUSD,2021-01,bars/XAUUSD/ask/H1/year=2021/month=01/bars.parquet,457,14949,efefe77ba0e92d02c93ae44cd490a87a84cb98a842fb9c43e033e117135c0202
BAR,XAUUSD,2021-01,bars/XAUUSD/mid/M5/year=2021/month=01/bars.parquet,5484,132268,f038de9e3e865766e072ba4cd48da32c97a61a0822a4d81e57bb81aaf045ac64
BAR,XAUUSD,2021-01,bars/XAUUSD/mid/H1/year=2021/month=01/bars.parquet,457,16626,4151824b15a5862a33beef020f1ca8ef33476afbe311a59b1ecccd3fdbc286a3
NORMALIZED_TICKS,XAUUSD,2021-02,normalized/XAUUSD/year=2021/month=02/ticks.parquet,5262811,55820645,b419d04c4e5032bdb70edf7c07687162cc3b40d69be6161d4f08ad60b86c4b3e
BAR,XAUUSD,2021-02,bars/XAUUSD/bid/M5/year=2021/month=02/bars.parquet,5472,121133,ea16a8e2980371fd294282bdaeefea16ce4c156cb37ff01c06f275e4a34234ac
BAR,XAUUSD,2021-02,bars/XAUUSD/bid/H1/year=2021/month=02/bars.parquet,456,14744,6a21246ee2ded65d9c09f515fc6dfc0e230a3db474b57f02c99a6a9006de6731
BAR,XAUUSD,2021-02,bars/XAUUSD/ask/M5/year=2021/month=02/bars.parquet,5472,122117,343b09aea5b4e50708f56ad86171e76aa47b66b4015278ccf9057d971e02dee3
BAR,XAUUSD,2021-02,bars/XAUUSD/ask/H1/year=2021/month=02/bars.parquet,456,14909,d28ce9f353ff5422ca7f5eda2fd1e2693f3866adaa1caa0fee8cfc3bcb4c443f
BAR,XAUUSD,2021-02,bars/XAUUSD/mid/M5/year=2021/month=02/bars.parquet,5472,131362,2d63f5e6efc9fc91119ff98d1ae198692f93092008fb74f0564f8c87c56e75bc
BAR,XAUUSD,2021-02,bars/XAUUSD/mid/H1/year=2021/month=02/bars.parquet,456,16464,1e61faf9396de6a54a0ad9ca2e5fef500d6e2ce81917a5ff3f14407c92e96f75
NORMALIZED_TICKS,XAUUSD,2021-03,normalized/XAUUSD/year=2021/month=03/ticks.parquet,6482901,69508479,085be46fb6983b0c70198b2d9ba794b19ae50e8f82e96406b6532ace8243a32f
BAR,XAUUSD,2021-03,bars/XAUUSD/bid/M5/year=2021/month=03/bars.parquet,6360,140330,36c3a1383f9c0de6e827616cfb83b2a41902dd31356f4525305d93127b4872d8
BAR,XAUUSD,2021-03,bars/XAUUSD/bid/H1/year=2021/month=03/bars.parquet,530,16678,2cfb2b2f20798ce26574d7f8ad55af56e4792671807ec34754f654d0230d1ba3
BAR,XAUUSD,2021-03,bars/XAUUSD/ask/M5/year=2021/month=03/bars.parquet,6360,140231,7d1ba0da878220fa18582b064d41e8464ad15764a03869d9a775879b8bc49e48
BAR,XAUUSD,2021-03,bars/XAUUSD/ask/H1/year=2021/month=03/bars.parquet,530,16676,38e39b116adaa31606f94bc38293619a56438411d9ab7bf2086f8a5f7d83868d
BAR,XAUUSD,2021-03,bars/XAUUSD/mid/M5/year=2021/month=03/bars.parquet,6360,151283,7620deea0ad248c90e0eb34c7d7355b31fe34eefcece520ee938d4f67db1a6c6
BAR,XAUUSD,2021-03,bars/XAUUSD/mid/H1/year=2021/month=03/bars.parquet,530,18710,df502af983a7c241cc82f639eb00615adfb0391a13623e4b34a1167ed275f61a
NORMALIZED_TICKS,XAUUSD,2021-04,normalized/XAUUSD/year=2021/month=04/ticks.parquet,4327365,44488452,9c3004516dd76f40f7796e95771ea52c7f44bc96e0beb7ac9413c83109b2c5a1
BAR,XAUUSD,2021-04,bars/XAUUSD/bid/M5/year=2021/month=04/bars.parquet,5772,123548,7fa444346362d786f617ff3d6b0b8e07286bc8c6ce9b7bc65f9e21e7b90df329
BAR,XAUUSD,2021-04,bars/XAUUSD/bid/H1/year=2021/month=04/bars.parquet,481,14479,8f9c5e163dc8d064d0ed2d66d16aa7f830bdb99796b25908a9eeb4ee1179cca1
BAR,XAUUSD,2021-04,bars/XAUUSD/ask/M5/year=2021/month=04/bars.parquet,5772,123510,e3ac80d50576407994cda507fdb0ee1ec692b6648ea3c9a9531708a4908331e1
BAR,XAUUSD,2021-04,bars/XAUUSD/ask/H1/year=2021/month=04/bars.parquet,481,14531,4b9a71ea19b87133827c504d00adf939b75ee76819ea068a5cecee7a5acd5374
BAR,XAUUSD,2021-04,bars/XAUUSD/mid/M5/year=2021/month=04/bars.parquet,5772,132664,db97309e0f6fe7f92cbea3b93590f0530a4b52380124c83e03ab730c5a82e8f6
BAR,XAUUSD,2021-04,bars/XAUUSD/mid/H1/year=2021/month=04/bars.parquet,481,16467,37813cd0c0745d94ffb69dd9bbcadaed9e5f9df4dfd6a8864476cd26ab7e3057
NORMALIZED_TICKS,XAUUSD,2021-05,normalized/XAUUSD/year=2021/month=05/ticks.parquet,4709319,47931167,3b30dde446817c76190a736b70b0c5fad5de3f52d69ac34fbf6db7ecb4b7a571
BAR,XAUUSD,2021-05,bars/XAUUSD/bid/M5/year=2021/month=05/bars.parquet,5772,123538,ba8d4d4e7afde17f64ae7d37255c3c5bfa6f5b0085e09e298e7b653ad79da868
BAR,XAUUSD,2021-05,bars/XAUUSD/bid/H1/year=2021/month=05/bars.parquet,481,14831,694ece31fc0500f7c548da81a540e890673c248a0550c6203a9293a371d9abb1
BAR,XAUUSD,2021-05,bars/XAUUSD/ask/M5/year=2021/month=05/bars.parquet,5772,123407,a04846830c6cbfab4aeece84f7bbc579ef1ceafc39a9b06083755785cb419a93
BAR,XAUUSD,2021-05,bars/XAUUSD/ask/H1/year=2021/month=05/bars.parquet,481,14714,d45009260854d45e7b6d3bc76977e41eac8dc9a36a8dfffcec1c9dcc2140e944
BAR,XAUUSD,2021-05,bars/XAUUSD/mid/M5/year=2021/month=05/bars.parquet,5772,133204,fa1876f5cff4fab60777f30bf029ecbd336412d490380af44856ab2388f3f0de
BAR,XAUUSD,2021-05,bars/XAUUSD/mid/H1/year=2021/month=05/bars.parquet,481,16891,4e4909bdf5ea7ffc0850be7c5c3b58ffec96194c1537a5c57ee5f047601f1f25
NORMALIZED_TICKS,XAUUSD,2021-06,normalized/XAUUSD/year=2021/month=06/ticks.parquet,4510947,47390127,68b4132933ff48aad93c20b79fab70b26a7ca4111898b1f8f32d7552f06bccb8
BAR,XAUUSD,2021-06,bars/XAUUSD/bid/M5/year=2021/month=06/bars.parquet,6072,128423,bacfbba9eb34aa44e100488452e1b9c4a304c84666840d55ce5ff26f7193a169
BAR,XAUUSD,2021-06,bars/XAUUSD/bid/H1/year=2021/month=06/bars.parquet,506,14992,d7c9cc0c2edc4b670a355a35b3aa50adecebdf1050a8141f5a4dfd152a6135fe
BAR,XAUUSD,2021-06,bars/XAUUSD/ask/M5/year=2021/month=06/bars.parquet,6072,128598,e35e467511eadb49d3abd158a5b07773ee38df177b3713ede1ec87fff2370b92
BAR,XAUUSD,2021-06,bars/XAUUSD/ask/H1/year=2021/month=06/bars.parquet,506,15103,a7b8b2c62e4402dfed6631cf370e64ab68fc5ae42baf5ae2009c71ca0a22fbab
BAR,XAUUSD,2021-06,bars/XAUUSD/mid/M5/year=2021/month=06/bars.parquet,6072,139077,defe2ac5b55d0d4a54046f507e68faa501122738531531c111e31fbf61714444
BAR,XAUUSD,2021-06,bars/XAUUSD/mid/H1/year=2021/month=06/bars.parquet,506,17047,0f1e95be202e0054341b763fac023ad99a0c0e450e5bd03c26bf56cbda3c1a83
