family_id,direction,barrier_profile_id,segment,profile_id,session_utc,volatility_bin,trend_alignment,events,wins,win_rate_pct,stress_net_usd,stress_net_r,stress_profit_factor,average_stress_r,max_closed_drawdown_r,source_days,events_per_source_day,active_exit_months,positive_exit_month_share,top_five_winners_removed_net_r,top_ten_winners_removed_net_r,bootstrap_mean_stress_r_p025
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,train,FIXED,OFF_HOURS,NORMAL,ALIGNED,4,2,50.0,1.1257649218474806,-0.13787670527561524,0.9447563193399283,-0.03446917631890381,1.2611576644779612,1244,0.003215434083601286,3,0.6666666666666666,-2.4957914394590364,-2.4957914394590364,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,validation,FIXED,ASIA,HIGH,ALIGNED,9,4,44.44444444444444,-0.004800411294111573,-0.6239329194032837,0.8947735982511922,-0.06932587993369821,4.544824187005618,621,0.014492753623188406,5,0.6,-5.929433193892827,-5.929433193892827,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,validation,FIXED,ASIA,LOW,ALIGNED,4,2,50.0,-0.4669242434869575,-0.2212145864584092,0.9143923981870065,-0.0553036466146023,1.3817029999287147,621,0.00644122383252818,3,0.3333333333333333,-2.584053072081653,-2.584053072081653,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,validation,FIXED,ASIA,NORMAL,ALIGNED,2,1,50.0,-0.4961527052501271,-0.0824149832212151,0.9337587535302871,-0.04120749161060755,1.2441641365987464,621,0.00322061191626409,2,0.5,-1.2441641365987464,-1.2441641365987464,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,validation,FIXED,LONDON,HIGH,ALIGNED,10,2,20.0,-10.724040597845542,-7.480211488468914,0.2420373280734452,-0.7480211488468914,7.480211488468913,621,0.01610305958132045,5,0.2,-9.868838882864845,-9.868838882864845,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,validation,FIXED,LONDON,LOW,ALIGNED,2,0,0.0,-2.3066670616211216,-2.7129812552850896,0.0,-1.3564906276425448,2.7129812552850896,621,0.00322061191626409,2,0.0,-2.7129812552850896,-2.7129812552850896,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,validation,FIXED,LONDON,NORMAL,ALIGNED,16,5,31.25,-9.679105850186694,-7.658602901216464,0.4489790035638489,-0.47866268132602907,7.658602901216466,621,0.02576489533011272,8,0.25,-13.898931167324212,-13.898931167324212,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,validation,FIXED,NEW_YORK,HIGH,ALIGNED,188,56,29.78723404255319,-126.66295673650757,-92.23991228429544,0.43434303564330967,-0.4906378312994438,93.56186187404163,621,0.3027375201288245,24,0.20833333333333334,-99.01738757702296,-105.6805272970988,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,validation,FIXED,NEW_YORK,LOW,ALIGNED,2,1,50.0,0.6045620310237911,0.15259241489173392,1.1286421150599895,0.07629620744586696,1.1861777522903423,621,0.00322061191626409,1,1.0,-1.1861777522903423,-1.1861777522903423,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,validation,FIXED,NEW_YORK,NORMAL,ALIGNED,8,1,12.5,-10.359205485159428,-7.09680495108456,0.1628273688865419,-0.8871006188855701,7.307020367473984,621,0.01288244766505636,6,0.0,-8.477110559199305,-8.477110559199305,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,validation,FIXED,OFF_HOURS,HIGH,ALIGNED,6,3,50.0,0.6938427071476685,-0.03339503406730593,0.9912174532994185,-0.005565839011217655,2.5469663515580816,621,0.00966183574879227,5,0.6,-3.8024317098245124,-3.8024317098245124,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,validation,FIXED,OFF_HOURS,LOW,ALIGNED,1,1,100.0,1.2885176602041257,1.2148582029008816,,1.2148582029008816,0.0,621,0.001610305958132045,1,1.0,0.0,0.0,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,validation,FIXED,OFF_HOURS,NORMAL,ALIGNED,5,1,20.0,-3.461229903918997,-3.935916966702261,0.24756617570901965,-0.7871833933404522,3.935916966702261,621,0.008051529790660225,3,0.0,-5.230914453388751,-5.230914453388751,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,exam,FIXED,ASIA,HIGH,ALIGNED,77,26,33.76623376623377,-95.90569700944856,-16.914975522012355,0.6881577116118701,-0.21967500677938123,18.278641593487787,624,0.1233974358974359,16,0.375,-24.271132414949594,-31.543944577123696,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,exam,FIXED,ASIA,LOW,ALIGNED,37,15,40.54054054054054,7.140649916056963,-1.992827982489037,0.9154370101129072,-0.05386021574294692,8.727337135584696,624,0.05929487179487179,8,0.5,-9.332158522312238,-16.532976265025486,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,exam,FIXED,ASIA,NORMAL,ALIGNED,125,39,31.2,-146.59360867531697,-36.17903291177926,0.6072831926071341,-0.28943226329423405,36.797992185635685,624,0.20032051282051283,15,0.2,-43.53242634497839,-50.818980867404775,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,exam,FIXED,LONDON,HIGH,ALIGNED,30,11,36.666666666666664,-36.65423390774349,-4.7433127238987876,0.7668801636144478,-0.15811042412995954,8.021017906225792,624,0.04807692307692308,12,0.4166666666666667,-11.979233689691071,-19.01921429477887,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,exam,FIXED,LONDON,LOW,ALIGNED,61,23,37.704918032786885,-19.29710702502267,-7.46566750647323,0.8156521328005636,-0.12238799190939718,9.360240519785007,624,0.09775641025641026,9,0.3333333333333333,-14.805748881187775,-22.094542004385833,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,exam,FIXED,LONDON,NORMAL,ALIGNED,167,45,26.94610778443114,-272.23021528551726,-67.90229227710468,0.48484053676344174,-0.40660055255751304,69.511373001617,624,0.2676282051282051,14,0.21428571428571427,-75.18573223978056,-82.38052763873864,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,exam,FIXED,NEW_YORK,HIGH,ALIGNED,316,109,34.49367088607595,-344.56289336487947,-71.73284192597315,0.6813902160698548,-0.22700266432269983,76.05339626285104,624,0.5064102564102564,24,0.25,-79.06303397978287,-86.35782888312545,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,exam,FIXED,NEW_YORK,LOW,ALIGNED,17,5,29.41176470588235,-20.298592678500633,-5.505949821142871,0.5679908396254171,-0.3238794012436983,5.505949821142872,624,0.027243589743589744,5,0.2,-12.744983963693777,-12.744983963693777,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,exam,FIXED,NEW_YORK,NORMAL,ALIGNED,147,45,30.612244897959183,-238.5696150070484,-45.12805727198561,0.5872431562414074,-0.3069935868842559,55.57864007316434,624,0.23557692307692307,16,0.125,-52.42293929634951,-59.661608963454924,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,exam,FIXED,OFF_HOURS,HIGH,ALIGNED,2,1,50.0,2.8138569202969537,0.4193131717160503,1.4033553578101217,0.20965658585802516,1.0395626675013467,624,0.003205128205128205,1,1.0,-1.0395626675013467,-1.0395626675013467,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,exam,FIXED,OFF_HOURS,LOW,ALIGNED,2,1,50.0,-4.24782941330558,0.38287141759245547,1.3705217184122616,0.19143570879622773,1.0333305675929445,624,0.003205128205128205,2,0.5,-1.0333305675929445,-1.0333305675929445,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,exam,FIXED,OFF_HOURS,NORMAL,ALIGNED,6,2,33.333333333333336,-10.561564860180786,-1.3988316929846432,0.6705485146781478,-0.23313861549744053,2.1324815608761716,624,0.009615384615384616,4,0.5,-4.245941376218345,-4.245941376218345,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,internal_test,FIXED,ASIA,HIGH,ALIGNED,17,3,17.647058823529413,-28.757901980192614,-11.886525172744085,0.25468758275761144,-0.6992073631025932,13.238363870006024,620,0.027419354838709678,6,0.16666666666666666,-15.948379361132233,-15.948379361132233,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,internal_test,FIXED,ASIA,NORMAL,ALIGNED,1,0,0.0,-2.93436314682934,-1.115423208634259,0.0,-1.115423208634259,1.115423208634259,620,0.0016129032258064516,1,0.0,-1.115423208634259,-1.115423208634259,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,internal_test,FIXED,LONDON,HIGH,ALIGNED,10,3,30.0,-10.326257027156801,-3.952252752000639,0.5035412050425072,-0.3952252752000639,4.523780445901544,620,0.016129032258064516,4,0.25,-7.9608877758707735,-7.9608877758707735,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,internal_test,FIXED,LONDON,LOW,ALIGNED,1,1,100.0,2.125905516783779,1.3131865525120188,,1.3131865525120188,0.0,620,0.0016129032258064516,1,1.0,0.0,0.0,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,internal_test,FIXED,LONDON,NORMAL,ALIGNED,7,1,14.285714285714286,-9.966335403542072,-5.990578119114431,0.16962829431807613,-0.8557968741592045,7.214333145172384,620,0.01129032258064516,2,0.0,-7.214333145172384,-7.214333145172384,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,internal_test,FIXED,NEW_YORK,HIGH,ALIGNED,208,88,42.30769230769231,-46.09135225208266,-19.30515989309585,0.8599061192086498,-0.092813268716807,29.83575803068841,620,0.33548387096774196,23,0.4782608695652174,-26.316344371435775,-33.246920416937854,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,internal_test,FIXED,NEW_YORK,NORMAL,ALIGNED,3,2,66.66666666666667,2.392508604042031,1.5387016177393529,2.358385646345989,0.512900539246451,1.132742842121755,620,0.004838709677419355,2,1.0,-1.1327428421217547,-1.1327428421217547,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,internal_test,FIXED,OFF_HOURS,HIGH,ALIGNED,1,1,100.0,5.105351026756559,1.4151583218125,,1.4151583218125,0.0,620,0.0016129032258064516,1,1.0,0.0,0.0,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,train,FIXED,ASIA,HIGH,ALIGNED,14,2,14.285714285714286,-25.96239200985346,-10.985862082982614,0.19989809409739612,-0.7847044344987582,11.248388899817698,1244,0.011254019292604502,7,0.14285714285714285,-13.730578569975208,-13.730578569975208,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,train,FIXED,ASIA,NORMAL,ALIGNED,3,1,33.333333333333336,-2.341465294162092,-1.045818227697716,0.5555171807245775,-0.34860607589923864,1.231495408455255,1244,0.002411575562700965,3,0.3333333333333333,-2.352887856053842,-2.352887856053842,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,train,FIXED,LONDON,HIGH,ALIGNED,4,3,75.0,7.947468091027723,2.8825119276401976,3.4611335490867416,0.7206279819100494,1.171213130108205,1244,0.003215434083601286,3,0.6666666666666666,-1.171213130108205,-1.171213130108205,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,train,FIXED,LONDON,LOW,ALIGNED,7,3,42.857142857142854,-3.4762760108505515,-0.9860704158129583,0.7943554953897435,-0.14086720225899402,3.3977973094466734,1244,0.005627009646302251,3,0.3333333333333333,-4.795024392612816,-4.795024392612816,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,train,FIXED,LONDON,NORMAL,ALIGNED,15,6,40.0,0.021772178629423045,-4.746554830440668,0.6264526383218987,-0.31643698869604453,7.469176200389646,1244,0.012057877813504822,8,0.25,-11.48872447122005,-12.706701525390343,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,train,FIXED,NEW_YORK,HIGH,ALIGNED,100,24,24.0,-98.44676154482472,-60.62472403226222,0.34109942318192094,-0.6062472403226221,61.85250857256673,1244,0.08038585209003216,27,0.1111111111111111,-67.64523818033815,-74.32715645321298,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,train,FIXED,NEW_YORK,LOW,ALIGNED,1,1,100.0,3.1055130467005307,1.3673733642274286,,1.3673733642274286,0.0,1244,0.0008038585209003215,1,1.0,0.0,0.0,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,train,FIXED,NEW_YORK,NORMAL,ALIGNED,14,4,28.571428571428573,-7.126157854147913,-7.242460307642254,0.41750418701598435,-0.5173185934030182,8.66056328957706,1244,0.011254019292604502,7,0.14285714285714285,-12.433497625571766,-12.433497625571766,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,train,FIXED,OFF_HOURS,HIGH,ALIGNED,2,2,100.0,8.85318834377689,2.788488961205679,,1.3942444806028396,0.0,1244,0.001607717041800643,2,1.0,0.0,0.0,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,validation,FIXED,ASIA,HIGH,ALIGNED,9,4,44.44444444444444,1.331254244170057,-0.08999495352237696,0.984000551763067,-0.009999439280264057,4.203309224705194,621,0.014492753623188406,5,0.6,-5.624878570164313,-5.624878570164313,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,validation,FIXED,ASIA,LOW,ALIGNED,4,2,50.0,-0.11071622634154776,0.17582926997705095,1.0733657356740391,0.04395731749426274,1.2606287150329774,621,0.00644122383252818,3,0.6666666666666666,-2.396612919663929,-2.396612919663929,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,validation,FIXED,ASIA,NORMAL,ALIGNED,2,1,50.0,-0.4436214189863019,0.11106661101054693,1.0954645671538192,0.05553330550527347,1.1634328245744678,621,0.00322061191626409,2,0.5,-1.1634328245744678,-1.1634328245744678,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,validation,FIXED,LONDON,HIGH,ALIGNED,10,3,30.0,-10.01694531879858,-4.166387108037508,0.484728079790052,-0.4166387108037508,5.583871440699818,621,0.01610305958132045,5,0.4,-8.085802747294885,-8.085802747294885,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,validation,FIXED,LONDON,LOW,ALIGNED,2,1,50.0,0.08305767751333715,0.015071085986649857,1.012078373761261,0.0075355429933249285,1.2477744342526722,621,0.00322061191626409,2,0.5,-1.2477744342526722,-1.2477744342526722,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,validation,FIXED,LONDON,NORMAL,ALIGNED,16,6,37.5,-8.378552241756541,-3.776980397592799,0.6783134970017973,-0.23606127484954992,3.776980397592799,621,0.02576489533011272,8,0.5,-10.44851642323922,-11.741183924070018,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,validation,FIXED,NEW_YORK,HIGH,ALIGNED,187,64,34.224598930481285,-121.06073322405163,-56.555766916933145,0.6026690206213338,-0.30243725624028417,61.44789417573577,621,0.30112721417069244,24,0.375,-63.5683074261703,-70.5228275194034,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,validation,FIXED,NEW_YORK,LOW,ALIGNED,2,0,0.0,-5.888698161960499,-2.234604396832924,0.0,-1.117302198416462,2.234604396832924,621,0.00322061191626409,1,0.0,-2.234604396832924,-2.234604396832924,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,validation,FIXED,NEW_YORK,NORMAL,ALIGNED,8,1,12.5,-14.329086005516238,-6.564536634056132,0.17786473603841244,-0.8205670792570166,6.871346911649061,621,0.01288244766505636,6,0.0,-7.984740372799342,-7.984740372799342,
trend_pullback_resumption_v1,LONG,stop_0p75_target_1p125_h240,validation,FIXED,OFF_HOURS,NORMAL,ALIGNED,1,0,0.0,-1.5935939156282428,-1.234231054650296,0.0,-1.234231054650296,1.234231054650296,621,0.001610305958132045,1,0.0,-1.234231054650296,-1.234231054650296,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,exam,FIXED,ASIA,HIGH,ALIGNED,77,30,38.96103896103896,-47.41036255673361,-5.729124735822266,0.8835899521706526,-0.07440421734834111,9.567537494915857,624,0.1233974358974359,16,0.5,-13.12593112578925,-20.455895764758523,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,exam,FIXED,ASIA,LOW,ALIGNED,37,17,45.945945945945944,45.41392730580077,3.616486800337971,1.17150176877328,0.09774288649562086,6.9469904013931085,624,0.05929487179487179,8,0.625,-3.7613107425528307,-11.045574559343574,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,exam,FIXED,ASIA,NORMAL,ALIGNED,125,41,32.8,-171.05206903198746,-29.054716186219647,0.6715223461592537,-0.23243772948975716,36.8046962224429,624,0.20032051282051283,15,0.2,-36.44434554333462,-43.780840026814055,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,exam,FIXED,LONDON,HIGH,ALIGNED,30,13,43.333333333333336,5.268869525513024,0.8019484858410941,1.0444461010781412,0.02673161619470316,6.3084406430960165,624,0.04807692307692308,12,0.5833333333333334,-6.519418361617636,-13.750541095354217,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,exam,FIXED,LONDON,LOW,ALIGNED,61,27,44.26229508196721,76.23228021962355,3.5117459887120472,1.0983254641169033,0.05756960637232865,7.485920310122694,624,0.09775641025641026,9,0.5555555555555556,-3.877074348474054,-11.236954776206638,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,exam,FIXED,LONDON,NORMAL,ALIGNED,167,48,28.74251497005988,-228.8156320965247,-57.146135023418495,0.5477191732054316,-0.34219242528993105,59.967776971677445,624,0.2676282051282051,14,0.21428571428571427,-64.50574153576477,-71.78239785787697,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,exam,FIXED,NEW_YORK,HIGH,ALIGNED,316,117,37.0253164556962,-335.7036196569013,-46.08303930534529,0.7823647390407198,-0.14583240286501675,50.73103156832417,624,0.5064102564102564,24,0.2916666666666667,-53.454743732404964,-60.796250486250784,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,exam,FIXED,NEW_YORK,LOW,ALIGNED,17,4,23.529411764705884,-37.285173558128236,-7.7573910653416185,0.4306052605042732,-0.45631712149068343,7.7573910653416185,624,0.027243589743589744,5,0.2,-13.623924717344243,-13.623924717344243,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,exam,FIXED,NEW_YORK,NORMAL,ALIGNED,147,47,31.972789115646258,-237.73125130233834,-37.521518439550555,0.6444879456747613,-0.25524842475884735,41.641091802042766,624,0.23557692307692307,16,0.25,-44.87017346393626,-52.179626271471236,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,exam,FIXED,OFF_HOURS,HIGH,ALIGNED,2,1,50.0,3.9518092270616965,0.43936093972605206,1.4266999000253575,0.21968046986302603,1.0296720006260658,624,0.003205128205128205,1,1.0,-1.0296720006260658,-1.0296720006260658,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,exam,FIXED,OFF_HOURS,LOW,ALIGNED,2,1,50.0,-5.470254032555435,0.41154842608818876,1.4012745681202257,0.20577421304409438,1.0256030628008426,624,0.003205128205128205,2,0.5,-1.0256030628008426,-1.0256030628008426,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,exam,FIXED,OFF_HOURS,NORMAL,ALIGNED,6,1,16.666666666666668,-28.36475979341488,-3.8008119681477908,0.2742900078899577,-0.6334686613579651,3.8008119681477908,624,0.009615384615384616,4,0.25,-5.237370312480772,-5.237370312480772,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,internal_test,FIXED,ASIA,HIGH,ALIGNED,17,4,23.529411764705884,-25.9357076826001,-7.806662715548087,0.41567925821325247,-0.4592154538557698,9.186646977609847,620,0.027419354838709678,6,0.16666666666666666,-13.360235496136454,-13.360235496136454,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,internal_test,FIXED,ASIA,NORMAL,ALIGNED,1,0,0.0,-3.811268917994524,-1.0865674064756574,0.0,-1.0865674064756574,1.0865674064756574,620,0.0016129032258064516,1,0.0,-1.0865674064756574,-1.0865674064756574,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,internal_test,FIXED,LONDON,HIGH,ALIGNED,10,4,40.0,-5.836706273987101,-1.095674525428112,0.8344121461239299,-0.1095674525428112,4.393283055593367,620,0.016129032258064516,4,0.25,-6.616877384304658,-6.616877384304658,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,internal_test,FIXED,LONDON,LOW,ALIGNED,1,1,100.0,2.934135596452294,1.3593269002626627,,1.3593269002626627,0.0,620,0.0016129032258064516,1,1.0,0.0,0.0,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,internal_test,FIXED,LONDON,NORMAL,ALIGNED,7,2,28.571428571428573,-6.601311989907107,-3.1222434116470605,0.46054706067009227,-0.4460347730924372,4.415059681190469,620,0.01129032258064516,2,0.5,-5.787795716759681,-5.787795716759681,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,internal_test,FIXED,NEW_YORK,HIGH,ALIGNED,208,88,42.30769230769231,-40.25620221493748,-13.152253925099549,0.9007613765632002,-0.06323199002451707,28.023789190852973,620,0.33548387096774196,23,0.5652173913043478,-20.285063122349314,-27.35847227452867,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,internal_test,FIXED,NEW_YORK,NORMAL,ALIGNED,3,2,66.66666666666667,3.4892012868710074,1.652638038813989,2.5024544867345795,0.5508793462713296,1.0999588030156022,620,0.004838709677419355,2,1.0,-1.0999588030156024,-1.0999588030156024,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,internal_test,FIXED,OFF_HOURS,HIGH,ALIGNED,1,0,0.0,-5.133247980573783,-1.0671683337097482,0.0,-1.0671683337097482,1.0671683337097482,620,0.0016129032258064516,1,0.0,-1.0671683337097482,-1.0671683337097482,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,train,FIXED,ASIA,HIGH,ALIGNED,14,3,21.428571428571427,-18.748782754476316,-7.9982036472918026,0.34715140150672325,-0.571300260520843,8.702691418575792,1244,0.011254019292604502,7,0.14285714285714285,-12.251238136607824,-12.251238136607824,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,train,FIXED,ASIA,NORMAL,ALIGNED,3,1,33.333333333333336,-2.8235740959196747,-0.9127014745854374,0.5971700030217186,-0.30423382486181244,1.1743164396430101,1244,0.002411575562700965,3,0.3333333333333333,-2.2657237083430157,-2.2657237083430157,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,train,FIXED,LONDON,HIGH,ALIGNED,4,1,25.0,-0.14830135560339652,-1.9692229238650336,0.4227934196432868,-0.49230573096625835,2.2811610650220002,1244,0.003215434083601286,3,0.3333333333333333,-3.4116432329098805,-3.4116432329098805,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,train,FIXED,LONDON,LOW,ALIGNED,7,2,28.571428571428573,-7.050186713412,-3.120528160265643,0.46598169053839167,-0.44578973718080617,4.5455650231970095,1244,0.005627009646302251,3,0.0,-5.8434853355715966,-5.8434853355715966,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,train,FIXED,LONDON,NORMAL,ALIGNED,15,5,33.333333333333336,-7.0138970811118115,-6.077430055357758,0.5284283449748484,-0.40516200369051736,9.118536385487866,1244,0.012057877813504822,8,0.25,-12.88760677321374,-12.88760677321374,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,train,FIXED,NEW_YORK,HIGH,ALIGNED,100,25,25.0,-105.57128435444687,-52.01452238495958,0.3958735786995339,-0.5201452238495959,55.45627692702785,1244,0.08038585209003216,27,0.1111111111111111,-59.171758519156,-66.10140623527546,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,train,FIXED,NEW_YORK,LOW,ALIGNED,1,1,100.0,4.237443321526709,1.399326063796867,,1.399326063796867,0.0,1244,0.0008038585209003215,1,1.0,0.0,0.0,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,train,FIXED,NEW_YORK,NORMAL,ALIGNED,14,3,21.428571428571427,-14.448691987891788,-8.936491554433731,0.3098083861543591,-0.6383208253166951,10.375068790884823,1244,0.011254019292604502,7,0.14285714285714285,-12.947841403984878,-12.947841403984878,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,train,FIXED,OFF_HOURS,HIGH,ALIGNED,2,1,50.0,-1.6096345192821744,0.33749625116745374,1.3190461134411477,0.16874812558372687,1.0578290627875313,1244,0.001607717041800643,2,0.5,-1.0578290627875313,-1.0578290627875313,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,validation,FIXED,ASIA,HIGH,ALIGNED,9,4,44.44444444444444,2.612621399634226,0.16371445761682768,1.0299324304061537,0.01819049529075858,4.035055534320441,621,0.014492753623188406,5,0.6,-5.469467577319397,-5.469467577319397,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,validation,FIXED,ASIA,LOW,ALIGNED,4,2,50.0,0.24549179080363492,0.37627114762596436,1.1637221676813498,0.09406778690649109,1.1962415423264616,621,0.00644122383252818,3,0.6666666666666666,-2.2982296957996327,-2.2982296957996327,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,validation,FIXED,ASIA,NORMAL,ALIGNED,2,0,0.0,-4.8640276888580605,-2.293738867166649,0.0,-1.1468694335833245,2.293738867166649,621,0.00322061191626409,2,0.0,-2.293738867166649,-2.293738867166649,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,validation,FIXED,LONDON,HIGH,ALIGNED,10,2,20.0,-16.42837518316603,-6.2583369210054025,0.3057333815222203,-0.6258336921005402,7.633067413829151,621,0.01610305958132045,5,0.2,-9.014313456013735,-9.014313456013735,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,validation,FIXED,LONDON,LOW,ALIGNED,2,1,50.0,0.31438940335096466,0.13484500083539008,1.1135738518671974,0.06742250041769504,1.18728913934402,621,0.00322061191626409,2,0.5,-1.18728913934402,-1.18728913934402,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,validation,FIXED,LONDON,NORMAL,ALIGNED,16,6,37.5,-0.26299395287521055,-3.108787635718489,0.7282713495946954,-0.19429922723240556,4.793916136840228,621,0.02576489533011272,8,0.5,-10.095725224883655,-11.44077973037252,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,validation,FIXED,NEW_YORK,HIGH,ALIGNED,187,69,36.898395721925134,-100.78728229695743,-36.2323702484635,0.722290415815051,-0.19375599063349466,40.857184708600386,621,0.30112721417069244,24,0.4166666666666667,-43.371837342599974,-50.47086611374729,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,validation,FIXED,NEW_YORK,LOW,ALIGNED,2,0,0.0,-7.648761901132745,-2.1766487210103573,0.0,-1.0883243605051787,2.1766487210103573,621,0.00322061191626409,1,0.0,-2.1766487210103573,-2.1766487210103573,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,validation,FIXED,NEW_YORK,NORMAL,ALIGNED,8,1,12.5,-18.302612359207064,-6.299847067537327,0.18606625684099304,-0.7874808834421658,6.654954775732026,621,0.01288244766505636,6,0.0,-7.739999871594724,-7.739999871594724,
trend_pullback_resumption_v1,LONG,stop_1p00_target_1p50_h240,validation,FIXED,OFF_HOURS,NORMAL,ALIGNED,1,0,0.0,-2.0373497578745425,-1.183438413493992,0.0,-1.183438413493992,1.183438413493992,621,0.001610305958132045,1,0.0,-1.183438413493992,-1.183438413493992,
