source,assigned_regime,entry_time,exit_time,direction,volume,entry_price,exit_price,profit_usd,stress_profit_usd,exit_comment
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.08.13 10:00:00,2018.08.14 13:31:38,SHORT,0.01,1201.76,1197.5,-3.51,-3.8099999999999996,sl 1197.49
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.08.14 09:00:00,2018.08.15 05:04:37,SHORT,0.01,1193.99,1187.16,14.6,14.299999999999999,tp 1187.20
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.08.15 01:00:00,2018.08.15 09:02:28,SHORT,0.01,1192.41,1185.41,7.0,6.7,tp 1185.41
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.08.15 03:00:00,2018.08.15 15:33:02,SHORT,0.01,1189.24,1178.56,10.68,10.379999999999999,tp 1178.57
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.08.15 04:00:00,2018.08.15 15:56:40,SHORT,0.01,1188.0,1176.78,11.22,10.92,tp 1176.78
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.08.15 15:00:00,2018.08.16 00:47:36,SHORT,0.01,1178.99,1160.52,18.47,18.169999999999998,tp 1160.53
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.08.16 07:00:00,2018.08.16 08:19:27,SHORT,0.01,1175.02,1179.65,-4.63,-4.93,sl 1179.63
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.08.16 20:00:00,2018.08.17 01:16:16,SHORT,0.01,1173.65,1178.65,-5.0,-5.3,sl 1178.64
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.08.23 18:00:00,2018.08.24 08:28:34,SHORT,0.01,1187.2,1191.16,-3.96,-4.26,sl 1191.15
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.09.05 10:00:00,2018.09.05 13:06:37,SHORT,0.01,1193.38,1196.89,-3.51,-3.8099999999999996,sl 1196.88
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.09.10 12:00:00,2018.09.10 13:00:27,SHORT,0.01,1192.63,1196.39,-3.76,-4.06,sl 1196.39
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.09.11 00:00:00,2018.09.11 12:43:41,SHORT,0.01,1194.98,1187.98,7.0,6.7,tp 1187.98
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.09.11 01:00:00,2018.09.11 17:31:36,SHORT,0.01,1194.21,1197.72,-3.51,-3.8099999999999996,sl 1197.71
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.09.12 07:00:00,2018.09.12 09:30:39,SHORT,0.01,1193.34,1196.88,-3.54,-3.84,sl 1196.84
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.09.28 11:00:00,2018.09.28 13:00:40,SHORT,0.01,1182.74,1186.24,-3.5,-3.8,sl 1186.24
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.10.01 07:00:00,2018.10.01 12:24:36,SHORT,0.01,1187.52,1189.57,-3.76,-4.06,sl 1189.56
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.10.01 09:00:00,2018.10.01 12:41:15,SHORT,0.01,1185.81,1191.02,-3.5,-3.8,sl 1191.02
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.10.01 14:00:00,2018.10.02 04:34:22,SHORT,0.01,1187.66,1192.64,-4.98,-5.28,sl 1192.64
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.10.23 12:00:00,2018.10.29 15:47:31,LONG,0.01,1236.95,1225.7,-14.6,-14.9,sl 1225.75
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.10.26 16:00:00,2018.10.30 09:28:30,LONG,0.01,1240.3,1220.2,-16.75,-17.05,sl 1220.21
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.12.03 08:00:00,2018.12.14 13:22:42,LONG,0.01,1231.83,1233.47,-12.52,-12.82,sl 1233.47
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.12.03 16:00:00,2018.12.14 13:30:27,LONG,0.01,1234.11,1233.37,-15.18,-15.48,sl 1233.38
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.12.04 04:00:00,2018.12.20 14:06:58,LONG,0.01,1237.21,1261.82,29.99,29.689999999999998,tp 1261.81
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.12.04 08:00:00,2018.12.24 16:05:23,LONG,0.01,1238.76,1268.62,31.41,31.11,tp 1268.61
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.12.07 16:00:00,2018.12.24 16:05:25,LONG,0.01,1245.99,1268.69,34.58,34.28,tp 1268.67
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.12.07 20:00:00,2018.12.26 03:08:48,LONG,0.01,1248.55,1272.75,26.44,26.14,tp 1272.75
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.12.17 20:00:00,2018.12.26 04:53:02,LONG,0.01,1246.31,1273.4,34.64,34.34,tp 1273.40
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.12.18 04:00:00,2018.12.26 05:13:31,LONG,0.01,1248.55,1274.23,25.68,25.38,tp 1274.23
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.12.18 20:00:00,2018.12.26 13:20:38,LONG,0.01,1249.46,1277.02,27.56,27.259999999999998,tp 1277.02
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.12.19 04:00:00,2018.12.28 05:54:26,LONG,0.01,1251.29,1281.11,29.82,29.52,tp 1281.11
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.12.19 16:00:00,2019.01.02 04:18:21,LONG,0.01,1255.44,1284.46,20.21,19.91,tp 1284.45
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.12.20 16:00:00,2019.01.03 19:09:36,LONG,0.01,1260.28,1293.7,38.26,37.96,tp 1293.70
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.12.24 04:00:00,2019.01.03 23:57:40,LONG,0.01,1264.25,1296.33,28.12,27.82,tp 1296.33
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.12.24 16:00:00,2019.01.04 00:02:04,LONG,0.01,1268.21,1297.14,36.86,36.56,tp 1297.12
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.12.26 16:00:00,2019.01.04 13:49:28,LONG,0.01,1276.26,1277.65,-10.62,-10.92,sl 1277.66
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.12.28 16:00:00,2019.01.04 13:49:29,LONG,0.01,1279.59,1277.54,-17.57,-17.87,sl 1277.55
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.12.31 12:00:00,2019.01.15 16:02:00,LONG,0.01,1284.15,1287.06,-8.37,-8.67,sl 1287.06
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.01.02 08:00:00,2019.01.21 07:47:40,LONG,0.01,1288.27,1279.54,-16.38,-16.68,sl 1279.55
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.01.03 20:00:00,2019.01.25 20:04:02,LONG,0.01,1295.11,1301.11,16.96,16.66,tp 1301.07
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.01.10 04:00:00,2019.01.29 11:46:26,LONG,0.01,1295.92,1309.46,29.87,29.57,tp 1309.43
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.01.14 12:00:00,2019.01.30 00:32:36,LONG,0.01,1295.43,1312.59,36.33,36.03,tp 1312.58
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.01.29 08:00:00,2019.02.19 10:13:02,LONG,0.01,1308.62,1330.3,21.68,21.38,tp 1330.30
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.01.29 20:00:00,2019.02.19 14:52:29,LONG,0.01,1311.52,1338.94,27.42,27.12,tp 1338.94
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.01.30 04:00:00,2019.02.20 01:43:37,LONG,0.01,1313.99,1346.37,32.38,32.080000000000005,tp 1346.37
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.01.30 20:00:00,2019.02.21 20:34:25,LONG,0.01,1319.13,1321.5,-21.87,-22.17,sl 1321.50
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.02.15 20:00:00,2019.02.21 20:34:26,LONG,0.01,1321.1,1321.42,-22.65,-22.95,sl 1321.49
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.02.18 04:00:00,2019.02.28 14:15:37,LONG,0.01,1323.82,1316.03,-14.65,-14.950000000000001,sl 1316.03
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.02.18 12:00:00,2019.02.28 14:15:37,LONG,0.01,1326.12,1315.98,-12.69,-12.99,sl 1316.02
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.02.19 08:00:00,2019.02.28 14:15:37,LONG,0.01,1328.67,1315.98,-24.92,-25.220000000000002,sl 1316.01
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.02.19 12:00:00,2019.02.28 14:15:38,LONG,0.01,1330.68,1315.93,-21.79,-22.09,sl 1315.96
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.02.19 16:00:00,2019.03.01 04:57:33,LONG,0.01,1337.72,1311.52,-12.3,-12.600000000000001,sl 1311.54
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.02.19 20:00:00,2019.03.01 04:58:15,LONG,0.01,1340.9,1311.51,-14.61,-14.91,sl 1311.51
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.02.20 04:00:00,2019.03.01 15:12:42,LONG,0.01,1343.37,1302.54,-18.56,-18.86,sl 1302.54
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.02.20 12:00:00,2019.03.01 17:07:02,LONG,0.01,1344.07,1297.77,-21.36,-21.66,sl 1297.83
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.03.25 04:00:00,2019.03.28 00:56:34,LONG,0.01,1315.95,1307.46,-8.49,-8.790000000000001,sl 1307.49
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.03.25 08:00:00,2019.03.28 00:56:34,LONG,0.01,1317.55,1307.46,-12.12,-12.42,sl 1307.46
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.03.25 12:00:00,2019.03.28 01:00:54,LONG,0.01,1319.58,1307.44,-10.11,-10.41,sl 1307.45
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.03.25 16:00:00,2019.03.28 01:00:59,LONG,0.01,1321.73,1307.39,-14.34,-14.64,sl 1307.39
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.05 04:00:00,2019.04.05 12:29:29,SHORT,0.01,1287.87,1291.21,-3.61,-3.9099999999999997,sl 1291.15
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.05 06:00:00,2019.04.05 12:29:38,SHORT,0.01,1288.59,1292.11,-3.52,-3.82,sl 1292.09
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.05 09:00:00,2019.04.05 12:29:39,SHORT,0.01,1288.72,1292.29,-3.57,-3.8699999999999997,sl 1292.22
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.05 12:00:00,2019.04.05 12:29:40,SHORT,0.01,1287.6,1292.47,-4.6,-4.8999999999999995,sl 1292.39
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.05 14:00:00,2019.04.05 14:56:50,SHORT,0.01,1288.79,1293.17,-4.38,-4.68,sl 1293.17
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.15 00:00:00,2019.04.15 13:34:12,SHORT,0.01,1289.68,1282.67,7.01,6.71,tp 1282.68
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.15 02:00:00,2019.04.16 12:30:40,SHORT,0.01,1287.81,1280.07,7.74,7.44,tp 1280.07
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.16 02:00:00,2019.04.16 13:07:16,SHORT,0.01,1285.58,1278.36,7.22,6.92,tp 1278.37
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.16 08:00:00,2019.04.16 13:07:38,SHORT,0.01,1284.8,1277.78,7.02,6.72,tp 1277.80
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.17 09:00:00,2019.04.18 07:58:26,SHORT,0.01,1276.35,1275.67,-3.53,-3.8299999999999996,sl 1275.64
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.17 10:00:00,2019.04.18 09:05:16,SHORT,0.01,1275.34,1276.76,-3.52,-3.82,sl 1276.74
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.17 15:00:00,2019.04.22 00:19:03,SHORT,0.01,1273.74,1277.5,-3.52,-3.82,sl 1277.48
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.17 17:00:00,2019.04.22 02:01:14,SHORT,0.01,1273.24,1278.41,-4.67,-4.97,sl 1278.41
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.18 02:00:00,2019.04.22 03:18:52,SHORT,0.01,1272.14,1279.71,-4.37,-4.67,sl 1279.71
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.18 19:00:00,2019.04.23 12:41:39,SHORT,0.01,1273.98,1268.85,7.5,7.2,tp 1268.85
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.22 16:00:00,2019.04.23 13:00:43,SHORT,0.01,1274.27,1267.45,7.0,6.7,tp 1267.45
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.23 05:00:00,2019.04.23 14:39:34,SHORT,0.01,1274.45,1266.7,7.57,7.2700000000000005,tp 1266.71
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.23 06:00:00,2019.04.24 08:15:35,SHORT,0.01,1272.99,1273.23,-3.52,-3.82,sl 1273.21
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.23 19:00:00,2019.04.24 08:32:20,SHORT,0.01,1270.59,1274.01,-3.53,-3.8299999999999996,sl 1273.98
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.23 23:00:00,2019.04.24 08:32:36,SHORT,0.01,1271.51,1274.12,-3.53,-3.8299999999999996,sl 1274.09
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.24 01:00:00,2019.04.24 15:11:14,SHORT,0.01,1270.48,1275.02,-3.51,-3.8099999999999996,sl 1275.01
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.04.24 03:00:00,2019.04.24 15:38:16,SHORT,0.01,1269.71,1276.5,-3.51,-3.8099999999999996,sl 1276.49
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.05.02 20:00:00,2019.05.03 12:40:42,SHORT,0.01,1270.61,1274.11,-3.5,-3.8,sl 1274.11
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.05.03 05:00:00,2019.05.03 12:40:58,SHORT,0.01,1271.8,1274.56,-3.5,-3.8,sl 1274.56
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.05.03 07:00:00,2019.05.03 12:41:57,SHORT,0.01,1271.06,1275.3,-3.5,-3.8,sl 1275.30
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.05.22 01:00:00,2019.05.22 12:08:35,SHORT,0.01,1274.11,1276.7,-3.51,-3.8099999999999996,sl 1276.69
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.05.22 02:00:00,2019.05.22 12:09:35,SHORT,0.01,1273.54,1277.04,-3.5,-3.8,sl 1277.04
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.05.22 06:00:00,2019.05.22 12:15:20,SHORT,0.01,1273.19,1277.23,-3.5,-3.8,sl 1277.23
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.05.22 10:00:00,2019.05.23 08:17:03,SHORT,0.01,1273.73,1276.52,-3.5,-3.8,sl 1276.52
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.05.22 22:05:00,2019.05.23 10:13:01,SHORT,0.01,1273.64,1276.97,-3.51,-3.8099999999999996,sl 1276.96
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.05.23 03:00:00,2019.05.23 10:16:04,SHORT,0.01,1273.46,1277.15,-3.51,-3.8099999999999996,sl 1277.14
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.05.23 04:00:00,2019.05.23 10:16:27,SHORT,0.01,1273.02,1277.43,-3.5,-3.8,sl 1277.43
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.05.23 07:00:00,2019.05.23 10:17:00,SHORT,0.01,1273.93,1277.79,-3.68,-3.98,sl 1277.61
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.06.04 08:00:00,2019.06.20 00:55:29,LONG,0.01,1328.58,1372.4,43.82,43.52,tp 1372.38
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.06.05 08:00:00,2019.06.20 01:03:27,LONG,0.01,1333.58,1383.56,49.98,49.68,tp 1383.44
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.11.11 03:00:00,2019.11.11 06:41:42,SHORT,0.01,1461.66,1465.18,-3.52,-3.82,sl 1465.16
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.11.11 13:00:00,2019.11.11 14:55:20,SHORT,0.01,1460.73,1450.0,10.73,10.43,tp 1450.00
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.11.11 14:00:00,2019.11.12 14:41:19,SHORT,0.01,1459.52,1447.4,7.0,6.7,tp 1447.40
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.11.12 05:00:00,2019.11.12 14:41:19,SHORT,0.01,1452.61,1447.36,12.16,11.86,tp 1447.38
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.11.12 10:00:00,2019.11.12 17:12:40,SHORT,0.01,1454.4,1456.22,-4.17,-4.47,sl 1456.19
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.11.12 14:00:00,2019.11.12 18:19:31,SHORT,0.01,1452.05,1457.49,-4.88,-5.18,sl 1457.49
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.11.18 08:00:00,2019.11.18 12:36:15,SHORT,0.01,1459.93,1466.34,-6.41,-6.71,sl 1466.31
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.11.18 09:00:00,2019.11.18 12:36:15,SHORT,0.01,1458.4,1466.34,-7.94,-8.24,sl 1466.34
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.11.22 17:00:00,2019.11.26 08:12:16,SHORT,0.01,1462.6,1459.0,-3.5,-3.8,sl 1459.00
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.11.25 15:00:00,2019.11.26 08:12:27,SHORT,0.01,1457.67,1459.11,-4.13,-4.43,sl 1459.11
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.11.25 19:00:00,2019.11.26 13:40:40,SHORT,0.01,1454.98,1450.71,11.89,11.59,tp 1450.71
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.11.26 07:00:00,2019.11.26 13:40:41,SHORT,0.01,1455.5,1450.43,7.24,6.94,tp 1450.47
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.11.27 13:00:00,2019.11.29 02:23:12,SHORT,0.01,1455.08,1458.59,-3.5,-3.8,sl 1458.59
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.11.28 02:00:00,2019.11.29 04:30:35,SHORT,0.01,1456.31,1459.23,-3.5,-3.8,sl 1459.23
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.11.28 06:00:00,2019.11.29 13:50:23,SHORT,0.01,1455.73,1457.39,-3.94,-4.24,sl 1457.37
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.11.28 16:00:00,2019.11.29 14:02:38,SHORT,0.01,1455.09,1459.37,-3.52,-3.82,sl 1459.35
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.11.29 12:00:00,2019.11.29 14:03:16,SHORT,0.01,1455.85,1459.81,-3.5,-3.8,sl 1459.81
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.11.29 13:00:00,2019.11.29 14:15:39,SHORT,0.01,1453.45,1460.63,-5.55,-5.85,sl 1460.63
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.12.11 03:00:00,2019.12.11 07:59:26,SHORT,0.01,1463.45,1466.55,-3.5,-3.8,sl 1466.55
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2019.12.11 05:00:00,2019.12.11 08:00:16,SHORT,0.01,1463.05,1466.95,-3.5,-3.8,sl 1466.95
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.12.30 16:00:00,2020.01.03 00:42:37,LONG,0.01,1515.74,1532.17,16.43,16.13,tp 1532.14
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.12.31 04:00:00,2020.01.03 08:44:25,LONG,0.01,1523.5,1548.67,25.17,24.87,tp 1548.66
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2019.12.31 08:00:00,2020.01.03 17:37:38,LONG,0.01,1524.68,1552.18,27.5,27.2,tp 1552.16
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.01.02 20:00:00,2020.01.05 22:05:00,LONG,0.01,1528.54,1575.89,47.35,47.050000000000004,tp 1563.76
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.01.03 04:00:00,2020.01.07 22:22:42,LONG,0.01,1538.97,1584.93,45.96,45.660000000000004,tp 1584.93
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.01.03 08:00:00,2020.01.07 23:11:30,LONG,0.01,1544.45,1601.51,57.06,56.760000000000005,tp 1601.43
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.01.21 04:00:00,2020.01.21 07:41:29,LONG,0.01,1566.7,1556.49,-10.21,-10.510000000000002,sl 1556.50
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.01.24 16:00:00,2020.02.04 12:41:36,LONG,0.01,1572.72,1563.4,-23.48,-23.78,sl 1563.40
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.01.31 20:00:00,2020.02.04 16:15:36,LONG,0.01,1586.88,1550.37,-22.35,-22.650000000000002,sl 1550.39
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.02.13 16:00:00,2020.02.19 07:06:43,LONG,0.01,1576.8,1606.26,29.46,29.16,tp 1606.26
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.02.14 16:00:00,2020.02.20 14:22:37,LONG,0.01,1581.63,1620.68,39.05,38.75,tp 1620.67
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.02.18 16:00:00,2020.02.23 22:05:00,LONG,0.01,1604.29,1659.37,55.08,54.78,tp 1654.89
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.02.19 08:00:00,2020.02.23 22:11:20,LONG,0.01,1607.95,1665.92,57.97,57.67,tp 1665.87
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.02.19 20:00:00,2020.02.23 22:12:38,LONG,0.01,1612.95,1677.98,51.79,51.49,tp 1677.97
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.02.20 12:00:00,2020.02.23 22:12:42,LONG,0.01,1616.91,1680.49,63.58,63.28,tp 1680.43
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.02.20 16:00:00,2020.02.24 07:28:39,LONG,0.01,1621.6,1681.02,68.07,67.77,tp 1681.01
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.02.21 04:00:00,2020.02.28 14:32:41,LONG,0.01,1626.19,1600.36,-31.88,-32.18,sl 1600.37
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.02.21 08:00:00,2020.02.28 14:32:41,LONG,0.01,1632.24,1600.29,-37.51,-37.809999999999995,sl 1600.30
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.02.21 12:00:00,2020.02.28 14:37:02,LONG,0.01,1637.8,1585.17,-36.43,-36.73,sl 1585.18
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.05.13 20:00:00,2020.05.27 11:47:29,LONG,0.01,1717.61,1699.1,-50.04,-50.339999999999996,sl 1699.14
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.05.14 16:00:00,2020.05.27 11:47:30,LONG,0.01,1733.67,1699.05,-38.66,-38.959999999999994,sl 1699.09
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.05.15 08:00:00,2020.05.27 13:29:32,LONG,0.01,1737.71,1693.81,-39.86,-40.16,sl 1693.85
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.05.15 16:00:00,2020.06.03 14:32:37,LONG,0.01,1749.14,1691.9,-25.71,-26.01,sl 1691.92
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.06.19 16:00:00,2020.07.01 13:54:23,LONG,0.01,1742.19,1765.69,-17.29,-17.59,sl 1765.69
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.06.19 20:00:00,2020.07.01 13:54:35,LONG,0.01,1744.27,1764.79,-23.12,-23.42,sl 1764.81
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.06.22 16:00:00,2020.07.07 14:10:18,LONG,0.01,1757.86,1792.79,13.4,13.1,tp 1792.75
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.06.23 16:00:00,2020.07.08 09:41:26,LONG,0.01,1766.29,1801.28,59.09,58.790000000000006,tp 1801.27
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.06.23 20:00:00,2020.07.08 13:01:26,LONG,0.01,1770.12,1805.77,21.99,21.689999999999998,tp 1805.76
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.06.24 12:00:00,2020.07.08 13:05:03,LONG,0.01,1777.97,1807.53,63.26,62.96,tp 1807.51
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.06.30 16:00:00,2020.07.08 13:32:12,LONG,0.01,1782.98,1813.3,47.01,46.71,tp 1813.29
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.07.01 08:00:00,2020.07.08 13:32:37,LONG,0.01,1787.91,1814.13,27.55,27.25,tp 1814.12
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.07.06 12:00:00,2020.07.21 10:13:22,LONG,0.01,1779.39,1824.85,54.73,54.43,tp 1824.82
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.07.06 16:00:00,2020.07.21 12:02:51,LONG,0.01,1783.78,1828.77,70.91,70.61,tp 1828.76
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.07.06 20:00:00,2020.07.21 23:04:27,LONG,0.01,1786.58,1846.03,50.8,50.5,tp 1845.99
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.07.07 16:00:00,2020.07.22 01:04:34,LONG,0.01,1795.23,1848.35,70.38,70.08,tp 1848.33
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.07.07 20:00:00,2020.07.22 01:07:44,LONG,0.01,1797.21,1851.71,54.5,54.2,tp 1851.71
