profile,candidate_id,entry_time_utc,accepted,decision_reason,balance_before_usd,equity_before_usd,open_positions_before,trade_initial_risk_usd,trade_initial_risk_pct,total_initial_risk_pct_after,same_direction_initial_risk_pct_after,margin_utilization_pct_after,daily_realized_loss_pct
demo_guard_10k,3a8acd66c0f183951bbcd575,2018-12-04T04:00:10.114Z,True,ACCEPT,9957.150480946204,9962.369733431158,2,14.910000000000082,0.14966318656058253,0.46374508511729584,0.46374508511729584,0.7429581714039429,0.0
demo_guard_10k,f687ec5462faa41b23fffc7f,2018-12-04T08:00:00.096Z,True,ACCEPT,9956.850480946205,9965.190855177687,3,16.0,0.16055889177161883,0.6241726917621687,0.6241726917621687,0.990992961752353,0.0030129101751959434
demo_guard_10k,aca487b855075893750a793f,2018-12-04T12:00:00.118Z,True,ACCEPT,9956.550480946205,9974.178521487873,4,18.48700000000008,0.1853485974827161,0.8089588513597594,0.8089588513597594,1.238606063986622,0.006025820350391887
demo_guard_10k,cddfc6805aef29b88ff0064e,2018-12-07T16:00:00.257Z,True,ACCEPT,9956.250480946206,9998.284852005812,5,11.823000000000093,0.11825028167334334,0.9252586955595815,0.9252586955595815,1.484738854686851,0.0
demo_guard_10k,c1ac088e20c5384838a50443,2018-12-18T04:00:00.503Z,True,ACCEPT,9941.697143571208,9981.691509648175,5,12.603000000000065,0.12626116513236427,0.9346111318890917,0.9346111318890917,1.4878662585038622,0.0
demo_guard_10k,869e61259f30820dd5673139,2018-12-18T12:00:00.092Z,True,ACCEPT,9941.397143571208,9983.804519637759,6,13.220000000000027,0.13241445156500006,1.0668277788342024,1.0668277788342024,1.7378030555259212,0.003017593431660658
demo_guard_10k,d807ab568dcc23c0294c5091,2018-12-19T04:00:01.565Z,True,ACCEPT,9941.097143571209,9992.30514453533,7,14.743000000000166,0.1475435326158242,1.213463742811259,1.213463742811259,1.986667712090086,0.0
demo_guard_10k,d2c60080a9deb86dd8a4e492,2018-12-19T16:00:00.220Z,False,MAX_CONCURRENT_POSITIONS,9940.79714357121,10021.097188123294,8,18.590000000000146,0.1855086289556443,1.3954859171083411,1.3954859171083411,2.2313478833935534,0.0030177755600548223
demo_guard_10k,10bcad30142c70283b6ab08d,2018-12-24T04:00:00.557Z,True,ACCEPT,10015.441176641234,10090.78984164297,5,9.934999999999945,0.09845611845962635,0.8422333765120079,0.8422333765120079,1.4843531809756976,0.0
demo_guard_10k,d863eb2edc501984248813bc,2018-12-24T16:00:01.232Z,True,ACCEPT,10015.141176641235,10100.012825236721,6,11.817999999999984,0.1170097524081411,0.958474030430069,0.958474030430069,1.7336934420763568,0.002995374788877824
demo_guard_10k,01ad77a38d89a6e73f3967c8,2018-12-26T04:00:00.697Z,True,ACCEPT,10039.751370915541,10138.839703783018,6,17.572999999999865,0.17332358054189378,0.9703181318005532,0.9703181318005532,1.7341057274472784,0.0
demo_guard_10k,e5c2fe663242f5a3bdb8eb1d,2018-12-26T16:00:00.133Z,True,ACCEPT,10115.041598677693,10169.374612932901,4,23.423000000000002,0.23032881461768362,0.7620134270739669,0.7620134270739669,1.2453127632740064,0.0
demo_guard_10k,88d34e0401a2fb10b6790289,2018-12-28T08:00:01.812Z,True,ACCEPT,10141.071726363458,10179.714374278386,4,16.832000000000107,0.16534845066508347,0.7817606376175087,0.7817606376175087,1.2500048166530233,0.0
demo_guard_10k,b11027b39f71d3a94f86e42e,2018-12-31T12:00:00.078Z,True,ACCEPT,10140.771726363459,10186.04074273325,5,9.519999999999982,0.09346124014663476,0.8747363401581206,0.8747363401581206,1.5012894986611454,0.0
demo_guard_10k,4e6f417ddd0b7530a914e0f6,2019-01-02T08:00:00.099Z,True,ACCEPT,10157.172765307903,10192.013112645287,5,8.069999999999936,0.07917964695303857,0.8559251154393207,0.8559251154393207,1.5046006937504715,0.0
demo_guard_10k,5e38f5b15c7ce256e2b6a454,2019-01-03T08:00:00.025Z,True,ACCEPT,10177.301378743668,10215.003056323529,5,10.980000000000018,0.10748895462349298,0.845795145861614,0.845795145861614,1.5058854035758207,0.0
demo_guard_10k,0e6173a9d53acf099ac26f80,2019-01-03T16:00:00.056Z,True,ACCEPT,10177.00137874367,10214.236055570058,6,11.073000000000093,0.1084075200510148,0.9542661778102027,0.9542661778102027,1.758591430849549,0.0
demo_guard_10k,792a5b850279a302bcb93fea,2019-01-04T00:00:00.495Z,True,ACCEPT,10176.70137874367,10250.812376454898,7,16.492999999999938,0.16089456517497802,1.1117557888559542,1.1117557888559542,2.0050682077851247,0.0
demo_guard_10k,796d389e05bd3b3acd68eaae,2019-01-10T04:00:00.092Z,True,ACCEPT,10127.885071673069,10181.287081200848,4,17.539999999999964,0.17227684339032684,0.8337649191401415,0.8337649191401415,1.2597562467011023,0.0
demo_guard_10k,75a0ee4b07460ad124753e9e,2019-01-14T12:00:00.135Z,True,ACCEPT,10127.58507167307,10166.571746996566,5,9.51299999999992,0.09357136541932412,0.9285430954430437,0.9285430954430437,1.516493896239378,0.0
demo_guard_10k,fb34438d35d5eac5618313c8,2019-01-29T08:00:00.339Z,True,ACCEPT,10104.971650241358,10160.478990157446,3,9.8900000000001,0.09733793071744588,0.6664843268274966,0.6664843268274966,1.0117339950171687,0.0
demo_guard_10k,b0c8d3d690fabc89f23af349,2019-01-29T16:00:00.133Z,True,ACCEPT,10127.857410991937,10169.869085294598,3,13.232999999999947,0.13011966908339623,0.6231938628555536,0.6231938628555536,1.0183639448196489,0.0
demo_guard_10k,a211001a98180b600e312b69,2019-01-30T04:00:00.178Z,True,ACCEPT,10127.557410991938,10177.722084565434,4,15.51299999999992,0.15242113973150692,0.775134154229252,0.775134154229252,1.2756742512835442,0.0
demo_guard_10k,b8848ff432fdf5c1bee25baa,2019-01-30T08:00:00.050Z,True,ACCEPT,10149.410755744831,10184.158758106521,4,16.910000000000082,0.1660421876921335,0.7754101431023084,0.7754101431023084,1.2814984830839862,0.0
demo_guard_10k,a4d816835d14ea6a91bc1fbd,2019-02-15T12:00:00.172Z,True,ACCEPT,10183.411838083952,10186.326838132563,4,16.09699999999998,0.15802555971148288,0.703325164590283,0.703325164590283,1.2891265132827177,0.0
demo_guard_10k,ac5586632f1c2a4613479de3,2019-02-18T04:00:00.994Z,True,ACCEPT,10183.111838083953,10212.013154816592,5,13.187000000000126,0.12913222691825807,0.8306883149674487,0.8306883149674487,1.5453493606749502,0.0
demo_guard_10k,a8a08852448ec52a7b05850f,2019-02-18T12:00:00.128Z,True,ACCEPT,10182.811838083953,10212.556175865204,6,13.529999999999973,0.13248397136825263,0.963128117057012,0.963128117057012,1.8047516882753913,0.0029460542589547735
demo_guard_10k,a041560bb5b2fcd6ff00eb6c,2019-02-18T16:00:00.135Z,True,ACCEPT,10182.511838083954,10218.903842333375,7,14.559999999999945,0.14248103538936255,1.1050108870993742,1.1050108870993742,2.0631741256492577,0.005892108517909547
demo_guard_10k,eea67649f7e51766f92e1310,2019-02-19T12:00:00.083Z,True,ACCEPT,10195.338298605368,10239.374303502937,7,8.430000000000064,0.08232924932840986,1.0885430759364765,1.0885430759364765,2.063221577198586,0.0
demo_guard_10k,ebd21ca7e565b4977dd4248d,2019-02-19T16:00:00.117Z,True,ACCEPT,10214.169205137776,10311.948542202012,7,17.700000000000045,0.1716455423294848,1.1242007223519863,1.1242007223519863,2.05398930311934,0.0
demo_guard_10k,3092ef677bf497ff7e88ac19,2019-02-20T04:00:00.571Z,True,ACCEPT,10254.241222580486,10359.726881833958,6,23.62000000000012,0.2279982886558369,1.1158981440207154,1.1158981440207154,1.7938853226514881,0.0
demo_guard_10k,4d8e147d9d48bcb931a7d5d6,2019-03-25T04:00:05.780Z,True,ACCEPT,10105.746675368104,10105.746675368104,0,8.509999999999991,0.08420951240290231,0.08420951240290231,0.08420951240290231,0.26036176093877395,0.0
demo_guard_10k,4c00b6c76f31007ab506ea3d,2019-03-25T08:00:00.113Z,True,ACCEPT,10105.446675368104,10106.771364991368,1,10.190000000000055,0.10082349379443747,0.18502446849420756,0.18502446849420756,0.521003177952517,0.0029686079577991445
demo_guard_10k,5012b6d33903f8fbd1120d23,2019-03-25T16:00:00.105Z,True,ACCEPT,10105.146675368105,10114.88103172285,2,14.696999999999889,0.1453007697659156,0.33017689377915976,0.33017689377915976,0.781918242557211,0.005937215915598289
demo_guard_10k,14b7a6e8580cabefa526a4cb,2019-06-05T08:00:00.102Z,True,ACCEPT,10068.260545858846,10068.260545858846,0,27.51299999999992,0.27326468037536267,0.27326468037536267,0.27326468037536267,0.26492004133693925,0.0
demo_guard_10k,395f131f140073d180b8adba,2019-12-31T04:00:02.485Z,True,ACCEPT,10117.92475839299,10117.92475839299,0,11.849999999999909,0.11711887845548696,0.11711887845548696,0.11711887845548696,0.300880869614563,0.0
demo_guard_10k,f6ef45c47975a1c5bf2c701f,2019-12-31T08:00:00.058Z,True,ACCEPT,10117.62475839299,10119.216434891254,1,13.759999999999991,0.1359789079375281,0.25308283664826187,0.25308283664826187,0.6020618334630443,0.0029650348976072876
demo_guard_10k,55a44c4fcbf204bdfc2ee3c0,2020-01-02T16:00:00.073Z,True,ACCEPT,10117.324758392991,10127.666101436394,2,14.682999999999993,0.1449791082460501,0.39785079401744083,0.39785079401744083,0.9035840941381448,0.0
demo_guard_10k,889a0366d4223e9554d0e42a,2020-01-03T04:00:00.622Z,True,ACCEPT,10117.024758392992,10154.85309476452,3,21.863000000000056,0.21529607367015324,0.6120817250625257,0.6120817250625257,1.2042328811536167,0.0
demo_guard_10k,7ebcd11fc4babbdea9fff295,2020-01-03T08:00:00.130Z,True,ACCEPT,10116.724758392993,10173.690769403409,4,26.75,0.2629330948454671,0.8738814852460219,0.8738814852460219,1.5054672239559477,0.002965298664027907
demo_guard_10k,47794fc4b98491dc16b72172,2020-01-03T12:00:00.070Z,True,ACCEPT,10139.030159239059,10198.793161681768,4,32.62300000000005,0.3198711796859361,1.0754115537128333,1.0754115537128333,1.507134987083643,0.0
demo_guard_10k,8a115bf3c1af9a0e9e5b0ff6,2020-01-20T08:00:00.054Z,True,ACCEPT,10288.998779375632,10295.03011277378,1,12.173000000000002,0.11824151912772057,0.4351225737981907,0.4351225737981907,0.6044139678891612,0.0
demo_guard_10k,9f80fcfa112f0b9048579ec9,2020-01-21T04:00:01.015Z,True,ACCEPT,10288.698779375633,10304.543771654568,2,10.563000000000102,0.10250817730578707,0.5372290246588116,0.5372290246588116,0.908002353848767,0.0
demo_guard_10k,d47abf499ca01967844134d7,2020-01-27T00:00:00.301Z,True,ACCEPT,10263.962334513944,10288.847333578182,1,26.210000000000036,0.25474184959924867,0.5718133245888056,0.5718133245888056,0.6089253535285137,0.0
demo_guard_10k,cf63eca0f395e871481f7dc3,2020-01-27T12:00:00.061Z,True,ACCEPT,10263.662334513945,10291.193335522625,2,27.873000000000047,0.27084322576847747,0.8425261985965486,0.8425261985965486,0.9167362513184086,0.0029228478264306363
demo_guard_10k,8feafbe751409f58279a5689,2020-01-31T16:00:00.031Z,True,ACCEPT,10263.362334513946,10297.76133588721,3,24.822999999999865,0.2410523917804629,1.0830412199526,1.0830412199526,1.2246661763319517,0.0
demo_guard_10k,d0b32a6b9891133ddb31ec92,2020-02-18T04:00:00.142Z,True,ACCEPT,10176.38455385133,10197.62122022633,1,7.970000000000027,0.0781554818313122,0.3980634220801068,0.3980634220801068,0.6151650335430648,0.0
demo_guard_10k,e31f266d48c10fe4861b127e,2020-02-18T08:00:00.006Z,True,ACCEPT,10176.084553851331,10200.030554661516,2,9.519999999999982,0.09333305374903261,0.49130244984509297,0.49130244984509297,0.9265080089079801,0.0029480018017446355
demo_guard_10k,ddc26b578f6cc3569c32bee6,2020-02-19T12:00:00.102Z,True,ACCEPT,10210.324582809666,10253.357582680037,1,30.23700000000008,0.29489852232478847,0.6130674707588779,0.6130674707588779,0.616157190369701,0.0
demo_guard_10k,920613aac2b72ae753388c82,2020-02-20T12:00:00.173Z,True,ACCEPT,10258.497255480963,10266.340255193347,1,35.12699999999995,0.3421569822043503,0.636682579918729,0.636682579918729,0.6286660912816637,0.0
demo_guard_10k,8853c662da0e1f4146029b14,2020-02-21T04:00:00.358Z,True,ACCEPT,10258.197255480964,10280.16058702784,2,25.450000000000045,0.24756422610863174,0.8833908695414249,0.8833908695414249,0.94400315227038,0.0
demo_guard_10k,4de2e627c0d60018f055a6dd,2020-02-21T08:00:00.175Z,True,ACCEPT,10257.897255480964,10304.508589251798,3,33.850000000000136,0.3284969846626908,1.2098005345934888,1.2098005345934888,1.2588309173258556,0.002924490458981082
demo_guard_10k,fd2656682cb4555c38092338,2020-02-21T12:00:00.456Z,True,ACCEPT,10257.597255480965,10311.495251365224,4,35.77999999999997,0.34699138318725176,1.5559722046980304,1.5559722046980304,1.5751880405365573,0.005848980917962164
demo_guard_10k,b337c8e01680e42e7e04e5c2,2020-02-21T16:00:00.040Z,True,ACCEPT,10257.297255480966,10350.733593124483,5,43.79300000000012,0.42309078488011514,1.9731644927627694,1.9731644927627694,1.886789358869467,0.008773471376943245
demo_guard_10k,0a6d08e6219a6d8273a77076,2020-02-24T08:00:00.026Z,False,MAX_TRADE_INITIAL_RISK,10369.63689395319,10524.890230284207,4,53.50999999999999,0.5084138535338913,1.9198299989732424,1.9198299989732424,1.5587985851665247,0.0
demo_guard_10k,31cfd7a3b734479b5f36b5cf,2020-02-24T12:00:00.078Z,False,MAX_TRADE_INITIAL_RISK,10438.564306757587,10569.484308527843,3,63.319999999999936,0.5990831544062284,1.6722007889958976,1.6722007889958976,1.2479373274018473,0.0
demo_guard_10k,5aabc469bdb38ba972b56c64,2020-05-14T16:00:00.062Z,True,ACCEPT,10317.507567626224,10317.507567626224,0,39.812999999999874,0.38587807897445286,0.38587807897445286,0.38587807897445286,0.3361028792342174,0.0
demo_guard_10k,85740ef24a75a01fb105e59f,2020-05-15T08:00:00.052Z,True,ACCEPT,10317.207567626225,10320.7502343334,1,38.312999999999874,0.37122301315408635,0.7569798534616489,0.7569798534616489,0.6728109722973542,0.0
demo_guard_10k,855a131ead7f45ad48c7e414,2020-05-15T16:00:00.241Z,True,ACCEPT,10316.907567626226,10341.599899468818,2,49.27299999999991,0.47645432504627017,1.231908033944954,1.231908033944954,1.0097449235622005,0.0029077635400236866
demo_guard_10k,6d3efa543151e1cefad8035b,2020-06-19T16:00:00.688Z,True,ACCEPT,10174.828552457246,10174.828552457246,0,29.4670000000001,0.28960684544295096,0.28960684544295096,0.28960684544295096,0.34252075914913993,0.0
demo_guard_10k,a2c7af33e2675d8e7442429d,2020-06-22T12:00:00.116Z,True,ACCEPT,10174.528552457246,10178.90688810771,1,29.2199999999998,0.28706422331201703,0.5765550333166471,0.5765550333166471,0.6859164816761532,0.0
demo_guard_10k,db4ea9ea485f96ba08177cde,2020-06-22T16:00:00.319Z,True,ACCEPT,10174.228552457247,10197.436219796366,2,38.97999999999979,0.38225294240455854,0.9577603418631631,0.9577603418631631,1.029481310176769,0.0029485395657722845
demo_guard_10k,4759b149c55a5d02f2886ee7,2020-06-23T16:00:00.087Z,True,ACCEPT,10173.928552457248,10221.239222615812,3,25.2199999999998,0.24674111867176823,1.2022710487794488,1.2022710487794488,1.3727357020423188,0.0
demo_guard_10k,e036ea7641b984f95cf1f276,2020-06-24T12:00:00.685Z,True,ACCEPT,10173.628552457249,10266.165546259332,4,35.25,0.34336091543783837,1.5403706406976814,1.5403706406976814,1.7131502429754142,0.0
demo_guard_10k,2c95aed98d126b88e859c965,2020-06-30T16:00:00.229Z,True,ACCEPT,10173.32855245725,10279.609888828776,5,17.289999999999964,0.16819704431380836,1.706553088076254,1.706553088076254,2.0578570810346397,0.0
demo_guard_10k,ef393ab4bbf44f260c9bfc9e,2020-07-01T08:00:00.144Z,True,ACCEPT,10173.02855245725,10307.357890894751,6,23.37000000000012,0.22673123653389934,1.9286901852472942,1.9286901852472942,2.399316319640591,0.0
demo_guard_10k,ca599457ae6059c3551a1b8d,2020-07-06T16:00:00.138Z,True,ACCEPT,10131.318863402274,10230.850201616971,5,26.139999999999873,0.2555017372443639,1.8011895039854522,1.8011895039854522,2.067788461672173,0.0
demo_guard_10k,892d9788c69e5c3eb85dbf84,2020-07-07T16:00:00.003Z,False,MAX_TOTAL_INITIAL_RISK,10131.018863402274,10297.153204898224,6,25.230000000000018,0.24501917663999045,2.034610885466282,2.034610885466282,2.4032257758608915,0.0
demo_guard_10k,4717646c0236432b0c5002af,2020-07-08T12:00:00.128Z,True,ACCEPT,10183.400885126812,10348.378887982713,5,34.549999999999955,0.33386871870454915,1.829851825583017,1.829851825583017,2.056349910488081,0.0
demo_guard_10k,3956acdc013e81051ecc4aa0,2020-07-08T16:00:00.227Z,True,ACCEPT,10281.201965500655,10389.263300300425,4,41.289999999999964,0.3974295270657544,1.6960779114617697,1.6960779114617697,1.7203778057567523,0.0
demo_guard_10k,41ea42f5a756eb944b6cf164,2020-07-20T12:00:00.115Z,True,ACCEPT,10280.901965500656,10387.78796923561,5,19.952999999999975,0.19208131759227876,1.8884001154139298,1.8884001154139298,2.070162392964439,0.0
demo_guard_10k,fc6ffcc44b480bb6b994c64c,2020-07-21T08:00:00.062Z,False,MAX_TOTAL_INITIAL_RISK,10280.601965500657,10427.852970523805,6,16.639999999999873,0.15957263731120697,2.0407173039505375,2.0407173039505375,2.4117804567335304,0.0
demo_guard_10k,8778d4c7dff85f8f75c4990b,2020-07-21T12:00:00.083Z,False,MAX_TOTAL_INITIAL_RISK,10280.601965500657,10461.882970013387,6,22.440000000000055,0.2144929365422957,2.0895186901495215,2.0895186901495215,2.4050137123611703,0.0
demo_guard_10k,e5123b6d00bd708c428e0723,2020-07-21T16:00:00.485Z,True,ACCEPT,10395.598109158063,10524.441105978087,4,33.97000000000003,0.3227724841436417,1.5679027355311945,1.5679027355311945,1.7198359340638687,0.0
demo_guard_10k,c4269848796db8c9f6a1a72b,2020-07-22T04:00:00.435Z,True,ACCEPT,10495.731383996028,10600.543048779014,3,51.48299999999995,0.48566379819503525,1.521554124706638,1.521554124706638,1.379881005406116,0.0
demo_guard_10k,d3269d2195c0aca50dfc98c0,2020-07-22T12:00:00.094Z,False,MAX_TRADE_INITIAL_RISK,10495.431383996029,10610.077387637812,4,54.09999999999991,0.5098926051475722,2.0300794436331073,2.0300794436331073,1.7292501580975572,0.0
demo_guard_10k,91514b5c8065ec663266aeb7,2020-07-27T00:00:00.165Z,True,ACCEPT,10702.934170296377,10757.48250472346,1,32.26999999999998,0.2999772482625993,0.7785557630535318,0.7785557630535318,0.7011634921728277,0.0
demo_guard_10k,de1eab8c1306a446e259cacf,2020-07-27T04:00:05.249Z,True,ACCEPT,10702.634170296378,10792.944796866981,2,50.48299999999995,0.4677407412910548,1.2437384099191022,1.2437384099191022,1.0568889413120368,0.0
demo_guard_10k,81a553a905b1a8844628e126,2020-07-27T12:00:00.099Z,False,MAX_TRADE_INITIAL_RISK,10702.334170296379,10817.108859453785,3,58.88999999999987,0.5444153402277357,1.7853753947499031,1.7853753947499031,1.4133271836900032,0.0
demo_guard_10k,21a2976c1149745f2fcd849d,2020-07-28T00:00:00.143Z,False,MAX_TRADE_INITIAL_RISK,10803.481293516865,10886.372647623346,2,65.27700000000004,0.5996212155593531,1.3597734047099432,1.3597734047099432,1.0676948489851246,0.0
demo_guard_10k,dfd0d0a3a34624eef225e71f,2020-07-28T16:00:00.025Z,True,ACCEPT,10867.69752492138,10888.625546083416,1,53.86000000000013,0.4946446158153845,0.9582752162648455,0.9582752162648455,0.7137613436248165,0.0
demo_guard_10k,626f402a7e79453f8271ca80,2021-01-04T00:00:00.106Z,True,ACCEPT,11069.880525347306,11069.880525347306,0,27.72700000000009,0.250472441292497,0.250472441292497,0.250472441292497,0.3457186363698293,0.0
demo_guard_10k,3975440d4667830941591429,2021-01-04T04:00:00.205Z,True,ACCEPT,11069.580525347306,11079.109191612932,1,37.8119999999999,0.34129097697334915,0.5915547799602344,0.5915547799602344,0.6926580348002501,0.0027100563489648667
demo_guard_10k,102cb4f558f1b949d2ab90c5,2021-01-04T12:00:00.092Z,True,ACCEPT,11069.280525347307,11098.841859195109,2,48.12699999999995,0.4336218193804424,1.0241248721444802,1.0241248721444802,1.0399056177593842,0.0054201126979297335
demo_guard_10k,f27dbe1ecaa66bf5eae67458,2021-01-04T16:00:00.079Z,False,MAX_TRADE_INITIAL_RISK,11068.980525347308,11126.159859353096,3,57.541999999999916,0.5171775412846311,1.5387878851666466,1.5387878851666466,1.3866610038889946,0.008130169046894599
demo_guard_10k,70ef8e52e2b68b9fe525cb27,2021-01-05T12:00:00.063Z,True,ACCEPT,11068.980525347308,11146.12885954754,3,53.577,0.4806780961814116,1.5004581600251563,1.5004581600251563,1.3854273707568503,0.0
demo_guard_10k,d61c93d08d55feee214aa134,2021-05-03T16:00:00.055Z,True,ACCEPT,10892.27583009615,10892.27583009615,0,28.277000000000044,0.2596059853889179,0.2596059853889179,0.2596059853889179,0.3291749177057288,0.0
demo_guard_10k,bf057d4c8262079c36cb1a31,2021-05-06T16:00:00.047Z,True,ACCEPT,10891.975830096151,10912.30183012856,1,43.86999999999989,0.4020233373574405,0.6611528999390769,0.6611528999390769,0.6611266909866078,0.0
demo_guard_10k,79002599feb52e17f50d0678,2021-05-07T04:00:00.181Z,True,ACCEPT,10891.675830096152,10923.904829042913,2,50.200000000000045,0.4595426341186668,1.119993280010288,1.119993280010288,0.993771382110359,0.0
demo_guard_10k,7546882419178014663acc23,2021-05-07T16:00:00.197Z,False,MAX_TRADE_INITIAL_RISK,10891.375830096153,10966.812828848468,3,64.86999999999989,0.5915118732523434,1.7071231443607846,1.7071231443607846,1.3245915861523196,0.002754397070568631
demo_guard_10k,74d2b230b6d2215676c6b3fa,2021-05-17T04:00:00.328Z,True,ACCEPT,10943.535705122773,11003.676703388977,2,31.692000000000007,0.2880128238431371,1.142908896635131,1.142908896635131,0.9972597610597109,0.0
demo_guard_10k,ac27f3e7b5fbf656f804df74,2021-05-17T08:00:00.088Z,True,ACCEPT,10943.235705122774,11007.247706305645,3,33.162000000000035,0.3012742229922086,1.4438123338403506,1.4438123338403506,1.3336280232514994,0.0
demo_guard_10k,1dd62aeb1314ee61dc5a2042,2021-05-17T16:00:00.085Z,True,ACCEPT,10942.935705122774,11060.32403968759,4,46.662000000000035,0.4218863736050002,1.8587701342410852,1.8587701342410852,1.6647539379434029,0.0
demo_guard_10k,37d9c38b32829fbee6bbe2fa,2021-05-18T00:00:00.128Z,False,MAX_TOTAL_INITIAL_RISK,10942.635705122775,11072.251705483308,5,28.376999999999953,0.2562893326020291,2.1130570928416894,2.1130570928416894,2.0006086015033464,0.0
demo_guard_10k,02445e0566c4e319f5579816,2021-05-18T08:00:00.579Z,False,MAX_TOTAL_INITIAL_RISK,10942.635705122775,11076.433363015138,5,29.339999999999918,0.2648867107165372,2.120953490177006,2.120953490177006,2.000018171370073,0.0
demo_guard_10k,a27111ab6a94c1d70c3138f4,2021-05-19T16:00:00.065Z,False,MAX_TOTAL_INITIAL_RISK,10942.635705122775,11150.685040092683,5,44.700000000000045,0.4008722319685258,2.244579585021798,2.244579585021798,1.9894533762040159,0.0
demo_guard_10k,01f2f878aacd18ca72d483a4,2021-05-25T16:00:00.022Z,True,ACCEPT,10942.635705122775,11175.300040963632,5,17.09999999999991,0.15301602585450938,1.9926623820723652,1.9926623820723652,1.9863038950751908,0.0
demo_guard_10k,aafc8f0a1c9ae447d4c0f744,2021-05-26T04:00:00.027Z,True,ACCEPT,11023.396906493725,11249.299242132036,5,32.634000000000015,0.290098070089342,1.879672639590346,1.879672639590346,1.9894408992322654,0.0
demo_guard_10k,4278b0de2ceb3b9ba0165307,2021-05-26T08:00:00.598Z,False,MAX_TOTAL_INITIAL_RISK,11023.096906493725,11271.865228253566,6,36.58400000000006,0.3245603035449732,2.200469886548048,2.200469886548048,2.3242666115569923,0.0
demo_guard_10k,6749b3fe2ed1f4263753f630,2021-05-31T04:00:00.163Z,False,MAX_TOTAL_INITIAL_RISK,11023.096906493725,11256.73523882648,6,26.232999999999947,0.23304270237713035,2.111473664053047,2.111473664053047,2.3272484822811794,0.0
demo_guard_10k,fee0cd65800b8055909813e0,2021-06-01T04:00:00.376Z,True,ACCEPT,11023.096906493725,11272.875233649396,6,9.37299999999982,0.08314648930045396,1.9588879981643539,1.9588879981643539,2.3244509902658756,0.0
demo_guard_10k,f01106e905771aaaac01d0cf,2021-11-08T04:00:00.045Z,True,ACCEPT,10849.443640566642,10849.443640566642,0,34.08899999999994,0.3142004431687112,0.3142004431687112,0.3142004431687112,0.3353899168059049,0.0
demo_guard_10k,ab34e15bda4e3d43ffd48a2d,2021-11-08T16:00:00.019Z,True,ACCEPT,10849.143640566643,10850.979640671967,1,36.528999999999996,0.3366424157970116,0.6507983826207492,0.6507983826207492,0.6711189442015237,0.0027651187465344692
demo_guard_10k,d93738fb0bed137e89195b5c,2021-11-10T16:00:00.086Z,True,ACCEPT,10848.843640566643,10908.835640129142,2,39.044999999999845,0.3579208752249348,1.0052676895836112,1.0052676895836112,1.0070488145946572,0.0
demo_guard_10k,9737169c037430787395b4ea,2021-11-16T12:00:01.478Z,True,ACCEPT,10848.543640566644,10969.150623212478,3,17.529999999999973,0.1598118268419406,1.1595519504567566,1.1595519504567566,1.343195522251386,0.0
demo_guard_10k,4de45d5ea88f8c33e887402b,2021-12-31T12:00:00.067Z,True,ACCEPT,10706.068930712478,10706.068930712478,0,30.08100000000013,0.2809714769695423,0.2809714769695423,0.2809714769695423,0.339945877759055,0.0
demo_guard_10k,a4c5c88896b4ce6d247c0bfa,2022-01-19T16:00:00.038Z,True,ACCEPT,10673.40829022116,10673.40829022116,0,32.5300000000002,0.3047761231977209,0.3047761231977209,0.3047761231977209,0.344508886010563,0.0
demo_guard_10k,e7133f53dd25699b51bf5d23,2022-01-20T16:00:00.027Z,True,ACCEPT,10673.10829022116,10680.970290265719,1,41.096000000000004,0.38475905168890445,0.6893193970130269,0.6893193970130269,0.6901253163036951,0.0
demo_guard_10k,8255942ee6929d67f83b0230,2022-01-25T16:00:00.037Z,True,ACCEPT,10672.80829022116,10676.910290184704,2,18.403999999999996,0.17237196435862925,0.8619534818476792,0.8619534818476792,1.0363870913266404,0.0
demo_guard_10k,e10af983b7781c2ea58c4abb,2022-02-14T16:00:00.112Z,True,ACCEPT,10574.098922769193,10574.098922769193,0,47.23000000000002,0.44665744424141635,0.44665744424141635,0.44665744424141635,0.35339597513632665,0.0
demo_guard_10k,af053686a34030361294d3c0,2022-02-15T04:00:00.090Z,True,ACCEPT,10573.798922769194,10582.499922858315,1,26.6099999999999,0.25145287213772627,0.6977557338838691,0.6977557338838691,0.7079733573932679,0.0
demo_guard_10k,2f0d421ba2711d6c6783e921,2022-02-21T00:00:00.052Z,True,ACCEPT,10546.74174097232,10580.861074548708,1,18.279999999999973,0.17276476716976125,0.6191367558693148,0.6191367558693148,0.7132918527920379,0.0
demo_guard_10k,1f3401858b5d1c1adc6d91d5,2022-04-18T00:00:00.078Z,True,ACCEPT,10673.438568288873,10673.438568288873,0,26.210000000000036,0.24556285055006344,0.24556285055006344,0.24556285055006344,0.3723497328974778,0.0
demo_guard_10k,21b47494bd142609ea4ff32a,2022-04-18T08:00:00.142Z,True,ACCEPT,10673.138568288874,10677.233901362948,1,31.016000000000076,0.2904872206278153,0.5359627833262622,0.5359627833262622,0.7452986488367738,0.0028107155728736713
demo_guard_10k,8d4936f344d2c9b7fd8a0e88,2022-11-24T04:00:00.074Z,True,ACCEPT,10614.402415126258,10614.402415126258,0,27.960000000000036,0.26341567717608955,0.26341567717608955,0.26341567717608955,0.3309866973757665,0.0
