split,strategy_family,direction,entry_time,source_summary,profit_aed,y_win,spread_points,log_atr,body_fraction,aligned_close_location,aligned_three_bar_move_atr,break_distance_atr,estimated_cost_r,recent_range_atr,hour_sin,hour_cos,weekday_sin,weekday_cos,h1_return_3,h1_return_12,h1_range_atr,h1_ema20_distance_atr,h1_ema20_slope_atr,h1_atr_ratio_60,h4_return_3,h4_return_12,h4_range_atr,h4_ema20_distance_atr,h4_ema20_slope_atr,h4_atr_ratio_60,d1_return_5,d1_return_20,d1_range_atr,d1_ema20_distance_atr,d1_ema50_distance_atr,d1_ema20_slope_atr,d1_atr_ratio_60,d1_volatility_20,duka_spread_last_bps,duka_spread_p95_60m_bps,duka_spread_last_to_median_60m,duka_tick_count_5m_log1p,duka_tick_count_60m_log1p,duka_mid_return_5m,duka_mid_return_60m,duka_realized_vol_60m_bps
validation,r2_pullback_short_h1_confirm,SHORT,2022-05-16T05:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-8.44,0,9.0,0.6523251860396903,0.4455,0.5727,0.5452,1.3202,0.0112,3.978260869565059,0.9659258262890683,0.25881904510252074,0.0,1.0,-0.0037529552455953796,-0.0007406997954784167,0.7963765511317573,-1.2731509770344946,-0.316614735860518,0.8866191147036728,0.0005304453530776687,-0.02166560409755458,0.796588494402769,-1.7655522988899324,-1.1320081592422782,0.9204589815517834,-0.011118304541733348,-0.04537561510863719,0.24244357316882295,-2.341001021429122,-3.83697546775525,-1.3030833862081532,0.9904251948666543,0.008912176841633609,2.3453273225100433,2.565643708740309,0.9825857397624088,5.631211781821365,8.313852267398207,-0.00028755177314376823,-0.0016346275975944735,12.09924136039329
validation,r2_pullback_short_h1_confirm,SHORT,2022-05-16T12:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-9.85,0,9.0,0.8960880245566356,0.7931,0.08279999999999998,0.0207,1.1473,0.0107,5.49655172413795,1.2246467991473532e-16,-1.0,0.0,1.0,0.0008616041401467989,-0.006883618312189754,1.1904900090511483,-1.123359720654256,-0.7525788709113311,1.1760214198892565,-0.006883618312189754,-0.019153665126819486,1.2775579461309705,-1.9618138258345976,-1.023061126636274,1.0307093347145893,-0.011118304541733348,-0.04537561510863719,0.24244357316882295,-2.341001021429122,-3.83697546775525,-1.3030833862081532,0.9904251948666543,0.008912176841633609,2.2881566787518803,2.534485116014561,1.0212201842386082,6.680854678790215,9.083075020930307,0.0006680100968448066,-0.0032792693052864363,18.12692519139813
validation,r2_pullback_short_h1_confirm,SHORT,2022-05-18T04:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-12.62,0,1.0,0.708035793053696,0.2551,0.04079999999999995,0.0581,1.9055,0.001,4.941747572815454,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.004190044102829638,-0.007349107294771118,1.0705224541617475,-1.8570905950758054,-0.6769846757728185,0.8293084075746855,-0.005597158534842106,-0.0011928692924518813,0.883786335284399,-1.1207447845138936,-0.20134837898513439,0.9733741201948068,-0.0037446849632778445,-0.03770061516414891,1.01992583601634,-1.7807702082708263,-3.263205503589092,-1.1267489694600499,1.0635621148314935,0.008891492190468806,2.4826072352246533,2.5102358460570273,1.125167064485996,5.8888779583328805,8.742254901886351,0.00010230051744697377,-0.002208172306402245,12.569355211735125
validation,r2_pullback_short_h1_confirm,SHORT,2022-05-18T12:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-4.8,0,1.0,0.9555114450274363,0.5775,0.5880000000000001,1.9196,1.4497,0.0008,5.274999999999892,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.0036353421352677273,-0.003097220767912301,1.939789634627539,-1.2708843681600324,-0.037624390555862204,0.9281300740998412,-0.003097220767912301,0.004659764956790324,1.1680145488216642,-0.947836775091453,-0.40325607222909027,0.973320774527799,-0.0037446849632778445,-0.03770061516414891,1.01992583601634,-1.7807702082708263,-3.263205503589092,-1.1267489694600499,1.0635621148314935,0.008891492190468806,1.9016661691380086,2.3092967326175695,0.9329953012957003,6.975413927455952,9.18307194482199,-0.0008588811347172154,-0.004633094158559614,22.65332802726721
validation,r2_pullback_short_h1_confirm,SHORT,2022-05-19T06:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-19.56,0,8.0,0.7419373447293773,0.0187,0.6262,0.2547,0.5573,0.0168,2.5272727272727025,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.0009968881667723473,-0.0038662624664997924,0.5928210900965988,-0.5193097083139422,-0.10737797270485902,0.7523630103514546,-0.004025270362164601,-0.003615455936973655,0.38532306689250534,-0.2566530924358145,-0.15726177814867243,0.8956733444263264,0.0029049891808483608,-0.041937757593535574,0.77678319143954,-1.5777981701363555,-3.124251215992576,-1.0145619733259268,1.045608469783126,0.008758499376019753,2.2823435368054756,2.502041175895158,1.0511379500438987,6.255750041753367,8.786456678344,2.4808697377975975e-05,-0.0008262528058168295,12.918459603568945
validation,r2_pullback_short_h1_confirm,SHORT,2022-06-07T06:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-6.42,0,2.0,0.6523251860396903,0.6688,0.9935,2.8415,1.737,0.0031,3.510869565217411,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.0014444667691189128,-0.0018943300368010618,1.180438731611295,-1.532719124362409,-0.6398770817758425,0.9061083717027059,-0.0018063074302699933,-0.013122895081193575,0.7540560807392629,-1.3501060897150732,-0.6074585746071932,0.9454329895599413,-0.0035625593218134854,0.013701287678540952,1.1633489957274328,-0.6437962846370571,-1.6154709939228986,0.027387715259043946,0.8465580391437727,0.006272773926884251,1.7618941449651109,2.4137439893606873,0.8452870691109899,6.267200548541362,8.495765244002618,-0.0005557208677939851,-0.001921333861609642,12.30830430818892
validation,r2_pullback_short_h1_confirm,SHORT,2022-06-21T16:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-7.16,0,1.0,0.9477893989335261,0.67,0.99,0.019,0.4331,0.0011,4.177215189873504,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.00047380459644930095,-0.0026572909760790298,1.4655502025535463,-0.4535936958303747,-0.08174051424695569,0.969693379358955,-0.0026572909760790298,-0.0009743511583347741,1.2357870516067981,-0.3128440540555044,-0.07645773893940308,0.8388763090418084,0.0028794115529844344,0.00144854296182384,0.5543741902760324,-0.29275996041319224,-0.9288867006728865,-0.13573019980807166,0.9708245340650993,0.009745060302137247,1.792629785171455,2.089017155509454,0.9732750274995162,6.796823718274855,9.372629275019902,-0.0004308082938493385,-0.002384925639241642,19.852662348222484
validation,r2_pullback_short_h1_confirm,SHORT,2022-06-21T18:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-7.31,0,1.0,0.6626879730752367,0.8318,0.9626,1.0524,0.6992,0.0012,4.351063829787147,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.0033864401067571492,-0.0010624329168960056,0.9338994433701574,-0.7884078549761598,-0.07369371807930537,0.9764402084410978,-0.0026572909760790298,-0.0009743511583347741,1.2357870516067981,-0.3128440540555044,-0.07645773893940308,0.8388763090418084,0.0028794115529844344,0.00144854296182384,0.5543741902760324,-0.29275996041319224,-0.9288867006728865,-0.13573019980807166,0.9708245340650993,0.009745060302137247,1.82163767408535,2.1178971839868663,0.9578904243045221,6.220590170099739,8.861066543517762,-0.0004783600020170642,-0.001541104748835398,14.008820189350477
validation,r2_pullback_short_h1_confirm,SHORT,2022-06-21T19:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-8.66,0,1.0,0.6678293725756554,0.7228,0.901,1.8014,1.057,0.0014,3.600000000000077,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-0.002310211242664839,-0.0017554284717414825,0.7933282954573433,-1.2220658988823814,-0.23386805854535836,0.9663365335800304,-0.0026572909760790298,-0.0009743511583347741,1.2357870516067981,-0.3128440540555044,-0.07645773893940308,0.8388763090418084,0.0028794115529844344,0.00144854296182384,0.5543741902760324,-0.29275996041319224,-0.9288867006728865,-0.13573019980807166,0.9708245340650993,0.009745060302137247,1.9333116700483703,2.17638094851183,1.0301235347038473,6.876264611890766,8.906122330884303,-0.00029755405110287736,-0.0013416852330087048,13.971420056758902
validation,r2_pullback_short_h1_confirm,SHORT,2022-06-22T09:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-9.48,0,3.0,0.8754687373538999,0.624,0.72,0.2422,1.6079,0.0042,3.9928571428570847,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.0004329075495788093,-0.0035888891923634425,0.8678374385713494,-1.4846748589699634,-0.7277123119913586,0.9271769792645739,-0.0021413159260372794,-0.007309067591213969,0.7832648455390521,-1.0138333295431257,-0.4051021416596225,0.7845841067329299,-0.010433721632694515,-0.007876528281606898,0.7739307513844886,-0.6249771392554953,-1.285484402911735,-0.21922962577654007,0.9542305204675541,0.009713203359194532,2.1051592849037855,2.1979771767381737,1.0848676716534174,6.584791392385716,9.18266080286944,-0.00041099493654250807,-0.0015050583261420059,17.60977882198286
validation,r2_pullback_short_h1_confirm,SHORT,2022-06-24T09:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-8.09,0,1.0,1.0647107369924282,0.5391,0.8281000000000001,0.0053,0.3901,0.0016,3.557894736842101,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.0007452544824864127,-7.11794433766455e-05,1.1858568503927622,-0.3218157076385708,-0.2135306290334337,1.0282328961059444,0.002020401123540072,0.0018229294969700494,1.1696106494335072,-0.24178169665369417,-0.3246414061649766,0.853603344109049,-0.007793219192311351,-0.01399203821139694,1.1839576142493642,-0.8260185006719976,-1.4864077983151325,-0.2515486873205028,0.98560588772206,0.00906721056059181,1.6098562628329582,2.2446529355958806,0.8374944682470074,6.723832440821209,9.359880439245758,-0.00039683082691333027,-0.002121431098568105,18.938550510652043
validation,r2_pullback_short_h1_confirm,SHORT,2022-06-24T11:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-5.81,0,3.0,0.8285518175661483,0.8398,0.8398,1.8894,0.6159,0.0052,2.7286821705426214,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.0026174005223872365,0.0005481644712679312,0.9730541577871525,-0.5265661914590928,-0.11160997071213154,1.0056491070206495,0.002020401123540072,0.0018229294969700494,1.1696106494335072,-0.24178169665369417,-0.3246414061649766,0.853603344109049,-0.007793219192311351,-0.01399203821139694,1.1839576142493642,-0.8260185006719976,-1.4864077983151325,-0.2515486873205028,0.98560588772206,0.00906721056059181,1.8298762915958968,2.1840111500448947,1.0007450991408555,6.411818267709897,8.989070065043654,-0.0008471062221935277,-0.0020161869053102466,16.02129404286847
validation,r2_pullback_short_h1_confirm,SHORT,2022-06-24T13:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-9.72,0,2.0,1.0647107369924282,0.839,0.8951,1.0296,1.204,0.0025,2.347368421052651,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.0037399529771995343,-0.001069073086222172,1.0704706151598677,-1.0857804103438788,-0.2327156151721785,1.0169618164467586,0.00021375250748145724,-0.006229681382292185,0.9037544515696003,-0.7447133875179787,-0.3856276639045997,0.8473301323177778,-0.007793219192311351,-0.01399203821139694,1.1839576142493642,-0.8260185006719976,-1.4864077983151325,-0.2515486873205028,0.98560588772206,0.00906721056059181,1.3939653374610776,2.2241152159979363,0.7032204710788729,7.045776576879511,9.408371222475317,-0.001210021665280392,-0.0015602846594839903,22.163444884656524
validation,r2_pullback_short_h1_confirm,SHORT,2022-06-24T17:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-9.57,0,2.0,0.6259384308664953,0.1034,0.8276,1.1438,0.019,0.0033,2.597701149425277,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.0020134854145750225,0.00020810514786417933,0.34750463399459425,-0.019763953729391284,-0.17066622259076902,1.0975878109094168,0.001068387775452262,-0.005946487057005623,1.5541675228186829,-0.4297886666278884,-0.32619990194524945,0.8850586523904276,-0.007793219192311351,-0.01399203821139694,1.1839576142493642,-0.8260185006719976,-1.4864077983151325,-0.2515486873205028,0.98560588772206,0.00906721056059181,1.5549247038655656,2.0203911674544615,0.8505461407459042,6.62273632394984,8.961237781491876,5.201603188842441e-05,-0.0003885801227585528,10.282341749872682
validation,r2_pullback_short_h1_confirm,SHORT,2022-06-28T05:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-3.5,0,7.0,0.4382549309311553,0.5417,0.9375,0.7768,0.4147,0.02,2.727272727272727,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.00023014203051019422,0.00014793628877174392,0.4962063091367492,-0.34678213201078956,-0.2731962378852449,0.7352876186009379,0.000476683597153027,-0.0022294351004884527,0.5174619762339903,-0.39384947967025047,-0.26172256056403603,0.8439738065712755,-0.007070791776209062,-0.016194054572588157,1.1158252157968596,-0.706110210329762,-1.4766502011864306,-0.36160843985181274,0.8888093976260062,0.008828430855092252,1.9939633307954092,2.102995289651392,1.0435612772751046,5.2832037287379885,7.972121128921655,-0.00011913059314705432,-0.0003080381529211307,8.432612596960935
validation,r2_pullback_short_h1_confirm,SHORT,2022-06-28T10:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,10.57,1,3.0,0.6523251860396903,0.1935,0.3548,1.4863,0.6551,0.0057,3.489130434782401,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.0012752239851571145,0.001124674255931879,1.0939241718533645,-0.4887440212416303,-0.04661267470254858,0.7332603258446342,0.002458148377786795,0.001128810420125692,0.5766357827397617,-0.24708803114096506,-0.3330567168376063,0.8236300583629125,-0.007070791776209062,-0.016194054572588157,1.1158252157968596,-0.706110210329762,-1.4766502011864306,-0.36160843985181274,0.8888093976260062,0.008828430855092252,1.6659451224529251,2.115229598310198,0.9238691095757552,6.466144724237619,8.841448244098858,4.384258320500045e-05,-0.000982708168522195,8.647394248417392
validation,r2_pullback_short_h1_confirm,SHORT,2022-06-28T11:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,7.03,1,7.0,0.6471032420585384,0.0299,0.1493,0.2981,1.0694,0.0105,3.813186813186843,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-0.0019485602001105828,0.0005816601458541459,1.0866340856674341,-0.8274082618304717,-0.0994524645479248,0.7398078139211298,0.002458148377786795,0.001128810420125692,0.5766357827397617,-0.24708803114096506,-0.3330567168376063,0.8236300583629125,-0.007070791776209062,-0.016194054572588157,1.1158252157968596,-0.706110210329762,-1.4766502011864306,-0.36160843985181274,0.8888093976260062,0.008828430855092252,2.2155439050606334,2.185330843769806,1.1412617136495007,6.51025834052315,8.969541885423252,3.701850239590243e-05,-0.0007178908257936545,13.598410203950134
validation,r2_pullback_short_h1_confirm,SHORT,2022-06-28T13:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,9.86,1,1.0,1.0647107369924282,0.0059,0.4675,0.5516,1.0439,0.002,2.763157894736842,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.0012330118369136,-0.0012384851025586396,1.510934030409634,-0.9017082616878821,-0.2381788300845266,0.8074486894070199,0.0010419237202161646,-0.0009194748047484103,1.1862829018546985,-0.40198839470953673,-0.2927978289085445,0.8422425948136343,-0.007070791776209062,-0.016194054572588157,1.1158252157968596,-0.706110210329762,-1.4766502011864306,-0.36160843985181274,0.8888093976260062,0.008828430855092252,1.8051754764988426,2.227555187454509,0.9295085648561829,6.748759547491679,9.378478484253662,-3.292004954469352e-05,-0.001667960774163868,22.6432574925791
validation,r2_pullback_short_h1_confirm,SHORT,2022-06-29T03:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-5.36,0,9.0,0.48858001481867097,0.7037,0.7778,1.1561,0.234,0.0257,3.333333333333189,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.001512276939151569,2.1964022930420768e-05,0.5776340891887768,-0.25100129674592037,-0.32630865385277413,0.7433951833480947,-0.003834670903064996,-0.006875873820342493,0.3578164701646962,-1.0801064038919777,-0.3963968890063966,0.7972832918041329,-0.0033708825902410977,-0.01853838003328223,0.6373588464607741,-0.9200801101557551,-1.7380254042832561,-0.3694379740357296,0.8719324594281275,0.008839676737064123,2.163307774455977,2.437192880773515,0.9950745953234398,6.20455776256869,8.516793111394898,-0.00032658572463617475,-0.0005199665794569652,8.603679673983065
validation,r2_pullback_short_h1_confirm,SHORT,2022-06-29T07:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-6.67,0,8.0,0.8285518175661483,0.2771,0.6386000000000001,-0.7434,1.4694,0.0149,4.90697674418599,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.0016861461399885203,-0.0020040630319002606,1.8934539020096488,-1.199994015242299,-0.24549142217075748,0.7779074173178696,-2.19688481732927e-05,-0.007706310018202989,0.6532444918992415,-0.7097300762318015,-0.4535678524853869,0.7808833583318211,-0.0033708825902410977,-0.01853838003328223,0.6373588464607741,-0.9200801101557551,-1.7380254042832561,-0.3694379740357296,0.8719324594281275,0.008839676737064123,2.5965624154190694,2.4668066172125744,1.2142183338724484,6.63200177739563,9.181014542594355,-6.848514436197384e-05,-0.0018008667992812644,19.260934961306045
validation,r2_pullback_short_h1_confirm,SHORT,2022-06-29T17:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-4.85,0,1.0,0.712949807856125,0.5432,0.8889,0.4631,0.6184,0.0021,2.711538461538619,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,6.605092526346112e-05,-0.0021254743872097803,0.5915700800624233,-0.6911842966130165,-0.12189993546105635,1.2743243469741372,-0.001197328529373043,-0.0035997830267764375,2.1869569219517486,-0.6886396767369352,-0.3331154479234367,0.9422036561761954,-0.0033708825902410977,-0.01853838003328223,0.6373588464607741,-0.9200801101557551,-1.7380254042832561,-0.3694379740357296,0.8719324594281275,0.008839676737064123,1.3263960800316874,2.1491688048445354,0.6911939286192806,6.60934924316738,9.118334726180159,-0.0002696094816700967,-0.0009026198796323603,13.040627674268018
validation,r2_pullback_short_h1_confirm,SHORT,2022-06-30T04:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,10.99,1,7.0,0.4762341789963716,0.3478,0.8043,0.3797,0.5242,0.0128,5.147540983606349,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.0012968885664984553,0.0009473139244131623,0.9138360766208177,-0.5436032094016355,-0.0323079178832696,0.9474628305388832,-0.0006378743387551733,-0.004709799669218695,0.6483548789501841,-0.7198662360643356,-0.29289358985690295,0.8444387769821271,-0.003885844353723078,-0.015178195294115238,1.171468098622567,-0.7979819132110921,-1.6228960687996903,-0.3675747625889966,0.8835868406227041,0.0088266969918675,2.1953987413591234,2.413303182724608,1.0270078133929998,5.605802066295998,8.28045768658256,-0.00011690919593987381,-0.001359955492365672,10.18203398479143
validation,r2_pullback_short_h1_confirm,SHORT,2022-06-30T06:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,10.97,1,3.0,0.5653138090500605,0.7238,0.8095,0.5395,1.391,0.0055,2.236842105263218,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.0024342398083379013,-0.0008035665143926174,0.5388633971793397,-0.9781276396999059,-0.22784503771367817,0.9178527533075083,-0.0006378743387551733,-0.004709799669218695,0.6483548789501841,-0.7198662360643356,-0.29289358985690295,0.8444387769821271,-0.003885844353723078,-0.015178195294115238,1.171468098622567,-0.7979819132110921,-1.6228960687996903,-0.3675747625889966,0.8835868406227041,0.0088266969918675,2.2804012184171993,2.3345427255767217,1.092903343040214,6.016157159698354,8.550241045462437,-0.00045559716951670826,-0.0003964342937690102,13.284793248467615
