time_utc,event,trade_id,source,direction,decision,equity_usd,active_trades,active_gross_lots
2024-10-18T04:00:00Z,ENTRY,T00937,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-10-18T12:00:00Z,ENTRY,T00938,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-10-18T20:00:00Z,ENTRY,T00939,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-10-21T04:00:00Z,ENTRY,T00940,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-10-21T12:00:00Z,ENTRY,T00941,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-10-22T20:00:00Z,ENTRY,T00942,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-10-23T08:00:00Z,ENTRY,T00943,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-10-29T04:00:00Z,ENTRY,T00944,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-10-29T16:00:00Z,ENTRY,T00945,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-12-09T00:00:00Z,ENTRY,T00946,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-12-24T12:00:00Z,ENTRY,T00947,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-12-24T14:00:00Z,ENTRY,T00948,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-12-30T00:00:00Z,ENTRY,T00949,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-12-30T06:00:00Z,ENTRY,T00950,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-12-30T07:00:00Z,ENTRY,T00951,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-12-30T08:00:00Z,ENTRY,T00952,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-12-30T13:00:00Z,ENTRY,T00953,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-12-31T02:00:00Z,ENTRY,T00954,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-12-31T03:00:00Z,ENTRY,T00955,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-12-31T05:00:00Z,ENTRY,T00956,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-01-15T20:00:00Z,ENTRY,T00957,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-01-16T16:00:00Z,ENTRY,T00958,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-01-21T04:00:00Z,ENTRY,T00959,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-01-21T16:00:00Z,ENTRY,T00960,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-01-22T04:00:00Z,ENTRY,T00961,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-01-22T12:00:00Z,ENTRY,T00962,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-01-24T04:00:00Z,ENTRY,T00963,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-01-24T12:00:00Z,ENTRY,T00964,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-01-30T08:00:00Z,ENTRY,T00965,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-01-30T12:00:00Z,ENTRY,T00966,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-01-30T16:00:00Z,ENTRY,T00967,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-01-30T20:00:00Z,ENTRY,T00968,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-01-31T12:00:00Z,ENTRY,T00969,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-02-04T16:00:00Z,ENTRY,T00970,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-02-04T20:00:00Z,ENTRY,T00971,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-02-05T04:00:00Z,ENTRY,T00972,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-02-05T08:00:00Z,ENTRY,T00973,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-02-10T08:00:00Z,ENTRY,T00974,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-02-10T12:00:00Z,ENTRY,T00975,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-02-10T20:00:00Z,ENTRY,T00976,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-03-18T04:00:00Z,ENTRY,T00977,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-03-18T08:00:00Z,ENTRY,T00978,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-03-18T12:00:00Z,ENTRY,T00979,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-03-27T12:00:00Z,ENTRY,T00980,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-03-28T04:00:00Z,ENTRY,T00981,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-03-31T04:00:00Z,ENTRY,T00982,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-03-31T08:00:00Z,ENTRY,T00983,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-03-31T20:00:00Z,ENTRY,T00984,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-04-01T04:00:00Z,ENTRY,T00985,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-06-13T04:00:00Z,ENTRY,T00986,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-06-13T12:00:00Z,ENTRY,T00987,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-07-21T08:00:00Z,ENTRY,T00988,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-07-21T12:00:00Z,ENTRY,T00989,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-07-21T16:00:00Z,ENTRY,T00990,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-07-22T16:00:00Z,ENTRY,T00991,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-07-22T20:00:00Z,ENTRY,T00992,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-08-07T08:00:00Z,ENTRY,T00993,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-08-07T20:00:00Z,ENTRY,T00994,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-08-27T20:00:00Z,ENTRY,T00995,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-08-28T12:00:00Z,ENTRY,T00996,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-08-28T16:00:00Z,ENTRY,T00997,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-08-28T20:00:00Z,ENTRY,T00998,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-08-29T16:00:00Z,ENTRY,T00999,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-08-29T20:00:00Z,ENTRY,T01000,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-01T04:00:00Z,ENTRY,T01001,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-02T04:00:00Z,ENTRY,T01002,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-02T16:00:00Z,ENTRY,T01003,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-02T20:00:00Z,ENTRY,T01004,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-05T16:00:00Z,ENTRY,T01005,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-08T08:00:00Z,ENTRY,T01006,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-08T12:00:00Z,ENTRY,T01007,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-08T16:00:00Z,ENTRY,T01008,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-15T16:00:00Z,ENTRY,T01009,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-16T08:00:00Z,ENTRY,T01010,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-16T12:00:00Z,ENTRY,T01011,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-16T20:00:00Z,ENTRY,T01012,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-22T04:00:00Z,ENTRY,T01013,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-22T08:00:00Z,ENTRY,T01014,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-22T12:00:00Z,ENTRY,T01015,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-22T16:00:00Z,ENTRY,T01016,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-22T20:00:00Z,ENTRY,T01017,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-23T08:00:00Z,ENTRY,T01018,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-23T12:00:00Z,ENTRY,T01019,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-26T16:00:00Z,ENTRY,T01020,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-29T04:00:00Z,ENTRY,T01021,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-29T08:00:00Z,ENTRY,T01022,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-09-29T12:00:00Z,ENTRY,T01023,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-12-01T04:00:00Z,ENTRY,T01024,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-12-01T12:00:00Z,ENTRY,T01025,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-12-05T16:00:00Z,ENTRY,T01026,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-12-11T16:00:00Z,ENTRY,T01027,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-12-11T20:00:00Z,ENTRY,T01028,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-12-12T08:00:00Z,ENTRY,T01029,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-12-12T12:00:00Z,ENTRY,T01030,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-12-22T04:00:00Z,ENTRY,T01031,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-12-22T08:00:00Z,ENTRY,T01032,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-12-22T16:00:00Z,ENTRY,T01033,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-12-23T04:00:00Z,ENTRY,T01034,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-12-23T12:00:00Z,ENTRY,T01035,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-12-23T20:00:00Z,ENTRY,T01036,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2025-12-26T16:00:00Z,ENTRY,T01037,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-01-12T04:00:00Z,ENTRY,T01038,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-01-12T08:00:00Z,ENTRY,T01039,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-01-12T16:00:00Z,ENTRY,T01040,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-01-20T08:00:00Z,ENTRY,T01041,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-01-20T12:00:00Z,ENTRY,T01042,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-01-20T20:00:00Z,ENTRY,T01043,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-01-21T04:00:00Z,ENTRY,T01044,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-01-21T12:00:00Z,ENTRY,T01045,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-04-27T13:00:00Z,ENTRY,T01046,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-04-29T06:00:00Z,ENTRY,T01047,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-05-05T04:00:00Z,ENTRY,T01048,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-05-19T09:00:00Z,ENTRY,T01049,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-05-19T12:00:00Z,ENTRY,T01050,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-05-22T17:00:00Z,ENTRY,T01051,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-06-01T20:00:00Z,ENTRY,T01052,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-06-04T01:00:00Z,ENTRY,T01053,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-06-09T00:00:00Z,ENTRY,T01054,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-06-23T17:00:00Z,ENTRY,T01055,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2026-06-23T18:00:00Z,ENTRY,T01056,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
