dedup_key,entry_minute,entry_date,entry_time,time_bucket,account,account_role,lane,symbol,direction,volume,selected_candidate,selected_family,selected_status,selected_position_ticket,selected_profit_aed,selected_outcome,group_size,duplicate_count,group_raw_profit_aed,candidate_members,family_members,has_round_family,has_breakout_core,has_p2weakness,actual_join_status,entry_price,sl,tp,magic,entry_comment,exit_comment,cost_join_status,cost_r,spread_points,stop_distance_points,result_r,is_breakout_core,is_round_family,is_evening_night,is_morning_afternoon,is_protected_breakout_cluster,is_mixed_family_group
2026-06-15 13:55|XAUUSD|SELL|0.01,2026-06-15 13:55,2026-06-15,2026-06-15 13:55:01,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4076205,-24.84,LOSS,1,0,-24.84,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4339.74,4345.93,4330.45,920301,P2DEMO_sn_round_XAUUSD,[sl 4345.93],COST_KNOWN,0.0808,50.00000,619.04000,-1.0920,false,true,false,true,false,false
2026-06-15 13:50|XAUUSD|BUY|0.01,2026-06-15 13:50,2026-06-15,2026-06-15 13:50:01,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,session_extreme_retest_v0,session_extreme,PROVISIONAL,4076184,-19.99,LOSS,1,0,-19.99,session_extreme_retest_v0,session_extreme,false,false,false,MATCHED,4340.74,4335.36,4348.81,920501,P2DEMO_sess_ext_XAUUSD,[sl 4335.36],COST_KNOWN,0.0929,50.00000,538.04000,-1.0111,false,false,false,true,false,false
2026-06-15 13:45|XAUUSD|SELL|0.01,2026-06-15 13:45,2026-06-15,2026-06-15 13:45:01,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4076140,-23.07,LOSS,1,0,-23.07,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4335.70,4341.88,4326.34,920301,P2DEMO_sn_round_XAUUSD,[sl 4341.88],COST_KNOWN,0.0804,50.00000,621.64000,-1.0102,false,true,false,true,false,false
2026-06-15 13:40|XAUUSD|BUY|0.01,2026-06-15 13:40,2026-06-15,2026-06-15 13:40:01,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,session_extreme_retest_v0,session_extreme,PROVISIONAL,4076107,-17.67,LOSS,1,0,-17.67,session_extreme_retest_v0,session_extreme,false,false,false,MATCHED,4340.31,4335.55,4347.43,920501,P2DEMO_sess_ext_XAUUSD,[sl 4335.55],COST_KNOWN,0.1052,50.00000,475.39000,-1.0118,false,false,false,true,false,false
2026-06-15 13:35|XAUUSD|SELL|0.01,2026-06-15 13:35,2026-06-15,2026-06-15 13:35:01,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4076026,-19.59,LOSS,1,0,-19.59,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4335.74,4340.87,4328.25,920301,P2DEMO_sn_round_XAUUSD,[sl 4340.87],COST_KNOWN,0.0991,50.00000,504.63000,-1.0562,false,true,false,true,false,false
2026-06-15 13:20|XAUUSD|SELL|0.01,2026-06-15 13:20,2026-06-15,2026-06-15 13:20:01,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4075912,-16.35,LOSS,1,0,-16.35,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4339.04,4343.43,4332.81,920301,P2DEMO_sn_round_XAUUSD,[sl 4343.43],COST_KNOWN,0.1766,75.00000,424.66000,-1.0479,false,true,false,true,false,false
2026-06-15 12:30|XAUUSD|SELL|0.01,2026-06-15 12:30,2026-06-15,2026-06-15 12:30:00,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4074623,-14.73,LOSS,1,0,-14.73,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4328.34,4332.10,4323.08,920301,P2DEMO_sn_round_XAUUSD,[sl 4332.10],COST_KNOWN,0.1386,50.00000,360.64000,-1.1119,false,true,false,true,false,false
2026-06-15 12:25|XAUUSD|SELL|0.01,2026-06-15 12:25,2026-06-15,2026-06-15 12:25:00,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4074569,-14.59,LOSS,1,0,-14.59,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4328.77,4332.69,4322.93,920301,P2DEMO_sn_round_XAUUSD,[sl 4332.69],COST_KNOWN,0.1921,75.00000,390.40000,-1.0169,false,true,false,true,false,false
2026-06-15 12:20|XAUUSD|BUY|0.01,2026-06-15 12:20,2026-06-15,2026-06-15 12:20:00,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4074532,31.54,WIN,1,0,31.54,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4329.95,4323.84,4338.54,920301,P2DEMO_sn_round_XAUUSD,[tp 4338.54],COST_KNOWN,0.0851,50.00000,587.82000,1.4613,false,true,false,true,false,false
2026-06-15 11:20|XAUUSD|BUY|0.01,2026-06-15 11:20,2026-06-15,2026-06-15 11:20:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4073954,26.03,WIN,1,0,26.03,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4314.68,4309.95,4321.77,920301,P2DEMO_sn_round_XAUUSD,[tp 4321.77],COST_KNOWN,0.1058,50.00000,472.51000,1.5005,false,true,false,true,false,false
2026-06-15 11:15|XAUUSD|BUY|0.01,2026-06-15 11:15,2026-06-15,2026-06-15 11:15:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,breakout_retest,breakout_core,ACCEPTED,4073919,32.60,WIN,2,1,65.20,breakout_retest;symbol_normalized_round_retest_v0,breakout_core;round_family,true,true,false,MATCHED,4313.96,4308.02,4322.84,920101,P2DEMO_br_XAUUSD,[tp 4322.84],COST_KNOWN,0.0843,50.00000,592.79000,1.4980,true,false,false,true,false,true
2026-06-15 11:10|XAUUSD|BUY|0.01,2026-06-15 11:10,2026-06-15,2026-06-15 11:10:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,breakout_retest,breakout_core,ACCEPTED,4073894,32.90,WIN,2,1,65.80,breakout_retest;symbol_normalized_round_retest_v0,breakout_core;round_family,true,true,false,MATCHED,4312.86,4306.72,4321.82,920101,P2DEMO_br_XAUUSD,[tp 4321.82],COST_KNOWN,0.0828,50.00000,603.94000,1.4836,true,false,false,true,false,true
2026-06-15 10:05|XAUUSD|BUY|0.01,2026-06-15 10:05,2026-06-15,2026-06-15 10:05:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,breakout_retest,breakout_core,ACCEPTED,4072991,-18.04,LOSS,1,0,-18.04,breakout_retest,breakout_core,false,true,false,MATCHED,4312.20,4307.54,4319.34,920101,P2DEMO_br_XAUUSD,[sl 4307.54],COST_KNOWN,0.1060,50.00000,471.90000,-1.0405,true,false,false,true,false,false
2026-06-15 09:45|XAUUSD|SELL|0.01,2026-06-15 09:45,2026-06-15,2026-06-15 09:45:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4072648,-33.36,LOSS,1,0,-33.36,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4312.38,4321.46,4299.06,920301,P2DEMO_sn_round_XAUUSD,[sl 4321.46],COST_KNOWN,0.0558,50.00000,896.10000,-1.0133,false,true,false,true,false,false
2026-06-15 09:40|XAUUSD|SELL|0.01,2026-06-15 09:40,2026-06-15,2026-06-15 09:40:01,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4072598,46.15,WIN,1,0,46.15,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4319.74,4328.09,4307.17,920301,P2DEMO_sn_round_XAUUSD,[tp 4307.17],COST_KNOWN,0.0598,50.00000,836.77000,1.5022,false,true,false,true,false,false
2026-06-15 09:20|XAUUSD|SELL|0.01,2026-06-15 09:20,2026-06-15,2026-06-15 09:20:01,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4072341,-11.98,LOSS,1,0,-11.98,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4327.77,4330.89,4323.39,920301,P2DEMO_sn_round_XAUUSD,[sl 4330.89],COST_KNOWN,0.2500,75.00000,300.00000,-1.0867,false,true,false,true,false,false
2026-06-15 08:45|XAUUSD|SELL|0.01,2026-06-15 08:45,2026-06-15,2026-06-15 08:45:01,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4072176,-14.00,LOSS,1,0,-14.00,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4327.70,4331.35,4322.23,920301,P2DEMO_sn_round_XAUUSD,[sl 4331.35],COST_KNOWN,0.1371,50.00000,364.65000,-1.0448,false,true,false,true,false,false
2026-06-15 08:35|XAUUSD|BUY|0.01,2026-06-15 08:35,2026-06-15,2026-06-15 08:35:01,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4072050,-19.70,LOSS,1,0,-19.70,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4328.82,4323.15,4337.32,920301,P2DEMO_sn_round_XAUUSD,[sl 4323.15],COST_KNOWN,0.0882,50.00000,566.72000,-0.9458,false,true,false,true,false,false
2026-06-15 08:25|XAUUSD|SELL|0.01,2026-06-15 08:25,2026-06-15,2026-06-15 08:25:01,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4071998,-17.01,LOSS,1,0,-17.01,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4322.39,4326.99,4315.48,920301,P2DEMO_sn_round_XAUUSD,[sl 4326.99],COST_KNOWN,0.1086,50.00000,460.34000,-1.0058,false,true,false,true,false,false
2026-06-15 08:05|XAUUSD|SELL|0.01,2026-06-15 08:05,2026-06-15,2026-06-15 08:05:01,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4071763,-11.06,LOSS,1,0,-11.06,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4323.00,4326.00,4318.50,920301,P2DEMO_sn_round_XAUUSD,[sl 4326.00],COST_KNOWN,0.2500,75.00000,300.00000,-1.0033,false,true,false,true,false,false
2026-06-15 07:45|XAUUSD|SELL|0.01,2026-06-15 07:45,2026-06-15,2026-06-15 07:45:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4071634,-12.09,LOSS,1,0,-12.09,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4322.98,4326.27,4318.22,920301,P2DEMO_sn_round_XAUUSD,[sl 4326.27],COST_KNOWN,0.2330,75.00000,321.89000,-1.0221,false,true,false,true,false,false
2026-06-15 07:20|XAUUSD|BUY|0.01,2026-06-15 07:20,2026-06-15,2026-06-15 07:20:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4071350,-14.73,LOSS,1,0,-14.73,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4327.14,4323.28,4332.80,920301,P2DEMO_sn_round_XAUUSD,[sl 4323.28],COST_KNOWN,0.1312,50.00000,380.98000,-1.0525,false,true,false,true,false,false
2026-06-15 07:10|XAUUSD|SELL|0.01,2026-06-15 07:10,2026-06-15,2026-06-15 07:10:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4071218,-24.54,LOSS,1,0,-24.54,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4323.52,4329.91,4313.99,920301,P2DEMO_sn_round_XAUUSD,[sl 4329.91],COST_KNOWN,0.1178,75.00000,636.52000,-1.0495,false,true,false,true,false,false
2026-06-15 07:05|XAUUSD|SELL|0.01,2026-06-15 07:05,2026-06-15,2026-06-15 07:05:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,round_number_retest_v0,round_family,PROVISIONAL,4071107,17.95,WIN,1,0,17.95,round_number_retest_v0,round_family,true,false,false,MATCHED,4326.50,4329.84,4321.61,920401,P2DEMO_round_XAUUSD,[tp 4321.61],COST_KNOWN,0.2278,75.00000,329.19000,1.4855,false,true,false,true,false,false
2026-06-15 07:00|XAUUSD|SELL|0.01,2026-06-15 07:00,2026-06-15,2026-06-15 07:00:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4070994,43.07,WIN,1,0,43.07,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4328.98,4337.12,4317.25,920301,P2DEMO_sn_round_XAUUSD,[tp 4317.25],COST_KNOWN,0.0629,50.00000,794.71000,1.4760,false,true,false,true,false,false
2026-06-15 06:50|XAUUSD|BUY|0.01,2026-06-15 06:50,2026-06-15,2026-06-15 06:50:01,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4070861,-19.66,LOSS,1,0,-19.66,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4334.84,4329.49,4342.81,920301,P2DEMO_sn_round_XAUUSD,[sl 4329.49],COST_KNOWN,0.0938,50.00000,532.95000,-1.0038,false,true,false,true,false,false
2026-06-15 06:30|XAUUSD|SELL|0.01,2026-06-15 06:30,2026-06-15,2026-06-15 06:30:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4070593,-21.09,LOSS,1,0,-21.09,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4328.72,4334.32,4317.85,920301,P2DEMO_sn_round_XAUUSD,[sl 4334.32],COST_KNOWN,0.0759,50.00000,658.76000,-0.8713,false,true,false,true,false,false
2026-06-15 05:45|XAUUSD|BUY|0.01,2026-06-15 05:45,2026-06-15,2026-06-15 05:45:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,breakout_retest,breakout_core,ACCEPTED,4069901,49.34,WIN,1,0,49.34,breakout_retest,breakout_core,false,true,false,MATCHED,4317.74,4308.73,4331.18,920101,P2DEMO_br_XAUUSD,[tp 4331.18],COST_KNOWN,0.0557,50.00000,897.97000,1.4967,true,false,true,false,true,false
2026-06-15 05:35|XAUUSD|BUY|0.01,2026-06-15 05:35,2026-06-15,2026-06-15 05:35:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4069750,48.69,WIN,1,0,48.69,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4312.58,4304.69,4325.84,920301,P2DEMO_sn_round_XAUUSD,[tp 4325.84],COST_KNOWN,0.0591,50.00000,846.16000,1.5671,false,true,true,false,false,false
2026-06-15 05:30|XAUUSD|BUY|0.01,2026-06-15 05:30,2026-06-15,2026-06-15 05:30:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4069617,76.77,WIN,1,0,76.77,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4304.48,4289.79,4325.39,920301,P2DEMO_sn_round_XAUUSD,[tp 4325.39],COST_KNOWN,0.0527,75.00000,1423.91000,1.4685,false,true,true,false,false,false
2026-06-15 05:25|XAUUSD|BUY|0.01,2026-06-15 05:25,2026-06-15,2026-06-15 05:25:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,swing_breakout_retest_v0,breakout_core,ACCEPTED,4069581,41.27,WIN,2,1,82.54,swing_breakout_retest_v0;symbol_normalized_round_retest_v0,breakout_core;round_family,true,true,false,MATCHED,4303.21,4295.50,4314.45,920201,P2DEMO_swing_br_XAUUSD,[tp 4314.45],COST_KNOWN,0.0990,75.00000,757.75000,1.4833,true,false,true,false,true,true
2026-06-15 05:10|XAUUSD|SELL|0.01,2026-06-15 05:10,2026-06-15,2026-06-15 05:10:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4069476,-57.79,LOSS,1,0,-57.79,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4289.30,4304.83,4265.82,920301,P2DEMO_sn_round_XAUUSD,[sl 4304.83],COST_KNOWN,0.0320,50.00000,1560.35000,-1.0081,false,true,true,false,false,false
2026-06-15 04:45|XAUUSD|SELL|0.01,2026-06-15 04:45,2026-06-15,2026-06-15 04:45:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4069063,46.00,WIN,1,0,46.00,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4298.39,4306.51,4285.86,920301,P2DEMO_sn_round_XAUUSD,[tp 4285.86],COST_KNOWN,0.0605,50.00000,826.08000,1.5168,false,true,true,false,false,false
2026-06-15 04:00|XAUUSD|BUY|0.01,2026-06-15 04:00,2026-06-15,2026-06-15 04:00:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,swing_breakout_retest_v0,breakout_core,ACCEPTED,4068352,18.32,WIN,1,0,18.32,swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4294.97,4291.86,4299.96,920201,P2DEMO_swing_br_XAUUSD,[tp 4299.96],COST_KNOWN,0.1543,50.00000,323.98000,1.5402,true,false,true,false,true,false
2026-06-15 03:05|XAUUSD|SELL|0.01,2026-06-15 03:05,2026-06-15,2026-06-15 03:05:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,round_number_retest_v0,round_family,PROVISIONAL,4067581,-25.98,LOSS,1,0,-25.98,round_number_retest_v0,round_family,true,false,false,MATCHED,4285.36,4292.37,4274.92,920401,P2DEMO_round_XAUUSD,[sl 4292.37],COST_KNOWN,0.0716,50.00000,697.99000,-1.0129,false,true,true,false,false,false
2026-06-15 02:40|XAUUSD|BUY|0.01,2026-06-15 02:40,2026-06-15,2026-06-15 02:40:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4067120,44.28,WIN,1,0,44.28,symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4285.45,4277.13,4297.51,920301,P2DEMO_sn_round_XAUUSD,[tp 4297.51],COST_KNOWN,0.0613,50.00000,815.41000,1.4790,false,true,true,false,false,false
2026-06-13 00:15|XAUUSD|BUY|0.01,2026-06-13 00:15,2026-06-13,2026-06-13 00:15:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4056901,16.41,WIN,2,1,32.82,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4213.24,4210.21,4217.71,920301,P2DEMO_sn_round_XAUUSD,[tp 4217.71],COST_KNOWN,0.1667,50.00000,300.00000,1.4900,false,true,true,false,false,false
2026-06-13 00:10|XAUUSD|BUY|0.01,2026-06-13 00:10,2026-06-13,2026-06-13 00:10:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4056792,16.52,WIN,2,1,33.04,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4211.29,4208.29,4215.79,920301,P2DEMO_sn_round_XAUUSD,[tp 4215.79],COST_KNOWN,0.1667,50.00000,300.00000,1.5000,false,true,true,false,false,false
2026-06-13 00:05|XAUUSD|BUY|0.01,2026-06-13 00:05,2026-06-13,2026-06-13 00:05:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4056590,27.26,WIN,2,1,54.52,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4211.34,4205.04,4220.79,920301,P2DEMO_sn_round_XAUUSD,[tp 4220.79],COST_KNOWN,0.0793,50.00000,630.12000,1.4997,false,true,true,false,false,false
2026-06-12 23:20|XAUUSD|SELL|0.01,2026-06-12 23:20,2026-06-12,2026-06-12 23:20:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,4055511,16.82,WIN,2,1,33.64,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4214.86,4218.03,4210.28,920101,P2DEMO_br_XAUUSD,[tp 4210.28],COST_KNOWN,0.1612,50.00000,310.08000,1.4770,true,false,true,false,true,false
2026-06-12 23:15|XAUUSD|SELL|0.01,2026-06-12 23:15,2026-06-12,2026-06-12 23:15:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,4055463,24.45,WIN,2,1,48.76,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4216.97,4221.34,4210.31,920101,P2DEMO_br_XAUUSD,[tp 4210.31],COST_KNOWN,0.1133,50.00000,441.46000,1.5086,true,false,true,false,true,false
2026-06-12 23:10|XAUUSD|SELL|0.01,2026-06-12 23:10,2026-06-12,2026-06-12 23:10:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,4055416,25.59,WIN,2,1,51.18,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4217.30,4221.92,4210.33,920101,P2DEMO_br_XAUUSD,[tp 4210.33],COST_KNOWN,0.1079,50.00000,463.54000,1.5036,true,false,true,false,true,false
2026-06-12 22:55|XAUUSD|SELL|0.01,2026-06-12 22:55,2026-06-12,2026-06-12 22:55:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4055223,38.70,WIN,2,1,77.40,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4221.52,4228.98,4210.98,920301,P2DEMO_sn_round_XAUUSD,[tp 4210.98],COST_KNOWN,0.0694,50.00000,720.14000,1.4636,false,true,true,false,false,false
2026-06-12 22:35|XAUUSD|BUY|0.01,2026-06-12 22:35,2026-06-12,2026-06-12 22:35:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,breakout_retest,breakout_core,ACCEPTED,4055001,-19.03,LOSS,4,3,-76.12,breakout_retest;round_number_retest_v0;swing_breakout_retest_v0;symbol_normalized_round_retest_v0,breakout_core;round_family,true,true,false,MATCHED,4227.80,4222.34,4235.84,920101,P2DEMO_br_XAUUSD,[sl 4222.34],COST_KNOWN,0.0926,50.00000,539.69000,-0.9598,true,false,true,false,true,true
2026-06-12 22:30|XAUUSD|SELL|0.01,2026-06-12 22:30,2026-06-12,2026-06-12 22:30:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4054947,38.51,WIN,2,1,77.02,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4226.71,4233.82,4216.22,920301,P2DEMO_sn_round_XAUUSD,[tp 4216.22],COST_KNOWN,0.1066,75.00000,703.71000,1.4907,false,true,true,false,false,false
2026-06-12 22:20|XAUUSD|BUY|0.01,2026-06-12 22:20,2026-06-12,2026-06-12 22:20:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4054792,-33.32,LOSS,2,1,-66.64,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4229.32,4220.63,4242.83,920301,P2DEMO_sn_round_XAUUSD,[sl 4220.63],COST_KNOWN,0.0563,50.00000,887.89000,-1.0215,false,true,true,false,false,false
2026-06-12 22:15|XAUUSD|BUY|0.01,2026-06-12 22:15,2026-06-12,2026-06-12 22:15:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4054699,18.65,WIN,2,1,37.30,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4227.32,4224.24,4232.40,920301,P2DEMO_sn_round_XAUUSD,[tp 4232.40],COST_KNOWN,0.1532,50.00000,326.36000,1.5566,false,true,true,false,false,false
2026-06-12 21:50|XAUUSD|BUY|0.01,2026-06-12 21:50,2026-06-12,2026-06-12 21:50:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4054401,38.41,WIN,2,1,76.82,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4223.70,4216.76,4234.16,920301,P2DEMO_sn_round_XAUUSD,[tp 4234.16],COST_KNOWN,0.0719,50.00000,695.86000,1.5032,false,true,true,false,false,false
2026-06-12 21:40|XAUUSD|SELL|0.01,2026-06-12 21:40,2026-06-12,2026-06-12 21:40:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4054245,-25.61,LOSS,2,1,-51.22,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4218.30,4225.24,4207.74,920301,P2DEMO_sn_round_XAUUSD,[sl 4225.24],COST_KNOWN,0.0714,50.00000,700.29000,-0.9953,false,true,true,false,false,false
