timestamp_broker	timestamp_local	run_id	account	symbol	magic	action	direction	lots	bid	ask	spread_points	entry_reference	sl	tp	stop_points	estimated_cost_r	retcode	retcode_description	order_ticket	deal_ticket	result_price	reason
2021.08.27 16:00:00	2021.08.27 16:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	LONG	0.00	1812.98	1813.09	11	1812.92	0.00	0.00	3285.00	0.0033	0		0	0	0.00	regime_router_block_long_r1_uptrend_only_state_compression	
2021.08.27 20:00:00	2021.08.27 20:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	LONG	0.00	1818.94	1819.00	6	1818.94	0.00	0.00	3887.00	0.0015	0		0	0	0.00	blocked_entry_day_hour	
2021.09.03 16:00:00	2021.09.03 16:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	ORDER_SEND_OK	LONG	0.01	1829.28	1829.33	5	1829.33	1804.83	1878.33	2450.00	0.0020	10009	done at 1829.33	2	2	1829.33	pass	
2021.09.07 08:00:00	2021.09.07 08:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1817.65	1817.72	7	1817.65	0.00	0.00	1259.00	0.0056	0		0	0	0.00	direction_mode_block	
2021.09.07 12:00:00	2021.09.07 12:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1810.85	1810.91	6	1811.00	0.00	0.00	1924.00	0.0031	0		0	0	0.00	direction_mode_block	
2021.09.07 16:00:00	2021.09.07 16:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1797.33	1797.40	7	1797.33	0.00	0.00	3291.00	0.0021	0		0	0	0.00	direction_mode_block	
2021.09.07 20:00:00	2021.09.07 20:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1793.67	1793.77	10	1793.66	0.00	0.00	3658.00	0.0027	0		0	0	0.00	direction_mode_block	
2021.09.08 20:00:00	2021.09.08 20:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1788.72	1788.87	15	1788.72	0.00	0.00	3979.00	0.0038	0		0	0	0.00	direction_mode_block	
2021.09.14 16:00:00	2021.09.14 16:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	LONG	0.00	1805.64	1805.78	14	1805.64	0.00	0.00	2200.00	0.0064	0		0	0	0.00	regime_router_block_long_r1_uptrend_only_state_compression	
2021.09.16 12:00:00	2021.09.16 12:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1771.27	1771.32	5	1771.28	0.00	0.00	3730.00	0.0013	0		0	0	0.00	direction_mode_block	
2021.09.16 16:00:00	2021.09.16 16:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1754.87	1754.92	5	1754.87	0.00	0.00	5371.00	0.0009	0		0	0	0.00	direction_mode_block	
