attempt_no,variant_id,regime_owner,mechanic,raw_signal_count,minimum_era_raw_signal_count,parameters_json
37006,9336bf1fa860e5f6,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,714,150,"{""autocorrelation_lag"":16,""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":768,""z_alignment_min"":0.0}"
37007,94cf75bc35783dd9,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,203,48,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.05,""session"":""ASIA"",""stationarity_window"":192,""z_alignment_min"":0.0}"
37008,957f48b9338b80be,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,1174,256,"{""autocorrelation_lag"":16,""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":384,""z_alignment_min"":0.0}"
37009,95de305a80005d64,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,304,63,"{""autocorrelation_lag"":16,""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""ALL"",""stationarity_window"":384,""z_alignment_min"":0.5}"
37010,963a7a17b2471df3,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,137,27,"{""autocorrelation_lag"":16,""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""impulse_h1_atr_min"":0.6,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":768,""z_alignment_min"":0.0}"
37011,976122064bda66e5,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,214,33,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""ASIA"",""stationarity_window"":384,""z_alignment_min"":0.5}"
37012,9815922dc6f23b33,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,905,194,"{""autocorrelation_lag"":16,""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":384,""z_alignment_min"":0.0}"
37013,9aa29d9330b0da66,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,3435,759,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":768,""z_alignment_min"":0.0}"
37014,9b521f161e9e4b47,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,453,107,"{""autocorrelation_lag"":16,""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""impulse_h1_atr_min"":0.3,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""z_alignment_min"":0.5}"
37015,9c802490aa94e900,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,145,22,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""ASIA"",""stationarity_window"":384,""z_alignment_min"":1.0}"
37016,9ccfa8d2ce581697,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,306,57,"{""autocorrelation_lag"":16,""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""impulse_h1_atr_min"":0.3,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":384,""z_alignment_min"":0.5}"
37017,9dc3f2aebabcef63,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,4155,937,"{""autocorrelation_lag"":16,""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":192,""z_alignment_min"":1.0}"
37018,9df7ad1cd5bfa6c7,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,336,74,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""impulse_h1_atr_min"":0.3,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.05,""session"":""NY"",""stationarity_window"":192,""z_alignment_min"":0.5}"
37019,9e4471cfd3a9d84a,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,737,139,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""impulse_h1_atr_min"":0.3,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""ALL"",""stationarity_window"":384,""z_alignment_min"":0.5}"
37020,a00ae88e2ed7c8a0,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,235,49,"{""autocorrelation_lag"":16,""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""impulse_h1_atr_min"":0.3,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":768,""z_alignment_min"":1.0}"
37021,a0329d8c23358273,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,111,15,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""impulse_h1_atr_min"":0.6,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""ALL"",""stationarity_window"":192,""z_alignment_min"":0.5}"
37022,a1590e59103dcdab,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,469,94,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":768,""z_alignment_min"":1.0}"
37023,a1e0a1b7dbbd4380,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,313,63,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""ASIA"",""stationarity_window"":384,""z_alignment_min"":1.0}"
37024,a2ed1a854612db26,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,3169,665,"{""autocorrelation_lag"":16,""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":768,""z_alignment_min"":0.0}"
37025,a3448c4a79ba19a6,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,117,15,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""impulse_h1_atr_min"":0.6,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""z_alignment_min"":0.0}"
37026,a3d849f69e274647,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,135,27,"{""autocorrelation_lag"":16,""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""impulse_h1_atr_min"":0.3,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""z_alignment_min"":1.0}"
37027,a3e6351b22c73b84,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,133,23,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.2,""session"":""ALL"",""stationarity_window"":192,""z_alignment_min"":1.0}"
37028,a4d129359a1967e4,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,213,35,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.05,""session"":""LONDON"",""stationarity_window"":768,""z_alignment_min"":0.5}"
37029,a6b0af4ac1df463d,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,319,72,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""impulse_h1_atr_min"":0.6,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""ALL"",""stationarity_window"":192,""z_alignment_min"":0.5}"
37030,a7ffa61412dcfa0c,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,916,136,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.05,""session"":""NY"",""stationarity_window"":768,""z_alignment_min"":0.0}"
37031,a9336a8880d93c78,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,699,105,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""impulse_h1_atr_min"":0.3,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.05,""session"":""ALL"",""stationarity_window"":768,""z_alignment_min"":0.0}"
37032,aafcf32102e399b5,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,1123,226,"{""autocorrelation_lag"":16,""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""z_alignment_min"":0.0}"
37033,ab8afc5f3070a662,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,344,51,"{""autocorrelation_lag"":16,""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""ALL"",""stationarity_window"":768,""z_alignment_min"":0.0}"
37034,ad57b28f95a415a3,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,158,24,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""impulse_h1_atr_min"":0.3,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":768,""z_alignment_min"":1.0}"
37035,ad6dcfaeb58a6719,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,205,41,"{""autocorrelation_lag"":16,""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""z_alignment_min"":1.0}"
37036,adb0f42fcb4b87a2,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,253,47,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""impulse_h1_atr_min"":0.6,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":384,""z_alignment_min"":0.5}"
37037,ae0299df23cd55e4,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,182,40,"{""autocorrelation_lag"":16,""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""impulse_h1_atr_min"":0.6,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":768,""z_alignment_min"":0.0}"
37038,af4af903c65f2599,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,414,85,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""ASIA"",""stationarity_window"":384,""z_alignment_min"":0.5}"
37039,0014d8684a0b1269,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,261,17,"{""fast_z_abs_min"":0.5,""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""session"":""LONDON"",""slow_slope_abs_max"":0.35,""slow_z_abs_min"":0.75,""variance_ratio_max"":0.7,""window_pair"":""192_768"",""zero_crossing_min"":0.02}"
37040,0078f1094ba7a270,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,1011,177,"{""fast_z_abs_min"":1.5,""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""session"":""ALL"",""slow_slope_abs_max"":0.7,""slow_z_abs_min"":0.75,""variance_ratio_max"":0.9,""window_pair"":""192_768"",""zero_crossing_min"":0.02}"
37041,009082fee8e6c910,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,576,71,"{""fast_z_abs_min"":1.0,""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""session"":""ALL"",""slow_slope_abs_max"":0.7,""slow_z_abs_min"":1.25,""variance_ratio_max"":0.9,""window_pair"":""192_768"",""zero_crossing_min"":0.05}"
37042,00eebb7a37a194c4,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,693,154,"{""fast_z_abs_min"":1.0,""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""session"":""ALL"",""slow_slope_abs_max"":0.7,""slow_z_abs_min"":0.25,""variance_ratio_max"":0.9,""window_pair"":""384_768"",""zero_crossing_min"":0.05}"
37043,014b5f603a825b46,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,640,113,"{""fast_z_abs_min"":0.5,""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""session"":""LONDON"",""slow_slope_abs_max"":0.7,""slow_z_abs_min"":0.25,""variance_ratio_max"":1.1,""window_pair"":""192_384"",""zero_crossing_min"":0.05}"
37044,02c529c8ae6d39e9,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,1437,266,"{""fast_z_abs_min"":1.5,""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""session"":""NY"",""slow_slope_abs_max"":0.7,""slow_z_abs_min"":0.75,""variance_ratio_max"":0.9,""window_pair"":""192_384"",""zero_crossing_min"":0.02}"
37045,0342ee8bbe477f3b,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,1243,237,"{""fast_z_abs_min"":0.5,""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""session"":""ALL"",""slow_slope_abs_max"":0.35,""slow_z_abs_min"":0.25,""variance_ratio_max"":0.9,""window_pair"":""384_768"",""zero_crossing_min"":0.05}"
37046,03e637c62bafebe1,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,593,71,"{""fast_z_abs_min"":0.5,""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""session"":""ALL"",""slow_slope_abs_max"":0.35,""slow_z_abs_min"":1.25,""variance_ratio_max"":1.1,""window_pair"":""192_384"",""zero_crossing_min"":0.1}"
37047,03fa1a25b99ad43c,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,332,37,"{""fast_z_abs_min"":1.0,""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""session"":""NY"",""slow_slope_abs_max"":0.35,""slow_z_abs_min"":0.75,""variance_ratio_max"":0.9,""window_pair"":""192_768"",""zero_crossing_min"":0.05}"
37048,044c6f2242320b19,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,5131,1066,"{""fast_z_abs_min"":0.5,""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""session"":""LONDON"",""slow_slope_abs_max"":0.7,""slow_z_abs_min"":0.25,""variance_ratio_max"":1.1,""window_pair"":""192_768"",""zero_crossing_min"":0.02}"
37049,048ca10084d25a35,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,1644,311,"{""fast_z_abs_min"":0.5,""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""session"":""NY"",""slow_slope_abs_max"":0.7,""slow_z_abs_min"":0.25,""variance_ratio_max"":0.9,""window_pair"":""384_768"",""zero_crossing_min"":0.02}"
37050,05c4a6c4be3fb65b,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,336,58,"{""fast_z_abs_min"":1.5,""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""session"":""ASIA"",""slow_slope_abs_max"":0.7,""slow_z_abs_min"":0.25,""variance_ratio_max"":1.1,""window_pair"":""192_768"",""zero_crossing_min"":0.05}"
37051,0742aeef5e434bff,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,1533,282,"{""fast_z_abs_min"":1.0,""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""session"":""NY"",""slow_slope_abs_max"":0.7,""slow_z_abs_min"":0.25,""variance_ratio_max"":1.1,""window_pair"":""192_384"",""zero_crossing_min"":0.05}"
37052,0764df75534c5f9e,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,2571,510,"{""fast_z_abs_min"":1.0,""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""session"":""ALL"",""slow_slope_abs_max"":0.35,""slow_z_abs_min"":1.25,""variance_ratio_max"":1.1,""window_pair"":""384_768"",""zero_crossing_min"":0.02}"
37053,079e51e88a2e9113,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,846,154,"{""fast_z_abs_min"":1.0,""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""session"":""ASIA"",""slow_slope_abs_max"":0.15,""slow_z_abs_min"":0.75,""variance_ratio_max"":1.1,""window_pair"":""192_384"",""zero_crossing_min"":0.05}"
37054,07e0c0758675e9c6,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,2971,521,"{""fast_z_abs_min"":1.0,""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""session"":""ALL"",""slow_slope_abs_max"":0.15,""slow_z_abs_min"":0.25,""variance_ratio_max"":1.1,""window_pair"":""384_768"",""zero_crossing_min"":0.05}"
37055,0a6814daa7c6fef1,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,893,167,"{""fast_z_abs_min"":1.0,""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""session"":""NY"",""slow_slope_abs_max"":0.35,""slow_z_abs_min"":0.75,""variance_ratio_max"":0.9,""window_pair"":""192_384"",""zero_crossing_min"":0.02}"
37056,0aea660a6c3532b1,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,404,31,"{""fast_z_abs_min"":1.0,""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""session"":""LONDON"",""slow_slope_abs_max"":0.15,""slow_z_abs_min"":0.75,""variance_ratio_max"":1.1,""window_pair"":""192_768"",""zero_crossing_min"":0.05}"
37057,0af479f0e7ebb41a,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,1662,297,"{""fast_z_abs_min"":1.5,""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""session"":""ALL"",""slow_slope_abs_max"":0.15,""slow_z_abs_min"":0.25,""variance_ratio_max"":0.9,""window_pair"":""192_768"",""zero_crossing_min"":0.02}"
37058,0b22ca12989a2153,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,226,31,"{""fast_z_abs_min"":1.5,""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""session"":""NY"",""slow_slope_abs_max"":0.15,""slow_z_abs_min"":0.25,""variance_ratio_max"":0.9,""window_pair"":""192_768"",""zero_crossing_min"":0.05}"
37059,0ba56cad8ec63920,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,324,61,"{""fast_z_abs_min"":1.0,""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""session"":""ASIA"",""slow_slope_abs_max"":0.15,""slow_z_abs_min"":1.25,""variance_ratio_max"":1.1,""window_pair"":""384_768"",""zero_crossing_min"":0.02}"
37060,0bcd4a136edfc9df,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,352,61,"{""fast_z_abs_min"":1.0,""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""session"":""NY"",""slow_slope_abs_max"":0.7,""slow_z_abs_min"":0.75,""variance_ratio_max"":0.9,""window_pair"":""384_768"",""zero_crossing_min"":0.02}"
37061,0cdf263b3b0fe90e,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,692,108,"{""fast_z_abs_min"":1.5,""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""session"":""LONDON"",""slow_slope_abs_max"":0.7,""slow_z_abs_min"":0.75,""variance_ratio_max"":0.9,""window_pair"":""192_384"",""zero_crossing_min"":0.02}"
37062,0d0a7bfeb1ccb3a4,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,2562,565,"{""fast_z_abs_min"":0.5,""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""session"":""NY"",""slow_slope_abs_max"":0.7,""slow_z_abs_min"":0.25,""variance_ratio_max"":1.1,""window_pair"":""192_768"",""zero_crossing_min"":0.02}"
37063,0df5651e9ff407ae,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,723,123,"{""fast_z_abs_min"":0.5,""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""session"":""LONDON"",""slow_slope_abs_max"":0.35,""slow_z_abs_min"":0.75,""variance_ratio_max"":0.9,""window_pair"":""384_768"",""zero_crossing_min"":0.02}"
37064,0e4636026a0fdd60,CHOP,CHOP_M15_MULTISCALE_STATIONARITY_REVERSION,162,23,"{""fast_z_abs_min"":1.0,""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":0,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""session"":""ASIA"",""slow_slope_abs_max"":0.35,""slow_z_abs_min"":1.25,""variance_ratio_max"":0.9,""window_pair"":""384_768"",""zero_crossing_min"":0.02}"
