signal_time_utc,completion_time_utc,matched_state_time_utc,vote_eurusd,vote_eurgbp,vote_eurjpy,dxy_source_time_utc,vote_dxy,dxy_age_minutes,four_valid_nonzero_votes,vote_sum,trade_candidate,side,candidate_id,year
2022-07-06 23:55:00+00:00,2022-07-07 00:00:00+00:00,2022-07-06 20:00:00+00:00,-1.0,0.0,1.0,2022-07-06 20:55:00+00:00,-1.0,180.0,False,-1.0,False,CASH,20220707T000000Z_CASH,2022
2022-07-07 23:55:00+00:00,2022-07-08 00:00:00+00:00,2022-07-07 20:00:00+00:00,1.0,1.0,-1.0,2022-07-07 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20220708T000000Z_CASH,2022
2022-07-12 23:55:00+00:00,2022-07-13 00:00:00+00:00,2022-07-12 20:00:00+00:00,-1.0,1.0,-1.0,2022-07-12 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20220713T000000Z_CASH,2022
2022-07-13 23:55:00+00:00,2022-07-14 00:00:00+00:00,2022-07-13 20:00:00+00:00,-1.0,-1.0,-1.0,2022-07-13 20:55:00+00:00,-1.0,180.0,True,-4.0,True,SHORT,20220714T000000Z_SHORT,2022
2022-07-14 23:55:00+00:00,2022-07-15 00:00:00+00:00,2022-07-14 20:00:00+00:00,1.0,-1.0,1.0,2022-07-14 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20220715T000000Z_LONG,2022
2022-07-20 23:55:00+00:00,2022-07-21 00:00:00+00:00,2022-07-20 20:00:00+00:00,-1.0,1.0,1.0,2022-07-20 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20220721T000000Z_LONG,2022
2022-07-26 23:55:00+00:00,2022-07-27 00:00:00+00:00,2022-07-26 20:00:00+00:00,-1.0,1.0,1.0,2022-07-26 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20220727T000000Z_LONG,2022
2022-07-27 23:55:00+00:00,2022-07-28 00:00:00+00:00,2022-07-27 20:00:00+00:00,1.0,-1.0,-1.0,2022-07-27 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20220728T000000Z_SHORT,2022
2022-08-10 23:55:00+00:00,2022-08-11 00:00:00+00:00,2022-08-10 20:00:00+00:00,-1.0,1.0,-1.0,2022-08-10 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20220811T000000Z_SHORT,2022
2022-08-14 23:55:00+00:00,2022-08-15 00:00:00+00:00,2022-08-12 20:00:00+00:00,-1.0,-1.0,-1.0,,,,False,,False,CASH,20220815T000000Z_CASH,2022
2022-09-13 23:55:00+00:00,2022-09-14 00:00:00+00:00,2022-09-13 20:00:00+00:00,1.0,-1.0,-1.0,2022-09-13 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20220914T000000Z_SHORT,2022
2022-09-29 23:55:00+00:00,2022-09-30 00:00:00+00:00,2022-09-29 20:00:00+00:00,1.0,-1.0,1.0,2022-09-29 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20220930T000000Z_LONG,2022
2022-10-05 23:55:00+00:00,2022-10-06 00:00:00+00:00,2022-10-05 20:00:00+00:00,1.0,-1.0,1.0,2022-10-05 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20221006T000000Z_CASH,2022
2022-10-06 23:55:00+00:00,2022-10-07 00:00:00+00:00,2022-10-06 20:00:00+00:00,-1.0,-1.0,-1.0,2022-10-06 20:55:00+00:00,-1.0,180.0,True,-4.0,True,SHORT,20221007T000000Z_SHORT,2022
2022-10-17 23:55:00+00:00,2022-10-18 00:00:00+00:00,2022-10-17 20:00:00+00:00,1.0,1.0,-1.0,2022-10-17 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20221018T000000Z_LONG,2022
2022-10-19 23:55:00+00:00,2022-10-20 00:00:00+00:00,2022-10-19 20:00:00+00:00,1.0,1.0,-1.0,2022-10-19 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20221020T000000Z_CASH,2022
2022-10-25 23:55:00+00:00,2022-10-26 00:00:00+00:00,2022-10-25 20:00:00+00:00,1.0,1.0,-1.0,2022-10-25 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20221026T000000Z_LONG,2022
2022-11-01 23:55:00+00:00,2022-11-02 00:00:00+00:00,2022-11-01 20:00:00+00:00,1.0,-1.0,-1.0,2022-11-01 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20221102T000000Z_SHORT,2022
2022-11-02 23:55:00+00:00,2022-11-03 00:00:00+00:00,2022-11-02 20:00:00+00:00,-1.0,1.0,-1.0,2022-11-02 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20221103T000000Z_SHORT,2022
2022-11-08 23:55:00+00:00,2022-11-09 00:00:00+00:00,2022-11-08 21:00:00+00:00,1.0,1.0,-1.0,2022-11-08 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20221109T000000Z_LONG,2022
2022-11-09 23:55:00+00:00,2022-11-10 00:00:00+00:00,2022-11-09 21:00:00+00:00,1.0,-1.0,-1.0,2022-11-09 21:55:00+00:00,1.0,120.0,True,0.0,False,CASH,20221110T000000Z_CASH,2022
2022-12-12 23:55:00+00:00,2022-12-13 00:00:00+00:00,2022-12-12 21:00:00+00:00,1.0,1.0,1.0,2022-12-12 21:55:00+00:00,1.0,120.0,True,4.0,True,LONG,20221213T000000Z_LONG,2022
2022-12-15 23:55:00+00:00,2022-12-16 00:00:00+00:00,2022-12-15 21:00:00+00:00,1.0,1.0,1.0,2022-12-15 21:55:00+00:00,-1.0,120.0,True,2.0,True,LONG,20221216T000000Z_LONG,2022
2022-12-22 23:55:00+00:00,2022-12-23 00:00:00+00:00,2022-12-22 21:00:00+00:00,1.0,1.0,1.0,2022-12-22 21:55:00+00:00,-1.0,120.0,True,2.0,True,LONG,20221223T000000Z_LONG,2022
2022-12-27 23:55:00+00:00,2022-12-28 00:00:00+00:00,2022-12-27 21:00:00+00:00,-1.0,-1.0,-1.0,2022-12-27 21:55:00+00:00,-1.0,120.0,True,-4.0,True,SHORT,20221228T000000Z_SHORT,2022
2022-12-29 23:55:00+00:00,2022-12-30 00:00:00+00:00,2022-12-29 21:00:00+00:00,-1.0,-1.0,-1.0,2022-12-29 21:55:00+00:00,-1.0,120.0,True,-4.0,True,SHORT,20221230T000000Z_SHORT,2022
2023-01-01 23:55:00+00:00,2023-01-02 00:00:00+00:00,2022-12-30 21:00:00+00:00,1.0,,,,,,False,,False,CASH,20230102T000000Z_CASH,2023
2023-01-02 23:55:00+00:00,2023-01-03 00:00:00+00:00,2022-12-30 21:00:00+00:00,1.0,-1.0,1.0,,,,False,,False,CASH,20230103T000000Z_CASH,2023
2023-01-05 23:55:00+00:00,2023-01-06 00:00:00+00:00,2023-01-05 21:00:00+00:00,-1.0,1.0,-1.0,2023-01-05 21:55:00+00:00,1.0,120.0,True,0.0,False,CASH,20230106T000000Z_CASH,2023
2023-01-08 23:55:00+00:00,2023-01-09 00:00:00+00:00,2023-01-06 21:00:00+00:00,1.0,-1.0,-1.0,,,,False,,False,CASH,20230109T000000Z_CASH,2023
2023-01-23 23:55:00+00:00,2023-01-24 00:00:00+00:00,2023-01-23 21:00:00+00:00,1.0,1.0,-1.0,2023-01-23 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20230124T000000Z_LONG,2023
2023-01-24 23:55:00+00:00,2023-01-25 00:00:00+00:00,2023-01-24 21:00:00+00:00,1.0,1.0,1.0,2023-01-24 21:55:00+00:00,1.0,120.0,True,4.0,True,LONG,20230125T000000Z_LONG,2023
2023-01-26 23:55:00+00:00,2023-01-27 00:00:00+00:00,2023-01-26 21:00:00+00:00,1.0,-1.0,-1.0,2023-01-26 21:55:00+00:00,-1.0,120.0,True,-2.0,True,SHORT,20230127T000000Z_SHORT,2023
2023-01-29 23:55:00+00:00,2023-01-30 00:00:00+00:00,2023-01-27 21:00:00+00:00,1.0,-1.0,1.0,,,,False,,False,CASH,20230130T000000Z_CASH,2023
2023-02-05 23:55:00+00:00,2023-02-06 00:00:00+00:00,2023-02-03 21:00:00+00:00,-1.0,-1.0,1.0,,,,False,,False,CASH,20230206T000000Z_CASH,2023
2023-02-14 23:55:00+00:00,2023-02-15 00:00:00+00:00,2023-02-14 21:00:00+00:00,1.0,-1.0,-1.0,2023-02-14 21:55:00+00:00,-1.0,120.0,True,-2.0,True,SHORT,20230215T000000Z_SHORT,2023
2023-02-27 23:55:00+00:00,2023-02-28 00:00:00+00:00,2023-02-27 21:00:00+00:00,1.0,-1.0,1.0,2023-02-27 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20230228T000000Z_LONG,2023
2023-02-28 23:55:00+00:00,2023-03-01 00:00:00+00:00,2023-02-28 21:00:00+00:00,-1.0,-1.0,1.0,2023-02-28 21:55:00+00:00,-1.0,120.0,True,-2.0,True,SHORT,20230301T000000Z_SHORT,2023
2023-03-07 23:55:00+00:00,2023-03-08 00:00:00+00:00,2023-03-07 21:00:00+00:00,-1.0,1.0,1.0,2023-03-07 21:55:00+00:00,-1.0,120.0,True,0.0,False,CASH,20230308T000000Z_CASH,2023
2023-03-21 23:55:00+00:00,2023-03-22 00:00:00+00:00,2023-03-21 20:00:00+00:00,1.0,1.0,1.0,2023-03-21 20:55:00+00:00,1.0,180.0,True,4.0,True,LONG,20230322T000000Z_LONG,2023
2023-03-22 23:55:00+00:00,2023-03-23 00:00:00+00:00,2023-03-22 20:00:00+00:00,1.0,1.0,-1.0,2023-03-22 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20230323T000000Z_CASH,2023
2023-03-28 23:55:00+00:00,2023-03-29 00:00:00+00:00,2023-03-28 20:00:00+00:00,-1.0,1.0,1.0,2023-03-28 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20230329T000000Z_CASH,2023
2023-03-30 23:55:00+00:00,2023-03-31 00:00:00+00:00,2023-03-30 20:00:00+00:00,1.0,1.0,1.0,2023-03-30 20:55:00+00:00,-1.0,180.0,True,2.0,True,LONG,20230331T000000Z_LONG,2023
2023-04-10 23:55:00+00:00,2023-04-11 00:00:00+00:00,2023-04-10 20:00:00+00:00,1.0,-1.0,-1.0,2023-04-10 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20230411T000000Z_SHORT,2023
2023-04-12 23:55:00+00:00,2023-04-13 00:00:00+00:00,2023-04-12 20:00:00+00:00,1.0,-1.0,1.0,2023-04-12 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20230413T000000Z_LONG,2023
2023-04-13 23:55:00+00:00,2023-04-14 00:00:00+00:00,2023-04-13 20:00:00+00:00,1.0,1.0,-1.0,2023-04-13 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20230414T000000Z_LONG,2023
2023-04-16 23:55:00+00:00,2023-04-17 00:00:00+00:00,2023-04-14 20:00:00+00:00,-1.0,1.0,1.0,,,,False,,False,CASH,20230417T000000Z_CASH,2023
2023-04-20 23:55:00+00:00,2023-04-21 00:00:00+00:00,2023-04-20 20:00:00+00:00,-1.0,-1.0,-1.0,2023-04-20 20:55:00+00:00,1.0,180.0,True,-2.0,True,SHORT,20230421T000000Z_SHORT,2023
2023-04-27 23:55:00+00:00,2023-04-28 00:00:00+00:00,2023-04-27 20:00:00+00:00,1.0,1.0,-1.0,2023-04-27 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20230428T000000Z_LONG,2023
2023-04-30 23:55:00+00:00,2023-05-01 00:00:00+00:00,2023-04-28 20:00:00+00:00,-1.0,-1.0,1.0,,,,False,,False,CASH,20230501T000000Z_CASH,2023
2023-05-07 23:55:00+00:00,2023-05-08 00:00:00+00:00,2023-05-05 20:00:00+00:00,1.0,1.0,1.0,,,,False,,False,CASH,20230508T000000Z_CASH,2023
2023-05-10 23:55:00+00:00,2023-05-11 00:00:00+00:00,2023-05-10 20:00:00+00:00,-1.0,-1.0,-1.0,2023-05-10 20:55:00+00:00,1.0,180.0,True,-2.0,True,SHORT,20230511T000000Z_SHORT,2023
2023-05-11 23:55:00+00:00,2023-05-12 00:00:00+00:00,2023-05-11 20:00:00+00:00,-1.0,1.0,-1.0,2023-05-11 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20230512T000000Z_SHORT,2023
2023-05-14 23:55:00+00:00,2023-05-15 00:00:00+00:00,2023-05-12 20:00:00+00:00,1.0,1.0,1.0,,,,False,,False,CASH,20230515T000000Z_CASH,2023
2023-05-30 23:55:00+00:00,2023-05-31 00:00:00+00:00,2023-05-30 20:00:00+00:00,-1.0,-1.0,1.0,2023-05-30 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20230531T000000Z_CASH,2023
2023-05-31 23:55:00+00:00,2023-06-01 00:00:00+00:00,2023-05-31 20:00:00+00:00,1.0,-1.0,-1.0,2023-05-31 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20230601T000000Z_CASH,2023
2023-06-08 23:55:00+00:00,2023-06-09 00:00:00+00:00,2023-06-08 20:00:00+00:00,-1.0,-1.0,-1.0,2023-06-08 20:55:00+00:00,1.0,180.0,True,-2.0,True,SHORT,20230609T000000Z_SHORT,2023
2023-06-11 23:55:00+00:00,2023-06-12 00:00:00+00:00,2023-06-09 20:00:00+00:00,1.0,1.0,1.0,,,,False,,False,CASH,20230612T000000Z_CASH,2023
2023-06-12 23:55:00+00:00,2023-06-13 00:00:00+00:00,2023-06-12 20:00:00+00:00,1.0,-1.0,-1.0,2023-06-12 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20230613T000000Z_SHORT,2023
2023-06-14 23:55:00+00:00,2023-06-15 00:00:00+00:00,2023-06-14 20:00:00+00:00,1.0,1.0,1.0,2023-06-14 20:35:00+00:00,1.0,200.0,True,4.0,True,LONG,20230615T000000Z_LONG,2023
2023-06-22 23:55:00+00:00,2023-06-23 00:00:00+00:00,2023-06-22 20:00:00+00:00,1.0,1.0,-1.0,2023-06-22 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20230623T000000Z_CASH,2023
2023-06-27 23:55:00+00:00,2023-06-28 00:00:00+00:00,2023-06-27 20:00:00+00:00,1.0,1.0,-1.0,2023-06-27 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20230628T000000Z_CASH,2023
2023-06-28 23:55:00+00:00,2023-06-29 00:00:00+00:00,2023-06-28 20:00:00+00:00,1.0,-1.0,1.0,2023-06-28 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20230629T000000Z_CASH,2023
2023-07-06 23:55:00+00:00,2023-07-07 00:00:00+00:00,2023-07-06 20:00:00+00:00,-1.0,-1.0,-1.0,2023-07-06 20:55:00+00:00,1.0,180.0,True,-2.0,True,SHORT,20230707T000000Z_SHORT,2023
2023-07-09 23:55:00+00:00,2023-07-10 00:00:00+00:00,2023-07-07 20:00:00+00:00,1.0,1.0,1.0,,,,False,,False,CASH,20230710T000000Z_CASH,2023
2023-07-10 23:55:00+00:00,2023-07-11 00:00:00+00:00,2023-07-10 20:00:00+00:00,1.0,1.0,1.0,2023-07-10 20:55:00+00:00,1.0,180.0,True,4.0,True,LONG,20230711T000000Z_LONG,2023
2023-07-19 23:55:00+00:00,2023-07-20 00:00:00+00:00,2023-07-19 20:00:00+00:00,1.0,1.0,1.0,2023-07-19 20:55:00+00:00,1.0,180.0,True,4.0,True,LONG,20230720T000000Z_LONG,2023
2023-07-20 23:55:00+00:00,2023-07-21 00:00:00+00:00,2023-07-20 20:00:00+00:00,-1.0,-1.0,-1.0,2023-07-20 20:55:00+00:00,1.0,180.0,True,-2.0,True,SHORT,20230721T000000Z_SHORT,2023
2023-08-06 23:55:00+00:00,2023-08-07 00:00:00+00:00,2023-08-04 20:00:00+00:00,-1.0,1.0,1.0,,,,False,,False,CASH,20230807T000000Z_CASH,2023
2023-08-08 23:55:00+00:00,2023-08-09 00:00:00+00:00,2023-08-08 20:00:00+00:00,1.0,1.0,-1.0,2023-08-08 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20230809T000000Z_CASH,2023
2023-08-10 23:55:00+00:00,2023-08-11 00:00:00+00:00,2023-08-10 20:00:00+00:00,-1.0,1.0,1.0,2023-08-10 20:55:00+00:00,-0.0,180.0,False,1.0,False,CASH,20230811T000000Z_CASH,2023
2023-08-23 23:55:00+00:00,2023-08-24 00:00:00+00:00,2023-08-23 20:00:00+00:00,1.0,1.0,-1.0,2023-08-23 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20230824T000000Z_LONG,2023
2023-08-24 23:55:00+00:00,2023-08-25 00:00:00+00:00,2023-08-24 20:00:00+00:00,-1.0,-1.0,-1.0,2023-08-24 20:55:00+00:00,1.0,180.0,True,-2.0,True,SHORT,20230825T000000Z_SHORT,2023
2023-08-27 23:55:00+00:00,2023-08-28 00:00:00+00:00,2023-08-25 20:00:00+00:00,1.0,-1.0,1.0,,,,False,,False,CASH,20230828T000000Z_CASH,2023
2023-08-29 23:55:00+00:00,2023-08-30 00:00:00+00:00,2023-08-29 20:00:00+00:00,-1.0,-1.0,-1.0,2023-08-29 20:55:00+00:00,-1.0,180.0,True,-4.0,True,SHORT,20230830T000000Z_SHORT,2023
2023-09-03 23:55:00+00:00,2023-09-04 00:00:00+00:00,2023-09-01 20:00:00+00:00,1.0,-1.0,-1.0,,,,False,,False,CASH,20230904T000000Z_CASH,2023
2023-09-14 23:55:00+00:00,2023-09-15 00:00:00+00:00,2023-09-14 20:00:00+00:00,-1.0,-1.0,-1.0,2023-09-14 20:25:00+00:00,1.0,210.0,True,-2.0,True,SHORT,20230915T000000Z_SHORT,2023
2023-09-19 23:55:00+00:00,2023-09-20 00:00:00+00:00,2023-09-19 20:00:00+00:00,-1.0,1.0,-1.0,2023-09-19 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20230920T000000Z_SHORT,2023
2023-10-05 23:55:00+00:00,2023-10-06 00:00:00+00:00,2023-10-05 20:00:00+00:00,-1.0,1.0,-1.0,2023-10-05 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20231006T000000Z_SHORT,2023
2023-10-08 23:55:00+00:00,2023-10-09 00:00:00+00:00,2023-10-06 20:00:00+00:00,1.0,1.0,1.0,,,,False,,False,CASH,20231009T000000Z_CASH,2023
2023-10-09 23:55:00+00:00,2023-10-10 00:00:00+00:00,2023-10-09 20:00:00+00:00,1.0,1.0,1.0,2023-10-09 20:55:00+00:00,-1.0,180.0,True,2.0,True,LONG,20231010T000000Z_LONG,2023
2023-10-12 23:55:00+00:00,2023-10-13 00:00:00+00:00,2023-10-12 20:00:00+00:00,1.0,1.0,1.0,2023-10-12 20:55:00+00:00,-1.0,180.0,True,2.0,True,LONG,20231013T000000Z_LONG,2023
2023-10-15 23:55:00+00:00,2023-10-16 00:00:00+00:00,2023-10-13 20:00:00+00:00,1.0,-1.0,-1.0,,,,False,,False,CASH,20231016T000000Z_CASH,2023
2023-10-17 23:55:00+00:00,2023-10-18 00:00:00+00:00,2023-10-17 20:00:00+00:00,-1.0,-1.0,-1.0,2023-10-17 20:55:00+00:00,-1.0,180.0,True,-4.0,True,SHORT,20231018T000000Z_SHORT,2023
2023-10-23 23:55:00+00:00,2023-10-24 00:00:00+00:00,2023-10-23 20:00:00+00:00,1.0,1.0,1.0,2023-10-23 20:55:00+00:00,1.0,180.0,True,4.0,True,LONG,20231024T000000Z_LONG,2023
2023-10-29 23:55:00+00:00,2023-10-30 00:00:00+00:00,2023-10-27 20:00:00+00:00,1.0,1.0,1.0,,,,False,,False,CASH,20231030T000000Z_CASH,2023
2023-10-30 23:55:00+00:00,2023-10-31 00:00:00+00:00,2023-10-30 20:00:00+00:00,1.0,1.0,1.0,2023-10-30 20:55:00+00:00,-1.0,180.0,True,2.0,True,LONG,20231031T000000Z_LONG,2023
2023-10-31 23:55:00+00:00,2023-11-01 00:00:00+00:00,2023-10-31 20:00:00+00:00,-1.0,-1.0,-1.0,2023-10-31 20:55:00+00:00,-1.0,180.0,True,-4.0,True,SHORT,20231101T000000Z_SHORT,2023
2023-11-01 23:55:00+00:00,2023-11-02 00:00:00+00:00,2023-11-01 20:00:00+00:00,1.0,-1.0,1.0,2023-11-01 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20231102T000000Z_LONG,2023
2023-11-09 23:55:00+00:00,2023-11-10 00:00:00+00:00,2023-11-09 21:00:00+00:00,-1.0,1.0,1.0,2023-11-09 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20231110T000000Z_LONG,2023
2023-11-13 23:55:00+00:00,2023-11-14 00:00:00+00:00,2023-11-13 21:00:00+00:00,1.0,-1.0,0.0,2023-11-13 21:55:00+00:00,-1.0,120.0,False,-1.0,False,CASH,20231114T000000Z_CASH,2023
2023-11-26 23:55:00+00:00,2023-11-27 00:00:00+00:00,2023-11-24 17:00:00+00:00,-1.0,-1.0,-1.0,,,,False,,False,CASH,20231127T000000Z_CASH,2023
2023-11-30 23:55:00+00:00,2023-12-01 00:00:00+00:00,2023-11-30 21:00:00+00:00,1.0,-1.0,-1.0,2023-11-30 21:55:00+00:00,1.0,120.0,True,0.0,False,CASH,20231201T000000Z_CASH,2023
2023-12-03 23:55:00+00:00,2023-12-04 00:00:00+00:00,2023-12-01 21:00:00+00:00,1.0,-1.0,-1.0,,,,False,,False,CASH,20231204T000000Z_CASH,2023
2023-12-04 23:55:00+00:00,2023-12-05 00:00:00+00:00,2023-12-04 21:00:00+00:00,1.0,1.0,1.0,2023-12-04 21:55:00+00:00,1.0,120.0,True,4.0,True,LONG,20231205T000000Z_LONG,2023
2023-12-05 23:55:00+00:00,2023-12-06 00:00:00+00:00,2023-12-05 21:00:00+00:00,-1.0,-1.0,1.0,2023-12-05 21:55:00+00:00,1.0,120.0,True,0.0,False,CASH,20231206T000000Z_CASH,2023
2023-12-06 23:55:00+00:00,2023-12-07 00:00:00+00:00,2023-12-06 21:00:00+00:00,-1.0,1.0,-1.0,2023-12-06 21:55:00+00:00,1.0,120.0,True,0.0,False,CASH,20231207T000000Z_CASH,2023
2023-12-07 23:55:00+00:00,2023-12-08 00:00:00+00:00,2023-12-07 21:00:00+00:00,-1.0,1.0,-1.0,2023-12-07 21:55:00+00:00,-1.0,120.0,True,-2.0,True,SHORT,20231208T000000Z_SHORT,2023
2023-12-10 23:55:00+00:00,2023-12-11 00:00:00+00:00,2023-12-08 21:00:00+00:00,1.0,-1.0,1.0,,,,False,,False,CASH,20231211T000000Z_CASH,2023
2023-12-12 23:55:00+00:00,2023-12-13 00:00:00+00:00,2023-12-12 21:00:00+00:00,1.0,-1.0,-1.0,2023-12-12 21:55:00+00:00,-1.0,120.0,True,-2.0,True,SHORT,20231213T000000Z_SHORT,2023
2024-01-11 23:55:00+00:00,2024-01-12 00:00:00+00:00,2024-01-11 21:00:00+00:00,1.0,-1.0,-1.0,2024-01-11 21:55:00+00:00,-1.0,120.0,True,-2.0,True,SHORT,20240112T000000Z_SHORT,2024
2024-01-14 23:55:00+00:00,2024-01-15 00:00:00+00:00,2024-01-12 21:00:00+00:00,-1.0,1.0,1.0,,,,False,,False,CASH,20240115T000000Z_CASH,2024
2024-01-24 23:55:00+00:00,2024-01-25 00:00:00+00:00,2024-01-24 21:00:00+00:00,-1.0,1.0,1.0,2024-01-24 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20240125T000000Z_LONG,2024
2024-01-25 23:55:00+00:00,2024-01-26 00:00:00+00:00,2024-01-25 21:00:00+00:00,-1.0,1.0,1.0,2024-01-25 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20240126T000000Z_LONG,2024
2024-01-29 23:55:00+00:00,2024-01-30 00:00:00+00:00,2024-01-29 21:00:00+00:00,1.0,-1.0,-1.0,2024-01-29 21:55:00+00:00,-1.0,120.0,True,-2.0,True,SHORT,20240130T000000Z_SHORT,2024
2024-02-04 23:55:00+00:00,2024-02-05 00:00:00+00:00,2024-02-02 21:00:00+00:00,-1.0,1.0,1.0,,,,False,,False,CASH,20240205T000000Z_CASH,2024
2024-02-18 23:55:00+00:00,2024-02-19 00:00:00+00:00,2024-02-16 21:00:00+00:00,1.0,1.0,1.0,,,,False,,False,CASH,20240219T000000Z_CASH,2024
2024-02-20 23:55:00+00:00,2024-02-21 00:00:00+00:00,2024-02-20 21:00:00+00:00,0.0,-1.0,1.0,2024-02-20 21:55:00+00:00,-1.0,120.0,False,-1.0,False,CASH,20240221T000000Z_CASH,2024
2024-02-22 23:55:00+00:00,2024-02-23 00:00:00+00:00,2024-02-22 21:00:00+00:00,1.0,1.0,1.0,2024-02-22 21:55:00+00:00,1.0,120.0,True,4.0,True,LONG,20240223T000000Z_LONG,2024
2024-02-28 23:55:00+00:00,2024-02-29 00:00:00+00:00,2024-02-28 21:00:00+00:00,1.0,-1.0,1.0,2024-02-28 21:55:00+00:00,-1.0,120.0,True,0.0,False,CASH,20240229T000000Z_CASH,2024
2024-02-29 23:55:00+00:00,2024-03-01 00:00:00+00:00,2024-02-29 21:00:00+00:00,1.0,-1.0,1.0,2024-02-29 21:55:00+00:00,-1.0,120.0,True,0.0,False,CASH,20240301T000000Z_CASH,2024
2024-03-03 23:55:00+00:00,2024-03-04 00:00:00+00:00,2024-03-01 21:00:00+00:00,1.0,-1.0,1.0,,,,False,,False,CASH,20240304T000000Z_CASH,2024
2024-03-12 23:55:00+00:00,2024-03-13 00:00:00+00:00,2024-03-12 20:00:00+00:00,-1.0,-1.0,1.0,2024-03-12 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20240313T000000Z_CASH,2024
2024-03-13 23:55:00+00:00,2024-03-14 00:00:00+00:00,2024-03-13 20:00:00+00:00,1.0,1.0,-1.0,2024-03-13 20:55:00+00:00,,180.0,False,,False,CASH,20240314T000000Z_CASH,2024
2024-03-26 23:55:00+00:00,2024-03-27 00:00:00+00:00,2024-03-26 20:00:00+00:00,-1.0,1.0,-1.0,2024-03-26 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20240327T000000Z_CASH,2024
2024-03-28 23:55:00+00:00,2024-03-29 00:00:00+00:00,2024-03-28 20:00:00+00:00,1.0,1.0,1.0,2024-03-28 20:55:00+00:00,1.0,180.0,True,4.0,True,LONG,20240329T000000Z_LONG,2024
2024-03-31 23:55:00+00:00,2024-04-01 00:00:00+00:00,2024-03-28 20:00:00+00:00,1.0,-1.0,1.0,,,,False,,False,CASH,20240401T000000Z_CASH,2024
2024-04-03 23:55:00+00:00,2024-04-04 00:00:00+00:00,2024-04-03 20:00:00+00:00,1.0,1.0,-1.0,2024-04-03 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20240404T000000Z_LONG,2024
2024-04-04 23:55:00+00:00,2024-04-05 00:00:00+00:00,2024-04-04 20:00:00+00:00,1.0,1.0,-1.0,2024-04-04 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20240405T000000Z_LONG,2024
2024-04-07 23:55:00+00:00,2024-04-08 00:00:00+00:00,2024-04-05 20:00:00+00:00,1.0,1.0,1.0,,,,False,,False,CASH,20240408T000000Z_CASH,2024
2024-04-08 23:55:00+00:00,2024-04-09 00:00:00+00:00,2024-04-08 20:00:00+00:00,1.0,1.0,1.0,2024-04-08 20:55:00+00:00,,180.0,False,,False,CASH,20240409T000000Z_CASH,2024
2024-04-09 23:55:00+00:00,2024-04-10 00:00:00+00:00,2024-04-09 20:00:00+00:00,1.0,-1.0,1.0,2024-04-09 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20240410T000000Z_LONG,2024
