entry_time,entry_date,entry_hour,direction,entry_deal,volume,entry_price,entry_comment,exit_time,exit_date,exit_hour,exit_deal,exit_price,profit,balance,exit_comment,commission,swap,price_profit,net
2024.03.28 09:30:00,2024-03-28,9,LONG,506,0.01,1.07856,EU_M30_R1,2024.03.28 10:24:25,2024-03-28,10,507,1.07941,0.85,1016.81,tp 1.07941,0.0,0.0,0.85,0.85
2024.03.29 01:30:00,2024-03-29,1,LONG,508,0.01,1.07781,EU_M30_R1,2024.03.29 06:52:30,2024-03-29,6,509,1.07716,-0.65,1016.16,sl 1.07718,0.0,0.0,-0.65,-0.65
2024.04.01 16:30:00,2024-04-01,16,LONG,510,0.01,1.07358,EU_M30_R1,2024.04.02 06:42:39,2024-04-02,6,511,1.07246,-1.12,1014.93,sl 1.07247,0.0,-0.11,-1.12,-1.2300000000000002
2024.04.11 07:30:00,2024-04-11,7,LONG,512,0.01,1.07414,EU_M30_R1,2024.04.11 10:15:59,2024-04-11,10,513,1.07264,-1.5,1013.43,sl 1.07266,0.0,0.0,-1.5,-1.5
2024.04.12 08:00:00,2024-04-12,8,LONG,514,0.01,1.06843,EU_M30_R1,2024.04.12 08:55:36,2024-04-12,8,515,1.06743,-1.0,1012.43,sl 1.06743,0.0,0.0,-1.0,-1.0
2024.04.12 10:00:00,2024-04-12,10,LONG,516,0.01,1.06609,EU_M30_R1,2024.04.12 10:48:23,2024-04-12,10,517,1.06484,-1.25,1011.18,sl 1.06485,0.0,0.0,-1.25,-1.25
2024.04.16 02:00:00,2024-04-16,2,LONG,518,0.01,1.06160,EU_M30_R1,2024.04.16 02:36:04,2024-04-16,2,519,1.06072,-0.88,1010.3,sl 1.06072,0.0,0.0,-0.88,-0.88
2024.04.18 14:30:00,2024-04-18,14,LONG,520,0.01,1.06546,EU_M30_R1,2024.04.18 20:49:35,2024-04-18,20,521,1.06413,-1.33,1008.97,sl 1.06413,0.0,0.0,-1.33,-1.33
2024.04.22 14:00:00,2024-04-22,14,LONG,522,0.01,1.06332,EU_M30_R1,2024.04.22 14:45:32,2024-04-22,14,523,1.06443,1.11,1010.08,tp 1.06443,0.0,0.0,1.11,1.11
2024.04.23 07:00:00,2024-04-23,7,LONG,524,0.01,1.06447,EU_M30_R1,2024.04.23 07:15:00,2024-04-23,7,525,1.06506,0.59,1010.67,tp 1.06501,0.0,0.0,0.59,0.59
2024.04.24 09:30:00,2024-04-24,9,LONG,526,0.01,1.06898,EU_M30_R1,2024.04.24 12:12:27,2024-04-24,12,527,1.06807,-0.91,1009.76,sl 1.06807,0.0,0.0,-0.91,-0.91
2024.04.30 07:00:00,2024-04-30,7,LONG,528,0.01,1.07047,EU_M30_R1,2024.04.30 09:02:21,2024-04-30,9,529,1.07166,1.19,1010.95,tp 1.07165,0.0,0.0,1.19,1.19
2024.05.02 14:30:00,2024-05-02,14,LONG,530,0.01,1.06879,EU_M30_R1,2024.05.02 15:25:36,2024-05-02,15,531,1.07003,1.24,1012.19,tp 1.07003,0.0,0.0,1.24,1.24
2024.05.07 19:00:00,2024-05-07,19,LONG,532,0.01,1.07513,EU_M30_R1,2024.05.08 01:59:38,2024-05-08,1,533,1.07401,-1.12,1010.96,sl 1.07402,0.0,-0.11,-1.12,-1.2300000000000002
2024.05.08 03:00:00,2024-05-08,3,LONG,534,0.01,1.07414,EU_M30_R1,2024.05.08 06:18:23,2024-05-08,6,535,1.07459,0.45,1011.41,tp 1.07459,0.0,0.0,0.45,0.45
2024.05.14 09:00:00,2024-05-14,9,LONG,536,0.01,1.07836,EU_M30_R1,2024.05.14 09:17:18,2024-05-14,9,537,1.07907,0.71,1012.12,tp 1.07902,0.0,0.0,0.71,0.71
2024.05.16 14:30:00,2024-05-16,14,LONG,538,0.01,1.08632,EU_M30_R1,2024.05.16 15:35:02,2024-05-16,15,539,1.08719,0.87,1012.99,tp 1.08719,0.0,0.0,0.87,0.87
2024.05.17 03:00:00,2024-05-17,3,LONG,540,0.01,1.08578,EU_M30_R1,2024.05.17 06:00:35,2024-05-17,6,541,1.08625,0.47,1013.46,tp 1.08624,0.0,0.0,0.47,0.47
2024.05.17 11:30:00,2024-05-17,11,LONG,542,0.01,1.08404,EU_M30_R1,2024.05.17 13:05:59,2024-05-17,13,543,1.08472,0.68,1014.14,tp 1.08472,0.0,0.0,0.68,0.68
2024.05.20 13:00:00,2024-05-20,13,LONG,544,0.01,1.08576,EU_M30_R1,2024.05.20 13:23:39,2024-05-20,13,545,1.08646,0.7,1014.84,tp 1.08646,0.0,0.0,0.7,0.7
2024.05.21 14:30:00,2024-05-21,14,LONG,546,0.01,1.08540,EU_M30_R1,2024.05.22 02:01:14,2024-05-22,2,547,1.08629,0.89,1015.62,tp 1.08629,0.0,-0.11,0.89,0.78
2024.05.22 12:30:00,2024-05-22,12,LONG,548,0.01,1.08306,EU_M30_R1,2024.05.22 13:27:35,2024-05-22,13,549,1.08386,0.8,1016.42,tp 1.08386,0.0,0.0,0.8,0.8
2024.05.23 08:00:00,2024-05-23,8,LONG,550,0.01,1.08290,EU_M30_R1,2024.05.23 08:16:02,2024-05-23,8,551,1.08423,1.33,1017.75,tp 1.08423,0.0,0.0,1.33,1.33
2024.05.29 16:30:00,2024-05-29,16,LONG,552,0.01,1.08125,EU_M30_R1,2024.05.30 00:10:36,2024-05-30,0,553,1.07976,-1.49,1016.15,sl 1.07976,0.0,-0.11,-1.49,-1.6
2024.05.31 03:30:00,2024-05-31,3,LONG,554,0.01,1.08182,EU_M30_R1,2024.05.31 06:53:38,2024-05-31,6,555,1.08238,0.56,1016.71,tp 1.08238,0.0,0.0,0.56,0.56
2024.06.03 11:00:00,2024-06-03,11,LONG,556,0.01,1.08371,EU_M30_R1,2024.06.03 12:21:27,2024-06-03,12,557,1.08455,0.84,1017.55,tp 1.08455,0.0,0.0,0.84,0.84
2024.06.04 11:00:00,2024-06-04,11,LONG,558,0.01,1.08665,EU_M30_R1,2024.06.04 14:00:55,2024-06-04,14,559,1.08747,0.82,1018.37,tp 1.08747,0.0,0.0,0.82,0.82
2024.06.05 11:00:00,2024-06-05,11,LONG,560,0.01,1.08684,EU_M30_R1,2024.06.05 11:30:38,2024-06-05,11,561,1.08612,-0.72,1017.65,sl 1.08612,0.0,0.0,-0.72,-0.72
2024.06.05 12:00:00,2024-06-05,12,LONG,562,0.01,1.08683,EU_M30_R1,2024.06.05 12:15:31,2024-06-05,12,563,1.08752,0.69,1018.34,tp 1.08750,0.0,0.0,0.69,0.69
2024.06.10 11:00:00,2024-06-10,11,LONG,564,0.01,1.07370,EU_M30_R1,2024.06.10 11:22:22,2024-06-10,11,565,1.07463,0.93,1019.27,tp 1.07463,0.0,0.0,0.93,0.93
2024.06.11 11:00:00,2024-06-11,11,LONG,566,0.01,1.07413,EU_M30_R1,2024.06.11 11:14:30,2024-06-11,11,567,1.07302,-1.11,1018.16,sl 1.07302,0.0,0.0,-1.11,-1.11
2024.06.13 12:30:00,2024-06-13,12,LONG,568,0.01,1.07922,EU_M30_R1,2024.06.13 12:30:28,2024-06-13,12,569,1.08021,0.99,1019.15,tp 1.08014,0.0,0.0,0.99,0.99
2024.06.13 17:30:00,2024-06-13,17,LONG,570,0.01,1.07402,EU_M30_R1,2024.06.14 06:36:39,2024-06-14,6,571,1.07202,-2.0,1017.04,sl 1.07202,0.0,-0.11,-2.0,-2.11
2024.06.14 10:00:00,2024-06-14,10,LONG,572,0.01,1.06873,EU_M30_R1,2024.06.14 11:18:01,2024-06-14,11,573,1.06998,1.25,1018.29,tp 1.06998,0.0,0.0,1.25,1.25
2024.06.20 16:30:00,2024-06-20,16,LONG,574,0.01,1.07081,EU_M30_R1,2024.06.21 05:08:34,2024-06-21,5,575,1.07190,1.09,1019.27,tp 1.07190,0.0,-0.11,1.09,0.9800000000000001
2024.06.21 09:00:00,2024-06-21,9,LONG,576,0.01,1.06910,EU_M30_R1,2024.06.24 06:38:36,2024-06-24,6,577,1.07071,1.61,1020.55,tp 1.07070,0.0,-0.33,1.61,1.28
2024.06.25 13:30:00,2024-06-25,13,LONG,578,0.01,1.07039,EU_M30_R1,2024.06.25 14:08:32,2024-06-25,14,579,1.06930,-1.09,1019.46,sl 1.06931,0.0,0.0,-1.09,-1.09
2024.06.25 15:00:00,2024-06-25,15,LONG,580,0.01,1.07007,EU_M30_R1,2024.06.25 17:18:07,2024-06-25,17,581,1.07097,0.9,1020.36,tp 1.07097,0.0,0.0,0.9,0.9
2024.06.26 08:00:00,2024-06-26,8,LONG,582,0.01,1.06938,EU_M30_R1,2024.06.26 10:13:27,2024-06-26,10,583,1.06852,-0.86,1019.5,sl 1.06853,0.0,0.0,-0.86,-0.86
2024.06.26 11:00:00,2024-06-26,11,LONG,584,0.01,1.06849,EU_M30_R1,2024.06.26 11:58:24,2024-06-26,11,585,1.06927,0.78,1020.28,tp 1.06926,0.0,0.0,0.78,0.78
2024.06.26 14:00:00,2024-06-26,14,LONG,586,0.01,1.06749,EU_M30_R1,2024.06.26 14:14:39,2024-06-26,14,587,1.06856,1.07,1021.35,tp 1.06855,0.0,0.0,1.07,1.07
2024.06.28 05:00:00,2024-06-28,5,LONG,588,0.01,1.06868,EU_M30_R1,2024.06.28 05:57:40,2024-06-28,5,589,1.06924,0.56,1021.91,tp 1.06924,0.0,0.0,0.56,0.56
2024.07.09 12:30:00,2024-07-09,12,LONG,590,0.01,1.08150,EU_M30_R1,2024.07.09 13:20:04,2024-07-09,13,591,1.08217,0.67,1022.58,tp 1.08215,0.0,0.0,0.67,0.67
2024.07.09 16:00:00,2024-07-09,16,LONG,592,0.01,1.08128,EU_M30_R1,2024.07.10 03:31:30,2024-07-10,3,593,1.08208,0.8,1023.27,tp 1.08208,0.0,-0.11,0.8,0.6900000000000001
2024.07.18 16:00:00,2024-07-18,16,LONG,594,0.01,1.09121,EU_M30_R1,2024.07.18 18:14:25,2024-07-18,18,595,1.09010,-1.11,1022.16,sl 1.09010,0.0,0.0,-1.11,-1.11
2024.07.23 11:00:00,2024-07-23,11,LONG,596,0.01,1.08613,EU_M30_R1,2024.07.23 13:11:27,2024-07-23,13,597,1.08522,-0.91,1021.25,sl 1.08523,0.0,0.0,-0.91,-0.91
2024.07.29 10:00:00,2024-07-29,10,LONG,598,0.01,1.08373,EU_M30_R1,2024.07.29 11:42:13,2024-07-29,11,599,1.08265,-1.08,1020.17,sl 1.08265,0.0,0.0,-1.08,-1.08
2024.07.29 12:30:00,2024-07-29,12,LONG,600,0.01,1.08191,EU_M30_R1,2024.07.29 14:30:23,2024-07-29,14,601,1.08073,-1.18,1018.99,sl 1.08073,0.0,0.0,-1.18,-1.18
2024.07.30 13:30:00,2024-07-30,13,LONG,602,0.01,1.08138,EU_M30_R1,2024.07.30 14:03:52,2024-07-30,14,603,1.08015,-1.23,1017.76,sl 1.08015,0.0,0.0,-1.23,-1.23
2024.08.01 10:30:00,2024-08-01,10,LONG,604,0.01,1.07873,EU_M30_R1,2024.08.01 12:30:24,2024-08-01,12,605,1.07967,0.94,1018.7,tp 1.07967,0.0,0.0,0.94,0.94
2024.08.07 06:00:00,2024-08-07,6,LONG,606,0.01,1.09100,EU_M30_R1,2024.08.07 07:00:05,2024-08-07,7,607,1.09162,0.62,1019.32,tp 1.09162,0.0,0.0,0.62,0.62
2024.08.22 15:00:00,2024-08-22,15,LONG,608,0.01,1.11145,EU_M30_R1,2024.08.23 01:49:51,2024-08-23,1,609,1.11279,1.34,1020.55,tp 1.11279,0.0,-0.11,1.34,1.23
2024.08.26 13:30:00,2024-08-26,13,LONG,610,0.01,1.11612,EU_M30_R1,2024.08.26 14:30:28,2024-08-26,14,611,1.11702,0.9,1021.45,tp 1.11702,0.0,0.0,0.9,0.9
2024.08.28 13:00:00,2024-08-28,13,LONG,612,0.01,1.11121,EU_M30_R1,2024.08.28 14:19:26,2024-08-28,14,613,1.11243,1.22,1022.67,tp 1.11243,0.0,0.0,1.22,1.22
2024.08.29 09:30:00,2024-08-29,9,LONG,614,0.01,1.10934,EU_M30_R1,2024.08.29 14:08:35,2024-08-29,14,615,1.10716,-2.18,1020.49,sl 1.10718,0.0,0.0,-2.18,-2.18
2024.08.30 14:00:00,2024-08-30,14,LONG,616,0.01,1.10730,EU_M30_R1,2024.08.30 15:47:27,2024-08-30,15,617,1.10536,-1.94,1018.55,sl 1.10537,0.0,0.0,-1.94,-1.94
2024.08.30 17:00:00,2024-08-30,17,LONG,618,0.01,1.10496,EU_M30_R1,2024.09.02 06:35:35,2024-09-02,6,619,1.10636,1.4,1019.62,tp 1.10634,0.0,-0.33,1.4,1.0699999999999998
2024.09.03 11:30:00,2024-09-03,11,LONG,620,0.01,1.10384,EU_M30_R1,2024.09.03 12:37:13,2024-09-03,12,621,1.10466,0.82,1020.44,tp 1.10466,0.0,0.0,0.82,0.82
2024.09.09 21:30:00,2024-09-09,21,LONG,622,0.01,1.10367,EU_M30_R1,2024.09.10 00:26:59,2024-09-10,0,623,1.10283,-0.84,1019.49,sl 1.10286,0.0,-0.11,-0.84,-0.95
2024.09.10 14:30:00,2024-09-10,14,LONG,624,0.01,1.10227,EU_M30_R1,2024.09.11 01:32:11,2024-09-11,1,625,1.10313,0.86,1020.24,tp 1.10313,0.0,-0.11,0.86,0.75
2024.09.19 02:00:00,2024-09-19,2,LONG,626,0.01,1.10835,EU_M30_R1,2024.09.19 02:23:14,2024-09-19,2,627,1.10985,1.5,1021.74,tp 1.10985,0.0,0.0,1.5,1.5
2024.09.20 16:00:00,2024-09-20,16,LONG,628,0.01,1.11592,EU_M30_R1,2024.09.23 07:15:00,2024-09-23,7,629,1.11341,-2.51,1018.9,sl 1.11359,0.0,-0.33,-2.51,-2.84
2024.09.25 17:30:00,2024-09-25,17,LONG,630,0.01,1.11334,EU_M30_R1,2024.09.26 05:54:41,2024-09-26,5,631,1.11485,1.51,1020.3,tp 1.11485,0.0,-0.11,1.51,1.4
2024.09.30 15:00:00,2024-09-30,15,LONG,632,0.01,1.11584,EU_M30_R1,2024.09.30 15:50:25,2024-09-30,15,633,1.11393,-1.91,1018.39,sl 1.11393,0.0,0.0,-1.91,-1.91
2024.09.30 19:00:00,2024-09-30,19,LONG,634,0.01,1.11325,EU_M30_R1,2024.10.01 08:04:26,2024-10-01,8,635,1.11097,-2.28,1016.0,sl 1.11098,0.0,-0.11,-2.28,-2.3899999999999997
2024.10.01 11:00:00,2024-10-01,11,LONG,636,0.01,1.10873,EU_M30_R1,2024.10.01 11:07:16,2024-10-01,11,637,1.10999,1.26,1017.26,tp 1.10999,0.0,0.0,1.26,1.26
2024.10.02 15:30:00,2024-10-02,15,LONG,638,0.01,1.10421,EU_M30_R1,2024.10.02 16:05:36,2024-10-02,16,639,1.10542,1.21,1018.47,tp 1.10542,0.0,0.0,1.21,1.21
2024.10.03 06:00:00,2024-10-03,6,LONG,640,0.01,1.10288,EU_M30_R1,2024.10.03 06:35:04,2024-10-03,6,641,1.10339,0.51,1018.98,tp 1.10338,0.0,0.0,0.51,0.51
2024.10.04 14:30:00,2024-10-04,14,LONG,642,0.01,1.09715,EU_M30_R1,2024.10.04 16:23:01,2024-10-04,16,643,1.09529,-1.86,1017.12,sl 1.09530,0.0,0.0,-1.86,-1.86
2024.10.08 16:00:00,2024-10-08,16,LONG,644,0.01,1.09701,EU_M30_R1,2024.10.08 20:49:59,2024-10-08,20,645,1.09796,0.95,1018.07,tp 1.09795,0.0,0.0,0.95,0.95
2024.10.09 05:30:00,2024-10-09,5,LONG,646,0.01,1.09695,EU_M30_R1,2024.10.09 07:01:13,2024-10-09,7,647,1.09620,-0.75,1017.32,sl 1.09620,0.0,0.0,-0.75,-0.75
2024.10.09 12:30:00,2024-10-09,12,LONG,648,0.01,1.09549,EU_M30_R1,2024.10.09 14:42:26,2024-10-09,14,649,1.09448,-1.01,1016.31,sl 1.09449,0.0,0.0,-1.01,-1.01
2024.10.09 18:00:00,2024-10-09,18,LONG,650,0.01,1.09390,EU_M30_R1,2024.10.10 08:18:35,2024-10-10,8,651,1.09283,-1.07,1015.13,sl 1.09284,0.0,-0.11,-1.07,-1.1800000000000002
2024.10.10 17:30:00,2024-10-10,17,LONG,652,0.01,1.09156,EU_M30_R1,2024.10.10 19:43:59,2024-10-10,19,653,1.09309,1.53,1016.66,tp 1.09308,0.0,0.0,1.53,1.53
2024.10.14 00:30:00,2024-10-14,0,LONG,654,0.01,1.09227,EU_M30_R1,2024.10.14 03:29:10,2024-10-14,3,655,1.09288,0.61,1017.27,tp 1.09287,0.0,0.0,0.61,0.61
2024.10.14 13:30:00,2024-10-14,13,LONG,656,0.01,1.09108,EU_M30_R1,2024.10.14 13:45:00,2024-10-14,13,657,1.09189,0.81,1018.08,tp 1.09186,0.0,0.0,0.81,0.81
2024.10.15 06:00:00,2024-10-15,6,LONG,658,0.01,1.08915,EU_M30_R1,2024.10.15 06:12:35,2024-10-15,6,659,1.08856,-0.59,1017.49,sl 1.08857,0.0,0.0,-0.59,-0.59
2024.10.16 07:30:00,2024-10-16,7,LONG,660,0.01,1.08834,EU_M30_R1,2024.10.16 09:11:33,2024-10-16,9,661,1.08901,0.67,1018.16,tp 1.08900,0.0,0.0,0.67,0.67
2024.10.16 18:00:00,2024-10-16,18,LONG,662,0.01,1.08624,EU_M30_R1,2024.10.16 22:00:34,2024-10-16,22,663,1.08723,0.99,1019.15,tp 1.08718,0.0,0.0,0.99,0.99
2024.10.17 14:00:00,2024-10-17,14,LONG,664,0.01,1.08335,EU_M30_R1,2024.10.18 11:50:32,2024-10-18,11,665,1.08517,1.82,1020.86,tp 1.08516,0.0,-0.11,1.82,1.71
2024.10.21 08:30:00,2024-10-21,8,LONG,666,0.01,1.08521,EU_M30_R1,2024.10.21 08:56:59,2024-10-21,8,667,1.08574,0.53,1021.39,tp 1.08574,0.0,0.0,0.53,0.53
2024.10.23 12:30:00,2024-10-23,12,LONG,668,0.01,1.07641,EU_M30_R1,2024.10.23 12:46:18,2024-10-23,12,669,1.07721,0.8,1022.19,tp 1.07720,0.0,0.0,0.8,0.8
2024.10.25 18:00:00,2024-10-25,18,LONG,670,0.01,1.08035,EU_M30_R1,2024.10.27 21:00:05,2024-10-27,21,671,1.07918,-1.17,1020.69,sl 1.07919,0.0,-0.33,-1.17,-1.5
2024.10.28 03:30:00,2024-10-28,3,LONG,672,0.01,1.07853,EU_M30_R1,2024.10.28 05:08:19,2024-10-28,5,673,1.07914,0.61,1021.3,tp 1.07914,0.0,0.0,0.61,0.61
2024.11.01 17:30:00,2024-11-01,17,LONG,674,0.01,1.08412,EU_M30_R1,2024.11.03 21:00:00,2024-11-03,21,675,1.08755,3.43,1024.4,tp 1.08556,0.0,-0.33,3.43,3.1
2024.11.06 12:30:00,2024-11-06,12,LONG,676,0.01,1.07045,EU_M30_R1,2024.11.06 14:08:17,2024-11-06,14,677,1.07310,2.65,1027.05,tp 1.07305,0.0,0.0,2.65,2.65
2024.11.08 13:30:00,2024-11-08,13,LONG,678,0.01,1.07653,EU_M30_R1,2024.11.08 14:02:36,2024-11-08,14,679,1.07440,-2.13,1024.92,sl 1.07440,0.0,0.0,-2.13,-2.13
2024.11.08 15:00:00,2024-11-08,15,LONG,680,0.01,1.07486,EU_M30_R1,2024.11.08 15:20:35,2024-11-08,15,681,1.07299,-1.87,1023.05,sl 1.07299,0.0,0.0,-1.87,-1.87
2024.11.08 17:00:00,2024-11-08,17,LONG,682,0.01,1.07094,EU_M30_R1,2024.11.11 00:25:06,2024-11-11,0,683,1.07276,1.82,1024.54,tp 1.07276,0.0,-0.33,1.82,1.49
2024.11.11 09:00:00,2024-11-11,9,LONG,684,0.01,1.06818,EU_M30_R1,2024.11.11 10:05:37,2024-11-11,10,685,1.06665,-1.53,1023.01,sl 1.06665,0.0,0.0,-1.53,-1.53
2024.11.11 11:00:00,2024-11-11,11,LONG,686,0.01,1.06628,EU_M30_R1,2024.11.11 12:17:36,2024-11-11,12,687,1.06446,-1.82,1021.19,sl 1.06448,0.0,0.0,-1.82,-1.82
2024.11.12 07:00:00,2024-11-12,7,LONG,688,0.01,1.06323,EU_M30_R1,2024.11.12 07:29:16,2024-11-12,7,689,1.06205,-1.18,1020.01,sl 1.06205,0.0,0.0,-1.18,-1.18
2024.11.12 08:00:00,2024-11-12,8,LONG,690,0.01,1.06320,EU_M30_R1,2024.11.12 08:31:04,2024-11-12,8,691,1.06168,-1.52,1018.49,sl 1.06169,0.0,0.0,-1.52,-1.52
2024.11.13 15:00:00,2024-11-13,15,LONG,692,0.01,1.05890,EU_M30_R1,2024.11.14 00:34:59,2024-11-14,0,693,1.05555,-3.35,1015.03,sl 1.05556,0.0,-0.11,-3.35,-3.46
2024.11.14 02:30:00,2024-11-14,2,LONG,694,0.01,1.05533,EU_M30_R1,2024.11.14 03:45:34,2024-11-14,3,695,1.05451,-0.82,1014.21,sl 1.05451,0.0,0.0,-0.82,-0.82
2024.11.14 05:00:00,2024-11-14,5,LONG,696,0.01,1.05473,EU_M30_R1,2024.11.14 07:55:27,2024-11-14,7,697,1.05338,-1.35,1012.86,sl 1.05339,0.0,0.0,-1.35,-1.35
2024.11.20 14:30:00,2024-11-20,14,LONG,698,0.01,1.05358,EU_M30_R1,2024.11.20 14:50:33,2024-11-20,14,699,1.05179,-1.79,1011.07,sl 1.05181,0.0,0.0,-1.79,-1.79
2024.11.20 16:00:00,2024-11-20,16,LONG,700,0.01,1.05203,EU_M30_R1,2024.11.20 16:46:30,2024-11-20,16,701,1.05360,1.57,1012.64,tp 1.05360,0.0,0.0,1.57,1.57
2024.11.21 08:00:00,2024-11-21,8,LONG,702,0.01,1.05405,EU_M30_R1,2024.11.21 08:20:15,2024-11-21,8,703,1.05240,-1.65,1010.99,sl 1.05241,0.0,0.0,-1.65,-1.65
2024.11.26 00:30:00,2024-11-26,0,LONG,704,0.01,1.04561,EU_M30_R1,2024.11.26 03:00:38,2024-11-26,3,705,1.04812,2.51,1013.5,tp 1.04810,0.0,0.0,2.51,2.51
2024.12.01 23:00:00,2024-12-01,23,LONG,706,0.01,1.05442,EU_M30_R1,2024.12.02 00:19:22,2024-12-02,0,707,1.05291,-1.51,1011.99,sl 1.05292,0.0,0.0,-1.51,-1.51
2024.12.10 09:30:00,2024-12-10,9,LONG,708,0.01,1.05304,EU_M30_R1,2024.12.10 12:17:31,2024-12-10,12,709,1.05176,-1.28,1010.71,sl 1.05177,0.0,0.0,-1.28,-1.28
2024.12.11 07:30:00,2024-12-11,7,LONG,710,0.01,1.05030,EU_M30_R1,2024.12.11 09:10:33,2024-12-11,9,711,1.04878,-1.52,1009.19,sl 1.04879,0.0,0.0,-1.52,-1.52
2024.12.17 09:00:00,2024-12-17,9,LONG,712,0.01,1.04876,EU_M30_R1,2024.12.17 11:41:37,2024-12-17,11,713,1.04953,0.77,1009.96,tp 1.04953,0.0,0.0,0.77,0.77
2024.12.18 16:30:00,2024-12-18,16,LONG,714,0.01,1.04751,EU_M30_R1,2024.12.18 17:31:01,2024-12-18,17,715,1.04878,1.27,1011.23,tp 1.04878,0.0,0.0,1.27,1.27
2024.12.18 20:30:00,2024-12-18,20,LONG,716,0.01,1.03664,EU_M30_R1,2024.12.19 01:59:35,2024-12-19,1,717,1.03902,2.38,1013.5,tp 1.03902,0.0,-0.11,2.38,2.27
2024.12.19 16:30:00,2024-12-19,16,LONG,718,0.01,1.03741,EU_M30_R1,2024.12.20 05:10:28,2024-12-20,5,719,1.03512,-2.29,1011.1,sl 1.03513,0.0,-0.11,-2.29,-2.4
2024.12.23 10:30:00,2024-12-23,10,LONG,720,0.01,1.03988,EU_M30_R1,2024.12.23 11:19:37,2024-12-23,11,721,1.03860,-1.28,1009.82,sl 1.03860,0.0,0.0,-1.28,-1.28
2024.12.30 08:30:00,2024-12-30,8,LONG,722,0.01,1.04185,EU_M30_R1,2024.12.30 08:49:59,2024-12-30,8,723,1.04260,0.75,1010.57,tp 1.04259,0.0,0.0,0.75,0.75
2024.12.30 13:30:00,2024-12-30,13,LONG,724,0.01,1.04010,EU_M30_R1,2024.12.30 14:49:23,2024-12-30,14,725,1.03781,-2.29,1008.28,sl 1.03781,0.0,0.0,-2.29,-2.29
2024.12.30 15:30:00,2024-12-30,15,LONG,726,0.01,1.03792,EU_M30_R1,2024.12.30 17:35:23,2024-12-30,17,727,1.04008,2.16,1010.44,tp 1.04007,0.0,0.0,2.16,2.16
2025.01.02 16:00:00,2025-01-02,16,LONG,728,0.01,1.02610,EU_M30_R1,2025.01.03 08:10:15,2025-01-03,8,729,1.02909,2.99,1013.32,tp 1.02907,0.0,-0.11,2.99,2.8800000000000003
2025.01.09 07:30:00,2025-01-09,7,LONG,730,0.01,1.02997,EU_M30_R1,2025.01.09 08:18:02,2025-01-09,8,731,1.03126,1.29,1014.61,tp 1.03126,0.0,0.0,1.29,1.29
2025.01.10 06:30:00,2025-01-10,6,LONG,732,0.01,1.02887,EU_M30_R1,2025.01.10 06:52:33,2025-01-10,6,733,1.02949,0.62,1015.23,tp 1.02949,0.0,0.0,0.62,0.62
2025.01.10 16:00:00,2025-01-10,16,LONG,734,0.01,1.02376,EU_M30_R1,2025.01.13 03:34:34,2025-01-13,3,735,1.02086,-2.9,1012.0,sl 1.02086,0.0,-0.33,-2.9,-3.23
2025.01.13 04:30:00,2025-01-13,4,LONG,736,0.01,1.02140,EU_M30_R1,2025.01.13 05:05:26,2025-01-13,5,737,1.02228,0.88,1012.88,tp 1.02226,0.0,0.0,0.88,0.88
2025.01.13 09:00:00,2025-01-13,9,LONG,738,0.01,1.01934,EU_M30_R1,2025.01.13 12:25:27,2025-01-13,12,739,1.02092,1.58,1014.46,tp 1.02092,0.0,0.0,1.58,1.58
2025.01.16 13:00:00,2025-01-16,13,LONG,740,0.01,1.02811,EU_M30_R1,2025.01.16 14:09:24,2025-01-16,14,741,1.02981,1.7,1016.16,tp 1.02981,0.0,0.0,1.7,1.7
2025.01.17 07:00:00,2025-01-17,7,LONG,742,0.01,1.02851,EU_M30_R1,2025.01.17 07:19:30,2025-01-17,7,743,1.02921,0.7,1016.86,tp 1.02921,0.0,0.0,0.7,0.7
2025.01.28 00:00:00,2025-01-28,0,LONG,744,0.01,1.04456,EU_M30_R1,2025.01.28 01:05:05,2025-01-28,1,745,1.04277,-1.79,1015.07,sl 1.04277,0.0,0.0,-1.79,-1.79
2025.01.29 07:30:00,2025-01-29,7,LONG,746,0.01,1.04259,EU_M30_R1,2025.01.29 08:05:12,2025-01-29,8,747,1.04130,-1.29,1013.78,sl 1.04131,0.0,0.0,-1.29,-1.29
2025.01.30 21:30:00,2025-01-30,21,LONG,748,0.01,1.03924,EU_M30_R1,2025.01.31 06:31:27,2025-01-31,6,749,1.04067,1.43,1015.1,tp 1.04066,0.0,-0.11,1.43,1.3199999999999998
2025.01.31 09:00:00,2025-01-31,9,LONG,750,0.01,1.03837,EU_M30_R1,2025.01.31 14:00:26,2025-01-31,14,751,1.03652,-1.85,1013.25,sl 1.03652,0.0,0.0,-1.85,-1.85
2025.02.06 04:30:00,2025-02-06,4,LONG,752,0.01,1.03894,EU_M30_R1,2025.02.06 06:52:35,2025-02-06,6,753,1.03808,-0.86,1012.39,sl 1.03809,0.0,0.0,-0.86,-0.86
2025.02.11 02:30:00,2025-02-11,2,LONG,754,0.01,1.02960,EU_M30_R1,2025.02.11 03:15:15,2025-02-11,3,755,1.03014,0.54,1012.93,tp 1.03013,0.0,0.0,0.54,0.54
2025.02.12 13:30:00,2025-02-12,13,LONG,756,0.01,1.03483,EU_M30_R1,2025.02.12 14:24:39,2025-02-12,14,757,1.03733,2.5,1015.43,tp 1.03733,0.0,0.0,2.5,2.5
