trade_id,candidate_id,month,family_id,decision_time_utc,entry_time_utc,exit_time_utc,direction,xau_feature_status,model_score,threshold,ml_action,ml_retained,raw_pnl_usd,ml_pnl_usd
V7_20260107T122500Z_LONG,4d888e24af3c6c053ddbc58a2468bbba9dbdefa8c3058d4a44524640acdf26ff,2026-01,V7_SWING_HEALTH,2026-01-07 12:25:00+00:00,2026-01-07 12:25:00+00:00,2026-01-07 13:10:00+00:00,LONG,PASS,0.46013280895211517,0.07779505977910199,RETAIN,True,-10.9463569920793,-10.9463569920793
2026-01-09 09:00:00|LONG|r1_h1_pullback_long_v1,2cfeb4bba5115aab7cd0e755c362f6b4f25cc3d028cc23e144e0ead2a775ae97,2026-01,R1_UPTREND,2026-01-09 09:00:00+00:00,2026-01-09 09:00:00+00:00,2026-01-09 12:06:14+00:00,LONG,PASS,0.018722078809039977,0.3311466856105185,VETO,False,11.36,0.0
2026-01-09 09:15:00|LONG|r1_h1_pullback_long_v1,b8cbf3405c5b9d0496ef1b367c30ad322ccbf097843934b0b38e52e00c627d7e,2026-01,R1_UPTREND,2026-01-09 09:15:00+00:00,2026-01-09 09:15:00+00:00,2026-01-09 12:33:31+00:00,LONG,PASS,0.006020480288664698,0.3311466856105185,VETO,False,-12.34,0.0
2026-01-09 12:00:00|LONG|r1_h1_pullback_long_v1,ac3e6c0adb80f312f44bb49e0dc81422f674773a8abe5019b919e314d099354f,2026-01,R1_UPTREND,2026-01-09 12:00:00+00:00,2026-01-09 12:00:00+00:00,2026-01-09 12:31:15+00:00,LONG,PASS,-0.011944832142856299,0.3311466856105185,VETO,False,-9.84,0.0
2026-01-09 13:30:00|LONG|r1_h1_pullback_long_v1,d98d1c09420d91d9c9918d33c7febb219678028bea6029595bbe6a9d1304d11d,2026-01,R1_UPTREND,2026-01-09 13:30:00+00:00,2026-01-09 13:30:00+00:00,2026-01-09 13:30:42+00:00,LONG,PASS,-0.05152593965876856,0.3311466856105185,VETO,False,-13.700000000000001,0.0
2026-01-12 04:00:00|LONG|h4_d1_long_best_box2_atr80,5ed6829ffe000cf1704dc4dbdc485be104dab60dfc4516642d94489822ecbabd,2026-01,R1_UPTREND,2026-01-12 04:00:00+00:00,2026-01-12 04:00:00+00:00,2026-01-21 01:14:18+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,235.07999999999998,235.07999999999998
V8_20260112T040000Z_SHORT,661ad69694ade8740c4d7dcf887c2f8560baa6730ff4272b170c6b59a0ad5de3,2026-01,V8_RETEST_HEALTH,2026-01-12 04:00:00+00:00,2026-01-12 04:00:00+00:00,2026-01-12 05:35:00+00:00,SHORT,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-8.537820889983157,-8.537820889983157
V9_BREAK_20260113T122500Z_SHORT,7e9ee2751751c962bfac1a969b56d0cc3ad93a39692b6514fccd4954f998f89c,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-13 12:25:00+00:00,2026-01-13 12:25:00+00:00,2026-01-13 12:45:00+00:00,SHORT,PASS,0.24519375747256192,0.059173643554119026,RETAIN,True,-7.475283985586926,-7.475283985586926
2026-01-13 13:00:00|LONG|r1_h1_pullback_long_v1,a85cbac32de0ae2ae50b25f95bd65a5fbb51a19dace0d379508367791c10cbae,2026-01,R1_UPTREND,2026-01-13 13:00:00+00:00,2026-01-13 13:00:00+00:00,2026-01-13 14:45:41+00:00,LONG,PASS,0.6243641051544533,0.3311466856105185,RETAIN,True,33.52,33.52
V9_BREAK_20260113T131000Z_LONG,2959287b07c8fea316ee0bb88d2f0de09b446b02915504b5a47c8d8cd08b52be,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-13 13:10:00+00:00,2026-01-13 13:10:00+00:00,2026-01-13 13:40:00+00:00,LONG,PASS,0.30268323037644507,0.059173643554119026,RETAIN,True,15.488426612752393,15.488426612752393
V9_BREAK_20260114T000500Z_LONG,eef3a3ded5a6931c9a10403f1b38d27b9fdad8da4f8d1af7bb317129d79a61ab,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-14 00:05:00+00:00,2026-01-14 00:05:00+00:00,2026-01-14 02:05:00+00:00,LONG,PASS,-0.06068911905178659,0.059173643554119026,VETO,False,15.817418482012185,0.0
V9_BREAK_20260114T033000Z_SHORT,c0301af34d967b22effb0570a9d744e986ee0a879330abe854fbe0638cd790ab,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-14 03:30:00+00:00,2026-01-14 03:30:00+00:00,2026-01-14 03:40:00+00:00,SHORT,PASS,0.06291573846240239,0.059173643554119026,RETAIN,True,-9.261264132006794,-9.261264132006794
V9_BREAK_20260115T012000Z_SHORT,5073f9ca731e6794805803dc917879e636da5c986ae2bf97a43ef952d6f4f116,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-15 01:20:00+00:00,2026-01-15 01:20:00+00:00,2026-01-15 10:25:00+00:00,SHORT,PASS,-0.11617856430190937,0.059173643554119026,VETO,False,-13.500340132688965,0.0
V7_20260115T103000Z_SHORT,6ba30ba2aff70f33a87bdc036ba86c7fb1b9d497409a95d2277d2c4f3195fa1e,2026-01,V7_SWING_HEALTH,2026-01-15 10:30:00+00:00,2026-01-15 10:30:00+00:00,2026-01-15 10:50:00+00:00,SHORT,PASS,-0.046163651759053514,0.07779505977910199,VETO,False,-8.526595185405856,0.0
V9_BREAK_20260116T023500Z_SHORT,b168411935fe45d634915accc4aa3fe4b5f8b41a3b617d414b0b7a46b464f4c9,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-16 02:35:00+00:00,2026-01-16 02:35:00+00:00,2026-01-16 05:40:00+00:00,SHORT,PASS,-0.2166811417756686,0.059173643554119026,VETO,False,-10.841450818586724,0.0
V9_BREAK_20260116T054500Z_LONG,54a19aafa67bb45bda2fc9fc050cd014d2ce32c6c02215f4fdb90a34244523c6,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-16 05:45:00+00:00,2026-01-16 05:45:00+00:00,2026-01-16 06:45:00+00:00,LONG,PASS,-0.11153068605240307,0.059173643554119026,VETO,False,-7.42381277967902,0.0
V9_BREAK_20260120T202500Z_SHORT,21f41df59027312f266f3ccd31760191616609fb579317e68fbfb7d472b3fd97,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-20 20:25:00+00:00,2026-01-20 20:25:00+00:00,2026-01-20 21:10:00+00:00,SHORT,PASS,0.10914243427948046,0.059173643554119026,RETAIN,True,-11.031188645605043,-11.031188645605043
V9_BREAK_20260120T215000Z_LONG,3ea88d5cd302ac1302c0861ad142ec24336452dcbbe308ff87d60c7f53620158,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-20 21:50:00+00:00,2026-01-20 21:50:00+00:00,2026-01-20 23:50:00+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,14.024654384155049,14.024654384155049
V9_BREAK_20260121T003500Z_LONG,3d9af32b2032a563426280685f630f3f443820c95f6fbf5b7a37ae5f6445857a,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-21 00:35:00+00:00,2026-01-21 00:35:00+00:00,2026-01-21 01:15:00+00:00,LONG,PASS,0.28417878282467657,0.059173643554119026,RETAIN,True,18.091556684883972,18.091556684883972
V9_BREAK_20260121T011500Z_LONG,dd24c09677b3e8c1f255826fafe1f49404526524316c9cdc7529b3920a20e167,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-21 01:15:00+00:00,2026-01-21 01:15:00+00:00,2026-01-21 01:35:00+00:00,LONG,PASS,0.12782027410247304,0.059173643554119026,RETAIN,True,23.800596342745184,23.800596342745184
2026-01-21 04:00:00|LONG|h4_d1_long_best_box2_atr80,ab454c4cdc773b71759dc37657521e1ef9e0dc0c8b7a02f90f702d34e892b30e,2026-01,R1_UPTREND,2026-01-21 04:00:00+00:00,2026-01-21 04:00:00+00:00,2026-01-28 02:32:42+00:00,LONG,PASS,1.6732331734439096,0.3311466856105185,RETAIN,True,383.55,383.55
V9_BREAK_20260122T000000Z_SHORT,b85bafdcda633ecf553796e4a786762bc3b94f646dbe63e19859ba41822ec7cc,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-22 00:00:00+00:00,2026-01-22 00:00:00+00:00,2026-01-22 01:20:00+00:00,SHORT,PASS,-0.21946835890941402,0.059173643554119026,VETO,False,-24.488917357103748,0.0
V9_BREAK_20260122T012500Z_LONG,1230d5b4c47b5b703806442bd412a74ff8d8d400c478562a2b9a07005f8db828,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-22 01:25:00+00:00,2026-01-22 01:25:00+00:00,2026-01-22 02:35:00+00:00,LONG,PASS,0.12452447556297852,0.059173643554119026,RETAIN,True,-24.00803582389683,-24.00803582389683
2026-01-22 09:00:00|LONG|r1_h1_pullback_long_v1,60d15b96d23ec5882663de1229c6790ef7b35fd6336e38c9b497e46ce2d36310,2026-01,R1_UPTREND,2026-01-22 09:00:00+00:00,2026-01-22 09:00:00+00:00,2026-01-22 09:32:38+00:00,LONG,PASS,0.27432989329898866,0.3311466856105185,VETO,False,-10.950000000000001,0.0
2026-01-22 10:00:00|LONG|r1_h1_pullback_long_v1,468b11ec6849d069ef6ae1c9df0ef07da1b2acba81862814558912a9e5b990c0,2026-01,R1_UPTREND,2026-01-22 10:00:00+00:00,2026-01-22 10:00:00+00:00,2026-01-22 13:42:39+00:00,LONG,PASS,0.4176626220547113,0.3311466856105185,RETAIN,True,-11.24,-11.24
2026-01-22 10:30:00|LONG|r1_h1_pullback_long_v1,c1f1b2ca624c004e12211861e13a016ef877253f6ec80a5eef88d46ecee49cb4,2026-01,R1_UPTREND,2026-01-22 10:30:00+00:00,2026-01-22 10:30:00+00:00,2026-01-22 13:42:39+00:00,LONG,PASS,0.16875875072034796,0.3311466856105185,VETO,False,-15.09,0.0
2026-01-22 11:45:00|LONG|r1_h1_pullback_long_v1,cdb082dad5baa58637e9cdae1e3464caedc0cafaedd0c65b5e658f208c1bcda6,2026-01,R1_UPTREND,2026-01-22 11:45:00+00:00,2026-01-22 11:45:00+00:00,2026-01-22 12:59:27+00:00,LONG,PASS,0.1837646717971394,0.3311466856105185,VETO,False,-11.49,0.0
2026-01-22 12:30:00|LONG|r1_h1_pullback_long_v1,7682f304c8f2d7ced206aee98212c6c3b8f5f4b130cfdf2f9182f422262a4dac,2026-01,R1_UPTREND,2026-01-22 12:30:00+00:00,2026-01-22 12:30:00+00:00,2026-01-22 12:57:42+00:00,LONG,PASS,0.2732729341891014,0.3311466856105185,VETO,False,-10.190000000000001,0.0
2026-01-22 14:00:00|LONG|r1_h1_pullback_long_v1,146bf9597d8af2dc66080f884917f15b093452571f037f8383cc2e878df622ff,2026-01,R1_UPTREND,2026-01-22 14:00:00+00:00,2026-01-22 14:00:00+00:00,2026-01-22 15:26:17+00:00,LONG,PASS,0.2479519198715477,0.3311466856105185,VETO,False,26.96,0.0
2026-01-22 14:30:00|LONG|r1_h1_pullback_long_v1,59a5115c696de894991c92d3479f2fc96c96823ca7c04094aae8cb8c1b65c756,2026-01,R1_UPTREND,2026-01-22 14:30:00+00:00,2026-01-22 14:30:00+00:00,2026-01-22 15:53:04+00:00,LONG,PASS,0.33043208937382956,0.3311466856105185,VETO,False,41.330000000000005,0.0
V9_BREAK_20260123T010000Z_LONG,42cc12aba16f58dc1f26c03dfb7a7a20f3151a58cac4c9033023f91b1027fc13,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-23 01:00:00+00:00,2026-01-23 01:00:00+00:00,2026-01-23 01:05:00+00:00,LONG,PASS,0.06747414028060632,0.059173643554119026,RETAIN,True,-16.07040539250588,-16.07040539250588
V9_BREAK_20260123T032000Z_SHORT,7d62a3e2a2f817f399182a084b54a4e3bf2d72c3897999d0bbd5d336cb7a1e0e,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-23 03:20:00+00:00,2026-01-23 03:20:00+00:00,2026-01-23 03:40:00+00:00,SHORT,PASS,-0.3435826890654928,0.059173643554119026,VETO,False,-15.356444092281547,0.0
V9_BREAK_20260126T011500Z_LONG,bbc9c47cf0b14a6d61818c8b9349f55bc31afe8b89f8ee83c9aac9eee841d879,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-26 01:15:00+00:00,2026-01-26 01:15:00+00:00,2026-01-26 06:50:00+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,34.89570583224341,34.89570583224341
V9_BREAK_20260126T065000Z_LONG,dc462ce101e930532522fb50c7f7adb0fbc3c51b3fa980ab9b45189c720a3536,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-26 06:50:00+00:00,2026-01-26 06:50:00+00:00,2026-01-26 07:00:00+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-19.99250202021202,-19.99250202021202
V9_BREAK_20260127T004500Z_SHORT,5d12b9d28fc5b48544361170f483b2a5e70020d889962d6ccf8bcb0bf6b29845,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-27 00:45:00+00:00,2026-01-27 00:45:00+00:00,2026-01-27 01:10:00+00:00,SHORT,PASS,0.1739676999412536,0.059173643554119026,RETAIN,True,-21.355944782208493,-21.355944782208493
V9_BREAK_20260127T011500Z_LONG,23c2fcf3f83ed39331142602e7cd0f56637570940893c66d7335d5ed3396ad4f,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-27 01:15:00+00:00,2026-01-27 01:15:00+00:00,2026-01-27 20:10:00+00:00,LONG,PASS,0.2597940273894089,0.059173643554119026,RETAIN,True,49.29037404766525,49.29037404766525
V9_BREAK_20260128T010500Z_LONG,9be9e214e984d1041f8708b3713da59b09190e16a117f9ed11401022aea87a4a,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-28 01:05:00+00:00,2026-01-28 01:05:00+00:00,2026-01-28 01:50:00+00:00,LONG,PASS,0.10534968161977766,0.059173643554119026,RETAIN,True,34.791822543500075,34.791822543500075
V9_BREAK_20260128T025500Z_LONG,31f764a8cc5fe7bdd8e54087ab2b630457135d250ba653644ebf13eb453815eb,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-28 02:55:00+00:00,2026-01-28 02:55:00+00:00,2026-01-28 07:20:00+00:00,LONG,PASS,0.17897019604647557,0.059173643554119026,RETAIN,True,42.704424017355414,42.704424017355414
V7_20260209T091000Z_SHORT,867f9420cf84171cef96811b9c8a614cd1896e74934a291e4cd9a9778debb66d,2026-02,V7_SWING_HEALTH,2026-02-09 09:10:00+00:00,2026-02-09 09:10:00+00:00,2026-02-09 10:30:00+00:00,SHORT,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,37.530001022353055,37.530001022353055
V7_20260209T110500Z_LONG,d5787f4748a386fda18a015c14603c11e9d8ff89f7d4c9b0fad1c73ee422d43c,2026-02,V7_SWING_HEALTH,2026-02-09 11:05:00+00:00,2026-02-09 11:05:00+00:00,2026-02-09 15:35:00+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,42.112945858007734,42.112945858007734
V8_20260212T210000Z_SHORT,063b2b0f4f553a9e2e3d2c46eb4c33e21862cde3d6e725336e765369d654bf5f,2026-02,V8_RETEST_HEALTH,2026-02-12 21:00:00+00:00,2026-02-12 21:00:00+00:00,2026-02-13 00:10:00+00:00,SHORT,PASS,-0.04357199654604951,0.09655066187150227,VETO,False,-17.120582090467526,0.0
V7_20260219T081000Z_LONG,bd6b5244e0f122d7b8f757b9026aeba2bca605b5026c0926b0a9d734d35fc8a4,2026-02,V7_SWING_HEALTH,2026-02-19 08:10:00+00:00,2026-02-19 08:10:00+00:00,2026-02-19 09:30:00+00:00,LONG,PASS,0.24401051384337086,0.07779505977910199,RETAIN,True,-9.121057880771733,-9.121057880771733
2026-02-20 12:45:00|LONG|r1_h1_pullback_long_v1,ec97b6f789bae2bb64f7babeb5e9cb6d224c4767f9393e7f166cb674c3575901,2026-02,R1_UPTREND,2026-02-20 12:45:00+00:00,2026-02-20 12:45:00+00:00,2026-02-20 15:06:29+00:00,LONG,PASS,0.19724031659580848,0.3311466856105185,VETO,False,-21.0,0.0
V7_20260223T103500Z_SHORT,81543a30e2e571252f303650f415989b062cf9d5c9f5a37e2b6d57dbed4de6a8,2026-02,V7_SWING_HEALTH,2026-02-23 10:35:00+00:00,2026-02-23 10:35:00+00:00,2026-02-23 10:55:00+00:00,SHORT,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-12.387179155775383,-12.387179155775383
V7_20260223T111500Z_SHORT,14e59531b8837a80b2a6cae0d1516c7cd8b0a889fa7bf7d910cee3c60084669b,2026-02,V7_SWING_HEALTH,2026-02-23 11:15:00+00:00,2026-02-23 11:15:00+00:00,2026-02-23 12:45:00+00:00,SHORT,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-12.72199191925456,-12.72199191925456
2026-02-25 09:30:00|LONG|r1_h1_pullback_long_v1,896675e079fd939e9c59872ae6481ecc564cc006ba1ae9c0838971436e5098d2,2026-02,R1_UPTREND,2026-02-25 09:30:00+00:00,2026-02-25 09:30:00+00:00,2026-02-25 10:20:04+00:00,LONG,PASS,0.6192137487024445,0.3311466856105185,RETAIN,True,-12.360000000000001,-12.360000000000001
2026-02-25 13:15:00|LONG|r1_h1_pullback_long_v1,5a2b6b32166571946f7b274d1722fc702c95df7da864752196c4a60c8aaee9e3,2026-02,R1_UPTREND,2026-02-25 13:15:00+00:00,2026-02-25 13:15:00+00:00,2026-02-25 14:35:30+00:00,LONG,PASS,0.40748361994465504,0.3311466856105185,RETAIN,True,-17.560000000000002,-17.560000000000002
74aecd91b902e0283bb8e307,568bdb74774017b5cf9453daf80e8df0de140d4f6455bed4f1141e3625d18625,2026-02,R3_COMPRESSION,2026-02-27 21:00:00+00:00,2026-02-27 21:00:00.042000+00:00,2026-03-01 23:00:15.012000+00:00,LONG,PASS,-0.03610909939306689,0.11799484150232556,VETO,False,106.03887023230965,0.0
c7c66eaa66b3bab3151e8b28,730e63479f28a396f0793f57871bc7d16d5aba47b7290c3d6ddb67ba90e50b1e,2026-03,R3_COMPRESSION,2026-03-02 08:00:00+00:00,2026-03-02 08:00:00.050000+00:00,2026-03-02 14:09:58.145000+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-38.73969110655365,-38.73969110655365
V7_20260303T081000Z_SHORT,635d3b1de4494fdcbc57c66cbb4875d3f2e4f9ea50433cf08c924db7e47c48be,2026-03,V7_SWING_HEALTH,2026-03-03 08:10:00+00:00,2026-03-03 08:10:00+00:00,2026-03-03 09:25:00+00:00,SHORT,PASS,0.22978505896147186,0.07779505977910199,RETAIN,True,41.766439972354455,41.766439972354455
V8_20260303T092500Z_SHORT,266a258c64d49568880eab72405fd61e256f419c3050748cb023390e26636d44,2026-03,V8_RETEST_HEALTH,2026-03-03 09:25:00+00:00,2026-03-03 09:25:00+00:00,2026-03-03 09:30:00+00:00,SHORT,PASS,0.3290983966160979,0.09655066187150227,RETAIN,True,24.022191551554638,24.022191551554638
V7_20260305T092500Z_SHORT,a4966575e0f29dd4d44b0186ceca64f22db9837f26ecfceff1a4a9dc5e59a89a,2026-03,V7_SWING_HEALTH,2026-03-05 09:25:00+00:00,2026-03-05 09:25:00+00:00,2026-03-05 13:20:00+00:00,SHORT,PASS,0.1392208753885551,0.07779505977910199,RETAIN,True,34.24666552143122,34.24666552143122
V7_20260306T084000Z_LONG,542abb506c4c779da61c985ddb84ea828c5690b0bc9271b4e1b1557ec5b2ccc1,2026-03,V7_SWING_HEALTH,2026-03-06 08:40:00+00:00,2026-03-06 08:40:00+00:00,2026-03-06 09:15:00+00:00,LONG,PASS,0.1643338513234482,0.07779505977910199,RETAIN,True,-15.024600499526112,-15.024600499526112
V7_20260309T081000Z_SHORT,bb19ca766a2c9a53133b41a143387442300dfb084e953e66f5db01a754c8e6d1,2026-03,V7_SWING_HEALTH,2026-03-09 08:10:00+00:00,2026-03-09 08:10:00+00:00,2026-03-09 09:25:00+00:00,SHORT,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-20.31922567199521,-20.31922567199521
V25_f1ec6704a9640a26928185a8,e51d25c5d581d32fe0504ac3768ae40991e98b42eaaddf701863b59b1d2f055a,2026-03,V25_CHOP,2026-03-10 08:15:00+00:00,2026-03-10 08:15:00.301000+00:00,2026-03-10 15:33:57.994000+00:00,LONG,PASS,0.6402758220051391,0.11799484150232556,RETAIN,True,51.13307893376384,51.13307893376384
V25_d296b8b4d212ffb815ad5d3a,3c043fc85c5bf935fab8a9b25b13e19e031ea6ae739bbd4cf6c2934f348f0a74,2026-03,V25_CHOP,2026-03-10 22:15:00+00:00,2026-03-10 22:15:00.555000+00:00,2026-03-11 10:15:00.068000+00:00,LONG,PASS,0.14171616134303042,0.11799484150232556,RETAIN,True,-0.19335909795861783,-0.19335909795861783
e079f82f5ac0c42c03379206,99089c8d9a4b7a52a367c50e72da3fb75e25d555a791c501bc98e70e39f189c1,2026-03,R4_CHOP,2026-03-10 22:30:00+00:00,2026-03-10 22:30:00.171000+00:00,2026-03-11 10:30:00.132000+00:00,LONG,PASS,0.5859925823769734,0.11799484150232556,RETAIN,True,-1.363360912772596,-1.363360912772596
V7_20260312T122500Z_LONG,3c288f6a0ba4b04c6c98e489cd701141c33a7edea166719942b56f04c64d626b,2026-03,V7_SWING_HEALTH,2026-03-12 12:25:00+00:00,2026-03-12 12:25:00+00:00,2026-03-12 13:25:00+00:00,LONG,PASS,0.2532896297579363,0.07779505977910199,RETAIN,True,-11.453583105811363,-11.453583105811363
2026-03-12 12:30:00|LONG|r1_h1_pullback_long_v1,be70e7b28714d6d8c3f3416e05d8fc160eb04220741e0f96f0e85c998be78288,2026-03,R1_UPTREND,2026-03-12 12:30:00+00:00,2026-03-12 12:30:00+00:00,2026-03-12 13:23:03+00:00,LONG,PASS,0.29540354921515355,0.3311466856105185,VETO,False,-10.46,0.0
V9_BREAK_20260316T143000Z_SHORT,2ae9b8ef71f445f95f120ce3b53196e094c98bc562253720a822842e896e9fb1,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-16 14:30:00+00:00,2026-03-16 14:30:00+00:00,2026-03-16 16:30:00+00:00,SHORT,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,33.15561918040893,33.15561918040893
V9_BREAK_20260316T163000Z_SHORT,d0afc1289e5e22bbeee4f96b58011427eb3e8cbf45dcc0e88fb37ccc21b0b2fb,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-16 16:30:00+00:00,2026-03-16 16:30:00+00:00,2026-03-16 17:05:00+00:00,SHORT,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-18.646315581087944,-18.646315581087944
V9_BREAK_20260317T015500Z_LONG,4517fea7bb6620d9c9f6c35fba79ee96ced3680eaffe05d9c3b944d643d65451,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-17 01:55:00+00:00,2026-03-17 01:55:00+00:00,2026-03-17 06:05:00+00:00,LONG,PASS,0.2651633285737918,0.059173643554119026,RETAIN,True,-12.98232545904008,-12.98232545904008
V9_BREAK_20260317T073500Z_LONG,5e6c6fa40eac0553fbf9cbfaffa7c6717faaf5ad8cc9297687de5c9c510f5b0f,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-17 07:35:00+00:00,2026-03-17 07:35:00+00:00,2026-03-17 09:40:00+00:00,LONG,PASS,0.24356362260937997,0.059173643554119026,RETAIN,True,-13.275884590846331,-13.275884590846331
V9_BREAK_20260318T000500Z_LONG,223c33f5b128d40db0bf838782594dad7ebab200c1cec7505e76165f1fc8cfe0,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-18 00:05:00+00:00,2026-03-18 00:05:00+00:00,2026-03-18 00:35:00+00:00,LONG,PASS,0.19117735221456594,0.059173643554119026,RETAIN,True,-7.1782497075500675,-7.1782497075500675
V9_BREAK_20260318T030000Z_SHORT,7d38a5f600e58b375fc2cc44fa085bd4a62a70d77a729b9aa02bd1be47d6b938,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-18 03:00:00+00:00,2026-03-18 03:00:00+00:00,2026-03-18 05:40:00+00:00,SHORT,PASS,0.16508317098900266,0.059173643554119026,RETAIN,True,-10.610898505745382,-10.610898505745382
3a3865fed7ae231391ec97c5,f15ef978b34f340f551c46e4bd7200da4dd9c5638fc620c5f20aaa700ad6b770,2026-03,R2_DOWNTREND,2026-03-18 03:00:00+00:00,2026-03-18 03:00:00.057000+00:00,2026-03-19 15:00:00.081000+00:00,SHORT,PASS,0.12804591201580234,0.11799484150232556,RETAIN,True,387.46748757619,387.46748757619
V9_BREAK_20260319T000500Z_LONG,317fe442cdb6fabd3ff0f6baf2cfd1ee782b89e6b6e3f9efc2626f0c9c00b576,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-19 00:05:00+00:00,2026-03-19 00:05:00+00:00,2026-03-19 06:00:00+00:00,LONG,PASS,-0.023794502912768828,0.059173643554119026,VETO,False,-19.19997133591127,0.0
V9_BREAK_20260319T074500Z_SHORT,11d4a5d962a8154b570eaa891dfcefe8f631e1ea1b2c86453df659c8249a693d,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-19 07:45:00+00:00,2026-03-19 07:45:00+00:00,2026-03-19 10:25:00+00:00,SHORT,PASS,0.09128725414291156,0.059173643554119026,RETAIN,True,58.066630736784305,58.066630736784305
V9_BREAK_20260320T000500Z_LONG,88dbb514deaf38c2a3e0854121f29cf4377f086282e20ecc82699dcd25d8aa18,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-20 00:05:00+00:00,2026-03-20 00:05:00+00:00,2026-03-20 01:45:00+00:00,LONG,PASS,-0.05234502185658674,0.059173643554119026,VETO,False,34.45514167276268,0.0
V9_BREAK_20260320T014500Z_LONG,05afa927305960e70d817767a0f8e76fd676667b279d9bb9b2ce9cd2e84ccbb9,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-20 01:45:00+00:00,2026-03-20 01:45:00+00:00,2026-03-20 03:20:00+00:00,LONG,PASS,0.09447878245700116,0.059173643554119026,RETAIN,True,46.226188110725495,46.226188110725495
V9_BREAK_20260324T042000Z_SHORT,61a0f72abf341474c936566d39dbc90c522610de0801a4cbfeb15ecccfbb5531,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-24 04:20:00+00:00,2026-03-24 04:20:00+00:00,2026-03-24 05:45:00+00:00,SHORT,PASS,0.03564829718466715,0.059173643554119026,VETO,False,-31.668904283161247,0.0
V9_BREAK_20260325T013500Z_LONG,c6dd20afe34dcf927c244a56d10f4b94bdff35ea976f4f881ab8f9cae43b46b7,2026-03,V57_BREAK_SWING_H4ADX_HIGH,2026-03-25 01:35:00+00:00,2026-03-25 01:35:00+00:00,2026-03-25 05:25:00+00:00,LONG,PASS,0.3070107056903313,0.059173643554119026,RETAIN,True,-25.591208720530712,-25.591208720530712
