attempt_no,variant_id,regime_owner,mechanic,raw_signal_count,minimum_era_raw_signal_count,parameters_json
35961,592461740da4cc28,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,217,37,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""h1_state_age_m5_max"":2,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.05,""session"":""ALL"",""stationarity_window"":48,""z_alignment_min"":0.0}"
35962,59b3053ba124c058,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,175,34,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.3,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""LONDON"",""stationarity_window"":192,""z_alignment_min"":0.0}"
35963,59bff886cb8b5776,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,316,62,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.2,""session"":""ALL"",""stationarity_window"":192,""z_alignment_min"":0.0}"
35964,59daba2bef394662,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,148,30,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""h1_state_age_m5_max"":0,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":96,""z_alignment_min"":0.5}"
35965,5a2668827f76556d,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,170,29,"{""autocorrelation_lag"":4,""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""h1_state_age_m5_max"":2,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.05,""session"":""ALL"",""stationarity_window"":48,""z_alignment_min"":0.0}"
35966,5ae332a6a9919263,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,139,17,"{""autocorrelation_lag"":4,""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""h1_state_age_m5_max"":2,""impulse_h1_atr_min"":0.3,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":48,""z_alignment_min"":0.5}"
35967,5b028b71fca2cd93,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,944,212,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""h1_state_age_m5_max"":2,""impulse_h1_atr_min"":0.3,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":96,""z_alignment_min"":0.5}"
35968,5b74a01a75aca52a,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,191,35,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.05,""session"":""ALL"",""stationarity_window"":96,""z_alignment_min"":0.5}"
35969,5d5383ea9c75aa6e,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,185,37,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""h1_state_age_m5_max"":2,""impulse_h1_atr_min"":0.3,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":96,""z_alignment_min"":1.0}"
35970,5d69ddfe47ffb910,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,1045,206,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""z_alignment_min"":0.0}"
35971,5df4cd794a53fa9f,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,726,162,"{""autocorrelation_lag"":4,""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":0,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":48,""z_alignment_min"":1.0}"
35972,61c66e1d6d783163,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,399,85,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.05,""session"":""LONDON"",""stationarity_window"":192,""z_alignment_min"":0.0}"
35973,6246776d7bef5074,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,176,41,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.3,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":192,""z_alignment_min"":0.5}"
35974,641870c2f03b0c5d,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,978,219,"{""autocorrelation_lag"":4,""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":2,""impulse_h1_atr_min"":0.3,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":48,""z_alignment_min"":0.0}"
35975,64270df1e6bb719a,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,1101,235,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.05,""session"":""ASIA"",""stationarity_window"":96,""z_alignment_min"":0.0}"
35976,64a98f6c0ea53750,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,313,62,"{""autocorrelation_lag"":4,""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.05,""session"":""NY"",""stationarity_window"":96,""z_alignment_min"":0.5}"
35977,65776758861e6a2f,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,137,26,"{""autocorrelation_lag"":4,""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":2,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.05,""session"":""ASIA"",""stationarity_window"":48,""z_alignment_min"":0.0}"
35978,6701b0cbeec35701,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,174,35,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""h1_state_age_m5_max"":0,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":96,""z_alignment_min"":1.0}"
35979,672007f43016eb02,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,1212,279,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":48,""z_alignment_min"":0.0}"
35980,684bd60f97c98d7e,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,171,32,"{""autocorrelation_lag"":4,""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""h1_state_age_m5_max"":2,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":48,""z_alignment_min"":1.0}"
35981,6881769d727ad2d5,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,740,119,"{""autocorrelation_lag"":4,""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.05,""session"":""LONDON"",""stationarity_window"":192,""z_alignment_min"":0.5}"
35982,6a20bc38c09ee032,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,342,82,"{""autocorrelation_lag"":4,""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""NY"",""stationarity_window"":48,""z_alignment_min"":1.0}"
35983,6af48ffdbf6ef72d,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,1160,245,"{""autocorrelation_lag"":4,""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.05,""session"":""NY"",""stationarity_window"":96,""z_alignment_min"":0.0}"
35984,6b9322f4dd9aec6a,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,308,67,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.05,""session"":""NY"",""stationarity_window"":48,""z_alignment_min"":0.5}"
35985,6d76cc8087e602a4,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,568,135,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":48,""z_alignment_min"":1.0}"
35986,6e0542465861eda3,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,227,49,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""z_alignment_min"":1.0}"
35987,6e1a9e81fc2fd24c,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,1257,259,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":192,""z_alignment_min"":0.5}"
35988,6e83ddcfe239df42,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,794,182,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":2,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":48,""z_alignment_min"":0.0}"
35989,6f98d081ff4f7796,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,133,23,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.2,""session"":""ASIA"",""stationarity_window"":48,""z_alignment_min"":0.5}"
35990,6f9e0c46caac5051,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,113,22,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":2,""impulse_h1_atr_min"":0.3,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.05,""session"":""LONDON"",""stationarity_window"":48,""z_alignment_min"":1.0}"
35991,6fac59533747a72e,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,179,31,"{""autocorrelation_lag"":4,""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""ALL"",""stationarity_window"":96,""z_alignment_min"":0.5}"
35992,6fdd6190fea45c4c,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,1202,270,"{""autocorrelation_lag"":4,""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.3,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":96,""z_alignment_min"":0.0}"
35993,701d68466eaacd53,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,558,99,"{""autocorrelation_lag"":4,""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":96,""z_alignment_min"":1.0}"
35994,7042e76d65e434f3,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,141,21,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""h1_state_age_m5_max"":2,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.05,""session"":""ASIA"",""stationarity_window"":96,""z_alignment_min"":1.0}"
35995,70625da1a71c7a8c,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,132,23,"{""autocorrelation_lag"":4,""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":96,""z_alignment_min"":0.5}"
35996,70dc4aba673d7fec,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,257,51,"{""autocorrelation_lag"":4,""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""h1_state_age_m5_max"":0,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":96,""z_alignment_min"":0.5}"
35997,70e418e27d5eef58,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,341,71,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":2,""impulse_h1_atr_min"":0.3,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""ASIA"",""stationarity_window"":96,""z_alignment_min"":0.0}"
35998,7111418a56ffcac3,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,109,19,"{""autocorrelation_lag"":4,""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.3,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.05,""session"":""NY"",""stationarity_window"":192,""z_alignment_min"":1.0}"
35999,7122037cca868c4a,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,594,139,"{""autocorrelation_lag"":4,""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":96,""z_alignment_min"":0.5}"
36000,71409dfcca384fc3,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,602,137,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.05,""session"":""LONDON"",""stationarity_window"":96,""z_alignment_min"":0.0}"
36001,7169ed010e5579a9,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,403,78,"{""autocorrelation_lag"":4,""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""z_alignment_min"":1.0}"
36002,728abeae73f8d3b4,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,100,24,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""h1_state_age_m5_max"":0,""impulse_h1_atr_min"":0.3,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":48,""z_alignment_min"":0.0}"
36003,729951bf6e3caa8e,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,848,164,"{""autocorrelation_lag"":4,""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""LONDON"",""stationarity_window"":96,""z_alignment_min"":0.0}"
36004,72e866629bc12fbf,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,281,61,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""h1_state_age_m5_max"":2,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":48,""z_alignment_min"":0.5}"
36005,7351f917ae000968,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,465,110,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":0,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""ALL"",""stationarity_window"":48,""z_alignment_min"":0.5}"
36006,73db25d1f62bac24,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,364,49,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.3,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""z_alignment_min"":1.0}"
36007,74b08852237d61a9,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,172,20,"{""autocorrelation_lag"":4,""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""ALL"",""stationarity_window"":48,""z_alignment_min"":1.0}"
36008,7541142667104cb1,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,2660,587,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.3,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":96,""z_alignment_min"":0.5}"
36009,75d04dfa9d3dc55a,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,233,46,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.3,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.2,""session"":""LONDON"",""stationarity_window"":96,""z_alignment_min"":0.5}"
36010,7618c3bb3f0569ea,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,1784,406,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":48,""z_alignment_min"":0.5}"
36011,7686519ddc15420e,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,629,124,"{""autocorrelation_lag"":4,""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":0,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":96,""z_alignment_min"":0.0}"
36012,76bb9368cd55cb1b,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,1537,317,"{""autocorrelation_lag"":4,""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""z_alignment_min"":0.0}"
36013,773eb0ffc7c9ca8f,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,381,70,"{""autocorrelation_lag"":4,""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.05,""session"":""ALL"",""stationarity_window"":48,""z_alignment_min"":0.0}"
36014,78a097f3339c9e35,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,168,25,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.05,""session"":""ALL"",""stationarity_window"":192,""z_alignment_min"":0.0}"
36015,78ae5070f2ca82a0,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,336,67,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":2,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.05,""session"":""LONDON"",""stationarity_window"":48,""z_alignment_min"":0.0}"
36016,7a2e184e04966a43,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,768,169,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":48,""z_alignment_min"":0.5}"
36017,7d0797aba81555d6,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,293,49,"{""autocorrelation_lag"":4,""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""NY"",""stationarity_window"":96,""z_alignment_min"":0.0}"
36018,7d2fffe436c7e3d3,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,1532,308,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""ALL"",""stationarity_window"":192,""z_alignment_min"":0.0}"
36019,7d4829c2ac769c5f,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,645,141,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.05,""session"":""LONDON"",""stationarity_window"":96,""z_alignment_min"":1.0}"
36020,7f09471a853a848c,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,436,88,"{""autocorrelation_lag"":1,""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":2,""impulse_h1_atr_min"":0.3,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.05,""session"":""NY"",""stationarity_window"":96,""z_alignment_min"":0.0}"
36021,7f7cecedafcf97aa,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,711,154,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""NY"",""stationarity_window"":96,""z_alignment_min"":0.5}"
