strategy_id,direction,signal_time,setup_key,regime,regime_episode_id,h1_structure_time,atr15,h1_box_high,h1_box_low,h1_box_mid,signal_accepted,rejection_reason,stop_atr,entry_time,entry_price,sizing_rejection_category,reward_r,risk_budget_usd,minimum_volume_stop_loss_usd,requested_volume,normalized_volume,required_margin_usd,risk_expressible
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2021-09-15 18:45:00+00:00,755:LONG,BALANCED_RANGE,755,2021-09-15 18:00:00+00:00,1.818372873585523,1806.94,1791.36,1799.15,True,,,2021-09-15 18:45:00+00:00,1793.1750000000002,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2021-09-23 07:30:00+00:00,761:LONG,BALANCED_RANGE,761,2021-09-23 07:00:00+00:00,1.9432438662510056,1787.21,1760.84,1774.025,True,,,2021-09-23 07:30:00+00:00,1762.835,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-10-03 23:00:00+00:00,765:SHORT,BALANCED_RANGE,765,2021-10-03 23:00:00+00:00,1.6390946463868161,1764.28,1749.77,1757.025,True,,,2021-10-03 23:00:00+00:00,1763.855,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-10-06 19:30:00+00:00,767:SHORT,BALANCED_RANGE,767,2021-10-06 19:00:00+00:00,1.9866139371122955,1764.29,1745.95,1755.12,True,,,2021-10-06 19:30:00+00:00,1764.145,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2021-10-07 13:45:00+00:00,767:LONG,BALANCED_RANGE,767,2021-10-07 13:00:00+00:00,2.43661868831869,1766.91,1755.87,1761.3899999999999,False,MINIMUM_EXPECTED_REWARD_FAILED,1.5056364323312508,,,,1.206161853615849,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2021-10-08 12:15:00+00:00,2021-10-08 12:00:00+00:00:LONG,COMPRESSION,768,2021-10-08 12:00:00+00:00,1.6925565682294152,1763.15,1753.45,1758.3000000000002,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,1.8576960533213462,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2021-10-10 22:45:00+00:00,769:LONG,BALANCED_RANGE,769,2021-10-08 21:00:00+00:00,2.0856869006168437,1781.27,1753.45,1767.3600000000001,True,,,2021-10-10 22:45:00+00:00,1754.355,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-10-12 07:15:00+00:00,769:SHORT,BALANCED_RANGE,769,2021-10-12 07:00:00+00:00,1.5566879226617054,1762.13,1750.18,1756.1550000000002,False,MINIMUM_EXPECTED_REWARD_FAILED,2.685617798792925,,,,0.5812467145196528,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2021-10-15 01:30:00+00:00,771:LONG:2021-10-15 01:30:00+00:00,TREND_UP,771,2021-10-15 01:00:00+00:00,1.0735258282204598,1800.57,1787.65,1794.1100000000001,True,,,2021-10-15 01:30:00+00:00,1795.745,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2021-10-15 02:30:00+00:00,771:LONG:2021-10-15 02:30:00+00:00,TREND_UP,771,2021-10-15 02:00:00+00:00,1.1076213343347627,1800.57,1788.32,1794.445,False,PORTFOLIO_POSITION_ALREADY_OPEN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2021-10-26 02:00:00+00:00,773:LONG:2021-10-26 02:00:00+00:00,TREND_UP,773,2021-10-26 02:00:00+00:00,1.22492664053239,1809.99,1796.11,1803.05,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.153184179998701,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2021-10-29 09:15:00+00:00,775:LONG,BALANCED_RANGE,775,2021-10-29 09:00:00+00:00,2.0793295238218015,1810.38,1792.25,1801.315,True,,,2021-10-29 09:15:00+00:00,1794.275,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2021-10-29 12:15:00+00:00,2021-10-29 12:00:00+00:00:SHORT,COMPRESSION,776,2021-10-29 12:00:00+00:00,2.268576197149432,1805.56,1791.01,1798.2849999999999,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,3.086454679597388,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2021-11-02 11:15:00+00:00,778:LONG,BALANCED_RANGE,778,2021-11-02 11:00:00+00:00,1.990031463469446,1796.4,1789.24,1792.8200000000002,False,MINIMUM_EXPECTED_REWARD_FAILED,2.826087551672269,,,,-0.2907181872865667,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-11-05 12:45:00+00:00,780:SHORT,BALANCED_RANGE,780,2021-11-05 12:00:00+00:00,3.604275676953764,1800.14,1790.07,1795.105,False,MINIMUM_EXPECTED_REWARD_FAILED,1.1168478575138965,,,,0.8073676510991781,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2021-11-10 01:30:00+00:00,782:LONG:2021-11-10 01:30:00+00:00,TREND_UP,782,2021-11-10 01:00:00+00:00,1.3485392402744263,1832.7,1819.23,1825.9650000000001,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,0.7043576454134709,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2021-11-12 00:45:00+00:00,782:LONG:2021-11-12 00:45:00+00:00,TREND_UP,782,2021-11-12 00:00:00+00:00,1.3742963312614342,1866.0,1843.72,1854.8600000000001,True,,,2021-11-12 00:45:00+00:00,1859.735,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2021-11-19 08:30:00+00:00,786:LONG,BALANCED_RANGE,786,2021-11-19 08:00:00+00:00,2.2071183219697095,1866.98,1855.03,1861.005,False,MINIMUM_EXPECTED_REWARD_FAILED,3.831109437146472,,,,0.028383181068937887,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-11-24 05:15:00+00:00,788:SHORT:2021-11-24 05:15:00+00:00,TREND_DOWN,788,2021-11-24 05:00:00+00:00,1.5038547604282708,1808.43,1782.0,1795.2150000000001,True,,,2021-11-24 05:15:00+00:00,1794.0949999999998,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-11-24 06:30:00+00:00,788:SHORT:2021-11-24 06:30:00+00:00,TREND_DOWN,788,2021-11-24 06:00:00+00:00,1.8148523040319708,1803.04,1782.0,1792.52,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-11-24 07:30:00+00:00,788:SHORT:2021-11-24 07:30:00+00:00,TREND_DOWN,788,2021-11-24 07:00:00+00:00,1.9059182802857375,1799.15,1782.0,1790.575,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2021-11-25 13:30:00+00:00,788:SHORT:2021-11-25 13:30:00+00:00,TREND_DOWN,788,2021-11-25 13:00:00+00:00,1.234688545826532,1795.04,1782.58,1788.81,True,,,2021-11-25 13:30:00+00:00,1790.935,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-12-06 02:15:00+00:00,794:SHORT,BALANCED_RANGE,794,2021-12-06 02:00:00+00:00,1.7329296423134688,1786.61,1766.15,1776.38,True,,,2021-12-06 02:15:00+00:00,1784.955,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2021-12-07 13:15:00+00:00,794:LONG,BALANCED_RANGE,794,2021-12-07 13:00:00+00:00,2.511285289360726,1784.99,1776.99,1780.99,False,MINIMUM_EXPECTED_REWARD_FAILED,2.2084820679007664,,,,0.35249814168567994,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2021-12-10 05:30:00+00:00,2021-12-10 05:00:00+00:00:SHORT,COMPRESSION,796,2021-12-10 05:00:00+00:00,1.4106326467857078,1787.64,1773.27,1780.455,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,1.953778165391749,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2021-12-10 13:00:00+00:00,2021-12-10 13:00:00+00:00:LONG,COMPRESSION,796,2021-12-10 13:00:00+00:00,2.7025193274341435,1780.91,1770.1,1775.505,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,3.025048461172399,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2021-12-13 11:30:00+00:00,2021-12-13 11:00:00+00:00:LONG,COMPRESSION,796,2021-12-13 11:00:00+00:00,1.406897544630976,1789.41,1778.83,1784.12,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,1.8023272299679232,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2021-12-14 12:30:00+00:00,2021-12-14 12:00:00+00:00:SHORT,COMPRESSION,796,2021-12-14 12:00:00+00:00,1.5910750724128504,1790.17,1782.08,1786.125,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.6360211280797987,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-12-22 13:15:00+00:00,798:SHORT,BALANCED_RANGE,798,2021-12-22 13:00:00+00:00,1.5260880828899126,1793.48,1785.19,1789.335,True,,,2021-12-22 13:15:00+00:00,1793.32,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2021-12-23 17:30:00+00:00,2021-12-23 17:00:00+00:00:LONG,COMPRESSION,799,2021-12-23 17:00:00+00:00,1.702650527815577,1810.03,1798.9,1804.4650000000001,True,,,2021-12-23 17:30:00+00:00,1810.595,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-12-27 15:45:00+00:00,800:SHORT,BALANCED_RANGE,800,2021-12-27 15:00:00+00:00,1.7283137125526042,1811.79,1802.92,1807.355,True,,,2021-12-27 15:45:00+00:00,1811.445,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2021-12-30 17:30:00+00:00,802:SHORT,BALANCED_RANGE,802,2021-12-30 17:00:00+00:00,1.8419838237157824,1814.0,1796.12,1805.06,True,,,2021-12-30 17:30:00+00:00,1813.005,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2022-01-05 05:45:00+00:00,804:SHORT,BALANCED_RANGE,804,2022-01-05 05:00:00+00:00,1.0694470682178925,1816.74,1798.51,1807.625,True,,,2022-01-05 05:45:00+00:00,1814.955,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2022-01-05 23:45:00+00:00,806:LONG,BALANCED_RANGE,806,2022-01-05 23:00:00+00:00,1.8220869041004726,1829.6,1808.32,1818.96,True,,,2022-01-05 23:45:00+00:00,1808.535,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2022-01-18 02:45:00+00:00,2022-01-18 02:00:00+00:00:SHORT,COMPRESSION,812,2022-01-18 02:00:00+00:00,1.2179784868605987,1823.17,1817.7,1820.435,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,3.355394116377191,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2022-01-18 08:00:00+00:00,2022-01-18 08:00:00+00:00:SHORT,COMPRESSION,812,2022-01-18 08:00:00+00:00,1.8992057083667668,1822.89,1812.91,1817.9,True,,,2022-01-18 08:00:00+00:00,1812.035,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2022-01-18 12:15:00+00:00,2022-01-18 12:00:00+00:00:SHORT,COMPRESSION,812,2022-01-18 12:00:00+00:00,2.3155529188887543,1822.78,1809.2,1815.99,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2022-01-31 01:15:00+00:00,815:SHORT:2022-01-31 01:15:00+00:00,TREND_DOWN,815,2022-01-31 01:00:00+00:00,1.6517052574720692,1799.42,1780.3,1789.8600000000001,True,,,2022-01-31 01:15:00+00:00,1789.145,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2022-02-21 12:00:00+00:00,822:LONG:2022-02-21 12:00:00+00:00,TREND_UP,822,2022-02-21 12:00:00+00:00,2.300086027744014,1908.26,1887.62,1897.94,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.141227999026171,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2022-04-01 12:00:00+00:00,835:LONG,BALANCED_RANGE,835,2022-04-01 12:00:00+00:00,2.8154098889919212,1949.76,1927.35,1938.5549999999998,True,,,2022-04-01 12:00:00+00:00,1928.675,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2022-04-05 14:15:00+00:00,835:SHORT,BALANCED_RANGE,835,2022-04-05 14:00:00+00:00,3.55515563538319,1935.29,1924.2,1929.745,False,MINIMUM_EXPECTED_REWARD_FAILED,2.9085971541225373,,,,0.4690288380882816,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2022-04-13 01:00:00+00:00,837:LONG:2022-04-13 01:00:00+00:00,TREND_UP,837,2022-04-13 01:00:00+00:00,2.0297795887683825,1978.68,1949.81,1964.245,True,,,2022-04-13 01:00:00+00:00,1964.245,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2022-04-13 07:45:00+00:00,837:LONG:2022-04-13 07:45:00+00:00,TREND_UP,837,2022-04-13 07:00:00+00:00,2.285307706418445,1978.68,1949.81,1964.245,True,,,2022-04-13 07:45:00+00:00,1969.875,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2022-04-26 03:30:00+00:00,839:SHORT:2022-04-26 03:30:00+00:00,TREND_DOWN,839,2022-04-26 03:00:00+00:00,2.360912083382057,1921.18,1891.43,1906.305,True,,,2022-04-26 03:30:00+00:00,1902.955,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2022-04-27 08:00:00+00:00,841:SHORT:2022-04-27 08:00:00+00:00,TREND_DOWN,841,2022-04-27 08:00:00+00:00,2.5603190773018367,1911.27,1895.96,1903.615,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.357531122289317,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2022-04-27 11:45:00+00:00,841:SHORT:2022-04-27 11:45:00+00:00,TREND_DOWN,841,2022-04-27 11:00:00+00:00,3.16346058828856,1911.27,1886.67,1898.97,True,,,2022-04-27 11:45:00+00:00,1897.505,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2022-04-28 07:45:00+00:00,843:SHORT:2022-04-28 07:45:00+00:00,TREND_DOWN,843,2022-04-28 07:00:00+00:00,2.8717154608338893,1907.0,1872.04,1889.52,True,,,2022-04-28 07:45:00+00:00,1883.435,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2022-05-06 15:45:00+00:00,845:SHORT,BALANCED_RANGE,845,2022-05-06 15:00:00+00:00,4.22097124630228,1890.07,1866.06,1878.065,False,CONTRACT_GRANULARITY_OR_MARGIN_REJECT,1.3343130753530195,,,CONTRACT_GRANULARITY_REJECT,1.6024226500874375,5.0,5.632097124630263,0.008877687812118902,0.0,3.778369572281205,False
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2022-05-09 05:30:00+00:00,845:LONG,BALANCED_RANGE,845,2022-05-09 05:00:00+00:00,1.9714955269310783,1892.56,1873.11,1882.835,True,,,2022-05-09 05:30:00+00:00,1873.435,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2022-05-27 09:00:00+00:00,851:SHORT,BALANCED_RANGE,851,2022-05-27 09:00:00+00:00,1.91349644800616,1858.76,1840.78,1849.77,True,,,2022-05-27 09:00:00+00:00,1856.86,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2022-05-30 00:15:00+00:00,851:LONG,BALANCED_RANGE,851,2022-05-30 00:00:00+00:00,1.530078583071017,1862.0,1850.56,1856.28,True,,,2022-05-30 00:15:00+00:00,1850.895,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2022-05-31 00:30:00+00:00,2022-05-31 00:00:00+00:00:SHORT,COMPRESSION,852,2022-05-31 00:00:00+00:00,1.523834626826717,1863.96,1848.7,1856.33,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.3312132433163217,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2022-05-31 01:00:00+00:00,2022-05-31 01:00:00+00:00:SHORT,COMPRESSION,852,2022-05-31 01:00:00+00:00,1.6437655710903831,1863.96,1848.7,1856.33,True,,,2022-05-31 01:00:00+00:00,1846.53,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2022-06-02 15:00:00+00:00,854:SHORT,BALANCED_RANGE,854,2022-06-02 15:00:00+00:00,3.1094355307918726,1867.39,1844.13,1855.7600000000002,True,,,2022-06-02 15:00:00+00:00,1865.44,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2022-06-03 18:30:00+00:00,856:LONG,BALANCED_RANGE,856,2022-06-03 18:00:00+00:00,2.3894288645016957,1874.09,1848.19,1861.1399999999999,True,,,2022-06-03 18:30:00+00:00,1849.64,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2022-06-10 11:45:00+00:00,2022-06-10 11:00:00+00:00:SHORT,COMPRESSION,858,2022-06-10 11:00:00+00:00,1.9250199404056412,1851.28,1840.03,1845.655,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.6298439240966953,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2022-06-10 13:30:00+00:00,2022-06-10 13:00:00+00:00:SHORT,COMPRESSION,858,2022-06-10 13:00:00+00:00,4.061602443325327,1850.51,1833.61,1842.06,False,CONTRACT_GRANULARITY_OR_MARGIN_REJECT,1.4541453346913635,,,CONTRACT_GRANULARITY_REJECT,2.0,5.0,5.906160244332568,0.008465737117102265,0.0,3.669669041792915,False
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2022-06-17 15:30:00+00:00,864:LONG,BALANCED_RANGE,864,2022-06-17 15:00:00+00:00,3.377997089682757,1857.23,1841.15,1849.19,True,,,2022-06-17 15:30:00+00:00,1842.4,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2022-06-21 12:00:00+00:00,866:LONG,BALANCED_RANGE,866,2022-06-21 12:00:00+00:00,2.082691482282346,1843.21,1832.71,1837.96,False,MINIMUM_EXPECTED_REWARD_FAILED,1.4396127192792625,,,,1.4608428341359423,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2022-06-22 13:15:00+00:00,866:SHORT,BALANCED_RANGE,866,2022-06-22 13:00:00+00:00,3.169839438447959,1842.93,1823.48,1833.205,True,,,2022-06-22 13:15:00+00:00,1842.37,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2022-06-23 14:00:00+00:00,2022-06-23 14:00:00+00:00:LONG,COMPRESSION,867,2022-06-23 14:00:00+00:00,3.0847064907037884,1841.74,1823.98,1832.8600000000001,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.871738583805901,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2022-06-23 18:45:00+00:00,868:LONG,BALANCED_RANGE,868,2022-06-23 18:00:00+00:00,2.864829326324058,1846.04,1823.98,1835.01,True,,,2022-06-23 18:45:00+00:00,1824.19,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2022-06-27 07:45:00+00:00,868:SHORT,BALANCED_RANGE,868,2022-06-27 07:00:00+00:00,1.8517870081454086,1836.92,1816.92,1826.92,True,,,2022-06-27 07:45:00+00:00,1835.68,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2022-06-28 14:45:00+00:00,2022-06-28 14:00:00+00:00:SHORT,COMPRESSION,869,2022-06-28 14:00:00+00:00,2.7161169405153496,1829.48,1820.38,1824.93,True,,,2022-06-28 14:45:00+00:00,1819.94,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2022-06-30 08:30:00+00:00,2022-06-30 08:00:00+00:00:SHORT,COMPRESSION,871,2022-06-30 08:00:00+00:00,1.5724111837831827,1833.07,1814.71,1823.8899999999999,True,,,2022-06-30 08:30:00+00:00,1814.29,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2022-06-30 09:45:00+00:00,2022-06-30 09:00:00+00:00:SHORT,COMPRESSION,871,2022-06-30 09:00:00+00:00,1.8182953822447638,1833.07,1812.41,1822.74,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2022-07-03 23:15:00+00:00,873:SHORT,BALANCED_RANGE,873,2022-07-03 23:00:00+00:00,2.0784072431724447,1809.32,1784.45,1796.885,True,,,2022-07-03 23:15:00+00:00,1809.1,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2022-07-08 06:15:00+00:00,879:SHORT:2022-07-08 06:15:00+00:00,TREND_DOWN,879,2022-07-08 06:00:00+00:00,1.6077275420927342,1749.12,1738.0,1743.56,True,,,2022-07-08 06:15:00+00:00,1742.02,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2022-07-08 11:00:00+00:00,879:SHORT:2022-07-08 11:00:00+00:00,TREND_DOWN,879,2022-07-08 11:00:00+00:00,2.7694937734507805,1749.12,1733.24,1741.1799999999998,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2022-07-08 12:00:00+00:00,879:SHORT:2022-07-08 12:00:00+00:00,TREND_DOWN,879,2022-07-08 12:00:00+00:00,2.493240359837766,1749.12,1733.24,1741.1799999999998,True,,,2022-07-08 12:00:00+00:00,1740.98,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2022-07-08 13:45:00+00:00,879:SHORT:2022-07-08 13:45:00+00:00,TREND_DOWN,879,2022-07-08 13:00:00+00:00,3.6395786425462684,1746.62,1733.24,1739.9299999999998,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2022-07-11 14:30:00+00:00,879:SHORT:2022-07-11 14:30:00+00:00,TREND_DOWN,879,2022-07-11 14:00:00+00:00,2.4984830138819083,1744.57,1733.61,1739.09,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.6415421936906407,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2022-07-12 02:30:00+00:00,879:SHORT:2022-07-12 02:30:00+00:00,TREND_DOWN,879,2022-07-12 02:00:00+00:00,3.049107485124536,1742.78,1731.37,1737.0749999999998,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,3.1500728640663325,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2022-07-13 12:45:00+00:00,2022-07-13 12:00:00+00:00:SHORT,COMPRESSION,881,2022-07-13 12:00:00+00:00,3.2477406415068506,1733.82,1722.53,1728.175,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,6.396685067349361,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2022-07-13 14:45:00+00:00,2022-07-13 14:00:00+00:00:LONG,COMPRESSION,881,2022-07-13 14:00:00+00:00,5.328163351942747,1732.56,1707.03,1719.795,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,1.7759996663285351,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2022-07-15 02:45:00+00:00,884:SHORT:2022-07-15 02:45:00+00:00,TREND_DOWN,884,2022-07-15 02:00:00+00:00,1.8403802271860636,1732.25,1697.61,1714.9299999999998,True,,,2022-07-15 02:45:00+00:00,1713.46,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2022-07-15 13:30:00+00:00,884:SHORT:2022-07-15 13:30:00+00:00,TREND_DOWN,884,2022-07-15 13:00:00+00:00,3.6406250898956327,1716.62,1700.71,1708.665,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.2150214070025225,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2022-07-15 15:45:00+00:00,884:SHORT:2022-07-15 15:45:00+00:00,TREND_DOWN,884,2022-07-15 15:00:00+00:00,4.0383290207831655,1716.62,1700.04,1708.33,True,,,2022-07-15 15:45:00+00:00,1705.475,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2022-07-20 18:00:00+00:00,2022-07-20 18:00:00+00:00:SHORT,COMPRESSION,886,2022-07-20 18:00:00+00:00,2.214099282583788,1714.46,1701.26,1707.8600000000001,True,,,2022-07-20 18:00:00+00:00,1700.13,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2022-07-20 19:45:00+00:00,2022-07-20 19:00:00+00:00:SHORT,COMPRESSION,886,2022-07-20 19:00:00+00:00,1.9133625191218127,1714.46,1700.02,1707.24,False,PORTFOLIO_POSITION_ALREADY_OPEN,,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2022-07-21 01:15:00+00:00,2022-07-21 01:00:00+00:00:SHORT,COMPRESSION,886,2022-07-21 01:00:00+00:00,1.765727071860215,1714.46,1692.46,1703.46,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2022-07-21 06:30:00+00:00,2022-07-21 06:00:00+00:00:SHORT,COMPRESSION,886,2022-07-21 06:00:00+00:00,1.687087718965206,1714.46,1690.07,1702.2649999999999,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.524295994821499,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2022-07-21 07:00:00+00:00,2022-07-21 07:00:00+00:00:SHORT,COMPRESSION,886,2022-07-21 07:00:00+00:00,1.6542235944138821,1714.46,1690.07,1702.2649999999999,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,0.7468291249219562,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2022-07-21 09:15:00+00:00,2022-07-21 09:00:00+00:00:SHORT,COMPRESSION,886,2022-07-21 09:00:00+00:00,2.119399730111168,1714.46,1685.23,1699.845,True,,,2022-07-21 09:15:00+00:00,1682.84,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2022-07-22 12:30:00+00:00,888:SHORT,BALANCED_RANGE,888,2022-07-22 12:00:00+00:00,2.4891713099494113,1725.7,1703.84,1714.77,True,,,2022-07-22 12:30:00+00:00,1723.865,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2022-07-28 08:00:00+00:00,2022-07-28 08:00:00+00:00:LONG,COMPRESSION,890,2022-07-28 08:00:00+00:00,2.2266854541471894,1741.85,1711.52,1726.685,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.102977111874223,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2022-07-28 13:30:00+00:00,2022-07-28 13:00:00+00:00:LONG,COMPRESSION,890,2022-07-28 13:00:00+00:00,3.80643306564189,1748.53,1716.54,1732.5349999999999,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.1622981843176596,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2022-07-28 14:45:00+00:00,2022-07-28 14:00:00+00:00:LONG,COMPRESSION,890,2022-07-28 14:00:00+00:00,3.975673142591964,1749.88,1718.49,1734.185,True,,,2022-07-28 14:45:00+00:00,1752.53,,,,,,,,
