Open_Interest_All_futures,Dealer_Positions_Long_All_futures,Dealer_Positions_Short_All_futures,Asset_Mgr_Positions_Long_All_futures,Asset_Mgr_Positions_Short_All_futures,Lev_Money_Positions_Long_All_futures,Lev_Money_Positions_Short_All_futures,report_date_utc,Open_Interest_All_combined,Dealer_Positions_Long_All_combined,Dealer_Positions_Short_All_combined,Asset_Mgr_Positions_Long_All_combined,Asset_Mgr_Positions_Short_All_combined,Lev_Money_Positions_Long_All_combined,Lev_Money_Positions_Short_All_combined,dealer_options_equivalent_net,dealer_flow_change,vote_dealer,dealer_futures_flow_change,futures_vote_dealer,asset_options_equivalent_net,asset_flow_change,vote_asset,asset_futures_flow_change,futures_vote_asset,leveraged_options_equivalent_net,leveraged_flow_change,vote_leveraged,leveraged_futures_flow_change,futures_vote_leveraged,three_valid_nonzero_votes,vote_sum,side,futures_vote_sum,futures_side,availability_utc
766374,19870,536511,505959,73677,65844,57520,2023-04-18 00:00:00+00:00,887346,25349,554650,527927,73704,59792,61339,-12660.0,-2986.0,1.0,-0.00699445318391867,1.0,21941.0,325.0,1.0,0.00872385288726052,1.0,-9871.0,2055.0,1.0,0.0008199147487747919,1.0,True,3.0,LONG,3.0,LONG,2023-04-26 00:00:00+00:00
772882,19153,545719,510675,74655,69260,55884,2023-04-25 00:00:00+00:00,899364,25093,567113,535457,74655,63282,59834,-15454.0,-2794.0,1.0,-0.007165022593312753,1.0,24782.0,2841.0,1.0,8.680281784312349e-05,1.0,-9928.0,-57.0,-1.0,0.006445114666198329,1.0,True,1.0,LONG,3.0,LONG,2023-05-03 00:00:00+00:00
779458,18184,539147,511857,76172,70548,55759,2023-05-02 00:00:00+00:00,906575,25307,561916,534808,76172,64536,57959,-15646.0,-192.0,1.0,0.012936221716199459,-1.0,22951.0,-1831.0,-1.0,-0.00518929648016464,-1.0,-8212.0,1716.0,1.0,0.0016667882744682248,1.0,True,1.0,LONG,-1.0,SHORT,2023-05-10 00:00:00+00:00
794721,18458,550230,517803,76477,78046,64643,2023-05-09 00:00:00+00:00,909445,24701,568687,543790,76477,68097,68857,-12214.0,3432.0,-1.0,-0.0007647138557395072,1.0,25987.0,3036.0,1.0,-0.003636987017372584,-1.0,-14163.0,-5951.0,-1.0,-0.0021084023482962552,-1.0,True,-1.0,SHORT,-1.0,SHORT,2023-05-17 00:00:00+00:00
789930,17780,549939,521175,79390,69220,53952,2023-05-16 00:00:00+00:00,896361,22101,567449,544864,78439,59602,56567,-13189.0,-975.0,1.0,-0.004548256001471795,1.0,24640.0,-1347.0,-1.0,0.003949144062707077,1.0,-12233.0,1930.0,1.0,0.002463256741578976,1.0,True,1.0,LONG,3.0,LONG,2023-05-24 00:00:00+00:00
781123,18770,538642,508404,79601,72480,58233,2023-05-23 00:00:00+00:00,892595,20753,554108,536624,76762,59348,63703,-13483.0,-294.0,1.0,0.008134329499720927,-1.0,31059.0,6419.0,1.0,-0.010313996189509456,-1.0,-18602.0,-6369.0,-1.0,-0.001089169960055189,-1.0,True,1.0,LONG,-3.0,SHORT,2023-05-31 00:00:00+00:00
775142,20717,530125,499251,82677,72423,53127,2023-05-30 00:00:00+00:00,892114,21222,545615,529089,78643,57631,58615,-14985.0,-1502.0,1.0,0.008364118106526153,-1.0,33872.0,2813.0,1.0,-0.011540708300820768,-1.0,-20280.0,-1678.0,-1.0,0.006654378431743893,1.0,True,1.0,LONG,-1.0,SHORT,2023-06-07 00:00:00+00:00
781967,22692,516983,487937,87370,77781,54388,2023-06-06 00:00:00+00:00,905248,23010,533471,521643,83080,60786,60813,-16170.0,-1185.0,1.0,0.025067880215846716,-1.0,37996.0,4124.0,1.0,-0.0251607378909271,-1.0,-23420.0,-3140.0,-1.0,0.005022081289114383,1.0,True,1.0,LONG,-1.0,SHORT,2023-06-14 00:00:00+00:00
818294,21468,500110,467413,79173,70136,49937,2023-06-13 00:00:00+00:00,917698,20494,516934,497425,79169,62641,55214,-17798.0,-1628.0,1.0,0.0471856636266581,-1.0,30016.0,-7980.0,-1.0,-0.03780512915102152,-1.0,-12772.0,10648.0,1.0,-0.005231302495700141,-1.0,True,1.0,LONG,-3.0,SHORT,2023-06-21 00:00:00+00:00
732979,19145,496116,476293,82284,66452,60120,2023-06-20 00:00:00+00:00,842090,20804,513765,501913,82868,59028,61880,-15990.0,1808.0,-1.0,-0.06580273168395212,1.0,25036.0,-4980.0,-1.0,0.06309422872097936,1.0,-9184.0,3588.0,1.0,-0.0160455626505572,-1.0,True,-1.0,SHORT,1.0,LONG,2023-06-28 00:00:00+00:00
732123,18698,501350,474306,78536,70527,56288,2023-06-27 00:00:00+00:00,843256,19448,517164,500155,79648,63311,58688,-15064.0,926.0,-1.0,-0.008520459518488899,1.0,24737.0,-299.0,-1.0,0.0030338321435822158,1.0,-9616.0,-432.0,-1.0,0.010810198209747407,1.0,True,-3.0,SHORT,3.0,LONG,2023-07-05 00:00:00+00:00
725927,16355,498196,474861,79095,69829,52356,2023-07-03 00:00:00+00:00,838195,17819,516600,504344,79445,61488,56680,-16940.0,-1876.0,1.0,-0.0045096989881442395,1.0,29133.0,4396.0,1.0,0.004608486504080633,1.0,-12665.0,-3049.0,-1.0,0.004620995629443948,1.0,True,1.0,LONG,3.0,LONG,2023-07-11 00:00:00+00:00
736056,18306,501066,477886,78005,70220,60623,2023-07-11 00:00:00+00:00,836442,18090,516247,505816,78594,61560,64069,-15397.0,1543.0,-1.0,0.007885569545007853,-1.0,27341.0,-1792.0,-1.0,-0.0019118105611509728,-1.0,-12106.0,559.0,1.0,-0.011031503244975453,-1.0,True,-1.0,SHORT,-3.0,SHORT,2023-07-19 00:00:00+00:00
783132,20303,538591,501669,77482,86196,64705,2023-07-18 00:00:00+00:00,910121,18686,558811,527913,77657,82884,64760,-21837.0,-6440.0,1.0,-0.00594034610349059,1.0,26069.0,-1272.0,-1.0,-0.0016207040381724935,-1.0,-3367.0,8739.0,1.0,0.014403962301559969,1.0,True,1.0,LONG,1.0,LONG,2023-07-26 00:00:00+00:00
772408,18141,536742,491850,76934,80093,54039,2023-07-25 00:00:00+00:00,883124,18399,550966,513252,76934,74986,56140,-13966.0,7871.0,-1.0,-0.009593760228294501,1.0,21402.0,-4667.0,-1.0,-0.004482471384454789,-1.0,-7208.0,-3841.0,-1.0,0.006288505559055836,1.0,True,-3.0,SHORT,1.0,LONG,2023-08-02 00:00:00+00:00
755156,18786,521753,492126,79699,70631,51919,2023-08-01 00:00:00+00:00,866417,19448,534822,513574,79699,65728,55264,-12407.0,1559.0,-1.0,0.00536427861816946,-1.0,21448.0,46.0,1.0,0.008976016156709732,1.0,-8248.0,-1040.0,-1.0,-0.008951891917778176,-1.0,True,-1.0,SHORT,-1.0,SHORT,2023-08-09 00:00:00+00:00
760968,23480,520021,496666,79804,71402,60392,2023-08-08 00:00:00+00:00,860124,24320,527774,520644,79630,59103,65022,-6913.0,5494.0,-1.0,0.013531510894527421,-1.0,24152.0,2704.0,1.0,0.0016568204644551443,1.0,-16929.0,-8681.0,-1.0,-0.010310572148898306,-1.0,True,-1.0,SHORT,-1.0,SHORT,2023-08-16 00:00:00+00:00
760233,21538,525111,492339,80087,76755,53700,2023-08-15 00:00:00+00:00,863944,22539,529117,517111,80018,61482,59795,-3005.0,3908.0,-1.0,-0.009880650484664466,1.0,24841.0,689.0,1.0,-0.005534307768371605,-1.0,-21368.0,-4439.0,-1.0,0.01585781501753733,1.0,True,-1.0,SHORT,1.0,LONG,2023-08-23 00:00:00+00:00
750486,27512,503905,467608,85738,91721,60015,2023-08-22 00:00:00+00:00,858104,28079,504148,490576,83933,74125,67120,324.0,3329.0,-1.0,0.027613647228933447,-1.0,24773.0,-68.0,-1.0,-0.03344031537769376,-1.0,-24701.0,-3333.0,-1.0,0.011921061490027193,1.0,True,-3.0,SHORT,-1.0,SHORT,2023-08-30 00:00:00+00:00
748127,26259,483727,464262,98767,87774,59359,2023-08-29 00:00:00+00:00,856741,26668,482707,487124,96520,66525,63901,1429.0,1105.0,-1.0,0.02329491591845989,-1.0,25109.0,336.0,1.0,-0.020283547277728853,-1.0,-25791.0,-1090.0,-1.0,-0.004265771241905969,-1.0,True,-1.0,SHORT,-3.0,SHORT,2023-09-06 00:00:00+00:00
754263,29754,470397,461039,107353,89527,65457,2023-09-05 00:00:00+00:00,880232,29235,470196,486963,102062,66271,72692,-318.0,-1747.0,1.0,0.02728102579965408,-1.0,31215.0,6106.0,1.0,-0.019630715996394266,-1.0,-30491.0,-4700.0,-1.0,-0.006069573347349609,-1.0,True,1.0,LONG,-3.0,SHORT,2023-09-13 00:00:00+00:00
743759,25933,442298,450698,107951,72898,59469,2023-09-12 00:00:00+00:00,846117,25472,440531,470704,107265,57844,65644,1306.0,1624.0,-1.0,0.02439167474013415,-1.0,20692.0,-10523.0,-1.0,-0.008085288623775777,-1.0,-21229.0,9262.0,1.0,-0.013856366001578312,-1.0,True,-1.0,SHORT,-3.0,SHORT,2023-09-20 00:00:00+00:00
695343,18757,410033,449293,114429,65602,60740,2023-09-19 00:00:00+00:00,801072,18277,404966,472100,113424,49305,72611,4587.0,3281.0,-1.0,-0.0028976259291122464,1.0,23812.0,3120.0,1.0,0.020750306588237233,1.0,-28168.0,-6939.0,-1.0,-0.011063347221258237,-1.0,True,-1.0,SHORT,1.0,LONG,2023-09-27 00:00:00+00:00
699271,16961,397230,441783,123649,76453,64578,2023-09-26 00:00:00+00:00,815841,16969,388019,465631,120625,55448,79394,9219.0,4632.0,-1.0,0.018901573616109002,-1.0,26872.0,3060.0,1.0,-0.026630090903710546,-1.0,-35821.0,-7653.0,-1.0,0.00998973861393712,1.0,True,-1.0,SHORT,-1.0,SHORT,2023-10-04 00:00:00+00:00
702433,16667,384966,439608,132872,82368,69165,2023-10-03 00:00:00+00:00,827051,16043,375992,461869,128691,57646,79382,8350.0,-869.0,1.0,0.01948872014065539,-1.0,26442.0,-430.0,-1.0,-0.018274418881040144,-1.0,-34939.0,882.0,1.0,0.001814127478334173,1.0,True,1.0,LONG,-1.0,SHORT,2023-10-11 00:00:00+00:00
687382,16796,380272,444415,125782,68001,68963,2023-10-10 00:00:00+00:00,778278,17380,378557,462432,126458,53787,74439,2299.0,-6051.0,1.0,-0.004464076673438289,1.0,17341.0,-9101.0,-1.0,0.02686922023845406,1.0,-19690.0,15249.0,1.0,-0.02019561163723575,-1.0,True,1.0,LONG,1.0,LONG,2023-10-18 00:00:00+00:00
695676,19212,384515,447860,130472,75357,71058,2023-10-17 00:00:00+00:00,794547,19300,380201,466874,130905,57899,77096,4402.0,2103.0,-1.0,0.0036780443974938626,-1.0,18581.0,1240.0,1.0,-0.007316118988537346,-1.0,-23496.0,-3806.0,-1.0,0.007579113783254614,1.0,True,-1.0,SHORT,-1.0,SHORT,2023-10-25 00:00:00+00:00
702668,18287,400227,448774,122822,81600,72575,2023-10-24 00:00:00+00:00,801549,18349,393286,467367,123647,59950,76067,7003.0,2601.0,-1.0,-0.018451765694557865,1.0,17768.0,-813.0,-1.0,0.007648053516092157,1.0,-25142.0,-1646.0,-1.0,0.0066643026733337685,1.0,True,-3.0,SHORT,3.0,LONG,2023-11-01 00:00:00+00:00
694962,19049,393879,443345,121935,77740,72267,2023-10-31 00:00:00+00:00,795190,18694,386989,464545,122182,56358,78812,6535.0,-468.0,1.0,0.0042036125215169085,-1.0,20953.0,3185.0,1.0,-0.0013919590078562694,-1.0,-27927.0,-2785.0,-1.0,-0.004968652788871092,-1.0,True,1.0,LONG,-3.0,SHORT,2023-11-08 00:00:00+00:00
697624,19829,400621,443192,118769,77240,71870,2023-11-07 00:00:00+00:00,794612,19706,398361,465094,119557,58107,75845,2137.0,-4398.0,1.0,-0.006488081974740156,1.0,21114.0,161.0,1.0,0.0025541882403282146,1.0,-23108.0,4819.0,1.0,-0.00017769445640001148,-1.0,True,3.0,LONG,1.0,LONG,2023-11-15 00:00:00+00:00
702463,19768,411285,441077,113079,77152,70027,2023-11-14 00:00:00+00:00,810584,19494,412492,462616,115097,61682,72314,-1481.0,-3618.0,1.0,-0.01150761518737109,1.0,19521.0,-1593.0,-1.0,0.0018857532575931035,1.0,-17757.0,5351.0,1.0,0.002445326693615018,1.0,True,1.0,LONG,3.0,LONG,2023-11-22 00:00:00+00:00
712364,19317,442358,453409,99427,73652,65589,2023-11-21 00:00:00+00:00,822548,19114,443027,471245,100358,59437,67406,-872.0,609.0,-1.0,-0.036506179795733895,1.0,16905.0,-2616.0,-1.0,0.029986031072511687,1.0,-16032.0,1725.0,1.0,0.001175768730186504,1.0,True,-1.0,SHORT,3.0,LONG,2023-11-29 00:00:00+00:00
727138,19358,459111,465952,93795,73233,63049,2023-11-28 00:00:00+00:00,841098,19957,461810,481825,95127,63258,64752,-2100.0,-1228.0,1.0,-0.010917301306807126,1.0,14541.0,-2364.0,-1.0,0.014898996715896728,1.0,-11678.0,4354.0,1.0,0.002686942835852746,1.0,True,1.0,LONG,3.0,LONG,2023-12-06 00:00:00+00:00
756615,19995,479853,478523,92860,76280,64172,2023-12-05 00:00:00+00:00,878992,19547,474182,495894,93286,57599,68004,5223.0,7323.0,-1.0,-0.003010941756758645,1.0,16945.0,2404.0,1.0,-0.002089099010871842,-1.0,-22513.0,-10835.0,-1.0,0.001997260284095472,1.0,True,-1.0,SHORT,1.0,LONG,2023-12-13 00:00:00+00:00
792149,21100,459903,462262,99438,83174,66533,2023-12-12 00:00:00+00:00,870985,21035,451365,479915,98849,64697,74789,8473.0,3250.0,-1.0,0.05384337238189474,-1.0,18242.0,1297.0,1.0,-0.051696646641793575,-1.0,-26733.0,-4220.0,-1.0,0.005004556663972239,1.0,True,-1.0,SHORT,-1.0,SHORT,2023-12-20 00:00:00+00:00
700244,18849,427451,459191,95873,67756,75221,2023-12-19 00:00:00+00:00,786857,18257,424754,476621,97009,52671,78499,2105.0,-6368.0,1.0,-0.02957376817323898,1.0,16294.0,-1948.0,-1.0,0.0608199175144562,1.0,-18363.0,8370.0,1.0,-0.03166798122871615,-1.0,True,1.0,LONG,1.0,LONG,2023-12-27 00:00:00+00:00
705627,18207,433849,460850,95150,71580,75813,2023-12-26 00:00:00+00:00,795049,18666,430482,475515,95116,55667,78311,3826.0,1721.0,-1.0,-0.0055255049790521316,1.0,14699.0,-1595.0,-1.0,-0.0005823783390642712,-1.0,-18411.0,-48.0,-1.0,0.004661649634911015,1.0,True,-3.0,SHORT,1.0,LONG,2024-01-03 00:00:00+00:00
718885,18714,456316,460498,92299,86037,73326,2024-01-02 00:00:00+00:00,810765,17789,448116,475093,91734,71351,81473,7275.0,3449.0,-1.0,-0.019683979498912763,1.0,15160.0,461.0,1.0,-0.006081812778260032,-1.0,-22833.0,-4422.0,-1.0,0.023680468618499144,1.0,True,-1.0,SHORT,1.0,LONG,2024-01-10 00:00:00+00:00
714079,21104,459402,460848,95296,80190,64329,2024-01-09 00:00:00+00:00,787261,19661,456974,478265,94758,66581,69754,985.0,-6290.0,1.0,-0.005071601109594259,1.0,17955.0,2795.0,1.0,-0.0002597187514977728,-1.0,-19034.0,3799.0,1.0,0.0045302795939034385,1.0,True,3.0,LONG,1.0,LONG,2024-01-17 00:00:00+00:00
733091,20988,465014,479464,97950,80292,68347,2024-01-16 00:00:00+00:00,809764,19060,460451,496812,96496,64513,74005,2635.0,1650.0,-1.0,0.008104679160228612,-1.0,18802.0,847.0,1.0,0.008497388318865817,1.0,-21437.0,-2403.0,-1.0,-0.005917807306180602,-1.0,True,-1.0,SHORT,-1.0,SHORT,2024-01-24 00:00:00+00:00
725423,20470,448644,476138,98368,75337,71769,2024-01-23 00:00:00+00:00,804703,19159,443965,493756,97223,58606,77465,3368.0,733.0,-1.0,0.015449700252547216,-1.0,18763.0,-39.0,-1.0,0.00033989523028343793,1.0,-22427.0,-990.0,-1.0,-0.011375511182481922,-1.0,True,-3.0,SHORT,-1.0,SHORT,2024-01-31 00:00:00+00:00
727210,22769,438343,470145,112148,79542,68993,2024-01-30 00:00:00+00:00,818717,21304,432423,487166,110516,62669,75215,4455.0,1087.0,-1.0,0.018776914081454432,-1.0,18653.0,-110.0,-1.0,-0.028469898603174504,-1.0,-23095.0,-668.0,-1.0,0.00958761653899023,1.0,True,-3.0,SHORT,-1.0,SHORT,2024-02-07 00:00:00+00:00
731991,25767,401825,466851,131883,80024,85356,2024-02-06 00:00:00+00:00,835474,25742,393370,484734,127919,60086,95943,8430.0,3975.0,-1.0,0.057716785013298244,-1.0,21847.0,3194.0,1.0,-0.03467615111252481,-1.0,-30525.0,-7430.0,-1.0,-0.021790368719204627,-1.0,True,-1.0,SHORT,-3.0,SHORT,2024-02-14 00:00:00+00:00
740105,30023,392521,464667,136045,88270,94055,2024-02-13 00:00:00+00:00,826601,29704,383395,484247,135052,66607,102172,8807.0,377.0,-1.0,0.023954089162563474,-1.0,20573.0,-1274.0,-1.0,-0.013591402921205864,-1.0,-29780.0,745.0,1.0,-0.0005322159096626889,-1.0,True,-1.0,SHORT,-3.0,SHORT,2024-02-21 00:00:00+00:00
722299,31638,387684,444982,142138,87583,77256,2024-02-20 00:00:00+00:00,807166,33207,382044,462282,142041,68227,82712,7209.0,-1598.0,1.0,-0.003141701961452026,1.0,17397.0,-3176.0,-1.0,-0.024742891761513286,-1.0,-24812.0,4968.0,1.0,0.022113861628474476,1.0,True,1.0,LONG,1.0,LONG,2024-02-28 00:00:00+00:00
715545,20353,384434,442988,134256,85862,79487,2024-02-27 00:00:00+00:00,805768,22505,378364,460159,135025,67358,85908,8222.0,1013.0,-1.0,-0.015881990247221034,1.0,16402.0,-995.0,-1.0,0.012186239667391074,1.0,-24925.0,-113.0,-1.0,-0.005388110236399835,-1.0,True,-3.0,SHORT,1.0,LONG,2024-03-06 00:00:00+00:00
707108,22907,385252,423822,124185,88588,79149,2024-03-05 00:00:00+00:00,796532,25423,378582,440753,124622,68049,84381,9186.0,964.0,-1.0,-0.003615973234653902,1.0,16494.0,92.0,1.0,-0.0077141499541964476,-1.0,-25771.0,-846.0,-1.0,0.004439445889930893,1.0,True,-1.0,SHORT,1.0,LONG,2024-03-13 00:00:00+00:00
717720,20240,384003,418644,107299,80929,77212,2024-03-12 00:00:00+00:00,797868,22098,379579,437476,107695,60493,81787,6282.0,-2904.0,1.0,0.005600975151779819,-1.0,18436.0,1942.0,1.0,0.010047323782413908,1.0,-25011.0,760.0,1.0,-0.008169838956995457,-1.0,True,3.0,LONG,-1.0,SHORT,2024-03-20 00:00:00+00:00
656182,19660,346313,401634,114402,85730,89372,2024-03-19 00:00:00+00:00,740117,19868,338034,422151,114293,62884,95805,8487.0,2205.0,-1.0,0.009022820018673106,-1.0,20626.0,2190.0,1.0,0.003934911968792698,1.0,-29279.0,-4268.0,-1.0,-0.010729189250939561,-1.0,True,-1.0,SHORT,-1.0,SHORT,2024-03-27 00:00:00+00:00
657300,19132,325661,401800,127240,81778,90904,2024-03-26 00:00:00+00:00,747280,19672,316634,422357,126135,59429,98656,9567.0,1080.0,-1.0,0.031462878353775814,-1.0,21662.0,1036.0,1.0,-0.020023405774917846,-1.0,-30101.0,-822.0,-1.0,-0.00833378179894906,-1.0,True,-1.0,SHORT,-3.0,SHORT,2024-04-03 00:00:00+00:00
682768,37237,307554,403614,156339,94297,103690,2024-04-02 00:00:00+00:00,780231,37874,300340,424003,153486,72406,111113,7851.0,-1716.0,1.0,0.0704322568999512,-1.0,23242.0,1580.0,1.0,-0.05554332942021184,-1.0,-29314.0,787.0,1.0,0.00012683594622316628,1.0,True,3.0,LONG,-1.0,SHORT,2024-04-10 00:00:00+00:00
643496,24741,306427,405602,136301,65356,86911,2024-04-09 00:00:00+00:00,725463,25219,306620,421711,136328,56856,93297,285.0,-7566.0,1.0,-0.0418298031814503,1.0,16082.0,-7160.0,-1.0,0.05633129452981023,1.0,-14886.0,14428.0,1.0,-0.01973947645812975,-1.0,True,1.0,LONG,1.0,LONG,2024-04-17 00:00:00+00:00
658865,41566,290227,397902,149568,70146,104691,2024-04-16 00:00:00+00:00,750689,42326,288603,416058,145922,60799,116726,2384.0,2099.0,-1.0,0.06033508424812495,-1.0,21802.0,5720.0,1.0,-0.041584963410789544,-1.0,-21382.0,-6496.0,-1.0,-0.01893436293883284,-1.0,True,-1.0,SHORT,-3.0,SHORT,2024-04-24 00:00:00+00:00
665771,60276,283871,392006,166658,63518,98985,2024-04-23 00:00:00+00:00,753918,60606,284887,409148,163585,52686,104990,-686.0,-3070.0,1.0,0.04156441248778958,-1.0,20215.0,-1587.0,-1.0,-0.038435066957031916,-1.0,-16837.0,4545.0,1.0,-0.0008409963763207906,-1.0,True,1.0,LONG,-3.0,SHORT,2024-05-01 00:00:00+00:00
652297,46663,278305,390015,168221,68274,91458,2024-04-30 00:00:00+00:00,745464,46829,280374,408832,164878,58260,98424,-1903.0,-1217.0,1.0,-0.019273671494580702,1.0,22160.0,1945.0,1.0,0.001543216727939889,1.0,-16980.0,-143.0,-1.0,0.017729979004926393,1.0,True,1.0,LONG,3.0,LONG,2024-05-08 00:00:00+00:00
654804,38949,282240,393484,164783,69345,86146,2024-05-07 00:00:00+00:00,743296,38391,285133,413053,164504,56389,88789,-3451.0,-1548.0,1.0,-0.01643044443004832,1.0,19848.0,-2312.0,-1.0,0.009246385116303935,1.0,-15599.0,1381.0,1.0,0.009884032511561329,1.0,True,1.0,LONG,3.0,LONG,2024-05-15 00:00:00+00:00
656802,28935,296362,398845,158505,75619,82704,2024-05-14 00:00:00+00:00,752332,28404,300167,418616,158736,62119,83566,-4336.0,-885.0,1.0,-0.0356175033750758,1.0,19540.0,-308.0,-1.0,0.016658240751386888,1.0,-14362.0,1237.0,1.0,0.01487094254113546,1.0,True,1.0,LONG,3.0,LONG,2024-05-22 00:00:00+00:00
653081,17559,319690,401674,137896,75342,77721,2024-05-21 00:00:00+00:00,750132,16715,324787,421735,138510,58734,73960,-5941.0,-1605.0,1.0,-0.0554587595956873,1.0,19447.0,-93.0,-1.0,0.037973245868246186,1.0,-12847.0,1515.0,1.0,0.007144383526324249,1.0,True,1.0,LONG,3.0,LONG,2024-05-29 00:00:00+00:00
664864,18294,337190,405892,136029,74699,67353,2024-05-28 00:00:00+00:00,766385,17670,343980,427700,136625,57591,63674,-7414.0,-1473.0,1.0,-0.01701686421200921,1.0,21212.0,1765.0,1.0,0.001994200085900122,1.0,-13429.0,-582.0,-1.0,0.014691609604617637,1.0,True,1.0,LONG,3.0,LONG,2024-06-05 00:00:00+00:00
671736,17213,357516,409324,127424,80602,68259,2024-06-04 00:00:00+00:00,779063,16669,368031,428858,125957,64164,60775,-11059.0,-3645.0,1.0,-0.02696134701371239,1.0,21001.0,-211.0,-1.0,0.013766881566151412,1.0,-8954.0,4475.0,1.0,0.007325902025528849,1.0,True,1.0,LONG,3.0,LONG,2024-06-12 00:00:00+00:00
712894,20083,335166,408140,135021,79583,80975,2024-06-11 00:00:00+00:00,815200,20700,340347,431181,134173,59167,80475,-4564.0,6495.0,-1.0,0.06462494747400915,-1.0,23889.0,2888.0,1.0,-0.036545856139630906,-1.0,-19916.0,-10962.0,-1.0,-0.020327382641187757,-1.0,True,-1.0,SHORT,-3.0,SHORT,2024-06-19 00:00:00+00:00
650388,12131,289849,399229,149304,78396,87215,2024-06-18 00:00:00+00:00,780088,13213,293683,422700,148101,59140,90323,-2752.0,1812.0,-1.0,0.014973775414482138,-1.0,24674.0,785.0,1.0,0.001157562517942634,1.0,-22364.0,-2448.0,-1.0,-0.011606993816051613,-1.0,True,-1.0,SHORT,-1.0,SHORT,2024-06-26 00:00:00+00:00
650087,13201,278823,396476,155008,78729,90328,2024-06-25 00:00:00+00:00,781218,14572,281174,419207,153493,60418,95849,-980.0,1772.0,-1.0,0.018409031290352262,-1.0,24246.0,-428.0,-1.0,-0.012831104980379926,-1.0,-23832.0,-1468.0,-1.0,-0.004282629000548301,-1.0,True,-3.0,SHORT,-3.0,SHORT,2024-07-03 00:00:00+00:00
636895,8121,258959,391717,170016,72818,82267,2024-07-02 00:00:00+00:00,757293,9063,261460,414680,169343,57249,89252,-1559.0,-579.0,1.0,0.014749402652629473,-1.0,23636.0,-610.0,-1.0,-0.023342889986375348,-1.0,-22554.0,1278.0,1.0,0.003006186793489348,1.0,True,1.0,LONG,-1.0,SHORT,2024-07-10 00:00:00+00:00
637266,9478,275000,393029,160108,73785,79258,2024-07-09 00:00:00+00:00,743959,10099,278276,415254,160358,58862,83764,-2655.0,-1096.0,1.0,-0.02281289673906417,1.0,21975.0,-1661.0,-1.0,0.01740380963696947,1.0,-19429.0,3125.0,1.0,0.006247790045314202,1.0,True,1.0,LONG,3.0,LONG,2024-07-17 00:00:00+00:00
649251,9122,296439,400777,153417,85859,78470,2024-07-16 00:00:00+00:00,765304,9692,305059,422536,153224,75364,81193,-8050.0,-5395.0,1.0,-0.025878055540873746,1.0,21952.0,-23.0,-1.0,0.015492432496042041,1.0,-13218.0,6211.0,1.0,0.019969056930880816,1.0,True,1.0,LONG,3.0,LONG,2024-07-24 00:00:00+00:00
672022,9528,320791,425830,151792,83176,78836,2024-07-23 00:00:00+00:00,784894,10354,326227,447010,151719,67907,79889,-4610.0,3440.0,-1.0,-0.02063773307783917,1.0,21253.0,-699.0,-1.0,0.02678842570894524,1.0,-16322.0,-3104.0,-1.0,-0.004922684591841977,-1.0,True,-3.0,SHORT,1.0,LONG,2024-07-31 00:00:00+00:00
667299,12022,292272,425151,160147,73234,91398,2024-07-30 00:00:00+00:00,776791,13196,297405,446736,160064,57731,93838,-3959.0,651.0,-1.0,0.04319717252101429,-1.0,21668.0,415.0,1.0,-0.010651970037051595,-1.0,-17943.0,-1621.0,-1.0,-0.03367830356442097,-1.0,True,-1.0,SHORT,-3.0,SHORT,2024-08-07 00:00:00+00:00
671104,9987,305767,429417,155519,75644,90252,2024-08-06 00:00:00+00:00,798694,10744,319544,454000,155740,63112,88892,-13020.0,-9061.0,1.0,-0.020759805989215674,1.0,24362.0,2694.0,1.0,0.011001160664523058,1.0,-11172.0,6771.0,1.0,0.005453063595519531,1.0,True,3.0,LONG,3.0,LONG,2024-08-14 00:00:00+00:00
667350,10434,304665,424905,147790,71009,94427,2024-08-13 00:00:00+00:00,783609,10449,319807,448058,148376,62593,93023,-15127.0,-2107.0,1.0,-0.00015812491771560744,1.0,22567.0,-1795.0,-1.0,0.007116388454432909,1.0,-7012.0,4160.0,1.0,-0.013323913630337029,-1.0,True,1.0,LONG,1.0,LONG,2024-08-21 00:00:00+00:00
692017,11271,358161,436430,131472,75339,78023,2024-08-20 00:00:00+00:00,823997,13080,379834,454926,131416,74138,76170,-19864.0,-4737.0,1.0,-0.06037922958517944,1.0,18552.0,-4015.0,-1.0,0.02543305353691505,1.0,652.0,7664.0,1.0,0.031212514257249854,1.0,True,1.0,LONG,3.0,LONG,2024-08-28 00:00:00+00:00
726519,11760,408951,442350,120806,94322,73854,2024-08-27 00:00:00+00:00,866780,14541,430008,463420,121042,92795,75475,-18276.0,1588.0,-1.0,-0.04543040294387246,1.0,20834.0,2282.0,1.0,0.0019017550960607754,1.0,-3148.0,-3800.0,-1.0,0.03205121491461548,1.0,True,-1.0,SHORT,3.0,LONG,2024-09-04 00:00:00+00:00
740311,14325,420755,440669,115476,95060,69208,2024-09-03 00:00:00+00:00,866369,14258,434229,461363,115243,85236,68732,-13541.0,4735.0,-1.0,-0.002294786189454112,1.0,20927.0,93.0,1.0,-0.003316290773318964,-1.0,-9348.0,-6200.0,-1.0,0.006747761624999231,1.0,True,-1.0,SHORT,1.0,LONG,2024-09-11 00:00:00+00:00
