signal_time_utc,completion_time_utc,matched_state_time_utc,trade_candidate,report_date_utc,availability_utc,side,futures_side,vote_dealer,dealer_flow_change,dealer_options_equivalent_net,vote_asset,asset_flow_change,asset_options_equivalent_net,vote_leveraged,leveraged_flow_change,leveraged_options_equivalent_net,vote_sum,candidate_id,year
2022-06-21 23:55:00+00:00,2022-06-22 00:00:00+00:00,2022-06-21 20:00:00+00:00,True,2022-06-14 00:00:00+00:00,2022-06-22 00:00:00+00:00,SHORT,SHORT,-1.0,5133.0,4962.0,1.0,1950.0,14922.0,-1.0,-6354.0,-18988.0,-1.0,20220622T000000Z_SHORT,2022
2022-06-27 23:55:00+00:00,2022-06-28 00:00:00+00:00,2022-06-27 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220628T000000Z_CASH,2022
2022-06-28 23:55:00+00:00,2022-06-29 00:00:00+00:00,2022-06-28 20:00:00+00:00,True,2022-06-21 00:00:00+00:00,2022-06-29 00:00:00+00:00,LONG,SHORT,1.0,-4495.0,467.0,1.0,1071.0,15993.0,1.0,2724.0,-16264.0,3.0,20220629T000000Z_LONG,2022
2022-06-29 23:55:00+00:00,2022-06-30 00:00:00+00:00,2022-06-29 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220630T000000Z_CASH,2022
2022-06-30 23:55:00+00:00,2022-07-01 00:00:00+00:00,2022-06-30 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220701T000000Z_CASH,2022
2022-07-03 23:55:00+00:00,2022-07-04 00:00:00+00:00,2022-07-01 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220704T000000Z_CASH,2022
2022-07-06 23:55:00+00:00,2022-07-07 00:00:00+00:00,2022-07-06 20:00:00+00:00,True,2022-06-28 00:00:00+00:00,2022-07-06 00:00:00+00:00,SHORT,LONG,-1.0,768.0,1235.0,-1.0,-564.0,15429.0,-1.0,-57.0,-16321.0,-3.0,20220707T000000Z_SHORT,2022
2022-07-07 23:55:00+00:00,2022-07-08 00:00:00+00:00,2022-07-07 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220708T000000Z_CASH,2022
2022-07-12 23:55:00+00:00,2022-07-13 00:00:00+00:00,2022-07-12 20:00:00+00:00,True,2022-07-05 00:00:00+00:00,2022-07-13 00:00:00+00:00,SHORT,SHORT,-1.0,6490.0,7725.0,1.0,3722.0,19151.0,-1.0,-8200.0,-24521.0,-1.0,20220713T000000Z_SHORT,2022
2022-07-13 23:55:00+00:00,2022-07-14 00:00:00+00:00,2022-07-13 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220714T000000Z_CASH,2022
2022-07-14 23:55:00+00:00,2022-07-15 00:00:00+00:00,2022-07-14 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220715T000000Z_CASH,2022
2022-07-20 23:55:00+00:00,2022-07-21 00:00:00+00:00,2022-07-20 20:00:00+00:00,True,2022-07-12 00:00:00+00:00,2022-07-20 00:00:00+00:00,LONG,SHORT,1.0,-4971.0,2754.0,-1.0,-1217.0,17934.0,1.0,6259.0,-18262.0,1.0,20220721T000000Z_LONG,2022
2022-07-26 23:55:00+00:00,2022-07-27 00:00:00+00:00,2022-07-26 20:00:00+00:00,True,2022-07-19 00:00:00+00:00,2022-07-27 00:00:00+00:00,LONG,SHORT,1.0,-6594.0,-3840.0,1.0,173.0,18107.0,1.0,4765.0,-13497.0,3.0,20220727T000000Z_LONG,2022
2022-07-27 23:55:00+00:00,2022-07-28 00:00:00+00:00,2022-07-27 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220728T000000Z_CASH,2022
2022-08-10 23:55:00+00:00,2022-08-11 00:00:00+00:00,2022-08-10 20:00:00+00:00,True,2022-08-02 00:00:00+00:00,2022-08-10 00:00:00+00:00,LONG,LONG,1.0,-2142.0,-4723.0,1.0,375.0,17742.0,1.0,1527.0,-11003.0,3.0,20220811T000000Z_LONG,2022
2022-08-14 23:55:00+00:00,2022-08-15 00:00:00+00:00,2022-08-12 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220815T000000Z_CASH,2022
2022-09-13 23:55:00+00:00,2022-09-14 00:00:00+00:00,2022-09-13 20:00:00+00:00,True,2022-09-06 00:00:00+00:00,2022-09-14 00:00:00+00:00,SHORT,LONG,-1.0,60.0,-2912.0,1.0,1271.0,18228.0,-1.0,-1245.0,-14410.0,-1.0,20220914T000000Z_SHORT,2022
2022-09-29 23:55:00+00:00,2022-09-30 00:00:00+00:00,2022-09-29 20:00:00+00:00,True,2022-09-20 00:00:00+00:00,2022-09-28 00:00:00+00:00,LONG,LONG,1.0,-2792.0,-4151.0,1.0,8029.0,18018.0,-1.0,-5646.0,-13057.0,1.0,20220930T000000Z_LONG,2022
2022-10-05 23:55:00+00:00,2022-10-06 00:00:00+00:00,2022-10-05 20:00:00+00:00,True,2022-09-27 00:00:00+00:00,2022-10-05 00:00:00+00:00,SHORT,SHORT,-1.0,5201.0,1050.0,1.0,2161.0,20179.0,-1.0,-5347.0,-18404.0,-1.0,20221006T000000Z_SHORT,2022
2022-10-06 23:55:00+00:00,2022-10-07 00:00:00+00:00,2022-10-06 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20221007T000000Z_CASH,2022
2022-10-17 23:55:00+00:00,2022-10-18 00:00:00+00:00,2022-10-17 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20221018T000000Z_CASH,2022
2022-10-19 23:55:00+00:00,2022-10-20 00:00:00+00:00,2022-10-19 20:00:00+00:00,True,2022-10-11 00:00:00+00:00,2022-10-19 00:00:00+00:00,SHORT,SHORT,-1.0,7839.0,-1615.0,-1.0,-3805.0,17439.0,-1.0,-3001.0,-14592.0,-3.0,20221020T000000Z_SHORT,2022
2022-10-25 23:55:00+00:00,2022-10-26 00:00:00+00:00,2022-10-25 20:00:00+00:00,True,2022-10-18 00:00:00+00:00,2022-10-26 00:00:00+00:00,LONG,LONG,1.0,-5029.0,-6644.0,1.0,759.0,18198.0,1.0,3024.0,-11568.0,3.0,20221026T000000Z_LONG,2022
2022-11-01 23:55:00+00:00,2022-11-02 00:00:00+00:00,2022-11-01 20:00:00+00:00,True,2022-10-25 00:00:00+00:00,2022-11-02 00:00:00+00:00,LONG,LONG,1.0,-5547.0,-12191.0,1.0,8810.0,27008.0,-1.0,-3006.0,-14574.0,1.0,20221102T000000Z_LONG,2022
2022-11-02 23:55:00+00:00,2022-11-03 00:00:00+00:00,2022-11-02 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20221103T000000Z_CASH,2022
2022-11-08 23:55:00+00:00,2022-11-09 00:00:00+00:00,2022-11-08 21:00:00+00:00,True,2022-11-01 00:00:00+00:00,2022-11-09 00:00:00+00:00,LONG,LONG,1.0,-908.0,-13099.0,1.0,1890.0,28898.0,-1.0,-1988.0,-16562.0,1.0,20221109T000000Z_LONG,2022
2022-11-09 23:55:00+00:00,2022-11-10 00:00:00+00:00,2022-11-09 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20221110T000000Z_CASH,2022
2022-12-12 23:55:00+00:00,2022-12-13 00:00:00+00:00,2022-12-12 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20221213T000000Z_CASH,2022
2022-12-15 23:55:00+00:00,2022-12-16 00:00:00+00:00,2022-12-15 21:00:00+00:00,True,2022-12-06 00:00:00+00:00,2022-12-14 00:00:00+00:00,LONG,SHORT,1.0,-6879.0,-24260.0,1.0,6948.0,33227.0,-1.0,-79.0,-10346.0,1.0,20221216T000000Z_LONG,2022
2022-12-22 23:55:00+00:00,2022-12-23 00:00:00+00:00,2022-12-22 21:00:00+00:00,True,2022-12-13 00:00:00+00:00,2022-12-21 00:00:00+00:00,LONG,SHORT,1.0,-6447.0,-30707.0,-1.0,-6837.0,26390.0,1.0,15209.0,4863.0,1.0,20221223T000000Z_LONG,2022
2022-12-27 23:55:00+00:00,2022-12-28 00:00:00+00:00,2022-12-27 21:00:00+00:00,True,2022-12-20 00:00:00+00:00,2022-12-28 00:00:00+00:00,SHORT,LONG,-1.0,2697.0,-28010.0,1.0,2954.0,29344.0,-1.0,-5397.0,-534.0,-1.0,20221228T000000Z_SHORT,2022
2022-12-29 23:55:00+00:00,2022-12-30 00:00:00+00:00,2022-12-29 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20221230T000000Z_CASH,2022
2023-01-01 23:55:00+00:00,2023-01-02 00:00:00+00:00,2022-12-30 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230102T000000Z_CASH,2023
2023-01-02 23:55:00+00:00,2023-01-03 00:00:00+00:00,2022-12-30 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230103T000000Z_CASH,2023
2023-01-05 23:55:00+00:00,2023-01-06 00:00:00+00:00,2023-01-05 21:00:00+00:00,True,2022-12-27 00:00:00+00:00,2023-01-04 00:00:00+00:00,LONG,LONG,1.0,-1324.0,-29334.0,-1.0,-170.0,29174.0,1.0,1041.0,507.0,1.0,20230106T000000Z_LONG,2023
2023-01-08 23:55:00+00:00,2023-01-09 00:00:00+00:00,2023-01-06 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230109T000000Z_CASH,2023
2023-01-23 23:55:00+00:00,2023-01-24 00:00:00+00:00,2023-01-23 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230124T000000Z_CASH,2023
2023-01-24 23:55:00+00:00,2023-01-25 00:00:00+00:00,2023-01-24 21:00:00+00:00,True,2023-01-17 00:00:00+00:00,2023-01-25 00:00:00+00:00,SHORT,LONG,-1.0,370.0,-29433.0,1.0,967.0,30686.0,-1.0,-1115.0,-855.0,-1.0,20230125T000000Z_SHORT,2023
2023-01-26 23:55:00+00:00,2023-01-27 00:00:00+00:00,2023-01-26 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230127T000000Z_CASH,2023
2023-01-29 23:55:00+00:00,2023-01-30 00:00:00+00:00,2023-01-27 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230130T000000Z_CASH,2023
2023-02-05 23:55:00+00:00,2023-02-06 00:00:00+00:00,2023-02-03 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230206T000000Z_CASH,2023
2023-02-14 23:55:00+00:00,2023-02-15 00:00:00+00:00,2023-02-14 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230215T000000Z_CASH,2023
2023-02-27 23:55:00+00:00,2023-02-28 00:00:00+00:00,2023-02-27 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230228T000000Z_CASH,2023
2023-02-28 23:55:00+00:00,2023-03-01 00:00:00+00:00,2023-02-28 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230301T000000Z_CASH,2023
2023-03-07 23:55:00+00:00,2023-03-08 00:00:00+00:00,2023-03-07 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230308T000000Z_CASH,2023
2023-03-21 23:55:00+00:00,2023-03-22 00:00:00+00:00,2023-03-21 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230322T000000Z_CASH,2023
2023-03-22 23:55:00+00:00,2023-03-23 00:00:00+00:00,2023-03-22 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230323T000000Z_CASH,2023
2023-03-28 23:55:00+00:00,2023-03-29 00:00:00+00:00,2023-03-28 20:00:00+00:00,True,2023-03-21 00:00:00+00:00,2023-03-29 00:00:00+00:00,SHORT,LONG,-1.0,7202.0,-24333.0,-1.0,-795.0,29332.0,-1.0,-5924.0,-4879.0,-3.0,20230329T000000Z_SHORT,2023
2023-03-30 23:55:00+00:00,2023-03-31 00:00:00+00:00,2023-03-30 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230331T000000Z_CASH,2023
2023-04-10 23:55:00+00:00,2023-04-11 00:00:00+00:00,2023-04-10 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230411T000000Z_CASH,2023
2023-04-12 23:55:00+00:00,2023-04-13 00:00:00+00:00,2023-04-12 20:00:00+00:00,True,2023-04-04 00:00:00+00:00,2023-04-12 00:00:00+00:00,LONG,LONG,1.0,-1145.0,-18988.0,-1.0,-1857.0,19546.0,1.0,2396.0,-1278.0,1.0,20230413T000000Z_LONG,2023
2023-04-13 23:55:00+00:00,2023-04-14 00:00:00+00:00,2023-04-13 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230414T000000Z_CASH,2023
2023-04-16 23:55:00+00:00,2023-04-17 00:00:00+00:00,2023-04-14 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230417T000000Z_CASH,2023
2023-04-20 23:55:00+00:00,2023-04-21 00:00:00+00:00,2023-04-20 20:00:00+00:00,True,2023-04-11 00:00:00+00:00,2023-04-19 00:00:00+00:00,SHORT,LONG,-1.0,9314.0,-9674.0,1.0,2070.0,21616.0,-1.0,-10648.0,-11926.0,-1.0,20230421T000000Z_SHORT,2023
2023-04-27 23:55:00+00:00,2023-04-28 00:00:00+00:00,2023-04-27 20:00:00+00:00,True,2023-04-18 00:00:00+00:00,2023-04-26 00:00:00+00:00,LONG,LONG,1.0,-2986.0,-12660.0,1.0,325.0,21941.0,1.0,2055.0,-9871.0,3.0,20230428T000000Z_LONG,2023
2023-04-30 23:55:00+00:00,2023-05-01 00:00:00+00:00,2023-04-28 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230501T000000Z_CASH,2023
2023-05-07 23:55:00+00:00,2023-05-08 00:00:00+00:00,2023-05-05 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230508T000000Z_CASH,2023
2023-05-10 23:55:00+00:00,2023-05-11 00:00:00+00:00,2023-05-10 20:00:00+00:00,True,2023-05-02 00:00:00+00:00,2023-05-10 00:00:00+00:00,LONG,SHORT,1.0,-192.0,-15646.0,-1.0,-1831.0,22951.0,1.0,1716.0,-8212.0,1.0,20230511T000000Z_LONG,2023
2023-05-11 23:55:00+00:00,2023-05-12 00:00:00+00:00,2023-05-11 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230512T000000Z_CASH,2023
2023-05-14 23:55:00+00:00,2023-05-15 00:00:00+00:00,2023-05-12 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230515T000000Z_CASH,2023
2023-05-30 23:55:00+00:00,2023-05-31 00:00:00+00:00,2023-05-30 20:00:00+00:00,True,2023-05-23 00:00:00+00:00,2023-05-31 00:00:00+00:00,LONG,SHORT,1.0,-294.0,-13483.0,1.0,6419.0,31059.0,-1.0,-6369.0,-18602.0,1.0,20230531T000000Z_LONG,2023
2023-05-31 23:55:00+00:00,2023-06-01 00:00:00+00:00,2023-05-31 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230601T000000Z_CASH,2023
2023-06-08 23:55:00+00:00,2023-06-09 00:00:00+00:00,2023-06-08 20:00:00+00:00,True,2023-05-30 00:00:00+00:00,2023-06-07 00:00:00+00:00,LONG,SHORT,1.0,-1502.0,-14985.0,1.0,2813.0,33872.0,-1.0,-1678.0,-20280.0,1.0,20230609T000000Z_LONG,2023
2023-06-11 23:55:00+00:00,2023-06-12 00:00:00+00:00,2023-06-09 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230612T000000Z_CASH,2023
2023-06-12 23:55:00+00:00,2023-06-13 00:00:00+00:00,2023-06-12 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230613T000000Z_CASH,2023
2023-06-14 23:55:00+00:00,2023-06-15 00:00:00+00:00,2023-06-14 20:00:00+00:00,True,2023-06-06 00:00:00+00:00,2023-06-14 00:00:00+00:00,LONG,SHORT,1.0,-1185.0,-16170.0,1.0,4124.0,37996.0,-1.0,-3140.0,-23420.0,1.0,20230615T000000Z_LONG,2023
2023-06-22 23:55:00+00:00,2023-06-23 00:00:00+00:00,2023-06-22 20:00:00+00:00,True,2023-06-13 00:00:00+00:00,2023-06-21 00:00:00+00:00,LONG,SHORT,1.0,-1628.0,-17798.0,-1.0,-7980.0,30016.0,1.0,10648.0,-12772.0,1.0,20230623T000000Z_LONG,2023
2023-06-27 23:55:00+00:00,2023-06-28 00:00:00+00:00,2023-06-27 20:00:00+00:00,True,2023-06-20 00:00:00+00:00,2023-06-28 00:00:00+00:00,SHORT,LONG,-1.0,1808.0,-15990.0,-1.0,-4980.0,25036.0,1.0,3588.0,-9184.0,-1.0,20230628T000000Z_SHORT,2023
2023-06-28 23:55:00+00:00,2023-06-29 00:00:00+00:00,2023-06-28 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230629T000000Z_CASH,2023
2023-07-06 23:55:00+00:00,2023-07-07 00:00:00+00:00,2023-07-06 20:00:00+00:00,True,2023-06-27 00:00:00+00:00,2023-07-05 00:00:00+00:00,SHORT,LONG,-1.0,926.0,-15064.0,-1.0,-299.0,24737.0,-1.0,-432.0,-9616.0,-3.0,20230707T000000Z_SHORT,2023
2023-07-09 23:55:00+00:00,2023-07-10 00:00:00+00:00,2023-07-07 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230710T000000Z_CASH,2023
2023-07-10 23:55:00+00:00,2023-07-11 00:00:00+00:00,2023-07-10 20:00:00+00:00,True,2023-07-03 00:00:00+00:00,2023-07-11 00:00:00+00:00,LONG,LONG,1.0,-1876.0,-16940.0,1.0,4396.0,29133.0,-1.0,-3049.0,-12665.0,1.0,20230711T000000Z_LONG,2023
2023-07-19 23:55:00+00:00,2023-07-20 00:00:00+00:00,2023-07-19 20:00:00+00:00,True,2023-07-11 00:00:00+00:00,2023-07-19 00:00:00+00:00,SHORT,SHORT,-1.0,1543.0,-15397.0,-1.0,-1792.0,27341.0,1.0,559.0,-12106.0,-1.0,20230720T000000Z_SHORT,2023
2023-07-20 23:55:00+00:00,2023-07-21 00:00:00+00:00,2023-07-20 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230721T000000Z_CASH,2023
2023-08-06 23:55:00+00:00,2023-08-07 00:00:00+00:00,2023-08-04 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230807T000000Z_CASH,2023
2023-08-08 23:55:00+00:00,2023-08-09 00:00:00+00:00,2023-08-08 20:00:00+00:00,True,2023-08-01 00:00:00+00:00,2023-08-09 00:00:00+00:00,SHORT,SHORT,-1.0,1559.0,-12407.0,1.0,46.0,21448.0,-1.0,-1040.0,-8248.0,-1.0,20230809T000000Z_SHORT,2023
2023-08-10 23:55:00+00:00,2023-08-11 00:00:00+00:00,2023-08-10 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230811T000000Z_CASH,2023
2023-08-23 23:55:00+00:00,2023-08-24 00:00:00+00:00,2023-08-23 20:00:00+00:00,True,2023-08-15 00:00:00+00:00,2023-08-23 00:00:00+00:00,SHORT,LONG,-1.0,3908.0,-3005.0,1.0,689.0,24841.0,-1.0,-4439.0,-21368.0,-1.0,20230824T000000Z_SHORT,2023
2023-08-24 23:55:00+00:00,2023-08-25 00:00:00+00:00,2023-08-24 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230825T000000Z_CASH,2023
2023-08-27 23:55:00+00:00,2023-08-28 00:00:00+00:00,2023-08-25 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230828T000000Z_CASH,2023
2023-08-29 23:55:00+00:00,2023-08-30 00:00:00+00:00,2023-08-29 20:00:00+00:00,True,2023-08-22 00:00:00+00:00,2023-08-30 00:00:00+00:00,SHORT,SHORT,-1.0,3329.0,324.0,-1.0,-68.0,24773.0,-1.0,-3333.0,-24701.0,-3.0,20230830T000000Z_SHORT,2023
2023-09-03 23:55:00+00:00,2023-09-04 00:00:00+00:00,2023-09-01 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20230904T000000Z_CASH,2023
2023-09-14 23:55:00+00:00,2023-09-15 00:00:00+00:00,2023-09-14 20:00:00+00:00,True,2023-09-05 00:00:00+00:00,2023-09-13 00:00:00+00:00,LONG,SHORT,1.0,-1747.0,-318.0,1.0,6106.0,31215.0,-1.0,-4700.0,-30491.0,1.0,20230915T000000Z_LONG,2023
2023-09-19 23:55:00+00:00,2023-09-20 00:00:00+00:00,2023-09-19 20:00:00+00:00,True,2023-09-12 00:00:00+00:00,2023-09-20 00:00:00+00:00,SHORT,SHORT,-1.0,1624.0,1306.0,-1.0,-10523.0,20692.0,1.0,9262.0,-21229.0,-1.0,20230920T000000Z_SHORT,2023
2023-10-05 23:55:00+00:00,2023-10-06 00:00:00+00:00,2023-10-05 20:00:00+00:00,True,2023-09-26 00:00:00+00:00,2023-10-04 00:00:00+00:00,SHORT,SHORT,-1.0,4632.0,9219.0,1.0,3060.0,26872.0,-1.0,-7653.0,-35821.0,-1.0,20231006T000000Z_SHORT,2023
2023-10-08 23:55:00+00:00,2023-10-09 00:00:00+00:00,2023-10-06 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20231009T000000Z_CASH,2023
2023-10-09 23:55:00+00:00,2023-10-10 00:00:00+00:00,2023-10-09 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20231010T000000Z_CASH,2023
2023-10-12 23:55:00+00:00,2023-10-13 00:00:00+00:00,2023-10-12 20:00:00+00:00,True,2023-10-03 00:00:00+00:00,2023-10-11 00:00:00+00:00,LONG,SHORT,1.0,-869.0,8350.0,-1.0,-430.0,26442.0,1.0,882.0,-34939.0,1.0,20231013T000000Z_LONG,2023
2023-10-15 23:55:00+00:00,2023-10-16 00:00:00+00:00,2023-10-13 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20231016T000000Z_CASH,2023
2023-10-17 23:55:00+00:00,2023-10-18 00:00:00+00:00,2023-10-17 20:00:00+00:00,True,2023-10-10 00:00:00+00:00,2023-10-18 00:00:00+00:00,LONG,LONG,1.0,-6051.0,2299.0,-1.0,-9101.0,17341.0,1.0,15249.0,-19690.0,1.0,20231018T000000Z_LONG,2023
2023-10-23 23:55:00+00:00,2023-10-24 00:00:00+00:00,2023-10-23 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20231024T000000Z_CASH,2023
2023-10-29 23:55:00+00:00,2023-10-30 00:00:00+00:00,2023-10-27 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20231030T000000Z_CASH,2023
2023-10-30 23:55:00+00:00,2023-10-31 00:00:00+00:00,2023-10-30 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20231031T000000Z_CASH,2023
2023-10-31 23:55:00+00:00,2023-11-01 00:00:00+00:00,2023-10-31 20:00:00+00:00,True,2023-10-24 00:00:00+00:00,2023-11-01 00:00:00+00:00,SHORT,LONG,-1.0,2601.0,7003.0,-1.0,-813.0,17768.0,-1.0,-1646.0,-25142.0,-3.0,20231101T000000Z_SHORT,2023
2023-11-01 23:55:00+00:00,2023-11-02 00:00:00+00:00,2023-11-01 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20231102T000000Z_CASH,2023
2023-11-09 23:55:00+00:00,2023-11-10 00:00:00+00:00,2023-11-09 21:00:00+00:00,True,2023-10-31 00:00:00+00:00,2023-11-08 00:00:00+00:00,LONG,SHORT,1.0,-468.0,6535.0,1.0,3185.0,20953.0,-1.0,-2785.0,-27927.0,1.0,20231110T000000Z_LONG,2023
2023-11-13 23:55:00+00:00,2023-11-14 00:00:00+00:00,2023-11-13 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20231114T000000Z_CASH,2023
2023-11-26 23:55:00+00:00,2023-11-27 00:00:00+00:00,2023-11-24 17:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20231127T000000Z_CASH,2023
2023-11-30 23:55:00+00:00,2023-12-01 00:00:00+00:00,2023-11-30 21:00:00+00:00,True,2023-11-21 00:00:00+00:00,2023-11-29 00:00:00+00:00,SHORT,LONG,-1.0,609.0,-872.0,-1.0,-2616.0,16905.0,1.0,1725.0,-16032.0,-1.0,20231201T000000Z_SHORT,2023
2023-12-03 23:55:00+00:00,2023-12-04 00:00:00+00:00,2023-12-01 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20231204T000000Z_CASH,2023
2023-12-04 23:55:00+00:00,2023-12-05 00:00:00+00:00,2023-12-04 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20231205T000000Z_CASH,2023
2023-12-05 23:55:00+00:00,2023-12-06 00:00:00+00:00,2023-12-05 21:00:00+00:00,True,2023-11-28 00:00:00+00:00,2023-12-06 00:00:00+00:00,LONG,LONG,1.0,-1228.0,-2100.0,-1.0,-2364.0,14541.0,1.0,4354.0,-11678.0,1.0,20231206T000000Z_LONG,2023
2023-12-06 23:55:00+00:00,2023-12-07 00:00:00+00:00,2023-12-06 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20231207T000000Z_CASH,2023
2023-12-07 23:55:00+00:00,2023-12-08 00:00:00+00:00,2023-12-07 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20231208T000000Z_CASH,2023
2023-12-10 23:55:00+00:00,2023-12-11 00:00:00+00:00,2023-12-08 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20231211T000000Z_CASH,2023
2023-12-12 23:55:00+00:00,2023-12-13 00:00:00+00:00,2023-12-12 21:00:00+00:00,True,2023-12-05 00:00:00+00:00,2023-12-13 00:00:00+00:00,SHORT,LONG,-1.0,7323.0,5223.0,1.0,2404.0,16945.0,-1.0,-10835.0,-22513.0,-1.0,20231213T000000Z_SHORT,2023
2024-01-11 23:55:00+00:00,2024-01-12 00:00:00+00:00,2024-01-11 21:00:00+00:00,True,2024-01-02 00:00:00+00:00,2024-01-10 00:00:00+00:00,SHORT,LONG,-1.0,3449.0,7275.0,1.0,461.0,15160.0,-1.0,-4422.0,-22833.0,-1.0,20240112T000000Z_SHORT,2024
2024-01-14 23:55:00+00:00,2024-01-15 00:00:00+00:00,2024-01-12 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20240115T000000Z_CASH,2024
2024-01-24 23:55:00+00:00,2024-01-25 00:00:00+00:00,2024-01-24 21:00:00+00:00,True,2024-01-16 00:00:00+00:00,2024-01-24 00:00:00+00:00,SHORT,SHORT,-1.0,1650.0,2635.0,1.0,847.0,18802.0,-1.0,-2403.0,-21437.0,-1.0,20240125T000000Z_SHORT,2024
2024-01-25 23:55:00+00:00,2024-01-26 00:00:00+00:00,2024-01-25 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20240126T000000Z_CASH,2024
2024-01-29 23:55:00+00:00,2024-01-30 00:00:00+00:00,2024-01-29 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20240130T000000Z_CASH,2024
2024-02-04 23:55:00+00:00,2024-02-05 00:00:00+00:00,2024-02-02 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20240205T000000Z_CASH,2024
2024-02-18 23:55:00+00:00,2024-02-19 00:00:00+00:00,2024-02-16 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20240219T000000Z_CASH,2024
2024-02-20 23:55:00+00:00,2024-02-21 00:00:00+00:00,2024-02-20 21:00:00+00:00,True,2024-02-13 00:00:00+00:00,2024-02-21 00:00:00+00:00,SHORT,SHORT,-1.0,377.0,8807.0,-1.0,-1274.0,20573.0,1.0,745.0,-29780.0,-1.0,20240221T000000Z_SHORT,2024
2024-02-22 23:55:00+00:00,2024-02-23 00:00:00+00:00,2024-02-22 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20240223T000000Z_CASH,2024
