attempt_no,variant_id,paired_source_attempt_no,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json
30319,fa0323d76d8dce77,29319,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,570,120,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.12,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":3.0}"
30320,26351c8c6b08ded0,29320,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,518,102,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30321,d57741518f3ceaf2,29321,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,1381,304,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30322,baaff3e44070926b,29322,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,362,71,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""reentry_atr"":0.07,""sweep_atr"":0.12,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":1.0}"
30323,e7d54a94065fdda4,29323,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,184,34,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":1.0}"
30324,2d687955ffd77bf3,29324,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,499,110,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.03,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":2.0}"
30325,6f40ccfc8807e0ae,29325,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,180,29,"{""age_min"":64,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":3.0}"
30326,c5ee3bab075d884a,29326,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,278,42,"{""age_min"":32,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30327,fca0eb8ec32ca576,29327,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,113,17,"{""age_min"":64,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30328,e743ab8a3f0f3bb4,29328,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,200,44,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.03,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":1.0}"
30329,ba142f2ed28545f6,29329,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,1277,253,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.03,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":1.0}"
30330,7169602fb178ef41,29330,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,1415,303,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":3.0}"
30331,56dd157237a7a753,29331,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,1365,302,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30332,b549780021b08775,29332,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,537,112,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":1.0}"
30333,07db06b402228003,29333,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,432,87,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30334,4b4c8e4f51123d57,29334,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,295,49,"{""age_min"":64,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":2.0}"
30335,f6a49246f851162c,29335,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,415,80,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.0,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":1.0}"
30336,579a52df60392309,29336,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,284,53,"{""age_min"":32,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.12,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":3.0}"
30337,5e592f8699e63f97,29337,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,278,42,"{""age_min"":32,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":1.0}"
30338,4b3f3263f20c7743,29338,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,497,102,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.12,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":1.0}"
30339,4af192b7078ca719,29339,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,320,58,"{""age_min"":32,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":2.0}"
30340,825c71c21bdc8d21,29340,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,468,91,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.12,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30341,db61f1a0a84e5ead,29341,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,554,121,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":2.0}"
30342,b7561b3409b8fc5d,29342,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,329,65,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":3.0}"
30343,5de3ba74dd8385ae,29343,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,834,174,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":3.0}"
30344,f61971777080dbb1,29344,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,390,70,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30345,ba28bd511968de0a,29345,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,195,37,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30346,820434fff0d4c980,29346,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,337,71,"{""age_min"":32,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30347,55358a81cb7c8042,29347,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,608,131,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":3.0}"
30348,3c263ba5478eccf8,29348,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,141,19,"{""age_min"":32,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""reentry_atr"":0.03,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30349,4f54652661821e14,29349,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,512,107,"{""age_min"":32,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30350,1941766dedce0fe5,29350,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,201,39,"{""age_min"":32,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.12,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":2.0}"
30351,627eaef2949ce0e8,29351,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,280,52,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""reentry_atr"":0.03,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":2.0}"
30352,22e85a2300baac4e,29352,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,613,124,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""reentry_atr"":0.03,""sweep_atr"":0.07,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30353,5106ac53bdeea092,29353,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,1113,238,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.0,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":2.0}"
30354,a962e697890f865c,29354,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,458,92,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30355,b9f92192506d913f,29355,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,398,79,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.0,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30356,66d306ba8a4c1a1d,29356,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,498,103,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":4.0,""width_atr_min"":1.0}"
30357,d8391ef6b857aadd,29357,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,229,35,"{""age_min"":32,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30358,81b799580ff70f16,29358,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,255,54,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30359,7dfa7c720d9a5c93,29359,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,147,26,"{""age_min"":64,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.0,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30360,4fd12c606fe868a8,29360,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,292,44,"{""age_min"":32,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30361,0661ce5b25f3706f,29361,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,780,150,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30362,f4be9ae0b430cf2d,29362,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,183,36,"{""age_min"":32,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30363,7d221ad7df2a749f,29363,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,127,17,"{""age_min"":64,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30364,5b17b77c83c8e720,29364,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,465,99,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""reentry_atr"":0.03,""sweep_atr"":0.0,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30365,6c8334aba1449646,29365,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,276,60,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.12,""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":2.0}"
30366,831d91b41a57ee53,29366,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,133,18,"{""age_min"":32,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""reentry_atr"":0.0,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30367,e6fb6079c167dacd,29367,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,269,60,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":1.0}"
30368,bf56ad7fff1dfefd,29368,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,445,89,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30369,11f1b82f68444fca,29369,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,120,21,"{""age_min"":64,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30370,ea04e73f35fa104b,29370,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,176,23,"{""age_min"":16,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":2.0}"
30371,c417b7be687c71e9,29371,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,884,186,"{""age_min"":16,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30372,2f9b1e88038154c5,29372,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,214,34,"{""age_min"":64,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":3.0}"
30373,1ace510d3e222f10,29373,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,173,23,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.0,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":1.0}"
30374,6c965536a91f888e,29374,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,390,88,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.03,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":1.0}"
30375,5adb4486813493d8,29375,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,630,138,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":3.0}"
30376,906eef1c561d8404,29376,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,681,134,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.12,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":1.0}"
30377,e7f9b10349293949,29377,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,1540,332,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.07,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30378,d035ee9d28fe9d74,29378,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,345,73,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30379,f1058eed0907f0ce,29379,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,475,105,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":2.0}"
30380,837c363b879f6b49,29380,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,413,84,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""reentry_atr"":0.0,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30381,f37a833169bc4d72,29381,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,232,43,"{""age_min"":32,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""reentry_atr"":0.03,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30382,c47c7a0204695f04,29382,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,105,15,"{""age_min"":64,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30383,856c136118b85db5,29383,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,1006,220,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.03,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30384,955864d1dbf13e23,29384,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,276,47,"{""age_min"":64,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30385,047b4f8f00f41eb8,29385,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,377,67,"{""age_min"":16,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30386,ae2885ba15fa3da2,29386,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,394,56,"{""age_min"":32,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":1.0}"
30387,a6d1cde197591e22,29387,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,1300,274,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":3.0}"
30388,3ffefcf70883f42c,29388,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,477,94,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.07,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30389,1e960edbb3124a46,29389,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,234,42,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""reentry_atr"":0.03,""sweep_atr"":0.07,""wick_min"":0.1,""width_atr_max"":4.0,""width_atr_min"":2.0}"
30390,00d021efebff3f8e,29390,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,630,127,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.0,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30391,574ea067f7284bd8,29391,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,236,52,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.03,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30392,435938bb1b1dfec8,29392,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,230,43,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":2.0}"
30393,e728a629d75d673b,29393,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,377,82,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":2.0}"
30394,df381a3f0dd606dd,29394,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,599,114,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30395,aaf0951dfd5c1b8a,29395,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,255,54,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30396,a729a3c7d0caee84,29396,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,224,39,"{""age_min"":64,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":2.0}"
30397,e478d6d38d40e2b5,29397,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,623,118,"{""age_min"":16,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30398,59037585d6a562e7,29398,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,1091,212,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":1.0}"
30399,d8b85a59c3a54d4f,29399,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,501,108,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.03,""sweep_atr"":0.03,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":3.0}"
