attempt_no,variant_id,paired_source_attempt_no,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2016_2019_trades,era_2016_2019_stress_net_r,era_2016_2019_stress_pf,era_2016_2019_average_stress_r,era_2016_2019_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2024_trades,era_2021_2024_stress_net_r,era_2021_2024_stress_pf,era_2021_2024_average_stress_r,era_2021_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
30705,7ee51e20815da95d,29705,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_BALANCED,101,21,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":1.0,""require_slow_side"":true}",42,-19.805191419631353,0.4267560696522152,-0.47155217665788934,19.805191419631345,3,-3.9344163083100026,0.0,-1.311472102770001,3.9344163083100026,8,-4.478130553519374,0.3706936774049258,-0.5597663191899217,5.815354492504456,14,-7.209101605080712,0.3604006809625173,-0.5149358289343365,9.320057258444745,17,-4.183542952721265,0.6578621439718144,-0.24609076192478027,5.690135921015417,-26.663325609076967,1.0,3,0.0,-1.311472102770001,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30706,9142ce7e74485760,29706,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_EXTENDED,228,54,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":1.0,""require_slow_side"":true}",117,-51.12215671960573,0.4648273273690029,-0.43694151042398055,55.78233118865047,23,-11.302990557872114,0.4665530346687799,-0.4914343720813963,16.394636529853287,29,-13.044843800790979,0.43486121518450743,-0.44982220002727513,16.69703421560466,32,-20.161023649119358,0.2684210952338295,-0.6300319890349799,21.403585072858707,33,-6.613298711823283,0.7209016271498535,-0.2004029912673722,9.884481887444938,-60.630109653933836,1.0,23,0.2684210952338295,-0.6300319890349799,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30707,2a35327ee1db6027,29707,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_BALANCED,341,76,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":1.0,""require_slow_side"":false}",111,-17.449327219681148,0.7655537711123942,-0.1572011461232536,21.84391218966073,12,-7.408970366984798,0.3390060849806223,-0.6174141972487331,8.811642091008956,28,2.54725189907271,1.1690296489223386,0.09097328210973965,4.286658389098352,30,-12.587230268962536,0.4615320377360543,-0.4195743422987512,13.980969303865638,41,-0.0003784828065243051,0.9999847220568844,-9.231287964007442e-06,8.973646704090129,-24.492495135504335,1.0,12,0.3390060849806223,-0.6174141972487331,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
30708,69bf2a601821dac6,29708,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_SCALP,362,72,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""pullback_distance_atr"":1.0,""require_slow_side"":false}",24,-1.2684585014334018,0.8969571622216076,-0.052852437559725074,4.524773774536781,1,0.5842677924389275,inf,0.5842677924389275,0.0,3,-1.7383307689886764,0.2696855973817211,-0.5794435896628921,2.380249879718267,0,0.0,0.0,0.0,0.0,20,-0.11439552488365334,0.9884795294071125,-0.005719776244182667,4.524773774536781,-5.860449832144418,1.0,0,0.0,-0.5794435896628921,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30709,def72b83db5118d8,29709,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_SCALP,674,164,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":0.5,""require_slow_side"":false}",110,-36.75413585856238,0.49743281562543734,-0.33412850780511255,38.229705339452735,2,1.475569480890373,inf,0.7377847404451865,0.0,21,-4.2993610175037364,0.6285834248064208,-0.20473147702398745,7.973712213914351,25,-12.28218511886476,0.3724446511761743,-0.4912874047545904,14.349285709679457,62,-21.648159203084248,0.48439242205182514,-0.34916385811426204,22.474811991855947,-42.862546379238886,1.0,2,0.3724446511761743,-0.4912874047545904,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
30710,280bfad1bbec3264,29710,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_EXTENDED,745,170,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":1.0,""require_slow_side"":false}",344,-111.70139271609732,0.5776998031758096,-0.32471335091888753,111.7013927160973,61,-32.202103951509145,0.40587348091625813,-0.527903343467363,32.73728043420191,88,-22.94515408842091,0.6383831673695047,-0.2607403873684194,30.252070366131186,90,-49.1383352543786,0.3425725783167773,-0.5459815028264289,49.13833525437861,105,-7.415799421788643,0.897161904240258,-0.07062666115989184,17.10492165651334,-121.36511316979569,1.0,61,0.3425725783167773,-0.5459815028264289,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30711,3cfb68b9a076c7ad,29711,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_BALANCED,585,126,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":1.0,""require_slow_side"":true}",189,-55.80756406054819,0.588170785937926,-0.29527811672247717,57.28535406581345,17,-8.71923962942379,0.40922375785174,-0.5128964487896347,11.062066042537582,45,-8.222891075686558,0.7195962022190989,-0.18273091279303463,13.080854790144517,55,-24.98632292451389,0.4152363516708816,-0.4542967804457071,24.98632292451389,72,-13.87911043092395,0.7149984476912452,-0.19276542265172153,16.007151271983368,-63.050481713115396,1.0,17,0.40922375785174,-0.5128964487896347,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30712,a1ce5819a4538f12,29712,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_BALANCED,176,20,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":true}",56,-26.76515610197898,0.38728148980358873,-0.4779492161067675,28.25567632378051,8,-3.077373275379452,0.5348199472082528,-0.3846716594224315,6.615445475167735,4,-2.448882416245098,0.296708315861752,-0.6122206040612745,2.448882416245098,21,-14.72141658975888,0.16901964597353905,-0.7010198376075657,15.300714901695343,23,-6.517483820595551,0.5893058329740856,-0.28336886176502396,8.320516866247724,-33.709067475948146,1.0,4,0.16901964597353905,-0.7010198376075657,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30713,cbc6f3aaf5948727,29713,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_BALANCED,233,50,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":0.5,""require_slow_side"":false}",80,-24.597741007476777,0.5942813172696918,-0.3074717625934597,28.27758027873438,10,-4.8539933327044595,0.44799643142322026,-0.48539933327044593,7.578223139617048,15,-5.396956598665937,0.5426398188927174,-0.3597971065777291,7.12189133007797,27,-15.302400540451394,0.34190152388033707,-0.5667555755722739,15.393733904662039,28,0.9556094643450164,1.0569442636119466,0.03412890944089344,5.4233301155192075,-31.66545243181042,1.0,10,0.34190152388033707,-0.5667555755722739,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30714,9dab0593f96a6428,29714,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_BALANCED,683,150,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":0.5,""require_slow_side"":false}",236,-60.27673289047297,0.6338334274121791,-0.25540988512912277,61.598290973361365,24,-5.827060591625448,0.665800742551677,-0.24279419131772698,9.664869736662647,43,-8.837341685496291,0.687214587218439,-0.2055195740813091,11.985416208626491,68,-40.631876143036855,0.2860982162679264,-0.5975275903387773,44.0231710739969,101,-4.980454470314384,0.9196840966194837,-0.04931143039915231,14.558136579221962,-67.40287063142064,1.0,24,0.2860982162679264,-0.5975275903387773,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30715,6b8b32419c5a2a8f,29715,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_EXTENDED,193,35,"{""age_max"":16,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":false}",99,-25.499557264758614,0.6554920266303815,-0.25757128550261227,31.262768964206764,15,-1.5736769167592268,0.8414368435663695,-0.10491179445061512,6.040553135804528,17,-5.7317312197372114,0.5209103688836686,-0.33716065998454187,6.587871920851794,33,-14.571060177279772,0.4690940446825281,-0.44154727809938704,14.571060177279767,34,-3.6230889509824054,0.8532167880011478,-0.10656143973477662,6.684935353260902,-35.02796389116944,1.0,15,0.4690940446825281,-0.44154727809938704,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": true}",False,1.0,False
30716,5c3c02cbd3412136,29716,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_SCALP,472,100,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":false}",93,-19.779963918604327,0.643218528939976,-0.21268778407101427,23.879684957057325,4,0.9310997023182148,1.7455049571123598,0.2327749255795537,1.2489517251833417,20,-0.15312443635592388,0.983590772607387,-0.007656221817796194,3.631573108879218,12,-8.26522181070615,0.22375776354816157,-0.6887684842255125,9.036743657424992,57,-12.292717373860464,0.6406867971497753,-0.21566170831334147,15.300561957675912,-24.31965378557365,1.0,4,0.22375776354816157,-0.6887684842255125,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30717,d553eee5f9eabb52,29717,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_SCALP,140,29,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":0.25,""require_slow_side"":true}",21,-9.86721856555226,0.38195498626764995,-0.46986755074058384,11.662012418366896,0,0.0,0.0,0.0,0.0,5,-3.889392032064958,0.17454005106837836,-0.7778784064129917,4.711787697390927,1,-1.1849139193949176,0.0,-1.1849139193949176,1.1849139193949176,15,-4.792912614092383,0.5239699536308664,-0.31952750760615883,7.388520642396254,-14.342000372538845,1.0,0,0.0,-1.1849139193949176,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30718,dd793a5c13b52b67,29718,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_BALANCED,125,23,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":0.5,""require_slow_side"":true}",39,-19.4725298445144,0.4047353772702998,-0.4992956370388308,20.626815296386283,2,-0.09498849273073096,0.9239650413417156,-0.04749424636536548,1.2492739446026067,7,-8.25107810754321,0.0,-1.1787254439347443,8.25107810754321,11,-9.686322466295017,0.11935881848982986,-0.8805747696631834,9.777655830505662,19,-1.4401407779454483,0.8820800675186293,-0.07579688304976044,5.93467682148134,-26.36899890604161,1.0,2,0.0,-1.1787254439347443,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30719,d1361cd10ccc6de7,29719,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_SCALP,117,21,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":1.0,""require_slow_side"":true}",20,-2.35781684459376,0.7791797502421962,-0.117890842229688,5.861016476255159,1,0.7112760020579041,inf,0.7112760020579041,0.0,9,0.3569972156194642,1.0937066668917894,0.03966635729105158,2.3918574163179795,2,-0.3671722054890256,0.6900039380175902,-0.1835861027445128,1.1844415156146733,8,-3.058917856782102,0.46177710830925794,-0.3823647320977627,4.775647671966025,-6.703615030904559,1.0,1,0.46177710830925794,-0.3823647320977627,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30720,fc57c63a56dae5de,29720,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_SCALP,418,98,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":true}",56,-13.257275135842441,0.6100597223704511,-0.23673705599718645,18.553227629262377,3,1.9786817989459573,inf,0.6595605996486524,0.0,10,2.1274293418069137,1.603602616299675,0.21274293418069137,1.476049079335847,10,-11.151158942515716,0.0,-1.1151158942515715,11.151158942515718,33,-6.212227334079596,0.6784978714358045,-0.18824931315392715,7.030110534141616,-17.795992255061517,1.0,3,0.0,-1.1151158942515715,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30721,0d825846d8bb3470,29721,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_BALANCED,193,43,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":0.5,""require_slow_side"":false}",82,-26.019631148256487,0.5554413061406864,-0.31731257497873766,27.6626986198818,11,-3.657605560036894,0.5871736783458804,-0.33250959636699035,6.297261724911906,21,-1.2510580591034737,0.8967920038652459,-0.059574193290641606,7.1252579749420795,23,-15.343276282290864,0.21924155937608839,-0.667098968795255,17.10264212615382,27,-5.767691246825255,0.6777058379530049,-0.21361819432686127,10.893723453216797,-33.01431158413231,1.0,11,0.21924155937608839,-0.667098968795255,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30722,3286d148c504a190,29722,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_EXTENDED,287,64,"{""age_max"":64,""ancestry_max_bars"":128,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":false}",108,-31.979752526911565,0.613849240713347,-0.2961088196936256,39.38496684677003,20,-1.11274153007674,0.9109149053478778,-0.055637076503837,4.403115843829232,19,-8.880694154524283,0.4012749179722208,-0.4674049555012781,9.361455981148818,31,-20.07330204328667,0.3004038803498746,-0.6475258723640861,21.006511649225057,38,-1.913014799023872,0.9286204703818554,-0.050342494711154526,10.807526438828134,-41.55104067716933,1.0,19,0.3004038803498746,-0.6475258723640861,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30723,363728ffdab20e28,29723,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_SCALP,311,73,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":0.5,""require_slow_side"":true}",46,-17.94156890452542,0.4312610567776338,-0.3900341066201178,19.585897356741327,1,0.7542514258036865,inf,0.7542514258036865,0.0,10,-5.0154238586560815,0.31655086718594494,-0.5015423858656082,5.015423858656082,5,-3.1293403073110246,0.21135485072851465,-0.625868061462205,3.9679953781517168,30,-10.551056164362002,0.47869844367037223,-0.35170187214540005,12.267785979545923,-22.444876274591117,1.0,1,0.21135485072851465,-0.625868061462205,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
