attempt_no,variant_id,paired_source_attempt_no,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json,side,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2016_2019_trades,era_2016_2019_stress_net_r,era_2016_2019_stress_pf,era_2016_2019_average_stress_r,era_2016_2019_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2024_trades,era_2021_2024_stress_net_r,era_2021_2024_stress_pf,era_2021_2024_average_stress_r,era_2021_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
31121,3701653e4c0cb216,30121,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,591,128,"{""age_min"":32,""body_min"":0.25,""breakout_atr"":0.07,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""width_atr_max"":8.0,""width_atr_min"":1.0}",SHORT,105,-7.06200113468015,0.8951365352112043,-0.06725715366362048,20.770686495234475,10,0.23334703806807444,1.037975569676882,0.023334703806807446,3.7440742245032075,18,-3.3761132463627264,0.7357101874482586,-0.18756184702015147,5.6040598123201475,29,-4.201718739918816,0.7819756116603191,-0.1448868531006488,8.131167357014675,48,0.2824838135333174,1.0096893690048874,0.005885079448610779,14.037786850278746,-14.18822347819146,1.0,10,0.7357101874482586,-0.18756184702015147,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
31122,330f563071f1e9c2,30122,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,794,191,"{""age_min"":8,""body_min"":0.4,""breakout_atr"":0.12,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""width_atr_max"":6.0,""width_atr_min"":2.0}",LONG,171,-40.795504066361836,0.6660398879594783,-0.23857019921849026,43.56354192853215,24,-11.056261414600836,0.44388060528393947,-0.46067755894170154,11.056261414600833,39,-5.7656763746939,0.7796407055411988,-0.14783785576138206,8.082699982788746,44,-17.012706660380772,0.5052688945455285,-0.386652424099563,18.99215812115458,64,-6.960859616686328,0.8331651311172994,-0.10876343151072387,12.89239258584466,-47.92033983944644,1.0,24,0.44388060528393947,-0.46067755894170154,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31122,330f563071f1e9c2,30122,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,794,191,"{""age_min"":8,""body_min"":0.4,""breakout_atr"":0.12,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""width_atr_max"":6.0,""width_atr_min"":2.0}",SHORT,160,-19.451828018658794,0.8189398068412043,-0.12157392511661747,31.158709538404846,12,-4.805726614125184,0.5165355725693529,-0.4004772178437654,6.09775971058261,28,2.1136497965476173,1.1280339315488317,0.07548749273384348,5.374765186371489,41,-14.469190652875868,0.5453941850803976,-0.3529070890945334,14.46919065287587,79,-2.2905605482053586,0.953402448864914,-0.028994437319055173,14.478215438272175,-26.578824289274976,1.0,12,0.5165355725693529,-0.4004772178437654,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
31123,9622fd50b1d7d11f,30123,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,239,44,"{""age_min"":32,""body_min"":0.25,""breakout_atr"":0.07,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""width_atr_max"":8.0,""width_atr_min"":2.0}",LONG,22,-8.371423984664656,0.529353980294191,-0.38051927203021163,10.0552869588489,5,-3.9640917432442953,0.23734771820060566,-0.792818348648859,3.9640917432442953,5,-3.357668135312786,0.285046403146333,-0.6715336270625573,3.517123894747068,3,-1.01720452876179,0.5600929818669,-0.33906817625393,2.312317118919027,9,-0.032459577345785195,0.9941835592227011,-0.003606619705087244,3.0927833742937083,-15.258300233279929,1.0,3,0.23734771820060566,-0.792818348648859,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31123,9622fd50b1d7d11f,30123,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,239,44,"{""age_min"":32,""body_min"":0.25,""breakout_atr"":0.07,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""width_atr_max"":8.0,""width_atr_min"":2.0}",SHORT,23,1.4799047010578872,1.1088054376671101,0.06434368265469075,5.523429669524747,2,-0.005448557947197452,0.9956663331630548,-0.002724278973598726,1.2572627643517769,1,1.3139901385007433,inf,1.3139901385007433,0.0,3,-1.0358606580163596,0.5566901383022037,-0.3452868860054532,2.3366515106368286,17,1.2072237785207012,1.1206322509104079,0.07101316344239418,3.3760865026123934,-5.590827352255227,0.39215393804340754,1,0.5566901383022037,-0.3452868860054532,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31124,1a22f03035e05ee6,30124,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,232,45,"{""age_min"":16,""body_min"":0.1,""breakout_atr"":0.0,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""width_atr_max"":6.0,""width_atr_min"":3.0}",LONG,22,-8.241074373323064,0.5361507053623213,-0.37459428969650294,12.444784846124435,3,-3.988287313098308,0.0,-1.3294291043661026,3.988287313098308,4,-2.2307114016689367,0.37012004809930826,-0.5576778504172342,3.541486587940547,3,1.4560346303717426,2.2617904476960105,0.48534487679058086,1.1539432978197104,12,-3.4781102889275632,0.6170742808376077,-0.28984252407729694,7.681820761728934,-15.157191186732701,1.0,3,0.0,-1.3294291043661026,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31124,1a22f03035e05ee6,30124,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,232,45,"{""age_min"":16,""body_min"":0.1,""breakout_atr"":0.0,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""width_atr_max"":6.0,""width_atr_min"":3.0}",SHORT,24,-7.622190790342192,0.5827763155406361,-0.3175912829309247,11.707541370528098,4,-0.033830069536256335,0.9867248175173042,-0.008457517384064084,1.2965552476766764,2,0.05843866711666057,1.0492163115807212,0.029219333558330285,1.187384126110582,3,-1.0478491941049743,0.5538485364899051,-0.3492830647016581,2.3486400467254436,15,-6.598950193817624,0.4584117721189868,-0.4399300129211749,10.783313578389064,-14.508473159845241,1.0,2,0.4584117721189868,-0.4399300129211749,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31125,aead42b2bf8ac934,30125,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_SCALP,330,63,"{""age_min"":32,""body_min"":0.25,""breakout_atr"":0.0,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""width_atr_max"":8.0,""width_atr_min"":3.0}",LONG,49,-17.475754532452466,0.49094743937602386,-0.3566480516827034,20.137400350986898,6,-5.784251480615,0.11579292480141055,-0.9640419134358332,5.784251480615,9,-2.6310725413737677,0.5531413817949119,-0.2923413934859742,5.8879306209693,18,-6.965319581435557,0.4564176540523846,-0.38696219896864203,7.737509923873075,16,-2.0951109290281424,0.769427436950854,-0.1309444330642589,4.756756747562576,-21.892020940356073,1.0,6,0.11579292480141055,-0.9640419134358332,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31125,aead42b2bf8ac934,30125,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_SCALP,330,63,"{""age_min"":32,""body_min"":0.25,""breakout_atr"":0.0,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""width_atr_max"":8.0,""width_atr_min"":3.0}",SHORT,32,-0.53399893574873,0.9669435863779761,-0.016687466742147813,8.39144489281112,2,-0.3760711529425821,0.679185464847557,-0.18803557647129104,1.1722385108389262,2,-0.39274680460150524,0.6651323148134557,-0.19637340230075262,1.1728417580296477,7,-2.234765416041988,0.5249320122360898,-0.31925220229171253,3.530450207863545,21,2.469584437837346,1.271234052623103,0.11759925894463553,4.983837718739483,-5.116565266904811,1.0,2,0.5249320122360898,-0.31925220229171253,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31126,cbf0696b2babab17,30126,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,244,54,"{""age_min"":16,""body_min"":0.25,""breakout_atr"":0.12,""efficiency_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""width_atr_max"":6.0,""width_atr_min"":2.0}",LONG,58,-15.017681585393733,0.6448105684570693,-0.258925544575754,19.50698541473247,9,-6.234262171590707,0.2904611115056109,-0.6926957968434119,6.234262171590707,13,-2.7841492966118455,0.703303363263943,-0.2141653305086035,9.38382493054224,18,-4.797915709666231,0.6250815510719687,-0.26655087275923506,8.266242358973976,18,-1.2013544075249476,0.8938109967968215,-0.06674191152916376,6.034136239678638,-21.99334647960654,1.0,9,0.2904611115056109,-0.6926957968434119,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31126,cbf0696b2babab17,30126,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,244,54,"{""age_min"":16,""body_min"":0.25,""breakout_atr"":0.12,""efficiency_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""width_atr_max"":6.0,""width_atr_min"":2.0}",SHORT,43,2.2160608603852845,1.0893019967961384,0.051536299078727546,7.692075939001208,4,0.0383973328324172,1.0150132202373452,0.0095993332081043,1.291106689729479,4,5.189314371290122,inf,1.2973285928225304,0.0,9,-2.487851517549397,0.6152847005393013,-0.27642794639437746,2.982347791738043,26,-0.5237993261878571,0.9668293628252647,-0.020146127930302196,7.51683609204998,-4.850554654331861,0.4027031143469349,4,0.6152847005393013,-0.27642794639437746,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31127,306c71e4fdece893,30127,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_EXTENDED,503,118,"{""age_min"":16,""body_min"":0.1,""breakout_atr"":0.07,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""width_atr_max"":8.0,""width_atr_min"":3.0}",LONG,175,-39.19516561386248,0.7008080797436677,-0.22397237493635702,43.6121796746855,41,-16.260539790182058,0.5339143416501406,-0.39659853146785506,19.17214011540604,37,-14.136275187579493,0.5285568765756623,-0.3820614915562025,16.013147250363584,53,4.958869687939179,1.1526071752960656,0.09356357901772036,6.76624925458915,44,-13.757220324040107,0.5910034482723875,-0.3126640982736388,17.02341872917261,-48.77209441214244,1.0,37,0.5285568765756623,-0.39659853146785506,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31127,306c71e4fdece893,30127,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_EXTENDED,503,118,"{""age_min"":16,""body_min"":0.1,""breakout_atr"":0.07,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""width_atr_max"":8.0,""width_atr_min"":3.0}",SHORT,167,-44.442339547206366,0.6504457966683689,-0.2661217936958465,55.888179625284415,35,-13.536939632299745,0.5234146207135787,-0.3867697037799927,20.161023836584164,37,-22.33328256880718,0.3416397200916434,-0.6036022315893833,24.17973011386882,46,-7.887732184051993,0.7600038786891063,-0.17147243878373897,16.686762856903325,49,-0.6843851620474533,0.9785777287794134,-0.013967044123417413,13.645568328288576,-54.09183570073133,1.0,35,0.3416397200916434,-0.6036022315893833,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31128,22091cb7d511b802,30128,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_EXTENDED,255,56,"{""age_min"":16,""body_min"":0.1,""breakout_atr"":0.12,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""width_atr_max"":6.0,""width_atr_min"":3.0}",LONG,80,-22.130542093851492,0.6543944604655508,-0.27663177617314366,24.55656175986959,17,-9.771920316294167,0.38660276082963413,-0.574818842134951,9.771920316294166,17,-7.590271944652792,0.49409742944835344,-0.446486584979576,11.4653734182945,25,2.2520530768147045,1.138821622572309,0.09008212307258817,6.925975572223111,21,-7.020402909719238,0.5840309141016878,-0.33430490046282085,10.157621822589737,-31.61344798973531,1.0,17,0.38660276082963413,-0.574818842134951,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": true}",False,1.0,False
31128,22091cb7d511b802,30128,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_EXTENDED,255,56,"{""age_min"":16,""body_min"":0.1,""breakout_atr"":0.12,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""width_atr_max"":6.0,""width_atr_min"":3.0}",SHORT,77,-0.36252111376462315,0.9929466187680366,-0.004708066412527573,14.072148311154864,17,-3.6278061586915857,0.6936225730842878,-0.21340036227597564,6.041473938819478,13,-4.900335015695628,0.576714548405809,-0.37694884736120216,7.41698457212427,16,2.782176940510676,1.3017764699628975,0.17388605878191726,5.45567406361759,31,5.383443120111917,1.28697035412431,0.17365945548748118,6.738914924623209,-9.860596694192544,1.0,13,0.576714548405809,-0.37694884736120216,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31129,a95356f37307bad7,30129,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,195,39,"{""age_min"":32,""body_min"":0.25,""breakout_atr"":0.12,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""width_atr_max"":8.0,""width_atr_min"":1.0}",LONG,20,-8.527215493471143,0.4877863463908551,-0.42636077467355715,10.211078467655387,5,-3.9640917432442953,0.23734771820060566,-0.792818348648859,3.9640917432442953,4,-2.2183470539620362,0.37634729461301314,-0.5545867634905091,2.3778028133963183,2,-2.312317118919027,0.0,-1.1561585594595134,2.312317118919027,9,-0.032459577345785195,0.9941835592227011,-0.003606619705087244,3.0927833742937083,-15.414091742086416,1.0,2,0.0,-1.1561585594595134,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31129,a95356f37307bad7,30129,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,195,39,"{""age_min"":32,""body_min"":0.25,""breakout_atr"":0.12,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""width_atr_max"":8.0,""width_atr_min"":1.0}",SHORT,21,3.7245923196714465,1.3279643750353236,0.17736153903197366,4.366370638126695,2,-0.005448557947197452,0.9956663331630548,-0.002724278973598726,1.2572627643517769,1,1.3139901385007433,inf,1.3139901385007433,0.0,3,-1.0358606580163596,0.5566901383022037,-0.3452868860054532,2.3366515106368286,15,3.45191139713426,1.4446744334060664,0.23012742647561735,2.219027471214341,-3.3461397336416674,0.2579021022476109,1,0.5566901383022037,-0.3452868860054532,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31130,64895a51470f9402,30130,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,266,42,"{""age_min"":64,""body_min"":0.4,""breakout_atr"":0.03,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""width_atr_max"":8.0,""width_atr_min"":2.0}",LONG,66,-17.592426378672684,0.6368157024607569,-0.266551914828374,23.409247045215917,13,-3.9644528121069933,0.6108478459115202,-0.3049579086236149,5.246857334436713,20,-0.6562128116349766,0.9482822941227235,-0.03281064058174883,7.623662787488939,21,-9.169158557201467,0.4461993716800891,-0.4366265979619746,10.485801314029585,12,-3.802602197729243,0.5778093146297778,-0.3168835164774369,7.921822572056488,-24.52997421602239,1.0,12,0.4461993716800891,-0.4366265979619746,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31130,64895a51470f9402,30130,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,266,42,"{""age_min"":64,""body_min"":0.4,""breakout_atr"":0.03,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""width_atr_max"":8.0,""width_atr_min"":2.0}",SHORT,57,-5.672235200306234,0.8480827953790379,-0.09951289825098657,13.616370723247986,6,0.37600298577283353,1.1065680541852723,0.06266716429547226,3.5282898674225467,14,-3.7902195520685775,0.6394491751282722,-0.2707299680048984,4.6766678765990175,16,0.9637594875720072,1.109379888835103,0.06023496797325045,2.9866414134613297,21,-3.221778121582498,0.7775930614691127,-0.15341800578964276,9.903462334220976,-12.784730264785594,1.0,6,0.6394491751282722,-0.2707299680048984,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31131,646ae020d89a1e39,30131,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_EXTENDED,249,56,"{""age_min"":8,""body_min"":0.25,""breakout_atr"":0.12,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""width_atr_max"":4.0,""width_atr_min"":3.0}",LONG,77,-11.129932769499453,0.7957867580417548,-0.14454458142207083,13.53297323821458,12,-6.848435227627174,0.34256426408130997,-0.5707029356355978,8.607056398964392,17,-4.172459272281337,0.6743360205083403,-0.24543878072243158,5.782014198675438,21,4.722305711856072,1.3812846504870038,0.22487170056457487,3.1276900719777316,27,-4.831343981447016,0.7442004100185534,-0.1789386659795191,7.234384450162141,-20.65521843677901,1.0,12,0.34256426408130997,-0.5707029356355978,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31131,646ae020d89a1e39,30131,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_EXTENDED,249,56,"{""age_min"":8,""body_min"":0.25,""breakout_atr"":0.12,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""width_atr_max"":4.0,""width_atr_min"":3.0}",SHORT,78,-27.88613467632274,0.5549414307679776,-0.3575145471323428,34.74882494630261,13,-10.257017609375318,0.20305500865130366,-0.7890013545673321,10.257017609375318,16,-4.932148482512886,0.5915225439393215,-0.3082592801570554,6.231097573812763,24,-10.950210949587772,0.4479994770857069,-0.4562587895661572,13.57859640882538,25,-1.7467576348467595,0.9022793711550607,-0.06987030539387037,8.609447904826645,-37.49246696410948,1.0,13,0.20305500865130366,-0.7890013545673321,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31132,ef027b2aa4fe9160,30132,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_SCALP,333,72,"{""age_min"":16,""body_min"":0.4,""breakout_atr"":0.12,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""width_atr_max"":8.0,""width_atr_min"":1.0}",LONG,8,0.8395906004305425,1.2502879683029484,0.1049488250538178,3.354498444824575,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,1.5652533963878486,inf,0.7826266981939243,0.0,6,-0.7256627959573065,0.7836747257769991,-0.12094379932621775,3.354498444824575,-3.354498444824575,0.381808139909468,0,0.0,-0.12094379932621775,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31132,ef027b2aa4fe9160,30132,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_SCALP,333,72,"{""age_min"":16,""body_min"":0.4,""breakout_atr"":0.12,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""width_atr_max"":8.0,""width_atr_min"":1.0}",SHORT,19,2.611991661384989,1.3362061206308573,0.13747324533605207,4.889079583553866,1,0.632250124131277,inf,0.632250124131277,0.0,0,0.0,0.0,0.0,0.0,1,0.8045428802451884,inf,0.8045428802451884,0.0,17,1.1751986570085238,1.1512673211345266,0.06912933276520727,4.889079583553866,-1.9270023844400037,0.3109922221522095,0,0.0,0.0,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31133,09f6c26d2238714a,30133,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,143,30,"{""age_min"":64,""body_min"":0.25,""breakout_atr"":0.07,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""width_atr_max"":6.0,""width_atr_min"":2.0}",LONG,39,-9.563286071000478,0.6573569967160358,-0.2452124633589866,17.669192828994067,4,2.455772133299243,2.928339506962479,0.6139430333248107,1.2735164759278184,10,-4.021146357727883,0.4985046678237878,-0.4021146357727883,6.857457479625959,14,-5.407675420233906,0.500401871596257,-0.3862625300167076,6.724318177062022,11,-2.5902364263379347,0.6676828055764726,-0.23547603875799406,6.70945680066518,-16.4890089719162,1.0,4,0.4985046678237878,-0.4021146357727883,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31133,09f6c26d2238714a,30133,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,143,30,"{""age_min"":64,""body_min"":0.25,""breakout_atr"":0.07,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""width_atr_max"":6.0,""width_atr_min"":2.0}",SHORT,32,-1.3669662803546077,0.9326277585288651,-0.04271769626108149,6.81648641372484,4,0.23866234521574925,1.1000005224087301,0.05966558630393731,2.386610984293352,9,2.025301657260923,1.431210498320511,0.22503351747343586,1.2053167272700596,8,-1.3179709535063986,0.7531032810868774,-0.16474636918829982,1.8206966608710202,11,-2.312959329324881,0.7060376172754123,-0.21026902993862553,4.303661361028774,-8.282958766163864,1.0,4,0.7060376172754123,-0.21026902993862553,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
