attempt_no,policy_id,mechanic,raw_discovery_signal_count,raw_discovery_long_count,raw_discovery_short_count,parameters_json
130090,5816b7d50da0a2cc,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.075,""target_r"":1.5}"
130091,5f9d05e100bb5de8,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.85,""target_r"":1.5}"
130092,a498e74df25b2238,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.875,""target_r"":1.5}"
130093,075a5299b185fad4,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.9,""target_r"":1.5}"
130094,44b85c67c45d7a6b,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.925,""target_r"":1.5}"
130095,fc0f8210c7c85a7a,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.95,""target_r"":1.5}"
130096,e2f15ad56909cc82,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.975,""target_r"":1.5}"
130097,95d628bdaface9ef,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.0,""target_r"":1.5}"
130098,98443a2cb4afd06e,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.025,""target_r"":1.5}"
130099,b14c4ffde672b35b,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.05,""target_r"":1.5}"
