entry_time,entry_date,entry_hour,direction,entry_deal,volume,entry_price,entry_comment,exit_time,exit_date,exit_hour,exit_deal,exit_price,profit,balance,exit_comment
2025.10.29 05:30:00,2025-10-29,5,LONG,1332,0.01,1.16294,FXFREQ_EURUSD_RSI_BB_C,2025.10.29 07:13:26,2025-10-29,7,1333,1.16353,0.59,1087.37,tp 1.16353
2025.10.29 19:00:00,2025-10-29,19,LONG,1334,0.01,1.15949,FXFREQ_EURUSD_RSI_BB_C,2025.10.30 00:20:37,2025-10-30,0,1335,1.16109,1.6,1088.86,tp 1.16109
2025.10.30 12:30:00,2025-10-30,12,LONG,1336,0.01,1.15795,FXFREQ_EURUSD_RSI_BB_C,2025.10.30 12:50:05,2025-10-30,12,1337,1.15637,-1.58,1087.28,sl 1.15638
2025.10.31 14:00:00,2025-10-31,14,LONG,1338,0.01,1.15392,FXFREQ_EURUSD_RSI_BB_C,2025.10.31 14:23:40,2025-10-31,14,1339,1.15262,-1.3,1085.98,sl 1.15262
2025.10.31 14:30:00,2025-10-31,14,LONG,1340,0.01,1.15244,FXFREQ_EURUSD_RSI_BB_C,2025.10.31 14:42:36,2025-10-31,14,1341,1.15359,1.15,1087.13,tp 1.15358
2025.11.03 09:00:00,2025-11-03,9,LONG,1342,0.01,1.15137,FXFREQ_EURUSD_RSI_BB_C,2025.11.03 09:35:37,2025-11-03,9,1343,1.15204,0.67,1087.8,tp 1.15204
2025.11.04 01:30:00,2025-11-04,1,LONG,1344,0.01,1.15009,FXFREQ_EURUSD_RSI_BB_C,2025.11.04 01:48:12,2025-11-04,1,1345,1.15066,0.57,1088.37,tp 1.15066
2025.11.04 12:00:00,2025-11-04,12,LONG,1346,0.01,1.14905,FXFREQ_EURUSD_RSI_BB_C,2025.11.04 12:34:37,2025-11-04,12,1347,1.14777,-1.28,1087.09,sl 1.14778
2025.11.05 14:00:00,2025-11-05,14,LONG,1348,0.01,1.14739,FXFREQ_EURUSD_RSI_BB_C,2025.11.05 14:18:43,2025-11-05,14,1349,1.14826,0.87,1087.96,tp 1.14824
2025.11.14 11:30:00,2025-11-14,11,LONG,1350,0.01,1.16113,FXFREQ_EURUSD_RSI_BB_C,2025.11.14 12:06:12,2025-11-14,12,1351,1.16211,0.98,1088.94,tp 1.16211
2025.11.17 01:00:00,2025-11-17,1,LONG,1352,0.01,1.16067,FXFREQ_EURUSD_RSI_BB_C,2025.11.17 03:34:13,2025-11-17,3,1353,1.15987,-0.8,1088.14,sl 1.15987
2025.11.17 15:00:00,2025-11-17,15,LONG,1354,0.01,1.15861,FXFREQ_EURUSD_RSI_BB_C,2025.11.17 15:57:20,2025-11-17,15,1355,1.15947,0.86,1089.0,tp 1.15947
2025.11.19 15:30:00,2025-11-19,15,LONG,1356,0.01,1.15498,FXFREQ_EURUSD_RSI_BB_C,2025.11.19 16:27:39,2025-11-19,16,1357,1.15347,-1.51,1087.49,sl 1.15347
2025.11.19 16:30:00,2025-11-19,16,LONG,1358,0.01,1.15361,FXFREQ_EURUSD_RSI_BB_C,2025.11.19 19:07:27,2025-11-19,19,1359,1.15207,-1.54,1085.95,sl 1.15207
2025.11.20 02:30:00,2025-11-20,2,LONG,1360,0.01,1.15179,FXFREQ_EURUSD_RSI_BB_C,2025.11.20 09:30:29,2025-11-20,9,1361,1.15250,0.71,1086.66,tp 1.15250
2025.11.21 12:00:00,2025-11-21,12,LONG,1362,0.01,1.15062,FXFREQ_EURUSD_RSI_BB_C,2025.11.21 12:31:42,2025-11-21,12,1363,1.15182,1.2,1087.86,tp 1.15179
2025.12.08 15:30:00,2025-12-08,15,LONG,1364,0.01,1.16272,FXFREQ_EURUSD_RSI_BB_C,2025.12.08 17:52:35,2025-12-08,17,1365,1.16361,0.89,1088.75,tp 1.16361
2025.12.17 04:30:00,2025-12-17,4,LONG,1366,0.01,1.17306,FXFREQ_EURUSD_RSI_BB_C,2025.12.17 06:12:29,2025-12-17,6,1367,1.17242,-0.64,1088.11,sl 1.17242
2025.12.18 09:30:00,2025-12-18,9,LONG,1368,0.01,1.17198,FXFREQ_EURUSD_RSI_BB_C,2025.12.18 11:35:59,2025-12-18,11,1369,1.17268,0.7,1088.81,tp 1.17268
2025.12.19 08:00:00,2025-12-19,8,LONG,1370,0.01,1.17082,FXFREQ_EURUSD_RSI_BB_C,2025.12.19 08:16:26,2025-12-19,8,1371,1.17147,0.65,1089.46,tp 1.17147
2025.12.29 05:30:00,2025-12-29,5,LONG,1372,0.01,1.17562,FXFREQ_EURUSD_RSI_BB_C,2025.12.29 06:32:38,2025-12-29,6,1373,1.17636,0.74,1090.2,tp 1.17635
2025.12.30 15:30:00,2025-12-30,15,LONG,1374,0.01,1.17514,FXFREQ_EURUSD_RSI_BB_C,2025.12.30 16:17:35,2025-12-30,16,1375,1.17612,0.98,1091.18,tp 1.17610
2025.12.31 05:00:00,2025-12-31,5,LONG,1376,0.01,1.17349,FXFREQ_EURUSD_RSI_BB_C,2025.12.31 06:45:06,2025-12-31,6,1377,1.17394,0.45,1091.63,tp 1.17394
2025.12.31 08:30:00,2025-12-31,8,LONG,1378,0.01,1.17297,FXFREQ_EURUSD_RSI_BB_C,2025.12.31 08:52:28,2025-12-31,8,1379,1.17222,-0.75,1090.88,sl 1.17222
2025.12.31 09:00:00,2025-12-31,9,LONG,1380,0.01,1.17235,FXFREQ_EURUSD_RSI_BB_C,2025.12.31 09:21:33,2025-12-31,9,1381,1.17300,0.65,1091.53,tp 1.17299
2026.01.02 08:00:00,2026-01-02,8,LONG,1382,0.01,1.17351,FXFREQ_EURUSD_RSI_BB_C,2026.01.02 08:18:12,2026-01-02,8,1383,1.17282,-0.69,1090.84,sl 1.17282
2026.01.02 08:30:00,2026-01-02,8,LONG,1384,0.01,1.17265,FXFREQ_EURUSD_RSI_BB_C,2026.01.02 09:07:59,2026-01-02,9,1385,1.17328,0.63,1091.47,tp 1.17328
2026.01.05 02:30:00,2026-01-05,2,LONG,1386,0.01,1.16931,FXFREQ_EURUSD_RSI_BB_C,2026.01.05 03:13:32,2026-01-05,3,1387,1.16823,-1.08,1090.39,sl 1.16823
2026.01.05 03:30:00,2026-01-05,3,LONG,1388,0.01,1.16741,FXFREQ_EURUSD_RSI_BB_C,2026.01.05 05:26:37,2026-01-05,5,1389,1.16836,0.95,1091.34,tp 1.16836
2026.01.06 15:30:00,2026-01-06,15,LONG,1390,0.01,1.16903,FXFREQ_EURUSD_RSI_BB_C,2026.01.07 08:25:36,2026-01-07,8,1391,1.16750,-1.53,1089.7,sl 1.16750
2026.01.07 08:30:00,2026-01-07,8,LONG,1392,0.01,1.16755,FXFREQ_EURUSD_RSI_BB_C,2026.01.07 08:38:44,2026-01-07,8,1393,1.16825,0.7,1090.4,tp 1.16825
2026.01.08 14:00:00,2026-01-08,14,LONG,1394,0.01,1.16630,FXFREQ_EURUSD_RSI_BB_C,2026.01.08 15:18:40,2026-01-08,15,1395,1.16706,0.76,1091.16,tp 1.16704
2026.01.08 16:30:00,2026-01-08,16,LONG,1396,0.01,1.16574,FXFREQ_EURUSD_RSI_BB_C,2026.01.08 17:31:36,2026-01-08,17,1397,1.16459,-1.15,1090.01,sl 1.16459
2026.01.09 15:30:00,2026-01-09,15,LONG,1398,0.01,1.16266,FXFREQ_EURUSD_RSI_BB_C,2026.01.09 15:51:28,2026-01-09,15,1399,1.16385,1.19,1091.2,tp 1.16385
2026.01.13 16:30:00,2026-01-13,16,LONG,1400,0.01,1.16400,FXFREQ_EURUSD_RSI_BB_C,2026.01.13 18:47:11,2026-01-13,18,1401,1.16520,1.2,1092.4,tp 1.16520
2026.01.15 14:00:00,2026-01-15,14,LONG,1402,0.01,1.16018,FXFREQ_EURUSD_RSI_BB_C,2026.01.15 17:27:36,2026-01-15,17,1403,1.16110,0.92,1093.32,tp 1.16110
2026.01.16 16:00:00,2026-01-16,16,LONG,1404,0.01,1.15939,FXFREQ_EURUSD_RSI_BB_C,2026.01.16 16:11:29,2026-01-16,16,1405,1.16037,0.98,1094.3,tp 1.16037
2026.01.18 22:30:00,2026-01-18,22,LONG,1406,0.01,1.15802,FXFREQ_EURUSD_RSI_BB_C,2026.01.18 23:02:40,2026-01-18,23,1407,1.15897,0.95,1095.25,tp 1.15896
2026.01.27 08:30:00,2026-01-27,8,LONG,1408,0.01,1.18559,FXFREQ_EURUSD_RSI_BB_C,2026.01.27 09:16:00,2026-01-27,9,1409,1.18661,1.02,1096.27,tp 1.18661
2026.01.28 16:30:00,2026-01-28,16,LONG,1410,0.01,1.19281,FXFREQ_EURUSD_RSI_BB_C,2026.01.28 19:02:03,2026-01-28,19,1411,1.18988,-2.93,1093.34,sl 1.18988
2026.01.28 19:30:00,2026-01-28,19,LONG,1412,0.01,1.19038,FXFREQ_EURUSD_RSI_BB_C,2026.01.28 19:40:31,2026-01-28,19,1413,1.19285,2.47,1095.81,tp 1.19285
2026.01.29 11:00:00,2026-01-29,11,LONG,1414,0.01,1.19428,FXFREQ_EURUSD_RSI_BB_C,2026.01.29 12:54:31,2026-01-29,12,1415,1.19575,1.47,1097.28,tp 1.19575
2026.01.29 15:30:00,2026-01-29,15,LONG,1416,0.01,1.19095,FXFREQ_EURUSD_RSI_BB_C,2026.01.29 15:38:27,2026-01-29,15,1417,1.19309,2.14,1099.42,tp 1.19309
2026.01.30 02:00:00,2026-01-30,2,LONG,1418,0.01,1.19175,FXFREQ_EURUSD_RSI_BB_C,2026.01.30 02:21:30,2026-01-30,2,1419,1.18989,-1.86,1097.56,sl 1.18989
2026.01.30 16:30:00,2026-01-30,16,LONG,1420,0.01,1.18799,FXFREQ_EURUSD_RSI_BB_C,2026.01.30 18:29:15,2026-01-30,18,1421,1.18546,-2.53,1095.03,sl 1.18546
2026.01.30 18:30:00,2026-01-30,18,LONG,1422,0.01,1.18582,FXFREQ_EURUSD_RSI_BB_C,2026.01.30 18:51:29,2026-01-30,18,1423,1.18788,2.06,1097.09,tp 1.18787
2026.02.02 14:00:00,2026-02-02,14,LONG,1424,0.01,1.18211,FXFREQ_EURUSD_RSI_BB_C,2026.02.02 15:18:30,2026-02-02,15,1425,1.18010,-2.01,1095.08,sl 1.18015
2026.02.02 15:30:00,2026-02-02,15,LONG,1426,0.01,1.18046,FXFREQ_EURUSD_RSI_BB_C,2026.02.02 18:14:19,2026-02-02,18,1427,1.17836,-2.1,1092.98,sl 1.17836
2026.02.05 03:00:00,2026-02-05,3,LONG,1428,0.01,1.17860,FXFREQ_EURUSD_RSI_BB_C,2026.02.05 07:00:32,2026-02-05,7,1429,1.17927,0.67,1093.65,tp 1.17927
2026.02.11 14:00:00,2026-02-11,14,LONG,1430,0.01,1.18623,FXFREQ_EURUSD_RSI_BB_C,2026.02.11 17:09:38,2026-02-11,17,1431,1.18857,2.34,1095.99,tp 1.18857
2026.02.12 05:00:00,2026-02-12,5,LONG,1432,0.01,1.18625,FXFREQ_EURUSD_RSI_BB_C,2026.02.12 06:33:04,2026-02-12,6,1433,1.18528,-0.97,1095.02,sl 1.18528
2026.02.17 01:00:00,2026-02-17,1,LONG,1434,0.01,1.18442,FXFREQ_EURUSD_RSI_BB_C,2026.02.17 03:03:37,2026-02-17,3,1435,1.18398,-0.44,1094.58,sl 1.18398
2026.02.17 12:00:00,2026-02-17,12,LONG,1436,0.01,1.18312,FXFREQ_EURUSD_RSI_BB_C,2026.02.17 13:19:16,2026-02-17,13,1437,1.18215,-0.97,1093.61,sl 1.18215
2026.02.17 15:30:00,2026-02-17,15,LONG,1438,0.01,1.18086,FXFREQ_EURUSD_RSI_BB_C,2026.02.17 16:11:27,2026-02-17,16,1439,1.18188,1.02,1094.63,tp 1.18188
2026.02.18 09:00:00,2026-02-18,9,LONG,1440,0.01,1.18314,FXFREQ_EURUSD_RSI_BB_C,2026.02.18 09:08:41,2026-02-18,9,1441,1.18372,0.58,1095.21,tp 1.18371
2026.02.18 16:30:00,2026-02-18,16,LONG,1442,0.01,1.18132,FXFREQ_EURUSD_RSI_BB_C,2026.02.18 18:18:37,2026-02-18,18,1443,1.17993,-1.39,1093.82,sl 1.17993
2026.02.18 18:30:00,2026-02-18,18,LONG,1444,0.01,1.17946,FXFREQ_EURUSD_RSI_BB_C,2026.02.19 09:08:16,2026-02-19,9,1445,1.18066,1.2,1094.91,tp 1.18066
2026.02.19 11:30:00,2026-02-19,11,LONG,1446,0.01,1.17819,FXFREQ_EURUSD_RSI_BB_C,2026.02.19 12:19:14,2026-02-19,12,1447,1.17721,-0.98,1093.93,sl 1.17721
2026.02.19 12:30:00,2026-02-19,12,LONG,1448,0.01,1.17752,FXFREQ_EURUSD_RSI_BB_C,2026.02.19 13:01:40,2026-02-19,13,1449,1.17649,-1.03,1092.9,sl 1.17650
2026.02.19 14:30:00,2026-02-19,14,LONG,1450,0.01,1.17490,FXFREQ_EURUSD_RSI_BB_C,2026.02.19 15:02:28,2026-02-19,15,1451,1.17609,1.19,1094.09,tp 1.17609
2026.02.20 02:30:00,2026-02-20,2,LONG,1452,0.01,1.17570,FXFREQ_EURUSD_RSI_BB_C,2026.02.20 08:08:12,2026-02-20,8,1453,1.17483,-0.87,1093.22,sl 1.17483
2026.02.23 11:30:00,2026-02-23,11,LONG,1454,0.01,1.17865,FXFREQ_EURUSD_RSI_BB_C,2026.02.23 12:24:38,2026-02-23,12,1455,1.17745,-1.2,1092.02,sl 1.17746
2026.02.23 12:30:00,2026-02-23,12,LONG,1456,0.01,1.17769,FXFREQ_EURUSD_RSI_BB_C,2026.02.23 13:17:33,2026-02-23,13,1457,1.17872,1.03,1093.05,tp 1.17872
2026.02.24 01:30:00,2026-02-24,1,LONG,1458,0.01,1.17741,FXFREQ_EURUSD_RSI_BB_C,2026.02.24 01:47:26,2026-02-24,1,1459,1.17815,0.74,1093.79,tp 1.17814
2026.02.24 04:30:00,2026-02-24,4,LONG,1460,0.01,1.17715,FXFREQ_EURUSD_RSI_BB_C,2026.02.24 05:58:41,2026-02-24,5,1461,1.17790,0.75,1094.54,tp 1.17790
2026.02.25 11:30:00,2026-02-25,11,LONG,1462,0.01,1.17722,FXFREQ_EURUSD_RSI_BB_C,2026.02.25 12:09:38,2026-02-25,12,1463,1.17797,0.75,1095.29,tp 1.17797
2026.02.26 15:30:00,2026-02-26,15,LONG,1464,0.01,1.17862,FXFREQ_EURUSD_RSI_BB_C,2026.02.26 15:46:14,2026-02-26,15,1465,1.17961,0.99,1096.28,tp 1.17960
2026.02.26 17:30:00,2026-02-26,17,LONG,1466,0.01,1.17776,FXFREQ_EURUSD_RSI_BB_C,2026.02.26 19:22:27,2026-02-26,19,1467,1.17898,1.22,1097.5,tp 1.17898
2026.03.01 22:30:00,2026-03-01,22,LONG,1468,0.01,1.17630,FXFREQ_EURUSD_RSI_BB_C,2026.03.01 22:54:24,2026-03-01,22,1469,1.17769,1.39,1098.89,tp 1.17768
2026.03.01 23:30:00,2026-03-01,23,LONG,1470,0.01,1.17632,FXFREQ_EURUSD_RSI_BB_C,2026.03.02 01:00:30,2026-03-02,1,1471,1.17779,1.47,1100.36,tp 1.17779
2026.03.02 08:30:00,2026-03-02,8,LONG,1472,0.01,1.17027,FXFREQ_EURUSD_RSI_BB_C,2026.03.02 08:49:31,2026-03-02,8,1473,1.17177,1.5,1101.86,tp 1.17177
2026.03.02 16:00:00,2026-03-02,16,LONG,1474,0.01,1.16804,FXFREQ_EURUSD_RSI_BB_C,2026.03.02 17:20:41,2026-03-02,17,1475,1.17001,1.97,1103.83,tp 1.17000
2026.03.03 08:00:00,2026-03-03,8,LONG,1476,0.01,1.16444,FXFREQ_EURUSD_RSI_BB_C,2026.03.03 08:29:39,2026-03-03,8,1477,1.16293,-1.51,1102.32,sl 1.16293
2026.03.03 08:30:00,2026-03-03,8,LONG,1478,0.01,1.16296,FXFREQ_EURUSD_RSI_BB_C,2026.03.03 09:23:29,2026-03-03,9,1479,1.16142,-1.54,1100.78,sl 1.16142
2026.03.03 09:30:00,2026-03-03,9,LONG,1480,0.01,1.16163,FXFREQ_EURUSD_RSI_BB_C,2026.03.03 09:52:02,2026-03-03,9,1481,1.15993,-1.7,1099.08,sl 1.15993
2026.03.05 04:30:00,2026-03-05,4,LONG,1482,0.01,1.16077,FXFREQ_EURUSD_RSI_BB_C,2026.03.05 05:58:05,2026-03-05,5,1483,1.15958,-1.19,1097.89,sl 1.15959
2026.03.05 16:30:00,2026-03-05,16,LONG,1484,0.01,1.15614,FXFREQ_EURUSD_RSI_BB_C,2026.03.05 16:43:42,2026-03-05,16,1485,1.15801,1.87,1099.76,tp 1.15800
2026.03.06 09:30:00,2026-03-06,9,LONG,1486,0.01,1.15837,FXFREQ_EURUSD_RSI_BB_C,2026.03.06 09:52:35,2026-03-06,9,1487,1.15720,-1.17,1098.59,sl 1.15720
2026.03.06 12:00:00,2026-03-06,12,LONG,1488,0.01,1.15631,FXFREQ_EURUSD_RSI_BB_C,2026.03.06 13:30:16,2026-03-06,13,1489,1.15757,1.26,1099.85,tp 1.15757
2026.03.11 09:30:00,2026-03-11,9,LONG,1490,0.01,1.15930,FXFREQ_EURUSD_RSI_BB_C,2026.03.11 10:22:38,2026-03-11,10,1491,1.16046,1.16,1101.01,tp 1.16046
2026.03.11 23:00:00,2026-03-11,23,LONG,1492,0.01,1.15505,FXFREQ_EURUSD_RSI_BB_C,2026.03.12 00:05:36,2026-03-12,0,1493,1.15384,-1.21,1099.69,sl 1.15387
2026.03.12 14:00:00,2026-03-12,14,LONG,1494,0.01,1.15267,FXFREQ_EURUSD_RSI_BB_C,2026.03.12 20:29:31,2026-03-12,20,1495,1.15098,-1.69,1098.0,sl 1.15099
2026.03.13 08:00:00,2026-03-13,8,LONG,1496,0.01,1.14583,FXFREQ_EURUSD_RSI_BB_C,2026.03.13 08:06:42,2026-03-13,8,1497,1.14458,-1.25,1096.75,sl 1.14458
2026.03.13 08:30:00,2026-03-13,8,LONG,1498,0.01,1.14378,FXFREQ_EURUSD_RSI_BB_C,2026.03.13 08:38:29,2026-03-13,8,1499,1.14494,1.16,1097.91,tp 1.14494
2026.03.13 09:00:00,2026-03-13,9,LONG,1500,0.01,1.14458,FXFREQ_EURUSD_RSI_BB_C,2026.03.13 09:14:37,2026-03-13,9,1501,1.14577,1.19,1099.1,tp 1.14577
2026.03.18 19:00:00,2026-03-18,19,LONG,1502,0.01,1.14778,FXFREQ_EURUSD_RSI_BB_C,2026.03.18 20:24:57,2026-03-18,20,1503,1.14534,-2.44,1096.66,sl 1.14534
2026.03.18 20:30:00,2026-03-18,20,LONG,1504,0.01,1.14532,FXFREQ_EURUSD_RSI_BB_C,2026.03.19 00:48:44,2026-03-19,0,1505,1.14710,1.78,1098.33,tp 1.14710
2026.03.20 14:30:00,2026-03-20,14,LONG,1506,0.01,1.15267,FXFREQ_EURUSD_RSI_BB_C,2026.03.20 15:12:34,2026-03-20,15,1507,1.15429,1.62,1099.95,tp 1.15429
2026.03.25 14:00:00,2026-03-25,14,LONG,1508,0.01,1.15735,FXFREQ_EURUSD_RSI_BB_C,2026.03.26 06:15:29,2026-03-26,6,1509,1.15536,-1.99,1097.85,sl 1.15537
2026.03.26 11:30:00,2026-03-26,11,LONG,1510,0.01,1.15442,FXFREQ_EURUSD_RSI_BB_C,2026.03.26 11:47:16,2026-03-26,11,1511,1.15304,-1.38,1096.47,sl 1.15304
2026.03.26 12:00:00,2026-03-26,12,LONG,1512,0.01,1.15248,FXFREQ_EURUSD_RSI_BB_C,2026.03.26 13:01:38,2026-03-26,13,1513,1.15378,1.3,1097.77,tp 1.15373
2026.03.27 08:00:00,2026-03-27,8,LONG,1514,0.01,1.15192,FXFREQ_EURUSD_RSI_BB_C,2026.03.27 10:58:05,2026-03-27,10,1515,1.15102,-0.9,1096.87,sl 1.15103
2026.03.27 11:00:00,2026-03-27,11,LONG,1516,0.01,1.15116,FXFREQ_EURUSD_RSI_BB_C,2026.03.27 13:17:14,2026-03-27,13,1517,1.15206,0.9,1097.77,tp 1.15205
2026.03.29 22:30:00,2026-03-29,22,LONG,1518,0.01,1.14917,FXFREQ_EURUSD_RSI_BB_C,2026.03.30 00:19:31,2026-03-30,0,1519,1.15031,1.14,1098.91,tp 1.15031
2026.03.30 09:30:00,2026-03-30,9,LONG,1520,0.01,1.14895,FXFREQ_EURUSD_RSI_BB_C,2026.03.30 11:26:39,2026-03-30,11,1521,1.14985,0.9,1099.81,tp 1.14984
2026.03.30 14:00:00,2026-03-30,14,LONG,1522,0.01,1.14646,FXFREQ_EURUSD_RSI_BB_C,2026.03.30 15:12:41,2026-03-30,15,1523,1.14495,-1.51,1098.3,sl 1.14496
2026.03.30 15:30:00,2026-03-30,15,LONG,1524,0.01,1.14503,FXFREQ_EURUSD_RSI_BB_C,2026.03.30 17:06:39,2026-03-30,17,1525,1.14640,1.37,1099.67,tp 1.14640
2026.04.02 02:00:00,2026-04-02,2,LONG,1526,0.01,1.15530,FXFREQ_EURUSD_RSI_BB_C,2026.04.02 03:56:40,2026-04-02,3,1527,1.15389,-1.41,1098.26,sl 1.15389
2026.04.03 15:00:00,2026-04-03,15,LONG,1528,0.01,1.15215,FXFREQ_EURUSD_RSI_BB_C,2026.04.03 20:23:03,2026-04-03,20,1529,1.15113,-1.02,1097.24,sl 1.15115
2026.04.08 19:00:00,2026-04-08,19,LONG,1530,0.01,1.16506,FXFREQ_EURUSD_RSI_BB_C,2026.04.08 19:55:41,2026-04-08,19,1531,1.16665,1.59,1098.83,tp 1.16664
2026.04.12 21:30:00,2026-04-12,21,LONG,1532,0.01,1.16843,FXFREQ_EURUSD_RSI_BB_C,2026.04.12 23:24:59,2026-04-12,23,1533,1.16639,-2.04,1096.79,sl 1.16642
2026.04.16 08:30:00,2026-04-16,8,LONG,1534,0.01,1.17818,FXFREQ_EURUSD_RSI_BB_C,2026.04.16 13:52:05,2026-04-16,13,1535,1.17701,-1.17,1095.62,sl 1.17702
2026.04.19 21:30:00,2026-04-19,21,LONG,1536,0.01,1.17430,FXFREQ_EURUSD_RSI_BB_C,2026.04.20 01:38:16,2026-04-20,1,1537,1.17576,1.46,1097.08,tp 1.17576
2026.04.21 08:00:00,2026-04-21,8,LONG,1538,0.01,1.17648,FXFREQ_EURUSD_RSI_BB_C,2026.04.21 08:06:41,2026-04-21,8,1539,1.17575,-0.73,1096.35,sl 1.17575
2026.04.21 09:30:00,2026-04-21,9,LONG,1540,0.01,1.17584,FXFREQ_EURUSD_RSI_BB_C,2026.04.21 11:24:16,2026-04-21,11,1541,1.17648,0.64,1096.99,tp 1.17648
2026.04.21 15:30:00,2026-04-21,15,LONG,1542,0.01,1.17474,FXFREQ_EURUSD_RSI_BB_C,2026.04.21 17:05:40,2026-04-21,17,1543,1.17348,-1.26,1095.73,sl 1.17353
2026.04.21 17:30:00,2026-04-21,17,LONG,1544,0.01,1.17326,FXFREQ_EURUSD_RSI_BB_C,2026.04.21 17:39:15,2026-04-21,17,1545,1.17447,1.21,1096.94,tp 1.17444
2026.04.21 18:30:00,2026-04-21,18,LONG,1546,0.01,1.17326,FXFREQ_EURUSD_RSI_BB_C,2026.04.21 19:12:17,2026-04-21,19,1547,1.17472,1.46,1098.4,tp 1.17472
2026.04.22 15:00:00,2026-04-22,15,LONG,1548,0.01,1.17189,FXFREQ_EURUSD_RSI_BB_C,2026.04.22 19:50:34,2026-04-22,19,1549,1.17051,-1.38,1097.02,sl 1.17051
2026.04.23 03:00:00,2026-04-23,3,LONG,1550,0.01,1.16979,FXFREQ_EURUSD_RSI_BB_C,2026.04.23 05:48:10,2026-04-23,5,1551,1.17040,0.61,1097.63,tp 1.17040
2026.04.28 02:00:00,2026-04-28,2,LONG,1552,0.01,1.17133,FXFREQ_EURUSD_RSI_BB_C,2026.04.28 05:38:35,2026-04-28,5,1553,1.17076,-0.57,1097.06,sl 1.17076
2026.04.29 18:30:00,2026-04-29,18,LONG,1554,0.01,1.16760,FXFREQ_EURUSD_RSI_BB_C,2026.04.30 00:08:35,2026-04-30,0,1555,1.16885,1.25,1098.2,tp 1.16885
2026.04.30 04:30:00,2026-04-30,4,LONG,1556,0.01,1.16591,FXFREQ_EURUSD_RSI_BB_C,2026.04.30 06:31:17,2026-04-30,6,1557,1.16665,0.74,1098.94,tp 1.16665
2026.05.04 12:00:00,2026-05-04,12,LONG,1558,0.01,1.16939,FXFREQ_EURUSD_RSI_BB_C,2026.05.04 12:17:40,2026-05-04,12,1559,1.17051,1.12,1100.06,tp 1.17051
2026.05.04 17:00:00,2026-05-04,17,LONG,1560,0.01,1.16829,FXFREQ_EURUSD_RSI_BB_C,2026.05.04 19:06:27,2026-05-04,19,1561,1.16980,1.51,1101.57,tp 1.16980
2026.05.05 01:30:00,2026-05-05,1,LONG,1562,0.01,1.16823,FXFREQ_EURUSD_RSI_BB_C,2026.05.05 02:24:54,2026-05-05,2,1563,1.16884,0.61,1102.18,tp 1.16884
2026.05.07 19:30:00,2026-05-07,19,LONG,1564,0.01,1.17419,FXFREQ_EURUSD_RSI_BB_C,2026.05.07 20:56:23,2026-05-07,20,1565,1.17268,-1.51,1100.67,sl 1.17268
2026.05.07 21:05:00,2026-05-07,21,LONG,1566,0.01,1.17308,FXFREQ_EURUSD_RSI_BB_C,2026.05.08 06:04:28,2026-05-08,6,1567,1.17438,1.3,1101.86,tp 1.17438
2026.05.12 01:30:00,2026-05-12,1,LONG,1568,0.01,1.17624,FXFREQ_EURUSD_RSI_BB_C,2026.05.12 03:57:25,2026-05-12,3,1569,1.17553,-0.71,1101.15,sl 1.17553
2026.05.12 14:00:00,2026-05-12,14,LONG,1570,0.01,1.17306,FXFREQ_EURUSD_RSI_BB_C,2026.05.12 18:55:36,2026-05-12,18,1571,1.17408,1.02,1102.17,tp 1.17406
2026.05.13 08:00:00,2026-05-13,8,LONG,1572,0.01,1.17075,FXFREQ_EURUSD_RSI_BB_C,2026.05.13 08:52:38,2026-05-13,8,1573,1.17000,-0.75,1101.42,sl 1.17000
2026.05.13 09:00:00,2026-05-13,9,LONG,1574,0.01,1.17034,FXFREQ_EURUSD_RSI_BB_C,2026.05.13 09:30:03,2026-05-13,9,1575,1.16953,-0.81,1100.61,sl 1.16953
2026.05.14 12:00:00,2026-05-14,12,LONG,1576,0.01,1.17001,FXFREQ_EURUSD_RSI_BB_C,2026.05.14 13:36:19,2026-05-14,13,1577,1.16908,-0.93,1099.68,sl 1.16908
2026.05.14 15:00:00,2026-05-14,15,LONG,1578,0.01,1.16790,FXFREQ_EURUSD_RSI_BB_C,2026.05.14 20:23:14,2026-05-14,20,1579,1.16676,-1.14,1098.54,sl 1.16676
2026.05.15 00:30:00,2026-05-15,0,LONG,1580,0.01,1.16595,FXFREQ_EURUSD_RSI_BB_C,2026.05.15 00:41:22,2026-05-15,0,1581,1.16533,-0.62,1097.92,sl 1.16533
2026.05.15 01:00:00,2026-05-15,1,LONG,1582,0.01,1.16558,FXFREQ_EURUSD_RSI_BB_C,2026.05.15 01:29:30,2026-05-15,1,1583,1.16493,-0.65,1097.27,sl 1.16493
2026.05.15 01:30:00,2026-05-15,1,LONG,1584,0.01,1.16498,FXFREQ_EURUSD_RSI_BB_C,2026.05.15 02:51:26,2026-05-15,2,1585,1.16553,0.55,1097.82,tp 1.16553
2026.05.15 09:30:00,2026-05-15,9,LONG,1586,0.01,1.16255,FXFREQ_EURUSD_RSI_BB_C,2026.05.15 10:09:37,2026-05-15,10,1587,1.16349,0.94,1098.76,tp 1.16349
2026.05.18 00:00:00,2026-05-18,0,LONG,1588,0.01,1.16142,FXFREQ_EURUSD_RSI_BB_C,2026.05.18 00:07:37,2026-05-18,0,1589,1.16202,0.6,1099.36,tp 1.16202
