instrument,record_type,bar_start_utc,exclusion_reason,candidate_alignment,comparable_bars,exact_bid_ohlc_bars,exact_rate,selected,passed
USDJPY,EXCLUDED_BAR,2025-06-02T21:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-03T21:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-04T21:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-05T21:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-05T23:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-05T23:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-05T23:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-05T23:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-05T23:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-05T23:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-05T23:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T00:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T00:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T00:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T00:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T00:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T00:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T00:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T00:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T00:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T00:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T00:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T00:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T01:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T01:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T01:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T01:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T01:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T01:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T01:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T01:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T01:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T01:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T01:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T01:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T02:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T02:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T02:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T02:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T02:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T02:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T02:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T02:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T02:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T02:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T02:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T02:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T03:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T03:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T03:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T03:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T03:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T03:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T03:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T03:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T03:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T03:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T03:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T03:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T04:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T04:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T04:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T04:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T04:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T04:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T04:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T04:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T04:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T04:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T04:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T04:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T05:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T05:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T05:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T05:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T05:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T05:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T05:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T05:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T05:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T05:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T05:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T05:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T06:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T06:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T06:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T06:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T06:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T06:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T06:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T06:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T06:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T06:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T06:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T06:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T07:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T07:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T07:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T07:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T07:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T07:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T07:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T07:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T07:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T07:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T07:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T07:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T08:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T08:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T08:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T08:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T08:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T08:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T08:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T08:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T08:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T08:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T08:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T08:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T09:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T09:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T09:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T09:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T09:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T09:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T09:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T09:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T09:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T09:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T09:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T09:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T10:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T10:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T10:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T10:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T10:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T10:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T10:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T10:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T10:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-06T10:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-08T21:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-09T21:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-10T21:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T02:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T02:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T02:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T02:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T02:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T02:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T02:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T02:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T02:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T03:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T03:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T03:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T03:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T03:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T03:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T03:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T03:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T03:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T03:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T03:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T03:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T04:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T04:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T04:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T04:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T04:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T04:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T04:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T04:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T04:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T04:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T04:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T04:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T05:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T05:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T05:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T05:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T05:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T05:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T05:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T05:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T05:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T05:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T05:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T05:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
USDJPY,EXCLUDED_BAR,2025-06-11T06:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
