attempt_no,policy_id,mechanic,raw_discovery_signal_count,raw_discovery_long_count,raw_discovery_short_count,parameters_json
121080,2a65819bc4b22b66,FLOW_ALIGNED_BREAKOUT,305,121,184,"{""breakout_buffer_atr"":0.05,""channel_bars"":24,""flow_horizon"":3,""hold_hours"":6,""minimum_flow_bps"":0.0,""session"":""BOTH"",""stop_atr"":1.25,""target_r"":1.5}"
121081,676d48428a861157,FLOW_ALIGNED_BREAKOUT,713,277,436,"{""breakout_buffer_atr"":0.1,""channel_bars"":3,""flow_horizon"":3,""hold_hours"":6,""minimum_flow_bps"":5.0,""session"":""BOTH"",""stop_atr"":0.8,""target_r"":2.0}"
121082,569c7492e42f465a,FLOW_ALIGNED_BREAKOUT,304,110,194,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""flow_horizon"":3,""hold_hours"":2,""minimum_flow_bps"":0.0,""session"":""NY"",""stop_atr"":1.0,""target_r"":1.25}"
121083,9dee7cb7276879ca,FLOW_ALIGNED_BREAKOUT,412,165,247,"{""breakout_buffer_atr"":0.0,""channel_bars"":12,""flow_horizon"":5,""hold_hours"":4,""minimum_flow_bps"":35.0,""session"":""BOTH"",""stop_atr"":0.8,""target_r"":1.0}"
121084,03845d2e28d366a3,FLOW_ALIGNED_BREAKOUT,282,107,175,"{""breakout_buffer_atr"":0.0,""channel_bars"":12,""flow_horizon"":3,""hold_hours"":6,""minimum_flow_bps"":0.0,""session"":""NY"",""stop_atr"":1.25,""target_r"":2.0}"
121085,5b317b8a6ca205fc,FLOW_ALIGNED_BREAKOUT,356,132,224,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""flow_horizon"":5,""hold_hours"":4,""minimum_flow_bps"":10.0,""session"":""NY"",""stop_atr"":1.0,""target_r"":1.25}"
121086,9d9083a35537e6ad,FLOW_ALIGNED_BREAKOUT,274,109,165,"{""breakout_buffer_atr"":0.05,""channel_bars"":6,""flow_horizon"":5,""hold_hours"":6,""minimum_flow_bps"":35.0,""session"":""NY"",""stop_atr"":0.6,""target_r"":2.0}"
121087,cb8794d10c66cd72,FLOW_ALIGNED_BREAKOUT,589,227,362,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""flow_horizon"":3,""hold_hours"":4,""minimum_flow_bps"":0.0,""session"":""BOTH"",""stop_atr"":0.8,""target_r"":1.0}"
121088,cf78ccc189e62e4a,FLOW_ALIGNED_BREAKOUT,360,135,225,"{""breakout_buffer_atr"":0.05,""channel_bars"":6,""flow_horizon"":5,""hold_hours"":4,""minimum_flow_bps"":0.0,""session"":""NY"",""stop_atr"":1.25,""target_r"":1.0}"
121089,c8f01c223936e789,FLOW_ALIGNED_BREAKOUT,573,220,353,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""flow_horizon"":5,""hold_hours"":8,""minimum_flow_bps"":10.0,""session"":""BOTH"",""stop_atr"":1.0,""target_r"":2.0}"
121090,ed7e6279e51ca1f4,FLOW_ALIGNED_BREAKOUT,589,227,362,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""flow_horizon"":3,""hold_hours"":6,""minimum_flow_bps"":0.0,""session"":""BOTH"",""stop_atr"":1.25,""target_r"":1.0}"
121091,a83dd0a2ebbb2c03,FLOW_ALIGNED_BREAKOUT,908,356,552,"{""breakout_buffer_atr"":0.0,""channel_bars"":3,""flow_horizon"":5,""hold_hours"":2,""minimum_flow_bps"":10.0,""session"":""BOTH"",""stop_atr"":1.25,""target_r"":1.25}"
121092,0bf8fc3902a21165,FLOW_ALIGNED_BREAKOUT,240,87,153,"{""breakout_buffer_atr"":0.05,""channel_bars"":3,""flow_horizon"":1,""hold_hours"":2,""minimum_flow_bps"":5.0,""session"":""NY"",""stop_atr"":1.0,""target_r"":2.0}"
