specialist_id,owned_regime,source_candidate,stage,status,trades,wins,win_rate,net_pips,pnl_usd_001_lot,stress_net_r,average_r,stress_profit_factor,positive_active_month_share,maximum_drawdown_r,removed_profit_factor,gate_pass,archetype,direction,threshold,stop_atr,target_r,max_hold_bars,parameter_sha256
EURHUNT01_0869,chop,EURHUNT01_0869,train,OPENED,114,34,0.2982456140350877,-440.98943359595944,-44.09894335959595,-39.24029911349159,-0.34421315011834724,0.509358753924729,0.2702702702702703,39.65327378087511,0.326572744734136,False,failed_break_reversion_long,long,0.15,1.0,1.5,12,6b37757164e1285c57985e8ebd0c9985cbf96a8ebef7ad9c10546c9375bf5c53
EURHUNT01_0870,chop,EURHUNT01_0870,train,OPENED,114,33,0.2894736842105263,-340.60630775827997,-34.060630775827995,-32.460830491743444,-0.2847441271205565,0.594808892695232,0.32432432432432434,33.37380515912701,0.35016067959029495,False,failed_break_reversion_long,long,0.15,1.0,2.0,12,7a59a1134073b44d5631c99dcedff75d325c2fbb45f45df172e4f289d63ef14d
EURHUNT01_0871,chop,EURHUNT01_0871,train,OPENED,110,51,0.4636363636363636,-192.42017841932363,-19.242017841932366,-22.38090130823622,-0.2034627391657838,0.61099295772794,0.40540540540540543,23.203516812754604,0.48515805542298296,False,failed_break_reversion_long,long,0.15,1.25,0.75,12,4f2884406b53251b57859d28f8ca2b538a64165558a70fa2aaf344f04e8094a2
EURHUNT01_0872,chop,EURHUNT01_0872,train,OPENED,110,43,0.39090909090909093,-275.79412965677676,-27.579412965677676,-27.531798924638178,-0.25028908113307435,0.5746011592522056,0.2972972972972973,27.531798924638185,0.4241841816800115,False,failed_break_reversion_long,long,0.15,1.25,1.0,12,dbf43d4b7d089bf4ab20083b102f584adafa543a1da136c834183eeda2197900
EURHUNT01_0873,chop,EURHUNT01_0873,train,OPENED,109,38,0.3486238532110092,-336.11649973517063,-33.61164997351707,-30.431517065927984,-0.27918822996264203,0.547912217867015,0.35135135135135137,31.00413257044638,0.366528519934031,False,failed_break_reversion_long,long,0.15,1.25,1.25,12,b7d81c86f99bf36dbc04f60c1c8cf1e1a892762e905e203779e0e713bc85c2d7
EURHUNT01_0874,chop,EURHUNT01_0874,train,OPENED,109,38,0.3486238532110092,-256.4060751151076,-25.640607511510765,-26.128163548248196,-0.23970792246099262,0.6118424367689267,0.3783783783783784,28.77366895632553,0.39336708384044733,False,failed_break_reversion_long,long,0.15,1.25,1.5,12,6f7270dcc1fe399ee2fd267a2f82d97dcbb8368f7d065b8792213c4deee16109
EURHUNT01_0875,chop,EURHUNT01_0875,train,OPENED,109,37,0.3394495412844037,-125.80487013554632,-12.580487013554633,-19.48552683167018,-0.1787663012079833,0.710987902055983,0.32432432432432434,26.656177721639388,0.4188878666412991,False,failed_break_reversion_long,long,0.15,1.25,2.0,12,1694ed14bbb4ae9657b57ab607c729aab9d24fd94877c4962b8e005275a8d5c4
EURHUNT01_0876,chop,EURHUNT01_0876,train,OPENED,108,47,0.4351851851851852,-346.6740185993579,-34.667401859935794,-24.829657905089192,-0.22990423986193698,0.5575401514084865,0.35135135135135137,24.829657905089185,0.4278270361238491,False,failed_break_reversion_long,long,0.15,1.5,0.75,12,3de3c74e0f53e1fe1df31549fe26e2997a705166504c69d2aa9dd370575a4efd
EURHUNT01_0877,chop,EURHUNT01_0877,train,OPENED,108,40,0.37037037037037035,-424.8886855830137,-42.48886855830137,-28.90719518151913,-0.26765921464369563,0.522792740659214,0.32432432432432434,28.90719518151912,0.3616595288453752,False,failed_break_reversion_long,long,0.15,1.5,1.0,12,47e9ab24031d5c96114656aa8b5a1aaf04c4b1c9369de67680c74ed222160d52
EURHUNT01_0878,chop,EURHUNT01_0878,train,OPENED,108,40,0.37037037037037035,-320.11788407606105,-32.011788407606105,-24.1702507908301,-0.22379861843361204,0.6009914118251941,0.43243243243243246,24.772430377928764,0.3986787224016855,False,failed_break_reversion_long,long,0.15,1.5,1.25,12,ec95b24f7517d0551511835ef9000b0e08ee7105b29ee448f67902ecc3b3a257
EURHUNT01_0879,chop,EURHUNT01_0879,train,OPENED,108,39,0.3611111111111111,-244.63901508585906,-24.463901508585906,-20.960600175538012,-0.1940796312549816,0.6544897757800076,0.3783783783783784,22.62670574784878,0.41126733255229997,False,failed_break_reversion_long,long,0.15,1.5,1.5,12,53a890a56d6a4d57304d99f671adb77989cf1405c9d62da382895a4b90dc8288
EURHUNT01_0880,chop,EURHUNT01_0880,train,OPENED,108,38,0.35185185185185186,-156.05273449925903,-15.605273449925903,-18.06624839289768,-0.16728007771201556,0.7074231230774821,0.35135135135135137,23.091210299426457,0.3886204468990068,False,failed_break_reversion_long,long,0.15,1.5,2.0,12,a15c52de342e882dd8cb627161f0b0065a99896e09a180826bae06b6ca58705a
EURHUNT01_0881,chop,EURHUNT01_0881,train,OPENED,86,43,0.5,-127.80178014998752,-12.780178014998754,-17.16515055686661,-0.1995947739170536,0.6288715278040445,0.4411764705882353,18.787109453931787,0.47680384796658176,False,failed_break_reversion_long,long,0.2,0.75,0.75,12,b0760ad70485168a01e01434def2e2c44786e4c7b7d51143b30866f609d43670
EURHUNT01_0882,chop,EURHUNT01_0882,train,OPENED,86,36,0.4186046511627907,-144.17421800184908,-14.41742180018491,-20.70257404102238,-0.2407276051281672,0.6154936316829134,0.35294117647058826,22.537109453932025,0.43855432117861054,False,failed_break_reversion_long,long,0.2,0.75,1.0,12,1a5970caa5ca4966e73482e22702f81eba8a6dbee4f53ac294d1b7443487571b
EURHUNT01_0883,chop,EURHUNT01_0883,train,OPENED,86,28,0.32558139534883723,-257.2360504459903,-25.723605044599033,-30.2065014631351,-0.3512383891062221,0.5143598832045476,0.35294117647058826,30.20650146313509,0.32175579890036793,False,failed_break_reversion_long,long,0.2,0.75,1.25,12,58d0025c046cdd50197db09bbfc98389737cb1c65c46cea62c8f038be697c057
EURHUNT01_0884,chop,EURHUNT01_0884,train,OPENED,86,25,0.29069767441860467,-280.28931706080675,-28.028931706080677,-31.889099301531346,-0.37080348025036447,0.5067854158723262,0.29411764705882354,32.28392835560631,0.28336465639893854,False,failed_break_reversion_long,long,0.2,0.75,1.5,12,530eb63eb7bffc5d0ad95f28235e02ac833b697b6f992b50233258baa601021c
EURHUNT01_0885,chop,EURHUNT01_0885,train,OPENED,86,21,0.2441860465116279,-291.0845822631657,-29.10845822631657,-33.591124981048274,-0.3905944765238171,0.5059310329184331,0.23529411764705882,34.98595403512316,0.22089431987227237,False,failed_break_reversion_long,long,0.2,0.75,2.0,12,e7b1a15ddfbd87b7036f62327e440b80e27cf5f087568d37e7bcee1b6c9e8b88
EURHUNT01_0886,chop,EURHUNT01_0886,train,OPENED,85,40,0.47058823529411764,-190.778919774004,-19.0778919774004,-18.72950584743064,-0.22034712761683106,0.5962089897246431,0.35294117647058826,19.961129608553765,0.4420809762216477,False,failed_break_reversion_long,long,0.2,1.0,0.75,12,d0be6d2a9723d43bd9c93878837ef4db94b0f21c5f737c4e571ec3bb61c75667
EURHUNT01_0887,chop,EURHUNT01_0887,train,OPENED,85,29,0.3411764705882353,-371.1360902452075,-37.113609024520755,-31.119399792812235,-0.366110585797791,0.45185862149277517,0.20588235294117646,31.11939979281224,0.282467535691671,False,failed_break_reversion_long,long,0.2,1.0,1.0,12,e38886cbb358575add4f65b56ebbf2e564dbe6c4041d343276dcef443a659d51
EURHUNT01_0888,chop,EURHUNT01_0888,train,OPENED,85,26,0.3058823529411765,-376.54466979930334,-37.65446697993033,-31.79278543953229,-0.37403276987685047,0.4697351354085596,0.29411764705882354,31.79278543953229,0.2680544742171008,False,failed_break_reversion_long,long,0.2,1.0,1.25,12,a4066241037433daade6a4bdd8c1fcb43fa0cbd1302951b9d3780e0f1b9e49a3
EURHUNT01_0889,chop,EURHUNT01_0889,train,OPENED,85,22,0.25882352941176473,-440.9548294525022,-44.095482945250225,-36.108963344424446,-0.424811333463817,0.42407553803349873,0.23529411764705882,36.40508513498055,0.19225626373945964,False,failed_break_reversion_long,long,0.2,1.0,1.5,12,3456685e0aef3173e95426fc6e29d332d04a4fd16b0b2539685a08f4c4bbe128
EURHUNT01_0890,chop,EURHUNT01_0890,train,OPENED,85,21,0.24705882352941178,-358.55776005584653,-35.85577600558465,-30.191351464843237,-0.3551923701746263,0.5194924600767962,0.23529411764705882,31.487473255399536,0.20876262475521767,False,failed_break_reversion_long,long,0.2,1.0,2.0,12,5628945945ef5dd6294da661e545a314545e1b70e2746ebe41e8adcb3ff59a24
EURHUNT01_0891,chop,EURHUNT01_0891,train,OPENED,82,35,0.4268292682926829,-229.70195025044052,-22.970195025044053,-21.45410022134218,-0.26163536855295344,0.530411618019717,0.3235294117647059,21.555107023280883,0.3722942767105054,False,failed_break_reversion_long,long,0.2,1.25,0.75,12,f030af95c7f421426d4d802faf898d7301e23108004632966590a2bce2ac250d
EURHUNT01_0892,chop,EURHUNT01_0892,train,OPENED,82,29,0.35365853658536583,-285.4143696721789,-28.54143696721789,-25.34700286332907,-0.30910979101620817,0.5010980447071952,0.20588235294117646,25.563863884404192,0.3097961663125607,False,failed_break_reversion_long,long,0.2,1.25,1.0,12,ed1789e4eaa5f9efef8045975c5bc9888ea50f59fdb64271a1acd5c88b09d246
EURHUNT01_0893,chop,EURHUNT01_0893,train,OPENED,81,26,0.32098765432098764,-287.83996775268105,-28.783996775268108,-25.31953330134287,-0.31258683088077616,0.5067271388137186,0.29411764705882354,25.336940492965958,0.26949470684217675,False,failed_break_reversion_long,long,0.2,1.25,1.25,12,d0c2aaf1a70ef5c79a00d94bed8c7d768e3a994f6c54bf35dbc5ea21913290d9
EURHUNT01_0894,chop,EURHUNT01_0894,train,OPENED,81,26,0.32098765432098764,-224.80999247092018,-22.48099924709202,-21.75310571636607,-0.26855686069587736,0.5762079589424957,0.3235294117647059,22.270512907989136,0.29050755586416027,False,failed_break_reversion_long,long,0.2,1.25,1.5,12,d965fc938f8bb7b82ccad6819e06e8f2ede429ae7057cedb2fa9445f7f1a163c
EURHUNT01_0895,chop,EURHUNT01_0895,train,OPENED,81,25,0.30864197530864196,-137.59230752444344,-13.759230752444346,-17.110468999788097,-0.21124035802207528,0.6673543408837023,0.23529411764705882,19.4788829933498,0.2856619836523753,False,failed_break_reversion_long,long,0.2,1.25,2.0,12,c3891126f50f567795ec7dc9dee75fd3a976d688042086fb7f3a72c294669b50
EURHUNT01_0896,chop,EURHUNT01_0896,train,OPENED,80,33,0.4125,-315.19709824930254,-31.519709824930256,-21.097185915486158,-0.263714823943577,0.5095847412031562,0.29411764705882354,21.09718591548615,0.340719164026355,False,failed_break_reversion_long,long,0.2,1.5,0.75,12,71508992709e89381f1080c8b122b2fb3b997ee7102e46fb33f8af61c515cd31
EURHUNT01_0897,chop,EURHUNT01_0897,train,OPENED,80,27,0.3375,-397.75615228995866,-39.77561522899587,-25.215190468404565,-0.31518988085505706,0.46366007046389673,0.23529411764705882,25.21519046840455,0.2567240490223851,False,failed_break_reversion_long,long,0.2,1.5,1.0,12,273525eb8c4ad4afe2be69176d58ad94d414ac21808be3412a87d7b310a135fd
EURHUNT01_0898,chop,EURHUNT01_0898,train,OPENED,80,27,0.3375,-302.294703217414,-30.229470321741402,-20.719483905826866,-0.2589935488228358,0.559286036248659,0.35294117647058826,20.719483905826863,0.299344333896741,False,failed_break_reversion_long,long,0.2,1.5,1.25,12,717abb8e1a20fdc31d35211eb8b15e416aaac05b9741b2ac1be905efa515e26b
EURHUNT01_0899,chop,EURHUNT01_0899,train,OPENED,80,26,0.325,-252.84594624706222,-25.284594624706223,-18.509833290534708,-0.23137291613168384,0.6070376746121816,0.3235294117647059,18.941005950220717,0.29476123028024165,False,failed_break_reversion_long,long,0.2,1.5,1.5,12,71344f61fc63cb25fb34e3f662957dd17cf4e5fcea6695d373a48fd5ba8129ba
EURHUNT01_0900,chop,EURHUNT01_0900,train,OPENED,80,25,0.3125,-197.09089730456822,-19.709089730456824,-16.895685324832538,-0.21119606656040674,0.6493682250674129,0.3235294117647059,18.9700726739791,0.2417366963091576,False,failed_break_reversion_long,long,0.2,1.5,2.0,12,57306198e9bbd8ca957f228e7946d31775df719e9c5f2a40320823c09fb13782
EURHUNT01_0901,chop,EURHUNT01_0901,train,OPENED,207,87,0.42028985507246375,-642.0639860069327,-64.20639860069328,-66.69450300255241,-0.32219566667899713,0.4705932945496646,0.15384615384615385,68.76428955590882,0.414743511739409,False,failed_break_reversion_short,short,0.0,0.75,0.75,12,e68d3e1622699406580aae77cc33a4c7c93d7037f4d14355283d299908f74a85
EURHUNT01_0902,chop,EURHUNT01_0902,train,OPENED,205,81,0.3951219512195122,-506.3314063686139,-50.63314063686139,-55.27240055479504,-0.26962146612095145,0.5756869283846606,0.15384615384615385,58.09218710815157,0.5024901379449664,False,failed_break_reversion_short,short,0.0,0.75,1.0,12,58ec3608656a98d94490c61145f772f42b7ad9f575d88112cb7c0cb3cf826834
EURHUNT01_0903,chop,EURHUNT01_0903,train,OPENED,203,69,0.3399014778325123,-611.7234753416276,-61.17234753416276,-61.496889678209335,-0.30294034324241054,0.560769345542776,0.28205128205128205,62.816676231565935,0.47495999422317986,False,failed_break_reversion_short,short,0.0,0.75,1.25,12,fa1303d1cb8dc65a13427c94e999141d2668e3bc5bc83bf3f0412c74736f2ea8
EURHUNT01_0904,chop,EURHUNT01_0904,train,OPENED,203,64,0.31527093596059114,-619.0118271250333,-61.90118271250333,-60.48388685729569,-0.29795018156303293,0.5818203108309387,0.20512820512820512,62.30367341065233,0.48159241958046395,False,failed_break_reversion_short,short,0.0,0.75,1.5,12,9c87ce98f5632b6cf321cd9300bdc68c0ee4ec9bcb882758c88dd90271d88679
EURHUNT01_0905,chop,EURHUNT01_0905,train,OPENED,202,51,0.2524752475247525,-776.3546499630357,-77.63546499630358,-74.53982163175226,-0.36900901797897157,0.5259779828726932,0.2564102564102564,74.53982163175222,0.4021059479244386,False,failed_break_reversion_short,short,0.0,0.75,2.0,12,f542596279cac7324318c859ba456ab4be0a066627c96294c5e8b307fe09cbe6
EURHUNT01_0906,chop,EURHUNT01_0906,train,OPENED,195,93,0.47692307692307695,-587.0571906109511,-58.70571906109512,-40.997292526032396,-0.2102425257745251,0.6084363731778931,0.3076923076923077,43.11213244104976,0.5401938193465184,False,failed_break_reversion_short,short,0.0,1.0,0.75,12,e1adce6ecbe5cbb5743f6c79bd54116fa2aa5895348f104ef8a4f525184df008
EURHUNT01_0907,chop,EURHUNT01_0907,train,OPENED,192,80,0.4166666666666667,-610.3181101971028,-61.03181101971028,-41.049754118817965,-0.2138008027021769,0.6371272840342821,0.28205128205128205,41.992732180652766,0.5520384755646368,False,failed_break_reversion_short,short,0.0,1.0,1.0,12,b77b993565f54c01765921021dbf18d09d8f3bd176d77a8a907cfca601a5c815
EURHUNT01_0908,chop,EURHUNT01_0908,train,OPENED,192,77,0.4010416666666667,-518.707458533063,-51.8707458533063,-33.27081644685643,-0.17328550232737724,0.713911727852087,0.28205128205128205,35.29297106249785,0.6097173877851945,False,failed_break_reversion_short,short,0.0,1.0,1.25,12,c64f7a086c1fa557143ffff01b09c5b1f6b53acb13f7254f1de8a61b4c1c10bc
EURHUNT01_0909,chop,EURHUNT01_0909,train,OPENED,190,64,0.3368421052631579,-771.2016882683499,-77.120168826835,-49.64368074004768,-0.26128253021077724,0.6093522499125615,0.3076923076923077,49.6436807400477,0.4943755297202609,False,failed_break_reversion_short,short,0.0,1.0,1.5,12,4c9c322edd774dd0e6746a76fab64b17ed4a5948807407b3e4cf060dae7c30ad
EURHUNT01_0910,chop,EURHUNT01_0910,train,OPENED,189,59,0.31216931216931215,-736.5213549668879,-73.65213549668879,-46.74544017685976,-0.2473303713061363,0.6439545596351013,0.358974358974359,46.745440176859816,0.49469101240453256,False,failed_break_reversion_short,short,0.0,1.0,2.0,12,303cdee909491ad1aefb1f7520eff83334b3372f0898747c1c5de494dcf9801d
EURHUNT01_0911,chop,EURHUNT01_0911,train,OPENED,182,86,0.4725274725274725,-610.5997092571645,-61.05997092571645,-33.4839505433056,-0.18397775023794288,0.6345159957476894,0.3333333333333333,36.31199365393053,0.5557841646394128,False,failed_break_reversion_short,short,0.0,1.25,0.75,12,7390e1be66b445c7d2fed1348e9b2dd765fef55e91d21e2bbf48653f4edda411
EURHUNT01_0912,chop,EURHUNT01_0912,train,OPENED,179,79,0.441340782122905,-506.0892967176975,-50.60892967176975,-25.988705621308174,-0.14518829956038087,0.7257068137495881,0.3333333333333333,30.91136262855349,0.6233539024967995,False,failed_break_reversion_short,short,0.0,1.25,1.0,12,f4bb8281490212dbf6fa3d89302c91372016aa96f29453bc5c106020a394ddbf
EURHUNT01_0913,chop,EURHUNT01_0913,train,OPENED,177,66,0.3728813559322034,-774.245328063831,-77.42453280638311,-38.750405400573364,-0.21892884407103597,0.6314991021227906,0.3076923076923077,39.86225792324642,0.5155883558401423,False,failed_break_reversion_short,short,0.0,1.25,1.25,12,5ee7d77f78ff4c049f8a9288e5af7eec872bfaf42cce1b97eb26f5cd49cad008
EURHUNT01_0914,chop,EURHUNT01_0914,train,OPENED,176,62,0.3522727272727273,-726.267918343508,-72.6267918343508,-38.04347913614076,-0.21615613145534524,0.6488272611515594,0.38461538461538464,40.47887143818088,0.5132373863854233,False,failed_break_reversion_short,short,0.0,1.25,1.5,12,c672925536cbcba0e893912f298f14d62af39fc1c59c41273779ae7b009a97df
EURHUNT01_0915,chop,EURHUNT01_0915,train,OPENED,176,59,0.3352272727272727,-687.695300304796,-68.7695300304796,-35.811138411630445,-0.20347237733880935,0.6787217553868898,0.358974358974359,40.41388327617877,0.5021827218047288,False,failed_break_reversion_short,short,0.0,1.25,2.0,12,a92cd1d881c5e36e9dca45424a77baab368032d200131933b7e53f1480c9ed25
EURHUNT01_0916,chop,EURHUNT01_0916,train,OPENED,171,79,0.4619883040935672,-701.7162140151778,-70.17162140151778,-30.851977572777045,-0.18042092147822833,0.6265002079235792,0.3076923076923077,34.795804274291285,0.5387059725756371,False,failed_break_reversion_short,short,0.0,1.5,0.75,12,571e2e2c756e6010a7c10ac72d811e0d6e7cfd47f818ee2c9c711a7c3e144784
EURHUNT01_0917,chop,EURHUNT01_0917,train,OPENED,170,67,0.3941176470588235,-909.7598745827561,-90.97598745827561,-39.03751717784655,-0.22963245398733267,0.5792410183229283,0.3333333333333333,39.6957891342683,0.47422756186660275,False,failed_break_reversion_short,short,0.0,1.5,1.0,12,3c08201db66b2b1d3703d6309a0290ecba7aaada647960db29630d4e531012ec
EURHUNT01_0918,chop,EURHUNT01_0918,train,OPENED,167,61,0.3652694610778443,-867.0467441926496,-86.70467441926496,-37.88503188523255,-0.22685647835468592,0.6031616764723156,0.3076923076923077,39.05434803238715,0.47494014852424943,False,failed_break_reversion_short,short,0.0,1.5,1.25,12,89ea1a5e538bb7649cda09776a831263ccf3feef2fb9386c301b8c76a3b709aa
EURHUNT01_0919,chop,EURHUNT01_0919,train,OPENED,167,58,0.3473053892215569,-901.4143437968669,-90.1414343796867,-39.665441209624596,-0.23751761203368021,0.5976200532379774,0.28205128205128205,42.62521503552648,0.44815372699283895,False,failed_break_reversion_short,short,0.0,1.5,1.5,12,164e6d973be1c787f6efd5ac926fd69a1ce30e3d8f5523eccb0c0f91040b37df
EURHUNT01_0920,chop,EURHUNT01_0920,train,OPENED,166,58,0.3493975903614458,-756.7570316473505,-75.67570316473505,-33.37847317531726,-0.20107513961034496,0.6587897938844769,0.3076923076923077,36.80946782529361,0.4571207334785973,False,failed_break_reversion_short,short,0.0,1.5,2.0,12,182daae647f0a92b68c58e4663094de6407ed6f7ce6132f2e371c130f67d961e
EURHUNT01_0921,chop,EURHUNT01_0921,train,OPENED,168,70,0.4166666666666667,-528.0616337797192,-52.80616337797192,-54.93207563149685,-0.3269766406636717,0.46441971554780864,0.18421052631578946,57.00186218485331,0.39590129127134593,False,failed_break_reversion_short,short,0.05,0.75,0.75,12,aa29770ecdaea818cca09a4d7689c79537728bb8d4ca5b79c77deafaabf88eae
EURHUNT01_0922,chop,EURHUNT01_0922,train,OPENED,167,65,0.38922155688622756,-428.2963280257566,-42.82963280257567,-46.31511271337462,-0.2773360042717043,0.5665370623573639,0.15789473684210525,49.134899266731146,0.4773907508000018,False,failed_break_reversion_short,short,0.05,0.75,1.0,12,3b91ce3bf6bed67a63a791827d9eafd06ec339f5ee0175d85aff400b7cec42c1
EURHUNT01_0923,chop,EURHUNT01_0923,train,OPENED,167,57,0.3413173652694611,-484.29400954933084,-48.42940095493309,-49.39403670543359,-0.2957726748828359,0.5685777704827917,0.3157894736842105,50.71382325879021,0.4636724650582188,False,failed_break_reversion_short,short,0.05,0.75,1.25,12,879d827668598df032e2c8746b1332779e94d7f671269b8a7793d663958cfe85
EURHUNT01_0924,chop,EURHUNT01_0924,train,OPENED,167,53,0.31736526946107785,-479.4112487015645,-47.94112487015645,-47.28127612236453,-0.28312141390637446,0.5994701413284963,0.2894736842105263,49.10106267572118,0.476691179015076,False,failed_break_reversion_short,short,0.05,0.75,1.5,12,f8c7bd6a510de365f1b0fb6f1385b5a1b3ab7d27cbc715e2e97fa3c9df505d0e
EURHUNT01_0925,chop,EURHUNT01_0925,train,OPENED,166,44,0.26506024096385544,-567.326966968935,-56.732696696893505,-53.83721089682079,-0.3243205475712096,0.573929013200412,0.23684210526315788,55.59208192416345,0.41982917148075544,False,failed_break_reversion_short,short,0.05,0.75,2.0,12,d93a45f277f1ef4b709cf4cfa430de0a40e7b397462b09abb88161de24d735ec
EURHUNT01_0926,chop,EURHUNT01_0926,train,OPENED,159,74,0.46540880503144655,-521.5111792183369,-52.151117921833695,-36.03999979844869,-0.22666666539904837,0.5853183366584596,0.3157894736842105,38.15483971346607,0.5032285249957026,False,failed_break_reversion_short,short,0.05,1.0,0.75,12,7a69be69a761a0b40476b982d23f4f106a069f3b5b03cb2f63a772428e56089d
EURHUNT01_0927,chop,EURHUNT01_0927,train,OPENED,159,65,0.4088050314465409,-527.102961484176,-52.710296148417605,-35.878911991066154,-0.22565353453500725,0.6211709549982983,0.23684210526315788,36.82189005290097,0.5195951338283885,False,failed_break_reversion_short,short,0.05,1.0,1.0,12,99f4138e2bdc51de974c585398cf40133aea663df55361bd9b55f1075652f78f
EURHUNT01_0928,chop,EURHUNT01_0928,train,OPENED,159,63,0.39622641509433965,-432.7518171482826,-43.275181714828264,-27.962655997487975,-0.1758657609904904,0.7112154375978293,0.39473684210526316,29.41608141576908,0.5861257833492733,False,failed_break_reversion_short,short,0.05,1.0,1.25,12,df11bf90e71b6dc46231acdf017c8552223bd637e3b35a26e70a39f362fca4ae
EURHUNT01_0929,chop,EURHUNT01_0929,train,OPENED,157,54,0.34394904458598724,-592.2946872154089,-59.22946872154089,-37.085520290679256,-0.2362135050361736,0.6412917092975742,0.3684210526315789,37.08552029067923,0.5001003045943692,False,failed_break_reversion_short,short,0.05,1.0,1.5,12,e15fea414bd627d3bfc85985ddd069eeeebc53ac9f75563a2ecd9c464b1bd9d6
EURHUNT01_0930,chop,EURHUNT01_0930,train,OPENED,156,50,0.32051282051282054,-555.5577388912393,-55.555773889123934,-34.6872797274917,-0.2223543572275109,0.6744759317493519,0.34210526315789475,34.774320835353045,0.49074701092318496,False,failed_break_reversion_short,short,0.05,1.0,2.0,12,43d8cc7ba02aee77fef20fb84288b364bba8e022e9435ac2bb8ffd68d58cfc07
EURHUNT01_0931,chop,EURHUNT01_0931,train,OPENED,152,72,0.47368421052631576,-486.9734215516508,-48.69734215516508,-27.25576706009443,-0.17931425697430547,0.6421083089497374,0.2894736842105263,29.616607293549006,0.5474310484118854,False,failed_break_reversion_short,short,0.05,1.25,0.75,12,f0dcc2a16fbda197b850e4a6e4b0491cde65d626685024d9c70aaf331f2f467f
EURHUNT01_0932,chop,EURHUNT01_0932,train,OPENED,151,68,0.4503311258278146,-355.2439518902808,-35.524395189028084,-18.397520187795408,-0.12183788203838018,0.7648789360943475,0.3684210526315789,22.399933507413156,0.6409854044281054,False,failed_break_reversion_short,short,0.05,1.25,1.0,12,72e056eda6313dc3373c6e35b3a731660eee807a4d311b1087cbdd29195e01a3
EURHUNT01_0933,chop,EURHUNT01_0933,train,OPENED,149,60,0.40268456375838924,-462.6177555088007,-46.261775550880074,-22.159219967060814,-0.14871959709436788,0.7344405976369232,0.39473684210526316,22.68877157643357,0.5883937141630934,False,failed_break_reversion_short,short,0.05,1.25,1.25,12,6225d7f2d8c7671a65cc662546a6d1497778ec823cca8bd03fbeca7f0513d749
EURHUNT01_0934,chop,EURHUNT01_0934,train,OPENED,148,56,0.3783783783783784,-432.21810985877556,-43.22181098587756,-22.452293702628165,-0.15170468717992003,0.7407935171169817,0.42105263157894735,24.481845312000548,0.5712393354525456,False,failed_break_reversion_short,short,0.05,1.25,1.5,12,b9b82d3bf3aa33417e385de379c1713a7fe82b7d54379d5d647221bdff3afa26
EURHUNT01_0935,chop,EURHUNT01_0935,train,OPENED,148,52,0.35135135135135137,-421.4992636900463,-42.14992636900463,-22.01395226560529,-0.14874292071354925,0.7575477580362987,0.3684210526315789,25.67351411101279,0.5408744430080584,False,failed_break_reversion_short,short,0.05,1.25,2.0,12,8df509b5d928db0fa1b945ce09947f14a5af58e4e4c3170b29572112565d3d85
EURHUNT01_0936,chop,EURHUNT01_0936,train,OPENED,144,69,0.4791666666666667,-458.5760948927377,-45.85760948927377,-20.555094305077528,-0.14274371045192727,0.690209734682637,0.39473684210526316,23.431804790187314,0.5809517016389407,False,failed_break_reversion_short,short,0.05,1.5,0.75,12,22778f0d04c47960f21f5c080e0d33b34c68188a8750e497b33c3020149190c6
EURHUNT01_0937,chop,EURHUNT01_0937,train,OPENED,144,61,0.4236111111111111,-563.5726483143656,-56.35726483143656,-23.790386527528216,-0.1652110175522793,0.6759963733725649,0.34210526315789475,23.7903865275282,0.5433577685976869,False,failed_break_reversion_short,short,0.05,1.5,1.0,12,166d259cbb37fa5d0d4cd4a84b8244992c92c3ab3e64377be044abaa1825fff6
EURHUNT01_0938,chop,EURHUNT01_0938,train,OPENED,141,56,0.3971631205673759,-481.0592858810649,-48.105928588106494,-21.387901234914263,-0.1516872428008104,0.715166550620042,0.3684210526315789,22.245860909391503,0.5521714733830455,False,failed_break_reversion_short,short,0.05,1.5,1.25,12,0237739fec8768aee873c64ff984ed3264247c14f22bcb3cb1f6e9cac1818f6f
EURHUNT01_0939,chop,EURHUNT01_0939,train,OPENED,141,52,0.36879432624113473,-540.6701530592751,-54.06701530592751,-24.70117971730733,-0.1751856717539527,0.6882630613716004,0.34210526315789475,26.71406485355599,0.5023386975590253,False,failed_break_reversion_short,short,0.05,1.5,1.5,12,a21bb0c98e3d6bb57cb60ed6c0fa185520d65aca4a3fad490829606d8c7d8c95
EURHUNT01_0940,chop,EURHUNT01_0940,train,OPENED,140,52,0.37142857142857144,-421.5283235133982,-42.152832351339825,-19.61643206472928,-0.14011737189092344,0.7500580648070054,0.3684210526315789,22.125892804149085,0.498717366691448,False,failed_break_reversion_short,short,0.05,1.5,2.0,12,89fcc5e0e44535d960af26e8882183606f6231d47f067be658c682a62bdfe66d
EURHUNT01_0941,chop,EURHUNT01_0941,train,OPENED,140,59,0.42142857142857143,-438.6802004260912,-43.86802004260912,-45.083309321736806,-0.32202363801240574,0.47136949651682297,0.1891891891891892,47.153095875093264,0.38896607845201747,False,failed_break_reversion_short,short,0.1,0.75,0.75,12,c711d285c36b5a50a352e1cb35f2257efc821c7d44bd2f27893ed4b40f5a1a91
