attempt_no,router_id,mechanic,parameters_json
26680,00589653cff3a8e0,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":1460,""lower_threshold"":-0.05,""minimum_history"":30,""prior_mean"":0.05,""prior_strength"":5,""upper_threshold"":0.05,""weak_multiplier"":0.0}"
26681,005aa0ac55cd13af,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":730,""lower_threshold"":-0.05,""minimum_history"":15,""prior_mean"":0.05,""prior_strength"":20,""upper_threshold"":0.15,""weak_multiplier"":0.5}"
26682,005b997b923930ca,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":730,""lower_threshold"":-0.05,""minimum_history"":20,""prior_mean"":0.0,""prior_strength"":20,""upper_threshold"":0.025,""weak_multiplier"":0.5}"
26683,005c77fce939b0ec,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":180,""lower_threshold"":0.0,""minimum_history"":10,""prior_mean"":0.1,""prior_strength"":20,""upper_threshold"":0.15,""weak_multiplier"":0.0}"
26684,005dbfac9dbbcdbb,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":1460,""lower_threshold"":-0.1,""minimum_history"":20,""prior_mean"":0.0,""prior_strength"":5,""upper_threshold"":0.1,""weak_multiplier"":0.0}"
26685,005dfd94e73add6e,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":730,""lower_threshold"":0.0,""minimum_history"":15,""prior_mean"":0.0,""prior_strength"":5,""upper_threshold"":0.1,""weak_multiplier"":0.25}"
26686,0063e8c0d5a6cb11,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":3650,""lower_threshold"":-0.1,""minimum_history"":30,""prior_mean"":0.0,""prior_strength"":10,""upper_threshold"":0.05,""weak_multiplier"":0.0}"
26687,00674e735726da98,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":730,""lower_threshold"":0.0,""minimum_history"":10,""prior_mean"":0.1,""prior_strength"":10,""upper_threshold"":0.1,""weak_multiplier"":0.25}"
26688,00679b64e1555975,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":365,""lower_threshold"":-0.1,""minimum_history"":30,""prior_mean"":0.1,""prior_strength"":10,""upper_threshold"":0.05,""weak_multiplier"":0.25}"
26689,006a4b3f745497df,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":730,""lower_threshold"":0.0,""minimum_history"":5,""prior_mean"":0.1,""prior_strength"":10,""upper_threshold"":0.025,""weak_multiplier"":0.5}"
26690,006b6341724c0b6b,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":1460,""lower_threshold"":-0.05,""minimum_history"":20,""prior_mean"":0.05,""prior_strength"":20,""upper_threshold"":0.1,""weak_multiplier"":0.25}"
26691,006d994596a6c43e,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":1460,""lower_threshold"":-0.05,""minimum_history"":20,""prior_mean"":0.1,""prior_strength"":20,""upper_threshold"":0.1,""weak_multiplier"":0.0}"
26692,006ef1343f09af8f,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":365,""lower_threshold"":-0.1,""minimum_history"":15,""prior_mean"":0.05,""prior_strength"":10,""upper_threshold"":0.025,""weak_multiplier"":0.5}"
26693,007277906752d721,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":1460,""lower_threshold"":-0.05,""minimum_history"":15,""prior_mean"":0.0,""prior_strength"":5,""upper_threshold"":0.15,""weak_multiplier"":0.5}"
26694,007d3e351af2e23f,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":1460,""lower_threshold"":0.0,""minimum_history"":5,""prior_mean"":0.1,""prior_strength"":5,""upper_threshold"":0.1,""weak_multiplier"":0.25}"
26695,007eba18c5efe1fb,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":180,""lower_threshold"":-0.1,""minimum_history"":15,""prior_mean"":0.1,""prior_strength"":10,""upper_threshold"":0.025,""weak_multiplier"":0.5}"
26696,0085bc06ac6e7a16,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":730,""lower_threshold"":-0.1,""minimum_history"":5,""prior_mean"":0.05,""prior_strength"":20,""upper_threshold"":0.1,""weak_multiplier"":0.0}"
26697,0086454b9dfa6333,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":1460,""lower_threshold"":-0.05,""minimum_history"":10,""prior_mean"":0.0,""prior_strength"":10,""upper_threshold"":0.1,""weak_multiplier"":0.0}"
26698,0087d5d4c8a83cd1,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":730,""lower_threshold"":0.0,""minimum_history"":20,""prior_mean"":0.05,""prior_strength"":10,""upper_threshold"":0.1,""weak_multiplier"":0.25}"
26699,00880372e5473bc9,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":3650,""lower_threshold"":0.0,""minimum_history"":30,""prior_mean"":0.0,""prior_strength"":5,""upper_threshold"":0.05,""weak_multiplier"":0.25}"
26700,008b1319484e956f,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":3650,""lower_threshold"":-0.1,""minimum_history"":30,""prior_mean"":0.0,""prior_strength"":10,""upper_threshold"":0.05,""weak_multiplier"":0.25}"
26701,008bd878ce08b030,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":365,""lower_threshold"":-0.05,""minimum_history"":30,""prior_mean"":0.0,""prior_strength"":5,""upper_threshold"":0.15,""weak_multiplier"":0.5}"
26702,008c93a974c41eca,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":730,""lower_threshold"":0.0,""minimum_history"":10,""prior_mean"":0.0,""prior_strength"":20,""upper_threshold"":0.1,""weak_multiplier"":0.0}"
26703,008cc32ae3e713ba,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":1460,""lower_threshold"":0.0,""minimum_history"":15,""prior_mean"":0.0,""prior_strength"":20,""upper_threshold"":0.05,""weak_multiplier"":0.0}"
26704,008d61a1ab93adf9,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":730,""lower_threshold"":-0.05,""minimum_history"":5,""prior_mean"":0.0,""prior_strength"":5,""upper_threshold"":0.05,""weak_multiplier"":0.5}"
26705,008ddc597bc01028,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":3650,""lower_threshold"":-0.1,""minimum_history"":20,""prior_mean"":0.05,""prior_strength"":20,""upper_threshold"":0.1,""weak_multiplier"":0.5}"
26706,008fd359d758ccb2,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":365,""lower_threshold"":0.0,""minimum_history"":20,""prior_mean"":0.1,""prior_strength"":20,""upper_threshold"":0.1,""weak_multiplier"":0.0}"
26707,00911067da1fde29,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":730,""lower_threshold"":-0.05,""minimum_history"":10,""prior_mean"":0.05,""prior_strength"":20,""upper_threshold"":0.05,""weak_multiplier"":0.0}"
26708,0092168229618437,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":365,""lower_threshold"":0.0,""minimum_history"":20,""prior_mean"":0.1,""prior_strength"":10,""upper_threshold"":0.05,""weak_multiplier"":0.25}"
26709,00937ad5e60f262b,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":1460,""lower_threshold"":-0.05,""minimum_history"":15,""prior_mean"":0.0,""prior_strength"":5,""upper_threshold"":0.05,""weak_multiplier"":0.0}"
26710,0093ed08b782ef00,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":730,""lower_threshold"":-0.1,""minimum_history"":10,""prior_mean"":0.0,""prior_strength"":10,""upper_threshold"":0.1,""weak_multiplier"":0.25}"
26711,00949f090967bcb2,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":365,""lower_threshold"":0.0,""minimum_history"":30,""prior_mean"":0.0,""prior_strength"":20,""upper_threshold"":0.05,""weak_multiplier"":0.25}"
26712,00a64ab56968c040,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":180,""lower_threshold"":-0.1,""minimum_history"":10,""prior_mean"":0.0,""prior_strength"":20,""upper_threshold"":0.15,""weak_multiplier"":0.0}"
26713,00afac2636fcb13d,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":1460,""lower_threshold"":-0.1,""minimum_history"":15,""prior_mean"":0.1,""prior_strength"":10,""upper_threshold"":0.15,""weak_multiplier"":0.5}"
26714,00b0b1da51299e88,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":365,""lower_threshold"":0.0,""minimum_history"":10,""prior_mean"":0.05,""prior_strength"":20,""upper_threshold"":0.15,""weak_multiplier"":0.5}"
26715,00b2f4165d9373fa,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":180,""lower_threshold"":-0.1,""minimum_history"":5,""prior_mean"":0.1,""prior_strength"":20,""upper_threshold"":0.1,""weak_multiplier"":0.0}"
26716,00b336717d4f92ff,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":1460,""lower_threshold"":-0.1,""minimum_history"":5,""prior_mean"":0.05,""prior_strength"":10,""upper_threshold"":0.1,""weak_multiplier"":0.5}"
26717,00b6bae2fc519177,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":3650,""lower_threshold"":-0.05,""minimum_history"":5,""prior_mean"":0.05,""prior_strength"":5,""upper_threshold"":0.15,""weak_multiplier"":0.0}"
26718,00b903cf1a431562,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":3650,""lower_threshold"":0.0,""minimum_history"":30,""prior_mean"":0.05,""prior_strength"":5,""upper_threshold"":0.025,""weak_multiplier"":0.25}"
26719,00c05dc4cba5946a,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":3650,""lower_threshold"":0.0,""minimum_history"":20,""prior_mean"":0.05,""prior_strength"":20,""upper_threshold"":0.15,""weak_multiplier"":0.25}"
26720,00c31d12465e61b9,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":3650,""lower_threshold"":0.0,""minimum_history"":10,""prior_mean"":0.05,""prior_strength"":5,""upper_threshold"":0.05,""weak_multiplier"":0.5}"
26721,00c6f831a03c7ee8,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":1460,""lower_threshold"":-0.1,""minimum_history"":5,""prior_mean"":0.0,""prior_strength"":5,""upper_threshold"":0.05,""weak_multiplier"":0.25}"
26722,00c884bd8435f8e8,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":1460,""lower_threshold"":0.0,""minimum_history"":20,""prior_mean"":0.05,""prior_strength"":20,""upper_threshold"":0.1,""weak_multiplier"":0.0}"
26723,00c9a72ed8d18df3,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":180,""lower_threshold"":0.0,""minimum_history"":15,""prior_mean"":0.1,""prior_strength"":20,""upper_threshold"":0.05,""weak_multiplier"":0.0}"
26724,00c9b91bfba39dac,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":365,""lower_threshold"":0.0,""minimum_history"":10,""prior_mean"":0.05,""prior_strength"":20,""upper_threshold"":0.025,""weak_multiplier"":0.0}"
26725,00d691d6c3e3bb83,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":1460,""lower_threshold"":-0.05,""minimum_history"":15,""prior_mean"":0.05,""prior_strength"":20,""upper_threshold"":0.1,""weak_multiplier"":0.25}"
26726,00d8b83efd100e36,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":180,""lower_threshold"":-0.1,""minimum_history"":5,""prior_mean"":0.05,""prior_strength"":5,""upper_threshold"":0.025,""weak_multiplier"":0.25}"
26727,00db55608376411b,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":730,""lower_threshold"":0.0,""minimum_history"":15,""prior_mean"":0.1,""prior_strength"":5,""upper_threshold"":0.15,""weak_multiplier"":0.0}"
26728,00dcda401ed63abc,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":1460,""lower_threshold"":-0.05,""minimum_history"":10,""prior_mean"":0.1,""prior_strength"":5,""upper_threshold"":0.05,""weak_multiplier"":0.0}"
26729,00dd8d32f45be9bc,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":180,""lower_threshold"":-0.1,""minimum_history"":20,""prior_mean"":0.1,""prior_strength"":10,""upper_threshold"":0.025,""weak_multiplier"":0.5}"
26730,00de18bed2378daf,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":3650,""lower_threshold"":-0.05,""minimum_history"":5,""prior_mean"":0.05,""prior_strength"":5,""upper_threshold"":0.05,""weak_multiplier"":0.0}"
26731,00e4c6248c78ac35,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":1460,""lower_threshold"":0.0,""minimum_history"":15,""prior_mean"":0.05,""prior_strength"":5,""upper_threshold"":0.1,""weak_multiplier"":0.5}"
26732,00e6c2b233b59315,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":730,""lower_threshold"":-0.05,""minimum_history"":20,""prior_mean"":0.05,""prior_strength"":5,""upper_threshold"":0.025,""weak_multiplier"":0.0}"
26733,00ebef4196d76b04,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":3650,""lower_threshold"":-0.05,""minimum_history"":30,""prior_mean"":0.05,""prior_strength"":5,""upper_threshold"":0.15,""weak_multiplier"":0.0}"
26734,00ee9c57f00ea34b,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":730,""lower_threshold"":-0.1,""minimum_history"":15,""prior_mean"":0.05,""prior_strength"":10,""upper_threshold"":0.05,""weak_multiplier"":0.0}"
26735,00fb7d353e808eb1,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":730,""lower_threshold"":-0.05,""minimum_history"":15,""prior_mean"":0.0,""prior_strength"":5,""upper_threshold"":0.025,""weak_multiplier"":0.5}"
26736,00fc2ff8994fb423,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":180,""lower_threshold"":-0.05,""minimum_history"":5,""prior_mean"":0.0,""prior_strength"":20,""upper_threshold"":0.15,""weak_multiplier"":0.0}"
26737,01050a669d1d620c,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":3650,""lower_threshold"":0.0,""minimum_history"":30,""prior_mean"":0.1,""prior_strength"":20,""upper_threshold"":0.025,""weak_multiplier"":0.25}"
26738,0105cbdd5f35847b,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":730,""lower_threshold"":-0.1,""minimum_history"":20,""prior_mean"":0.05,""prior_strength"":5,""upper_threshold"":0.05,""weak_multiplier"":0.25}"
26739,0106a296fa29db8d,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":180,""lower_threshold"":-0.1,""minimum_history"":5,""prior_mean"":0.1,""prior_strength"":5,""upper_threshold"":0.05,""weak_multiplier"":0.5}"
26740,01082dd06f782110,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":365,""lower_threshold"":-0.05,""minimum_history"":30,""prior_mean"":0.0,""prior_strength"":5,""upper_threshold"":0.15,""weak_multiplier"":0.5}"
26741,01084eceba3b7623,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":365,""lower_threshold"":0.0,""minimum_history"":15,""prior_mean"":0.0,""prior_strength"":20,""upper_threshold"":0.15,""weak_multiplier"":0.25}"
26742,0108e7a7154acf38,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":3650,""lower_threshold"":0.0,""minimum_history"":20,""prior_mean"":0.0,""prior_strength"":5,""upper_threshold"":0.025,""weak_multiplier"":0.0}"
26743,010954118bf75636,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":180,""lower_threshold"":-0.1,""minimum_history"":20,""prior_mean"":0.1,""prior_strength"":10,""upper_threshold"":0.05,""weak_multiplier"":0.0}"
26744,0109b65531ed5ae4,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":180,""lower_threshold"":-0.05,""minimum_history"":5,""prior_mean"":0.0,""prior_strength"":20,""upper_threshold"":0.15,""weak_multiplier"":0.25}"
26745,010e245fc9970554,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":365,""lower_threshold"":-0.1,""minimum_history"":5,""prior_mean"":0.05,""prior_strength"":10,""upper_threshold"":0.15,""weak_multiplier"":0.25}"
26746,01153ad58b8347f2,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":180,""lower_threshold"":-0.05,""minimum_history"":20,""prior_mean"":0.0,""prior_strength"":20,""upper_threshold"":0.1,""weak_multiplier"":0.0}"
26747,011fa60d7cc69efc,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":730,""lower_threshold"":-0.05,""minimum_history"":20,""prior_mean"":0.05,""prior_strength"":20,""upper_threshold"":0.15,""weak_multiplier"":0.25}"
26748,0121b99e8b8ad0a3,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":3650,""lower_threshold"":-0.1,""minimum_history"":20,""prior_mean"":0.05,""prior_strength"":10,""upper_threshold"":0.05,""weak_multiplier"":0.25}"
26749,0122380940b20164,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":1460,""lower_threshold"":0.0,""minimum_history"":5,""prior_mean"":0.05,""prior_strength"":10,""upper_threshold"":0.1,""weak_multiplier"":0.5}"
26750,0124b8e0275c2f56,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":180,""lower_threshold"":-0.05,""minimum_history"":10,""prior_mean"":0.1,""prior_strength"":20,""upper_threshold"":0.05,""weak_multiplier"":0.25}"
26751,012737495632d0d8,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":1460,""lower_threshold"":0.0,""minimum_history"":15,""prior_mean"":0.05,""prior_strength"":10,""upper_threshold"":0.025,""weak_multiplier"":0.5}"
26752,0129d4a6c812d7d8,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":180,""lower_threshold"":-0.05,""minimum_history"":15,""prior_mean"":0.1,""prior_strength"":5,""upper_threshold"":0.025,""weak_multiplier"":0.5}"
26753,012cb85595139de5,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":365,""lower_threshold"":-0.1,""minimum_history"":15,""prior_mean"":0.05,""prior_strength"":10,""upper_threshold"":0.1,""weak_multiplier"":0.25}"
26754,012f64add27dd2cf,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":180,""lower_threshold"":-0.1,""minimum_history"":15,""prior_mean"":0.1,""prior_strength"":20,""upper_threshold"":0.15,""weak_multiplier"":0.0}"
26755,013168ee7e9789ee,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":730,""lower_threshold"":-0.1,""minimum_history"":5,""prior_mean"":0.0,""prior_strength"":5,""upper_threshold"":0.1,""weak_multiplier"":0.25}"
26756,0134506c06404b66,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":180,""lower_threshold"":-0.05,""minimum_history"":15,""prior_mean"":0.1,""prior_strength"":5,""upper_threshold"":0.1,""weak_multiplier"":0.5}"
26757,0136f2bc07f2c71f,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":1460,""lower_threshold"":-0.05,""minimum_history"":15,""prior_mean"":0.1,""prior_strength"":10,""upper_threshold"":0.15,""weak_multiplier"":0.5}"
26758,013704ef3e4dd09d,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":730,""lower_threshold"":0.0,""minimum_history"":5,""prior_mean"":0.0,""prior_strength"":5,""upper_threshold"":0.1,""weak_multiplier"":0.0}"
26759,013c02b988bf9dd0,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":365,""lower_threshold"":-0.05,""minimum_history"":30,""prior_mean"":0.1,""prior_strength"":5,""upper_threshold"":0.05,""weak_multiplier"":0.25}"
26760,013d03caa6e62107,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":180,""lower_threshold"":-0.1,""minimum_history"":10,""prior_mean"":0.1,""prior_strength"":10,""upper_threshold"":0.025,""weak_multiplier"":0.5}"
26761,013e8945cde9e96f,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":730,""lower_threshold"":0.0,""minimum_history"":15,""prior_mean"":0.0,""prior_strength"":10,""upper_threshold"":0.1,""weak_multiplier"":0.5}"
26762,0140762eb94ebbc6,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":180,""lower_threshold"":-0.1,""minimum_history"":30,""prior_mean"":0.1,""prior_strength"":10,""upper_threshold"":0.1,""weak_multiplier"":0.0}"
26763,01424022f80e4fca,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":730,""lower_threshold"":-0.1,""minimum_history"":20,""prior_mean"":0.05,""prior_strength"":10,""upper_threshold"":0.05,""weak_multiplier"":0.0}"
26764,0147fb4cb76c194f,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":365,""lower_threshold"":-0.05,""minimum_history"":15,""prior_mean"":0.05,""prior_strength"":10,""upper_threshold"":0.1,""weak_multiplier"":0.5}"
26765,014ba5f87f26709b,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":180,""lower_threshold"":-0.1,""minimum_history"":30,""prior_mean"":0.0,""prior_strength"":5,""upper_threshold"":0.025,""weak_multiplier"":0.5}"
26766,014d0cad29bdfc3c,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":365,""lower_threshold"":0.0,""minimum_history"":5,""prior_mean"":0.05,""prior_strength"":20,""upper_threshold"":0.05,""weak_multiplier"":0.25}"
26767,014e00d7a9f6ca25,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":180,""lower_threshold"":-0.1,""minimum_history"":10,""prior_mean"":0.1,""prior_strength"":5,""upper_threshold"":0.05,""weak_multiplier"":0.0}"
26768,0150410f04255fad,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":365,""lower_threshold"":-0.05,""minimum_history"":5,""prior_mean"":0.05,""prior_strength"":10,""upper_threshold"":0.05,""weak_multiplier"":0.25}"
26769,0154fc155148450d,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":365,""lower_threshold"":-0.05,""minimum_history"":10,""prior_mean"":0.1,""prior_strength"":10,""upper_threshold"":0.05,""weak_multiplier"":0.25}"
26770,01565262e9bbf8a1,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":3650,""lower_threshold"":-0.1,""minimum_history"":10,""prior_mean"":0.05,""prior_strength"":5,""upper_threshold"":0.05,""weak_multiplier"":0.0}"
26771,015bc7a037755db3,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":180,""lower_threshold"":0.0,""minimum_history"":5,""prior_mean"":0.1,""prior_strength"":10,""upper_threshold"":0.05,""weak_multiplier"":0.0}"
26772,015bd523892b67cb,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":365,""lower_threshold"":-0.1,""minimum_history"":5,""prior_mean"":0.1,""prior_strength"":10,""upper_threshold"":0.15,""weak_multiplier"":0.25}"
26773,015c72a56a22c2f3,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":1460,""lower_threshold"":0.0,""minimum_history"":15,""prior_mean"":0.1,""prior_strength"":5,""upper_threshold"":0.05,""weak_multiplier"":0.0}"
26774,015d0fc5dc0435e8,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":730,""lower_threshold"":0.0,""minimum_history"":20,""prior_mean"":0.1,""prior_strength"":5,""upper_threshold"":0.15,""weak_multiplier"":0.25}"
26775,0162d10bd88ba31c,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":180,""lower_threshold"":-0.1,""minimum_history"":15,""prior_mean"":0.0,""prior_strength"":10,""upper_threshold"":0.15,""weak_multiplier"":0.25}"
26776,0163d01e3cb951e5,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":365,""lower_threshold"":-0.05,""minimum_history"":5,""prior_mean"":0.1,""prior_strength"":5,""upper_threshold"":0.025,""weak_multiplier"":0.25}"
26777,0163ef2732048436,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":1460,""lower_threshold"":-0.05,""minimum_history"":5,""prior_mean"":0.1,""prior_strength"":20,""upper_threshold"":0.15,""weak_multiplier"":0.25}"
26778,016581efddcc13bc,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""HALF"",""lookback_days"":730,""lower_threshold"":-0.1,""minimum_history"":15,""prior_mean"":0.1,""prior_strength"":5,""upper_threshold"":0.15,""weak_multiplier"":0.0}"
26779,016ed79abd9a3cbf,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""BASE"",""lookback_days"":730,""lower_threshold"":-0.1,""minimum_history"":5,""prior_mean"":0.0,""prior_strength"":5,""upper_threshold"":0.05,""weak_multiplier"":0.25}"
26780,01730f4be4dc78db,BAYESIAN_SHRINKAGE_WEIGHT,"{""cold_start"":""OFF"",""lookback_days"":365,""lower_threshold"":-0.1,""minimum_history"":10,""prior_mean"":0.0,""prior_strength"":5,""upper_threshold"":0.05,""weak_multiplier"":0.5}"
