trade_id,runtime_source_id,runtime_entry_time_utc,runtime_exit_time_utc,capital_runtime_pnl_usd,candidate_source_id,direction,candidate_entry_time_ms,candidate_exit_time_ms,runtime_entry_time_ms,runtime_exit_time_ms,v2_veto,degraded_ranked_eligible,dukascopy_entry_covered,dukascopy_exit_covered,dukascopy_covered,dukascopy_entry_time_utc,dukascopy_entry_lag_ms,dukascopy_entry_bid,dukascopy_entry_ask,dukascopy_entry_source_file,dukascopy_entry_source_row_index,dukascopy_exit_time_utc,dukascopy_exit_lag_ms,dukascopy_exit_bid,dukascopy_exit_ask,dukascopy_exit_source_file,dukascopy_exit_source_row_index,dukascopy_spread_only_pnl_usd,entry_year,v6_veto,causal_rank,prior_month_closed_trades,prior_month_closed_pnl_usd,monthly_quality_veto,v14_retained
V7_20251105T101000Z_LONG,V7_SWING_HEALTH,2025-11-05 10:10:00+00:00,2025-11-05 14:49:05+00:00,4.967942054038836,V7_SWING_HEALTH,LONG,1762337400000,1762361400000,1762337400000,1762354145000,False,False,True,True,True,2025-11-05T10:10:00.060Z,60.0,3965.445,3966.005,year=2025/month=11/2025110510.json,2870.0,2025-11-05T14:49:05.032Z,32.0,3971.895,3972.445,year=2025/month=11/2025110514.json,15122.0,5.889999999999873,2025,False,0.3947730398899587,2,3.1170000000001927,False,True
c51720f96136212a5a9afa4f,R4_CHOP,2025-11-09 23:15:05+00:00,2025-11-10 01:21:05+00:00,25.4905625118036,R4_CHOP,LONG,1762730100028,1762737662226,1762730105000,1762737665000,False,False,True,True,True,2025-11-09T23:15:05.256Z,256.0,4010.565,4011.405,year=2025/month=11/2025110923.json,2006.0,2025-11-10T01:21:05.055Z,55.0,4037.625,4038.235,year=2025/month=11/2025111001.json,6359.0,26.2199999999998,2025,False,0.8920962199312715,3,9.007000000000065,False,True
V7_20251112T081500Z_LONG,V7_SWING_HEALTH,2025-11-12 08:15:00+00:00,2025-11-12 12:30:00+00:00,16.970433529867144,V7_SWING_HEALTH,LONG,1762935300000,1762950600000,1762935300000,1762950600000,False,False,True,True,True,2025-11-12T08:15:00.095Z,95.0,4118.485,4118.985,year=2025/month=11/2025111208.json,3875.0,2025-11-12T12:30:00.158Z,158.0,4136.125,4136.655,year=2025/month=11/2025111212.json,7029.0,17.140000000000327,2025,False,0.5868222374742622,4,35.22699999999986,False,True
2025-11-12 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-11-12 11:00:00+00:00,2025-11-12 15:10:40+00:00,22.62,R1_PULLBACK,LONG,1762945200000,1762960239000,1762945200000,1762960240000,False,False,True,True,True,2025-11-12T11:00:00.144Z,144.0,4127.695,4128.205,year=2025/month=11/2025111211.json,0.0,2025-11-12T15:10:40.019Z,19.0,4153.165,4153.685,year=2025/month=11/2025111215.json,4554.0,24.96000000000004,2025,False,0.9849108367626886,4,35.22699999999986,False,True
2025-11-12 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-11-12 11:15:00+00:00,2025-11-12 15:13:40+00:00,29.02,R1_PULLBACK,LONG,1762946100000,1762960416000,1762946100000,1762960420000,False,False,True,True,True,2025-11-12T11:15:00.084Z,84.0,4131.005,4131.535,year=2025/month=11/2025111211.json,1702.0,2025-11-12T15:13:40.044Z,44.0,4159.765,4160.451,year=2025/month=11/2025111215.json,6844.0,28.230000000000476,2025,False,0.9856065798492117,4,35.22699999999986,False,True
2025-11-12 11:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-11-12 11:45:00+00:00,2025-11-12 15:10:45+00:00,23.75,R1_PULLBACK,LONG,1762947900000,1762960242000,1762947900000,1762960245000,False,False,True,True,True,2025-11-12T11:45:00.764Z,764.0,4128.185,4128.685,year=2025/month=11/2025111211.json,6853.0,2025-11-12T15:10:45.085Z,85.0,4152.445,4152.955,year=2025/month=11/2025111215.json,4610.0,23.75999999999931,2025,False,0.9568493150684931,4,35.22699999999986,False,True
2025-11-12 12:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-11-12 12:15:00+00:00,2025-11-12 15:10:30+00:00,17.62,R1_PULLBACK,LONG,1762949700000,1762960230000,1762949700000,1762960230000,False,False,True,True,True,2025-11-12T12:15:00.198Z,198.0,4130.385,4130.875,year=2025/month=11/2025111212.json,2870.0,2025-11-12T15:10:30.027Z,27.0,4150.175,4150.725,year=2025/month=11/2025111215.json,4446.0,19.300000000000185,2025,False,0.9753593429158111,4,35.22699999999986,False,True
V9_BREAK_20251113T080000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-11-13 08:00:00+00:00,2025-11-13 08:30:00+00:00,16.25214268266117,V57_BREAK_SWING_H4ADX_HIGH,LONG,1763020800000,1763022600000,1763020800000,1763022600000,False,False,True,True,True,2025-11-13T08:00:00.054Z,54.0,4219.945,4220.435,year=2025/month=11/2025111308.json,0.0,2025-11-13T08:30:00.024Z,24.0,4237.165,4237.741,year=2025/month=11/2025111308.json,9911.0,16.729999999999563,2025,False,0.6967213114754098,9,148.6170000000002,False,True
V9_BREAK_20251113T133500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-11-13 13:35:00+00:00,2025-11-13 14:45:00+00:00,24.325434438782803,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1763040900000,1763045100000,1763040900000,1763045100000,False,False,True,True,True,2025-11-13T13:35:00.112Z,112.0,4224.305,4224.785,year=2025/month=11/2025111313.json,15894.0,2025-11-13T14:45:00.086Z,86.0,4187.479,4188.075,year=2025/month=11/2025111314.json,19695.0,36.23000000000047,2025,False,0.03617747440273038,10,165.34699999999975,False,True
V9_BREAK_20251114T002000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-11-14 00:20:00+00:00,2025-11-14 00:55:00+00:00,-11.421944478195137,V57_BREAK_SWING_H4ADX_HIGH,LONG,1763079600000,1763081700000,1763079600000,1763081700000,False,False,True,True,True,2025-11-14T00:20:00.134Z,134.0,4188.635,4189.385,year=2025/month=11/2025111400.json,2583.0,2025-11-14T00:55:00.066Z,66.0,4179.355,4180.115,year=2025/month=11/2025111400.json,7903.0,-10.030000000000657,2025,False,0.2407912687585266,11,201.57700000000023,False,True
V9_BREAK_20251114T012500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-11-14 01:25:00+00:00,2025-11-14 01:50:00+00:00,-12.961565621579414,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1763083500000,1763085000000,1763083500000,1763085000000,False,False,True,True,True,2025-11-14T01:25:00.013Z,13.0,4176.155,4176.975,year=2025/month=11/2025111401.json,7813.0,2025-11-14T01:50:00.116Z,116.0,4186.925,4187.685,year=2025/month=11/2025111401.json,14761.0,-11.530000000000657,2025,False,0.7164280845262441,12,191.54699999999957,False,True
V9_BREAK_20251117T160500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-11-17 16:05:00+00:00,2025-11-17 16:35:00+00:00,-16.119399086678964,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1763395500000,1763397300000,1763395500000,1763397300000,False,False,True,True,True,2025-11-17T16:05:00.099Z,99.0,4056.475,4057.085,year=2025/month=11/2025111716.json,1943.0,2025-11-17T16:35:00.106Z,106.0,4072.165,4072.742,year=2025/month=11/2025111716.json,12267.0,-16.26700000000028,2025,False,0.3188010899182561,13,180.01699999999892,False,True
V9_BREAK_20251117T185500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-11-17 18:55:00+00:00,2025-11-17 19:35:00+00:00,18.305070064966213,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1763405700000,1763408100000,1763405700000,1763408100000,False,True,True,True,True,2025-11-17T18:55:00.106Z,106.0,4064.515,4064.985,year=2025/month=11/2025111718.json,18081.0,2025-11-17T19:35:00.007Z,7.0,4038.185,4038.825,year=2025/month=11/2025111719.json,13742.0,25.69000000000005,2025,False,0.18992511912865895,14,163.74999999999864,False,True
V9_BREAK_20251118T015500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-11-18 01:55:00+00:00,2025-11-18 07:48:25+00:00,6.752074769591669,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1763430900000,1763455200000,1763430900000,1763452105000,False,True,True,True,True,2025-11-18T01:55:00.086Z,86.0,4024.615,4025.315,year=2025/month=11/2025111801.json,18497.0,2025-11-18T07:48:25.100Z,100.0,4016.275,4016.735,year=2025/month=11/2025111807.json,13378.0,7.879999999999654,2025,False,0.37755102040816324,15,189.4399999999987,False,True
V9_BREAK_20251118T084000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-11-18 08:40:00+00:00,2025-11-18 13:55:00+00:00,26.212482160273296,V57_BREAK_SWING_H4ADX_HIGH,LONG,1763455200000,1763474100000,1763455200000,1763474100000,False,False,True,True,True,2025-11-18T08:40:00.009Z,9.0,4041.135,4041.665,year=2025/month=11/2025111808.json,10453.0,2025-11-18T13:55:00.107Z,107.0,4068.815,4069.305,year=2025/month=11/2025111813.json,19956.0,27.15000000000009,2025,False,0.1053704962610469,16,197.31999999999834,False,True
V9_BREAK_20251119T000000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-11-19 00:00:00+00:00,2025-11-19 00:55:00+00:00,-8.43458871573709,V57_BREAK_SWING_H4ADX_HIGH,LONG,1763510400000,1763513700000,1763510400000,1763513700000,False,False,True,True,True,2025-11-19T00:00:00.006Z,6.0,4076.595,4077.225,year=2025/month=11/2025111900.json,0.0,2025-11-19T00:55:00.134Z,134.0,4072.095,4072.695,year=2025/month=11/2025111900.json,7396.0,-5.130000000000109,2025,False,0.9646739130434783,17,224.46999999999844,False,True
V9_BREAK_20251119T011000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-11-19 01:10:00+00:00,2025-11-19 01:35:00+00:00,-9.501983764710213,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1763514600000,1763516100000,1763514600000,1763516100000,False,False,True,True,True,2025-11-19T01:10:00.145Z,145.0,4061.715,4062.335,year=2025/month=11/2025111901.json,3736.0,2025-11-19T01:35:00.308Z,308.0,4064.475,4065.085,year=2025/month=11/2025111901.json,9781.0,-3.369999999999891,2025,False,0.8710115410726409,18,219.33999999999833,False,True
V7_20251120T085500Z_LONG,V7_SWING_HEALTH,2025-11-20 08:55:00+00:00,2025-11-20 13:05:00+00:00,27.47122833018889,V7_SWING_HEALTH,LONG,1763628900000,1763643900000,1763628900000,1763643900000,False,False,True,True,True,2025-11-20T08:55:00.031Z,31.0,4057.765,4058.385,year=2025/month=11/2025112008.json,16105.0,2025-11-20T13:05:00.149Z,149.0,4087.955,4088.542,year=2025/month=11/2025112013.json,2028.0,29.56999999999971,2025,False,0.8569491525423729,19,215.96999999999844,False,True
2025-11-25 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-11-25 13:00:00+00:00,2025-11-25 14:46:40+00:00,-15.99,R1_PULLBACK,LONG,1764075600000,1764081999000,1764075600000,1764082000000,False,False,True,True,True,2025-11-25T13:00:00.114Z,114.0,4129.685,4130.455,year=2025/month=11/2025112513.json,0.0,2025-11-25T14:46:40.085Z,85.0,4115.265,4116.025,year=2025/month=11/2025112514.json,19087.0,-15.1899999999996,2025,False,0.5460704607046071,20,245.53999999999814,False,True
V7_20251125T130500Z_LONG,V7_SWING_HEALTH,2025-11-25 13:05:00+00:00,2025-11-25 14:40:00+00:00,-12.382004601938844,V7_SWING_HEALTH,LONG,1764075900000,1764081600000,1764075900000,1764081600000,False,False,True,True,True,2025-11-25T13:05:00.002Z,2.0,4132.175,4132.935,year=2025/month=11/2025112513.json,1596.0,2025-11-25T14:40:00.036Z,36.0,4122.325,4123.065,year=2025/month=11/2025112514.json,14636.0,-10.610000000000582,2025,False,0.4116452268111036,20,245.53999999999814,False,True
V7_20251126T083500Z_SHORT,V7_SWING_HEALTH,2025-11-26 08:35:00+00:00,2025-11-26 11:35:00+00:00,-9.045830241799694,V7_SWING_HEALTH,SHORT,1764146100000,1764156900000,1764146100000,1764156900000,False,False,True,True,True,2025-11-26T08:35:00.093Z,93.0,4160.455,4161.205,year=2025/month=11/2025112608.json,6281.0,2025-11-26T11:35:00.140Z,140.0,4171.985,4172.735,year=2025/month=11/2025112611.json,4462.0,-12.279999999999744,2025,False,0.43234100135318,22,219.73999999999796,False,True
2025-11-26 13:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-11-26 13:30:00+00:00,2025-11-26 14:08:20+00:00,-17.94,R1_PULLBACK,LONG,1764163800000,1764166098000,1764163800000,1764166100000,False,False,True,True,True,2025-11-26T13:30:00.023Z,23.0,4165.015,4166.745,year=2025/month=11/2025112613.json,6308.0,2025-11-26T14:08:20.123Z,123.0,4141.718,4142.445,year=2025/month=11/2025112614.json,2750.0,-25.027000000000044,2025,False,0.7085868830290737,23,207.45999999999822,False,True
2025-11-27 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-11-27 09:00:00+00:00,2025-11-27 09:03:40+00:00,-9.79,R1_PULLBACK,LONG,1764234000000,1764234220000,1764234000000,1764234220000,False,False,True,True,True,2025-11-27T09:00:00.232Z,232.0,4165.555,4165.985,year=2025/month=11/2025112709.json,0.0,2025-11-27T09:03:40.043Z,43.0,4157.595,4158.145,year=2025/month=11/2025112709.json,1051.0,-8.389999999999418,2025,False,0.902027027027027,24,182.43299999999817,False,True
2025-11-27 09:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-11-27 09:45:00+00:00,2025-11-28 00:34:30+00:00,20.57,R1_PULLBACK,LONG,1764236700000,1764290070000,1764236700000,1764290070000,False,False,True,True,True,2025-11-27T09:45:00.753Z,753.0,4157.335,4157.825,year=2025/month=11/2025112709.json,9474.0,2025-11-28T00:34:30.032Z,32.0,4173.065,4173.512,year=2025/month=11/2025112800.json,2670.0,15.239999999999782,2025,False,0.5854152599594868,25,174.04299999999876,False,True
V25_336eb1ade19e1454b8176d07,V25_CHOP,2025-12-04 06:05:05+00:00,2025-12-04 09:44:20+00:00,-15.528962849025374,V25_CHOP,SHORT,1764828300025,1764841455885,1764828305000,1764841460000,False,False,True,True,True,2025-12-04T06:05:05.042Z,42.0,4183.225,4183.815,year=2025/month=12/2025120406.json,1527.0,2025-12-04T09:44:20.030Z,30.0,4197.415,4197.995,year=2025/month=12/2025120409.json,10804.0,-14.769999999999529,2025,False,0.5731625084288604,0,0.0,False,True
V25_e96a924eb3d1994a1566009a,V25_CHOP,2025-12-08 23:30:05+00:00,2025-12-09 07:08:55+00:00,5.267459742502998,V25_CHOP,SHORT,1765236604124,1765271252765,1765236605000,1765264135000,False,False,True,True,True,2025-12-08T23:30:07.234Z,2234.0,4192.605,4193.255,year=2025/month=12/2025120823.json,1397.0,2025-12-09T07:08:56.562Z,1562.0,4185.625,4186.265,year=2025/month=12/2025120907.json,1675.0,6.339999999999236,2025,False,0.5663299663299664,1,-14.769999999999529,False,True
2025-12-11 13:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-12-11 13:45:00+00:00,2025-12-11 15:41:35+00:00,31.56,R1_PULLBACK,LONG,1765460700000,1765467691000,1765460700000,1765467695000,False,False,True,True,True,2025-12-11T13:45:00.230Z,230.0,4219.495,4220.035,year=2025/month=12/2025121113.json,14171.0,2025-12-11T15:41:35.034Z,34.0,4251.025,4251.735,year=2025/month=12/2025121115.json,19733.0,30.98999999999978,2025,False,0.7782258064516129,2,-8.430000000000293,False,True
4a9a3f3991e53ba202a6376e,R3_COMPRESSION,2025-12-11 17:00:05+00:00,2025-12-12 15:58:15+00:00,7.607875620339898,R3_COMPRESSION,LONG,1765472400020,1765558800100,1765472405000,1765555095000,False,False,True,True,True,2025-12-11T17:00:05.072Z,72.0,4274.115,4274.685,year=2025/month=12/2025121117.json,44.0,2025-12-12T15:58:15.013Z,13.0,4284.045,4284.831,year=2025/month=12/2025121215.json,40308.0,9.359999999999673,2025,False,0.8200134318334452,3,22.55999999999949,False,True
V9_BREAK_20251215T053500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-12-15 05:35:00+00:00,2025-12-15 14:00:00+00:00,-7.458641034308968,V57_BREAK_SWING_H4ADX_HIGH,LONG,1765776900000,1765807200000,1765776900000,1765807200000,False,False,True,True,True,2025-12-15T05:35:00.110Z,110.0,4336.189,4337.105,year=2025/month=12/2025121505.json,6287.0,2025-12-15T14:00:00.065Z,65.0,4331.815,4332.495,year=2025/month=12/2025121514.json,0.0,-5.289999999999964,2025,False,0.698859825620389,4,31.919999999999163,False,True
V7_20251215T083500Z_SHORT,V7_SWING_HEALTH,2025-12-15 08:35:00+00:00,2025-12-15 14:05:00+00:00,12.6407826271464,V7_SWING_HEALTH,SHORT,1765787700000,1765807500000,1765787700000,1765807500000,False,False,True,True,True,2025-12-15T08:35:00.644Z,644.0,4344.045,4344.615,year=2025/month=12/2025121508.json,8334.0,2025-12-15T14:05:00.148Z,148.0,4334.015,4334.545,year=2025/month=12/2025121514.json,1840.0,9.5,2025,False,0.435656836461126,4,31.919999999999163,False,True
V9_BREAK_20251216T004000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-12-16 00:40:00+00:00,2025-12-16 01:00:00+00:00,-6.863812135670897,V57_BREAK_SWING_H4ADX_HIGH,LONG,1765845600000,1765846800000,1765845600000,1765846800000,False,False,True,True,True,2025-12-16T00:40:00.052Z,52.0,4311.915,4312.515,year=2025/month=12/2025121600.json,5606.0,2025-12-16T01:00:00.103Z,103.0,4307.995,4308.512,year=2025/month=12/2025121601.json,0.0,-4.520000000000437,2025,False,0.8379102478231748,6,36.1299999999992,False,True
V9_BREAK_20251217T000500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-12-17 00:05:00+00:00,2025-12-17 01:26:05+00:00,2.421709660726707,V57_BREAK_SWING_H4ADX_HIGH,LONG,1765929900000,1765935300000,1765929900000,1765934765000,False,False,True,True,True,2025-12-17T00:05:00.247Z,247.0,4310.245,4310.835,year=2025/month=12/2025121700.json,410.0,2025-12-17T01:26:05.201Z,201.0,4313.755,4314.415,year=2025/month=12/2025121701.json,8626.0,2.9200000000000728,2025,False,0.5957161981258366,7,31.609999999998763,False,True
V9_BREAK_20251217T013500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-12-17 01:35:00+00:00,2025-12-17 02:40:00+00:00,-7.208456066673353,V57_BREAK_SWING_H4ADX_HIGH,LONG,1765935300000,1765939200000,1765935300000,1765939200000,False,True,True,True,True,2025-12-17T01:35:00.460Z,460.0,4321.825,4322.475,year=2025/month=12/2025121701.json,11826.0,2025-12-17T02:40:00.008Z,8.0,4319.375,4320.035,year=2025/month=12/2025121702.json,10572.0,-3.100000000000364,2025,False,0.88561872909699,8,34.529999999998836,False,True
2025-12-17 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-12-17 09:00:00+00:00,2025-12-17 10:38:15+00:00,-12.82,R1_PULLBACK,LONG,1765962000000,1765967894000,1765962000000,1765967895000,False,False,True,True,True,2025-12-17T09:00:00.095Z,95.0,4318.935,4319.535,year=2025/month=12/2025121709.json,0.0,2025-12-17T10:38:15.132Z,132.0,4308.755,4309.315,year=2025/month=12/2025121710.json,5887.0,-10.779999999999744,2025,False,0.8689839572192514,9,31.429999999998472,False,True
2025-12-17 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-12-17 10:15:00+00:00,2025-12-17 10:35:40+00:00,-8.07,R1_PULLBACK,LONG,1765966500000,1765967740000,1765966500000,1765967740000,False,False,True,True,True,2025-12-17T10:15:02.233Z,2233.0,4319.295,4319.885,year=2025/month=12/2025121710.json,1858.0,2025-12-17T10:35:40.377Z,377.0,4311.825,4312.425,year=2025/month=12/2025121710.json,5243.0,-8.0600000000004,2025,False,0.6820307281229125,9,31.429999999998472,False,True
2025-12-17 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-12-17 11:00:00+00:00,2025-12-17 13:58:45+00:00,25.28,R1_PULLBACK,LONG,1765969200000,1765979921000,1765969200000,1765979925000,False,False,True,True,True,2025-12-17T11:00:00.087Z,87.0,4317.535,4318.075,year=2025/month=12/2025121711.json,0.0,2025-12-17T13:58:45.008Z,8.0,4342.895,4343.485,year=2025/month=12/2025121713.json,19013.0,24.82000000000062,2025,False,0.25166889185580776,11,12.589999999998328,False,True
2025-12-17 12:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-12-17 12:30:00+00:00,2025-12-17 13:40:25+00:00,14.84,R1_PULLBACK,LONG,1765974600000,1765978825000,1765974600000,1765978825000,False,False,True,True,True,2025-12-17T12:30:00.686Z,686.0,4321.095,4321.695,year=2025/month=12/2025121712.json,4449.0,2025-12-17T13:40:25.355Z,355.0,4336.745,4337.275,year=2025/month=12/2025121713.json,13201.0,15.050000000000182,2025,False,0.8452301534356238,11,12.589999999998328,False,True
V9_BREAK_20251218T005000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-12-18 00:50:00+00:00,2025-12-18 12:30:00+00:00,12.022715854824993,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1766019000000,1766061000000,1766019000000,1766061000000,False,True,True,True,True,2025-12-18T00:50:00.707Z,707.0,4333.625,4334.105,year=2025/month=12/2025121800.json,7505.0,2025-12-18T12:30:00.132Z,132.0,4319.148,4319.805,year=2025/month=12/2025121812.json,6531.0,13.819999999999707,2025,False,0.7046666666666667,13,52.45999999999913,False,True
V9_BREAK_20251218T135000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-12-18 13:50:00+00:00,2025-12-18 14:40:00+00:00,-10.573318934905435,V57_BREAK_SWING_H4ADX_HIGH,LONG,1766065800000,1766068800000,1766065800000,1766068800000,False,False,True,True,True,2025-12-18T13:50:00.025Z,25.0,4339.465,4340.135,year=2025/month=12/2025121813.json,19379.0,2025-12-18T14:40:00.098Z,98.0,4328.425,4329.085,year=2025/month=12/2025121814.json,17468.0,-11.710000000000036,2025,False,0.7868087941372418,14,66.27999999999884,False,True
V9_BREAK_20251219T001500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-12-19 00:15:00+00:00,2025-12-19 01:25:00+00:00,10.325776845036357,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1766103300000,1766107500000,1766103300000,1766107500000,False,False,True,True,True,2025-12-19T00:15:00.777Z,777.0,4329.725,4330.315,year=2025/month=12/2025121900.json,1400.0,2025-12-19T01:25:00.393Z,393.0,4317.455,4318.155,year=2025/month=12/2025121901.json,7651.0,11.570000000000618,2025,False,0.23568575233022637,15,54.5699999999988,False,True
V9_BREAK_20251219T012500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-12-19 01:25:00+00:00,2025-12-19 02:05:00+00:00,-8.7514059523796,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1766107500000,1766109900000,1766107500000,1766109900000,False,False,True,True,True,2025-12-19T01:25:00.393Z,393.0,4317.455,4318.155,year=2025/month=12/2025121901.json,7651.0,2025-12-19T02:05:00.152Z,152.0,4325.635,4326.215,year=2025/month=12/2025121902.json,993.0,-8.760000000000218,2025,False,0.5169660678642715,16,66.13999999999942,False,True
2025-12-19 14:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-12-19 14:45:00+00:00,2025-12-19 14:47:05+00:00,-11.32,R1_PULLBACK,LONG,1766155500000,1766155623000,1766155500000,1766155625000,False,False,True,True,True,2025-12-19T14:45:00.114Z,114.0,4334.635,4335.235,year=2025/month=12/2025121914.json,17206.0,2025-12-19T14:47:05.004Z,4.0,4320.745,4321.592,year=2025/month=12/2025121914.json,18416.0,-14.489999999999782,2025,False,0.8131648936170213,17,57.3799999999992,False,True
V9_BREAK_20251222T000500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-12-22 00:05:00+00:00,2025-12-22 01:40:00+00:00,13.802725655535912,V57_BREAK_SWING_H4ADX_HIGH,LONG,1766361900000,1766367600000,1766361900000,1766367600000,False,True,True,True,True,2025-12-22T00:05:00.095Z,95.0,4362.5,4362.915,year=2025/month=12/2025122200.json,1773.0,2025-12-22T01:40:00.017Z,17.0,4377.205,4378.035,year=2025/month=12/2025122201.json,12608.0,14.289999999999964,2025,False,0.8611295681063122,18,42.88999999999942,False,True
V9_BREAK_20251222T014000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-12-22 01:40:00+00:00,2025-12-22 04:50:00+00:00,19.575875813269697,V57_BREAK_SWING_H4ADX_HIGH,LONG,1766367600000,1766379000000,1766367600000,1766379000000,False,False,True,True,True,2025-12-22T01:40:00.017Z,17.0,4377.205,4378.035,year=2025/month=12/2025122201.json,12608.0,2025-12-22T04:50:00.042Z,42.0,4398.305,4399.025,year=2025/month=12/2025122204.json,4463.0,20.27000000000044,2025,False,0.4063745019920319,19,57.17999999999938,False,True
V9_BREAK_20251223T002000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-12-23 00:20:00+00:00,2025-12-23 01:15:00+00:00,14.64524784802096,V57_BREAK_SWING_H4ADX_HIGH,LONG,1766449200000,1766452500000,1766449200000,1766452500000,False,False,True,True,True,2025-12-23T00:20:01.557Z,1557.0,4468.195,4468.825,year=2025/month=12/2025122300.json,2946.0,2025-12-23T01:15:00.171Z,171.0,4485.335,4486.065,year=2025/month=12/2025122301.json,6735.0,16.51000000000022,2025,False,0.9887267904509284,20,77.44999999999982,False,True
V9_BREAK_20251223T011500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-12-23 01:15:00+00:00,2025-12-23 01:20:00+00:00,-8.900319058194311,V57_BREAK_SWING_H4ADX_HIGH,LONG,1766452500000,1766452800000,1766452500000,1766452800000,False,False,True,True,True,2025-12-23T01:15:00.171Z,171.0,4485.335,4486.065,year=2025/month=12/2025122301.json,6735.0,2025-12-23T01:20:00.295Z,295.0,4480.245,4480.845,year=2025/month=12/2025122301.json,8720.0,-5.819999999999709,2025,False,0.6951623591782637,21,93.96000000000004,False,True
V9_BREAK_20251224T003000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-12-24 00:30:00+00:00,2025-12-24 03:00:00+00:00,-11.192727850732805,V57_BREAK_SWING_H4ADX_HIGH,LONG,1766536200000,1766545200000,1766536200000,1766545200000,False,False,True,True,True,2025-12-24T00:30:00.550Z,550.0,4513.605,4514.402,year=2025/month=12/2025122400.json,5557.0,2025-12-24T03:00:00.003Z,3.0,4477.185,4478.555,year=2025/month=12/2025122403.json,0.0,-37.21699999999964,2025,False,0.33178807947019867,22,88.14000000000033,False,True
V9_BREAK_20251224T030000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-12-24 03:00:00+00:00,2025-12-24 03:20:00+00:00,-16.746555291225047,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1766545200000,1766546400000,1766545200000,1766546400000,False,False,True,True,True,2025-12-24T03:00:00.003Z,3.0,4477.185,4478.555,year=2025/month=12/2025122403.json,0.0,2025-12-24T03:20:00.107Z,107.0,4495.065,4495.895,year=2025/month=12/2025122403.json,9001.0,-18.71000000000004,2025,False,0.17604235605559232,23,50.923000000000684,False,True
2025-12-24 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-12-24 10:00:00+00:00,2025-12-24 13:19:45+00:00,-15.010000000000002,R1_PULLBACK,LONG,1766570400000,1766582382000,1766570400000,1766582385000,False,False,True,True,True,2025-12-24T10:00:00.188Z,188.0,4494.475,4495.305,year=2025/month=12/2025122410.json,0.0,2025-12-24T13:19:45.031Z,31.0,4483.615,4484.445,year=2025/month=12/2025122413.json,8738.0,-11.69000000000051,2025,False,0.8822751322751323,24,32.21300000000065,False,True
