candidate_id,family,regime,direction,threshold,stop_atr,target_r,max_hold_bars,lookback,body_min,session,trades,trades_per_active_day,wins,win_rate,net_r,average_r,net_pips,profit_factor,maximum_drawdown_r,positive_active_month_share,top_5pct_removed_profit_factor,parameter_sha256,stage,gate_pass
EURF2_1101,trend_pullback,trend_up,long,0.0,1.0,1.0,40,16,0.25,all,458,0.24518201284796573,227,0.49563318777292575,-11.74169633579835,-0.025636891562878492,-485.8416461994874,0.9488585057564735,32.63723206628403,0.36538461538461536,0.8491479926092637,954a316171b7485057ab35a377e7d25455e1fc02d414710bc189025771446780,development,False
EURF2_1102,trend_pullback,trend_up,long,0.0,1.0,1.0,40,16,0.25,liquid,282,0.15096359743040685,133,0.4716312056737589,-21.81027723439106,-0.07734140863259241,-466.6250789704728,0.8520435309698178,33.109705329795,0.3469387755102041,0.7507106481004323,75245bfdf7d713eaaf2c3a672bf4db6f481a722771aeb6bdb9f097a26994cef3,development,False
EURF2_1103,trend_pullback,trend_up,long,0.0,1.0,1.5,40,16,0.25,all,423,0.22644539614561027,175,0.41371158392434987,-4.364104364777951,-0.010317031595219742,-528.3881761516373,0.9822348762854063,25.982144552312846,0.40384615384615385,0.8483908247497306,92d4c8233ca958867714083dc1390b611127779c046568116462c8a1a837d726,development,False
EURF2_1104,trend_pullback,trend_up,long,0.0,1.0,1.5,40,16,0.25,liquid,260,0.139186295503212,99,0.38076923076923075,-31.336817490462707,-0.12052622111716425,-692.3430876072323,0.8022969516545234,43.669397505283335,0.40816326530612246,0.6796579261051636,e32f19561fe4ddd41b84a2bb269903a91a942c4ff63bd09ede27a442e57cef01,development,False
EURF2_1105,trend_pullback,trend_up,long,0.0,1.5,1.0,40,16,0.25,all,422,0.2259100642398287,219,0.518957345971564,8.738930235782771,0.0207083654876369,-219.316569340946,1.0435142530267332,13.757430714182659,0.4423076923076923,0.9344603044880159,271da1b1c7fde9f3df3f0382cde8d474bfbba1775535abf05a734ba8f9e78d4c,development,False
EURF2_1106,trend_pullback,trend_up,long,0.0,1.5,1.0,40,16,0.25,liquid,269,0.14400428265524626,131,0.48698884758364314,-14.18128752976995,-0.05271854100286227,-350.6190711644442,0.8958811456083015,26.729215509788233,0.3877551020408163,0.7935164357816443,7064792909976439a3ebb138ee8976f230c8df8b1879e4a7a976a35dbbd22f72,development,False
EURF2_1107,trend_pullback,trend_up,long,0.0,1.5,1.5,40,16,0.25,all,388,0.20770877944325483,158,0.4072164948453608,-9.048991518857505,-0.02332214308983893,-459.00306977286743,0.9594352857712003,27.300031316445235,0.4423076923076923,0.8254103892825921,e4197a35469922e5dddbe1790f8ad6ff624f8d4a62b3405d7735685af742ce67,development,False
EURF2_1108,trend_pullback,trend_up,long,0.0,1.5,1.5,40,16,0.25,liquid,248,0.13276231263383298,98,0.3951612903225806,-22.308421464818423,-0.0899533123581388,-533.4737847474203,0.8469850018625268,32.98003344978042,0.4489795918367347,0.7136509021848954,4d11292d0a1636b39bd6d71990e28d269b7612df5ea3154a197315737a9a242d,development,False
EURF2_1109,trend_pullback,trend_up,long,0.0,1.0,1.0,40,16,0.5,all,386,0.20663811563169165,192,0.49740932642487046,-7.939063854297238,-0.02056752293859388,-358.990867646356,0.9585015936308129,27.91257004250162,0.4807692307692308,0.8544232879424718,171959afdf36e6327ec00accadaa013268441d23497f455f41a7c140106c950c,development,False
EURF2_1110,trend_pullback,trend_up,long,0.0,1.0,1.0,40,16,0.5,liquid,226,0.12098501070663811,108,0.4778761061946903,-14.293977916395606,-0.06324768989555578,-371.99481767484554,0.875699950121893,25.066385539698892,0.42857142857142855,0.7717795727275584,9c533645725ee4fd9a29d15ba4d207767040b192943c2cfcc84ba451d7a40ccb,development,False
EURF2_1111,trend_pullback,trend_up,long,0.0,1.0,1.5,40,16,0.5,all,360,0.19271948608137046,152,0.4222222222222222,-0.5578828008166994,-0.001549674446713054,-363.6522355690741,0.9972802278327128,24.033197388839714,0.5,0.8660853527635186,5a4bfc6afa3d0073b402e7a57460980105e945af7b01ab12ffff240918a0955f,development,False
EURF2_1112,trend_pullback,trend_up,long,0.0,1.0,1.5,40,16,0.5,liquid,212,0.11349036402569593,83,0.3915094339622642,-22.486032108168335,-0.10606618918947328,-505.9497079637554,0.8213410569556651,34.89907617285081,0.4489795918367347,0.6906164063145942,bec8d038f29950bc0014f8b7eed432e5dab9c95d32b07c7991139f93821a35c9,development,False
EURF2_1113,trend_pullback,trend_up,long,0.0,1.5,1.0,40,16,0.5,all,364,0.1948608137044968,186,0.510989010989011,0.7661268799696295,0.0021047441757407405,-237.1996884180283,1.0043638702662927,22.408115376244794,0.5,0.8966096793340148,f339e9467cfcdf7cfb8924cae857078e0618c9f653af92849bcb82e8892b0fe0,development,False
EURF2_1114,trend_pullback,trend_up,long,0.0,1.5,1.0,40,16,0.5,liquid,218,0.11670235546038545,108,0.4954128440366973,-8.317375886371574,-0.03815310039619988,-259.38932197701934,0.9227425814932007,19.88517925669343,0.4489795918367347,0.8209833892119129,4b4dcd459d616271668858c868cd7074758973793317e5ddcda25a83c0d42e26,development,False
EURF2_1115,trend_pullback,trend_up,long,0.0,1.5,1.5,40,16,0.5,all,342,0.18308351177730192,141,0.41228070175438597,-10.979479818127157,-0.03210374215826654,-383.81653097553817,0.9440448730438167,32.674810628185355,0.4230769230769231,0.8068851101628247,52525de5ebf1bbc5384f139c6267bfe1f6d79d0145d157a9c2a30475df8f9144,development,False
EURF2_1116,trend_pullback,trend_up,long,0.0,1.5,1.5,40,16,0.5,liquid,206,0.11027837259100642,82,0.39805825242718446,-20.452803536324872,-0.09928545405982947,-441.73729190568605,0.8284884577435307,29.520068494024976,0.4489795918367347,0.6905180138685797,a69c9ddd39fdd8adf83c04b000af2df663d98cfb4086bd54c6a4c9102d88d422,development,False
EURF2_1117,trend_pullback,trend_down,short,0.0,1.0,1.0,40,4,0.25,all,587,0.31423982869379014,275,0.4684838160136286,-39.407024606543075,-0.06713292096515004,-554.0034371737912,0.8720759951709233,46.877055753747314,0.2909090909090909,0.7751771641371221,6ea065e5a77fa341ddfbc5a1b058ccab2254533dc4522f35ecdcf9437c24cafe,development,False
EURF2_1118,trend_pullback,trend_down,short,0.0,1.0,1.0,40,4,0.25,liquid,369,0.1975374732334047,179,0.48509485094850946,-9.284429792799614,-0.025161056349050442,-210.64406243573194,0.9494362855026044,22.750630687692823,0.34,0.8464234018107777,a9b169a91c499f3fdbefce7caca3c762ebcea1d79347a38d72b03e86cb2f29df,development,False
EURF2_1119,trend_pullback,trend_down,short,0.0,1.0,1.5,40,4,0.25,all,546,0.29229122055674517,209,0.38278388278388276,-38.69648316025827,-0.0708726797806928,-504.53572434467236,0.8840620932552293,49.13467696362618,0.4,0.7586772191510879,f02b70a03b69c6f4a2bc54e49684fc2c7f02feb348a74449ef465591ff86f2fc,development,False
EURF2_1120,trend_pullback,trend_down,short,0.0,1.0,1.5,40,4,0.25,liquid,334,0.17880085653104924,131,0.39221556886227543,-13.824995051781823,-0.041392200753837795,-196.2118517892497,0.9295012450108883,24.349061784238188,0.3,0.7998915299921256,3562901edad8a2b3a11d6df89f86f07681a7fac14a135265da07481545026ac5,development,False
EURF2_1121,trend_pullback,trend_down,short,0.0,1.5,1.0,40,4,0.25,all,549,0.29389721627408993,262,0.4772313296903461,-24.51595012614432,-0.044655646860007864,-482.8686995112985,0.9120130743914324,34.561973812649754,0.32727272727272727,0.8120076342541325,ed33514f45ee30fd6a096ab3d778fed352000e0a713ba19b8d8ae758a1e73c79,development,False
EURF2_1122,trend_pullback,trend_down,short,0.0,1.5,1.0,40,4,0.25,liquid,354,0.18950749464668093,174,0.4915254237288136,-4.012037925478426,-0.01133344046745318,-176.76072685087527,0.9765867744721117,19.343188744270524,0.38,0.8719941615453995,0c12c926445cfc77daa8dbe0f1b1a3422a369eb1ad5791458b8900ea7cf4cba0,development,False
EURF2_1123,trend_pullback,trend_down,short,0.0,1.5,1.5,40,4,0.25,all,503,0.269271948608137,203,0.40357852882703776,-8.19904226098833,-0.0163002828250265,-332.53294904008527,0.9717287503625047,28.47376977235217,0.4,0.8377156771648456,5faa19fccfc6cd6695dc18d81494971ca8ccf14e7a9f2e855744bf1c1f9e47d5,development,False
EURF2_1124,trend_pullback,trend_down,short,0.0,1.5,1.5,40,4,0.25,liquid,316,0.16916488222698073,129,0.40822784810126583,-1.527872011825258,-0.004835038012105247,-161.3055487093318,0.9913775106620608,18.45315951138776,0.38,0.8563647815562359,6797b47e39340fe2f0daeacca45f825933554cf934d330197b655f37afd67a86,development,False
EURF2_1125,trend_pullback,trend_down,short,0.0,1.0,1.0,40,4,0.5,all,504,0.2698072805139186,234,0.4642857142857143,-36.50956407698123,-0.07243961126385164,-546.1389645006242,0.8618276106902972,47.6855314598678,0.2727272727272727,0.7639019964582572,e5821d578d987073372b4bbf3a7cb48099b7c4587c1098c335fde8a706ffbaa8,development,False
EURF2_1126,trend_pullback,trend_down,short,0.0,1.0,1.0,40,4,0.5,liquid,298,0.15952890792291222,142,0.47651006711409394,-11.313943075388224,-0.037966251930832966,-306.3572323896757,0.9241222900952204,19.05650289936222,0.32,0.8239555029508651,c9c968186c1464306d75d8b923de127719097c7a1af65f845703e21b9cdf3d5d,development,False
EURF2_1127,trend_pullback,trend_down,short,0.0,1.0,1.5,40,4,0.5,all,468,0.2505353319057816,176,0.37606837606837606,-42.97545946671746,-0.09182790484341338,-477.7320896763171,0.8499888675864719,60.15169362298026,0.32727272727272727,0.7247618742006893,da74c02482429a6ff62b9d2e610d1120141403ecfc6bae7ccb1d6d1dc387d8dc,development,False
EURF2_1128,trend_pullback,trend_down,short,0.0,1.0,1.5,40,4,0.5,liquid,275,0.14721627408993576,111,0.4036363636363636,-6.0788067522793305,-0.022104751826470294,-133.41471040895004,0.9612973318634898,20.50558803153146,0.44,0.8280129145458713,6380317447029b9b41f7f53857cf66f9eb94c074274608989fab4b0cedfd5f6d,development,False
EURF2_1129,trend_pullback,trend_down,short,0.0,1.5,1.0,40,4,0.5,all,477,0.25535331905781583,227,0.4758909853249476,-21.473483972192543,-0.04501778610522546,-440.0114667037824,0.9107004971989486,33.05909950710654,0.3090909090909091,0.8113587014544511,4a29c4f2adcab368fee3918f4b1be866739fb255f45bbe9b62e148a97e7611f7,development,False
EURF2_1130,trend_pullback,trend_down,short,0.0,1.5,1.0,40,4,0.5,liquid,290,0.15524625267665954,140,0.4827586206896552,-8.111990638592655,-0.027972381512388466,-280.22314314380964,0.9428117816516253,17.415320634079617,0.34,0.8375163443945312,009ec11af6e68a4629b0ea36a98c2ab6ad89107d133d085277c96a2e1094fc6a,development,False
EURF2_1131,trend_pullback,trend_down,short,0.0,1.5,1.5,40,4,0.5,all,438,0.23447537473233404,178,0.4063926940639269,-9.339824214398032,-0.021323799576251214,-320.2352709845258,0.9627221056031294,21.07479490958282,0.36363636363636365,0.8314494234697802,6eeae921be249bc6bbaf4b5c3b5ad1cd6289899bfb22895b04ed310a23c7af00,development,False
EURF2_1132,trend_pullback,trend_down,short,0.0,1.5,1.5,40,4,0.5,liquid,266,0.1423982869379015,113,0.424812030075188,4.411426841515571,0.016584311434269063,-110.97452404387869,1.03045660119775,13.380712003361282,0.5,0.8859173266575258,d18064975e77372e3072c4e00d1964a6807e4d8f871a569663dd9b0ad51779d0,development,False
EURF2_1133,trend_pullback,trend_down,short,0.0,1.0,1.0,40,8,0.25,all,587,0.31423982869379014,275,0.4684838160136286,-39.407024606543075,-0.06713292096515004,-554.0034371737912,0.8720759951709233,46.877055753747314,0.2909090909090909,0.7751771641371221,783c9e5d49b6f67ce01ccfa15dd315f9573556836bf43ddcf9bae508761f20a3,development,False
EURF2_1134,trend_pullback,trend_down,short,0.0,1.0,1.0,40,8,0.25,liquid,369,0.1975374732334047,179,0.48509485094850946,-9.284429792799614,-0.025161056349050442,-210.64406243573194,0.9494362855026044,22.750630687692823,0.34,0.8464234018107777,9464c50ddb49da63e05ec4247296742cbf3bb39515fa42a75ed5b43a7ebe9134,development,False
EURF2_1135,trend_pullback,trend_down,short,0.0,1.0,1.5,40,8,0.25,all,546,0.29229122055674517,209,0.38278388278388276,-38.69648316025827,-0.0708726797806928,-504.53572434467236,0.8840620932552293,49.13467696362618,0.4,0.7586772191510879,6423c916d81597a4f282aa1daa54cb029a47ada47b1217e0d86d987b2314128d,development,False
EURF2_1136,trend_pullback,trend_down,short,0.0,1.0,1.5,40,8,0.25,liquid,334,0.17880085653104924,131,0.39221556886227543,-13.824995051781823,-0.041392200753837795,-196.2118517892497,0.9295012450108883,24.349061784238188,0.3,0.7998915299921256,50e14a5af89432459b4accc59b178ce37c2283d28caf1fc2aae83f078c1bfded,development,False
EURF2_1137,trend_pullback,trend_down,short,0.0,1.5,1.0,40,8,0.25,all,549,0.29389721627408993,262,0.4772313296903461,-24.51595012614432,-0.044655646860007864,-482.8686995112985,0.9120130743914324,34.561973812649754,0.32727272727272727,0.8120076342541325,e78a67c3a2f67bde0d8222888c3fb47b55dfd890f40b2d04f67197dcd8c4936f,development,False
EURF2_1138,trend_pullback,trend_down,short,0.0,1.5,1.0,40,8,0.25,liquid,354,0.18950749464668093,174,0.4915254237288136,-4.012037925478426,-0.01133344046745318,-176.76072685087527,0.9765867744721117,19.343188744270524,0.38,0.8719941615453995,c67a019c208e9a4951ac03439d45642007ad6de6cc5072ba94d8a670479c9501,development,False
EURF2_1139,trend_pullback,trend_down,short,0.0,1.5,1.5,40,8,0.25,all,503,0.269271948608137,203,0.40357852882703776,-8.19904226098833,-0.0163002828250265,-332.53294904008527,0.9717287503625047,28.47376977235217,0.4,0.8377156771648456,d2b8fc120aa050fc21884112e233613971058e99c7431fe5ae7a8e47dc53679f,development,False
EURF2_1140,trend_pullback,trend_down,short,0.0,1.5,1.5,40,8,0.25,liquid,316,0.16916488222698073,129,0.40822784810126583,-1.527872011825258,-0.004835038012105247,-161.3055487093318,0.9913775106620608,18.45315951138776,0.38,0.8563647815562359,4e636a3fb546662707469f97e9fea546a83aa1ccb64a73a91aa7de59f33de413,development,False
EURF2_1141,trend_pullback,trend_down,short,0.0,1.0,1.0,40,8,0.5,all,504,0.2698072805139186,234,0.4642857142857143,-36.50956407698123,-0.07243961126385164,-546.1389645006242,0.8618276106902972,47.6855314598678,0.2727272727272727,0.7639019964582572,d394bd4a02613c357d7bfd10a0869ade43a4118d032f952898a44b41d793c753,development,False
EURF2_1142,trend_pullback,trend_down,short,0.0,1.0,1.0,40,8,0.5,liquid,298,0.15952890792291222,142,0.47651006711409394,-11.313943075388224,-0.037966251930832966,-306.3572323896757,0.9241222900952204,19.05650289936222,0.32,0.8239555029508651,65f12c572377d39ba5627eccf6f23078eb0286762d187477ef9084a5113626ea,development,False
EURF2_1143,trend_pullback,trend_down,short,0.0,1.0,1.5,40,8,0.5,all,468,0.2505353319057816,176,0.37606837606837606,-42.97545946671746,-0.09182790484341338,-477.7320896763171,0.8499888675864719,60.15169362298026,0.32727272727272727,0.7247618742006893,923116bf6ece79e866d75832f9f29e90d3e31a9183a9fa35db912db5eaa41f01,development,False
EURF2_1144,trend_pullback,trend_down,short,0.0,1.0,1.5,40,8,0.5,liquid,275,0.14721627408993576,111,0.4036363636363636,-6.0788067522793305,-0.022104751826470294,-133.41471040895004,0.9612973318634898,20.50558803153146,0.44,0.8280129145458713,3e6826ee0806fc979ae07a5adfab8102801bc2593beba37e9bc4bd3e475dfa57,development,False
EURF2_1145,trend_pullback,trend_down,short,0.0,1.5,1.0,40,8,0.5,all,477,0.25535331905781583,227,0.4758909853249476,-21.473483972192543,-0.04501778610522546,-440.0114667037824,0.9107004971989486,33.05909950710654,0.3090909090909091,0.8113587014544511,ccfd95e59153a4291b5dc91263efc4592627f030969cb05304b1b19d9788f6d9,development,False
EURF2_1146,trend_pullback,trend_down,short,0.0,1.5,1.0,40,8,0.5,liquid,290,0.15524625267665954,140,0.4827586206896552,-8.111990638592655,-0.027972381512388466,-280.22314314380964,0.9428117816516253,17.415320634079617,0.34,0.8375163443945312,8d15e4426ad114bdeabfa47bd67072c44e27673f4161a4a9b2e5233bf0bb5035,development,False
EURF2_1147,trend_pullback,trend_down,short,0.0,1.5,1.5,40,8,0.5,all,438,0.23447537473233404,178,0.4063926940639269,-9.339824214398032,-0.021323799576251214,-320.2352709845258,0.9627221056031294,21.07479490958282,0.36363636363636365,0.8314494234697802,c129c790a36ac4ee42348dc196c5a09df65c387c6daebfeb9b49ce0d2a957a0e,development,False
EURF2_1148,trend_pullback,trend_down,short,0.0,1.5,1.5,40,8,0.5,liquid,266,0.1423982869379015,113,0.424812030075188,4.411426841515571,0.016584311434269063,-110.97452404387869,1.03045660119775,13.380712003361282,0.5,0.8859173266575258,a4e9da6d56afa3063958f9d99b1d1e0acd2ff702a2ebeee6fd197404dcf0c8ad,development,False
EURF2_1149,trend_pullback,trend_down,short,0.0,1.0,1.0,40,16,0.25,all,587,0.31423982869379014,275,0.4684838160136286,-39.407024606543075,-0.06713292096515004,-554.0034371737912,0.8720759951709233,46.877055753747314,0.2909090909090909,0.7751771641371221,c2640691bef966dc7c2a1fc82db29291bd5e28f34c6e3c3c4ea18d12531d4edb,development,False
EURF2_1150,trend_pullback,trend_down,short,0.0,1.0,1.0,40,16,0.25,liquid,369,0.1975374732334047,179,0.48509485094850946,-9.284429792799614,-0.025161056349050442,-210.64406243573194,0.9494362855026044,22.750630687692823,0.34,0.8464234018107777,581fdf64ce115dff2fc1eb08146620409b5bb4c06feeff6ed0762ef74e1a2b57,development,False
EURF2_1151,trend_pullback,trend_down,short,0.0,1.0,1.5,40,16,0.25,all,546,0.29229122055674517,209,0.38278388278388276,-38.69648316025827,-0.0708726797806928,-504.53572434467236,0.8840620932552293,49.13467696362618,0.4,0.7586772191510879,8266dbedcc6f8df5f67b48ea6a66ec6728d4cb78486f7f33fee59bd1eaca747f,development,False
EURF2_1152,trend_pullback,trend_down,short,0.0,1.0,1.5,40,16,0.25,liquid,334,0.17880085653104924,131,0.39221556886227543,-13.824995051781823,-0.041392200753837795,-196.2118517892497,0.9295012450108883,24.349061784238188,0.3,0.7998915299921256,495e9d8b3d8524b5276a1fd515ae3dcc2abec3fed98cb4b1ee8b49d4902513b4,development,False
EURF2_1153,trend_pullback,trend_down,short,0.0,1.5,1.0,40,16,0.25,all,549,0.29389721627408993,262,0.4772313296903461,-24.51595012614432,-0.044655646860007864,-482.8686995112985,0.9120130743914324,34.561973812649754,0.32727272727272727,0.8120076342541325,4f10c1e49bb6ab721c87cbc88e39b6a1ad16e90166d9965ae45f0aebfd1419fe,development,False
EURF2_1154,trend_pullback,trend_down,short,0.0,1.5,1.0,40,16,0.25,liquid,354,0.18950749464668093,174,0.4915254237288136,-4.012037925478426,-0.01133344046745318,-176.76072685087527,0.9765867744721117,19.343188744270524,0.38,0.8719941615453995,ce8027ae51c2eb695a261415155e9ac7c9ea0f5b7f5da286d7d36cdca94c5a56,development,False
EURF2_1155,trend_pullback,trend_down,short,0.0,1.5,1.5,40,16,0.25,all,503,0.269271948608137,203,0.40357852882703776,-8.19904226098833,-0.0163002828250265,-332.53294904008527,0.9717287503625047,28.47376977235217,0.4,0.8377156771648456,3569e093637db2a68cc0cd3c614dbf61a02cba70ac4af96e23e54c9e566cea9a,development,False
EURF2_1156,trend_pullback,trend_down,short,0.0,1.5,1.5,40,16,0.25,liquid,316,0.16916488222698073,129,0.40822784810126583,-1.527872011825258,-0.004835038012105247,-161.3055487093318,0.9913775106620608,18.45315951138776,0.38,0.8563647815562359,db1e916b255cfd982cebdbf2237537a365d25bb4be0215fe3b858a568d56abd7,development,False
EURF2_1157,trend_pullback,trend_down,short,0.0,1.0,1.0,40,16,0.5,all,504,0.2698072805139186,234,0.4642857142857143,-36.50956407698123,-0.07243961126385164,-546.1389645006242,0.8618276106902972,47.6855314598678,0.2727272727272727,0.7639019964582572,a131f42ec545539b134600945697134e807a18bdf3bb772ded528cbd7956fd40,development,False
EURF2_1158,trend_pullback,trend_down,short,0.0,1.0,1.0,40,16,0.5,liquid,298,0.15952890792291222,142,0.47651006711409394,-11.313943075388224,-0.037966251930832966,-306.3572323896757,0.9241222900952204,19.05650289936222,0.32,0.8239555029508651,55bec9b83cf8b80bac6dca340a5e68611b75b2ffb2c9261a51ad29a9ccd0ba73,development,False
EURF2_1159,trend_pullback,trend_down,short,0.0,1.0,1.5,40,16,0.5,all,468,0.2505353319057816,176,0.37606837606837606,-42.97545946671746,-0.09182790484341338,-477.7320896763171,0.8499888675864719,60.15169362298026,0.32727272727272727,0.7247618742006893,b46f351327d41f5c83413856e337b0335bec5b5a70999dce8f36a997b3c40daf,development,False
EURF2_1160,trend_pullback,trend_down,short,0.0,1.0,1.5,40,16,0.5,liquid,275,0.14721627408993576,111,0.4036363636363636,-6.0788067522793305,-0.022104751826470294,-133.41471040895004,0.9612973318634898,20.50558803153146,0.44,0.8280129145458713,3da2f7344b1002288eec4419b55d34e37a74a502a556f7acd08a85306bf83595,development,False
EURF2_1161,trend_pullback,trend_down,short,0.0,1.5,1.0,40,16,0.5,all,477,0.25535331905781583,227,0.4758909853249476,-21.473483972192543,-0.04501778610522546,-440.0114667037824,0.9107004971989486,33.05909950710654,0.3090909090909091,0.8113587014544511,f323c7ef94ad91935088ff395b83cc3cfd4a776e0e62b3cdb30beeed57588528,development,False
EURF2_1162,trend_pullback,trend_down,short,0.0,1.5,1.0,40,16,0.5,liquid,290,0.15524625267665954,140,0.4827586206896552,-8.111990638592655,-0.027972381512388466,-280.22314314380964,0.9428117816516253,17.415320634079617,0.34,0.8375163443945312,e81fc6aa79147b4f526564cd6aed0cddaae5d718667b2b39f6f653226fb661d2,development,False
EURF2_1163,trend_pullback,trend_down,short,0.0,1.5,1.5,40,16,0.5,all,438,0.23447537473233404,178,0.4063926940639269,-9.339824214398032,-0.021323799576251214,-320.2352709845258,0.9627221056031294,21.07479490958282,0.36363636363636365,0.8314494234697802,4097479a9dd08beb19e558bd5bab2151cd19f696905aeae9927f9be22aed3ab7,development,False
EURF2_1164,trend_pullback,trend_down,short,0.0,1.5,1.5,40,16,0.5,liquid,266,0.1423982869379015,113,0.424812030075188,4.411426841515571,0.016584311434269063,-110.97452404387869,1.03045660119775,13.380712003361282,0.5,0.8859173266575258,e8a309b2fa46980bdfcfded13c1405badaa22e9ae249d75a192bbf879478a533,development,False
EURF2_1165,compression_break,compression,long,0.0,1.0,1.0,40,4,0.25,all,71,0.03800856531049251,45,0.6338028169014085,17.049540821836064,0.24013437777233893,279.4245200573364,1.6838463956936758,4.105014134216942,0.7333333333333333,1.524010628514396,46b32bb992050c250121d00b86da517de3e1d1f14c32f386b38570e1d0af5784,development,False
EURF2_1166,compression_break,compression,long,0.0,1.0,1.0,40,4,0.25,liquid,45,0.024089935760171308,28,0.6222222222222222,11.048426380394401,0.2455205862309867,219.09999999996097,1.7357099479859681,4.761204752505472,0.5714285714285714,1.5366556556220035,721ac622fe82366d9ef37978a2a68a3302df2163ba9964b88eed7dde505354cc,development,False
EURF2_1167,compression_break,compression,long,0.0,1.0,1.5,40,4,0.25,all,60,0.032119914346895075,33,0.55,22.509824981781218,0.37516374969635363,345.4867800860528,1.9252492265390235,7.494606870546116,0.6666666666666666,1.7408118606065028,0bf1c8f62073c6fd82629691dbcacfe174a629c543cbb7041c5ad404d0f3f52d,development,False
EURF2_1168,compression_break,compression,long,0.0,1.0,1.5,40,4,0.25,liquid,38,0.020342612419700215,20,0.5263157894736842,13.490247809358666,0.35500652129891225,256.9499999999736,1.9159158420816342,6.5082791230331996,0.6428571428571429,1.7127311831908367,40124be063d75df44903885dcc812acc7284d078f526695d45310f2447f2da72,development,False
EURF2_1169,compression_break,compression,long,0.0,1.5,1.0,40,4,0.25,all,71,0.03800856531049251,45,0.6338028169014085,17.855898879128656,0.2514915335088543,289.66605044275394,1.7390654790903313,4.104144089651724,0.7333333333333333,1.5741242242401057,115e9f4b0ae537b35d2f41d63fa2b8fd400dcb3d5a645c17884f90f9c21474ad,development,False
EURF2_1170,compression_break,compression,long,0.0,1.5,1.0,40,4,0.25,liquid,45,0.024089935760171308,28,0.6222222222222222,11.050789810912905,0.24557310690917566,219.53676170045844,1.7359099634054014,4.760334707940258,0.5714285714285714,1.5368441379851971,71fe3d697e94432bdc38e8ffa14340c07b9f46cde2103cba20a98eadd764624e,development,False
EURF2_1171,compression_break,compression,long,0.0,1.5,1.5,40,4,0.25,all,57,0.030513918629550323,31,0.543859649122807,20.701126696136267,0.363177661335724,316.97070854623144,1.888264074425912,7.465164279553951,0.6666666666666666,1.695728753624224,84cfd3da01c26d2d8dd92aaddc4300c17ba29c651113603482977f61922b2dc1,development,False
EURF2_1172,compression_break,compression,long,0.0,1.5,1.5,40,4,0.25,liquid,38,0.020342612419700215,20,0.5263157894736842,13.4926112398773,0.3550687168388763,257.85975344148505,1.9161304234940437,6.507409078467986,0.6428571428571429,1.7129337614953184,654ae5e75a634ff44fcef51c8aee5811806ed5a052adaaf8ed9b63b428193c86,development,False
EURF2_1173,compression_break,compression,long,0.0,1.0,1.0,40,4,0.5,all,64,0.034261241970021415,42,0.65625,18.127661393789527,0.28324470927796136,259.8245200573435,1.9104450134669457,4.024404795820455,0.8,1.7102767898301485,661100930537fd946d934e4fb5774a38805398f4d023f724a3abd38215a46c22,development,False
EURF2_1174,compression_break,compression,long,0.0,1.0,1.0,40,4,0.5,liquid,39,0.0208779443254818,24,0.6153846153846154,8.318319459767483,0.2132902425581406,169.3999999999707,1.6495905944578861,4.729097047633012,0.6153846153846154,1.4939007473715644,ce2aff09550f6b6325605e5f843842ebc3a270d6e4aca28028bc6aff1dc7fdef,development,False
EURF2_1175,compression_break,compression,long,0.0,1.0,1.5,40,4,0.5,all,57,0.030513918629550323,32,0.5614035087719298,23.17828219880771,0.40663652980364406,333.836780086052,2.0397412742117065,6.476757546908489,0.7333333333333333,1.8384586263570262,0c0cf2964d6903339bb23533d267c0da123902807c5f59353cdf5043e16e297d,development,False
EURF2_1176,compression_break,compression,long,0.0,1.0,1.5,40,4,0.5,liquid,34,0.018201284796573874,17,0.5,10.481406977063338,0.30827667579598056,215.64999999997173,1.7935932697959913,6.947415217184419,0.6153846153846154,1.5670884769661533,ebd8e7a1f893594d7daafaf20270446d94522ea926f2ed2fcadddede299ec4c5,development,False
EURF2_1177,compression_break,compression,long,0.0,1.5,1.0,40,4,0.5,all,63,0.03372591006423983,42,0.6666666666666666,19.17363156711086,0.30434335820810887,278.099641115841,2.0145082459550756,4.024404795820455,0.8,1.8036287293576132,264652d488943023935ecabd48aa5823a48c01692ab94f94eb2590e260e60166,development,False
EURF2_1178,compression_break,compression,long,0.0,1.5,1.0,40,4,0.5,liquid,39,0.0208779443254818,24,0.6153846153846154,8.320682890285987,0.21335084334066634,169.83676170046812,1.6498193092146678,4.728227003067797,0.6153846153846154,1.4941188833520889,c18d5b91968cd816817a4638bfcc33bec2fa3de650f2b7195535c68642cff86a,development,False
EURF2_1179,compression_break,compression,long,0.0,1.5,1.5,40,4,0.5,all,55,0.029443254817987152,31,0.5636363636363636,22.7365704010833,0.41339218911060543,326.0042992193069,2.06886943761598,6.447314955916324,0.7333333333333333,1.857927951150026,ceeae370daaff6afa834eb54cbdc145a81da52dc55979bc1df53b8bb88b6aa91,development,False
EURF2_1180,compression_break,compression,long,0.0,1.5,1.5,40,4,0.5,liquid,34,0.018201284796573874,17,0.5,10.483770407581972,0.30834618845829326,216.55975344148317,1.7938245085818227,6.946545172619204,0.6153846153846154,1.5673047937911286,c14981e4a2e744de71aa7648e3007c6cef690ead2bf4e91345bfdb652c51ac1c,development,False
