regime_owner,geometry_id,schema_id,history_mode,state_count,block_number,block_start,block_end,history_start,purge_cutoff,training_action_rows,test_action_rows,populated_state_actions,short_global_rows,long_global_rows
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,19,2021-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,9548,2014,280,4776,4772
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,20,2021-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2021-06-30 00:00:00+00:00,10267,1630,280,5133,5134
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,21,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,10690,1738,280,5345,5345
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,22,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,2022-06-30 00:00:00+00:00,11180,1768,280,5590,5590
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,23,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,11865,1876,280,5933,5932
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,24,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2023-06-30 00:00:00+00:00,13372,1470,280,6686,6686
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,25,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,13344,1854,280,6671,6673
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,26,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2024-06-30 00:00:00+00:00,14176,2134,280,7088,7088
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,27,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,14478,2116,280,7240,7238
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,28,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2025-06-30 00:00:00+00:00,14574,2562,280,7287,7287
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,29,2026-01-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,15483,2534,280,7741,7742
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,1,2012-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2004-01-01 00:00:00+00:00,2011-12-31 00:00:00+00:00,3783,1998,280,1891,1892
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,2,2012-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2004-07-01 00:00:00+00:00,2012-06-30 00:00:00+00:00,5782,1002,280,2891,2891
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,3,2013-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2005-01-01 00:00:00+00:00,2012-12-31 00:00:00+00:00,6784,1276,280,3392,3392
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,4,2013-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,2005-07-01 00:00:00+00:00,2013-06-30 00:00:00+00:00,8060,1846,280,4030,4030
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,5,2014-01-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,2006-01-01 00:00:00+00:00,2013-12-31 00:00:00+00:00,9906,1558,280,4953,4953
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,6,2014-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,2006-07-01 00:00:00+00:00,2014-06-30 00:00:00+00:00,11434,1200,280,5717,5717
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,7,2015-01-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,2007-01-01 00:00:00+00:00,2014-12-31 00:00:00+00:00,12645,1280,280,6321,6324
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,8,2015-07-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,2007-07-01 00:00:00+00:00,2015-06-30 00:00:00+00:00,13942,890,280,6972,6970
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,9,2016-01-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,2008-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,14834,1326,280,7417,7417
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,10,2016-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,2008-07-01 00:00:00+00:00,2016-06-30 00:00:00+00:00,16127,1754,280,8063,8064
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,11,2017-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2009-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00,17914,1294,280,8957,8957
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,12,2017-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2009-07-01 00:00:00+00:00,2017-06-30 00:00:00+00:00,19190,1236,280,9595,9595
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,13,2018-01-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,20444,1242,280,10222,10222
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,14,2018-07-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,2010-07-01 00:00:00+00:00,2018-06-30 00:00:00+00:00,21054,1098,280,10527,10527
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,15,2019-01-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2011-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,21686,344,280,10843,10843
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,16,2019-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2011-07-01 00:00:00+00:00,2019-06-30 00:00:00+00:00,21032,1518,280,10515,10517
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,17,2020-01-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2012-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,20862,1032,280,10431,10431
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,18,2020-07-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2020-06-30 00:00:00+00:00,19893,1826,280,9947,9946
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,19,2021-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,20678,2014,280,10341,10337
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,20,2021-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2021-06-30 00:00:00+00:00,21415,1630,280,10707,10708
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,21,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,21228,1738,280,10614,10614
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,22,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,2022-06-30 00:00:00+00:00,21402,1768,280,10701,10701
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,23,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,21985,1876,280,10993,10992
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,24,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,2023-06-30 00:00:00+00:00,22556,1470,280,11278,11278
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,25,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,23156,1854,280,11577,11579
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,26,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,2024-06-30 00:00:00+00:00,23694,2134,280,11847,11847
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,27,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,24068,2116,280,12035,12033
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,28,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2025-06-30 00:00:00+00:00,24884,2562,280,12442,12442
TRANSITION,T_G2_STANDARD,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,29,2026-01-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,26187,2534,280,13093,13094
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,1,2012-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2011-12-31 00:00:00+00:00,6098,2552,280,3048,3050
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,2,2012-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2012-06-30 00:00:00+00:00,8658,1780,288,4329,4329
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,3,2013-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2012-12-31 00:00:00+00:00,10438,1690,288,5219,5219
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,4,2013-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2013-06-30 00:00:00+00:00,12128,2358,288,6064,6064
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,5,2014-01-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2013-12-31 00:00:00+00:00,14486,2202,292,7243,7243
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,6,2014-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2014-06-30 00:00:00+00:00,16648,1886,306,8324,8324
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,7,2015-01-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2014-12-31 00:00:00+00:00,18547,1918,318,9272,9275
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,8,2015-07-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2015-06-30 00:00:00+00:00,20489,1560,318,10246,10243
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,9,2016-01-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,22048,1928,318,11024,11024
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,10,2016-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2016-06-30 00:00:00+00:00,23932,2652,322,11964,11968
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,11,2017-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00,26630,1986,338,13315,13315
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,12,2017-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2017-06-30 00:00:00+00:00,28592,2028,338,14296,14296
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,13,2018-01-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,30646,1862,338,15323,15323
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,14,2018-07-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2018-06-30 00:00:00+00:00,32506,1992,338,16253,16253
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,15,2019-01-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,34488,876,338,17244,17244
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,16,2019-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2019-06-30 00:00:00+00:00,35364,2078,338,17682,17682
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,17,2020-01-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,37454,1420,344,18727,18727
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,18,2020-07-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2020-06-30 00:00:00+00:00,38858,2020,344,19428,19430
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,19,2021-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,40843,2394,344,20424,20419
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,20,2021-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2021-06-30 00:00:00+00:00,43236,2238,344,21618,21618
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,21,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,45510,2152,344,22755,22755
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,22,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2022-06-30 00:00:00+00:00,47654,2292,344,23827,23827
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,23,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,49962,2256,344,24982,24980
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,24,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2023-06-30 00:00:00+00:00,52177,2180,344,26089,26088
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,25,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,54392,2140,346,27195,27197
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,26,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2024-06-30 00:00:00+00:00,56546,2342,346,28273,28273
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,27,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,58881,2320,346,29441,29440
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,28,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2025-06-30 00:00:00+00:00,61196,2660,346,30598,30598
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,29,2026-01-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,63828,2548,346,31911,31917
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,1,2012-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2008-01-01 00:00:00+00:00,2011-12-31 00:00:00+00:00,6098,2552,280,3048,3050
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,2,2012-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2008-07-01 00:00:00+00:00,2012-06-30 00:00:00+00:00,8658,1780,288,4329,4329
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,3,2013-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2009-01-01 00:00:00+00:00,2012-12-31 00:00:00+00:00,10438,1690,288,5219,5219
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,4,2013-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,2009-07-01 00:00:00+00:00,2013-06-30 00:00:00+00:00,12128,2358,288,6064,6064
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,5,2014-01-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2013-12-31 00:00:00+00:00,14486,2202,292,7243,7243
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,6,2014-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,2010-07-01 00:00:00+00:00,2014-06-30 00:00:00+00:00,15222,1886,270,7611,7611
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,7,2015-01-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,2011-01-01 00:00:00+00:00,2014-12-31 00:00:00+00:00,16063,1918,276,8030,8033
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,8,2015-07-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,2011-07-01 00:00:00+00:00,2015-06-30 00:00:00+00:00,16373,1560,276,8188,8185
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,9,2016-01-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,2012-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,15942,1928,274,7971,7971
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,10,2016-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2016-06-30 00:00:00+00:00,15274,2652,278,7635,7639
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,11,2017-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00,16192,1986,300,8096,8096
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,12,2017-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2017-06-30 00:00:00+00:00,16464,2028,302,8232,8232
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,13,2018-01-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,16160,1862,294,8080,8080
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,14,2018-07-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,2018-06-30 00:00:00+00:00,15818,1992,284,7909,7909
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,15,2019-01-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,15914,876,276,7957,7957
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,16,2019-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,2019-06-30 00:00:00+00:00,14872,2078,276,7436,7436
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,17,2020-01-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,15402,1420,296,7701,7701
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,18,2020-07-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,2020-06-30 00:00:00+00:00,14878,2020,296,7438,7440
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,19,2021-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,14211,2394,296,7108,7103
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,20,2021-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2021-06-30 00:00:00+00:00,14618,2238,300,7309,7309
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,21,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,14864,2152,300,7432,7432
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,22,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,2022-06-30 00:00:00+00:00,15146,2292,290,7573,7573
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,23,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,15462,2256,288,7732,7730
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,24,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2023-06-30 00:00:00+00:00,16801,2180,288,8401,8400
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,25,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,16938,2140,286,8468,8470
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,26,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2024-06-30 00:00:00+00:00,17672,2342,290,8836,8836
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,27,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,17987,2320,300,8994,8993
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,28,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2025-06-30 00:00:00+00:00,17908,2660,286,8954,8954
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_4Y,210,29,2026-01-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,18302,2548,288,9148,9154
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_8Y,210,1,2012-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2004-01-01 00:00:00+00:00,2011-12-31 00:00:00+00:00,6098,2552,280,3048,3050
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_8Y,210,2,2012-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2004-07-01 00:00:00+00:00,2012-06-30 00:00:00+00:00,8658,1780,288,4329,4329
TRANSITION,T_G3_EXTENDED,T01_ANCESTRY_AGE_MOMENTUM,ROLLING_8Y,210,3,2013-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2005-01-01 00:00:00+00:00,2012-12-31 00:00:00+00:00,10438,1690,288,5219,5219
