Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,report_date_utc,dealer_net_pct_oi,dealer_flow_change,vote_dealer,asset_net_pct_oi,asset_flow_change,vote_asset,leveraged_net_pct_oi,leveraged_flow_change,vote_leveraged,three_valid_nonzero_votes,vote_sum,side,availability_utc
700244,18849,427451,459191,95873,67756,75221,2023-12-19 00:00:00+00:00,-0.5835137466368866,-0.02957376817323898,1.0,0.5188448597917298,0.0608199175144562,1.0,-0.010660569744260572,-0.03166798122871615,-1.0,True,1.0,LONG,2023-12-27 00:00:00+00:00
705627,18207,433849,460850,95150,71580,75813,2023-12-26 00:00:00+00:00,-0.5890392516159387,-0.0055255049790521316,1.0,0.5182624814526655,-0.0005823783390642712,-1.0,-0.005998920109349557,0.004661649634911015,1.0,True,1.0,LONG,2024-01-03 00:00:00+00:00
718885,18714,456316,460498,92299,86037,73326,2024-01-02 00:00:00+00:00,-0.6087232311148515,-0.019683979498912763,1.0,0.5121806686744055,-0.006081812778260032,-1.0,0.017681548509149585,0.023680468618499144,1.0,True,1.0,LONG,2024-01-10 00:00:00+00:00
714079,21104,459402,460848,95296,80190,64329,2024-01-09 00:00:00+00:00,-0.6137948322244458,-0.005071601109594259,1.0,0.5119209499229077,-0.0002597187514977728,-1.0,0.022211828103053024,0.0045302795939034385,1.0,True,1.0,LONG,2024-01-17 00:00:00+00:00
733091,20988,465014,479464,97950,80292,68347,2024-01-16 00:00:00+00:00,-0.6056901530642171,0.008104679160228612,-1.0,0.5204183382417735,0.008497388318865817,1.0,0.01629402079687242,-0.005917807306180602,-1.0,True,-1.0,SHORT,2024-01-24 00:00:00+00:00
725423,20470,448644,476138,98368,75337,71769,2024-01-23 00:00:00+00:00,-0.5902404528116699,0.015449700252547216,-1.0,0.520758233472057,0.00033989523028343793,1.0,0.0049185096143905,-0.011375511182481922,-1.0,True,-1.0,SHORT,2024-01-31 00:00:00+00:00
727210,22769,438343,470145,112148,79542,68993,2024-01-30 00:00:00+00:00,-0.5714635387302155,0.018776914081454432,-1.0,0.49228833486888246,-0.028469898603174504,-1.0,0.01450612615338073,0.00958761653899023,1.0,True,-1.0,SHORT,2024-02-07 00:00:00+00:00
731991,25767,401825,466851,131883,80024,85356,2024-02-06 00:00:00+00:00,-0.5137467537169172,0.057716785013298244,-1.0,0.45761218375635765,-0.03467615111252481,-1.0,-0.007284242565823897,-0.021790368719204627,-1.0,True,-3.0,SHORT,2024-02-14 00:00:00+00:00
740105,30023,392521,464667,136045,88270,94055,2024-02-13 00:00:00+00:00,-0.4897926645543538,0.023954089162563474,-1.0,0.4440207808351518,-0.013591402921205864,-1.0,-0.007816458475486586,-0.0005322159096626889,-1.0,True,-3.0,SHORT,2024-02-21 00:00:00+00:00
722299,31638,387684,444982,142138,87583,77256,2024-02-20 00:00:00+00:00,-0.4929343665158058,-0.003141701961452026,1.0,0.4192778890736385,-0.024742891761513286,-1.0,0.01429740315298789,0.022113861628474476,1.0,True,1.0,LONG,2024-02-28 00:00:00+00:00
715545,20353,384434,442988,134256,85862,79487,2024-02-27 00:00:00+00:00,-0.5088163567630268,-0.015881990247221034,1.0,0.4314641287410296,0.012186239667391074,1.0,0.008909292916588055,-0.005388110236399835,-1.0,True,1.0,LONG,2024-03-06 00:00:00+00:00
707108,22907,385252,423822,124185,88588,79149,2024-03-05 00:00:00+00:00,-0.5124323299976807,-0.003615973234653902,1.0,0.4237499787868331,-0.0077141499541964476,-1.0,0.013348738806518948,0.004439445889930893,1.0,True,1.0,LONG,2024-03-13 00:00:00+00:00
717720,20240,384003,418644,107299,80929,77212,2024-03-12 00:00:00+00:00,-0.5068313548459009,0.005600975151779819,-1.0,0.43379730256924703,0.010047323782413908,1.0,0.005178899849523491,-0.008169838956995457,-1.0,True,-1.0,SHORT,2024-03-20 00:00:00+00:00
656182,19660,346313,401634,114402,85730,89372,2024-03-19 00:00:00+00:00,-0.4978085348272278,0.009022820018673106,-1.0,0.43773221453803973,0.003934911968792698,1.0,-0.0055502894014160704,-0.010729189250939561,-1.0,True,-1.0,SHORT,2024-03-27 00:00:00+00:00
657300,19132,325661,401800,127240,81778,90904,2024-03-26 00:00:00+00:00,-0.466345656473452,0.031462878353775814,-1.0,0.4177088087631219,-0.020023405774917846,-1.0,-0.01388407120036513,-0.00833378179894906,-1.0,True,-3.0,SHORT,2024-04-03 00:00:00+00:00
682768,37237,307554,403614,156339,94297,103690,2024-04-02 00:00:00+00:00,-0.3959133995735008,0.0704322568999512,-1.0,0.36216547934291005,-0.05554332942021184,-1.0,-0.013757235254141964,0.00012683594622316628,1.0,True,-1.0,SHORT,2024-04-10 00:00:00+00:00
643496,24741,306427,405602,136301,65356,86911,2024-04-09 00:00:00+00:00,-0.4377432027549511,-0.0418298031814503,1.0,0.4184967738727203,0.05633129452981023,1.0,-0.03349671171227171,-0.01973947645812975,-1.0,True,1.0,LONG,2024-04-17 00:00:00+00:00
658865,41566,290227,397902,149568,70146,104691,2024-04-16 00:00:00+00:00,-0.37740811850682615,0.06033508424812495,-1.0,0.37691181046193073,-0.041584963410789544,-1.0,-0.05243107465110455,-0.01893436293883284,-1.0,True,-3.0,SHORT,2024-04-24 00:00:00+00:00
665771,60276,283871,392006,166658,63518,98985,2024-04-23 00:00:00+00:00,-0.33584370601903657,0.04156441248778958,-1.0,0.3384767435048988,-0.038435066957031916,-1.0,-0.053272071027425344,-0.0008409963763207906,-1.0,True,-3.0,SHORT,2024-05-01 00:00:00+00:00
652297,46663,278305,390015,168221,68274,91458,2024-04-30 00:00:00+00:00,-0.35511737751361727,-0.019273671494580702,1.0,0.3400199602328387,0.001543216727939889,1.0,-0.03554209202249895,0.017729979004926393,1.0,True,3.0,LONG,2024-05-08 00:00:00+00:00
654804,38949,282240,393484,164783,69345,86146,2024-05-07 00:00:00+00:00,-0.3715478219436656,-0.01643044443004832,1.0,0.34926634534914264,0.009246385116303935,1.0,-0.025658059510937622,0.009884032511561329,1.0,True,3.0,LONG,2024-05-15 00:00:00+00:00
656802,28935,296362,398845,158505,75619,82704,2024-05-14 00:00:00+00:00,-0.4071653253187414,-0.0356175033750758,1.0,0.3659245861005295,0.016658240751386888,1.0,-0.010787116969802163,0.01487094254113546,1.0,True,3.0,LONG,2024-05-22 00:00:00+00:00
653081,17559,319690,401674,137896,75342,77721,2024-05-21 00:00:00+00:00,-0.4626240849144287,-0.0554587595956873,1.0,0.4038978319687757,0.037973245868246186,1.0,-0.0036427334434779145,0.007144383526324249,1.0,True,3.0,LONG,2024-05-29 00:00:00+00:00
664864,18294,337190,405892,136029,74699,67353,2024-05-28 00:00:00+00:00,-0.4796409491264379,-0.01701686421200921,1.0,0.40589203205467583,0.001994200085900122,1.0,0.011048876161139722,0.014691609604617637,1.0,True,3.0,LONG,2024-06-05 00:00:00+00:00
671736,17213,357516,409324,127424,80602,68259,2024-06-04 00:00:00+00:00,-0.5066022961401503,-0.02696134701371239,1.0,0.41965891362082725,0.013766881566151412,1.0,0.01837477818666857,0.007325902025528849,1.0,True,3.0,LONG,2024-06-12 00:00:00+00:00
712894,20083,335166,408140,135021,79583,80975,2024-06-11 00:00:00+00:00,-0.44197734866614113,0.06462494747400915,-1.0,0.38311305748119634,-0.036545856139630906,-1.0,-0.0019526044545191852,-0.020327382641187757,-1.0,True,-3.0,SHORT,2024-06-19 00:00:00+00:00
650388,12131,289849,399229,149304,78396,87215,2024-06-18 00:00:00+00:00,-0.427003573251659,0.014973775414482138,-1.0,0.384270619999139,0.001157562517942634,1.0,-0.013559598270570798,-0.011606993816051613,-1.0,True,-1.0,SHORT,2024-06-26 00:00:00+00:00
650087,13201,278823,396476,155008,78729,90328,2024-06-25 00:00:00+00:00,-0.40859454196130673,0.018409031290352262,-1.0,0.37143951501875905,-0.012831104980379926,-1.0,-0.017842227271119098,-0.004282629000548301,-1.0,True,-3.0,SHORT,2024-07-03 00:00:00+00:00
636895,8121,258959,391717,170016,72818,82267,2024-07-02 00:00:00+00:00,-0.39384513930867726,0.014749402652629473,-1.0,0.3480966250323837,-0.023342889986375348,-1.0,-0.01483604047762975,0.003006186793489348,1.0,True,-1.0,SHORT,2024-07-10 00:00:00+00:00
637266,9478,275000,393029,160108,73785,79258,2024-07-09 00:00:00+00:00,-0.41665803604774143,-0.02281289673906417,1.0,0.36550043466935317,0.01740380963696947,1.0,-0.008588250432315548,0.006247790045314202,1.0,True,3.0,LONG,2024-07-17 00:00:00+00:00
649251,9122,296439,400777,153417,85859,78470,2024-07-16 00:00:00+00:00,-0.4425360915886152,-0.025878055540873746,1.0,0.3809928671653952,0.015492432496042041,1.0,0.01138080649856527,0.019969056930880816,1.0,True,3.0,LONG,2024-07-24 00:00:00+00:00
672022,9528,320791,425830,151792,83176,78836,2024-07-23 00:00:00+00:00,-0.46317382466645435,-0.02063773307783917,1.0,0.40778129287434045,0.02678842570894524,1.0,0.006458121906723292,-0.004922684591841977,-1.0,True,1.0,LONG,2024-07-31 00:00:00+00:00
667299,12022,292272,425151,160147,73234,91398,2024-07-30 00:00:00+00:00,-0.41997665214544005,0.04319717252101429,-1.0,0.39712932283728886,-0.010651970037051595,-1.0,-0.027220181657697674,-0.03367830356442097,-1.0,True,-3.0,SHORT,2024-08-07 00:00:00+00:00
671104,9987,305767,429417,155519,75644,90252,2024-08-06 00:00:00+00:00,-0.44073645813465573,-0.020759805989215674,1.0,0.4081304835018119,0.011001160664523058,1.0,-0.021767118062178143,0.005453063595519531,1.0,True,3.0,LONG,2024-08-14 00:00:00+00:00
667350,10434,304665,424905,147790,71009,94427,2024-08-13 00:00:00+00:00,-0.44089458305237134,-0.00015812491771560744,1.0,0.4152468719562448,0.007116388454432909,1.0,-0.03509103169251517,-0.013323913630337029,-1.0,True,1.0,LONG,2024-08-21 00:00:00+00:00
692017,11271,358161,436430,131472,75339,78023,2024-08-20 00:00:00+00:00,-0.5012738126375508,-0.06037922958517944,1.0,0.4406799254931599,0.02543305353691505,1.0,-0.0038785174352653187,0.031212514257249854,1.0,True,3.0,LONG,2024-08-28 00:00:00+00:00
726519,11760,408951,442350,120806,94322,73854,2024-08-27 00:00:00+00:00,-0.5467042155814232,-0.04543040294387246,1.0,0.44258168058922065,0.0019017550960607754,1.0,0.02817269747935016,0.03205121491461548,1.0,True,3.0,LONG,2024-09-04 00:00:00+00:00
740311,14325,420755,440669,115476,95060,69208,2024-09-03 00:00:00+00:00,-0.5489990017708773,-0.002294786189454112,1.0,0.4392653898159017,-0.003316290773318964,-1.0,0.03492045910434939,0.006747761624999231,1.0,True,1.0,LONG,2024-09-11 00:00:00+00:00
741888,13376,398775,436889,118461,76583,63756,2024-09-10 00:00:00+00:00,-0.5194840730676329,0.02951492870324446,-1.0,0.4292130348516218,-0.010052354964279864,-1.0,0.017289671756383712,-0.01763078734796568,-1.0,True,-3.0,SHORT,2024-09-18 00:00:00+00:00
678001,13005,382926,427973,121834,72490,66772,2024-09-17 00:00:00+00:00,-0.5456053899625517,-0.02612131689491881,1.0,0.4515317824015009,0.02231874754987906,1.0,0.008433615879622597,-0.008856055876761115,-1.0,True,1.0,LONG,2024-09-25 00:00:00+00:00
679514,14057,372075,428761,125770,70914,66148,2024-09-24 00:00:00+00:00,-0.5268736184979265,0.018731771464625235,-1.0,0.4458936828380284,-0.005638099563472498,-1.0,0.007013836359515771,-0.001419779520106826,-1.0,True,-3.0,SHORT,2024-10-02 00:00:00+00:00
674734,12963,355422,421463,127162,70416,70519,2024-10-01 00:00:00+00:00,-0.5075466776537124,0.019326940844214047,-1.0,0.43617336609686186,-0.009720316741166524,-1.0,-0.00015265274908334248,-0.007166489108599114,-1.0,True,-3.0,SHORT,2024-10-09 00:00:00+00:00
669131,17427,346409,404607,137942,80224,62318,2024-10-08 00:00:00+00:00,-0.4916555950927397,0.015891082560972714,-1.0,0.3985243547227673,-0.03764901137409454,-1.0,0.026760081359255512,0.026912734108338856,1.0,True,-1.0,SHORT,2024-10-16 00:00:00+00:00
658481,37773,311755,377266,154627,79699,66796,2024-10-15 00:00:00+00:00,-0.41608186113190815,0.07557373396083156,-1.0,0.33810998343156445,-0.06041437129120286,-1.0,0.019595098415899622,-0.00716498294335589,-1.0,True,-3.0,SHORT,2024-10-23 00:00:00+00:00
650759,38526,258811,367611,174491,74459,84615,2024-10-22 00:00:00+00:00,-0.338504730629926,0.07757713050198217,-1.0,0.2967611665762594,-0.04134881685530506,-1.0,-0.015606391920818613,-0.03520149033671824,-1.0,True,-3.0,SHORT,2024-10-30 00:00:00+00:00
661675,56940,242985,365328,173279,75404,105616,2024-10-29 00:00:00+00:00,-0.2811727811992292,0.05733194943069675,-1.0,0.2902467223334719,-0.0065144442427875204,-1.0,-0.045659878339063736,-0.030053486418245123,-1.0,True,-3.0,SHORT,2024-11-06 00:00:00+00:00
645597,35168,255641,360538,143086,79747,103781,2024-11-05 00:00:00+00:00,-0.34150251627563327,-0.060329735076404045,1.0,0.3368231265015172,0.046576404168045316,1.0,-0.037227558368455864,0.008432319970607872,1.0,True,3.0,LONG,2024-11-13 00:00:00+00:00
637105,27921,254485,357161,140965,72706,101719,2024-11-12 00:00:00+00:00,-0.3556148515550812,-0.01411233527944794,1.0,0.33934123888527007,0.0025181123837528796,1.0,-0.04553880443568956,-0.008311246067233699,-1.0,True,1.0,LONG,2024-11-20 00:00:00+00:00
658774,65675,237119,343463,160310,70766,110577,2024-11-19 00:00:00+00:00,-0.2602470650025654,0.09536778655251582,-1.0,0.2780209905066077,-0.061320248378662345,-1.0,-0.060431953902248724,-0.01489314946655916,-1.0,True,-3.0,SHORT,2024-11-27 00:00:00+00:00
665553,68838,232782,339036,170328,78630,108586,2024-11-26 00:00:00+00:00,-0.24632749007216556,0.01391957493039983,-1.0,0.25348544743994844,-0.024535543066659282,-1.0,-0.04500918784830059,0.015422766053948135,1.0,True,-1.0,SHORT,2024-12-04 00:00:00+00:00
675059,83527,228067,330248,179927,78970,115172,2024-12-03 00:00:00+00:00,-0.21411461812967458,0.03221287194249098,-1.0,0.22267831404366137,-0.030807133396287073,-1.0,-0.05362790511644167,-0.008618717268141084,-1.0,True,-3.0,SHORT,2024-12-11 00:00:00+00:00
727276,82138,224722,330710,168176,76775,120696,2024-12-10 00:00:00+00:00,-0.19605211776547005,0.018062500364204537,-1.0,0.22348324432540054,0.000804930281739169,1.0,-0.06039110324003542,-0.006763198123593744,-1.0,True,-1.0,SHORT,2024-12-18 00:00:00+00:00
584000,22018,169508,333070,170058,75931,114176,2024-12-17 00:00:00+00:00,-0.2525513698630137,-0.05649925209754364,1.0,0.27913013698630135,0.05564689266090081,1.0,-0.06548801369863014,-0.005096910458594721,-1.0,True,1.0,LONG,2024-12-25 00:00:00+00:00
597583,31021,164000,339295,176429,69968,116500,2024-12-24 00:00:00+00:00,-0.22252808396490528,0.030023285898108404,-1.0,0.27254122021543453,-0.006588916770866815,-1.0,-0.0778670075955976,-0.012378993896967463,-1.0,True,-3.0,SHORT,2025-01-01 00:00:00+00:00
609159,29997,162916,336955,183094,80796,122636,2024-12-31 00:00:00+00:00,-0.21820083098173054,0.00432725298317474,-1.0,0.2525793758279858,-0.019961844387448746,-1.0,-0.06868485896128926,0.009182148634308343,1.0,True,-1.0,SHORT,2025-01-08 00:00:00+00:00
603187,29921,158813,333660,182397,69495,111083,2025-01-07 00:00:00+00:00,-0.21368497663245395,0.0045158543492765935,-1.0,0.25077297753433014,-0.0018063982936556422,-1.0,-0.06894710927125419,-0.00026225030996493426,-1.0,True,-3.0,SHORT,2025-01-15 00:00:00+00:00
604225,33400,164026,332942,175066,68363,108162,2025-01-14 00:00:00+00:00,-0.21618767843104802,-0.002502701798594076,1.0,0.2612867723116389,0.010513794777308738,1.0,-0.06586784724233523,0.0030792620289189637,1.0,True,3.0,LONG,2025-01-22 00:00:00+00:00
609492,22173,166474,340273,179395,72504,107738,2025-01-21 00:00:00+00:00,-0.23675618383834407,-0.020568505407296045,1.0,0.26395424386210153,0.0026674715504626523,1.0,-0.05780879814665328,0.008059049095681947,1.0,True,3.0,LONG,2025-01-29 00:00:00+00:00
618908,16363,183222,347583,173187,72532,106828,2025-01-28 00:00:00+00:00,-0.2696022672190374,-0.032846083380693336,1.0,0.28178016765011926,0.017825923788017728,1.0,-0.05541372869634905,0.002395069450304231,1.0,True,3.0,LONG,2025-02-05 00:00:00+00:00
616623,15873,177918,339196,175446,82094,104271,2025-02-04 00:00:00+00:00,-0.26279428435202706,0.006807982867010343,-1.0,0.2655593450130793,-0.016220822637039944,-1.0,-0.03596524943117594,0.01944847926517311,1.0,True,-1.0,SHORT,2025-02-12 00:00:00+00:00
622873,16384,178074,338182,177937,88642,109469,2025-02-11 00:00:00+00:00,-0.25958742793474754,0.0032068564172795244,-1.0,0.25726753286785586,-0.008291812145223454,-1.0,-0.03343699277380782,0.002528256657368118,1.0,True,-1.0,SHORT,2025-02-19 00:00:00+00:00
638024,19976,200260,346446,173913,89424,100651,2025-02-18 00:00:00+00:00,-0.28256617305932064,-0.022978745124573097,1.0,0.27041772723283136,0.013150194364975498,1.0,-0.017596516745451582,0.01584047602835624,1.0,True,3.0,LONG,2025-02-26 00:00:00+00:00
658684,20386,230729,356354,165177,93762,99058,2025-02-25 00:00:00+00:00,-0.31933825628070517,-0.03677208322138453,1.0,0.2902408438644327,0.019823116631601356,1.0,-0.008040274243795205,0.009556242501656377,1.0,True,3.0,LONG,2025-03-05 00:00:00+00:00
683819,22785,255957,366028,154304,94173,102395,2025-03-04 00:00:00+00:00,-0.34098496824452085,-0.02164671196381568,1.0,0.3096199432890867,0.01937909942465399,1.0,-0.012023649532990455,-0.00398337528919525,-1.0,True,1.0,LONG,2025-03-12 00:00:00+00:00
729760,28370,291663,375109,135878,90093,96012,2025-03-11 00:00:00+00:00,-0.36079395965796973,-0.019808991413448884,1.0,0.3278214755536067,0.018201532264519982,1.0,-0.008110885770664327,0.003912763762326127,1.0,True,3.0,LONG,2025-03-19 00:00:00+00:00
652620,16659,329538,380024,121536,87050,73191,2025-03-18 00:00:00+00:00,-0.4794198768042659,-0.11862591714629617,1.0,0.3960773497594312,0.06825587420582452,1.0,0.021235941282829213,0.029346827053493542,1.0,True,3.0,LONG,2025-03-26 00:00:00+00:00
672875,22135,351464,389514,125991,89643,63267,2025-03-25 00:00:00+00:00,-0.48943563068920676,-0.010015753884940859,1.0,0.39163737692736394,-0.004439972832067263,-1.0,0.03919895968790637,0.017963018405077157,1.0,True,1.0,LONG,2025-04-02 00:00:00+00:00
670827,24218,340593,384138,127920,91315,58425,2025-04-01 00:00:00+00:00,-0.4716193593877408,0.017816271301465958,-1.0,0.38194348170243597,-0.009693895224927973,-1.0,0.04902903431137983,0.009830074623473462,1.0,True,-1.0,SHORT,2025-04-09 00:00:00+00:00
697776,31861,371975,412595,129438,85855,52777,2025-04-08 00:00:00+00:00,-0.4874257641420742,-0.015806404754333425,1.0,0.4057992822911651,0.023855800588729104,1.0,0.047404897846873496,-0.0016241364645063344,-1.0,True,1.0,LONG,2025-04-16 00:00:00+00:00
708122,29171,393749,419169,129399,80754,58948,2025-04-15 00:00:00+00:00,-0.5148519605378734,-0.027426196395799185,1.0,0.4092091475762651,0.003409865285100011,1.0,0.03079412869533781,-0.016610769151535688,-1.0,True,1.0,LONG,2025-04-23 00:00:00+00:00
719232,33861,403364,419532,123255,81269,66559,2025-04-22 00:00:00+00:00,-0.5137466074924364,0.0011053530454370186,-1.0,0.41193523091297385,0.0027260833367087622,1.0,0.020452371418401852,-0.010341757276935957,-1.0,True,-1.0,SHORT,2025-04-30 00:00:00+00:00
730212,33550,410302,421978,120302,79893,62578,2025-04-29 00:00:00+00:00,-0.5159487929532793,-0.0022021854608429425,1.0,0.41313481564258053,0.0011995847296066842,1.0,0.023712291772800227,0.0032599203543983747,1.0,True,3.0,LONG,2025-05-07 00:00:00+00:00
737013,33157,415185,427317,120387,73085,67340,2025-05-06 00:00:00+00:00,-0.5183463520996238,-0.00239755914634443,1.0,0.41645127019469125,0.0033164545521107147,1.0,0.007794977836211844,-0.015917313936588382,-1.0,True,1.0,LONG,2025-05-14 00:00:00+00:00
750906,34250,423571,432043,120966,86340,66187,2025-05-13 00:00:00+00:00,-0.5184683568915417,-0.00012200479191792901,1.0,0.4142688965063537,-0.002182373688337569,-1.0,0.026838246065419638,0.019043268229207794,1.0,True,1.0,LONG,2025-05-21 00:00:00+00:00
759249,47230,421491,435558,125222,83874,76941,2025-05-20 00:00:00+00:00,-0.49293578259569654,0.025532574295845156,-1.0,0.40874074249686204,-0.005528154009491637,-1.0,0.009131391677829013,-0.017706854387590627,-1.0,True,-3.0,SHORT,2025-05-28 00:00:00+00:00
760471,49826,424525,441156,127173,76556,77460,2025-05-27 00:00:00+00:00,-0.4927196434841039,0.0002161391115926281,-1.0,0.41287964958558576,0.00413890708872372,1.0,-0.0011887369801083802,-0.010320128657937393,-1.0,True,-1.0,SHORT,2025-06-04 00:00:00+00:00
781284,48503,438220,444511,124440,74113,76024,2025-06-03 00:00:00+00:00,-0.4988160515254376,-0.006096408041333712,1.0,0.40967305102881924,-0.0032065985567665267,-1.0,-0.0024459735512310505,-0.0012572365711226703,-1.0,True,-1.0,SHORT,2025-06-11 00:00:00+00:00
810517,32680,439359,441522,121178,84861,72885,2025-06-10 00:00:00+00:00,-0.5017525850784129,-0.0029365335529752956,1.0,0.3952341530159145,-0.01443889801290471,-1.0,0.014775754240811729,0.017221727792042778,1.0,True,1.0,LONG,2025-06-18 00:00:00+00:00
755861,28746,453210,456662,123584,88119,72690,2025-06-17 00:00:00+00:00,-0.5615635679046809,-0.059810982826267955,1.0,0.4406603859704364,0.04542623295452186,1.0,0.020412483247581235,0.005636729006769507,1.0,True,3.0,LONG,2025-06-25 00:00:00+00:00
762607,31477,458976,458163,120432,88638,67545,2025-06-24 00:00:00+00:00,-0.5605757618275206,0.0009878060771603137,-1.0,0.4428637555123412,0.0022033695419048094,1.0,0.027659069481397364,0.007246586233816129,1.0,True,1.0,LONG,2025-07-02 00:00:00+00:00
779031,34128,468358,461525,116188,91623,76402,2025-07-01 00:00:00+00:00,-0.5573975875157728,0.003178174311747717,-1.0,0.44329044672163237,0.00042669120929117454,1.0,0.01953837523795587,-0.008120694243441494,-1.0,True,-1.0,SHORT,2025-07-09 00:00:00+00:00
805847,41200,496248,464484,114961,105233,76110,2025-07-08 00:00:00+00:00,-0.5646828740443285,-0.007285286528555646,1.0,0.43373369882868584,-0.009556747892946527,-1.0,0.036139614591851804,0.016601239353895934,1.0,True,1.0,LONG,2025-07-16 00:00:00+00:00
820440,42464,515996,477607,116891,106430,67906,2025-07-15 00:00:00+00:00,-0.5771683486909464,-0.012485474646617867,1.0,0.4396616449709912,0.0059279461423053514,1.0,0.046955292282190045,0.01081567769033824,1.0,True,3.0,LONG,2025-07-23 00:00:00+00:00
843447,47272,522071,497068,122740,102310,73901,2025-07-22 00:00:00+00:00,-0.5629268940431349,0.014241454647811458,-1.0,0.4438073761599721,0.004145731188980928,1.0,0.03368202151409632,-0.013273270768093724,-1.0,True,-1.0,SHORT,2025-07-30 00:00:00+00:00
828577,47984,499338,481538,124153,110100,79238,2025-07-29 00:00:00+00:00,-0.5447339233408603,0.018192970702274547,-1.0,0.4313238238570465,-0.012483552302925638,-1.0,0.03724699092540585,0.0035649694113095293,1.0,True,-1.0,SHORT,2025-08-06 00:00:00+00:00
818360,49171,488915,481035,133610,106098,71890,2025-08-05 00:00:00+00:00,-0.5373478664646366,0.007386056876223734,-1.0,0.42453810059142677,-0.006785723265619714,-1.0,0.04180067451977125,0.0045536835943654,1.0,True,-1.0,SHORT,2025-08-13 00:00:00+00:00
824972,50625,504801,499181,131743,100864,65926,2025-08-12 00:00:00+00:00,-0.5505350484622509,-0.013187181997614261,1.0,0.44539451035913946,0.02085640976771269,1.0,0.04235052826035308,0.000549853740581828,1.0,True,3.0,LONG,2025-08-20 00:00:00+00:00
825219,51466,501044,501183,129953,104037,70811,2025-08-19 00:00:00+00:00,-0.5447984110884505,0.005736637373800368,-1.0,0.44985634116519374,0.004461830806054279,1.0,0.04026325133085884,-0.0020872769294942375,-1.0,True,-1.0,SHORT,2025-08-27 00:00:00+00:00
842215,47052,507819,506393,129579,109029,74822,2025-08-26 00:00:00+00:00,-0.5470895198969384,-0.0022911088084879294,1.0,0.44740832210302595,-0.0024480190621677944,-1.0,0.04061551979007735,0.00035226845921851324,1.0,True,1.0,LONG,2025-09-03 00:00:00+00:00
845820,46785,506665,506627,126827,107011,77338,2025-09-02 00:00:00+00:00,-0.5437090633941027,0.0033804565028356937,-1.0,0.44903170887422855,0.0016233867712026062,1.0,0.03508193232602681,-0.005533587464050541,-1.0,True,-1.0,SHORT,2025-09-10 00:00:00+00:00
878104,47377,513816,506920,123669,103962,71350,2025-09-09 00:00:00+00:00,-0.5311887885717409,0.012520274822361843,-1.0,0.4364528575202937,-0.012578851353934828,-1.0,0.03713910880715724,0.002057176481130428,1.0,True,-1.0,SHORT,2025-09-17 00:00:00+00:00
855448,72918,538082,511998,122299,108039,81802,2025-09-16 00:00:00+00:00,-0.543766541040484,-0.012577752468743153,1.0,0.4555496067557584,0.01909674923546467,1.0,0.030670479093995194,-0.006468629713162047,-1.0,True,1.0,LONG,2025-09-24 00:00:00+00:00
859215,71331,540385,516898,122280,106658,86855,2025-09-23 00:00:00+00:00,-0.5459099294123124,-0.0021433883718283697,1.0,0.4592773636400668,0.0037277568843084308,1.0,0.023047781987046316,-0.007622697106948878,-1.0,True,1.0,LONG,2025-10-01 00:00:00+00:00
866951,40444,544642,536849,146452,120823,64716,2025-12-23 00:00:00+00:00,-0.5815761213724882,-0.03566619196017573,1.0,0.45031034049213853,-0.008967023147928299,-1.0,0.06471761379824234,0.041669831811196024,1.0,True,1.0,LONG,2025-12-31 00:00:00+00:00
869169,40071,547387,537338,145894,121459,68797,2025-12-30 00:00:00+00:00,-0.5836793534974211,-0.002103232124932908,1.0,0.4503658091809533,5.546868881478595e-05,1.0,0.06058890733562748,-0.004128706462614859,-1.0,True,1.0,LONG,2026-01-07 00:00:00+00:00
881815,45159,556172,543666,144979,119570,68970,2026-01-06 00:00:00+00:00,-0.5795013693348378,0.004177984162583304,-1.0,0.45212090971462265,0.0017551005336693404,1.0,0.057381650346161044,-0.003207256989466438,-1.0,True,-1.0,SHORT,2026-01-14 00:00:00+00:00
883672,52405,536979,555117,151001,103621,78229,2026-01-13 00:00:00+00:00,-0.5483640988964231,0.031137270438414633,-1.0,0.4573144786753456,0.005193568960722927,1.0,0.028734643623425888,-0.028647006722735156,-1.0,True,-1.0,SHORT,2026-01-21 00:00:00+00:00
880948,61094,512366,543954,152750,100073,89837,2026-01-20 00:00:00+00:00,-0.5122572501441629,0.03610684875226022,-1.0,0.4440716137615387,-0.013242864913806884,-1.0,0.01161930102571321,-0.017115342597712677,-1.0,True,-3.0,SHORT,2026-01-28 00:00:00+00:00
919284,57593,548117,550558,147028,115423,89062,2026-01-27 00:00:00+00:00,-0.5335935358387615,-0.021336285694598556,1.0,0.43896119153602153,-0.005110422225517164,-1.0,0.02867557794979571,0.0170562769240825,1.0,True,1.0,LONG,2026-02-04 00:00:00+00:00
910464,56077,570104,539447,135008,123767,81712,2026-02-03 00:00:00+00:00,-0.5645769629551526,-0.030983427116391127,1.0,0.44421196225221427,0.005250770716192732,1.0,0.04619073351609729,0.017515155566301576,1.0,True,3.0,LONG,2026-02-11 00:00:00+00:00
