attempt_no,policy_id,mechanic,parameters_json,raw_discovery_signal_count
131872,V100_3071c7fea706c63f9da3,MIXED_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131873,V100_a2fea6c7de61e0d5256c,MIXED_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131874,V100_f651e83be6601a1b87e2,MIXED_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131875,V100_5f028a7e12daae19ab7c,MIXED_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131876,V100_cae14d7a4917cc36e48a,MIXED_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131877,V100_04d2c021203378fe8bf5,MIXED_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131878,V100_088e100b61eb3dab0ac1,MIXED_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131879,V100_bbf8cfdccabc466d79d2,MIXED_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131880,V100_b3e7a0223ba2ff67f2fc,MIXED_60,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131881,V100_d3b2f50b742b4243e9b2,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131882,V100_c17eb9d25ad2a879e1eb,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131883,V100_921fb1dd696348285ebe,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131884,V100_4701663b875a1f23cd05,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131885,V100_1689a111c4f5f7be4488,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131886,V100_1e9cd67c71220f9e09e3,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131887,V100_98b83d7c9a18c9a56a38,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131888,V100_66dab99c5db18074f36d,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131889,V100_10d1c9146ef7dc5f5bd9,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131890,V100_da0fee1841403b1b8527,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131891,V100_9b7dc621aba452239c48,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131892,V100_acdf98dd0f5fbb8aaae7,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131893,V100_74c5b2d19977dd6d2900,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131894,V100_7bb478f7c15c0a08d5b0,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131895,V100_6d94504ef9eaf1a613df,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131896,V100_198339bcf6bb2975df22,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131897,V100_1f9926bac890315407b6,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131898,V100_0a9db22b94326c841149,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131899,V100_68bebe15eeb2ea61c099,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131900,V100_8feacf8866c1ab648a68,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131901,V100_13c1fcc786a57d2fb29d,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131902,V100_c75eb5d047fcb10221bd,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131903,V100_f6d2d82b8937052ebc08,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131904,V100_aaeff8c00a951650d2b5,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131905,V100_0c5e290c2c021bda3a46,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131906,V100_0191c3751d7bf31a3536,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131907,V100_729c05c813ab9f749424,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131908,V100_6e2ea921dde2b7b5dc73,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131909,V100_86e2fdb58a7ea35460e2,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131910,V100_55fa6a9b3ab7a2576410,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131911,V100_6b0a018c5a219546ec4b,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131912,V100_fd1b829c86ed98afdba5,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131913,V100_94af9d334466dc0b3714,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131914,V100_461e009e1ba20d87e939,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131915,V100_f51a6e8ae4b7a8c6e42b,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131916,V100_55ef19a26067ba844b3c,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131917,V100_5645abbcb01c065796de,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131918,V100_c66e19db07b54be91868,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131919,V100_4886f0a538dd29421ee0,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131920,V100_03ed50e717e3d7c96156,MIXED_60,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131921,V100_c839972051d2eab5d7d2,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131922,V100_f373665e62b3477b58f5,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131923,V100_45ed9ca5311e720cf2e5,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131924,V100_4dadfc1c527c1580db7b,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131925,V100_6287a3e40e8d4db396f6,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131926,V100_c9bc6b202dced3f68194,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131927,V100_df73d395de5b365d5942,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131928,V100_26763095193e0e1ba1bc,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131929,V100_29658223b56a9de09079,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131930,V100_4e97ea19b3fb8ad08f01,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131931,V100_3c5c20a6db18a777d3d3,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131932,V100_6073f3c155db5f33876b,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131933,V100_ed4da6a35186e72b348b,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131934,V100_e1adfbe0ea9f37581bb6,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131935,V100_8428d35672eb32002323,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131936,V100_0db3f23ade9cdadd7a85,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131937,V100_5f20f76056f3d7329b04,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131938,V100_8eecadda4ba4269711a1,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131939,V100_6273df89f92a13f62b40,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131940,V100_fbba771d77663a5fc0e9,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131941,V100_97b61103e739802f4a0a,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131942,V100_6a1bdd35328804d92b7a,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131943,V100_2800b07b8a43d7779157,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131944,V100_5fc12018edf1170e490d,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131945,V100_b591f82670e654d46f51,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131946,V100_cd28e930a148f2fe798b,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131947,V100_98627b3ceed024c90349,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131948,V100_aeee363fae9fbe5b6428,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131949,V100_89b7cf0d2ab6db949f2c,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131950,V100_4d8c92a4620ae818fe30,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131951,V100_778c4434259087c35610,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131952,V100_b279b6364b4063287992,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131953,V100_e5fb9afbdb1aeb5d7c7c,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131954,V100_1d59be2a7e7fd976e25e,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131955,V100_7a3009ec562b00fcf6aa,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131956,V100_25ff69f2c876bdf0288e,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131957,V100_f6af5937828fe2c899c3,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131958,V100_6103cb53f984b7548492,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131959,V100_a93235a94e03adaf01a6,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131960,V100_956dc316ac50041e4d14,MIXED_60,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131961,V100_9b06740ed46c27e1063e,MIXED_60,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131962,V100_113c87fc065c1b5fa433,MIXED_60,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131963,V100_9fc0cd78be8cd63075eb,MIXED_60,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131964,V100_d5278ac9050d2208aa16,MIXED_60,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131965,V100_72d8c38a0327c3a6754b,MIXED_60,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131966,V100_b98a92cfe79c0c2dbf76,MIXED_60,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131967,V100_4b1668aaaa21c307c7ce,MIXED_60,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131968,V100_6b660cce1ddd2ea25d70,MIXED_60,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.2,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131969,V100_7e54edbcd0d7336549ef,MIXED_60,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131970,V100_7d6993f69eb563c5c964,MIXED_60,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.3,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131971,V100_6f8b8c83d28b2fc7a709,MIXED_60,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131972,V100_27777e6d4ba6f02073c0,MIXED_60,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":0.9,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131973,V100_3ad9f9f24bcb0917c7da,MIXED_60,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131974,V100_2558eeab5f5001ed2715,MIXED_60,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.0,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
131975,V100_c185601137565e41c781,MIXED_60,"{""anchor_hour_utc"":16,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.1,""pool_id"":""MIXED_60"",""window_hours"":8}",3666
