source_id,source_priority,trade_id,run_id,account,symbol,magic,position_id,entry_deal,exit_deal,entry_order,exit_order,entry_time,exit_time,direction,volume,entry_price,exit_price,exit_reason_code,pnl_usd,tickets
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::762,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,762,762,767,762,767,2025-09-02 11:00:00,2025-09-02 12:40:03,LONG,0.01,3485.96,3474.71,4,-11.2500000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::763,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,763,763,765,763,765,2025-09-02 11:45:00,2025-09-02 12:36:32,LONG,0.01,3484.42,3477.77,4,-6.6500000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::764,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,764,764,766,764,766,2025-09-02 12:00:00,2025-09-02 12:36:37,LONG,0.01,3489.95,3477.68,4,-12.2700000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::768,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,768,768,770,768,770,2025-09-02 13:30:00,2025-09-02 14:44:41,LONG,0.01,3485.37,3510.15,5,24.7800000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::769,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,769,769,771,769,771,2025-09-02 13:45:00,2025-09-02 16:06:20,LONG,0.01,3489.46,3522.46,5,33.0000000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::772,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,772,772,776,772,776,2025-09-04 14:45:00,2025-09-05 12:30:54,LONG,0.01,3545.38,3569.33,5,23.9500000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::773,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,773,773,775,773,775,2025-09-05 10:30:00,2025-09-05 12:30:44,LONG,0.01,3552.48,3566.65,5,14.1700000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::774,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,774,774,777,774,777,2025-09-05 12:30:00,2025-09-05 12:30:56,LONG,0.01,3555.10,3570.98,5,15.8800000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::778,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,778,778,780,778,780,2025-09-09 13:15:00,2025-09-09 14:00:38,LONG,0.01,3653.02,3673.10,5,20.0800000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::779,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,779,779,781,779,781,2025-09-09 13:30:00,2025-09-09 14:08:42,LONG,0.01,3660.85,3642.79,4,-18.0600000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::782,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,782,782,786,782,786,2025-09-15 09:00:00,2025-09-15 15:23:39,LONG,0.01,3645.64,3666.10,5,20.4600000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::783,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,783,783,787,783,787,2025-09-15 13:00:00,2025-09-15 15:55:40,LONG,0.01,3650.55,3679.32,5,28.7700000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::784,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,784,784,788,784,788,2025-09-15 13:30:00,2025-09-16 06:44:45,LONG,0.01,3653.95,3689.47,5,35.5200000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::785,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,785,785,789,785,789,2025-09-15 14:15:00,2025-09-16 08:14:28,LONG,0.01,3660.15,3695.05,5,34.9000000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::790,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,790,790,791,790,791,2025-09-16 14:15:00,2025-09-16 15:05:26,LONG,0.01,3699.66,3684.29,4,-15.3700000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::792,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,792,792,795,792,795,2025-09-24 12:00:00,2025-09-24 14:00:15,LONG,0.01,3769.17,3758.97,4,-10.2000000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::793,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,793,793,794,793,794,2025-09-24 13:15:00,2025-09-24 13:33:43,LONG,0.01,3771.68,3763.10,4,-8.5800000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::796,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,796,796,801,796,801,2025-09-25 11:30:00,2025-09-25 12:36:42,LONG,0.01,3750.04,3739.84,4,-10.2000000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::797,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,797,797,799,797,799,2025-09-25 11:45:00,2025-09-25 12:36:41,LONG,0.01,3751.32,3739.95,4,-11.3700000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::798,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,798,798,800,798,800,2025-09-25 12:00:00,2025-09-25 12:36:41,LONG,0.01,3753.21,3739.95,4,-13.2600000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::802,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,802,802,803,802,803,2025-09-26 10:00:00,2025-09-26 10:40:37,LONG,0.01,3751.63,3746.36,4,-5.2700000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::804,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,804,804,807,804,807,2025-09-26 12:15:00,2025-09-26 14:08:30,LONG,0.01,3751.89,3770.98,5,19.0900000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::805,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,805,805,809,805,809,2025-09-26 13:15:00,2025-09-29 04:37:29,LONG,0.01,3764.71,3802.91,5,38.2000000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::806,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,806,806,808,806,808,2025-09-26 14:00:00,2025-09-29 02:21:30,LONG,0.01,3762.16,3796.01,5,33.8500000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::810,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,810,810,817,810,817,2025-11-12 11:00:00,2025-11-12 15:10:39,LONG,0.01,4127.96,4150.88,5,22.9200000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::811,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,811,811,819,811,819,2025-11-12 11:15:00,2025-11-12 15:13:36,LONG,0.01,4131.28,4160.60,5,29.3200000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::812,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,812,812,818,812,818,2025-11-12 11:45:00,2025-11-12 15:10:42,LONG,0.01,4128.62,4152.67,5,24.0500000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::813,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,813,813,816,813,816,2025-11-12 12:15:00,2025-11-12 15:10:30,LONG,0.01,4130.72,4148.64,5,17.9200000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::814,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,814,814,821,814,821,2025-11-12 12:30:00,2025-11-12 15:16:38,LONG,0.01,4136.58,4166.34,5,29.7600000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::815,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,815,815,820,815,820,2025-11-12 14:15:00,2025-11-12 15:16:19,LONG,0.01,4135.18,4163.06,5,27.8800000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::822,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,822,822,823,822,823,2025-11-25 13:00:00,2025-11-25 14:46:39,LONG,0.01,4129.91,4114.22,4,-15.6900000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::824,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,824,824,825,824,825,2025-11-26 13:30:00,2025-11-26 14:08:18,LONG,0.01,4163.42,4145.78,4,-17.6400000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::826,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,826,826,827,826,827,2025-11-27 09:00:00,2025-11-27 09:03:40,LONG,0.01,4166.04,4156.55,4,-9.4900000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::828,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,828,828,829,828,829,2025-11-27 09:45:00,2025-11-28 00:34:30,LONG,0.01,4157.64,4178.51,5,20.8700000000000000,1
h4_d1_long_best_box2_atr80,80,h4_d1_long_best_box2_atr80::BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH::1025742::XAUUSD::932200::270,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,270,270,281,270,281,2025-12-01 04:00:00,2025-12-22 15:45:28,LONG,0.01,4239.57,4430.20,5,190.6300000000000000,1
h4_d1_long_best_box2_atr80,80,h4_d1_long_best_box2_atr80::BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH::1025742::XAUUSD::932200::271,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,271,271,283,271,283,2025-12-01 12:00:00,2025-12-23 01:01:24,LONG,0.01,4254.84,4475.98,5,221.1400000000000000,1
h4_d1_long_best_box2_atr80,80,h4_d1_long_best_box2_atr80::BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH::1025742::XAUUSD::932200::272,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,272,272,273,272,273,2025-12-05 16:00:00,2025-12-09 06:09:38,LONG,0.01,4243.96,4175.16,4,-68.8000000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::830,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,830,830,831,830,831,2025-12-11 13:45:00,2025-12-11 15:41:31,LONG,0.01,4219.91,4251.77,5,31.8600000000000000,1
h4_d1_long_best_box2_atr80,80,h4_d1_long_best_box2_atr80::BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH::1025742::XAUUSD::932200::274,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,274,274,280,274,280,2025-12-11 16:00:00,2025-12-22 14:17:41,LONG,0.01,4256.28,4428.31,5,172.0300000000000000,1
h4_d1_long_best_box2_atr80,80,h4_d1_long_best_box2_atr80::BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH::1025742::XAUUSD::932200::275,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,275,275,284,275,284,2025-12-11 20:00:00,2025-12-23 01:06:42,LONG,0.01,4273.78,4480.77,5,206.9900000000000000,1
h4_d1_long_best_box2_atr80,80,h4_d1_long_best_box2_atr80::BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH::1025742::XAUUSD::932200::276,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,276,276,285,276,285,2025-12-12 08:00:00,2025-12-23 02:43:41,LONG,0.01,4287.34,4497.73,5,210.3900000000000000,1
h4_d1_long_best_box2_atr80,80,h4_d1_long_best_box2_atr80::BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH::1025742::XAUUSD::932200::277,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,277,277,300,277,300,2025-12-12 12:00:00,2026-01-18 23:02:13,LONG,0.01,4336.60,4645.45,5,308.8500000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::832,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,832,832,835,832,835,2025-12-17 09:00:00,2025-12-17 10:38:14,LONG,0.01,4319.33,4306.81,4,-12.5200000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::833,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,833,833,834,833,834,2025-12-17 10:15:00,2025-12-17 10:35:40,LONG,0.01,4319.70,4311.93,4,-7.7700000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::836,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,836,836,839,836,839,2025-12-17 11:00:00,2025-12-17 13:58:41,LONG,0.01,4317.95,4343.53,5,25.5800000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::837,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,837,837,838,837,838,2025-12-17 12:30:00,2025-12-17 13:40:25,LONG,0.01,4321.54,4336.68,5,15.1400000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::840,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,840,840,841,840,841,2025-12-19 14:45:00,2025-12-19 14:47:03,LONG,0.01,4335.11,4324.09,4,-11.0200000000000000,1
h4_d1_long_best_box2_atr80,80,h4_d1_long_best_box2_atr80::BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH::1025742::XAUUSD::932200::278,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,278,278,294,278,294,2025-12-22 04:00:00,2025-12-29 15:22:30,LONG,0.01,4392.88,4309.60,4,-83.2800000000000000,1
h4_d1_long_best_box2_atr80,80,h4_d1_long_best_box2_atr80::BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH::1025742::XAUUSD::932200::279,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,279,279,296,279,296,2025-12-22 08:00:00,2025-12-29 15:22:30,LONG,0.01,4414.50,4309.48,4,-105.0200000000000000,1
h4_d1_long_best_box2_atr80,80,h4_d1_long_best_box2_atr80::BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH::1025742::XAUUSD::932200::282,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,282,282,295,282,295,2025-12-22 16:00:00,2025-12-29 15:22:30,LONG,0.01,4432.08,4309.60,4,-122.4800000000000000,1
h4_d1_long_best_box2_atr80,80,h4_d1_long_best_box2_atr80::BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH::1025742::XAUUSD::932200::286,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,286,286,291,286,291,2025-12-23 04:00:00,2025-12-29 15:05:42,LONG,0.01,4487.05,4338.23,4,-148.8200000000000000,1
h4_d1_long_best_box2_atr80,80,h4_d1_long_best_box2_atr80::BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH::1025742::XAUUSD::932200::287,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,287,287,292,287,292,2025-12-23 12:00:00,2025-12-29 15:05:42,LONG,0.01,4493.75,4338.23,4,-155.5200000000000000,1
h4_d1_long_best_box2_atr80,80,h4_d1_long_best_box2_atr80::BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH::1025742::XAUUSD::932200::288,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,288,288,293,288,293,2025-12-23 20:00:00,2025-12-29 15:05:42,LONG,0.01,4491.12,4338.19,4,-152.9300000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::842,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,842,842,851,842,851,2025-12-24 10:00:00,2025-12-24 13:19:42,LONG,0.01,4494.87,4480.16,4,-14.7100000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::843,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,843,843,850,843,850,2025-12-24 10:30:00,2025-12-24 13:19:42,LONG,0.01,4494.45,4480.38,4,-14.0700000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::844,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,844,844,849,844,849,2025-12-24 11:00:00,2025-12-24 13:19:40,LONG,0.01,4489.70,4480.89,4,-8.8100000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::845,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,845,845,848,845,848,2025-12-24 12:00:00,2025-12-24 13:19:40,LONG,0.01,4491.73,4480.98,4,-10.7500000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::846,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,846,846,847,846,847,2025-12-24 12:15:00,2025-12-24 13:12:38,LONG,0.01,4495.58,4481.98,4,-13.6000000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::852,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,852,852,854,852,854,2025-12-26 11:45:00,2025-12-26 13:25:16,LONG,0.01,4508.00,4519.76,5,11.7600000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::853,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,853,853,856,853,856,2025-12-26 13:15:00,2025-12-26 15:37:28,LONG,0.01,4514.79,4541.45,5,26.6600000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::855,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,855,855,857,855,857,2025-12-26 13:30:00,2025-12-26 16:05:13,LONG,0.01,4518.12,4549.33,5,31.2100000000000000,1
h4_d1_long_best_box2_atr80,80,h4_d1_long_best_box2_atr80::BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH::1025742::XAUUSD::932200::289,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,289,289,290,289,290,2025-12-26 16:00:00,2025-12-29 07:03:39,LONG,0.01,4546.93,4448.61,4,-98.3200000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::858,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,858,858,861,858,861,2026-01-09 09:00:00,2026-01-09 12:06:14,LONG,0.01,4468.68,4480.34,5,11.6600000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::859,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,859,859,863,859,863,2026-01-09 09:15:00,2026-01-09 12:33:31,LONG,0.01,4474.95,4462.91,4,-12.0400000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::860,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,860,860,862,860,862,2026-01-09 12:00:00,2026-01-09 12:31:15,LONG,0.01,4475.69,4466.15,4,-9.5400000000000000,1
r1_h1_pullback_long_v1,71,r1_h1_pullback_long_v1::BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15::1025742::XAUUSD::932200::864,BT_A1_XAU_R1_PULLBACK_LONG_V2_M15_SESSION_09_15,1025742,XAUUSD,932200,864,864,865,864,865,2026-01-09 13:30:00,2026-01-09 13:30:42,LONG,0.01,4473.03,4459.63,4,-13.4000000000000000,1
