stage,attempt_id,model_id,quantile,score_floor,gate_pass,failed_checks,learning_rate,max_iter,max_leaf_nodes,min_samples_leaf,l2_regularization,max_bins,feature_subset,random_state,fit_rows,feature_count,fit_target_mean,fit_score_mean,fit_spearman,trades,source_weekdays,trades_per_weekday,stress_net_r,stress_pf,average_stress_r,closed_drawdown_r,positive_active_month_share,positive_weekday_share,active_weekday_share,minimum_calendar_year_pf,positive_rolling_6m_share,top_winners_removed_stress_net_r,worst_weekday_r,best_weekday_r
selection,M112_P03,M112,0.4,,False,"minimum_frequency,minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.03,80,31,200,2.0,63,NO_LOG,314270,11409,52,-0.0882379262334373,-0.08736584150134104,0.5607608279133294,1943,784,2.4783163265306123,17.048753751395253,1.0162434693934688,0.00877444866258119,171.8014769547101,0.4166666666666667,0.4247448979591837,0.8443877551020408,0.7840599526131753,0.3888888888888889,-20.533425250642864,-4.7184027777777775,6.936762035401322
selection,M112_P04,M112,0.4,0.0,False,"minimum_frequency,minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.03,80,31,200,2.0,63,NO_LOG,314270,11409,52,-0.0882379262334373,-0.08736584150134104,0.5607608279133294,1874,784,2.3903061224489797,34.221845221952734,1.0338055955725174,0.018261390193144468,154.7857433545229,0.4166666666666667,0.4221938775510204,0.8239795918367347,0.8196272061804055,0.4166666666666667,-3.3603337800854263,-4.713148148148148,6.936762035401322
selection,M112_P05,M112,0.5,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,80,31,200,2.0,63,NO_LOG,314270,11409,52,-0.0882379262334373,-0.08736584150134104,0.5607608279133294,1723,784,2.197704081632653,70.92315407506624,1.07779545469243,0.04116259667734547,126.17891885954882,0.4444444444444444,0.4107142857142857,0.8010204081632653,0.837048380357606,0.3888888888888889,33.44102774687633,-5.106417733398183,6.936762035401322
selection,M112_P06,M112,0.5,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,80,31,200,2.0,63,NO_LOG,314270,11409,52,-0.0882379262334373,-0.08736584150134104,0.5607608279133294,1705,784,2.1747448979591835,69.74208073080885,1.0770687110091992,0.04090444617642748,124.74107553713955,0.4444444444444444,0.40816326530612246,0.7933673469387755,0.8276195377263678,0.4166666666666667,32.259954402618945,-5.106417733398183,6.936762035401322
selection,M112_P07,M112,0.6,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,80,31,200,2.0,63,NO_LOG,314270,11409,52,-0.0882379262334373,-0.08736584150134104,0.5607608279133294,1475,784,1.8813775510204083,62.9291826642213,1.0801032313124213,0.04266385265370936,117.08730966858126,0.3888888888888889,0.3762755102040816,0.7334183673469388,0.8303733509407062,0.4166666666666667,25.472194664590802,-4.724722222222222,5.99913058286912
selection,M112_P08,M112,0.6,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,80,31,200,2.0,63,NO_LOG,314270,11409,52,-0.0882379262334373,-0.08736584150134104,0.5607608279133294,1474,784,1.8801020408163265,61.13079357922315,1.0777180492751044,0.041472722916704986,118.88569875357943,0.3888888888888889,0.3762755102040816,0.7321428571428571,0.8227739621811951,0.4166666666666667,23.67380557959268,-4.724722222222222,5.99913058286912
selection,M113_P01,M113,0.3,,False,"minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.02,160,7,100,5.0,63,PRICE_REGIME,314271,11409,42,-0.0882379262334373,-0.09127114622667483,0.3647654551787942,2137,784,2.725765306122449,-41.172176174491455,0.9646577309354167,-0.01926634355380976,173.52880976845037,0.3611111111111111,0.40561224489795916,0.8635204081632653,0.7920979700130277,0.3611111111111111,-78.96680443132205,-4.744166666666667,6.936762035401322
selection,M113_P02,M113,0.3,0.0,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.02,160,7,100,5.0,63,PRICE_REGIME,314271,11409,42,-0.0882379262334373,-0.09127114622667483,0.3647654551787942,1183,784,1.5089285714285714,209.53211338589256,1.3815270896323373,0.1771192843498669,63.25318053480625,0.4166666666666667,0.3494897959183674,0.639030612244898,1.2961802373921112,0.5555555555555556,171.7848816337837,-4.695069444444445,7.440128968253968
selection,M113_P03,M113,0.4,,False,"minimum_frequency,minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.02,160,7,100,5.0,63,PRICE_REGIME,314271,11409,42,-0.0882379262334373,-0.09127114622667483,0.3647654551787942,1917,784,2.44515306122449,23.673059031327526,1.0233451141071683,0.012349013579200587,129.0022397673078,0.3888888888888889,0.40433673469387754,0.8252551020408163,0.9102103330167396,0.4166666666666667,-14.097383690605014,-4.7184027777777775,7.365128968253968
selection,M113_P04,M113,0.4,0.0,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.02,160,7,100,5.0,63,PRICE_REGIME,314271,11409,42,-0.0882379262334373,-0.09127114622667483,0.3647654551787942,1169,784,1.4910714285714286,218.4156691473064,1.4068970735606552,0.1868397511953006,61.12214225461277,0.4166666666666667,0.3482142857142857,0.6313775510204082,1.3150140908346193,0.5833333333333334,180.67460670607827,-4.695069444444445,7.440128968253968
selection,M113_P05,M113,0.5,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,7,100,5.0,63,PRICE_REGIME,314271,11409,42,-0.0882379262334373,-0.09127114622667483,0.3647654551787942,1695,784,2.1619897959183674,92.54453775608137,1.106363164990833,0.05459854734872057,99.80611542720722,0.3888888888888889,0.3979591836734694,0.7704081632653061,0.986261548330981,0.4166666666666667,54.732905904416,-4.7184027777777775,7.365128968253968
selection,M113_P06,M113,0.5,0.0,False,"minimum_frequency,minimum_positive_month_share",0.02,160,7,100,5.0,63,PRICE_REGIME,314271,11409,42,-0.0882379262334373,-0.09127114622667483,0.3647654551787942,1133,784,1.4451530612244898,214.35157830217236,1.4117184100523157,0.18918938949882821,57.574772030152474,0.4166666666666667,0.3405612244897959,0.6135204081632653,1.3521098841147219,0.5833333333333334,176.55799175919526,-4.695069444444445,7.440128968253968
selection,M113_P07,M113,0.6,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,7,100,5.0,63,PRICE_REGIME,314271,11409,42,-0.0882379262334373,-0.09127114622667483,0.3647654551787942,1450,784,1.8494897959183674,112.53490250246018,1.152467762055565,0.07761027758790358,92.6357062764495,0.4722222222222222,0.3737244897959184,0.7130102040816326,1.011085443938276,0.4166666666666667,74.68807389280515,-4.7184027777777775,7.365128968253968
selection,M113_P08,M113,0.6,0.0,False,"minimum_frequency,minimum_positive_month_share",0.02,160,7,100,5.0,63,PRICE_REGIME,314271,11409,42,-0.0882379262334373,-0.09127114622667483,0.3647654551787942,1064,784,1.3571428571428572,210.7503268797792,1.4328658139008175,0.1980736154885143,53.862083946340476,0.4722222222222222,0.3278061224489796,0.5931122448979592,1.3319378843889362,0.6111111111111112,172.89845557843557,-4.695069444444445,7.440128968253968
selection,M114_P01,M114,0.3,,False,"minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.02,160,7,100,2.0,255,NO_MICRO,314272,11409,52,-0.0882379262334373,-0.08873954200245245,0.4028592783516325,2112,784,2.693877551020408,-5.905838509566024,0.9948601912815844,-0.0027963250518778524,158.63761185138952,0.3888888888888889,0.41964285714285715,0.860969387755102,0.7596373177733303,0.3888888888888889,-43.47501154288591,-4.715972222222222,6.936762035401322
selection,M114_P02,M114,0.3,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,7,100,2.0,255,NO_MICRO,314272,11409,52,-0.0882379262334373,-0.08873954200245245,0.4028592783516325,1950,784,2.4872448979591835,58.81278677011539,1.0561351252335207,0.030160403471854044,137.05791132808542,0.4444444444444444,0.40816326530612246,0.7997448979591837,0.94244210290146,0.4166666666666667,21.243613736795467,-4.715972222222222,6.936762035401322
selection,M114_P03,M114,0.4,,False,"minimum_frequency,minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.02,160,7,100,2.0,255,NO_MICRO,314272,11409,52,-0.0882379262334373,-0.08873954200245245,0.4028592783516325,1899,784,2.4221938775510203,19.342448105580885,1.018867286021428,0.01018559668540331,141.6417455736852,0.3888888888888889,0.4107142857142857,0.8150510204081632,0.830057593015165,0.3888888888888889,-18.183411344458648,-4.7184027777777775,6.936762035401322
selection,M114_P04,M114,0.4,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,7,100,2.0,255,NO_MICRO,314272,11409,52,-0.0882379262334373,-0.08873954200245245,0.4028592783516325,1798,784,2.2933673469387754,58.932119218595496,1.0611775115837292,0.032776484548718295,135.99500511494483,0.4166666666666667,0.4030612244897959,0.7653061224489796,0.9720142133312929,0.4166666666666667,21.406259768555984,-4.708194444444445,6.936762035401322
selection,M114_P05,M114,0.5,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,7,100,2.0,255,NO_MICRO,314272,11409,52,-0.0882379262334373,-0.08873954200245245,0.4028592783516325,1686,784,2.1505102040816326,77.98513836795576,1.0877984893339614,0.046254530467352166,114.23394801681764,0.4444444444444444,0.4005102040816326,0.7627551020408163,0.8980130760640624,0.3888888888888889,40.440243903377834,-4.716458333333334,6.936762035401322
selection,M114_P06,M114,0.5,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,7,100,2.0,255,NO_MICRO,314272,11409,52,-0.0882379262334373,-0.08873954200245245,0.4028592783516325,1633,784,2.082908163265306,104.0766721642521,1.1220947935779604,0.0637334183492052,110.9825587500809,0.4722222222222222,0.39540816326530615,0.7334183673469388,1.0151766454690536,0.3888888888888889,66.53177769967418,-4.708194444444445,6.936762035401322
selection,M114_P07,M114,0.6,,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.02,160,7,100,2.0,255,NO_MICRO,314272,11409,52,-0.0882379262334373,-0.08873954200245245,0.4028592783516325,1466,784,1.8698979591836735,120.21285448418278,1.1597365819645016,0.0820005828677918,91.19978611419266,0.4444444444444444,0.3877551020408163,0.7053571428571429,1.0467633996198331,0.4166666666666667,82.7420054340583,-4.716458333333334,5.99913058286912
selection,M114_P08,M114,0.6,0.0,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.02,160,7,100,2.0,255,NO_MICRO,314272,11409,52,-0.0882379262334373,-0.08873954200245245,0.4028592783516325,1444,784,1.8418367346938775,125.30476050270147,1.1689425647434575,0.08677614993261874,91.19978611419262,0.4444444444444444,0.38137755102040816,0.6913265306122449,1.0799613916187158,0.4444444444444444,87.833911452577,-4.685347222222223,5.99913058286912
selection,M115_P01,M115,0.3,,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,80,15,50,0.5,63,ALL,314273,11409,58,-0.0882379262334373,-0.08916313555979659,0.49318186572844547,2150,784,2.74234693877551,46.150644967559856,1.0373170747688354,0.021465416263981327,156.18860081208513,0.4166666666666667,0.4655612244897959,0.8737244897959183,0.8236571467595747,0.3611111111111111,8.539324854509942,-4.697986111111112,6.936762035401322
selection,M115_P02,M115,0.3,0.0,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,80,15,50,0.5,63,ALL,314273,11409,58,-0.0882379262334373,-0.08916313555979659,0.49318186572844547,1981,784,2.5267857142857144,100.8534778208734,1.0888625298910029,0.050910387592566074,132.92705112623642,0.5,0.46683673469387754,0.8176020408163265,1.0149205848696505,0.4166666666666667,63.24215770782352,-4.686284722222222,6.936762035401322
selection,M115_P03,M115,0.4,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,80,15,50,0.5,63,ALL,314273,11409,58,-0.0882379262334373,-0.08916313555979659,0.49318186572844547,1949,784,2.485969387755102,113.0716349564422,1.1035153385498997,0.05801520521110426,118.5314694767402,0.4444444444444444,0.4604591836734694,0.8418367346938775,0.9436310329259209,0.3888888888888889,75.54725389155783,-4.661800627635426,6.936762035401322
selection,M115_P04,M115,0.4,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,maximum_drawdown_r",0.03,80,15,50,0.5,63,ALL,314273,11409,58,-0.0882379262334373,-0.08916313555979659,0.49318186572844547,1851,784,2.360969387755102,139.05657261818948,1.1340394182625129,0.07512510676293327,118.53146947674017,0.5,0.4604591836734694,0.7997448979591837,1.0485752626729092,0.4166666666666667,101.5321915533051,-4.661800627635426,6.936762035401322
selection,M115_P05,M115,0.5,,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.03,80,15,50,0.5,63,ALL,314273,11409,58,-0.0882379262334373,-0.08916313555979659,0.49318186572844547,1714,784,2.186224489795918,146.2056947650591,1.1546623081398562,0.08530087209163308,105.26764971939863,0.4444444444444444,0.4477040816326531,0.7831632653061225,1.0387108643327043,0.4722222222222222,108.69537539357219,-4.684733796296296,6.404323743386243
selection,M115_P06,M115,0.5,0.0,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.03,80,15,50,0.5,63,ALL,314273,11409,58,-0.0882379262334373,-0.08916313555979659,0.49318186572844547,1671,784,2.131377551020408,155.3561490934729,1.1684492512948967,0.09297196235396343,105.26764971939869,0.4722222222222222,0.4477040816326531,0.764030612244898,1.0866778234891423,0.4722222222222222,117.84582972198606,-4.661800627635426,6.404323743386243
selection,M115_P07,M115,0.6,,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.03,80,15,50,0.5,63,ALL,314273,11409,58,-0.0882379262334373,-0.08916313555979659,0.49318186572844547,1487,784,1.8966836734693877,154.13499353143482,1.189724716952306,0.10365500573734689,100.90110621597046,0.5,0.4260204081632653,0.7346938775510204,1.1118757675140842,0.4444444444444444,116.62715359520907,-4.687854800574124,6.405539021164021
selection,M115_P08,M115,0.6,0.0,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.03,80,15,50,0.5,63,ALL,314273,11409,58,-0.0882379262334373,-0.08916313555979659,0.49318186572844547,1479,784,1.8864795918367347,157.98744553079078,1.1959207334692972,0.10682044998701203,100.90110621597037,0.5,0.4260204081632653,0.7283163265306123,1.1356900775549228,0.4444444444444444,120.47960559456502,-4.687854800574124,6.405539021164021
selection,M116_P01,M116,0.3,,False,"minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.03,80,31,300,2.0,63,PRICE_MICRO,314274,11409,52,-0.0882379262334373,-0.09058792548763275,0.5214559879507419,2123,784,2.707908163265306,4.275914772114021,1.0034584254923382,0.0020140908017494213,152.739438788874,0.3611111111111111,0.39540816326530615,0.8596938775510204,0.8050646919863341,0.3611111111111111,-33.697869675911846,-4.708372940238224,7.530028481554928
selection,M116_P02,M116,0.3,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,80,31,300,2.0,63,PRICE_MICRO,314274,11409,52,-0.0882379262334373,-0.09058792548763275,0.5214559879507419,1724,784,2.1989795918367347,87.99377162521512,1.0887455740150276,0.051040470780287193,133.00779269838665,0.3888888888888889,0.38010204081632654,0.7920918367346939,0.9550167277623927,0.4166666666666667,50.01392531155287,-4.7184027777777775,7.530028481554928
selection,M116_P03,M116,0.4,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,80,31,300,2.0,63,PRICE_MICRO,314274,11409,52,-0.0882379262334373,-0.09058792548763275,0.5214559879507419,1917,784,2.44515306122449,93.75709665480001,1.086213103975643,0.04890824029984351,119.4419305980142,0.3888888888888889,0.4017857142857143,0.8354591836734694,0.8822608394893677,0.3888888888888889,55.76083598904256,-4.702361111111111,7.530028481554928
selection,M116_P04,M116,0.4,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,80,31,300,2.0,63,PRICE_MICRO,314274,11409,52,-0.0882379262334373,-0.09058792548763275,0.5214559879507419,1673,784,2.1339285714285716,113.2522817681846,1.1186907257541316,0.06769413136173616,119.09404179943672,0.3888888888888889,0.37755102040816324,0.7818877551020408,0.9550167277623927,0.4166666666666667,75.25260240906415,-4.7184027777777775,7.530028481554928
selection,M116_P05,M116,0.5,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,80,31,300,2.0,63,PRICE_MICRO,314274,11409,52,-0.0882379262334373,-0.09058792548763275,0.5214559879507419,1714,784,2.186224489795918,117.63664103521498,1.1214354346861846,0.06863281273933196,114.05759194271866,0.3888888888888889,0.3877551020408163,0.7831632653061225,0.903227056610996,0.4444444444444444,79.61003686066229,-4.701388888888889,7.530028481554928
selection,M116_P06,M116,0.5,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,80,31,300,2.0,63,PRICE_MICRO,314274,11409,52,-0.0882379262334373,-0.09058792548763275,0.5214559879507419,1596,784,2.0357142857142856,123.48576200016493,1.136318430639634,0.07737203132842414,118.30155216115517,0.3888888888888889,0.3711734693877551,0.7487244897959183,0.9550167277623927,0.4166666666666667,85.45670422058808,-4.7184027777777775,7.530028481554928
selection,M116_P07,M116,0.6,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,80,31,300,2.0,63,PRICE_MICRO,314274,11409,52,-0.0882379262334373,-0.09058792548763275,0.5214559879507419,1474,784,1.8801020408163265,144.26867701209014,1.1739077751060312,0.09787562890915207,100.47396088497052,0.3888888888888889,0.3635204081632653,0.7206632653061225,0.9023801774910962,0.4444444444444444,106.24740369556855,-4.720833333333333,7.573216207063353
selection,M116_P08,M116,0.6,0.0,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,80,31,300,2.0,63,PRICE_MICRO,314274,11409,52,-0.0882379262334373,-0.09058792548763275,0.5214559879507419,1436,784,1.8316326530612246,147.46257964795606,1.182461788267775,0.10268981869634823,100.47396088497055,0.3888888888888889,0.35331632653061223,0.7079081632653061,0.9076852838819287,0.4444444444444444,109.44130633143455,-4.7184027777777775,7.573216207063353
selection,M117_P01,M117,0.3,,False,"minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.03,160,7,100,2.0,255,NO_MICRO,314275,11409,52,-0.0882379262334373,-0.09307462278761251,0.4339833213038192,2126,784,2.711734693877551,-104.58317429671068,0.909976500052185,-0.0491924620398451,193.20295961616458,0.3888888888888889,0.41581632653061223,0.8622448979591837,0.7459584217357154,0.3055555555555556,-142.2321188946587,-4.744166666666667,6.936762035401322
selection,M117_P02,M117,0.3,0.0,False,"minimum_frequency,minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.03,160,7,100,2.0,255,NO_MICRO,314275,11409,52,-0.0882379262334373,-0.09307462278761251,0.4339833213038192,1950,784,2.4872448979591835,-46.16595856363658,0.9562278128246489,-0.023674850545454654,155.81758829820402,0.4444444444444444,0.40688775510204084,0.8073979591836735,0.8451716932595033,0.3611111111111111,-83.80776696334662,-4.715972222222222,6.936762035401322
selection,M117_P03,M117,0.4,,False,"minimum_frequency,minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.03,160,7,100,2.0,255,NO_MICRO,314275,11409,52,-0.0882379262334373,-0.09307462278761251,0.4339833213038192,1929,784,2.4604591836734695,-70.89431221107961,0.9317462274115128,-0.03675184666204231,171.47812870990316,0.3611111111111111,0.40816326530612246,0.8278061224489796,0.7807197859660927,0.3055555555555556,-108.43714246633988,-4.742650462962963,6.936762035401322
selection,M117_P04,M117,0.4,0.0,False,"minimum_frequency,minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.03,160,7,100,2.0,255,NO_MICRO,314275,11409,52,-0.0882379262334373,-0.09307462278761251,0.4339833213038192,1812,784,2.311224489795918,-37.67317283345162,0.9612421036012317,-0.0207909342347967,145.90388354943553,0.4166666666666667,0.4005102040816326,0.7818877551020408,0.8717403626397568,0.3611111111111111,-75.18866281927548,-4.711111111111111,6.936762035401322
selection,M117_P05,M117,0.5,,False,"minimum_frequency,minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.03,160,7,100,2.0,255,NO_MICRO,314275,11409,52,-0.0882379262334373,-0.09307462278761251,0.4339833213038192,1715,784,2.1875,-40.91239221072921,0.9552738410937621,-0.023855622280308575,137.88578201956815,0.3611111111111111,0.39158163265306123,0.7742346938775511,0.8056817004438532,0.3611111111111111,-78.42747585014814,-4.742650462962963,6.936762035401322
selection,M117_P06,M117,0.5,0.0,False,"minimum_frequency,minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.03,160,7,100,2.0,255,NO_MICRO,314275,11409,52,-0.0882379262334373,-0.09307462278761251,0.4339833213038192,1652,784,2.107142857142857,-20.401875981249177,0.9767732519282109,-0.012349803862741633,134.31482740100603,0.4166666666666667,0.3864795918367347,0.75,0.8717372373811084,0.3888888888888889,-57.8896193512317,-4.711111111111111,6.936762035401322
selection,M117_P07,M117,0.6,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.03,160,7,100,2.0,255,NO_MICRO,314275,11409,52,-0.0882379262334373,-0.09307462278761251,0.4339833213038192,1472,784,1.8775510204081634,35.89176372210402,1.0475550772653122,0.024382991659038056,107.63733079219578,0.4166666666666667,0.38010204081632654,0.7066326530612245,0.9478279296553302,0.4166666666666667,-1.566476564795991,-4.712083333333333,6.936762035401322
selection,M117_P08,M117,0.6,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,160,7,100,2.0,255,NO_MICRO,314275,11409,52,-0.0882379262334373,-0.09307462278761251,0.4339833213038192,1455,784,1.8558673469387754,40.46880837560609,1.0543879514944337,0.02781361400385298,107.63733079219578,0.4444444444444444,0.3788265306122449,0.6989795918367347,0.9706057770456475,0.4444444444444444,3.0403389136980934,-4.712083333333333,6.936762035401322
selection,M118_P01,M118,0.3,,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,15,50,1.0,255,PRICE_MICRO,314276,11409,52,-0.0882379262334373,-0.09045959083804152,0.534485683861445,2111,784,2.6926020408163267,173.6902619711595,1.1376293412949752,0.08227866507397417,125.32729198531703,0.4444444444444444,0.4298469387755102,0.8711734693877551,0.8157727130111261,0.4166666666666667,135.22568436100062,-5.823925813913527,7.5678030473352145
selection,M118_P02,M118,0.3,0.0,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,15,50,1.0,255,PRICE_MICRO,314276,11409,52,-0.0882379262334373,-0.09045959083804152,0.534485683861445,1955,784,2.493622448979592,224.75722016731467,1.1922769595690565,0.11496533000885661,101.96936215149347,0.5,0.4247448979591837,0.8214285714285714,0.9561145720528131,0.5,186.29264255715577,-5.823925813913527,7.5678030473352145
selection,M118_P03,M118,0.4,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,15,50,1.0,255,PRICE_MICRO,314276,11409,52,-0.0882379262334373,-0.09045959083804152,0.534485683861445,1913,784,2.440051020408163,206.3489858730547,1.182939671938873,0.10786669413123612,98.42809663782559,0.5,0.4272959183673469,0.8252551020408163,0.9371014967445235,0.4444444444444444,167.88139175293725,-4.7184027777777775,7.565553168114861
selection,M118_P04,M118,0.4,0.0,False,"minimum_frequency,maximum_drawdown_r",0.02,160,15,50,1.0,255,PRICE_MICRO,314276,11409,52,-0.0882379262334373,-0.09045959083804152,0.534485683861445,1815,784,2.315051020408163,230.23747852528413,1.214292081707926,0.12685260524809044,98.42809663782566,0.5555555555555556,0.41581632653061223,0.7920918367346939,1.0311454960964055,0.4722222222222222,191.76988440516664,-4.687169861532574,7.565553168114861
selection,M118_P05,M118,0.5,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,15,50,1.0,255,PRICE_MICRO,314276,11409,52,-0.0882379262334373,-0.09045959083804152,0.534485683861445,1690,784,2.1556122448979593,245.58859526091277,1.251450338827401,0.14531869542065845,84.8943288281886,0.5277777777777778,0.413265306122449,0.7742346938775511,0.9730367970301054,0.5555555555555556,207.12200574123355,-4.687169861532574,7.614396345744939
selection,M118_P06,M118,0.5,0.0,False,"minimum_frequency,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,15,50,1.0,255,PRICE_MICRO,314276,11409,52,-0.0882379262334373,-0.09045959083804152,0.534485683861445,1644,784,2.0969387755102042,254.47700803743402,1.2673514022171979,0.15479136741936375,84.8943288281886,0.5555555555555556,0.4017857142857143,0.7538265306122449,1.0116040648883498,0.5555555555555556,216.01041851775474,-4.687169861532574,7.614396345744939
selection,M118_P07,M118,0.6,,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.02,160,15,50,1.0,255,PRICE_MICRO,314276,11409,52,-0.0882379262334373,-0.09045959083804152,0.534485683861445,1460,784,1.8622448979591837,261.5969144720573,1.31396979376705,0.1791759688164776,66.9114134848925,0.5,0.3979591836734694,0.7219387755102041,1.0267830471585966,0.5833333333333334,223.14190099367107,-6.323735779804158,7.576006107034902
selection,M118_P08,M118,0.6,0.0,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.02,160,15,50,1.0,255,PRICE_MICRO,314276,11409,52,-0.0882379262334373,-0.09045959083804152,0.534485683861445,1449,784,1.8482142857142858,262.645984214552,1.3176681656846485,0.1812601685400635,66.9114134848925,0.5,0.39668367346938777,0.7168367346938775,1.0330401628007433,0.5833333333333334,224.1909707361658,-6.323735779804158,7.576006107034902
selection,M119_P01,M119,0.3,,False,"minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.08,80,7,300,0.5,63,NO_LOG,314277,11409,52,-0.0882379262334373,-0.08680286523226875,0.4364090291703242,2142,784,2.732142857142857,9.73712032579698,1.0076128589436038,0.004545807808495322,154.1120678292425,0.3333333333333333,0.4528061224489796,0.8711734693877551,0.8540569098571323,0.3611111111111111,-27.896706229738015,-4.686284722222222,6.936762035401322
