family,regime,eligible_date,decision_id,clock_minute,macro_family,macro_signal_time_utc,macro_age_hours,initial_value,previous_initial_value,acceleration,side,window,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,risk_pips,r,portfolio_r,extra_half_pip_stress_r,extra_half_pip_stress_portfolio_r,fixed_0p01_lot_usd
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-10-14,2021-10-14T0030,30,CPI,2021-10-13 12:30:00+00:00,12.0,0.4,0.3,0.10000000000000003,SHORT,development_2019_2022,2021-10-14 00:30:00+00:00,2021-10-14 01:00:00+00:00,1.15966,1.1600599999999999,1.15906,1.16007,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-10-14,2021-10-14T0045,45,CPI,2021-10-13 12:30:00+00:00,12.25,0.4,0.3,0.10000000000000003,SHORT,development_2019_2022,2021-10-14 00:45:00+00:00,2021-10-14 01:00:00+00:00,1.1596899999999999,1.1600899999999998,1.15909,1.1601,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-11-08,2021-11-08T0000,0,NFP,2021-11-05 12:30:00+00:00,59.5,531000.0,194000.0,337000.0,SHORT,development_2019_2022,2021-11-08 00:00:00+00:00,2021-11-08 00:50:00+00:00,1.1567999999999998,1.1571999999999998,1.1562,1.15621,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-11-08,2021-11-08T0015,15,NFP,2021-11-05 12:30:00+00:00,59.75,531000.0,194000.0,337000.0,SHORT,development_2019_2022,2021-11-08 00:15:00+00:00,2021-11-08 00:20:00+00:00,1.15646,1.15686,1.15586,1.15687,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-11-08,2021-11-08T0030,30,NFP,2021-11-05 12:30:00+00:00,60.0,531000.0,194000.0,337000.0,SHORT,development_2019_2022,2021-11-08 00:30:00+00:00,2021-11-08 00:55:00+00:00,1.15656,1.15696,1.15596,1.1559700000000002,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-11-08,2021-11-08T0045,45,NFP,2021-11-05 12:30:00+00:00,60.25,531000.0,194000.0,337000.0,SHORT,development_2019_2022,2021-11-08 00:45:00+00:00,2021-11-08 01:35:00+00:00,1.15622,1.15662,1.15562,1.1556300000000002,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-11-11,2021-11-11T0000,0,CPI,2021-11-10 13:30:00+00:00,10.5,0.9,0.4,0.5,SHORT,development_2019_2022,2021-11-11 00:00:00+00:00,2021-11-11 01:00:00+00:00,1.14855,1.14895,1.14795,1.14796,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-11-11,2021-11-11T0015,15,CPI,2021-11-10 13:30:00+00:00,10.75,0.9,0.4,0.5,SHORT,development_2019_2022,2021-11-11 00:15:00+00:00,2021-11-11 01:00:00+00:00,1.1484999999999999,1.1488999999999998,1.1479,1.14791,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-11-11,2021-11-11T0030,30,CPI,2021-11-10 13:30:00+00:00,11.0,0.9,0.4,0.5,SHORT,development_2019_2022,2021-11-11 00:30:00+00:00,2021-11-11 01:00:00+00:00,1.14852,1.14892,1.14792,1.1479300000000001,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-11-11,2021-11-11T0045,45,CPI,2021-11-10 13:30:00+00:00,11.25,0.9,0.4,0.5,SHORT,development_2019_2022,2021-11-11 00:45:00+00:00,2021-11-11 01:00:00+00:00,1.14829,1.14869,1.14769,1.1477000000000002,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-06,2021-12-06T0000,0,NFP,2021-12-03 13:30:00+00:00,58.5,210000.0,531000.0,-321000.0,LONG,development_2019_2022,2021-12-06 00:00:00+00:00,2021-12-06 00:00:00+00:00,1.1304800000000002,1.1300800000000002,1.13108,1.1300700000000001,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-06,2021-12-06T0015,15,NFP,2021-12-03 13:30:00+00:00,58.75,210000.0,531000.0,-321000.0,LONG,development_2019_2022,2021-12-06 00:15:00+00:00,2021-12-06 00:35:00+00:00,1.1301800000000002,1.1297800000000002,1.1307800000000001,1.1297700000000002,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-06,2021-12-06T0030,30,NFP,2021-12-03 13:30:00+00:00,59.0,210000.0,531000.0,-321000.0,LONG,development_2019_2022,2021-12-06 00:30:00+00:00,2021-12-06 00:35:00+00:00,1.13009,1.12969,1.13069,1.12968,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-06,2021-12-06T0045,45,NFP,2021-12-03 13:30:00+00:00,59.25,210000.0,531000.0,-321000.0,LONG,development_2019_2022,2021-12-06 00:45:00+00:00,2021-12-06 00:50:00+00:00,1.1296300000000001,1.1292300000000002,1.13023,1.1292200000000001,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-13,2021-12-13T0000,0,CPI,2021-12-10 13:30:00+00:00,58.5,0.8,0.9,-0.09999999999999998,LONG,development_2019_2022,2021-12-13 00:00:00+00:00,2021-12-13 01:10:00+00:00,1.13114,1.13074,1.13174,1.13073,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-13,2021-12-13T0015,15,CPI,2021-12-10 13:30:00+00:00,58.75,0.8,0.9,-0.09999999999999998,LONG,development_2019_2022,2021-12-13 00:15:00+00:00,2021-12-13 00:50:00+00:00,1.1314300000000002,1.1310300000000002,1.13203,1.1310200000000001,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-13,2021-12-13T0030,30,CPI,2021-12-10 13:30:00+00:00,59.0,0.8,0.9,-0.09999999999999998,LONG,development_2019_2022,2021-12-13 00:30:00+00:00,2021-12-13 00:50:00+00:00,1.1313,1.1309,1.1319,1.13089,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-13,2021-12-13T0045,45,CPI,2021-12-10 13:30:00+00:00,59.25,0.8,0.9,-0.09999999999999998,LONG,development_2019_2022,2021-12-13 00:45:00+00:00,2021-12-13 00:50:00+00:00,1.13124,1.13084,1.13184,1.13083,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-15,2021-12-15T0000,0,PPI,2021-12-14 13:30:00+00:00,10.5,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2021-12-15 00:00:00+00:00,2021-12-15 00:25:00+00:00,1.12574,1.12614,1.12514,1.12615,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-15,2021-12-15T0015,15,PPI,2021-12-14 13:30:00+00:00,10.75,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2021-12-15 00:15:00+00:00,2021-12-15 00:35:00+00:00,1.12588,1.12628,1.12528,1.12629,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-15,2021-12-15T0030,30,PPI,2021-12-14 13:30:00+00:00,11.0,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2021-12-15 00:30:00+00:00,2021-12-15 00:40:00+00:00,1.12611,1.12651,1.12551,1.12652,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-15,2021-12-15T0045,45,PPI,2021-12-14 13:30:00+00:00,11.25,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2021-12-15 00:45:00+00:00,2021-12-15 00:50:00+00:00,1.12639,1.12679,1.12579,1.1268,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-16,2021-12-16T0000,0,PPI,2021-12-14 13:30:00+00:00,34.5,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2021-12-16 00:00:00+00:00,2021-12-16 00:20:00+00:00,1.12902,1.1294199999999999,1.12842,1.12843,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-16,2021-12-16T0015,15,PPI,2021-12-14 13:30:00+00:00,34.75,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2021-12-16 00:15:00+00:00,2021-12-16 01:15:00+00:00,1.1284399999999999,1.1288399999999998,1.12784,1.12885,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-16,2021-12-16T0030,30,PPI,2021-12-14 13:30:00+00:00,35.0,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2021-12-16 00:30:00+00:00,2021-12-16 01:10:00+00:00,1.12842,1.12882,1.12782,1.12883,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-16,2021-12-16T0045,45,PPI,2021-12-14 13:30:00+00:00,35.25,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2021-12-16 00:45:00+00:00,2021-12-16 01:05:00+00:00,1.12828,1.12868,1.12768,1.12869,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-17,2021-12-17T0000,0,PPI,2021-12-14 13:30:00+00:00,58.5,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2021-12-17 00:00:00+00:00,2021-12-17 01:05:00+00:00,1.13334,1.13374,1.13274,1.1327500000000001,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-17,2021-12-17T0015,15,PPI,2021-12-14 13:30:00+00:00,58.75,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2021-12-17 00:15:00+00:00,2021-12-17 01:25:00+00:00,1.13316,1.13356,1.13256,1.13257,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-17,2021-12-17T0030,30,PPI,2021-12-14 13:30:00+00:00,59.0,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2021-12-17 00:30:00+00:00,2021-12-17 01:25:00+00:00,1.13316,1.13356,1.13256,1.13257,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-12-17,2021-12-17T0045,45,PPI,2021-12-14 13:30:00+00:00,59.25,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2021-12-17 00:45:00+00:00,2021-12-17 01:30:00+00:00,1.13292,1.1333199999999999,1.13232,1.13233,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-01-10,2022-01-10T0000,0,NFP,2022-01-07 13:30:00+00:00,58.5,199000.0,210000.0,-11000.0,LONG,development_2019_2022,2022-01-10 00:00:00+00:00,2022-01-10 01:50:00+00:00,1.13541,1.13501,1.13601,1.135,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-01-10,2022-01-10T0015,15,NFP,2022-01-07 13:30:00+00:00,58.75,199000.0,210000.0,-11000.0,LONG,development_2019_2022,2022-01-10 00:15:00+00:00,2022-01-10 02:10:00+00:00,1.1352900000000001,1.1348900000000002,1.13589,1.13488,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-01-10,2022-01-10T0030,30,NFP,2022-01-07 13:30:00+00:00,59.0,199000.0,210000.0,-11000.0,LONG,development_2019_2022,2022-01-10 00:30:00+00:00,2022-01-10 01:55:00+00:00,1.13537,1.13497,1.13597,1.13496,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-01-10,2022-01-10T0045,45,NFP,2022-01-07 13:30:00+00:00,59.25,199000.0,210000.0,-11000.0,LONG,development_2019_2022,2022-01-10 00:45:00+00:00,2022-01-10 01:40:00+00:00,1.13581,1.13541,1.13641,1.1354,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-01-13,2022-01-13T0000,0,CPI,2022-01-12 13:30:00+00:00,10.5,0.5,0.8,-0.30000000000000004,LONG,development_2019_2022,2022-01-13 00:00:00+00:00,2022-01-13 00:05:00+00:00,1.14401,1.14361,1.14461,1.1445999999999998,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-01-13,2022-01-13T0015,15,CPI,2022-01-12 13:30:00+00:00,10.75,0.5,0.8,-0.30000000000000004,LONG,development_2019_2022,2022-01-13 00:15:00+00:00,2022-01-13 00:55:00+00:00,1.1444100000000001,1.1440100000000002,1.14501,1.1440000000000001,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-01-13,2022-01-13T0030,30,CPI,2022-01-12 13:30:00+00:00,11.0,0.5,0.8,-0.30000000000000004,LONG,development_2019_2022,2022-01-13 00:30:00+00:00,2022-01-13 01:55:00+00:00,1.14413,1.1437300000000001,1.14473,1.14372,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-01-13,2022-01-13T0045,45,CPI,2022-01-12 13:30:00+00:00,11.25,0.5,0.8,-0.30000000000000004,LONG,development_2019_2022,2022-01-13 00:45:00+00:00,2022-01-13 01:50:00+00:00,1.14433,1.1439300000000001,1.14493,1.14392,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-02-07,2022-02-07T0000,0,NFP,2022-02-04 13:30:00+00:00,58.5,467000.0,199000.0,268000.0,SHORT,development_2019_2022,2022-02-07 00:00:00+00:00,2022-02-07 01:05:00+00:00,1.14544,1.14584,1.14484,1.1448500000000001,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-02-07,2022-02-07T0015,15,NFP,2022-02-04 13:30:00+00:00,58.75,467000.0,199000.0,268000.0,SHORT,development_2019_2022,2022-02-07 00:15:00+00:00,2022-02-07 01:05:00+00:00,1.1454,1.1458,1.1448,1.14481,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-02-07,2022-02-07T0030,30,NFP,2022-02-04 13:30:00+00:00,59.0,467000.0,199000.0,268000.0,SHORT,development_2019_2022,2022-02-07 00:30:00+00:00,2022-02-07 00:40:00+00:00,1.1451399999999998,1.1455399999999998,1.14454,1.1455499999999998,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-02-07,2022-02-07T0045,45,NFP,2022-02-04 13:30:00+00:00,59.25,467000.0,199000.0,268000.0,SHORT,development_2019_2022,2022-02-07 00:45:00+00:00,2022-02-07 01:05:00+00:00,1.1454199999999999,1.1458199999999998,1.14482,1.14483,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-02-11,2022-02-11T0000,0,CPI,2022-02-10 13:30:00+00:00,10.5,0.6,0.5,0.09999999999999998,SHORT,development_2019_2022,2022-02-11 00:00:00+00:00,2022-02-11 00:15:00+00:00,1.14109,1.14149,1.14049,1.1405,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-02-11,2022-02-11T0015,15,CPI,2022-02-10 13:30:00+00:00,10.75,0.6,0.5,0.09999999999999998,SHORT,development_2019_2022,2022-02-11 00:15:00+00:00,2022-02-11 00:20:00+00:00,1.14085,1.1412499999999999,1.14025,1.14026,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-02-11,2022-02-11T0030,30,CPI,2022-02-10 13:30:00+00:00,11.0,0.6,0.5,0.09999999999999998,SHORT,development_2019_2022,2022-02-11 00:30:00+00:00,2022-02-11 00:30:00+00:00,1.1386399999999999,1.1390399999999998,1.13804,1.13905,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-02-11,2022-02-11T0045,45,CPI,2022-02-10 13:30:00+00:00,11.25,0.6,0.5,0.09999999999999998,SHORT,development_2019_2022,2022-02-11 00:45:00+00:00,2022-02-11 00:45:00+00:00,1.139,1.1394,1.1384,1.13941,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-03-07,2022-03-07T0000,0,NFP,2022-03-04 13:30:00+00:00,58.5,678000.0,467000.0,211000.0,SHORT,development_2019_2022,2022-03-07 00:00:00+00:00,2022-03-07 00:00:00+00:00,1.08733,1.0877299999999999,1.08673,1.08774,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-03-07,2022-03-07T0015,15,NFP,2022-03-04 13:30:00+00:00,58.75,678000.0,467000.0,211000.0,SHORT,development_2019_2022,2022-03-07 00:15:00+00:00,2022-03-07 00:25:00+00:00,1.08812,1.08852,1.08752,1.08753,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-03-07,2022-03-07T0030,30,NFP,2022-03-04 13:30:00+00:00,59.0,678000.0,467000.0,211000.0,SHORT,development_2019_2022,2022-03-07 00:30:00+00:00,2022-03-07 00:30:00+00:00,1.0872199999999999,1.0876199999999998,1.08662,1.0876299999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-03-07,2022-03-07T0045,45,NFP,2022-03-04 13:30:00+00:00,59.25,678000.0,467000.0,211000.0,SHORT,development_2019_2022,2022-03-07 00:45:00+00:00,2022-03-07 00:50:00+00:00,1.08743,1.0878299999999999,1.08683,1.08684,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-03-11,2022-03-11T0000,0,CPI,2022-03-10 13:30:00+00:00,10.5,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2022-03-11 00:00:00+00:00,2022-03-11 00:15:00+00:00,1.10131,1.10171,1.10071,1.10172,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-03-11,2022-03-11T0015,15,CPI,2022-03-10 13:30:00+00:00,10.75,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2022-03-11 00:15:00+00:00,2022-03-11 00:15:00+00:00,1.10144,1.10184,1.10084,1.10185,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-03-11,2022-03-11T0030,30,CPI,2022-03-10 13:30:00+00:00,11.0,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2022-03-11 00:30:00+00:00,2022-03-11 00:30:00+00:00,1.10093,1.10133,1.10033,1.10134,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-03-11,2022-03-11T0045,45,CPI,2022-03-10 13:30:00+00:00,11.25,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2022-03-11 00:45:00+00:00,2022-03-11 00:55:00+00:00,1.10056,1.10096,1.09996,1.0999700000000001,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-03-17,2022-03-17T0000,0,PPI,2022-03-15 12:30:00+00:00,35.5,0.8,1.0,-0.19999999999999996,LONG,development_2019_2022,2022-03-17 00:00:00+00:00,2022-03-17 00:05:00+00:00,1.10224,1.1018400000000002,1.10284,1.10283,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-03-17,2022-03-17T0015,15,PPI,2022-03-15 12:30:00+00:00,35.75,0.8,1.0,-0.19999999999999996,LONG,development_2019_2022,2022-03-17 00:15:00+00:00,2022-03-17 00:15:00+00:00,1.1033000000000002,1.1029000000000002,1.1039,1.1028900000000001,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-03-17,2022-03-17T0030,30,PPI,2022-03-15 12:30:00+00:00,36.0,0.8,1.0,-0.19999999999999996,LONG,development_2019_2022,2022-03-17 00:30:00+00:00,2022-03-17 00:30:00+00:00,1.10312,1.1027200000000001,1.10372,1.10371,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-03-17,2022-03-17T0045,45,PPI,2022-03-15 12:30:00+00:00,36.25,0.8,1.0,-0.19999999999999996,LONG,development_2019_2022,2022-03-17 00:45:00+00:00,2022-03-17 00:45:00+00:00,1.10382,1.10342,1.10442,1.10441,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-03-18,2022-03-18T0000,0,PPI,2022-03-15 12:30:00+00:00,59.5,0.8,1.0,-0.19999999999999996,LONG,development_2019_2022,2022-03-18 00:00:00+00:00,2022-03-18 00:00:00+00:00,1.10999,1.10959,1.11059,1.11058,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2022-03-18,2022-03-18T0015,15,PPI,2022-03-15 12:30:00+00:00,59.75,0.8,1.0,-0.19999999999999996,LONG,development_2019_2022,2022-03-18 00:15:00+00:00,2022-03-18 00:20:00+00:00,1.11138,1.11098,1.11198,1.11097,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
