candidate_id,family,regime,direction,threshold,stop_atr,target_r,max_hold_bars,lookback,body_min,session,trades,trades_per_active_day,wins,win_rate,net_r,average_r,net_pips,profit_factor,maximum_drawdown_r,positive_active_month_share,top_5pct_removed_profit_factor,stage,parameter_sha256,gate_pass
EURF2_2017,scheduled_momentum,trend_up,dynamic,0.0,0.75,0.6,16,16,0.0,all,145,0.07762312633832977,80,0.5517241379310345,-14.99838187823172,-0.10343711640159807,-58.95941004642192,0.752111304742928,21.71148136285053,0.45652173913043476,0.6734380409134069,development,4f35960e8ae4633b7eb11a326e05b334f133d289510cdc1f02caa313acb462a4,False
EURF2_2018,scheduled_momentum,trend_up,dynamic,0.0,0.75,0.6,32,16,0.0,all,145,0.07762312633832977,81,0.5586206896551724,-17.51733374305168,-0.12080919822794262,-61.85941004641871,0.729576741056701,23.69686870476186,0.43478260869565216,0.656004452034497,development,e051505d070965e45d4b64dcedbda6a1648b967f39d0acb03b662b8bf07fd389,False
EURF2_2019,scheduled_momentum,trend_up,dynamic,0.0,0.75,0.9,16,16,0.0,all,145,0.07762312633832977,72,0.496551724137931,-7.79960519941833,-0.05379038068564366,30.86192060799408,0.8854204189783919,18.532401491951738,0.41304347826086957,0.7802356434958817,development,b22385ba141b45cfc7fdd9369f09b9295d7ad02b07bc74a069d3cb8a0dca3d5e,False
EURF2_2020,scheduled_momentum,trend_up,dynamic,0.0,0.75,0.9,32,16,0.0,all,145,0.07762312633832977,74,0.5103448275862069,-6.817333743050828,-0.04701609477966088,74.47192060800796,0.9052090881786671,17.596868704761523,0.43478260869565216,0.805572594489534,development,376f696b8de39b62e535ddf17a49c37885985d084fba41988103bbfcecbcc447,False
EURF2_2021,scheduled_momentum,trend_up,dynamic,0.0,1.25,0.6,16,16,0.0,all,145,0.07762312633832977,75,0.5172413793103449,-20.05193460890995,-0.13828920419937896,-99.55706346092886,0.6811735941284452,23.715484230405927,0.41304347826086957,0.6054880640655207,development,dd638d0affa5265db2c1b57e23d660222c8200669b84b94aec89960c72e1b1fc,False
EURF2_2022,scheduled_momentum,trend_up,dynamic,0.0,1.25,0.6,32,16,0.0,all,145,0.07762312633832977,78,0.5379310344827586,-21.877505846235813,-0.15087935066369526,-96.50531144587804,0.6765474482248751,25.577956054135683,0.41304347826086957,0.6060860911408963,development,a5f81f47fd22adabc0cf6ffaef165d2a5d2c4246cc0b2ad1dd9f335423f96e6b,False
EURF2_2023,scheduled_momentum,trend_up,dynamic,0.0,1.25,0.9,16,16,0.0,all,145,0.07762312633832977,67,0.46206896551724136,-15.030482805582782,-0.10365850210746747,-29.464308583857516,0.7861061040852133,20.921983964186214,0.3695652173913043,0.68421324834723,development,12aeaca8b623f8d0f8db098e1dbff2cf53efbb397af9c18d82142182ae17a48a,False
EURF2_2024,scheduled_momentum,trend_up,dynamic,0.0,1.25,0.9,32,16,0.0,all,145,0.07762312633832977,71,0.4896551724137931,-12.836421730354266,-0.08852704641623632,23.358677525835432,0.8282582747708227,19.769999391689975,0.3695652173913043,0.7323848735749812,development,edc05789a507ec2ace45384d73bb933fd3cfa0dea218cd6d9a7c44c68fb41353,False
EURF2_2025,scheduled_momentum,trend_up,dynamic,0.0,0.75,0.6,16,16,0.25,all,101,0.05406852248394004,56,0.5544554455445545,-10.652081286949956,-0.10546615135594016,-26.834197793759177,0.7477261037557174,20.381588144012802,0.5116279069767442,0.6631770103580714,development,2c71f37a1c28470040c5dc811a980d1567d17e3928ed3048fbda9225f4612c14,False
EURF2_2026,scheduled_momentum,trend_up,dynamic,0.0,0.75,0.6,32,16,0.25,all,101,0.05406852248394004,56,0.5544554455445545,-13.011826118952273,-0.12882996157378487,-25.034197793756263,0.7157039895189558,22.207768453106485,0.4883720930232558,0.6376042008747433,development,6a2df2af6948c0b83df3529ac587932d98fbbc47cde57ac612eb5d1ba004614e,False
EURF2_2027,scheduled_momentum,trend_up,dynamic,0.0,0.75,0.9,16,16,0.25,all,101,0.05406852248394004,50,0.49504950495049505,-6.853304608137784,-0.06785450107067113,29.28155650449238,0.8564671268209497,20.202508273114436,0.46511627906976744,0.7439994940210031,development,1baeede0aaf563c8d301ecda39b6600550cb2ab9ebfc6be8dd8f6aead751c59e,False
EURF2_2028,scheduled_momentum,trend_up,dynamic,0.0,0.75,0.9,32,16,0.25,all,101,0.05406852248394004,51,0.504950495049505,-5.711826118952639,-0.05655273385101623,77.59155650450599,0.8877101739726094,19.10776845310658,0.46511627906976744,0.7820515727625323,development,8dc78bf8c3752389893ac24d931214818750fd10e6490d5743c18377ebebf785,False
EURF2_2029,scheduled_momentum,trend_up,dynamic,0.0,1.25,0.6,16,16,0.25,all,101,0.05406852248394004,53,0.5247524752475248,-12.68177646457079,-0.12556214321357217,-49.57513273437853,0.7026382501285621,20.881447095056494,0.5116279069767442,0.6189284852186814,development,82a5ec4790dd665c43ccf2ac2549ddde63a98e97647980309b4e8fcecdfb0412,False
EURF2_2030,scheduled_momentum,trend_up,dynamic,0.0,1.25,0.6,32,16,0.25,all,101,0.05406852248394004,55,0.5445544554455446,-14.348140669079019,-0.14206079870375266,-41.823380719328,0.6925188655979895,22.014246776656087,0.5116279069767442,0.6159168507155842,development,d5ca310f3a0d8ba6b67b70c9b5ce7f5409b998e76ffcdd519ff8c45c2a94272a,False
EURF2_2031,scheduled_momentum,trend_up,dynamic,0.0,1.25,0.9,16,16,0.25,all,101,0.05406852248394004,48,0.4752475247524752,-8.712457727817835,-0.08626195770116668,-2.415659820920183,0.815123635890478,18.698006361768815,0.46511627906976744,0.7011729565606649,development,f138e05610a7d1396fcc8051cfe52ea041dfc008e5f5b7f58290df24670d3ef6,False
EURF2_2032,scheduled_momentum,trend_up,dynamic,0.0,1.25,0.9,32,16,0.25,all,101,0.05406852248394004,51,0.504950495049505,-6.207056553198423,-0.061456005477212104,56.16596539521181,0.8776137070247053,16.12522365382631,0.4418604651162791,0.7716428359967084,development,7a98a0cf2de669c0f9bb962b667af2657d9472fd33705cdfddb7bf929a9d4bc1,False
EURF2_2033,scheduled_momentum,trend_up,dynamic,6.0,0.75,0.6,16,4,0.0,all,152,0.08137044967880086,88,0.5789473684210527,-11.096632568050136,-0.07300416163190879,-64.56267797549042,0.8210424071161537,13.639368390299083,0.46938775510204084,0.744086982271236,development,b5ca1a5462477d284c15d2e64b9ffec5c2048ed787b9d55fd552c98d95c1c911,False
EURF2_2034,scheduled_momentum,trend_up,dynamic,6.0,0.75,0.6,32,4,0.0,all,152,0.08137044967880086,89,0.5855263157894737,-11.762471268735158,-0.07738467939957341,-90.46267797548467,0.8155250970774307,14.63793733618272,0.46938775510204084,0.7406876384021217,development,f2dcf2036e8f4ba85620beb6f2e7b2d0ebe31394c78b4ca7c2af462838e1c140,False
EURF2_2035,scheduled_momentum,trend_up,dynamic,6.0,0.75,0.9,16,4,0.0,all,152,0.08137044967880086,76,0.5,-10.496158720567653,-0.06905367579320824,-60.22662700567727,0.8584493407459566,15.457220139463038,0.3673469387755102,0.7617879132019097,development,00feaa6444334891b7a5991ea5603ae0e6ff8b0abe6b09c914c7a1e261cf8a6c,False
EURF2_2036,scheduled_momentum,trend_up,dynamic,6.0,0.75,0.9,32,4,0.0,all,152,0.08137044967880086,76,0.5,-10.062471268735237,-0.06620046887325814,-91.4866270056658,0.8691630985558716,16.337937336181774,0.32653061224489793,0.7759544643718643,development,63c9f2fdfd801b86921e5eb68d16745a46d33115bc9d883254282a74c990352f,False
EURF2_2037,scheduled_momentum,trend_up,dynamic,6.0,1.25,0.6,16,4,0.0,all,152,0.08137044967880086,90,0.5921052631578947,-7.798350833135803,-0.05130493969168291,-53.28626207670602,0.8697994561017182,11.961156844398262,0.4897959183673469,0.7901302764011551,development,7894f2daf1e9cb0c0558c824088205cf8968038c2edaf3bb1636284d7e8ed24d,False
EURF2_2038,scheduled_momentum,trend_up,dynamic,6.0,1.25,0.6,32,4,0.0,all,152,0.08137044967880086,91,0.5986842105263158,-8.464189533820823,-0.05568545745934752,-79.18626207670032,0.8627052576334104,12.995438597685943,0.4897959183673469,0.7853038527910241,development,f01883ec29314bb4784dcbed54a22cdc5a01d5dbc2ba65919e3ede24b5a71f4f,False
EURF2_2039,scheduled_momentum,trend_up,dynamic,6.0,1.25,0.9,16,4,0.0,all,152,0.08137044967880086,77,0.506578947368421,-8.49787698565259,-0.055907085431924936,-51.82751442875055,0.8836916287575332,13.272489372238178,0.3877551020408163,0.7855909004249424,development,792c768a0e37a59d0660e020bf9ae470fe1379380b054258754fce424c329993,False
EURF2_2040,scheduled_momentum,trend_up,dynamic,6.0,1.25,0.9,32,4,0.0,all,152,0.08137044967880086,77,0.506578947368421,-8.064189533820176,-0.05305387851197484,-83.08751442873907,0.8936411644669504,13.496585558612516,0.3469387755102041,0.7990951133542892,development,89763313558b2acecd85e3509db8ce2772bdf73fbb3ec2fad214ab721509a221,False
EURF2_2041,scheduled_momentum,trend_up,dynamic,6.0,0.75,0.6,16,4,0.25,all,103,0.05513918629550321,60,0.5825242718446602,-5.560886603814421,-0.05398919032829535,-26.359350609115303,0.8632327956762623,9.79999089901095,0.5348837209302325,0.7751765860979003,development,43c5591ddad0e85d05c6a275cd47a98f8115b2b28ae162d83f4327d04e0caef1,False
EURF2_2042,scheduled_momentum,trend_up,dynamic,6.0,0.75,0.6,32,4,0.25,all,103,0.05513918629550321,61,0.5922330097087378,-6.797095674870016,-0.06599122014436909,-59.959350609113386,0.8397454058010612,10.213784002459208,0.5348837209302325,0.7553324393701154,development,ecd84c6050f59c19eefc257b6abf24454f49aea6aad2502ac09d9b203679693a,False
