variant_id,action_mode,basis_lookback_bars,basis_z_threshold,widening_bars,minimum_return_gap_atr,stop_atr,target_r,candidate_signals,executable_outcomes,policy_trades,passed,development_1_trades,development_1_trades_per_weekday,development_1_stress_net_r,development_1_stress_profit_factor,development_1_average_stress_r,development_1_closed_drawdown_r,development_1_top_winners_removed_stress_net_r,development_1_positive_month_share,development_2_trades,development_2_trades_per_weekday,development_2_stress_net_r,development_2_stress_profit_factor,development_2_average_stress_r,development_2_closed_drawdown_r,development_2_top_winners_removed_stress_net_r,development_2_positive_month_share,confirmation_trades,confirmation_trades_per_weekday,confirmation_stress_net_r,confirmation_stress_profit_factor,confirmation_average_stress_r,confirmation_closed_drawdown_r,confirmation_top_winners_removed_stress_net_r,confirmation_positive_month_share,minimum_window_pf,minimum_window_frequency
V66_ff13c7d89bdd327b,FADE,24,1.5,3,0.1,0.5,1.0,2965,30,28,False,9,0.034482758620689655,-9.672448090306604,0.07342081315515589,-1.0747164544785115,9.672448090306604,-5.554642511608744,0.0,5,0.019230769230769232,-2.1208345547000076,0.409720800982223,-0.42416691094000153,2.8624513973265513,0.0,0.08333333333333333,14,0.05363984674329502,-0.510411012753859,0.9270352635408324,-0.0364579294824185,3.919108364310369,-4.70418343013455,0.4166666666666667,0.07342081315515589,0.019230769230769232
V66_0bc96730755c7b36,FADE,24,2.5,3,0.1,0.5,1.0,1468,13,13,False,6,0.022988505747126436,-5.985059278492063,0.11352026885966421,-0.9975098797486771,5.985059278492063,-1.6748528565577856,0.0,2,0.007692307692307693,-2.390009766570353,0.0,-1.1950048832851765,2.390009766570353,0.0,0.0,5,0.019157088122605363,-1.88819069567033,0.4587082506143283,-0.377638139134066,2.3442891134419934,0.0,0.16666666666666666,0.0,0.007692307692307693
V66_158d4ae7505ff138,FADE,24,2.5,3,0.1,0.5,2.0,1468,13,13,False,6,0.022988505747126436,-4.98579990273779,0.26152601809950976,-0.8309666504562984,5.539750988093287,-1.6748528565577856,0.0,2,0.007692307692307693,-2.390009766570353,0.0,-1.1950048832851765,2.390009766570353,0.0,0.0,5,0.019157088122605363,-2.891776043546835,0.3872864016271736,-0.5783552087093671,3.5756052774872593,0.0,0.08333333333333333,0.0,0.007692307692307693
V66_17c9054d362f3045,FADE,72,2.0,3,0.1,0.5,1.5,1683,17,17,False,8,0.03065134099616858,-7.966379283799487,0.13709714227353317,-0.9957974104749359,8.020330369154957,-4.3184498260154776,0.0,2,0.007692307692307693,-2.390009766570353,0.0,-1.1950048832851765,2.390009766570353,0.0,0.0,7,0.02681992337164751,6.811526650825306,6.954049198729354,0.9730752358321866,1.1440158492944508,0.12105291496977832,0.4166666666666667,0.0,0.007692307692307693
V66_2eec615b90ea9224,CATCHUP,24,1.5,1,0.1,0.5,1.0,1743,13,12,False,4,0.01532567049808429,-5.424985606686011,0.0,-1.3562464016715028,5.424985606686011,0.0,0.0,2,0.007692307692307693,-2.4547675109411964,0.0,-1.2273837554705982,2.4547675109411964,0.0,0.0,6,0.022988505747126436,-3.2002771258310516,0.32370540128232905,-0.5333795209718419,3.2002771258310516,-1.2355004856981202,0.08333333333333333,0.0,0.007692307692307693
V66_4ee456db22a4f149,FADE,72,2.0,3,0.1,0.5,1.0,1683,17,17,False,8,0.03065134099616858,-8.465638659553733,0.08301832845642365,-1.0582048324442166,8.465638659553733,-4.3184498260154776,0.0,2,0.007692307692307693,-2.390009766570353,0.0,-1.1950048832851765,2.390009766570353,0.0,0.0,7,0.02681992337164751,3.813731252193943,4.333634979398219,0.5448187503134204,1.1440158492944508,-0.3782039629575935,0.4166666666666667,0.0,0.007692307692307693
V66_59524e267883c98f,CATCHUP,24,2.0,1,0.1,0.5,1.5,1268,12,11,False,4,0.01532567049808429,-5.424985606686011,0.0,-1.3562464016715028,5.424985606686011,0.0,0.0,2,0.007692307692307693,-2.4547675109411964,0.0,-1.2273837554705982,2.4547675109411964,0.0,0.0,5,0.019157088122605363,-3.462374621973332,0.26831797262881196,-0.6924749243946664,3.462374621973332,0.0,0.08333333333333333,0.0,0.007692307692307693
V66_60acc4a08ccf1be5,FADE,72,2.5,3,0.1,0.5,1.0,1307,14,14,False,6,0.022988505747126436,-5.3915755290066585,0.12446089300345552,-0.8985959215011098,5.3915755290066585,-1.2443866954684033,0.0,2,0.007692307692307693,-2.390009766570353,0.0,-1.1950048832851765,2.390009766570353,0.0,0.0,6,0.022988505747126436,2.937028441147377,3.567296985403421,0.4895047401912295,1.1440158492944508,-1.1440158492944508,0.4166666666666667,0.0,0.007692307692307693
V66_72335c68cce4e80d,FADE,24,2.5,3,0.1,0.5,1.5,1468,13,13,False,6,0.022988505747126436,-5.485799902737817,0.18746829453392697,-0.9142999837896362,5.539750988093287,-1.6748528565577856,0.0,2,0.007692307692307693,-2.390009766570353,0.0,-1.1950048832851765,2.390009766570353,0.0,0.0,5,0.019157088122605363,-0.8889077652457007,0.7451748701041362,-0.17778155304914015,2.3442891134419934,0.0,0.16666666666666666,0.0,0.007692307692307693
V66_a48c930698a2155f,FADE,72,1.5,3,0.1,0.5,1.5,2269,20,20,False,9,0.034482758620689655,-6.728107611417775,0.2712243444408768,-0.7475675123797527,6.782058696773245,-5.554642511608744,0.0,2,0.007692307692307693,-2.390009766570353,0.0,-1.1950048832851765,2.390009766570353,0.0,0.0,9,0.034482758620689655,9.461978296074031,9.270845462420404,1.0513309217860034,1.1440158492944508,2.682036008362588,0.5,0.0,0.007692307692307693
V66_af707c838c797d13,CATCHUP,24,1.5,1,0.1,0.5,1.5,1743,13,12,False,4,0.01532567049808429,-5.424985606686011,0.0,-1.3562464016715028,5.424985606686011,0.0,0.0,2,0.007692307692307693,-2.4547675109411964,0.0,-1.2273837554705982,2.4547675109411964,0.0,0.0,6,0.022988505747126436,-2.2010016342124885,0.5348760565227204,-0.3668336057020814,2.2688442342961976,-1.2355004856981202,0.16666666666666666,0.0,0.007692307692307693
V66_c28ee57f94eb5c48,FADE,72,2.5,3,0.1,0.5,1.5,1307,14,14,False,6,0.022988505747126436,-4.892316153252413,0.20553573015556711,-0.8153860255420687,4.9462672386078825,-1.2443866954684033,0.0,2,0.007692307692307693,-2.390009766570353,0.0,-1.1950048832851765,2.390009766570353,0.0,0.0,6,0.022988505747126436,5.434823839778773,5.750654322779352,0.9058039732964622,1.1440158492944508,-1.1440158492944508,0.4166666666666667,0.0,0.007692307692307693
V66_cb22f94df6b36a23,FADE,72,1.5,3,0.1,0.5,1.0,2269,20,20,False,9,0.034482758620689655,-7.727366987171967,0.16298649381508898,-0.8585963319079963,7.727366987171967,-5.554642511608744,0.0,2,0.007692307692307693,-2.390009766570353,0.0,-1.1950048832851765,2.390009766570353,0.0,0.0,9,0.034482758620689655,5.464540449300867,5.7766300201793666,0.6071711610334297,1.1440158492944508,1.1834962000103713,0.5,0.0,0.007692307692307693
V66_dcced64b9e810dc8,FADE,72,2.5,3,0.1,0.5,2.0,1307,14,14,False,6,0.022988505747126436,-4.392316153252386,0.28673083743786276,-0.732052692208731,4.9462672386078825,-1.2443866954684033,0.0,2,0.007692307692307693,-2.390009766570353,0.0,-1.1950048832851765,2.390009766570353,0.0,0.0,6,0.022988505747126436,4.930842626191978,3.075854069452469,0.8218071043653298,1.2313161640452663,-1.2313161640452663,0.3333333333333333,0.0,0.007692307692307693
V66_e33bc0889328261d,CATCHUP,24,1.5,1,0.1,0.5,2.0,1743,13,12,False,4,0.01532567049808429,-5.424985606686011,0.0,-1.3562464016715028,5.424985606686011,0.0,0.0,2,0.007692307692307693,-2.4547675109411964,0.0,-1.2273837554705982,2.4547675109411964,0.0,0.0,6,0.022988505747126436,-1.2010016342123822,0.7461998175992309,-0.20016693903539703,2.268844234296197,-1.2355004856981202,0.16666666666666666,0.0,0.007692307692307693
V66_e56a109a9cfd825c,CATCHUP,24,2.0,1,0.1,0.5,1.0,1268,12,11,False,4,0.01532567049808429,-5.424985606686011,0.0,-1.3562464016715028,5.424985606686011,0.0,0.0,2,0.007692307692307693,-2.4547675109411964,0.0,-1.2273837554705982,2.4547675109411964,0.0,0.0,5,0.019157088122605363,-3.9616501135916606,0.16280919792671417,-0.7923300227183321,3.9616501135916606,0.0,0.08333333333333333,0.0,0.007692307692307693
V66_e98f201be1eef428,CATCHUP,24,2.0,1,0.1,0.5,2.0,1268,12,11,False,4,0.01532567049808429,-5.424985606686011,0.0,-1.3562464016715028,5.424985606686011,0.0,0.0,2,0.007692307692307693,-2.4547675109411964,0.0,-1.2273837554705982,2.4547675109411964,0.0,0.0,5,0.019157088122605363,-2.9623746219731752,0.37397985316708915,-0.592474924394635,2.9623746219731752,0.0,0.08333333333333333,0.0,0.007692307692307693
V66_f29ab7a4fe208b22,FADE,72,2.0,3,0.1,0.5,2.0,1683,17,17,False,8,0.03065134099616858,-7.46637928379946,0.19125617908221998,-0.9332974104749325,8.020330369154957,-4.3184498260154776,0.0,2,0.007692307692307693,-2.390009766570353,0.0,-1.1950048832851765,2.390009766570353,0.0,0.0,7,0.02681992337164751,6.807545437238479,3.865934277401107,0.9725064910340685,1.2313161640452663,-2.375332013339717,0.3333333333333333,0.0,0.007692307692307693
V66_f884ea73f4be794e,FADE,72,1.5,3,0.1,0.5,2.0,2269,20,20,False,9,0.034482758620689655,-5.7281076114178,0.3795424180582418,-0.6364564012686444,6.282058696773296,-5.554642511608744,0.0,2,0.007692307692307693,-2.390009766570353,0.0,-1.1950048832851765,2.390009766570353,0.0,0.0,9,0.034482758620689655,10.457349253584612,5.40247897761525,1.1619276948427346,1.2313161640452663,1.1777767790864577,0.4166666666666667,0.0,0.007692307692307693
V66_134c908a428623ec,CATCHUP,72,2.0,1,0.1,0.5,2.0,1084,8,8,False,3,0.011494252873563218,-4.157098780630324,0.0,-1.3856995935434415,4.157098780630324,0.0,0.0,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,4,0.01532567049808429,-4.641096511986298,0.0,-1.1602741279965745,4.641096511986298,0.0,0.0,0.0,0.0038461538461538464
V66_15b43dd59190b652,FADE,72,1.5,3,0.25,0.75,1.0,610,25,22,False,9,0.034482758620689655,-8.746970586319348,0.0836905904144771,-0.9718856207021498,8.746970586319348,-4.856110964786211,0.08333333333333333,1,0.0038461538461538464,-1.232772316832973,0.0,-1.232772316832973,1.232772316832973,0.0,0.0,12,0.04597701149425287,-1.7115710005001603,0.7511125329594491,-0.14263091670834668,4.919266296739496,-6.048031017959529,0.25,0.0,0.0038461538461538464
V66_1a4d5dc1d7bba73f,FADE,72,2.0,1,0.1,0.5,1.5,1084,8,8,False,3,0.011494252873563218,-1.6578394048759708,0.4329322652288685,-0.5526131349586569,2.923529771174646,0.0,0.08333333333333333,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,4,0.01532567049808429,5.356838110983033,inf,1.3392095277457583,0.0,0.0,0.25,0.0,0.0038461538461538464
V66_1bc6684863f895fb,FADE,72,2.0,1,0.1,0.5,2.0,1084,8,8,False,3,0.011494252873563218,-1.1578394048759442,0.6039584011450871,-0.38594646829198137,2.923529771174646,0.0,0.08333333333333333,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,4,0.01532567049808429,4.351973760591922,4.534408048615475,1.0879934401479805,1.2313161640452663,0.0,0.16666666666666666,0.0,0.0038461538461538464
V66_1da372c84c5b2ea9,FADE,72,2.0,3,0.25,0.75,1.0,496,23,20,False,9,0.034482758620689655,-8.746970586319348,0.0836905904144771,-0.9718856207021498,8.746970586319348,-4.856110964786211,0.08333333333333333,1,0.0038461538461538464,-1.232772316832973,0.0,-1.232772316832973,1.232772316832973,0.0,0.0,10,0.038314176245210725,-3.4136883613120634,0.5035997634544588,-0.34136883613120633,5.761684103299258,-5.761684103299258,0.16666666666666666,0.0,0.0038461538461538464
V66_251ae1a6e527d325,CATCHUP,72,2.5,1,0.1,0.5,1.0,839,6,6,False,2,0.007662835249042145,-2.4822459240725383,0.0,-1.2411229620362692,2.4822459240725383,0.0,0.0,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,3,0.011494252873563218,-3.519899977730882,0.0,-1.1732999925769607,3.519899977730882,0.0,0.0,0.0,0.0038461538461538464
V66_2e052772bba04b5e,FADE,72,2.0,1,0.1,0.5,1.0,1084,8,8,False,3,0.011494252873563218,-2.157098780630217,0.26215946151849334,-0.7190329268767389,2.923529771174646,0.0,0.08333333333333333,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,4,0.01532567049808429,3.3589034880137163,inf,0.8397258720034291,0.0,0.0,0.25,0.0,0.0038461538461538464
V66_3134b51efa9f6df6,FADE,72,1.5,1,0.1,0.5,1.0,1451,8,8,False,3,0.011494252873563218,-2.157098780630217,0.26215946151849334,-0.7190329268767389,2.923529771174646,0.0,0.08333333333333333,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,4,0.01532567049808429,3.3589034880137163,inf,0.8397258720034291,0.0,0.0,0.25,0.0,0.0038461538461538464
V66_32cf7aaa7377174b,CATCHUP,72,1.5,1,0.1,0.5,1.5,1451,8,8,False,3,0.011494252873563218,-4.157098780630324,0.0,-1.3856995935434415,4.157098780630324,0.0,0.0,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,4,0.01532567049808429,-4.641096511986298,0.0,-1.1602741279965745,4.641096511986298,0.0,0.0,0.0,0.0038461538461538464
V66_42093c3befa7e436,FADE,24,2.0,3,0.25,0.75,2.0,550,30,25,False,8,0.03065134099616858,-6.562051470003811,0.21509766192221166,-0.8202564337504764,6.562051470003811,-3.6636463441637197,0.08333333333333333,1,0.0038461538461538464,-1.232772316832973,0.0,-1.232772316832973,1.232772316832973,0.0,0.0,16,0.06130268199233716,-9.489324510992379,0.3685070916597676,-0.5930827819370237,10.941213204698553,-12.783333563767746,0.16666666666666666,0.0,0.0038461538461538464
V66_44ac61fbb86019e7,FADE,72,2.0,3,0.25,0.75,2.0,496,23,20,False,9,0.034482758620689655,-7.747580213681179,0.1883840718044581,-0.8608422459645754,7.747580213681179,-4.856110964786211,0.08333333333333333,1,0.0038461538461538464,-1.232772316832973,0.0,-1.232772316832973,1.232772316832973,0.0,0.0,10,0.038314176245210725,-5.4173658593881475,0.40501276881131243,-0.5417365859388148,7.276155927586196,-5.761684103299258,0.08333333333333333,0.0,0.0038461538461538464
V66_4c0342471777f77e,FADE,72,2.5,1,0.1,0.5,1.5,839,6,6,False,2,0.007662835249042145,0.017013451681814784,1.0136251831700076,0.008506725840907392,1.2486769146168604,0.0,0.08333333333333333,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,3,0.011494252873563218,3.9786091417684064,inf,1.3262030472561355,0.0,0.0,0.25,0.0,0.0038461538461538464
V66_4c2d5ad35e7b395f,FADE,72,2.0,3,0.25,0.75,1.5,496,23,20,False,9,0.034482758620689655,-8.246970586319362,0.13606926258119537,-0.9163300651465958,8.246970586319362,-4.856110964786211,0.08333333333333333,1,0.0038461538461538464,-1.232772316832973,0.0,-1.232772316832973,1.232772316832973,0.0,0.0,10,0.038314176245210725,-1.4147234490309186,0.7942785103923335,-0.14147234490309185,5.761684103299258,-5.761684103299258,0.16666666666666666,0.0,0.0038461538461538464
V66_506f3fbff167e1cb,CATCHUP,24,2.5,1,0.1,0.5,1.0,958,7,7,False,3,0.011494252873563218,-4.157098780630324,0.0,-1.3856995935434415,4.157098780630324,0.0,0.0,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,3,0.011494252873563218,-1.6928058792954632,0.3127702307077075,-0.5642686264318211,2.463231301866784,0.0,0.08333333333333333,0.0,0.0038461538461538464
V66_596cd6b35f9223a0,FADE,24,2.5,1,0.1,0.5,2.0,958,7,7,False,3,0.011494252873563218,-1.1578394048759442,0.6039584011450871,-0.38594646829198137,2.923529771174646,0.0,0.08333333333333333,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,3,0.011494252873563218,-3.6963912271721506,0.0,-1.2321304090573835,3.6963912271721506,0.0,0.0,0.0,0.0038461538461538464
V66_5c9134bfdfc68a6b,CATCHUP,72,2.5,1,0.1,0.5,1.5,839,6,6,False,2,0.007662835249042145,-2.4822459240725383,0.0,-1.2411229620362692,2.4822459240725383,0.0,0.0,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,3,0.011494252873563218,-3.519899977730882,0.0,-1.1732999925769607,3.519899977730882,0.0,0.0,0.0,0.0038461538461538464
V66_6404035fc2f70724,FADE,72,2.5,3,0.25,0.75,1.5,404,22,19,False,9,0.034482758620689655,-8.246970586319362,0.13606926258119537,-0.9163300651465958,8.246970586319362,-4.856110964786211,0.08333333333333333,1,0.0038461538461538464,-1.232772316832973,0.0,-1.232772316832973,1.232772316832973,0.0,0.0,9,0.034482758620689655,-2.8158586563952785,0.5905329499450327,-0.31287318404391984,5.761684103299258,-4.6210608051598365,0.16666666666666666,0.0,0.0038461538461538464
V66_746df0a7ca7b0db1,FADE,24,2.5,1,0.1,0.5,1.5,958,7,7,False,3,0.011494252873563218,-1.6578394048759708,0.4329322652288685,-0.5526131349586569,2.923529771174646,0.0,0.08333333333333333,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,3,0.011494252873563218,-1.1935229488710328,0.5158269349586946,-0.3978409829570109,2.465075063126884,0.0,0.08333333333333333,0.0,0.0038461538461538464
V66_7cb0a150c7be826e,FADE,24,1.5,3,0.25,0.75,2.0,738,36,29,False,9,0.034482758620689655,-7.747580213681179,0.1883840718044581,-0.8608422459645754,7.747580213681179,-4.856110964786211,0.08333333333333333,1,0.0038461538461538464,-1.232772316832973,0.0,-1.232772316832973,1.232772316832973,0.0,0.0,19,0.07279693486590039,-9.920702254308809,0.4285483301602733,-0.52214222391099,13.271645127607758,-16.24532424126481,0.25,0.0,0.0038461538461538464
V66_a29cb9c7a9146187,FADE,72,2.5,3,0.25,0.75,2.0,404,22,19,False,9,0.034482758620689655,-7.747580213681179,0.1883840718044581,-0.8608422459645754,7.747580213681179,-4.856110964786211,0.08333333333333333,1,0.0038461538461538464,-1.232772316832973,0.0,-1.232772316832973,1.232772316832973,0.0,0.0,9,0.034482758620689655,-4.317515321656088,0.460658556291797,-0.4797239246284542,6.889958475193965,-4.6210608051598365,0.16666666666666666,0.0,0.0038461538461538464
V66_a32a399dfce73d22,CATCHUP,72,1.5,1,0.1,0.5,2.0,1451,8,8,False,3,0.011494252873563218,-4.157098780630324,0.0,-1.3856995935434415,4.157098780630324,0.0,0.0,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,4,0.01532567049808429,-4.641096511986298,0.0,-1.1602741279965745,4.641096511986298,0.0,0.0,0.0,0.0038461538461538464
V66_b3ad4ed11351e090,FADE,24,2.0,3,0.25,0.75,1.5,550,30,25,False,8,0.03065134099616858,-7.061441842641994,0.15536441037899879,-0.8826802303302492,7.061441842641994,-3.6636463441637197,0.08333333333333333,1,0.0038461538461538464,-1.232772316832973,0.0,-1.232772316832973,1.232772316832973,0.0,0.0,16,0.06130268199233716,-5.986088654574394,0.5307657357896831,-0.37413054091089964,9.175129747975664,-12.75714309705941,0.25,0.0,0.0038461538461538464
V66_b519af27a5f6aec6,FADE,72,2.5,3,0.25,0.75,1.0,404,22,19,False,9,0.034482758620689655,-8.746970586319348,0.0836905904144771,-0.9718856207021498,8.746970586319348,-4.856110964786211,0.08333333333333333,1,0.0038461538461538464,-1.232772316832973,0.0,-1.232772316832973,1.232772316832973,0.0,0.0,9,0.034482758620689655,-4.3148235686764185,0.3725615189665375,-0.4794248409640465,5.761684103299258,-4.6210608051598365,0.08333333333333333,0.0,0.0038461538461538464
V66_b92c2d135732a499,FADE,72,2.5,1,0.1,0.5,2.0,839,6,6,False,2,0.007662835249042145,0.5170134516818414,1.414049019109543,0.2585067258409207,1.2486769146168604,0.0,0.08333333333333333,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,3,0.011494252873563218,2.473744791377327,3.0090248659209395,0.8245815971257757,1.2313161640452663,0.0,0.16666666666666666,0.0,0.0038461538461538464
V66_baa243a02466fbcd,FADE,24,1.5,3,0.25,0.75,1.5,738,36,29,False,9,0.034482758620689655,-8.246970586319362,0.13606926258119537,-0.9163300651465958,8.246970586319362,-4.856110964786211,0.08333333333333333,1,0.0038461538461538464,-1.232772316832973,0.0,-1.232772316832973,1.232772316832973,0.0,0.0,19,0.07279693486590039,-6.9154302008117305,0.5417470923099336,-0.36397001056903844,11.697710284421998,-13.756255193701959,0.3333333333333333,0.0,0.0038461538461538464
V66_bae193e28a8bf526,FADE,72,2.5,1,0.1,0.5,1.0,839,6,6,False,2,0.007662835249042145,-0.48224592407243105,0.6137944744334433,-0.24112296203621553,1.2486769146168604,0.0,0.08333333333333333,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,3,0.011494252873563218,2.4801000222690437,inf,0.8267000074230145,0.0,0.0,0.25,0.0,0.0038461538461538464
V66_c7fea9e38b2e9fa4,CATCHUP,72,1.5,1,0.1,0.5,1.0,1451,8,8,False,3,0.011494252873563218,-4.157098780630324,0.0,-1.3856995935434415,4.157098780630324,0.0,0.0,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,4,0.01532567049808429,-4.641096511986298,0.0,-1.1602741279965745,4.641096511986298,0.0,0.0,0.0,0.0038461538461538464
V66_cac5179c65c7049d,CATCHUP,24,2.5,1,0.1,0.5,2.0,958,7,7,False,3,0.011494252873563218,-4.157098780630324,0.0,-1.3856995935434415,4.157098780630324,0.0,0.0,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,3,0.011494252873563218,-0.6935303876769778,0.7184469086799201,-0.23117679589232595,2.463231301866784,0.0,0.08333333333333333,0.0,0.0038461538461538464
V66_ccded17135a94377,FADE,72,1.5,3,0.25,0.75,2.0,610,25,22,False,9,0.034482758620689655,-7.747580213681179,0.1883840718044581,-0.8608422459645754,7.747580213681179,-4.856110964786211,0.08333333333333333,1,0.0038461538461538464,-1.232772316832973,0.0,-1.232772316832973,1.232772316832973,0.0,0.0,12,0.04597701149425287,-7.71677033067309,0.3233524596949899,-0.6430641942227575,8.434166979428433,-8.0610885745842,0.08333333333333333,0.0,0.0038461538461538464
V66_d3bb3113460ed6de,FADE,72,1.5,1,0.1,0.5,1.5,1451,8,8,False,3,0.011494252873563218,-1.6578394048759708,0.4329322652288685,-0.5526131349586569,2.923529771174646,0.0,0.08333333333333333,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,4,0.01532567049808429,5.356838110983033,inf,1.3392095277457583,0.0,0.0,0.25,0.0,0.0038461538461538464
V66_d7e5130d79f6f557,FADE,24,2.0,3,0.25,0.75,1.0,550,30,25,False,8,0.03065134099616858,-7.56144184264198,0.0955582398799041,-0.9451802303302475,7.56144184264198,-3.6636463441637197,0.08333333333333333,1,0.0038461538461538464,-1.232772316832973,0.0,-1.232772316832973,1.232772316832973,0.0,0.0,16,0.06130268199233716,-4.479068812461828,0.5659851262691052,-0.27994180077886427,6.199007032807912,-8.751158342665654,0.25,0.0,0.0038461538461538464
V66_d8cb0a7b14bbd7b4,CATCHUP,72,2.0,1,0.1,0.5,1.0,1084,8,8,False,3,0.011494252873563218,-4.157098780630324,0.0,-1.3856995935434415,4.157098780630324,0.0,0.0,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,4,0.01532567049808429,-4.641096511986298,0.0,-1.1602741279965745,4.641096511986298,0.0,0.0,0.0,0.0038461538461538464
V66_dabd1cd5ec7ddf76,FADE,24,1.5,3,0.25,0.75,1.0,738,36,29,False,9,0.034482758620689655,-8.746970586319348,0.0836905904144771,-0.9718856207021498,8.746970586319348,-4.856110964786211,0.08333333333333333,1,0.0038461538461538464,-1.232772316832973,0.0,-1.232772316832973,1.232772316832973,0.0,0.0,19,0.07279693486590039,-5.9084103586993395,0.5330721645455025,-0.31096896624733367,8.527606658434003,-10.250270439308268,0.25,0.0,0.0038461538461538464
V66_dece38c5a292728a,FADE,24,2.5,1,0.1,0.5,1.0,958,7,7,False,3,0.011494252873563218,-2.157098780630217,0.26215946151849334,-0.7190329268767389,2.923529771174646,0.0,0.08333333333333333,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,3,0.011494252873563218,-1.6928058792956795,0.313284246546067,-0.5642686264318931,2.465075063126884,0.0,0.08333333333333333,0.0,0.0038461538461538464
V66_df470ca44ce3a89c,CATCHUP,72,2.0,1,0.1,0.5,1.5,1084,8,8,False,3,0.011494252873563218,-4.157098780630324,0.0,-1.3856995935434415,4.157098780630324,0.0,0.0,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,4,0.01532567049808429,-4.641096511986298,0.0,-1.1602741279965745,4.641096511986298,0.0,0.0,0.0,0.0038461538461538464
V66_ea6885afeb7448f2,FADE,72,1.5,1,0.1,0.5,2.0,1451,8,8,False,3,0.011494252873563218,-1.1578394048759442,0.6039584011450871,-0.38594646829198137,2.923529771174646,0.0,0.08333333333333333,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,4,0.01532567049808429,4.351973760591922,4.534408048615475,1.0879934401479805,1.2313161640452663,0.0,0.16666666666666666,0.0,0.0038461538461538464
V66_f87d80d927963c5f,CATCHUP,24,2.5,1,0.1,0.5,1.5,958,7,7,False,3,0.011494252873563218,-4.157098780630324,0.0,-1.3856995935434415,4.157098780630324,0.0,0.0,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,3,0.011494252873563218,-1.1935303876771346,0.5154615050675079,-0.39784346255904485,2.463231301866784,0.0,0.08333333333333333,0.0,0.0038461538461538464
V66_f89b5b5597e91bda,FADE,72,1.5,3,0.25,0.75,1.5,610,25,22,False,9,0.034482758620689655,-8.246970586319362,0.13606926258119537,-0.9163300651465958,8.246970586319362,-4.856110964786211,0.08333333333333333,1,0.0038461538461538464,-1.232772316832973,0.0,-1.232772316832973,1.232772316832973,0.0,0.0,12,0.04597701149425287,-1.2130349466209662,0.8490292060540331,-0.10108624555174718,6.919695155141494,-8.034898107875865,0.25,0.0,0.0038461538461538464
V66_fc138225f62c6b6a,CATCHUP,72,2.5,1,0.1,0.5,2.0,839,6,6,False,2,0.007662835249042145,-2.4822459240725383,0.0,-1.2411229620362692,2.4822459240725383,0.0,0.0,1,0.0038461538461538464,-1.1963843535677068,0.0,-1.1963843535677068,1.1963843535677068,0.0,0.0,3,0.011494252873563218,-3.519899977730882,0.0,-1.1732999925769607,3.519899977730882,0.0,0.0,0.0,0.0038461538461538464
V66_01f892c3bbc7d4b9,CATCHUP,24,1.5,1,0.25,0.5,1.5,410,5,5,False,1,0.0038314176245210726,-1.2486769146168604,0.0,-1.2486769146168604,1.2486769146168604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.01532567049808429,0.16995019848642645,1.0719785237160968,0.04248754962160661,1.2355004856981202,0.0,0.16666666666666666,0.0,0.0
