timeframe,prior_bar_time,next_bar_time,duration_seconds,prior_weekday,prior_hour,next_weekday,next_hour,occurrence_count,present_in_run1,present_in_run2
H1,2020-12-17T20:00:00,2020-12-17T22:00:00,7200,3,20,3,22,998,true,true
H1,2020-12-18T20:00:00,2020-12-20T22:00:00,180000,4,20,6,22,954,true,true
H1,2020-12-21T20:00:00,2020-12-21T22:00:00,7200,0,20,0,22,940,true,true
H1,2020-12-22T20:00:00,2020-12-22T22:00:00,7200,1,20,1,22,1036,true,true
H1,2020-12-23T20:00:00,2020-12-23T22:00:00,7200,2,20,2,22,1040,true,true
H1,2020-12-24T17:00:00,2020-12-27T22:00:00,277200,3,17,6,22,4,true,true
H1,2020-12-28T20:00:00,2020-12-28T22:00:00,7200,0,20,0,22,940,true,true
H1,2020-12-29T20:00:00,2020-12-29T22:00:00,7200,1,20,1,22,1036,true,true
H1,2020-12-30T20:00:00,2020-12-30T22:00:00,7200,2,20,2,22,1040,true,true
H1,2020-12-31T17:00:00,2021-01-03T22:00:00,277200,3,17,6,22,4,true,true
H1,2021-01-04T20:00:00,2021-01-04T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-01-05T20:00:00,2021-01-05T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-01-06T20:00:00,2021-01-06T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-01-07T20:00:00,2021-01-07T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-01-08T20:00:00,2021-01-10T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-01-11T20:00:00,2021-01-11T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-01-12T20:00:00,2021-01-12T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-01-13T20:00:00,2021-01-13T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-01-14T20:00:00,2021-01-14T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-01-15T20:00:00,2021-01-17T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-01-18T16:00:00,2021-01-18T22:00:00,21600,0,16,0,22,50,true,true
H1,2021-01-19T20:00:00,2021-01-19T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-01-20T20:00:00,2021-01-20T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-01-21T20:00:00,2021-01-21T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-01-22T20:00:00,2021-01-24T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-01-25T20:00:00,2021-01-25T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-01-26T20:00:00,2021-01-26T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-01-27T20:00:00,2021-01-27T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-01-28T20:00:00,2021-01-28T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-01-29T20:00:00,2021-01-31T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-02-01T20:00:00,2021-02-01T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-02-02T20:00:00,2021-02-02T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-02-03T20:00:00,2021-02-03T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-02-04T20:00:00,2021-02-04T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-02-05T20:00:00,2021-02-07T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-02-08T20:00:00,2021-02-08T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-02-09T20:00:00,2021-02-09T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-02-10T20:00:00,2021-02-10T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-02-11T20:00:00,2021-02-11T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-02-12T20:00:00,2021-02-14T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-02-15T16:00:00,2021-02-15T22:00:00,21600,0,16,0,22,50,true,true
H1,2021-02-16T20:00:00,2021-02-16T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-02-17T20:00:00,2021-02-17T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-02-18T20:00:00,2021-02-18T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-02-19T20:00:00,2021-02-21T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-02-22T20:00:00,2021-02-22T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-02-23T20:00:00,2021-02-23T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-02-24T20:00:00,2021-02-24T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-02-25T20:00:00,2021-02-25T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-02-26T20:00:00,2021-02-28T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-03-01T20:00:00,2021-03-01T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-03-02T20:00:00,2021-03-02T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-03-03T20:00:00,2021-03-03T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-03-04T20:00:00,2021-03-04T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-03-05T20:00:00,2021-03-07T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-03-08T20:00:00,2021-03-08T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-03-09T20:00:00,2021-03-09T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-03-10T20:00:00,2021-03-10T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-03-11T20:00:00,2021-03-11T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-03-12T20:00:00,2021-03-14T21:00:00,176400,4,20,6,21,20,true,true
H1,2021-03-15T19:00:00,2021-03-15T21:00:00,7200,0,19,0,21,34,true,true
H1,2021-03-16T19:00:00,2021-03-16T21:00:00,7200,1,19,1,21,34,true,true
H1,2021-03-17T19:00:00,2021-03-17T21:00:00,7200,2,19,2,21,34,true,true
H1,2021-03-18T19:00:00,2021-03-18T21:00:00,7200,3,19,3,21,32,true,true
H1,2021-03-19T19:00:00,2021-03-21T21:00:00,180000,4,19,6,21,14,true,true
H1,2021-03-22T19:00:00,2021-03-22T21:00:00,7200,0,19,0,21,34,true,true
H1,2021-03-23T19:00:00,2021-03-23T21:00:00,7200,1,19,1,21,34,true,true
H1,2021-03-24T19:00:00,2021-03-24T21:00:00,7200,2,19,2,21,34,true,true
H1,2021-03-25T19:00:00,2021-03-25T21:00:00,7200,3,19,3,21,32,true,true
H1,2021-03-26T19:00:00,2021-03-28T22:00:00,183600,4,19,6,22,50,true,true
H1,2021-03-29T20:00:00,2021-03-29T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-03-30T20:00:00,2021-03-30T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-03-31T20:00:00,2021-03-31T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-04-01T20:00:00,2021-04-04T22:00:00,266400,3,20,6,22,20,true,true
H1,2021-04-05T20:00:00,2021-04-05T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-04-06T20:00:00,2021-04-06T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-04-07T20:00:00,2021-04-07T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-04-08T20:00:00,2021-04-08T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-04-09T20:00:00,2021-04-11T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-04-12T20:00:00,2021-04-12T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-04-13T20:00:00,2021-04-13T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-04-14T20:00:00,2021-04-14T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-04-15T20:00:00,2021-04-15T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-04-16T20:00:00,2021-04-18T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-04-19T20:00:00,2021-04-19T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-04-20T20:00:00,2021-04-20T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-04-21T20:00:00,2021-04-21T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-04-22T20:00:00,2021-04-22T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-04-23T20:00:00,2021-04-25T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-04-26T20:00:00,2021-04-26T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-04-27T20:00:00,2021-04-27T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-04-28T20:00:00,2021-04-28T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-04-29T20:00:00,2021-04-29T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-04-30T20:00:00,2021-05-02T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-05-03T20:00:00,2021-05-03T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-05-04T20:00:00,2021-05-04T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-05-05T20:00:00,2021-05-05T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-05-06T20:00:00,2021-05-06T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-05-07T20:00:00,2021-05-09T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-05-10T20:00:00,2021-05-10T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-05-11T20:00:00,2021-05-11T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-05-12T20:00:00,2021-05-12T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-05-13T20:00:00,2021-05-13T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-05-14T20:00:00,2021-05-16T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-05-17T20:00:00,2021-05-17T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-05-18T20:00:00,2021-05-18T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-05-19T20:00:00,2021-05-19T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-05-20T20:00:00,2021-05-20T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-05-21T20:00:00,2021-05-23T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-05-24T20:00:00,2021-05-24T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-05-25T20:00:00,2021-05-25T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-05-26T20:00:00,2021-05-26T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-05-27T20:00:00,2021-05-27T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-05-28T20:00:00,2021-05-30T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-05-31T16:00:00,2021-05-31T22:00:00,21600,0,16,0,22,50,true,true
H1,2021-06-01T20:00:00,2021-06-01T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-06-02T20:00:00,2021-06-02T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-06-03T20:00:00,2021-06-03T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-06-04T20:00:00,2021-06-06T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-06-07T20:00:00,2021-06-07T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-06-08T20:00:00,2021-06-08T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-06-09T20:00:00,2021-06-09T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-06-10T20:00:00,2021-06-10T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-06-11T20:00:00,2021-06-13T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-06-14T20:00:00,2021-06-14T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-06-15T10:00:00,2021-06-15T12:00:00,7200,1,10,1,12,2,true,true
H1,2021-06-15T20:00:00,2021-06-15T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-06-16T20:00:00,2021-06-16T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-06-17T20:00:00,2021-06-17T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-06-18T13:00:00,2021-06-18T15:00:00,7200,4,13,4,15,2,true,true
H1,2021-06-18T20:00:00,2021-06-20T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-06-21T20:00:00,2021-06-21T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-06-22T20:00:00,2021-06-22T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-06-23T20:00:00,2021-06-23T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-06-24T20:00:00,2021-06-24T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-06-25T20:00:00,2021-06-27T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-06-28T20:00:00,2021-06-28T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-06-29T20:00:00,2021-06-29T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-06-30T20:00:00,2021-06-30T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-07-01T20:00:00,2021-07-01T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-07-02T20:00:00,2021-07-04T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-07-05T16:00:00,2021-07-05T22:00:00,21600,0,16,0,22,50,true,true
H1,2021-07-06T20:00:00,2021-07-06T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-07-07T20:00:00,2021-07-07T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-07-08T20:00:00,2021-07-08T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-07-09T20:00:00,2021-07-11T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-07-12T20:00:00,2021-07-12T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-07-13T20:00:00,2021-07-13T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-07-14T20:00:00,2021-07-14T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-07-15T20:00:00,2021-07-15T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-07-16T20:00:00,2021-07-18T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-07-19T20:00:00,2021-07-19T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-07-20T20:00:00,2021-07-20T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-07-21T20:00:00,2021-07-21T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-07-22T20:00:00,2021-07-22T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-07-23T20:00:00,2021-07-25T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-07-26T20:00:00,2021-07-26T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-07-27T20:00:00,2021-07-27T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-07-28T20:00:00,2021-07-28T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-07-29T20:00:00,2021-07-29T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-07-30T20:00:00,2021-08-01T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-08-02T20:00:00,2021-08-02T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-08-03T20:00:00,2021-08-03T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-08-04T20:00:00,2021-08-04T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-08-05T20:00:00,2021-08-05T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-08-06T20:00:00,2021-08-08T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-08-09T20:00:00,2021-08-09T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-08-10T20:00:00,2021-08-10T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-08-11T20:00:00,2021-08-11T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-08-12T20:00:00,2021-08-12T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-08-13T20:00:00,2021-08-15T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-08-16T20:00:00,2021-08-16T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-08-17T20:00:00,2021-08-17T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-08-18T20:00:00,2021-08-18T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-08-19T20:00:00,2021-08-19T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-08-20T20:00:00,2021-08-22T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-08-23T20:00:00,2021-08-23T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-08-24T20:00:00,2021-08-24T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-08-25T20:00:00,2021-08-25T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-08-26T20:00:00,2021-08-26T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-08-27T20:00:00,2021-08-29T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-08-30T20:00:00,2021-08-30T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-08-31T20:00:00,2021-08-31T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-09-01T20:00:00,2021-09-01T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-09-02T20:00:00,2021-09-02T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-09-03T20:00:00,2021-09-05T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-09-06T16:00:00,2021-09-06T22:00:00,21600,0,16,0,22,50,true,true
H1,2021-09-07T20:00:00,2021-09-07T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-09-08T20:00:00,2021-09-08T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-09-09T20:00:00,2021-09-09T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-09-10T20:00:00,2021-09-12T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-09-13T20:00:00,2021-09-13T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-09-14T20:00:00,2021-09-14T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-09-15T20:00:00,2021-09-15T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-09-16T20:00:00,2021-09-16T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-09-17T20:00:00,2021-09-19T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-09-20T20:00:00,2021-09-20T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-09-21T20:00:00,2021-09-21T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-09-22T20:00:00,2021-09-22T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-09-23T20:00:00,2021-09-23T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-09-24T15:00:00,2021-09-24T18:00:00,10800,4,15,4,18,2,true,true
H1,2021-09-24T20:00:00,2021-09-26T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-09-27T20:00:00,2021-09-27T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-09-28T20:00:00,2021-09-28T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-09-29T20:00:00,2021-09-29T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-09-30T20:00:00,2021-09-30T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-10-01T20:00:00,2021-10-03T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-10-04T20:00:00,2021-10-04T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-10-05T20:00:00,2021-10-05T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-10-06T20:00:00,2021-10-06T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-10-07T20:00:00,2021-10-07T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-10-08T20:00:00,2021-10-10T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-10-11T20:00:00,2021-10-11T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-10-12T20:00:00,2021-10-12T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-10-13T20:00:00,2021-10-13T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-10-14T20:00:00,2021-10-14T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-10-15T20:00:00,2021-10-17T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-10-18T20:00:00,2021-10-18T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-10-19T20:00:00,2021-10-19T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-10-20T20:00:00,2021-10-20T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-10-21T20:00:00,2021-10-21T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-10-22T20:00:00,2021-10-24T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-10-25T20:00:00,2021-10-25T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-10-26T20:00:00,2021-10-26T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-10-27T20:00:00,2021-10-27T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-10-28T20:00:00,2021-10-28T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-10-29T20:00:00,2021-10-31T21:00:00,176400,4,20,6,21,20,true,true
H1,2021-11-01T19:00:00,2021-11-01T21:00:00,7200,0,19,0,21,34,true,true
H1,2021-11-02T19:00:00,2021-11-02T21:00:00,7200,1,19,1,21,34,true,true
H1,2021-11-03T19:00:00,2021-11-03T21:00:00,7200,2,19,2,21,34,true,true
H1,2021-11-04T19:00:00,2021-11-04T21:00:00,7200,3,19,3,21,32,true,true
H1,2021-11-05T19:00:00,2021-11-07T22:00:00,183600,4,19,6,22,50,true,true
H1,2021-11-08T20:00:00,2021-11-08T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-11-09T20:00:00,2021-11-09T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-11-10T20:00:00,2021-11-10T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-11-11T20:00:00,2021-11-11T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-11-12T20:00:00,2021-11-14T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-11-15T20:00:00,2021-11-15T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-11-16T20:00:00,2021-11-16T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-11-17T20:00:00,2021-11-17T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-11-18T20:00:00,2021-11-18T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-11-19T20:00:00,2021-11-21T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-11-22T20:00:00,2021-11-22T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-11-23T20:00:00,2021-11-23T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-11-24T20:00:00,2021-11-24T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-11-25T16:00:00,2021-11-25T22:00:00,21600,3,16,3,22,16,true,true
H1,2021-11-26T17:00:00,2021-11-28T22:00:00,190800,4,17,6,22,18,true,true
H1,2021-11-29T20:00:00,2021-11-29T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-11-30T20:00:00,2021-11-30T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-12-01T20:00:00,2021-12-01T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-12-02T20:00:00,2021-12-02T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-12-03T20:00:00,2021-12-05T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-12-06T20:00:00,2021-12-06T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-12-07T20:00:00,2021-12-07T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-12-08T20:00:00,2021-12-08T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-12-09T20:00:00,2021-12-09T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-12-10T20:00:00,2021-12-12T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-12-13T20:00:00,2021-12-13T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-12-14T20:00:00,2021-12-14T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-12-15T20:00:00,2021-12-15T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-12-16T20:00:00,2021-12-16T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-12-17T20:00:00,2021-12-19T22:00:00,180000,4,20,6,22,954,true,true
H1,2021-12-20T20:00:00,2021-12-20T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-12-21T20:00:00,2021-12-21T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-12-22T20:00:00,2021-12-22T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-12-23T20:00:00,2021-12-26T22:00:00,266400,3,20,6,22,20,true,true
H1,2021-12-27T20:00:00,2021-12-27T22:00:00,7200,0,20,0,22,940,true,true
H1,2021-12-28T20:00:00,2021-12-28T22:00:00,7200,1,20,1,22,1036,true,true
H1,2021-12-29T20:00:00,2021-12-29T22:00:00,7200,2,20,2,22,1040,true,true
H1,2021-12-30T20:00:00,2021-12-30T22:00:00,7200,3,20,3,22,998,true,true
H1,2021-12-31T17:00:00,2022-01-02T22:00:00,190800,4,17,6,22,18,true,true
H1,2022-01-03T20:00:00,2022-01-03T22:00:00,7200,0,20,0,22,940,true,true
H1,2022-01-04T20:00:00,2022-01-04T22:00:00,7200,1,20,1,22,1036,true,true
H1,2022-01-05T20:00:00,2022-01-05T22:00:00,7200,2,20,2,22,1040,true,true
H1,2022-01-06T20:00:00,2022-01-06T22:00:00,7200,3,20,3,22,998,true,true
H1,2022-01-07T20:00:00,2022-01-09T22:00:00,180000,4,20,6,22,954,true,true
H1,2022-01-10T20:00:00,2022-01-10T22:00:00,7200,0,20,0,22,940,true,true
H1,2022-01-11T20:00:00,2022-01-11T22:00:00,7200,1,20,1,22,1036,true,true
H1,2022-01-12T20:00:00,2022-01-12T22:00:00,7200,2,20,2,22,1040,true,true
H1,2022-01-13T20:00:00,2022-01-13T22:00:00,7200,3,20,3,22,998,true,true
H1,2022-01-14T20:00:00,2022-01-16T22:00:00,180000,4,20,6,22,954,true,true
H1,2022-01-17T18:00:00,2022-01-17T22:00:00,14400,0,18,0,22,40,true,true
H1,2022-01-18T20:00:00,2022-01-18T22:00:00,7200,1,20,1,22,1036,true,true
H1,2022-01-19T20:00:00,2022-01-19T22:00:00,7200,2,20,2,22,1040,true,true
H1,2022-01-20T20:00:00,2022-01-20T22:00:00,7200,3,20,3,22,998,true,true
H1,2022-01-21T20:00:00,2022-01-23T22:00:00,180000,4,20,6,22,954,true,true
H1,2022-01-24T20:00:00,2022-01-24T22:00:00,7200,0,20,0,22,940,true,true
H1,2022-01-25T20:00:00,2022-01-25T22:00:00,7200,1,20,1,22,1036,true,true
H1,2022-01-26T20:00:00,2022-01-26T22:00:00,7200,2,20,2,22,1040,true,true
H1,2022-01-27T20:00:00,2022-01-27T22:00:00,7200,3,20,3,22,998,true,true
H1,2022-01-28T20:00:00,2022-01-30T22:00:00,180000,4,20,6,22,954,true,true
H1,2022-01-31T20:00:00,2022-01-31T22:00:00,7200,0,20,0,22,940,true,true
H1,2022-02-01T20:00:00,2022-02-01T22:00:00,7200,1,20,1,22,1036,true,true
H1,2022-02-02T20:00:00,2022-02-02T22:00:00,7200,2,20,2,22,1040,true,true
H1,2022-02-03T20:00:00,2022-02-03T22:00:00,7200,3,20,3,22,998,true,true
H1,2022-02-04T20:00:00,2022-02-06T22:00:00,180000,4,20,6,22,954,true,true
H1,2022-02-07T20:00:00,2022-02-07T22:00:00,7200,0,20,0,22,940,true,true
H1,2022-02-08T20:00:00,2022-02-08T22:00:00,7200,1,20,1,22,1036,true,true
H1,2022-02-09T20:00:00,2022-02-09T22:00:00,7200,2,20,2,22,1040,true,true
H1,2022-02-10T20:00:00,2022-02-10T22:00:00,7200,3,20,3,22,998,true,true
