trade_id,source_id,entry_time_utc,exit_time_utc,pnl_usd
V9_BREAK_20231201T135000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-12-01T13:50:00Z,2023-12-01T15:05:00.000Z,6.5067708333333325
2023-12-01 16:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2023-12-01T16:00:00Z,2023-12-03T22:23:40.000Z,56.59
03d718e7e778b62005e869fe,R2_DOWNTREND,2023-12-12T02:00:00.082000Z,2023-12-12T13:13:00.000Z,-8.62521632784668
V7_20231212T133500Z_SHORT,V7_SWING_HEALTH,2023-12-12T13:35:00Z,2023-12-12T17:10:00.000Z,8.60418304336365
559d0c88621ce87d023281d0,R2_DOWNTREND,2023-12-13T02:00:00.858000Z,2023-12-13T13:30:05.000Z,-6.488960419885281
V9_BREAK_20231215T124000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-12-15T12:40:00Z,2023-12-15T13:35:00.000Z,6.511631944444444
V9_BREAK_20231215T142000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-12-15T14:20:00Z,2023-12-15T18:20:00.000Z,-6.576516568702251
V7_20231218T104500Z_LONG,V7_SWING_HEALTH,2023-12-18T10:45:00Z,2023-12-18T17:50:00.000Z,6.421701388888889
2023-12-19 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-19T10:00:00Z,2023-12-19T13:35:40.000Z,6.7
2023-12-19 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-19T10:15:00Z,2023-12-19T13:37:25.000Z,6.7
2023-12-19 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-19T12:00:00Z,2023-12-19T13:45:35.000Z,7.66
2023-12-19 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-19T11:15:00Z,2023-12-19T13:46:35.000Z,9.319999999999999
2023-12-19 12:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-19T12:15:00Z,2023-12-19T13:48:35.000Z,9.91
2023-12-19 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-19T13:15:00Z,2023-12-19T13:48:45.000Z,9.61
V7_20231219T162000Z_SHORT,V7_SWING_HEALTH,2023-12-19T16:20:00Z,2023-12-19T18:15:00.000Z,7.729384719207576
V7_20231220T124000Z_SHORT,V7_SWING_HEALTH,2023-12-20T12:40:00Z,2023-12-20T14:05:00.000Z,-3.9956597222222223
2023-12-21 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-21T14:30:00Z,2023-12-21T22:42:20.000Z,10.1
V7_20231221T153000Z_LONG,V7_SWING_HEALTH,2023-12-21T15:30:00Z,2023-12-21T23:45:00.000Z,9.92049633811852
V7_20231222T025500Z_SHORT,V7_SWING_HEALTH,2023-12-22T02:55:00Z,2023-12-22T09:15:00.000Z,-4.067361111111111
2023-12-21 12:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-21T12:45:00Z,2023-12-22T12:00:05.000Z,22.47
2023-12-22 12:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2023-12-22T12:00:00Z,2023-12-22T12:00:05.000Z,-0.49999999999978684
V9_BREAK_20231226T134000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-12-26T13:40:00Z,2023-12-26T15:06:55.000Z,1.7441319444446082
2023-12-27 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-27T10:15:00Z,2023-12-27T14:28:45.000Z,10.059999999999999
V7_20231227T090000Z_SHORT,V7_SWING_HEALTH,2023-12-27T09:00:00Z,2023-12-27T14:35:00.000Z,-4.056423611111112
2023-12-27 11:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-27T11:30:00Z,2023-12-27T14:36:45.000Z,9.69
2023-12-27 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-27T14:00:00Z,2023-12-27T14:38:45.000Z,9.549999999999999
2023-12-27 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-27T10:30:00Z,2023-12-27T14:39:25.000Z,12.69
V9_BREAK_20231227T133500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-12-27T13:35:00Z,2023-12-27T15:25:00.000Z,6.498263888888888
2023-12-27 14:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-27T14:15:00Z,2023-12-28T00:54:20.000Z,12.91
V9_BREAK_20231228T073000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-12-28T07:30:00Z,2023-12-28T08:30:00.000Z,6.510416666666667
2023-12-27 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-27T14:30:00Z,2023-12-28T09:09:35.000Z,5.610000000000108
V7_20240102T101500Z_SHORT,V7_SWING_HEALTH,2024-01-02T10:15:00Z,2024-01-02T12:05:00.000Z,6.498263888888888
V7_20240103T131000Z_SHORT,V7_SWING_HEALTH,2024-01-03T13:10:00Z,2024-01-03T14:15:00.000Z,7.8511781701049275
V7_20240108T140000Z_LONG,V7_SWING_HEALTH,2024-01-08T14:00:00Z,2024-01-08T15:10:00.000Z,8.74833611514561
V7_20240108T161000Z_SHORT,V7_SWING_HEALTH,2024-01-08T16:10:00Z,2024-01-09T13:40:00.000Z,-5.818057130670873
V7_20240112T032000Z_SHORT,V7_SWING_HEALTH,2024-01-12T03:20:00Z,2024-01-12T07:30:00.000Z,-4.035763888888889
6e9e4dd6836c35e92b6c8c68,R4_CHOP,2024-01-12T07:30:00.086000Z,2024-01-12T12:03:05.000Z,8.55956069438037
V7_20240116T124000Z_LONG,V7_SWING_HEALTH,2024-01-16T12:40:00Z,2024-01-16T13:15:00.000Z,-3.9835069444444446
V7_20240117T163000Z_SHORT,V7_SWING_HEALTH,2024-01-17T16:30:00Z,2024-01-18T07:10:00.000Z,-5.424192170355648
V7_20240118T122500Z_SHORT,V7_SWING_HEALTH,2024-01-18T12:25:00Z,2024-01-18T13:35:00.000Z,6.507986111111111
V7_20240119T025000Z_SHORT,V7_SWING_HEALTH,2024-01-19T02:50:00Z,2024-01-19T07:40:00.000Z,-4.045486111111111
V7_20240119T093000Z_SHORT,V7_SWING_HEALTH,2024-01-19T09:30:00Z,2024-01-19T12:05:00.000Z,-4.012673611111111
V7_20240122T110500Z_SHORT,V7_SWING_HEALTH,2024-01-22T11:05:00Z,2024-01-22T12:00:00.000Z,-3.988368055555556
V9_BREAK_20240131T133500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-01-31T13:35:00Z,2024-01-31T14:40:00.000Z,6.509201388888889
V7_20240131T151000Z_SHORT,V7_SWING_HEALTH,2024-01-31T15:10:00Z,2024-01-31T19:05:00.000Z,9.949986824012049
V9_BREAK_20240201T123500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-02-01T12:35:00Z,2024-02-01T13:40:00.000Z,6.509201388888889
V9_BREAK_20240201T150500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-02-01T15:05:00Z,2024-02-01T16:15:00.000Z,11.7242199534143
2024-02-02 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-02-02T11:00:00Z,2024-02-02T12:25:20.000Z,-3.92
2024-02-02 12:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-02-02T12:15:00Z,2024-02-02T12:25:20.000Z,-4.03
2024-02-02 09:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-02-02T09:30:00Z,2024-02-02T12:29:35.000Z,-4.1
2024-02-02 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-02-02T10:30:00Z,2024-02-02T12:29:35.000Z,-3.88
2024-02-02 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-02-02T10:00:00Z,2024-02-02T12:30:20.000Z,-3.8099999999999996
V7_20240202T081500Z_SHORT,V7_SWING_HEALTH,2024-02-02T08:15:00Z,2024-02-02T13:35:00.000Z,6.447222222222222
V9_BREAK_20240202T123500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-02-02T12:35:00Z,2024-02-02T13:35:00.000Z,6.510416666666667
V9_BREAK_20240205T125500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-02-05T12:55:00Z,2024-02-05T13:55:00.000Z,6.510416666666667
V9_BREAK_20240205T153500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-02-05T15:35:00Z,2024-02-06T08:57:45.000Z,2.4715336187197856
V7_20240207T050000Z_SHORT,V7_SWING_HEALTH,2024-02-07T05:00:00Z,2024-02-07T14:45:00.000Z,-4.1171875
V9_BREAK_20240215T133500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-02-15T13:35:00Z,2024-02-15T13:45:00.000Z,6.551226948243433
V9_BREAK_20240216T141500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-02-16T14:15:00Z,2024-02-16T15:40:00.000Z,8.464602787306882
0b8d13e41ecd57ac6d52fa42,R4_CHOP,2024-02-19T23:50:03.638000Z,2024-02-20T07:22:15.000Z,5.270253833445036
V7_20240223T185000Z_SHORT,V7_SWING_HEALTH,2024-02-23T18:50:00Z,2024-02-25T23:00:00.000Z,3.5142361111111113
V7_20240227T122000Z_SHORT,V7_SWING_HEALTH,2024-02-27T12:20:00Z,2024-02-27T17:20:00.000Z,6.4520833333333325
2c280022ad371b9c887a5baa,R3_COMPRESSION,2024-02-28T07:00:00.457000Z,2024-02-28T13:14:10.000Z,-3.6627445880117935
V7_20240229T123500Z_LONG,V7_SWING_HEALTH,2024-02-29T12:35:00Z,2024-02-29T13:35:00.000Z,6.510416666666667
060e90305ed0741c214b7a1d,R3_COMPRESSION,2024-02-29T14:00:00.085000Z,2024-02-29T17:32:40.000Z,-5.200101408932664
V7_20240229T153000Z_SHORT,V7_SWING_HEALTH,2024-02-29T15:30:00Z,2024-03-01T08:45:00.000Z,7.935758757104457
e88cb070d181d516fe28d15c,R3_COMPRESSION,2024-03-01T09:00:00.058000Z,2024-03-01T09:09:15.000Z,-3.4622062931540136
V7_20240301T132000Z_LONG,V7_SWING_HEALTH,2024-03-01T13:20:00Z,2024-03-01T14:50:00.000Z,-3.996875
2024-03-01 09:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-01T09:15:00Z,2024-03-01T14:52:55.000Z,20.599999999999998
2024-03-01 09:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-01T09:30:00Z,2024-03-01T15:11:45.000Z,23.08
V7_20240301T145000Z_LONG,V7_SWING_HEALTH,2024-03-01T14:50:00Z,2024-03-01T15:20:00.000Z,7.703391941479265
2024-03-01 09:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-01T09:45:00Z,2024-03-01T15:21:30.000Z,21.939999999999998
2024-03-01 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-01T10:00:00Z,2024-03-01T15:39:55.000Z,23.65
59754228ca7cb203acd73486,R3_COMPRESSION,2024-03-01T16:00:00.156000Z,2024-03-03T23:00:05.000Z,10.956045400625186
V9_BREAK_20240304T125500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-03-04T12:55:00Z,2024-03-04T14:00:00.000Z,6.509201388888889
V9_BREAK_20240304T145000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-03-04T14:50:00Z,2024-03-04T16:05:00.000Z,9.214932205022237
2024-03-04 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-04T14:00:00Z,2024-03-05T12:35:40.000Z,40.06
V9_BREAK_20240305T083000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-03-05T08:30:00Z,2024-03-05T12:35:40.000Z,0.6669444444444803
2024-03-06 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-06T10:15:00Z,2024-03-06T11:54:40.000Z,6.71
2024-03-06 09:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-06T09:30:00Z,2024-03-06T11:55:40.000Z,6.7
2024-03-06 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-06T10:30:00Z,2024-03-06T12:20:30.000Z,7.67
2024-03-06 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-06T09:00:00Z,2024-03-06T12:56:40.000Z,9.819999999999999
2024-03-06 10:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-06T10:45:00Z,2024-03-06T13:33:45.000Z,12.92
2024-03-06 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-06T12:00:00Z,2024-03-06T13:48:45.000Z,13.889999999999999
V9_BREAK_20240306T122500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-03-06T12:25:00Z,2024-03-06T14:00:00.000Z,6.501909722222222
2024-03-06 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-06T11:00:00Z,2024-03-06T15:57:40.000Z,16.61
2024-03-06 11:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-06T11:30:00Z,2024-03-06T16:03:40.000Z,16.38
V9_BREAK_20240306T151500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-03-06T15:15:00Z,2024-03-06T16:03:40.000Z,-0.6237318659132747
V9_BREAK_20240307T073500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-03-07T07:35:00Z,2024-03-07T07:50:00.000Z,-3.9786458333333337
V9_BREAK_20240307T130500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-03-07T13:05:00Z,2024-03-07T13:10:00.000Z,-3.976215277777778
2024-03-07 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-07T14:00:00Z,2024-03-08T07:30:40.000Z,13.719999999999999
V7_20240308T093000Z_SHORT,V7_SWING_HEALTH,2024-03-08T09:30:00Z,2024-03-08T10:00:00.000Z,-3.982291666666667
2024-03-07 14:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-07T14:45:00Z,2024-03-08T12:30:45.000Z,16.64
2024-03-07 14:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-07T14:15:00Z,2024-03-08T12:31:40.000Z,20.439999999999998
V7_20240308T103500Z_SHORT,V7_SWING_HEALTH,2024-03-08T10:35:00Z,2024-03-08T13:35:00.000Z,-4.018750000000001
V7_20240312T081500Z_SHORT,V7_SWING_HEALTH,2024-03-12T08:15:00Z,2024-03-12T12:20:00.000Z,6.465451388888889
V7_20240312T124000Z_SHORT,V7_SWING_HEALTH,2024-03-12T12:40:00Z,2024-03-12T13:05:00.000Z,12.829111493165758
V9_BREAK_20240313T161500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-03-13T16:15:00Z,2024-03-13T17:15:00.000Z,6.510416666666667
V7_20240314T101500Z_SHORT,V7_SWING_HEALTH,2024-03-14T10:15:00Z,2024-03-14T12:35:00.000Z,6.490972222222222
V9_BREAK_20240314T142000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-03-14T14:20:00Z,2024-03-15T01:20:00.000Z,-6.236382327253282
V9_BREAK_20240315T135500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-03-15T13:55:00Z,2024-03-15T17:35:00.000Z,-5.062351214546774
V7_20240315T145000Z_SHORT,V7_SWING_HEALTH,2024-03-15T14:50:00Z,2024-03-17T22:00:00.000Z,6.351610343579427
V7_20240318T001000Z_SHORT,V7_SWING_HEALTH,2024-03-18T00:10:00Z,2024-03-18T02:50:00.000Z,6.486111111111111
V7_20240318T115500Z_SHORT,V7_SWING_HEALTH,2024-03-18T11:55:00Z,2024-03-18T12:40:00.000Z,-3.9859375
V7_20240319T124500Z_SHORT,V7_SWING_HEALTH,2024-03-19T12:45:00Z,2024-03-19T14:10:00.000Z,6.869219804366456
V7_20240320T035500Z_SHORT,V7_SWING_HEALTH,2024-03-20T03:55:00Z,2024-03-20T12:40:00.000Z,6.3973958333333325
V7_20240320T125000Z_LONG,V7_SWING_HEALTH,2024-03-20T12:50:00Z,2024-03-20T14:05:00.000Z,6.5067708333333325
6d0d6352629aeef57bcd34e6,R4_CHOP,2024-03-21T00:00:00.079000Z,2024-03-21T00:27:25.000Z,-8.790629480708994
959df17861ed964d6e9de2dc,R4_CHOP,2024-03-21T01:30:00.078000Z,2024-03-21T13:30:05.000Z,-2.3604730968352765
73b089cb042c772501b2a20a,R4_CHOP,2024-03-26T08:30:01.027000Z,2024-03-26T09:27:20.000Z,6.963966014801572
V7_20240328T074000Z_LONG,V7_SWING_HEALTH,2024-03-28T07:40:00Z,2024-03-28T08:05:00.000Z,-3.981076388888889
V7_20240328T085500Z_SHORT,V7_SWING_HEALTH,2024-03-28T08:55:00Z,2024-03-28T10:20:00.000Z,-3.9956597222222223
2024-03-27 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-27T13:00:00Z,2024-03-28T11:07:35.000Z,21.259999999999998
2024-03-27 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-27T10:00:00Z,2024-03-28T15:38:30.000Z,29.919999999999998
V9_BREAK_20240401T001000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-04-01T00:10:00Z,2024-04-01T03:40:00.000Z,10.306925580954122
V9_BREAK_20240401T034000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-04-01T03:40:00Z,2024-04-01T04:45:00.000Z,-4.9003077378946225
V9_BREAK_20240404T143000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-04-04T14:30:00Z,2024-04-04T15:40:00.000Z,-7.187749210561143
V9_BREAK_20240404T164000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-04-04T16:40:00Z,2024-04-04T17:50:00.000Z,-5.065217426037734
82004a24de100c63d9588ee5,R4_CHOP,2024-04-19T02:00:00.090000Z,2024-04-19T02:40:30.000Z,-9.842413996482172
V25_998ee530e82d49db1a3c4991,V25_CHOP,2024-04-19T03:05:00.036000Z,2024-04-19T03:17:20.000Z,-10.756076352553816
V7_20240430T082500Z_LONG,V7_SWING_HEALTH,2024-04-30T08:25:00Z,2024-04-30T08:30:00.000Z,-4.1252844499350525
V7_20240506T130000Z_SHORT,V7_SWING_HEALTH,2024-05-06T13:00:00Z,2024-05-06T13:40:00.000Z,-6.126441228618733
edb99749e7b2dde4a38b6fc3,R4_CHOP,2024-05-06T07:30:00.094000Z,2024-05-06T13:40:15.000Z,13.498808836183176
7f44e910b2807dff91a96f79,R4_CHOP,2024-05-08T08:00:00.048000Z,2024-05-08T09:39:40.000Z,-5.956967768943313
6ccf5b018feb9e6f6b30f3cb,R3_COMPRESSION,2024-05-09T15:00:00.082000Z,2024-05-10T15:00:05.000Z,25.946137081944755
2024-05-15 12:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-05-15T12:45:00Z,2024-05-15T13:51:30.000Z,-18.79
2024-05-16 09:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-05-16T09:45:00Z,2024-05-16T10:32:40.000Z,-3.8
2024-05-16 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-05-16T11:00:00Z,2024-05-16T12:39:30.000Z,-4.84
2024-05-16 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-05-16T11:15:00Z,2024-05-16T12:39:30.000Z,-6.1899999999999995
2024-05-16 11:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-05-16T11:45:00Z,2024-05-16T12:39:30.000Z,-5.2299999999999995
V9_BREAK_20240516T124000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-05-16T12:40:00Z,2024-05-17T06:20:00.000Z,-5.744223111379998
2024-05-17 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-05-17T10:15:00Z,2024-05-17T12:43:45.000Z,6.71
2024-05-17 09:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-05-17T09:45:00Z,2024-05-17T12:46:45.000Z,6.88
2024-05-17 10:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-05-17T10:45:00Z,2024-05-17T13:00:35.000Z,8.899999999999999
2024-05-17 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-05-17T11:00:00Z,2024-05-17T13:11:35.000Z,12.649999999999999
2024-05-17 11:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-05-17T11:30:00Z,2024-05-17T13:18:30.000Z,14.639999999999999
2024-05-17 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-05-17T12:00:00Z,2024-05-17T14:26:30.000Z,15.77
V9_BREAK_20240517T170500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-05-17T17:05:00Z,2024-05-17T17:25:00.000Z,-6.35632370632338
V9_BREAK_20240517T183000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-05-17T18:30:00Z,2024-05-17T19:05:00.000Z,-4.707512704741937
V9_BREAK_20240520T003000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-05-20T00:30:00Z,2024-05-20T01:05:00.000Z,7.888320815968771
V9_BREAK_20240520T010500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-05-20T01:05:00Z,2024-05-20T01:20:00.000Z,-7.0266816473013956
2024-05-20 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-05-20T12:00:00Z,2024-05-20T12:03:30.000Z,-4.31
V9_BREAK_20240521T020000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-05-21T02:00:00Z,2024-05-21T03:30:00.000Z,11.947763525385739
V9_BREAK_20240521T073500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-05-21T07:35:00Z,2024-05-21T08:40:00.000Z,-5.585983640201792
V9_BREAK_20240522T025000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-05-22T02:50:00Z,2024-05-22T08:41:35.000Z,1.7563420733187085
V9_BREAK_20240524T012000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-05-24T01:20:00Z,2024-05-24T02:20:00.000Z,-4.146315900484686
V9_BREAK_20240524T023000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-05-24T02:30:00Z,2024-05-24T02:40:00.000Z,-5.3014886704594115
V9_BREAK_20240527T132000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-05-27T13:20:00Z,2024-05-27T15:45:25.000Z,1.9894083575885944
V7_20240528T084000Z_LONG,V7_SWING_HEALTH,2024-05-28T08:40:00Z,2024-05-28T12:15:00.000Z,6.50418970297105
V7_20240529T081500Z_LONG,V7_SWING_HEALTH,2024-05-29T08:15:00Z,2024-05-29T08:30:00.000Z,-4.417035611417576
V7_20240605T082000Z_SHORT,V7_SWING_HEALTH,2024-06-05T08:20:00Z,2024-06-05T12:20:00.000Z,-4.372838148230434
V7_20240611T082000Z_SHORT,V7_SWING_HEALTH,2024-06-11T08:20:00Z,2024-06-11T10:30:00.000Z,-4.006597222222222
V25_418a79b226f14e7800728a5b,V25_CHOP,2024-06-18T22:20:00.095000Z,2024-06-19T10:20:05.000Z,-0.6936119126058703
V25_e828bdf4acd7f7db56ca25e4,V25_CHOP,2024-06-20T02:35:01.259000Z,2024-06-20T05:21:55.000Z,7.481695836789024
V7_20240626T083500Z_SHORT,V7_SWING_HEALTH,2024-06-26T08:35:00Z,2024-06-26T10:25:00.000Z,6.979300549900942
178970c1800aacfb42d38c61,R4_CHOP,2024-06-26T07:15:00.443000Z,2024-06-26T11:42:10.000Z,2.53006757266564
0bd649c8ebeee7941992d118,R4_CHOP,2024-07-03T07:00:00.014000Z,2024-07-03T11:21:10.000Z,2.271997710066085
V7_20240703T110000Z_SHORT,V7_SWING_HEALTH,2024-07-03T11:00:00Z,2024-07-03T12:35:00.000Z,-3.998090277777778
V7_20240704T082000Z_SHORT,V7_SWING_HEALTH,2024-07-04T08:20:00Z,2024-07-04T12:15:00.000Z,-4.032118055555555
2024-07-04 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-07-04T14:00:00Z,2024-07-04T15:21:35.000Z,-3.8699999999999997
2024-07-04 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-07-04T11:15:00Z,2024-07-04T15:21:40.000Z,-3.94
2024-07-04 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-07-04T10:30:00Z,2024-07-04T22:27:35.000Z,-3.82
2024-07-04 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-07-04T09:00:00Z,2024-07-04T22:30:00.000Z,-4.4799999999999995
2024-07-04 09:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-07-04T09:45:00Z,2024-07-04T22:30:35.000Z,-3.82
2024-07-05 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-07-05T12:00:00Z,2024-07-05T12:30:20.000Z,-4.49
2024-07-05 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-07-05T11:00:00Z,2024-07-05T12:30:20.000Z,-4.1
2024-07-05 11:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-07-05T11:30:00Z,2024-07-05T12:30:20.000Z,-4.12
V9_BREAK_20240705T134500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-07-05T13:45:00Z,2024-07-05T14:10:00.000Z,-9.904357360961257
V9_BREAK_20240708T084000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-07-08T08:40:00Z,2024-07-08T12:25:00.000Z,-4.0296875
V9_BREAK_20240708T140500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-07-08T14:05:00Z,2024-07-08T15:15:00.000Z,-5.9749499530922225
V7_20240709T092500Z_SHORT,V7_SWING_HEALTH,2024-07-09T09:25:00Z,2024-07-09T13:40:00.000Z,-4.036979166666667
V7_20240711T082000Z_SHORT,V7_SWING_HEALTH,2024-07-11T08:20:00Z,2024-07-11T12:35:00.000Z,-4.036979166666667
2024-07-12 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-07-12T09:00:00Z,2024-07-12T10:28:05.000Z,-7.3999999999999995
2024-07-15 13:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-07-15T13:30:00Z,2024-07-15T14:51:40.000Z,10.459999999999999
2024-07-15 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-07-15T14:00:00Z,2024-07-15T15:27:15.000Z,16.599999999999998
2024-07-05 08:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2024-07-05T08:00:00Z,2024-07-16T09:36:45.000Z,76.53
2024-07-16 13:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-07-16T13:30:00Z,2024-07-16T15:07:45.000Z,19.2
V9_BREAK_20240716T175000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-07-16T17:50:00Z,2024-07-17T01:05:00.000Z,8.568029979942368
2024-07-16 13:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-07-16T13:45:00Z,2024-07-17T02:07:55.000Z,34.85
2024-07-16 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-07-16T14:30:00Z,2024-07-17T02:08:35.000Z,34.550000000000004
