simulation_id,specialist_id,direction,excursion_episode_id,UTC_date,chronological_segment,candidate_time,entry_time,entry_source_sequence,entry_bid,entry_ask,entry_price,entry_spread,stop,target,initial_risk_price,exit_time,exit_source_sequence,exit_timestamp_group_size,exit_ordering_quality,exit_bid,exit_ask,exit_price,exit_spread,exit_reason,residual_z_at_entry,residual_z_at_exit_signal,gross_R,baseline_net_R,stress_incremental_entry_spread_R,stress_incremental_exit_spread_R,stress_slippage_R,stress_net_R,broker_transfer_R,MFE_R,MAE_R,holding_minutes,stop_gap,target_gap,identical_timestamp_ambiguity,convergence_exit,expiry_exit,forced_exit,post_exit_invariance_contract,Capital_minimum_volume_loss,Capital_required_margin,Capital_post_entry_free_margin,Capital_account_feasible,Capital_rejection_reason
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-11-04-01192,2022-11-04,DEVELOPMENT,2022-11-04T09:40:00.000Z,2022-11-04T09:45:00.162Z,2022110409:0000006681,1648.237,1648.723,1648.723,0.486,1647.00025692,1651.30711462,1.72274308325,2022-11-04T09:45:21.376Z,2022110409:0000006803,1,SOURCE_SEQUENCE_ORDERED,1646.908,1647.383,1646.908,0.475,STOP,-3.0663742997,,-0.774636690159,-1.05355233619,0,0,0.05,-1.10355233619,-1.20355233619,0,-1.05355233619,0.353566666667,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-11-04-01193,2022-11-04,DEVELOPMENT,2022-11-04T12:35:00.000Z,2022-11-04T12:40:00.033Z,2022110412:0000012120,1652.888,1653.242,1653.242,0.354,1650.49269365,1657.36595952,2.74930634918,2022-11-04T12:45:00.098Z,2022110412:0000015248,1,SOURCE_SEQUENCE_ORDERED,1656.008,1656.383,1656.008,0.375,RESIDUAL_CONVERGENCE,-4.42361017616,4.55755550065,1.13865084585,1.00607195005,0.0156403086956,0.011821163549,0.05,0.928610477803,0.856071950047,1.10791582062,-0.383733155206,5.00108333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-11-04-01218,2022-11-04,DEVELOPMENT,2022-11-04T12:40:00.000Z,2022-11-04T12:45:00.098Z,2022110412:0000015248,1656.008,1656.383,1656.008,0.375,1658.92561482,1651.63157776,2.91761482424,2022-11-04T12:47:32.277Z,2022110412:0000016876,1,SOURCE_SEQUENCE_ORDERED,1658.568,1658.973,1658.973,0.405,STOP,4.55755550065,,-0.882570234633,-1.01624106629,0.0111392359711,0.00599805013829,0.05,-1.0833783524,-1.16624106629,0,-1.01624106629,2.53631666667,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-11-04-01194,2022-11-04,DEVELOPMENT,2022-11-04T12:55:00.000Z,2022-11-04T13:00:00.093Z,2022110413:0000000000,1659.468,1659.903,1659.903,0.435,1656.63780648,1664.80079028,3.26519351999,2022-11-04T13:05:00.050Z,2022110413:0000002916,1,SOURCE_SEQUENCE_ORDERED,1662.107,1662.552,1662.107,0.445,RESIDUAL_CONVERGENCE,-3.08606804245,2.01370496217,0.809752923927,0.67499827698,0.000765651403116,0,0.05,0.624232625576,0.52499827698,0.947876437047,-0.362918765073,4.99928333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-11-04-01219,2022-11-04,DEVELOPMENT,2022-11-04T13:50:00.000Z,2022-11-04T13:55:00.040Z,2022110413:0000026311,1665.148,1665.583,1665.148,0.435,1668.63757154,1659.9136427,3.48957153537,2022-11-04T14:00:00.067Z,2022110414:0000000000,1,SOURCE_SEQUENCE_ORDERED,1667.207,1667.693,1667.693,0.486,RESIDUAL_CONVERGENCE,3.57165981324,-0.0433020143741,-0.597351273322,-0.729315898587,0.000716420332575,0,0.05,-0.78003231892,-0.879315898587,0,-0.81729231543,5.00045,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-11-04-01195,2022-11-04,DEVELOPMENT,2022-11-04T14:40:00.000Z,2022-11-04T14:45:00.039Z,2022110414:0000017989,1672.608,1673.073,1673.073,0.465,1669.81450227,1677.96074659,3.25849772662,2022-11-04T14:50:00.024Z,2022110414:0000019558,1,SOURCE_SEQUENCE_ORDERED,1674.297,1674.722,1674.297,0.425,RESIDUAL_CONVERGENCE,-2.78073028044,0.897109987011,0.512199221858,0.375633222022,0,0.00230167415455,0.05,0.323331547867,0.225633222022,0.510971662309,-0.15528628296,4.99975,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-11-07-01220,2022-11-07,DEVELOPMENT,2022-11-07T07:30:00.000Z,2022-11-07T07:35:00.454Z,2022110707:0000004804,1667.848,1668.182,1667.848,0.334,1669.28402671,1665.69395993,1.43602671186,2022-11-07T07:40:01.419Z,2022110707:0000005447,1,SOURCE_SEQUENCE_ORDERED,1668.238,1668.612,1668.612,0.374,RESIDUAL_CONVERGENCE,2.88592872098,-0.491435171505,-0.285510009399,-0.532023529709,0.0369073914589,0.0229800739272,0.05,-0.641910995095,-0.682023529709,0,-0.887866492643,5.01608333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-11-07-01221,2022-11-07,DEVELOPMENT,2022-11-07T09:25:00.000Z,2022-11-07T09:30:00.018Z,2022110709:0000006772,1679.717,1680.182,1679.717,0.465,1681.63578647,1676.83882029,1.91878647132,2022-11-07T09:45:00.073Z,2022110709:0000009757,1,SOURCE_SEQUENCE_ORDERED,1679.538,1679.892,1679.892,0.354,RESIDUAL_CONVERGENCE,2.65326505463,-0.124320960822,0.122212660713,-0.0912034781441,0,0.0224099974868,0.05,-0.163613475631,-0.241203478144,0.633212719686,-0.320515080335,15.0009166667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-11-07-01199,2022-11-07,DEVELOPMENT,2022-11-07T15:15:00.000Z,2022-11-07T15:20:00.100Z,2022110715:0000004883,1677.637,1678.123,1678.123,0.486,1675.89369867,1681.46695199,2.22930132506,2022-11-07T15:22:16.493Z,2022110715:0000005391,1,SOURCE_SEQUENCE_ORDERED,1675.808,1676.152,1675.808,0.344,STOP,-3.02951365314,,-0.852284964191,-1.03844194321,0,0.0215314096217,0.05,-1.10997335283,-1.18844194321,0,-1.03844194321,2.27321666667,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-11-07-01200,2022-11-07,DEVELOPMENT,2022-11-07T17:05:00.000Z,2022-11-07T17:10:00.059Z,2022110717:0000001511,1677.967,1678.453,1678.453,0.486,1676.70058156,1681.08162767,1.75241844433,2022-11-07T17:14:47.662Z,2022110717:0000001964,1,SOURCE_SEQUENCE_ORDERED,1676.697,1677.183,1676.697,0.486,STOP,-2.79753672863,,-0.72471275574,-1.0020437788,0,0,0.05,-1.0520437788,-1.1520437788,0,-1.0020437788,4.79338333333,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-11-08-01223,2022-11-08,DEVELOPMENT,2022-11-08T13:20:00.000Z,2022-11-08T13:25:00.087Z,2022110813:0000003905,1674.788,1675.172,1674.788,0.384,1676.17293657,1672.71059515,1.38493656996,2022-11-08T13:30:00.076Z,2022110813:0000004747,1,SOURCE_SEQUENCE_ORDERED,1673.678,1674.042,1674.042,0.364,RESIDUAL_CONVERGENCE,3.93423114069,-0.546375409124,0.808701296722,0.538652827995,0.020217532418,0.0274380797103,0.05,0.440997215867,0.388652827995,0.762489794052,-0.31337175248,4.99981666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-11-08-01224,2022-11-08,DEVELOPMENT,2022-11-08T15:05:00.000Z,2022-11-08T15:10:00.030Z,2022110815:0000003315,1693.788,1694.232,1693.788,0.444,1696.73911596,1689.36132606,2.95111595806,2022-11-08T15:10:08.013Z,2022110815:0000003429,1,SOURCE_SEQUENCE_ORDERED,1696.327,1696.813,1696.813,0.486,STOP,19.3197915794,,-0.867468454775,-1.02503596707,0,0,0.05,-1.07503596707,-1.17503596707,0,-1.02503596707,0.13305,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-11-08-01225,2022-11-08,DEVELOPMENT,2022-11-08T15:40:00.000Z,2022-11-08T15:45:00.124Z,2022110815:0000020573,1710.885,1711.243,1710.885,0.358,1715.67387176,1703.70169236,4.78887176259,2022-11-08T16:00:00.084Z,2022110816:0000000000,1,SOURCE_SEQUENCE_ORDERED,1712.907,1713.393,1713.393,0.486,RESIDUAL_CONVERGENCE,2.86082638761,-0.153812824854,-0.435593205125,-0.52371416992,0.00856151553698,0,0.05,-0.582275685457,-0.67371416992,0.163504065011,-0.74714884369,14.9993333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-11-09-01201,2022-11-09,DEVELOPMENT,2022-11-09T14:05:00.000Z,2022-11-09T14:10:00.128Z,2022110914:0000002156,1710.387,1710.873,1710.873,0.486,1708.61058794,1714.26661809,2.26241206033,2022-11-09T14:15:00.075Z,2022110914:0000003243,1,SOURCE_SEQUENCE_ORDERED,1711.567,1712.053,1711.567,0.486,RESIDUAL_CONVERGENCE,-3.17783807133,0.696299382275,0.52156723379,0.30675225445,0,0,0.05,0.25675225445,0.15675225445,0.528197325745,-0.324874505793,4.99911666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-11-09-01228,2022-11-09,DEVELOPMENT,2022-11-09T15:05:00.000Z,2022-11-09T15:10:00.012Z,2022110915:0000003891,1721.298,1721.763,1721.298,0.465,1724.53540412,1716.44189382,3.2374041225,2022-11-09T15:12:31.630Z,2022110915:0000005539,1,SOURCE_SEQUENCE_ORDERED,1715.917,1716.403,1716.44189382,0.486,TARGET,4.37953921221,,1.64687693658,1.5,0,0,0.05,1.45,1.35,1.51201388976,-0.412367424481,2.52696666667,false,true,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-11-09-01202,2022-11-09,DEVELOPMENT,2022-11-09T15:10:00.000Z,2022-11-09T15:15:00.099Z,2022110915:0000006748,1716.107,1716.552,1716.552,0.445,1712.87485689,1722.06771467,3.67714311375,2022-11-09T15:20:00.042Z,2022110915:0000009155,1,SOURCE_SEQUENCE_ORDERED,1716.747,1717.233,1716.747,0.486,RESIDUAL_CONVERGENCE,-3.80373707342,1.80294480443,0.179623142088,0.0530302993297,0,0,0.05,0.00303029932965,-0.0969697006703,0.232517466291,-0.44735816614,4.99905,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-11-09-01229,2022-11-09,DEVELOPMENT,2022-11-09T15:40:00.000Z,2022-11-09T15:45:00.081Z,2022110915:0000019078,1710.647,1711.133,1710.647,0.486,1714.62573188,1704.67890219,3.97873187514,2022-11-09T15:55:00.027Z,2022110915:0000021849,1,SOURCE_SEQUENCE_ORDERED,1710.487,1710.973,1710.973,0.486,RESIDUAL_CONVERGENCE,3.72534771102,-0.822702524768,0.0402138181262,-0.0819356544322,0,0,0.05,-0.131935654432,-0.231935654432,0,-0.48910056296,9.9991,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-11-10-01203,2022-11-10,DEVELOPMENT,2022-11-10T13:30:00.000Z,2022-11-10T13:35:00.006Z,2022111013:0000008981,1730.148,1730.583,1730.583,0.435,1727.19963375,1735.65804937,3.38336624661,2022-11-10T13:40:00.022Z,2022111013:0000012371,1,SOURCE_SEQUENCE_ORDERED,1734.148,1734.573,1734.148,0.425,RESIDUAL_CONVERGENCE,-2.69813422559,5.15783020875,1.18077669067,1.05368433097,0.000738909067978,0.00221672720399,0.05,1.0007286947,0.903684330974,1.22481567112,-0.566004346091,5.00026666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-11-10-01230,2022-11-10,DEVELOPMENT,2022-11-10T13:35:00.000Z,2022-11-10T13:40:00.022Z,2022111013:0000012371,1734.148,1734.573,1734.148,0.425,1737.82983116,1728.62525326,3.68183115757,2022-11-10T13:45:00.055Z,2022111013:0000015570,1,SOURCE_SEQUENCE_ORDERED,1734.157,1734.643,1734.643,0.486,RESIDUAL_CONVERGENCE,5.15783020875,-4.45989858149,-0.010728357252,-0.134443970627,0.00203702985795,0,0.05,-0.186481000485,-0.284443970627,1.47100716144,-0.655923614269,5.00055,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-11-10-01204,2022-11-10,DEVELOPMENT,2022-11-10T13:40:00.000Z,2022-11-10T13:45:00.055Z,2022111013:0000015570,1734.157,1734.643,1734.643,0.486,1730.52228178,1740.82407733,4.12071821774,2022-11-10T13:50:00.122Z,2022111013:0000018691,1,SOURCE_SEQUENCE_ORDERED,1733.747,1734.233,1733.747,0.486,RESIDUAL_CONVERGENCE,-4.45989858149,0.788153017441,-0.0994972182846,-0.217437823373,0,0,0.05,-0.267437823373,-0.367437823373,0.561795269095,-0.275437421349,5.00111666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-11-10-01231,2022-11-10,DEVELOPMENT,2022-11-10T14:00:00.000Z,2022-11-10T14:05:00.059Z,2022111014:0000002585,1734.998,1735.452,1734.998,0.454,1739.2650879,1728.59736815,4.26708789676,2022-11-10T14:10:00.089Z,2022111014:0000004831,1,SOURCE_SEQUENCE_ORDERED,1736.827,1737.313,1737.313,0.486,RESIDUAL_CONVERGENCE,5.49451515012,-1.09441092129,-0.432379188017,-0.542524563827,0,0,0.05,-0.592524563827,-0.692524563827,0,-0.561038361037,5.0005,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-11-10-01232,2022-11-10,DEVELOPMENT,2022-11-10T14:15:00.000Z,2022-11-10T14:20:00.037Z,2022111014:0000009351,1739.317,1739.803,1739.317,0.486,1743.40669191,1733.18246213,4.08969191297,2022-11-10T14:30:00.629Z,2022111014:0000013946,1,SOURCE_SEQUENCE_ORDERED,1739.937,1740.423,1740.423,0.486,RESIDUAL_CONVERGENCE,2.68694256082,-0.098263109688,-0.151600661662,-0.27043601903,0,0,0.05,-0.32043601903,-0.42043601903,0.235959094361,-0.79370281896,10.0098666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-11-10-01205,2022-11-10,DEVELOPMENT,2022-11-10T14:35:00.000Z,2022-11-10T14:40:00.048Z,2022111014:0000019854,1738.017,1738.503,1738.503,0.486,1734.38021421,1744.68717868,4.12278578851,2022-11-10T14:45:00.033Z,2022111014:0000022992,1,SOURCE_SEQUENCE_ORDERED,1740.597,1741.083,1740.597,0.486,RESIDUAL_CONVERGENCE,-4.46413095817,1.73904281575,0.625790456345,0.507908998289,0,0,0.05,0.457908998289,0.357908998289,0.835600047328,-0.307073921602,4.99975,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-11-10-01233,2022-11-10,DEVELOPMENT,2022-11-10T15:05:00.000Z,2022-11-10T15:10:00.000Z,2022111015:0000004936,1747.818,1748.303,1747.818,0.485,1751.96256944,1741.60114584,4.14456944163,2022-11-10T15:24:33.880Z,2022111015:0000010874,1,SOURCE_SEQUENCE_ORDERED,1751.488,1752.252,1752.252,0.764,STOP,3.43753018754,,-0.919154583763,-1.06983368537,0,0,0.05,-1.11983368537,-1.21983368537,0.373018240319,-1.06983368537,14.5646666667,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-11-11-01206,2022-11-11,DEVELOPMENT,2022-11-11T08:05:00.000Z,2022-11-11T08:10:00.064Z,2022111108:0000003254,1756.917,1757.403,1757.403,0.486,1754.75397344,1761.37653984,2.64902656244,2022-11-11T08:20:00.005Z,2022111108:0000005388,1,SOURCE_SEQUENCE_ORDERED,1757.488,1757.892,1757.488,0.404,RESIDUAL_CONVERGENCE,-2.53336319019,0.536042492591,0.200073493983,0.0320872584689,0,0.00679494885224,0.05,-0.0247076903833,-0.117912741531,0.281235383051,-0.779909129374,9.99901666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-11-11-01236,2022-11-11,DEVELOPMENT,2022-11-11T08:25:00.000Z,2022-11-11T08:30:00.117Z,2022111108:0000007635,1759.748,1760.143,1759.748,0.395,1762.40230729,1755.76653906,2.65430729123,2022-11-11T08:43:07.406Z,2022111108:0000010397,1,SOURCE_SEQUENCE_ORDERED,1761.968,1762.443,1762.443,0.475,STOP,2.84038712651,,-0.85144625397,-1.01533082055,0.00847678792669,0,0.05,-1.07380760848,-1.16533082055,0,-1.01533082055,13.1214833333,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-11-11-01239,2022-11-11,DEVELOPMENT,2022-11-11T13:45:00.000Z,2022-11-11T13:50:00.077Z,2022111113:0000013381,1765.197,1765.683,1765.197,0.486,1767.49962395,1761.74306407,2.30262395259,2022-11-11T13:55:00.236Z,2022111113:0000014483,1,SOURCE_SEQUENCE_ORDERED,1765.288,1765.702,1765.702,0.414,RESIDUAL_CONVERGENCE,3.34107347923,-0.637820932663,-0.0238857933959,-0.219315012089,0,0.00564573298448,0.05,-0.274960745074,-0.369315012089,0.219315012089,-0.358721188091,5.00265,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-11-14-01242,2022-11-14,DEVELOPMENT,2022-11-14T14:35:00.000Z,2022-11-14T14:40:00.176Z,2022111414:0000008494,1767.167,1767.653,1767.167,0.486,1769.29315318,1763.97777022,2.12615318452,2022-11-14T14:45:00.041Z,2022111414:0000010171,1,SOURCE_SEQUENCE_ORDERED,1764.858,1765.323,1765.323,0.465,RESIDUAL_CONVERGENCE,3.441253627,-1.20770717226,1.09093738725,0.867294047028,0,0,0.05,0.817294047028,0.717294047028,0.984877296354,-0.674927851131,4.99775,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-11-14-01208,2022-11-14,DEVELOPMENT,2022-11-14T15:15:00.000Z,2022-11-14T15:20:00.171Z,2022111415:0000005792,1771.308,1771.733,1771.733,0.425,1769.01728398,1775.80657403,2.71571601915,2022-11-14T15:27:00.139Z,2022111415:0000007704,1,SOURCE_SEQUENCE_ORDERED,1769.007,1769.493,1769.007,0.486,STOP,-2.61638880189,,-0.836059434782,-1.00378683956,0.00276170260334,0,0.05,-1.05654854216,-1.15378683956,0.0128879454822,-1.00378683956,6.99946666667,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-11-15-01243,2022-11-15,DEVELOPMENT,2022-11-15T07:20:00.000Z,2022-11-15T07:25:00.151Z,2022111507:0000003621,1776.008,1776.483,1776.008,0.475,1777.49273296,1773.78090055,1.48473296461,2022-11-15T07:25:23.414Z,2022111507:0000003789,1,SOURCE_SEQUENCE_ORDERED,1777.088,1777.502,1777.502,0.414,STOP,3.16496079804,,-0.706861115779,-1.00624155024,0,0.008755783235,0.05,-1.06499733347,-1.15624155024,0,-1.00624155024,0.387716666667,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-11-15-01209,2022-11-15,DEVELOPMENT,2022-11-15T08:05:00.000Z,2022-11-15T08:10:00.673Z,2022111508:0000003227,1779.268,1779.592,1779.592,0.324,1777.39369604,1782.88945594,2.1983039607,2022-11-15T08:20:00.134Z,2022111508:0000005470,1,SOURCE_SEQUENCE_ORDERED,1780.367,1780.782,1780.367,0.415,RESIDUAL_CONVERGENCE,-2.62063913762,0.0977116004186,0.520628639379,0.352544513341,0.0263839764823,0.00568620182809,0.05,0.270474335031,0.202544513341,0.507664099211,-0.366191397729,9.99101666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-11-15-01210,2022-11-15,DEVELOPMENT,2022-11-15T08:40:00.000Z,2022-11-15T08:45:00.157Z,2022111508:0000010948,1775.927,1776.413,1776.413,0.486,1774.15838782,1779.79491827,2.25461217838,2022-11-15T08:50:00.125Z,2022111508:0000011880,1,SOURCE_SEQUENCE_ORDERED,1776.477,1776.952,1776.477,0.475,RESIDUAL_CONVERGENCE,-3.5575513999,1.76205424255,0.241504949375,0.0283862566759,0,0,0.05,-0.0216137433241,-0.121613743324,0.0283862566759,-0.375230830434,4.99946666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2022-11-15-01244,2022-11-15,DEVELOPMENT,2022-11-15T09:50:00.000Z,2022-11-15T09:55:00.477Z,2022111509:0000009341,1775.057,1775.492,1775.057,0.435,1777.11908003,1771.96387995,2.06208003422,2022-11-15T10:00:00.762Z,2022111510:0000000010,1,SOURCE_SEQUENCE_ORDERED,1776.677,1777.142,1777.142,0.465,STOP,2.54800037596,,-0.792888720548,-1.01111497391,0.00121236807425,0,0.05,-1.06232734198,-1.16111497391,0,-1.01111497391,5.00475,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-11-15-01211,2022-11-15,DEVELOPMENT,2022-11-15T12:00:00.000Z,2022-11-15T12:05:00.024Z,2022111512:0000000787,1775.618,1776.062,1776.062,0.444,1774.41446347,1778.5333048,1.64753653011,2022-11-15T12:10:00.283Z,2022111512:0000001527,1,SOURCE_SEQUENCE_ORDERED,1775.448,1775.772,1775.448,0.324,RESIDUAL_CONVERGENCE,-2.93147513509,1.19298970817,-0.139602367411,-0.372677624306,0,0.0352040752602,0.05,-0.457881699566,-0.522677624306,0,-0.651882359128,5.00431666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2022-11-15-01212,2022-11-15,DEVELOPMENT,2022-11-15T13:40:00.000Z,2022-11-15T13:45:00.172Z,2022111513:0000017109,1777.668,1778.102,1778.102,0.434,1774.77845035,1783.08732448,3.32354965276,2022-11-15T13:52:00.964Z,2022111513:0000021015,1,SOURCE_SEQUENCE_ORDERED,1774.497,1774.983,1774.497,0.486,STOP,-2.89231192974,,-0.946277422811,-1.08468365953,0.000902649369901,0,0.05,-1.1355863089,-1.23468365953,0.254547122321,-1.08468365953,7.0132,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
